"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21"
"M1225.26T13.55",-0.0059237,0.0001499,0.025961,0.0058958,0.011321,-0.087434,0.03991,-0.020269,0.028026,-0.0079516,0.063425,-0.015843,0.076259,-0.036271,0.093912,0.044938,-0.0094788,-0.0060874,-0.0074458,0.0021723,-0.0063045
"M1227.42T17.55",-0.033409,0.04691,-0.015084,0.02832,0.0097308,-0.0038595,0.022953,0.021346,0.029171,0.020086,-0.019108,0.011264,0.018909,0.013926,-0.011273,0.010737,0.016029,0.020676,0.0016671,-0.0021909,-0.0017342
"M1227.76T17.55",-0.066191,0.01814,0.012676,-0.02289,-0.013999,-0.0056185,0.013579,0.01641,0.020524,0.017789,0.018181,0.032651,-0.0030537,0.017022,-0.0092539,-0.038145,-0.010884,-0.0090169,-0.0039822,0.0025388,-0.0063055
"M1228.09T17.56",-0.0033198,0.044677,0.041076,0.036207,-0.0088848,-0.047915,0.012975,0.04175,0.011937,-0.018269,-0.01081,-0.019652,0.0047475,-0.012182,0.0013623,0.032762,-0.010519,0.023332,0.027446,-0.0094799,0.0063798
"M1228.25T16.56",-0.029083,0.039135,-0.031118,0.0032399,0.029955,0.025365,0.030616,-0.0030276,-0.0027702,-0.056256,0.013508,-0.012258,-0.019201,-0.01089,-0.075255,0.042677,-0.063971,-0.040381,-0.037015,-0.0040962,-0.0013928
"M1228.76T12.55",-0.00050745,-0.023665,0.021081,-0.0014339,-0.0066969,0.055822,0.0096553,-0.058341,0.046837,-0.002996,0.032829,-0.022574,-0.020435,0.012337,0.061588,0.045654,-0.095358,0.060781,-0.01179,0.001778,-0.0086738
"M1229.42T12.55",0.019235,0.001472,0.057957,-0.0036374,-0.022678,-0.0055093,0.01194,0.01168,0.0055776,0.013636,-0.010919,0.039817,0.0093149,-0.0141,-0.028834,0.015588,-0.0012837,0.0031123,-0.021662,0.0066154,-4.7807e-05
"M1230.51T13.55",-0.0015606,0.019605,0.016809,-0.011637,-0.00038534,-0.024382,0.025838,0.0056842,-0.028724,-0.010846,0.028138,0.0064451,0.034042,0.051329,-0.032559,-0.038644,-0.0017351,-0.0015386,-0.062317,-0.001894,-0.0075639
"M1230.75T17.56",-0.059271,-0.00082593,0.027147,-0.021016,-0.024759,0.0087069,0.03397,0.014577,-0.024952,0.010673,0.017227,0.0098033,0.00035365,0.0078282,-0.029481,-0.047925,-0.025901,-0.019323,0.045381,-0.0088527,0.0035689
"M1232.26T16.68",-0.015879,0.042362,0.0083934,0.037924,0.016946,0.0019881,-0.0033752,-0.015645,0.018735,-0.033402,-0.027412,-0.0032283,-0.025797,0.012688,-0.027239,0.053245,0.023979,0.02498,0.0047329,-0.0062306,0.0050173
"M1234.42T16.56",-0.01939,0.0087242,-0.026117,-0.0075955,-0.0022105,0.031688,-0.056621,-0.0036371,0.0067267,-0.037343,-0.016649,0.01458,0.025873,-0.032657,-0.01439,0.0052904,0.081379,0.011808,0.0026315,0.0049015,-0.0012378
"M1234.75T17.56",-0.060019,-0.0026714,0.03629,-0.0080513,0.0025269,-0.052736,0.013828,0.012154,-0.0036254,-0.0085247,0.0077563,-0.019879,0.022565,-0.022645,0.026366,-0.020644,0.040036,0.040394,-0.0044273,-0.0091144,0.003442
"M1234.76T12.54",0.030839,0.022643,0.029407,0.024871,0.039611,0.0021626,0.031058,-0.0068089,-0.019321,-0.021609,-0.041009,0.055079,0.036386,0.025819,-0.026551,-0.011709,-0.067405,-0.00091214,-0.01925,0.0076412,-0.013193
"M1235.09T12.55",0.010654,-0.0058905,-0.015655,0.043181,0.064675,-0.039127,-0.03254,-0.070533,-0.0014523,0.018739,-0.020896,-0.0035399,-0.030892,-0.029568,-0.034785,-0.016366,0.05729,0.052442,0.016057,-0.0023286,0.010267
"M1235.35T12.58",-0.0041068,0.0072099,-0.00093137,0.058732,-0.011925,-0.062737,-0.032197,-0.052531,-0.010154,-0.031613,0.015417,0.035283,-0.028583,-0.0010258,-0.020997,0.012897,0.038581,0.0069291,-0.019871,0.0029995,-0.0029637
"M1235.75T17.56",-0.056886,-2.2807e-05,0.035816,-0.031914,0.013108,-0.010212,-0.0040019,-0.0069116,-0.0085099,-0.017389,-0.029947,0.03595,0.027615,0.0096044,-0.031002,-0.03169,-0.0076442,0.00065033,0.026248,0.0049652,-0.0060051
"M1235.76T12.54",0.017409,0.0048744,0.044001,-0.0074266,-0.016062,0.037919,-0.01704,0.024411,0.0055427,0.0037418,0.020325,-0.0077112,-0.012785,0.0088722,0.016133,0.013875,0.041516,-0.018953,-0.0067709,0.00010885,0.0030874
"M1236.51T13.55",-0.026849,0.0025937,-0.025813,0.0013048,0.0096281,0.023349,-0.023178,-0.0084908,-0.015202,0.018294,0.012509,0.031018,0.016419,0.014167,0.0016697,0.0022661,-0.011685,0.00019624,-0.043087,0.0030921,-0.0054334
"M1237.76T16.56",0.00054362,0.04004,0.031781,0.019068,-0.00031956,-0.026949,0.029445,0.0041202,0.011487,-0.061861,0.022201,0.017107,0.02284,0.017098,0.0067027,-0.0023892,0.05333,0.041283,-0.022836,0.002102,-0.0047893
"M1238.76T16.56",-0.010889,0.042144,0.021985,-0.031589,0.017153,0.0038131,0.0013724,-0.027508,-0.010697,-0.0081962,-0.034102,0.0019604,-0.027723,-0.018784,-0.0025942,0.0070058,0.016691,-0.010191,0.022513,-0.00012458,0.0046098
"M1239.26T16.56",6.2702e-05,0.013602,0.039452,-0.041607,0.044923,-0.033541,0.049889,0.0027619,-0.064934,-0.087223,0.040455,-0.015459,-0.053935,-0.014941,0.056667,-0.036984,0.032153,-0.0097648,-0.0051953,-0.0043976,0.00060493
"M1239.75T17.55",-0.013874,0.012019,0.014856,0.020512,0.0067392,0.015953,0.041827,0.019368,0.0083659,0.019827,-0.016979,-0.074778,0.0058708,-0.062684,-0.0051703,0.052426,-0.013089,-0.028966,-0.023656,-0.0016627,0.0051406
"M1239.76T12.55",-0.050217,-0.02829,0.015376,-0.024399,-0.026052,-0.042799,-0.014933,0.011443,0.031349,-0.032263,0.014638,0.067379,-0.0096827,0.035262,0.030117,0.00071412,-0.041208,0.031361,0.030473,0.0053183,0.00040925
"M1240.27T13.49",0.020998,-0.0041994,0.015263,-0.0013158,0.0021307,0.027825,0.056981,-0.024001,0.024527,0.014666,-0.0051151,0.019199,-0.00014106,0.049238,0.024229,-0.029288,-0.047122,0.009811,-0.0019573,-0.00022088,-0.0060358
"M1242.25T13.55",-0.0087532,0.0067417,0.01771,-0.012297,0.044812,0.0056815,0.004407,0.033087,-0.034933,0.0077102,0.036945,0.039003,-0.018935,-0.036879,-0.022917,-0.044849,0.028471,-0.019105,-0.046863,-0.0041537,0.0072953
"M1242.44T13.55",-0.0059139,0.002812,-0.0017884,-0.0032457,0.00031193,-0.037255,0.036134,-0.037523,0.025862,-0.0048288,0.042683,-0.026657,0.020855,-0.084975,0.027411,0.011014,0.0068962,-0.0012294,-0.033509,-0.00013117,-0.00063715
"M1243.75T17.56",-0.04696,-0.010822,0.039965,-0.035834,-0.014474,-0.029555,-0.044788,-0.054611,0.029437,0.0075752,-0.037134,0.0030649,-0.0021589,-0.012782,0.0042688,0.0049667,-0.034207,0.0099343,-0.016858,0.0042781,0.0026224
"M1244.75T17.56",-0.046349,0.0009391,0.0051455,-0.044778,-0.040952,-0.02643,0.01235,-0.01859,-0.046818,0.085027,-0.013035,-0.02772,0.015343,0.038597,-0.0058028,-9.7663e-05,-0.016395,0.060899,-0.027121,-0.0076019,0.0010129
"M1245.27T12.6",-0.013129,0.01798,0.053518,-0.046794,0.028126,0.031661,0.033909,-0.042594,-0.021526,-0.024632,0.015573,-0.045309,0.0062908,-0.055202,-0.022726,0.029452,0.023321,-0.035508,0.034818,-0.00355,-0.0030946
"M1245.42T17.4",-0.0097281,0.016965,0.0099598,0.018405,0.04849,-0.022876,-0.062489,-0.023208,-0.037762,0.049326,-0.031091,0.00859,0.029308,0.04688,-0.010121,0.0017362,0.014037,-0.087989,-0.049942,0.0091823,-0.0096654
"M1250.08T17.56",-0.026276,0.046513,-0.010509,0.045009,0.031737,-0.02284,0.010497,0.034524,0.0017778,-0.012672,0.038728,-0.0023513,0.0071126,-0.0037778,0.0048702,-0.0054842,-0.038904,0.024784,-0.003862,-0.0051472,-0.014143
"M1250.75T17.55",-0.0046326,0.028871,-0.023439,0.043675,0.0089828,0.020487,-0.043959,0.0064068,0.025514,0.017898,-0.044059,-0.0034087,-0.0096972,-0.008072,-0.0036537,-0.025494,-0.0034392,0.0060451,-0.029835,0.00016451,0.0013699
"M1250.76T12.55",0.016369,-0.0090858,0.045456,0.0023187,-0.030611,0.018943,0.016801,0.00046289,0.040649,0.019705,0.013405,-0.011751,0.0038064,0.024592,0.014509,0.013798,0.044819,0.0010567,-0.0049868,0.0045278,0.0040802
"M1251.42T17.4",-0.029092,0.0052094,-0.012237,0.0047397,0.0072577,-0.0035736,-0.026489,-0.046076,-0.015561,-0.040757,0.0025836,-0.025934,0.004981,0.020525,0.031374,0.0703,0.0056844,0.039658,0.0012007,-0.0042268,-0.0027218
"M1251.75T17.56",-0.0515,0.02456,0.032084,-0.014952,0.00076844,0.0043613,-0.014886,0.021404,0.021001,0.048009,0.01776,0.02704,0.032661,-0.032308,0.0042916,0.0043286,0.04462,-0.0055505,0.020205,0.0084284,-0.0038362
"M1252.08T13.55",0.011746,-0.010054,0.052499,0.0060659,0.0052342,-0.020524,0.018056,-0.027258,-0.018167,-0.027959,-0.079099,0.02828,0.019535,-0.0055643,-0.0053575,-0.048497,0.0070356,-0.0033933,-0.035378,0.0025983,-0.0019701
"M1252.75T17.55",0.014069,0.029573,0.016287,-0.066857,0.0053806,-0.043321,0.0061422,-0.041806,0.0021701,0.0041762,-0.093852,-0.042384,-0.030709,-0.019382,0.043558,0.027205,0.0025417,0.025736,0.0070659,-0.00049429,0.0027343
"M1254.04T16.06",-0.010346,0.023778,0.011308,0.023775,0.054413,-0.011161,-0.016913,-0.055236,0.0021256,-0.010494,0.010933,0.043108,0.11487,-0.044929,0.044346,0.027101,-0.0071834,0.015342,-0.057921,-0.00076335,-0.0009931
"M1255.09T13.55",0.027493,0.0013555,0.040499,0.004258,0.027981,-0.018133,-0.037417,0.0040203,0.033996,-0.066303,-0.02219,0.039155,-0.043065,-0.0024849,-0.0041215,0.030265,0.028227,-0.031808,0.011735,0.0043215,-0.00041216
"M1257.75T12.55",0.0030671,-0.0044304,0.0096444,-0.0021233,0.010124,0.0076681,0.012913,-0.02456,0.003524,-0.01822,0.017048,-0.071323,-0.0239,0.031605,-0.0043116,0.080564,-0.0014449,0.0069437,-0.0010648,-0.0012718,-0.00073977
"M1258.04T18.06",-0.054759,0.037135,-0.020844,0.0058808,0.013842,-0.02098,-0.02638,0.020296,0.024682,0.0037146,0.01064,0.027106,-0.029473,-0.020627,-0.014936,0.0013462,0.0081786,-0.0097197,-0.04032,0.0042474,-0.0047539
"M1258.75T17.56",-0.015881,0.039985,0.038703,0.049795,0.0054408,-0.012623,0.018844,-0.0095121,-0.017237,0.020228,-0.012998,0.013091,0.0024971,-0.0052089,-0.009944,-0.0042486,-0.010062,0.0044637,-0.0093045,-0.0044356,-0.0033058
"M1259.49T13.55",0.012495,0.0051979,0.024768,-0.0094075,-0.062874,-0.080907,0.00513,-0.032464,0.0055339,-0.041732,-0.028043,0.0072398,0.03753,-0.025674,0.0055653,0.015903,-0.044158,-0.021334,-0.029014,0.0026124,0.0018464
"M1260.5T13.55",-0.020297,0.005406,-0.0093656,-0.018499,0.057593,-0.024018,0.06301,-0.018229,-0.018431,-0.026075,0.0072544,-0.050518,-0.078181,0.043621,0.011286,-0.018571,-0.017579,0.017454,0.022204,-0.0083832,0.00098812
"M1262.08T17.04",-0.048135,-0.0018648,0.067145,-0.021642,-0.0083923,-0.029354,0.033554,0.00028614,-0.010305,-0.031705,-0.030739,0.017069,-0.0087394,-0.0033986,-0.0061696,0.042226,0.040473,-0.03174,0.04287,0.014227,-0.018538
"M1262.75T17.56",-0.0094859,0.033824,0.033261,0.040763,0.029282,-0.00095083,-0.017541,-0.0045709,-0.02129,0.010821,0.015861,0.0019646,0.019292,-0.055647,-0.026733,-0.044013,-0.034026,-0.0061734,-0.0017685,0.005561,-0.010771
"M1263.26T13.6",0.0089862,7.5073e-05,0.019055,-0.052859,-0.0063312,0.01153,0.0043818,-0.012287,0.0029717,-0.014041,-0.013821,-0.055997,0.014528,0.007781,-0.1059,0.014131,-0.03417,0.0092642,0.01014,-0.0075207,0.0080102
"M1265.09T13.55",-0.0010303,0.0037299,0.014152,-0.027277,-0.0092198,0.027759,-0.064203,0.017537,-0.060405,0.00021876,0.0090815,-0.011903,0.0033038,0.036192,-0.026246,0.020485,-0.081922,0.035082,-0.080951,-0.0094653,0.00024939
"M1265.42T17.55",0.01629,0.01879,0.00096458,0.013012,0.042202,0.040814,-0.0061534,0.037936,-0.027684,-0.003824,-0.070414,-0.035377,0.0069141,0.0044798,0.037146,0.0029238,-0.0090932,0.013919,-0.0081626,-0.0071541,0.0028455
"M1265.75T17.55",-0.052012,0.015067,0.033608,-0.010163,-0.016673,-0.023854,0.015854,-0.019321,0.039487,0.0070312,0.024945,-0.0084157,0.0048233,0.0006913,-0.012867,-0.0096493,-0.0014821,0.012266,0.024246,9.7568e-05,-0.0017758
"M1265.76T12.55",0.022741,0.011334,0.010533,-0.015225,-0.0052143,-0.02723,0.012101,-0.0051678,0.012262,-0.002131,0.030598,-0.001059,-0.0085304,0.055402,0.0079852,0.033308,-0.0065581,-0.040738,0.010628,0.0073088,0.0014329
"M1266.75T17.56",-0.0022448,0.018223,0.011605,-0.010007,-0.0068184,-0.027523,0.075109,-0.033823,0.021484,-0.040367,0.02906,0.055295,0.021565,0.043409,-0.020911,-0.043979,0.036112,-0.075026,0.0030304,0.0043634,-0.0026833
"M1267.74T17.48",-0.0018187,0.032418,0.021713,0.027907,0.027858,-0.0086595,0.044516,0.023799,0.01052,0.017535,-0.0044585,0.033049,-0.032651,-0.047723,0.053049,0.018322,-0.0050343,0.023871,-0.05166,-0.0064976,0.0073612
"M1269.09T13.54",0.0069651,0.020247,0.013278,-0.00077243,0.016869,-0.021816,0.026046,0.043751,0.0012841,-0.039075,0.0009896,0.0097038,0.010113,0.047789,-0.024127,0.017347,-0.016139,-0.0075742,0.02277,-0.0025007,-0.001024
"M1270.45T14.55",-0.013569,0.026459,-0.047286,0.030113,-0.02516,-0.03335,0.036737,0.0045261,0.089664,0.033449,0.027075,-0.013576,-0.022982,-0.020849,0.025134,-0.054155,-0.01352,0.0073659,-0.040514,-0.00099966,-0.0063153
"M1271.25T13.55",-0.014862,-0.008054,-0.027241,-0.030905,0.024258,0.00090112,0.003251,0.022658,0.012467,-0.025209,-0.015378,-0.017665,-0.027102,-0.0070534,-0.015853,-0.047456,0.0059453,-0.0070811,-0.04076,0.0056649,0.0047082
"M1272.75T12.55",-0.010846,-0.010445,-0.031562,-0.019571,0.019167,-0.0034947,0.036961,0.029504,0.03694,0.0021954,2.0856e-05,-0.02498,-0.019494,-0.011374,-0.047465,-0.02945,0.020054,-0.014539,0.015274,0.013752,-0.0080176
"M1273.42T17.55",0.032442,0.027412,-0.00072472,0.060046,0.025385,-0.014384,-0.0065845,-0.0038327,0.0060753,-0.018793,0.0096029,0.03014,0.012344,-0.023656,0.040448,0.067154,-0.022842,0.032099,0.063135,-0.00066189,-0.0015545
"M1273.75T17.47",-0.0032518,0.027152,0.045356,0.020937,0.0217,0.0020535,-0.012978,0.037846,-0.016833,0.026654,-0.0077548,0.036578,-0.053801,-0.029395,-0.034532,0.033641,0.0025476,0.018391,-0.011913,0.006541,-0.003643
"M1274.07T17.56",-0.065574,0.0014083,0.020888,0.010294,-0.024939,0.0020551,-0.067462,0.04927,0.060436,0.028579,0.0059659,-0.010299,0.034481,-0.002665,0.0061191,-0.021872,0.036383,0.0012403,-0.041126,-0.00052605,0.007098
"M1274.74T17.56",-0.014193,0.014707,0.034774,0.038899,-0.033212,0.02504,-0.0023007,-0.012368,0.003681,-0.019356,-0.0024701,0.0012613,-0.043494,0.0040912,-0.039981,0.043263,-0.00979,-0.054937,0.0031106,0.011004,0.0013821
"M1275.74T17.56",-0.010099,0.041525,0.043914,0.049787,-0.024612,0.02219,-0.030461,-0.014961,-0.021814,-0.068779,-0.03625,-0.015564,0.0014638,-0.010084,0.0033489,0.0069268,0.031764,0.014574,-0.0041068,0.0023915,-0.0098704
"M1280.25T13.55",-0.00066155,-0.012899,-0.0047315,-0.010523,0.032694,-0.029835,-0.007177,0.016685,0.0082306,-0.017949,-0.032407,-0.05167,-0.044346,-0.035209,-0.054286,-0.06579,-0.021475,-0.028916,-0.008492,0.010792,-0.0055737
"M1280.42T13.54",0.0085991,0.0028998,-0.0076887,-0.0019061,0.065937,0.040167,-0.024099,-0.0056478,0.015881,0.0059303,-0.018389,-0.012493,-0.031524,-0.0076577,0.029483,-0.036534,0.011967,0.031332,0.0093055,0.0064499,-0.0039914
"M1281.49T13.55",0.023011,0.010309,0.022906,-0.025325,0.0079862,-0.0067015,-0.043786,-0.0091969,0.050206,-0.024336,0.035619,0.050823,0.00029749,-0.00037432,0.0073555,0.006913,-0.0031928,-0.0039592,0.056906,0.0097666,-0.0033441
"M1282.03T16.56",0.0049535,0.016012,-0.00092283,0.012185,0.023791,-0.0023239,0.02286,0.029651,-0.03505,-0.014981,-0.028409,-0.015349,-0.0071566,-0.0034225,0.008703,-0.051186,0.018546,-0.020743,-0.023278,-0.0013241,-0.0014665
"M1282.25T13.55",-0.023043,0.018386,-0.029461,-0.0083599,0.015922,-0.032747,-0.027097,0.0014027,-0.00068505,0.012366,-0.019266,-0.03479,0.0021025,-0.01813,-0.0023678,-0.014713,0.021026,-0.025516,0.0043507,-0.0042705,0.0085446
"M1282.74T17.56",-0.0095842,0.036934,-0.015145,0.0070662,-0.012545,-0.040198,0.00080781,0.032372,0.032878,-0.021657,-0.074514,0.034252,-0.012297,0.032557,-0.019988,-0.05469,-0.014427,-0.048078,-0.032347,0.0098531,-0.006109
"M1284.74T17.56",0.0076726,0.032775,0.027088,-0.042542,-0.021878,-0.0067523,-0.011698,-0.026088,0.083857,0.021796,-0.010446,-0.039635,0.014411,0.0028439,-0.0073605,-0.079542,0.019685,-0.021758,-0.0065165,0.0067759,0.00063664
"M1284.75T12.55",0.010016,-0.00050607,0.012424,0.013025,0.038196,0.049614,0.0018971,-0.030292,-0.071949,-0.04887,-0.016191,-0.062062,-0.027797,0.02849,0.065499,0.043239,-0.068069,0.064385,0.023517,-0.0044956,-0.014004
"M1285.75T17.56",-0.052587,-0.013806,0.023941,-0.052983,-0.00010185,-0.019098,-0.0080716,-0.014065,0.0036054,0.0066963,0.0048279,0.019215,-0.021433,-0.045691,-0.0073104,0.035547,-0.0033144,-0.044415,0.019622,0.0054939,0.0043437
"M1285.75T11.68",-0.0038066,-0.0087827,0.013146,-0.026021,0.034605,0.057743,0.030195,0.023425,0.024384,0.017326,-0.021007,-0.070215,0.041846,-0.0034601,0.019761,0.0045507,-0.014593,0.020219,0.037467,-0.00055432,-0.002483
"M1287.08T13.55",-0.019717,0.021572,-0.036039,-0.028575,-0.014036,-0.00058424,-0.04666,-0.0020273,-0.033223,-0.0086117,0.040708,0.0016258,0.040737,0.069688,-0.044934,-0.021933,-0.026905,0.0033297,-0.03698,0.0019888,-0.012847
"M1287.25T13.55",-0.012183,0.010213,-0.030762,-0.017025,0.0048607,-0.0036616,0.010967,0.0038368,-0.01288,0.010994,0.0061956,0.0041081,-0.038683,-0.0064707,0.0045108,-0.0091619,0.0057085,-0.002313,-0.024254,-0.003062,-0.0006984
"M1288.74T16.98",-0.071959,-0.0036323,0.029698,0.11138,-0.034315,0.030689,0.013139,0.084007,-0.017784,-0.024332,0.00091578,0.003819,0.0088422,0.042641,-0.04797,-0.055409,-0.029261,0.0030549,-0.013445,-0.014084,-0.003063
"M1289.74T12.55",0.02054,-0.015044,0.0096673,-0.013577,0.019412,0.0022966,0.058856,-0.0064255,0.0047452,0.050992,-0.013532,0.014591,-0.0007756,-0.0090664,-0.023867,-0.0044563,-0.044503,0.016528,-0.05707,0.0042727,-0.0036296
"M1290.06T16.98",-0.066127,0.005059,0.011964,-0.024781,-0.029335,0.0063375,0.011693,0.027128,0.010697,0.0040976,-0.0017661,0.027546,-0.014226,0.03161,0.016317,-0.027729,0.023689,-0.020575,0.018615,0.0028589,-0.0031138
"M1290.75T12.55",-0.037094,-0.012043,0.038788,-0.0075834,0.050621,0.00095862,-0.034551,-0.0031235,0.028579,0.043436,0.012502,-0.034175,0.023456,0.014002,0.029179,-0.037665,0.0088676,-0.028461,-0.029059,0.00092157,0.0021879
"M1291.08T13.55",0.020814,-0.0021356,0.023131,0.020748,0.021996,0.026323,-0.019561,-0.012944,0.022816,-0.017854,0.013289,-0.00027716,-0.028084,0.042858,-0.0026418,0.041402,0.0069858,-0.031847,-0.060625,0.012291,-0.0095092
"M1291.74T17.56",-0.026365,0.043459,0.023148,0.052669,0.0057649,0.0015185,-0.011942,-0.0062201,-0.029292,0.0017626,-0.024854,-0.013478,-0.0061947,0.0085093,0.01704,-0.0073157,0.0013502,-0.0027146,-0.028792,-0.007632,-0.0022102
"M1294.49T13.55",0.0085258,0.011581,0.0018483,-0.0262,-0.053478,-0.022412,-0.04385,0.020479,-0.062168,0.042167,0.024203,-0.035138,-0.012109,0.034951,-0.005105,0.0034351,-0.02184,0.031266,-0.060679,-0.0040166,-0.004092
"M1295.25T13.55",-0.0010378,-0.00082414,0.026542,0.011707,0.016975,0.0026355,0.018513,0.064025,-0.018432,-0.017118,0.026532,0.00054957,-0.0064791,0.010639,0.0060619,-0.011954,0.022697,-0.0025468,-0.029142,-0.004531,0.0051965
"M1295.41T16.56",-0.0023657,0.029825,-0.024506,0.034625,-0.054823,0.020972,0.02572,-0.05521,-0.03171,-0.024302,-0.0074345,0.030523,-0.00015991,-0.004723,-0.053157,-0.011714,0.012871,-0.0028947,-0.029918,-0.0024346,-0.0015838
"M1296.07T17.56",-0.022384,0.024814,0.0051273,0.024225,0.089271,-0.030653,-0.072939,-0.0076465,-0.029439,-0.016374,-0.0051168,-0.0020138,0.047372,0.0018891,-0.060232,-0.0089815,0.045607,-0.01258,0.0094715,0.0082223,-0.0049794
"M1296.74T17.56",-0.0057202,0.055865,-0.0037264,-0.017957,0.060263,-0.0016624,0.0018207,0.021562,-0.0087781,-0.089893,0.028644,-0.070042,-0.042731,-0.027302,-0.025964,-0.036584,-0.0072219,-0.034723,-0.006642,0.00032479,0.00025054
"M1298.24T13.55",-0.0021814,0.016975,-0.018809,0.024443,0.042224,0.0071789,-0.0091012,0.020954,-0.028015,-0.0085723,-0.0077025,0.0023657,0.0068562,0.0085231,-0.036534,-0.017534,0.012342,0.015007,-0.023791,-0.0014295,-0.002237
"M1298.49T13.55",0.0016529,0.017584,0.016924,0.00876,0.061079,0.010099,-0.013292,0.031289,0.0091091,-0.063994,0.0097891,0.038473,-0.021362,-0.016895,-0.014982,-0.005877,0.011592,-0.050607,-0.040398,0.0018329,0.004017
"M1299.74T17.54",0.0057082,0.021125,0.029937,-0.06805,0.027808,-0.015988,-0.056612,-0.014634,0.040999,0.037126,-0.037853,0.0064262,-0.017457,-0.040927,0.0082066,-0.016466,-0.012107,-0.028516,-0.068118,0.011599,0.0016229
"M1300.08T12.55",0.015164,-0.0246,0.045633,-0.0024676,-0.020899,-0.012145,0.019308,-0.016786,0.023252,0.016707,-0.011345,-0.064668,-0.004346,-0.011927,-0.087696,-0.038313,0.09126,0.043336,0.043716,0.0043546,0.00029615
"M1302.74T17.54",-0.0091542,0.025017,-0.0071742,0.019888,0.019359,0.011355,-0.012077,-0.023741,0.075034,0.044233,-0.033356,-0.013049,0.045742,-0.050641,-0.032298,0.046837,-0.039067,0.052543,0.016178,0.0048759,0.0019387
"M1305T13.55",0.0049774,0.012447,0.0069082,0.00023287,-0.0038048,0.0048456,0.015623,0.041487,0.024815,0.025412,-0.040591,0.011699,-0.008739,0.096499,-0.016719,0.0087464,-0.0061243,0.00054246,-0.0074522,-0.0037053,0.0075532
"M1306.75T12.55",0.022767,-0.0070542,0.030447,0.018416,-0.0081443,0.0021373,0.016412,-0.025344,0.060446,0.0083839,-0.029753,-0.046113,0.020477,0.020937,-0.008413,0.040255,-0.021901,0.0059364,-0.018721,-0.0022658,0.0077163
"M1307.74T17.55",-0.069502,0.00091453,0.0091306,0.010407,-0.03222,-0.007342,-0.0113,0.0055048,-0.014505,-3.5469e-05,-0.026273,0.02056,-0.030377,0.032418,0.010918,0.0021485,-0.0086916,0.00074078,-0.010483,-0.0021406,-0.0032692
"M1307.75T12.55",0.028607,-0.019976,0.033995,-0.026988,-0.014601,0.022773,-0.0075023,-0.022576,0.0005669,0.041673,0.012197,-0.023306,0.019815,-0.024248,-0.026825,-0.0066806,0.013019,0.031563,0.04662,0.010457,-0.009111
"M1310.08T13.55",0.00021077,-0.0049425,-0.012843,-0.032483,-0.022848,0.060463,0.0020045,-0.0045405,0.022433,0.042561,0.040444,0.059753,-0.048883,-0.050181,0.035559,-0.066866,-0.026494,-0.0043077,-0.015636,0.0097779,-0.006847
"M1311.44T14.55",-0.014681,-0.001647,0.03117,0.10354,0.010594,0.020891,0.010945,0.052133,0.029632,-0.038264,0.034005,-0.0072794,0.025997,0.005031,-0.0031358,0.013157,-0.026657,0.063905,0.035968,-0.00078095,-0.012139
"M1312.74T17.56",-0.095567,0.03669,-0.017014,0.0492,-0.031742,0.0040909,-0.019284,-0.00080855,-0.012397,0.0014789,-0.011125,-0.03297,-0.018862,-0.014661,0.017705,0.0047722,0.012202,-0.0095211,-0.01375,-0.016206,0.0088771
"M1313.41T12.55",0.03299,0.01743,-0.0030643,0.013726,-0.036813,0.0029659,0.061947,-0.010981,-0.033583,0.034521,-0.0015265,0.015816,-0.0050971,0.013987,0.047352,0.0020965,-0.03288,-0.051893,-0.077182,-0.0020079,0.0022233
"M1314.42T13.55",-0.01309,-0.013384,-0.0041656,-0.039384,0.018596,0.00098345,0.054848,0.051029,0.023533,-0.042121,-0.084081,-0.0064582,0.039666,0.020338,0.048045,-0.0032765,0.018258,-0.056205,-0.031234,-0.015771,0.022013
