"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other"
"M1638.68T13.55","10978.625","9656.904","11154.355","9568.731","10459.997","9585.479","10156.543","9647.877","10098.204","10330.523","9247.011","9933.707","9679.991","11719.944","9208.691","10103.989","8831.569","9403.19","9403.19","10565.602","9880.461"
"M1641.68T13.55","9791.286","11528.482","11475.286","12201.819","11293.807","10383.768","9221.582","9837.424","9823.668","10665.902","10289.497","12928.059","11166.933","11653.741","10240.63","9225.3","10765.935","10925.593","10925.593","11020.964","11904.291"
"M1645.68T13.55","9769.22","9638.842","8238.997","9026.564","9607.018","9308.153","9369.956","7709.884","10102.009","9024.388","8030.773","10276.664","9795.596","8849.139","8666.413","11197.265","8569.824","9041.753","9041.753","10180.45","8895.723"
"M1646.68T13.52","11625.797","9231.454","11429.903","10861.505","10103.335","10898.672","9743.398","11478.91","10798.083","10919.289","10354.464","10858.286","6929.348","11488.362","11942.533","7375.126","10325.854","11529.443","11529.443","9713.052","11886.371"
"M1650.02T13.54","9213.558","8952.778","8937.845","10402.079","9065.007","8970.77","8694.023","9382.982","8433.47","4700.058","9703.302","7675.408","9041.317","8323.527","8732.691","8506.072","6638.988","9324.213","9324.213","9947.754","8358.643"
"M1650.18T13.55","5782.054","3987.762","5634.479","4524.737","4984.242","6280.071","5117.61","4691.688","6574.798","5985.078","4787.537","5434.98","6296.303","4650.235","4457.006","6076.607","5287.602","6949.057","6949.057","5041.078","5047.096"
"M1650.92T13.6","7328.082","7221.86","9006.197","8054.085","9080.819","6830.301","6289.878","9196.776","7126.604","7032.999","9298.857","7152.882","9744.511","7625.509","6764.204","7528.035","6840.354","5837.348","5837.348","7339.954","8130.275"
"M1655.36T13.55","12373.008","11033.631","14523.636","13591.424","11702.456","14060.785","12864.478","13756.41","14671.506","12031.602","11193.48","12328.386","12321.629","12818.34","14032.421","13363.313","12130.464","11326.753","11326.753","16037.97","12977.202"
"M1660.67T13.55","7048.496","6371.991","6968.38","6351.838","8773.113","7111.256","10170.398","5901.652","7206.152","8170.968","7769.477","6886.983","6214.064","5041.078","6656.808","8616.894","7414.986","8551.005","8551.005","7259.714","6859.625"
"M1662.18T13.6","7037.048","7574.486","7649.931","8266.607","8065.861","8408.093","6896.628","9020.584","9684.077","7856.865","9161.402","9372.141","8609.586","6637.854","7262.429","8268.375","7280.161","7837.121","7837.121","8316.876","7994.789"
"M1662.68T13.52","12088.425","10287.634","10038.325","10472.377","6480.094","10923.466","9220.591","11578.329","10225.3","9715.635","9478.35","10960.663","10785.187","10708.843","10574.429","10860.054","9288.571","10658.918","10658.918","10902.61","12319.053"
"M1663.68T13.55","15326.991","15671.142","15446.495","15799.687","17716.992","14998.998","16979.033","13533.489","13935.682","15761.142","14818.322","14775.211","15308.406","16228.54","14106.192","14786.961","14343.313","14146.907","14146.907","16090.126","15124.142"
"M1664.01T13.55","11308.011","9101.222","10610.564","11046.6","10532.812","11122.161","10433.771","10477.586","14561.209","10779.581","9608.74","11287.483","11839.772","10362.996","11697.696","12324.635","11002.742","9956.681","9956.681","12772.202","11726.357"
"M1668.44T13.55","7219.594","8373.279","7501.9","6597.802","7829.169","6540.634","7072.889","7900.058","7241.966","6123.184","9418.17","9137.368","7249.544","7615.341","6005.61","7831.868","7373.603","7270.982","7270.982","8465.32","7912.342"
"M1668.68T13.55","8673.944","10557.974","10310.78","7874.944","6163.209","10169.293","8011.307","9201.489","11145.643","10509.363","10469.259","11981.419","7845.705","10639.824","10725.013","9109.233","8561.294","10963.952","10963.952","10056.078","10590.507"
"M1671.36T13.55","7379.953","7488.184","7126.805","7471.033","7028.231","6773.465","4559.638","7678.34","6814.083","7239.456","7581.381","7930.016","6719.97","7358.554","7399.807","11540.432","6941.373","8195.349","8195.349","8423.194","6671.291"
"M1671.67T13.55","12348.936","13195.468","11606.396","12219.85","13594.662","12790.987","11913.264","11852.419","12425.164","12145.669","11660.878","13577.871","12660.61","12366.99","11952.43","12873.661","10638.239","11579.296","11579.296","13285.738","12963.342"
"M1671.98T13.55","15704.974","10260.69","12556.308","13962.678","14292.75","14449.225","12413.853","10990.874","12311.058","13012.213","13482.326","10940.515","14237.011","15323.834","12217.332","14418.258","11071.871","10641.067","10641.067","11831.388","16080.499"
"M1672.4T13.49","11317.378","6736.955","8551.87","10051.566","10406.636","8496.827","7516.766","8842.217","8471.154","10937.374","10278.328","8397.422","7968.075","11833.394","9126.345","11380.26","9690.706","9830.426","9830.426","11600.698","8810.462"
"M1674.67T13.6","10011.946","9092.982","8451.59","6087.632","7085.133","7978.703","8666.006","7725.917","8430.702","7398.189","10006.408","9360.107","4955.838","5067.156","9461.754","10066.106","8054.264","9232.169","9232.169","8106.246","9137.996"
"M1678.17T13.55","11765.19","8168.432","9662.206","10568.408","6802.316","9032.625","12199.794","8720.082","11003.63","9751.063","10166.408","7982.161","10310.641","8106.847","9681.615","8517.41","8874.343","8776.084","8776.084","10417.158","9503.375"
"M1678.94T13.55","8904.634","9101.01","9649.037","10796.278","6731.248","11328.861","9504.562","9988.206","10381.956","9018.36","9454.859","9743.257","8218.539","9810.093","9759.003","9404.258","7901.768","9973.62","9973.62","11392.074","9050.366"
"M1679.43T13.55","6716.322","10547.94","4939.793","8651.967","8570.478","10608.676","8776.311","8716.144","8631.722","7233.979","10246.85","6710.718","9233.899","9465.028","7419.245","9441.894","7686.198","8735.259","8735.259","9492.392","9473.288"
"M1684.67T13.55","10866.502","10955.328","11011.942","10640.769","11506.416","12776.368","10276.182","11309.328","12763.561","12746.124","11255.666","11774.842","12134.663","12415.134","11471.043","10689.33","10666.15","11057.975","11057.975","14054.036","12801.656"
"M1687.34T13.6","8640.706","8924.408","9320.014","7765.511","7487.465","8287.874","11470.026","4510.594","8687.991","9645.305","9697.84","10782.073","7784.58","10026.751","9383.425","9920.068","8083.839","7358.075","7358.075","10042.036","9889.554"
"M1687.68T13.55","6566.334","9568.603","10215.539","10218.306","10912.516","10821.171","9102.923","10172.178","10746.939","11214.676","10134.071","10473.3","10515.772","10794.286","9724.86","11386.286","7308.171","9005.942","9005.942","10204.522","5923.718"
"M1689.67T13.55","10716.323","8280.213","5863.538","10145.678","8145.375","11003.697","9985.996","7934.05","9347.285","9002.928","11191.957","9027.179","10819.383","8560.253","10749.082","10196.244","8078.407","9310.182","9310.182","11161.384","10656.815"
"M1694.67T13.55","11488.362","13786.976","12668.492","12143.302","11383.305","13945.159","11817.4","12432.094","11363.99","11786.719","13259.66","11728.714","13691.715","12127.193","11501.13","13380.744","11684.411","11910.019","11910.019","12015.94","12431.948"
"M1695.93T13.55","10288.774","8466.849","9378.177","9289.939","8566.402","9713.815","10240.594","6030.036","10374.148","9844.239","8571.768","8740.379","9364.293","8983.551","8815.393","8594.446","7727.008","8735.259","8735.259","9043.048","9796.066"
"M1696.67T13.55","10519.464","7009.885","8221.183","10081.151","9235.291","10010.948","9141.322","8413.333","9186.432","9116.823","8892.358","8136.695","8662.172","8397.755","8320.961","7971.806","8099.077","8572.728","8572.728","7889.598","9690.186"
"M1700.67T13.55","11881.538","10676.377","10994.689","12969.928","10651.181","12951.307","12252.433","12851.999","12050.294","12306.031","12812.847","12302.314","10043.186","11963.784","12896.184","13092.267","10805.02","11454.997","11454.997","13151.336","10877.182"
"M1701.38T13.51","8348.198","5994.425","7159.985","9617.832","10126.288","11228.655","10087.944","6576.482","7411.246","13831.37","8081.915","6576.343","7410.39","7490.974","5362.531","7260.791","6386.699","9018.391","9018.391","6569.65","8064.977"
"M1701.92T13.55","9690.986","10090.18","8486.446","9141.322","8637.907","8436.301","7444.266","12396.971","8334.96","9343.889","9781.256","8277.087","10690.796","8978.856","9640.505","8803.332","7050.191","8380.14","8380.14","9570.626","10311.704"
"M1702.42T13.55","6691.379","6199.966","5963.095","6024.792","4776.286","5419.311","5361.615","6512.713","6685.906","6829.346","7257.596","6404.698","6474.272","6030.592","5574.852","4167.276","6055.007","5775.228","5775.228","6395.128","6538.977"
"M1705.67T13.55","7660.914","9914.669","7717.082","10374.092","9675.331","9186.335","9068.871","7644.259","10410.031","7701.591","9131.312","10224.386","7845.237","9548.56","7110.445","10501.66","7810","9231.021","9231.021","6505.458","9539.347"
"M1706.17T13.55","7798.518","8766.654","6921.843","6943.377","8750.172","8801.688","7131.33","7742.493","8316.385","7570.988","8114.322","7783.61","8298.662","6519.983","7467.573","8306.534","5007.279","9314.832","9314.832","7414.176","7984.891"
"M1706.67T13.55","8887.012","9664.908","8881.928","8194.7","8065.861","9086.845","6704.052","8890.316","8098.83","7777.262","9666.914","8443.442","8435.133","8500.052","7338.734","7173.077","7783.848","9048.064","9048.064","5550.602","8888.207"
"M1708.67T13.55","15749.106","16210.486","15158.31","14820.645","15626.74","16417.291","14512.2","13356.63","15110.187","15940.876","16270.666","16738.688","15318.295","14881.64","14395.056","14674.65","13807.461","12334.947","12334.947","17004.862","14734.239"
"M1709.01T13.55","10597.131","11848.129","10219.296","10160.442","10764.196","12102.997","10338.924","11672.592","10750.82","11791.268","10337.016","12350.448","11326.221","11065.096","11191.474","10422.584","10150.441","9942.751","9942.751","10768.208","13473.183"
"M1709.34T13.55","7841.454","8452.265","9565.925","9053.078","11045.504","8669.924","11378.032","11828.439","10816.352","9731.106","9444.248","9877.423","8868.005","10180.45","8190.573","10854.307","9239.48","8317.845","8317.845","9715.058","10662.833"
"M1709.67T13.55","6962.826","9014.964","9204.616","7634.647","9634.013","10464.259","10380.599","9280.166","7624.61","7534.821","9910.411","6297.484","6850.358","8967.485","10425.455","10944.317","8144.822","10154.925","10154.925","6696.028","9062.104"
"M1712.17T13.55","10056.078","10982.85","9766.329","8956.563","9431.381","10002.814","7909.692","10059.867","7443.206","7747.172","8695.997","6451.996","10091.991","6690.01","10329.756","10256.638","7933.267","9202.103","9202.103","9486.374","6497.765"
"M1712.92T13.55","6158.306","4431.496","7742.302","6923.19","6964.832","7139.364","6409.17","7409.698","5236.382","6803.315","4746.377","6712.636","8582.818","6602.236","8304.84","7360.185","5349.624","5691.728","5691.728","8070.138","5587.417"
"M1717.34T13.55","9825.299","8840.121","10244.706","10178.288","8835.329","10145.224","9957.784","11308.758","9441.253","10113.504","10091.996","11803.019","9062.854","9145.354","9378.05","8984.64","9225.13","9616.847","9616.847","10284.762","11948.365"
"M1719.17T13.55","8822.932","7720.132","6704.052","9393.247","8606.522","7770.196","8709.526","7036.497","7580.16","7103.329","6338.96","8838.539","9754.205","7986.622","8385.443","8080.385","7745.052","7807.055","7807.055","8487.386","8259.678"
"M1722.98T13.55","14158.348","10538.851","13055.608","11722.888","10649.727","10401.634","13902.511","11087.162","7799.431","14194.022","11291.93","10854.135","9913.461","12074.114","10920.664","13262.739","9821.357","14116.664","14116.664","14052.03","9066.012"
"M1725.67T15.5","8614.674","7211.216","8086.571","7158.121","7701.415","7343.777","6516.602","7575.607","8053.941","7074.694","7151.39","8497.702","7300.056","8060.721","8020.475","7278.259","7880.567","8362.268","8362.268","8407.146","8276.605"
"M1729.92T13.55","4269.759","6209.714","7162.533","6766.557","4537.314","9288.757","7578.784","5703.623","8140.348","6347.784","4690.028","7292.246","8915.781","7905.646","4449.308","7267.932","5081.808","6946.313","6946.313","8096.216","8376.128"
"M1730.67T13.55","8664.736","6488.107","8959.909","7328.097","4567.584","9936.733","8541.694","9491.816","6615.262","6327.722","8577.78","9083.335","6780.486","8482.013","8371.172","8481.969","7670.634","9803.417","9803.417","7843.46","9603.74"
"M1731.34T13.55","11602.704","10815.154","11145.108","12207.957","10754.166","11450.827","10328.325","11632.48","13372.007","14144.306","8333.743","12244.151","12716.421","13468.284","9567.56","11024.983","9980.978","10270.437","10270.437","12557.56","12670.639"
"M1731.67T13.55","11127.282","13105.198","13023.659","13585.283","10326.888","13045.579","11890.939","13458.239","11253.66","11855.687","12220.481","12528.946","12298.067","11663.771","10733.096","12422.686","10904.823","10573.098","10573.098","13388.044","12266.005"
"M1739.67T13.55","9877.544","8445.532","10829.044","8973.833","9888.806","10811.262","10400.811","8248.995","10662.357","10742.13","10643.836","9077.319","9391.052","9703.022","9368.02","9628.028","8565.67","8332.556","8332.556","10940.724","8751.087"
"M1739.98T13.57","9659.969","6813.214","7761.665","11890.382","10086.168","10117.47","10188.222","7323.087","8806.928","4804.567","10789.849","7045.652","8315.123","8823.059","8626.244","9164.865","6317.679","7700.823","7700.823","9622.782","7690.987"
"M1746T13.55","9725.088","8778.256","7257.185","8528.39","7562.857","8434.296","8312.864","7853.49","9730.201","7777.944","7272.836","6283.445","9929.508","7960.398","6665.039","9699.082","7731.877","8643.811","8643.811","6635.848","8114.248"
"M1747.15T13.58","10850.454","7037.98","7781.721","9104.309","8200.528","7607.181","9366.152","7382.245","8023.509","8170.377","7403.62","7049.663","7420.42","8650.53","8734.699","7815.142","7488.358","7742.915","7742.915","5973.868","8776.076"
"M1747.42T13.55","7194.512","5408.913","7995.34","7217.549","7892.173","5775.418","7817.186","8194.473","8467.9","7221.372","5293.738","6441.885","9022.088","6997.447","8233.718","7294.326","6456.181","7035.37","7035.37","9016.97","7592.335"
"M1752.91T13.55","6407.164","7137.348","8442.646","8146.865","8950.943","6193.111","8174.483","8392.045","7421.779","7687.526","7841.841","7685.337","8711.582","8720.729","7809.358","7555.411","6450.132","6824.062","6824.062","8832.418","8444.208"
"M1755.66T13.54","8950.071","8897.111","8380.465","8402.734","8111.499","9050.698","8792.42","8567.069","7326.7","8067.281","9186.214","9243.663","8878.385","9003.596","8110.863","8384.859","7863.627","8419.349","8419.349","8385.08","8691.981"
"M1756.66T13.55","9799.31","9631.612","7306.394","5432.608","10768.208","9784.292","7875.439","6417.221","7485.326","11153.36","9683.814","9231.749","12207.164","9602.722","9122.328","10994.151","7359.445","8793.21","8793.21","10320.87","8870.055"
"M1757.66T13.6","7176.893","7746.394","8092.588","8830.156","8200.025","8458.671","8312.012","8295.09","7263.266","8905.831","8950.465","9414.258","5513.394","7589.275","7609.974","8839.486","7447.672","8552.684","8552.684","9213.558","8976.149"
"M1764.66T13.55","8500.533","7640.717","8241.002","6887.99","8290.135","8488.418","7554.449","8623.767","8211.84","7916.585","8367.393","8816.591","9264.874","5315.9","8094.794","8037.415","7967.881","8468.5","8468.5","8413.164","8402.523"
