"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other"
"M1305T13.55"," 0.14571336","-0.29835107"," 0.22832821","-0.57210896"," 0.36365742","-0.09715089","-0.09116424","-0.15631680"," 0.14504718","-0.01982738","-0.24290817","-0.10874784","-0.05141106"," 0.34168641"," 0.20603666"," 0.10143034","-0.05632063"," 0.07869511"," 0.07869511"," 0.10458228","-0.09956502"
"M1306.75T12.55"," 0.460417365","-0.159020701","-0.184464063","-0.394118453","-0.189954675","-0.047212879","-0.048833011","-0.018968200"," 0.355260899"," 0.013116774"," 0.105227074","-0.231607801","-0.008908343","-0.179142320"," 0.011904417","-0.066243680"," 0.055072908"," 0.388254134"," 0.388254134","-0.061894669","-0.187138909"
"M1307.74T17.55"," 0.102851624"," 0.078905647"," 0.083143949","-0.126829070"," 0.187688164","-0.003608713","-0.462197513"," 0.185511167","-0.041828616"," 0.010558279","-0.051570252"," 0.926706233","-0.123012765"," 0.306104168","-0.053586326"," 0.081875651","-0.447464146","-0.225083740","-0.225083740","-0.021057552","-0.182022448"
"M1307.75T12.55","-0.125904971","-0.144752355","-0.186109968"," 0.045953119","-0.010540891","-0.266097856"," 0.375325465","-0.199562320"," 0.230620544"," 0.131762801","-0.044542451"," 0.002545738"," 0.051600268","-0.363383387","-0.145529194","-0.112489079"," 0.163138761"," 0.378755815"," 0.378755815","-0.410994854"," 0.251449002"
"M1310.08T13.55","-0.74768799"," 0.18917405","-0.81182966"," 0.01237162"," 0.28006912"," 0.02469429"," 0.22662331","-0.02335347"," 0.12940213"," 0.11164027"," 0.09022761"," 0.13647354"," 0.03650633"," 0.03926752"," 0.09550252"," 0.18969535"," 0.02205479","-0.15198817","-0.15198817"," 0.12502047"," 0.17812454"
"M1311.44T14.55"," 0.2900617456","-0.0125382873","-0.0207536450","-0.0714811939","-0.0873155620"," 0.0589892096","-1.2347722762","-0.0983263581","-0.0556883681","-0.0484454883"," 0.0998573994","-0.0157673222"," 0.0238910727"," 0.0110319524","-0.0631648474","-0.0073630920"," 0.1478874279"," 0.2565633918"," 0.2565633918"," 0.0003090585"," 0.5704617910"
"M1312.74T17.56"," 0.286323327"," 0.395064234"," 0.145668168"," 0.222146471"," 0.119412945"," 0.045097459","-0.888992325"," 0.136311093"," 0.004584397"," 0.269424885"," 0.131722887"," 0.773701091"," 0.250289648"," 0.160751299"," 0.039590359"," 0.021955920","-0.937757472","-0.515367020","-0.515367020"," 0.072121795","-0.216682141"
"M1313.41T12.55","-0.23353187","-0.15099950","-0.27469557","-0.12780655","-0.01322508"," 0.19248550"," 0.09243563"," 0.20725459","-0.20198454"," 0.62435594","-0.07268408","-0.53075179","-0.10758076"," 0.22323798"," 0.17798972"," 0.31267686","-0.01231753"," 0.15907914"," 0.15907914"," 0.13091936","-0.55393657"
"M1314.42T13.55"," 0.27118808","-0.30673480"," 0.10057113","-0.06898348","-0.13106919"," 0.15760532"," 0.18187598","-0.57982973","-0.10115525","-0.12304501"," 0.30829345"," 0.25817844","-0.52611355"," 0.28552274"," 0.49062468","-0.06513277"," 0.08744382","-0.09522756","-0.09522756"," 0.37915351","-0.42793825"
"M1316.25T13.55","-0.240221968"," 0.177275479","-0.081854278","-0.077580918","-0.046102832"," 0.007600185"," 0.135599356"," 0.060105063"," 0.032710210","-0.039124665"," 0.139676812","-0.111429039"," 0.111329627","-0.571818676"," 0.139866963"," 0.071433391"," 0.054113014","-0.030285012","-0.030285012"," 0.136737152"," 0.162255148"
"M1317.74T17.56","-0.692604483"," 0.222239848"," 0.124680464"," 0.058927129"," 0.001306421"," 0.392647784"," 0.244579712","-0.122484382","-0.636640188"," 0.164142215"," 0.018950148"," 0.135920025"," 0.394283298","-0.550231028"," 0.186730057"," 0.060782883","-0.363715607"," 0.275736954"," 0.275736954","-0.277160934"," 0.086172729"
"M1318.07T16.98"," 0.206489026"," 0.377079439"," 0.093898905"," 0.223792205"," 0.123751578"," 0.263783391","-0.722436951"," 0.024737111","-0.094812093"," 0.043719361","-0.165674646","-0.117460976","-0.128880194","-0.174120126"," 0.221391119"," 0.006560159","-0.611880349"," 0.136063063"," 0.136063063"," 0.229414251","-0.071477335"
"M1318.42T17.06","-0.58020490"," 0.26815022"," 0.12815200","-0.04935101"," 0.02102904"," 0.60939898","-0.05119837"," 0.59413661","-0.05295043","-0.01767100","-0.07445995","-0.11775700","-0.04080473"," 0.10542990"," 0.02519695"," 0.09091364","-0.27458805","-0.45974467","-0.45974467"," 0.21812543"," 0.11794203"
"M1318.74T12.55","-0.116288839"," 0.377176462","-0.252876861","-0.351830546"," 0.157650094"," 0.233782392"," 0.153422891"," 0.002671912","-0.172256244","-0.101633688"," 0.003442416","-0.334991605","-0.006111926","-0.172996264","-0.429361414"," 0.009615281"," 0.170032150"," 0.391174070"," 0.391174070"," 0.090359990","-0.042154343"
"M1319.74T17.56","-0.025300321","-0.009200612"," 0.235329308"," 0.438928099","-0.077056164"," 0.399522689","-0.576676014"," 0.107540042","-0.183728169"," 0.029966441","-0.354980646","-0.477326462"," 0.245615581","-0.119412106"," 0.229289939","-0.093869159","-0.350807726"," 0.198114313"," 0.198114313","-0.024198306"," 0.210134962"
"M1319.74T12.55","-0.73694209","-0.30872869","-0.05655507","-0.01353122"," 0.37179195"," 0.28891035","-0.13890459"," 0.14261668"," 0.36141713"," 0.12403207"," 0.06501361","-0.36350968","-0.79370926"," 0.32162740"," 0.07733259"," 0.21519824","-0.09956869"," 0.13502465"," 0.13502465"," 0.05130924"," 0.22215074"
"M1320.74T17.4","-0.02011473"," 0.02001919"," 0.01490569","-0.03756392","-0.41862864"," 0.03356803"," 0.92471179","-0.03970003","-0.11016763"," 0.16282092"," 0.10684143","-0.54475473"," 0.03177318"," 0.01969989","-0.20394424"," 0.40848282","-0.60727181"," 0.27042787"," 0.27042787","-0.09630252","-0.18523044"
"M1322.48T13.55"," 0.09157884"," 0.23786616","-0.02653353"," 0.21479948","-0.14165098","-0.20452803","-0.37894852","-0.64070756","-0.06235992"," 0.21521545"," 0.33973482"," 0.08391673"," 0.27544058","-0.02720637"," 0.20455152"," 0.07547653","-0.06938497","-0.09159431","-0.09159431"," 0.01556009","-0.01963169"
"M1322.74T13.55","-0.4008313","-0.1643523","-0.1135911"," 0.1296165","-0.5426436"," 0.2783617"," 0.2198530","-0.4639243","-0.4896866"," 0.3002469"," 0.1909295"," 0.2920135","-0.6194331","-0.4946852"," 0.2084892"," 0.1792237"," 0.1639732"," 0.3781601"," 0.3781601"," 0.2712437"," 0.2988766"
"M1325.74T16.56"," 0.08590082"," 0.70457450"," 0.13807453","-0.26246194","-0.12522061"," 0.18529812","-0.23048410","-0.07765558"," 0.31966986","-0.35486448","-0.14952888"," 0.23071524"," 0.11829110"," 0.14226352"," 0.35283780"," 0.09795088","-0.97453693","-0.12832747","-0.12832747","-0.05523665"," 0.11106776"
"M1327.24T13.55","-0.257573323","-0.241102224"," 0.171173605"," 0.133466628"," 0.080224264","-0.221368721"," 0.219001570"," 0.066972242","-0.080775498","-0.593338447"," 0.054304726"," 0.068067852"," 0.019602339"," 0.426627490"," 0.232073953"," 0.035047683","-0.307135234"," 0.001106347"," 0.001106347"," 0.409246472","-0.216728070"
"M1327.48T13.55"," 0.25668867"," 0.36722556"," 0.30705794","-0.41274791"," 0.30359469"," 0.02272685","-0.07111379","-0.08860866","-0.11248514","-0.01670731"," 0.14844466","-0.41711615"," 0.15095016"," 0.11813630","-0.09441667"," 0.41458675","-0.25362492","-0.50721656","-0.50721656"," 0.31502435"," 0.07681776"
"M1328.49T13.55"," 0.2473973768"," 0.4141609575","-0.1207650158","-0.0295502706"," 0.2718571147"," 0.2090308672"," 0.0001033129","-0.6126035950"," 0.1127323181"," 0.2438339774","-0.0011686397","-0.0398692198"," 0.0108004418"," 0.1540567262","-0.3835177865","-0.0042564863","-0.1955422747","-0.2952925432","-0.2952925432"," 0.3598184024","-0.0459331203"
"M1329.24T13.55"," 0.14509860","-0.65580580"," 0.13154756"," 0.22803304"," 0.07389918","-0.55357028"," 0.16724959","-0.53760609","-0.06557049","-0.08271771","-0.10727889"," 0.05152022"," 0.28627437","-0.01217161"," 0.04815229"," 0.05360953"," 0.21716503"," 0.21059308"," 0.21059308"," 0.21420790","-0.02322262"
"M1333.74T16.56"," 0.26688656"," 0.07287119","-0.28183533"," 0.17569358"," 0.16811445"," 0.14741556","-0.47479058","-0.16253646","-0.01936079"," 0.25639445","-0.21162554"," 0.13634173"," 0.11315594"," 0.26977685"," 0.25680017","-0.03668034","-0.46599691","-0.22500262","-0.22500262"," 0.18156333"," 0.05781737"
"M1333.74T12.55"," 0.0478752169"," 0.9931909244","-0.0782048409","-0.5136641626","-0.4061134798"," 0.0167605933"," 0.0587614007","-0.2007748616"," 0.0005882078"," 0.2071647869"," 0.0203800032","-0.1103508273"," 0.0663256268","-0.0073550934"," 0.1648646231","-0.0229949344","-0.0301538000","-0.0989137444","-0.0989137444","-0.0918034024"," 0.0833315079"
"M1334.24T14.02"," 0.2278706547"," 0.0179630362","-0.5534585135"," 0.1148239733"," 0.1465054991"," 0.2601580072","-0.1385615229"," 0.0383630737"," 0.1096118668","-0.0005848498"," 0.1380574445"," 0.1776945493","-0.8653169803"," 0.1522920358"," 0.0403510661"," 0.2226412135","-0.0505591584","-0.1380997788","-0.1380997788"," 0.1572732344"," 0.0810749280"
"M1334.73T17.55","-0.19455154"," 0.87926345","-0.04336397","-0.55600146"," 0.10023084"," 0.17870721","-0.43899858"," 0.11142203"," 0.02113809"," 0.03528598"," 0.09821634"," 0.20106686"," 0.02138060"," 0.07317513"," 0.13510189","-0.11898670","-0.52810565","-0.04486544","-0.04486544"," 0.20293768","-0.08818732"
"M1334.74T12.55","-0.30507928","-0.06322478","-0.17257521","-0.28090541","-0.32632467"," 0.01202004","-0.23603846"," 0.52607582","-0.19688122","-0.11445881"," 0.08524282","-0.03745677","-0.15516933","-0.34346150","-0.42806674"," 0.06538967"," 0.09927887"," 0.63152889"," 0.63152889"," 0.08445458"," 0.52412258"
"M1335.73T17.55","-0.18626933"," 0.94468119"," 0.06597589","-0.07186529"," 0.91941954","-0.14500623"," 0.01827748","-0.12150441","-0.14511831"," 0.06403300","-0.19934592","-0.25695430","-0.04270567","-0.14635008"," 0.15265396","-0.14528459","-0.35922420","-0.28464242","-0.28464242"," 0.16533425"," 0.05853785"
"M1339.73T16.56"," 0.1336332557"," 0.1821313650"," 0.3261946534","-0.0279713654"," 0.0785784153"," 0.0734481245","-0.2307301536"," 0.0961766597","-0.3313068294","-0.1321141348","-0.0076208259","-0.0003917154"," 0.1635064271"," 0.0071013434"," 0.1079252275"," 0.0949006488","-0.8383412573","-0.0622317816","-0.0622317816"," 0.2724335758"," 0.1569101487"
"M1340.74T16.56"," 0.134481231"," 0.113996213","-0.022948714"," 0.053403084"," 0.137732991","-0.006434170","-0.495015058","-0.012092197"," 0.033490040"," 0.068476770"," 0.004766156"," 0.893422326"," 0.009461197","-0.073180296"," 0.136906266"," 0.112162074","-0.564084191","-0.311800372","-0.311800372","-0.003353157"," 0.102410180"
"M1341.42T17.55","-0.29764453"," 0.26782607"," 0.40645826","-0.06175030","-0.21013722"," 0.13845947","-0.17553555"," 0.04948614","-0.43246625"," 0.06855703","-0.04421602"," 0.06554256"," 0.16220044"," 0.36268566"," 0.31366180"," 0.07947271","-0.76526567","-0.21546747","-0.21546747"," 0.05172281"," 0.45187752"
"M1341.74T17.55"," 0.067397570"," 0.079609447"," 0.234876341","-0.255403682"," 0.385034712"," 0.063984511","-0.182833907","-0.197053886","-0.281947045","-0.005561976","-0.174488539"," 0.162472510"," 0.361231722","-0.053242725","-0.423822733"," 0.439880932","-0.174444980","-0.369951056","-0.369951056"," 0.590240621"," 0.103973220"
"M1342.73T17.56","-0.03996673"," 0.36427657"," 0.02370089","-0.06818008"," 0.10356470","-0.03388546","-0.65909894"," 0.12450137"," 0.03535804","-0.04971165"," 0.02203879","-0.09886396"," 0.17937711","-0.14294757"," 0.46299946","-0.13822863","-0.77059098"," 0.19125525"," 0.19125525"," 0.15681957"," 0.14632700"
"M1343.06T12.55","-0.040888377","-0.012926865"," 0.130020689","-0.317548616","-0.102787519"," 0.192171096"," 0.069695089","-0.009051444"," 0.018221322","-0.192794435","-0.142412072","-0.172912970","-0.350498163","-0.014778323","-0.015189075","-0.310207025"," 0.246914427"," 0.411541984"," 0.411541984"," 0.146675209"," 0.055213084"
"M1343.73T17.56","-0.016798339","-0.115386388","-0.230707211","-0.542993900"," 0.899299478","-0.484017909"," 0.306532394","-0.018640866","-0.041056499"," 0.275025472"," 0.091149785","-0.003695537","-0.117319028","-0.171314493","-0.101963889"," 0.065231304","-0.359737107"," 0.424452780"," 0.424452780","-0.068087711","-0.214425117"
"M1344.23T13.55","-0.442199965"," 0.017226147"," 0.178169385"," 0.037188319"," 0.054979947"," 0.060474272"," 0.071345361","-0.146491739","-0.081835211","-0.176494122","-0.279125864","-0.115997003"," 0.233205270"," 0.307556931"," 0.376525355"," 0.037374662","-0.203803025"," 0.000680006"," 0.000680006"," 0.003634701"," 0.066906566"
"M1345.24T13.55"," 0.15454442","-0.11566808"," 0.23215512","-0.08051814"," 0.19608142"," 0.08227499"," 0.15957514","-0.07766689"," 0.12459773","-0.01032094"," 0.02766418"," 0.15605464"," 0.06981168","-0.07035806"," 0.28689521"," 0.08556753","-0.29061683","-0.68094462","-0.68094462"," 0.22496420"," 0.20685192"
"M1345.41T12.6"," 0.11703835"," 0.04414650","-0.24032281","-0.26033752","-0.03091981"," 0.16424190"," 0.45241451","-0.17416229"," 0.24937045"," 0.07987744","-0.21093548"," 0.32243174","-0.33576276","-0.23670606"," 0.26948466","-0.04048144","-0.27038716","-0.11932321","-0.11932321"," 0.42669721","-0.08704100"
"M1348.23T13.54","-0.11656986"," 0.14866629","-0.06451073","-0.18517855"," 0.23983515"," 0.07173219"," 0.33967685","-0.12319294","-0.02763011","-0.53535485"," 0.09140520"," 0.01407068"," 0.01489036"," 0.01049472"," 0.36278342"," 0.09014476","-0.36789583"," 0.12599617"," 0.12599617"," 0.13996248","-0.35532154"
"M1348.4T17.55","-0.0508427748","-0.0004220546","-0.2476700790"," 0.1349259374","-0.0154971815","-0.0765274086","-0.4829475927","-0.3196730701"," 0.1860073286"," 0.7524775472","-0.1777907837"," 0.0794046780"," 0.2285134610"," 0.1016273134","-0.1375233769"," 0.1310179498","-0.8227929691"," 0.2083792676"," 0.2083792676"," 0.1031119908"," 0.1978425496"
"M1348.98T13.55","-0.06064600"," 0.13276352"," 0.16952407"," 0.08436941","-0.23862536"," 0.21940238","-0.09620913"," 0.31602765","-0.04251388","-0.14885972"," 0.03072162","-0.01642973","-0.14781004"," 0.07717850"," 0.14988257","-0.01289849"," 0.09112374","-0.39580630","-0.39580630"," 0.23794556"," 0.04666593"
"M1350.24T13.55"," 0.06627223"," 0.15001285"," 0.13745281"," 0.04699625"," 0.20160375"," 0.10258245","-0.16028657","-0.07473629"," 0.10021907","-0.14988006"," 0.22691796","-0.23770860"," 0.15932448"," 0.07835218"," 0.09410071"," 0.19582560","-0.33900014","-0.50296882","-0.50296882"," 0.34389056"," 0.06399840"
"M1350.74T12.54"," 0.131398876","-0.008849246","-0.063905427","-0.468032378","-0.195157925","-0.057003726"," 0.043484724","-0.087027960","-0.103648778"," 0.035190839","-0.077813582","-0.549340364","-0.133681296"," 0.842905402"," 0.228206364"," 0.089226157"," 0.093827463","-0.036887324","-0.036887324","-0.101197124"," 0.455192628"
"M1352.23T15.53","-0.20536557","-0.29067599","-0.14036160","-0.07175318"," 0.17740331"," 0.35419917"," 0.12086843","-0.21503368","-0.15647438"," 0.12234944"," 0.19532034"," 0.10569364"," 0.61884629","-0.43870066"," 0.26725607"," 0.09334249"," 0.02819366","-0.39653947","-0.39653947"," 0.06788490"," 0.16008627"
"M1353.73T17.55"," 0.345488043"," 0.403454611"," 0.321340431","-0.177584954","-0.150904778","-0.116260941","-0.295528738"," 0.150425689"," 0.419060114","-0.166081739"," 0.022983137","-0.222306424"," 0.017953542"," 0.009336805","-0.123328863"," 0.217650305","-0.578494300","-0.055341436","-0.055341436"," 0.108751283","-0.075270352"
"M1355.99T13.55"," 0.06541778"," 0.16878289"," 0.43191171","-0.39315183"," 0.11316739"," 0.16549014","-0.33289797","-0.26748357","-0.65749323"," 0.21656984","-0.03285428","-0.19316837"," 0.21906289"," 0.52742199","-0.24150289","-0.24833472"," 0.13296735"," 0.15496459"," 0.15496459"," 0.12910200","-0.11293632"
"M1356.48T14.02"," 0.30146805"," 0.13982509"," 0.42481381"," 0.03330534"," 0.15225251","-0.29449568"," 0.34394631","-0.07155832","-0.03191745","-0.30274200"," 0.22737092","-0.37377737"," 0.01604244"," 0.01942078","-0.24385273","-0.39318492"," 0.08258674","-0.10983011","-0.10983011"," 0.15621767"," 0.03393902"
"M1357.73T12.61"," 0.071464999","-0.264110642","-0.006299034","-0.074170515","-0.196242973","-0.266435802"," 0.376409234","-0.414486359","-0.039573072","-0.060501099","-0.139112898"," 0.098084375"," 0.263366352","-0.242325053"," 0.061688089"," 0.140435793"," 0.031972389"," 0.439970677"," 0.439970677","-0.328379317"," 0.108274177"
"M1357.73T17.55"," 0.38332720"," 0.02529983","-0.12066830"," 0.16793018","-0.39368113"," 0.19398931","-0.10525041"," 0.12097662","-0.15670662","-0.22500570","-0.22497605"," 0.16773357"," 0.27883916","-0.15464380","-0.02674145","-0.19356449","-0.34486261"," 0.12231881"," 0.12231881"," 0.41315372","-0.04978666"
"M1359.74T13.52"," 0.08048687"," 0.18723109"," 0.20355735","-0.44848219"," 0.21165886","-0.02869853","-0.49366624","-0.44105708"," 0.30466568"," 0.20979532","-0.03673189"," 0.22098809"," 0.22100726"," 0.36199077","-0.74212497","-0.07923383"," 0.04978853"," 0.35845990"," 0.35845990","-0.22136607","-0.27672879"
"M1361.41T13.55"," 0.168445730","-0.021835864"," 0.100926711","-0.004219842"," 0.045050514"," 0.159856458"," 0.076208910"," 0.054127522"," 0.065494917"," 0.068284993"," 0.182305728"," 0.478197802","-0.067493948"," 0.034790943","-0.287263871"," 0.048048754","-0.152372267","-0.479128585","-0.479128585","-0.047008744"," 0.056712725"
"M1362.48T13.52","-0.05298983"," 0.02587932"," 0.38771434","-0.79627132","-0.21897704"," 0.27568246"," 0.07289997","-0.05504374"," 0.28480590","-0.07590637"," 0.07449186"," 0.06450284"," 0.02197206"," 0.23373694","-0.43815458"," 0.03914874"," 0.06232842","-0.02418729","-0.02418729"," 0.07374245"," 0.06881217"
"M1363.4T16.56","-0.036551789"," 0.072759848"," 0.042345305","-0.261955217"," 0.295877914"," 0.118375387"," 0.211508264","-0.062653061"," 0.059254098"," 0.158176814"," 0.037509391"," 0.065101809"," 0.372256582","-0.003661589","-0.001769077"," 0.050219887","-0.339932544","-0.562415388","-0.562415388"," 0.159851758"," 0.188116995"
"M1363.74T12.55","-0.35740836","-0.24585509","-0.24356932","-0.17383255","-0.10172180"," 0.33918555"," 0.21503484","-0.25655953","-0.11913377"," 0.26392132","-0.06598620"," 0.89463164"," 0.05149309","-0.16277425","-0.08504347","-0.27961007"," 0.16781455","-0.14716797","-0.14716797"," 0.06079235"," 0.39295699"
"M1363.73T17.55"," 0.131392924"," 0.147984749"," 0.444335296","-0.108573920"," 0.423787102","-0.058405935","-0.213657751"," 0.132779080","-0.060281202","-0.115138318"," 0.190036694","-0.030290336","-0.007295531"," 0.432386665","-0.060118419"," 0.029391437","-0.296692290","-0.289492201","-0.289492201","-0.097899140","-0.304756702"
"M1364.73T17.55"," 0.100230097"," 0.029419719","-0.002221344","-0.136551800"," 0.116802795","-0.056729199","-0.063382844"," 0.022106427"," 0.966995341","-0.076218065"," 0.011541421","-0.121978506","-0.192833656","-0.188187163","-0.294044215"," 0.194965544","-0.452814064"," 0.047726048"," 0.047726048"," 0.176592031","-0.129144615"
"M1364.73T12.54"," 0.16002458"," 0.15920016"," 0.13015498"," 0.21090865","-0.08646407"," 0.23430879","-0.11839637","-0.11514460","-0.25405519"," 0.06527545"," 0.03517409","-0.06410732"," 0.04004538"," 0.23499216"," 0.23504584","-0.14461175","-0.27767490","-0.19759709","-0.19759709","-0.17656378"," 0.12708208"
"M1365.98T13.55","-0.17424206"," 0.18413936","-0.10350377"," 0.06570942","-0.03141242","-0.24869899"," 0.28801254"," 0.07801867","-0.04435266","-0.17440807"," 0.12107840"," 0.29489311"," 0.09994113"," 0.25683617"," 0.05621240"," 0.06361790","-0.06608671","-0.35478821","-0.35478821"," 0.19603434","-0.15221235"
"M1366.23T13.55","-0.195698308"," 0.192135630"," 0.223352604"," 0.024806887"," 0.253350417","-0.001770084","-0.203054985","-0.113916560","-0.045268888","-0.328346954"," 0.194872786","-0.074953433"," 0.103286664"," 0.343040104"," 0.141163868"," 0.017283289","-0.064010921","-0.148402234","-0.148402234"," 0.244995334","-0.414462984"
"M1367.73T12.55","-0.18892038","-0.04072379"," 0.47085452","-0.08355491"," 0.01492654"," 0.25065942"," 0.18321068","-0.12522095","-0.49771928"," 0.24286574","-0.03378474","-0.02152173","-0.42027744"," 0.02909739","-0.18561526","-0.53928159","-0.05551465"," 0.22813253"," 0.22813253"," 0.13824534"," 0.40601003"
"M1370.72T17.04","-0.27092221","-0.10967794","-0.12690659"," 0.16143412","-0.20417091"," 0.25146961"," 0.25691156","-0.18987264"," 0.65414298","-0.30278031"," 0.54614405","-0.21153785","-0.34169460","-0.24529890"," 0.39567709","-0.14397532","-0.38491895","-0.10427599","-0.10427599"," 0.40659649"," 0.06793228"
"M1372.99T13.55"," 0.35617627"," 0.30411235","-0.39851215","-0.08219076"," 0.03157645","-0.12116325"," 0.18131712"," 0.15944442"," 0.04550050"," 0.09843537","-0.40594031","-0.05798449","-0.10782690"," 0.04079547"," 0.27949389","-0.03811920","-0.05409955","-0.14980923","-0.14980923"," 0.08950954","-0.02090630"
"M1373.73T16.56"," 0.440750422"," 0.041718506"," 0.355517895","-0.141116947","-0.295830468"," 0.166125632","-0.003375323"," 0.112669047"," 0.020386343"," 0.102434497"," 0.099159619","-0.090839070"," 0.111021785"," 0.023966724"," 0.013501403","-0.245503753","-0.670100913"," 0.009964865"," 0.009964865","-0.013899841","-0.046515288"
"M1375.23T16.56"," 0.003908348"," 0.272479020","-0.091939283"," 0.118172381","-0.054543890"," 0.179122265","-0.347811806"," 0.819386980","-0.070784959","-0.055465968"," 0.001206212","-0.153511685"," 0.023414701","-0.574880553","-0.076854279"," 0.136643433","-0.825288365"," 0.150573753"," 0.150573753"," 0.514377409","-0.118777468"
"M1375.39T13.55"," 0.31916229"," 0.05382957","-0.43664278","-0.15860701"," 0.35645280"," 0.07464865"," 0.37614892","-0.22362032","-0.10556765","-0.13506956"," 0.09725130","-0.21580987","-0.11327335","-0.26394883"," 0.03699896"," 0.13591419","-0.39018728"," 0.45914445"," 0.45914445"," 0.11223111","-0.43820006"
"M1375.73T17.55"," 0.55345801"," 0.16870163"," 0.06909504"," 0.22426751"," 0.02643434"," 0.06059596","-0.23333941"," 0.11826831"," 0.10670017","-0.14136866"," 0.02722774"," 0.18594346"," 0.05200524"," 0.02037911","-0.09530523","-0.58234423","-0.29502812","-0.22397505","-0.22397505"," 0.08147041"," 0.10078883"
"M1375.73T12.54","-0.07233995","-0.02437938"," 0.19637621","-0.16669482","-0.03046461","-0.15903087"," 0.71948680","-0.32687342","-0.45486091","-0.13442195","-0.26754305","-0.22646713","-0.17958201"," 0.74930346","-0.15614516","-0.15818477","-0.34970455"," 0.33633748"," 0.33633748"," 0.20889037"," 0.15996078"
"M1378.73T13.55"," 0.07715901"," 0.05594848"," 0.04992941","-0.07114516"," 0.05333848"," 0.11014369"," 0.09253734","-0.04734634"," 0.24987686","-1.07514563"," 0.08423193"," 0.09990784"," 0.07931005"," 0.09427345"," 0.10123352"," 0.05903054"," 0.05200336","-0.10342606","-0.10342606"," 0.02601106"," 0.11555422"
"M1380.72T17.48"," 0.02067978"," 0.83858350","-0.28206137"," 0.02298733"," 0.40845205"," 0.27073492","-0.23745831","-0.19531744","-0.50076353","-0.01652754"," 0.24677711","-0.20129670"," 0.24111677","-0.13744315"," 0.12008055"," 0.41868792","-0.22913476","-0.42776833","-0.42776833"," 0.05166058"," 0.01577892"
"M1381.4T13.54"," 0.05970912"," 0.49968834"," 0.29336771"," 0.15639833"," 0.41423665"," 0.01659959"," 0.07301504","-0.62175795","-0.24967564"," 0.16865324","-0.40779788","-0.11887285"," 0.17186184","-0.04328991"," 0.19191570","-0.36395747","-0.35887063"," 0.02952250"," 0.02952250","-0.03112412"," 0.09085590"
"M1384.72T17.55","-0.13247343"," 0.10547377","-0.10225247"," 0.16548629"," 0.17746246"," 0.18225866","-0.34295549","-0.23754617"," 0.29856329","-0.23472773"," 0.10132096","-0.17488168","-0.12263963"," 0.32267508"," 0.11537567"," 0.46536835","-0.45288505","-0.17026228","-0.17026228"," 0.03347208"," 0.17342959"
"M1386.72T16.56","-0.051594258"," 0.899552656"," 0.221772533","-0.303241656","-0.138185823"," 0.162163724","-0.464950702"," 0.094259319","-0.440004969","-0.004351406"," 0.106767570"," 0.235260928"," 0.024633416"," 0.096413708","-0.272251733"," 0.136344116","-0.309370194"," 0.045265794"," 0.045265794","-0.054147854","-0.029600966"
"M1394.72T17.56"," 0.152160416"," 0.196261772"," 0.221523253"," 0.270072599"," 0.029028168"," 0.266437915"," 0.228641208"," 0.174751398","-0.277669476","-0.108553192","-0.187435977"," 0.118537825","-0.266439008","-0.015652333"," 0.185816688"," 0.260393412","-0.516252492","-0.198149793","-0.198149793"," 0.001278815","-0.336601402"
"M1395.47T13.55"," 0.29876447"," 0.03903265","-0.51682668","-0.01861670"," 0.17217767"," 0.07027409","-0.29941899"," 0.13687267","-0.37393256"," 0.11248329","-0.02421790","-0.09014075"," 0.17379188"," 0.12416218"," 0.32780656","-0.22898434","-0.36232012"," 0.25720878"," 0.25720878"," 0.25546918","-0.31079419"
"M1398.72T17.56"," 0.11914604"," 0.31523563"," 0.40212018"," 0.08142840"," 0.05379048"," 0.09439662","-0.37327605","-0.18315384","-0.24423395","-0.27581081","-0.06652562","-0.12572314"," 0.21205485","-0.16253182"," 0.20017929"," 0.29730973","-0.25798879","-0.01914586","-0.01914586"," 0.05948129","-0.10760679"
"M1401.05T13.55"," 0.05527608","-0.08969944"," 0.17722371"," 0.03456555","-0.66981496"," 0.32192936"," 0.23580433","-0.03236588","-0.68286737"," 0.13497916","-0.05250969"," 0.12445493"," 0.20716963"," 0.03276065"," 0.16527364"," 0.19319772","-0.02608111","-0.02590824","-0.02590824","-0.01063273","-0.06684710"
"M1401.4T12.54"," 0.23648199"," 0.18550244","-0.55233059","-0.09721799"," 0.06074789","-0.60378282"," 0.14391030"," 0.17563423"," 0.23160502"," 0.11160139","-0.02520209"," 0.31593038"," 0.06111693","-0.75949828"," 0.22511294","-0.12080209"," 0.20044138","-0.06814181","-0.06814181"," 0.25003234"," 0.09700025"
