"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas"
"M852.339T915.443","-0.73909994","-0.97174702","-0.54511958","-0.02540183","-0.06771470","-0.08201027"," 0.41780471"," 0.92563481"," 0.78561118"," 0.27112212"," 0.09862797","-0.06770746"
"M868.811T67.591","-0.1567360","-0.2306214"," 0.4526054","-1.0489941","-0.8031457","-0.3095416"," 0.1347583"," 1.0634184"," 0.6557036"," 0.8402770","-1.2596423"," 0.6619185"
"M462.884T65.896","-0.51695359"," 0.08149697","-0.25748784","-0.05992354"," 0.33577534","-0.33052121","-0.15546646"," 0.08496317"," 0.56326256"," 0.58223945","-0.47446087"," 0.14707602"
"M475.187T823.258","-0.67027171","-1.17289995","-0.27810278","-0.21351984"," 0.02913621","-0.30479273"," 0.83503203"," 1.16028816"," 0.30787960"," 0.45925927","-0.22776533"," 0.07575707"
"M327.29T1570.958","-1.36276599","-0.30745952","-0.31256331"," 0.52360427"," 0.07395187"," 0.11247440"," 0.02194573"," 0.81408744"," 0.31058293","-0.14710653"," 0.07081829"," 0.20243042"
"M220.134T731.802","-0.4428705"," 0.4385243","-0.2346550"," 0.8095391"," 0.8207644","-0.3044026"," 0.1350440"," 0.1082773"," 0.2172035"," 0.3042647","-0.6264693","-1.2252201"
"M767.371T1193.934","-0.20652652"," 0.08468606","-0.10430181"," 0.07031850","-1.49546088","-0.14060072"," 0.46736428"," 1.14235380","-0.10886390"," 0.50343969","-0.50217139"," 0.28976290"
"M457.207T887.727","-0.4729827","-1.1113710"," 0.1982803","-0.1887136"," 0.1824778","-0.6967671"," 0.1860523"," 0.8608052"," 0.8202232","-0.3857338"," 0.1111929"," 0.4965365"
"M213.056T1043.215","-0.125703796","-0.912685334","-0.003342522","-0.074424774"," 0.267345038","-0.718296537","-0.166353070"," 1.309952413"," 0.600296049","-0.397811495","-0.240516882"," 0.461540911"
"M998.861T1404.179","-0.61736836","-0.22796317","-0.75762321"," 0.08139086","-0.03185399","-0.55351809"," 0.53137753"," 1.14533720"," 0.24757455"," 0.25076936","-0.04730691","-0.02081577"
"M266.446T1584.531"," 0.001378909","-0.005764963","-0.145030620"," 0.019669839","-0.022039567","-0.796793940"," 0.702936472"," 1.076756295"," 0.212673235","-0.213134048","-0.245047809","-0.585603803"
"M361.677T1190.955","-0.73620420"," 0.15492321","-0.07467445"," 0.19176926"," 0.33138497","-0.48283474"," 0.23038150"," 0.33484473"," 0.25739112","-0.06594471"," 0.45839958","-0.59943628"
"M343.213T896.579","-0.610499583"," 0.358515453","-0.279224745"," 0.073473101"," 0.473325244","-0.717737480","-0.108807403"," 0.855726067"," 0.223583500","-0.009878038"," 0.128664815","-0.387140932"
"M433.554T806.299","-0.02143702","-1.18392065"," 0.02273222"," 0.04932764","-0.19882665","-0.75761022"," 0.42855768"," 1.22239884","-0.04294636","-0.36924001"," 0.54077058"," 0.31019396"
"M698.26T899.18","-0.56864073","-1.30183121","-0.26574666"," 0.10856741","-0.53265312"," 0.15273352"," 0.25673669"," 1.07919443"," 0.96519371"," 0.38614086","-0.21283793","-0.06685698"
"M474.881T66.41","-0.2402245","-0.7572225","-0.1544134","-0.7605213","-0.1394257","-0.2481973"," 0.4072572"," 0.6199473"," 0.5335626"," 0.2835640","-0.2766511"," 0.7323246"
"M721.31T972.44","-0.7608316","-1.2374419","-0.5638017"," 0.1541207"," 0.4801060"," 0.7666848"," 0.1735291"," 0.7176381"," 0.3808501","-0.3316892"," 0.1037982"," 0.1170376"
"M352.831T96.52","-0.87763431","-0.08216222"," 0.50068776"," 0.33626651","-0.43275248"," 0.03325803","-0.13611904"," 0.15505498"," 1.08593612","-0.05264977","-0.32654622","-0.20333936"
"M756.042T806.684"," 0.114062676","-1.020447873","-0.152902442"," 0.210692647","-0.230044128","-1.090619864"," 0.792683276"," 1.145233996"," 0.437762566"," 0.006584628","-0.342239280"," 0.129233800"
"M402.996T97.474","-0.003927152","-0.301452361","-0.541132961","-0.119165518","-0.197507225","-0.551863811","-0.166001399"," 1.105123160"," 0.110188150"," 0.753009031","-0.153186414"," 0.065916499"
"M621.052T106.9","-0.60279275","-0.51019380","-0.47085305","-0.12615581","-0.36898707","-0.50443574"," 0.30981822"," 1.08830179"," 0.43675321"," 0.32257966","-0.04433704"," 0.47030238"
"M289.026T88.643","-0.03687495","-0.25438951","-0.35321601","-0.56516923","-1.24084473","-0.19296042"," 0.29415724"," 1.32176650"," 0.21669167"," 0.78226997","-0.23195608"," 0.26052555"
"M639.158T840.392","-0.45899005","-0.06659749","-0.54230131","-0.17919349","-0.05309915","-0.31012638","-0.19566304"," 1.30783751"," 0.58035518"," 0.17154708","-0.22978758","-0.02398127"
"M544.284T936.329","-0.512922668","-0.481816745","-0.809014755"," 0.380608172"," 0.003382897","-0.333132880"," 0.131446249"," 0.701714551"," 0.459963663"," 0.283983373"," 0.165957203"," 0.009830938"
"M379.101T757.973","-0.47917692","-0.56016470","-0.09609052","-0.64160341","-0.30911850","-0.02794371"," 0.46767687"," 0.89828957"," 0.60435810"," 0.28796481","-0.19115052"," 0.04695891"
"M374.998T87.396","-0.7549013","-0.6135195"," 0.2586267"," 0.1253863"," 0.2834155","-0.5339290"," 0.5552472"," 1.3150953"," 0.2626045","-1.9916146"," 0.5222962"," 0.5712928"
"M789.181T317.533","-0.39407481","-0.48160820","-0.28587052","-0.06139062","-0.05561430","-0.47350838","-0.15829102"," 1.06344963"," 0.74155634"," 0.20906684","-0.29336405"," 0.18964910"
"M494.168T786.301","-0.50268769","-1.48257382","-0.02952552","-0.28645460"," 0.21126201","-0.43864218"," 0.56011609"," 0.77162844"," 0.76993364"," 0.12160801"," 0.27099199"," 0.03434362"
"M408.931T66.356","-0.20360466","-0.11452268","-0.10820147"," 0.29575668"," 0.10461742","-0.03815943","-0.35804358","-0.13202909"," 0.68581690"," 0.64291447","-0.97145065"," 0.19690610"
"M911.26T1004.032","-0.46251048","-1.47573307","-0.12694918","-0.26142656","-0.30470789","-0.15720107"," 0.48968417"," 1.27363503"," 0.66628055"," 0.42917972"," 0.06544403","-0.13569525"
"M659.251T1449.359","-0.55636557","-0.11447583","-0.75890490"," 0.01799078"," 0.47345739","-0.30181666","-0.09906489"," 0.65817884"," 0.30097741"," 0.20711608"," 0.32704809","-0.15414073"
"M1106.454T890.453","-0.68022997","-0.87088090","-0.35160152","-0.38509850"," 0.07428363","-0.25998934"," 0.29973406"," 1.04220187"," 0.64850777"," 0.37735239"," 0.03579024"," 0.06993027"
"M269.05T89.726","-0.797393625","-0.415715522","-1.099180571"," 0.370021617"," 0.358636581","-0.337665295"," 0.425533761"," 0.916246311"," 0.166821032","-0.005297893"," 0.335597727"," 0.082395877"
"M561.896T1245.178","-0.2863174","-0.3700340","-0.1945880"," 0.7939147"," 0.6997556","-0.1298397","-0.5878489"," 0.1640912"," 0.3700267","-0.4283688"," 0.2430321","-0.2738234"
"M613.446T1235.167","-0.16812845"," 0.72032177","-0.93690514"," 0.67323238"," 1.14131400"," 0.05941885","-0.53897776","-0.92236875"," 0.31031999","-0.51441350"," 0.45408163","-0.27789501"
"M593.398T852.714","-1.27930831","-0.12231319"," 0.17424482","-0.83389047","-0.06993017","-0.11453633"," 0.34424865"," 1.34255220"," 0.43136865"," 0.30382335","-0.20507561"," 0.02881640"
"M289.084T863.831","-0.53909658","-0.82003653","-0.15061205","-0.12275474","-0.22054200","-0.13842958"," 0.37268754"," 1.28450385"," 0.33071416"," 0.29814697","-0.26945446","-0.02512658"
"M459.275T1179.554"," 0.2775426"," 1.1872739","-1.1260151"," 0.1524018","-0.8949111","-1.2244142"," 0.1969491","-0.1209842"," 1.2603228"," 0.7198145"," 0.4153925","-0.8433725"
"M473.196T813.174","-1.09025332","-0.74156468","-0.23983439","-0.05920260","-0.05490085","-0.24821499"," 0.37209058"," 0.95952027"," 0.44791005"," 0.14901338"," 0.02152612"," 0.48391043"
"M633.146T772.656","-0.51188995"," 0.17182693","-0.35367429","-0.21733937","-1.47200904"," 0.35248396"," 0.66432351"," 1.46674717"," 0.01121817"," 0.54232205","-0.89459722"," 0.24058810"
"M559.066T758.189","-0.75881752","-0.51388139","-0.22188259","-0.24853981","-0.26293278","-0.24327224"," 0.17650655"," 1.22128973"," 0.72142452"," 0.22707057","-0.15766439"," 0.06069935"
"M449.004T832.738","-0.5259406","-1.7472450","-0.9875314"," 0.6466902"," 0.4995342"," 0.5979377"," 0.5009420"," 0.6937791"," 1.0257950"," 0.7594219","-1.6018049"," 0.1384219"
"M435.234T1304.756","-0.8276211"," 2.1969605","-0.8509672","-0.6210215"," 0.2246370"," 0.3079760","-0.3709776"," 0.1780563","-0.3022670"," 0.4558708","-0.6618221"," 0.2711759"
"M336.86T96.244","-1.0085099","-0.3579602"," 0.1115269","-0.2395355","-0.1194985","-0.5148572"," 0.4103539"," 0.6956013"," 0.6200278"," 0.7132323","-0.5999538"," 0.2895730"
"M343.102T681.368","-0.5733269","-0.7493453","-0.1602284"," 0.1185503","-0.3739831","-0.4373512"," 0.1031720"," 0.2442025"," 0.5941971"," 0.4215719"," 0.4227688"," 0.3897723"
"M497.261T974.778","-0.58855444","-0.82900089","-0.25009517","-0.22477611"," 0.17573734","-0.60472069"," 0.31425223"," 1.17933855"," 0.49108880"," 0.05902679"," 0.30397682","-0.02627323"
"M661.253T876.035","-0.5161017","-0.7482767","-0.2242134","-0.1490593","-0.5413538","-0.3571506"," 0.4501139"," 1.1770369"," 0.2251338"," 0.2125049"," 0.1422940"," 0.3290719"
"M765.729T983.05","-0.75447491","-0.06739335","-0.83467815","-0.00560468","-0.11280080"," 0.02945725"," 0.46180723"," 1.26944163"," 0.41078881"," 0.30843072","-0.26482262","-0.44015114"
"M941.317T938.576","-0.53599297","-1.03948456","-0.35076205","-0.46822581","-0.13068387","-0.03578704"," 0.47463724"," 1.33486207"," 0.92474809"," 0.14295688","-0.14950507","-0.16676289"
"M1193.041T904.79"," 0.13837289"," 0.01695587"," 0.50169629"," 0.05296363","-0.83940521","-0.41546402"," 0.14376932"," 0.91747412"," 0.49590369"," 0.84209924","-1.27206533","-0.58230047"
"M581.283T805.632","-0.61655587","-0.90010223","-0.19564933","-0.18288247","-0.23010585","-0.38494314"," 0.40765642"," 0.94243456"," 0.80331354"," 0.06575566","-0.05898495"," 0.35006366"
"M650.347T1202.889","-0.64722297"," 0.53029642"," 0.04969889"," 0.22740652"," 0.34740016","-0.16019840","-0.06325029"," 0.24506513"," 0.25328972"," 0.51319460","-0.33807895","-0.95760082"
"M611.22T783.374","-0.47085291","-0.24069307","-0.20230097","-0.08910626","-0.59223744","-0.74530418"," 0.79573821"," 1.14476012","-0.06287158"," 0.59920657","-0.42958955"," 0.29325106"
"M564.929T1201.416","-0.52463576","-0.40992252","-0.58720151"," 0.05852408"," 0.47968414"," 0.23784941"," 0.15936752"," 0.74232662"," 0.49945188"," 0.23010149","-0.35377063","-0.53177473"
"M565.23T912.919","-0.57579019","-0.14934368","-0.49396563"," 0.26507293"," 0.18922463"," 0.08844738"," 0.39230781"," 0.10846590"," 0.38540328","-1.16159975"," 0.62076930"," 0.33100801"
"M449.235T1266.066","-0.43422109"," 0.37108689","-0.15345541"," 0.65395098"," 0.95437853"," 0.22470661","-0.28662417","-0.06884693","-1.33550635"," 0.41096507"," 0.06293946","-0.39937360"
"M728.88T67.591","-0.14463384","-0.66079165"," 0.02264558","-0.64427106","-0.51058954","-1.14230335"," 0.44121650"," 0.90158256"," 1.04863281"," 1.05159175","-0.75900173"," 0.39592197"
"M551.031T750.36","-0.11729020","-0.16273016","-0.61579756","-0.17656302","-0.70449877"," 0.06021174"," 0.52653458"," 1.39843405"," 0.24372520"," 0.20526457","-0.95906803"," 0.30177762"
"M824.816T67.434"," 0.3073071","-0.6616394","-0.2130669","-0.6128518","-0.7747147","-0.6037272"," 0.2187048"," 0.9677915"," 0.9390458"," 1.0750866","-0.8878157"," 0.2458799"
"M291.091T106.795","-1.0238897","-0.3295471","-0.3471342"," 0.3509836"," 0.1575695","-0.3790007"," 0.3830749"," 0.9595057"," 0.2194125","-0.5049294"," 0.1292353"," 0.3847196"
"M938.802T67.374"," 0.341320013","-0.562887940"," 0.005229887","-0.520547601","-1.003523744","-0.696248778","-0.078952136"," 1.209494976"," 1.011471812"," 1.319714063","-1.239727044"," 0.214656493"
"M649.041T88.871","-1.22058912","-0.02471188","-0.28973140","-0.04748968"," 0.09483974","-0.28099483"," 0.43773812"," 1.16565011"," 0.09112588","-0.48599394"," 0.34841868"," 0.21173832"
"M440.855T1728.569","-0.05434762","-1.44307705","-0.41963118","-0.65225894","-0.34056480","-0.02034364"," 0.80401609","-0.04653139"," 0.86804431"," 0.23332262"," 0.40810975"," 0.66326184"
"M429.504T310.912","-0.6144574","-0.5138796","-0.4092767","-0.2287680","-0.1125597","-0.5210176"," 0.5980572"," 0.9926632"," 0.5223760"," 0.2491443","-0.1622085"," 0.1999268"
"M603.083T90.379","-0.74531279","-0.46445795","-0.28846599","-0.22067057","-0.06805350","-0.45028389"," 0.25019311"," 1.47243936"," 0.38277337","-0.12993496"," 0.07322429"," 0.18854953"
"M439.009T107.459","-0.50629419","-0.44734891","-0.40328274","-0.22626745"," 0.04197858","-0.69715325"," 0.40717060"," 1.27329138"," 0.47909034"," 0.02314217","-0.12390910"," 0.17958257"
"M847.188T757.14","-0.45824047","-0.27909817","-0.07750709","-0.98918229","-0.55081792","-0.26030451"," 0.75419517"," 0.73450535"," 0.56964157"," 0.75210196","-0.08854177","-0.10675182"
"M851.781T1322.545"," 0.2986559732"," 0.0330252645","-0.0000852037","-0.0116261633"," 0.2421544140","-0.5223201739","-1.3616578554"," 1.0951272875"," 0.3988681345"," 0.2478766415","-0.6471034845"," 0.2270851656"
"M402.053T876.272","-0.5409023","-0.6809194","-0.5581539"," 0.4208560"," 0.4229519"," 0.5527290"," 0.4152899"," 1.0246484"," 0.7644096"," 0.8325246","-0.9665147","-1.6869192"
"M753.298T903.043","-0.6231279","-0.9765261","-0.2659920","-0.2416365","-0.2784710","-0.3939911"," 0.5350609"," 1.1782736"," 0.3575798"," 0.4010860","-0.1538205"," 0.4615650"
"M591.2T844.598","-0.781947854","-0.499098208"," 0.022434317","-0.278555333","-0.094651727","-0.783963313","-0.016069811"," 1.047959530"," 0.611277262"," 0.418644779","-0.001892294"," 0.355862653"
"M610.83T67.188","-0.67981258","-0.27019355","-0.10604095","-0.12565784","-0.03850846","-0.26309793"," 0.24351653"," 0.14343285"," 0.83862301"," 0.05675176"," 0.03366999"," 0.16731717"
"M475.366T1425.395","-0.835002398","-0.644314966","-0.602955847","-0.036459900"," 0.002173638","-0.133851482"," 0.268219595"," 1.407234799"," 0.559237863"," 0.027843310","-0.021517214"," 0.009392600"
"M485.063T759.194","-0.58645115","-0.69347779","-0.12092326","-0.32306289","-0.41724832","-0.11834199"," 0.25629295"," 0.68923621"," 0.56913248"," 0.45197156","-0.09446759"," 0.38733979"
"M1044.425T908.907","-0.43686860","-1.19107014","-0.61999118"," 0.10518019"," 0.09501976","-0.83161470"," 0.43835398"," 1.19986769"," 0.47212235"," 0.24433456"," 0.05723568"," 0.46743041"
"M857.35T1122.035","-1.72506756","-0.22612315"," 0.14055596","-0.11958407"," 0.23447732","-0.34584809"," 0.23709142"," 1.02015086"," 0.28793527","-0.07769391"," 0.31980463"," 0.25430133"
"M497.043T88.687","-0.1305199503"," 0.0003699456"," 0.2003314256"," 0.1043099752","-0.1186323121"," 0.0013800266"," 0.5459980137"," 1.1623831479"," 0.1884195610","-2.2895681308"," 0.1319247354"," 0.2036035620"
"M559.791T1181.622"," 0.01807323","-0.42544433"," 0.38143852"," 0.11677604","-0.04239210","-1.29461216"," 0.24614823"," 1.10058610"," 0.54794730"," 0.13603671","-0.73386670","-0.05069084"
"M1331.507T909.803","-0.4044685","-0.3288014","-0.2981493","-0.0895078","-0.1675513","-0.4038110"," 0.2226137"," 1.3249248"," 0.5074871"," 0.3727791","-0.4844478","-0.2510675"
"M405.098T1082.014","-0.74193116","-0.06908650"," 0.05630495","-0.28211040"," 0.12017299","-1.56505637","-0.19168813"," 1.16434217"," 0.46477297"," 0.43849286"," 0.07717157"," 0.52861506"
"M507.209T930.4","-0.6117068","-1.2950191","-0.4692027","-0.2777676"," 0.2127771"," 0.1620263"," 0.2712107"," 0.5715647"," 0.4150164"," 0.3620194"," 0.2753909"," 0.3836907"
"M238.892T97.993","-0.54397641","-0.66944495","-0.31384088","-0.04002726","-0.13753938","-0.36015990"," 0.22697741"," 1.24964215"," 0.44166104"," 0.66546961","-0.46104987","-0.05771156"
"M1143.426T942.716","-0.60107182","-1.48841082","-0.22395232","-0.00969753","-0.26159935","-0.35329912"," 0.42388730"," 1.01758725"," 0.66043777"," 0.31679761"," 0.15221283"," 0.36710818"
"M476.417T1177.093","-0.12556669"," 0.05559172","-0.64991537","-0.07493915","-0.28826066","-0.59167493","-0.20216574"," 1.23404895"," 0.05017914"," 0.85707728"," 0.11378503","-0.37815957"
"M387.02T108.554","-0.59320420","-0.67998593","-0.23039033","-0.05529946"," 0.16103694","-0.40429398"," 0.14985816"," 0.98783272"," 0.41530993"," 0.46191351"," 0.03883352","-0.25161087"
"M711.218T782.65","-0.72674397","-0.93659823","-0.35053707"," 0.37112373","-0.15678046","-0.24206352"," 0.06061658"," 1.10378701"," 0.86903439"," 0.60203359","-0.55202765","-0.04184440"
"M890.319T900.562","-0.39985680","-1.08623119","-0.32674400","-0.07584096","-0.14215678","-0.32787923"," 0.60221577"," 1.07312022"," 0.85224711","-0.10284001","-0.03651852","-0.02951563"
"M1007.203T89.251","-0.62349737","-0.56448751","-0.51958053","-0.06746166","-0.52583204","-0.14055256"," 0.29826567"," 1.64431562"," 0.27231966","-0.11626100"," 0.25793055"," 0.08484116"
"M431.156T735.48","-0.27721044","-0.61748281","-0.26370168"," 0.32964046","-0.96736853","-0.19737515"," 0.51028184"," 0.81795039"," 0.42068441"," 0.62263911","-0.31126715","-0.06679045"
"M688.854T66.858","-0.28028197","-0.61515432","-0.04381157","-0.45826372","-0.37266257","-0.59168999"," 0.03249388"," 1.23610442"," 1.02639959"," 1.06700522","-1.23052901"," 0.23039003"
"M443.058T752.856","-0.310957909","-0.630772896","-0.533718620"," 0.075165842","-0.527814595","-0.231811808"," 0.094809978"," 1.202589843"," 0.494679990"," 0.056748286"," 0.007129499"," 0.303952390"
"M1129.441T885.407","-0.68228468","-0.65660924","-0.44145787","-0.22191323","-0.36991676","-0.09264873"," 0.25700256"," 1.03543107"," 0.71102973"," 0.30040646","-0.22075762"," 0.38171831"
"M389.199T1191.076","-0.67070658"," 0.27616853"," 0.01974919"," 0.07661275"," 0.36815706","-0.60169754"," 0.22500783"," 0.34762931"," 0.26556016","-0.38713598"," 0.53042054","-0.44976528"
"M471.173T770.868","-0.87972095","-0.35186412","-0.43922000","-0.16009158"," 0.54782123","-0.04725868","-0.04893430"," 0.94576761"," 0.65002799"," 0.26629699","-0.69784098"," 0.21501677"
"M487.282T1221.234","-0.49433396"," 0.01394699","-0.28303104"," 0.34782790"," 0.32769824","-0.73103438"," 0.28884670","-0.46863402"," 0.35088662"," 0.29559538"," 0.43733747","-0.08510590"
"M869.171T823.716"," 0.035349266","-1.390196351","-0.003669449","-0.087640934","-1.154147381","-0.372045558"," 0.526917788"," 1.195826125"," 0.504779302"," 0.552221581","-0.201976557"," 0.394582169"
"M964.359T921.966","-0.7737178","-2.1506859","-0.1696521"," 0.1398422"," 0.2639666","-0.1830732"," 0.4363234"," 1.0370910"," 0.9675698"," 0.5740828"," 0.1822171","-0.3239639"
"M325.202T982.74","-0.66238838","-0.04450139","-0.06801238"," 0.30519568"," 0.39094005","-0.10954798"," 0.12581287"," 0.49866411"," 0.02061183","-0.21605971"," 0.27861375","-0.51932844"
"M461.897T66.291","-0.2161411","-0.1517353","-0.1659984"," 0.1428649","-0.1358264","-0.1961711","-0.4635835"," 0.8783746"," 1.1173493"," 0.3539727","-0.8081718","-0.3549339"
"M1613.665T937.741","-1.2493599","-1.2391419","-0.2552789","-0.1325198","-0.2095692"," 0.3000953"," 0.3976861"," 1.3281505"," 1.0788495"," 0.4123567","-0.2128780","-0.2183904"
"M671.034T89.795","-0.303015991","-0.604537748","-0.634562092","-0.001392206"," 0.152202200","-0.773043486"," 0.090892620"," 0.999976215"," 0.267636481"," 0.416109694"," 0.246105012"," 0.143629301"
"M755.669T805.268","-0.09060574","-0.80878773","-0.15801320"," 0.21027885","-0.29765758","-1.07075182"," 0.67111206"," 1.23461406"," 0.53464902","-0.10217919","-0.25314850"," 0.13048977"
"M420.999T106.905","-0.40836784","-0.49471191","-0.16744626","-0.29876406","-0.53947858","-0.88241068"," 0.08765749"," 1.41415416"," 0.27101837","-0.14166116"," 0.49822537"," 0.66178508"
"M708.241T861.396","-0.365029215","-0.933653207","-0.574510116","-0.520035259","-0.206682719","-0.081306029"," 0.398986960"," 1.268505409"," 0.858035713"," 0.203755544","-0.049380107"," 0.001313026"
"M353.164T1468.881","-0.03136576","-0.37804100","-0.66552602","-0.06442399"," 0.18479324","-0.59552535"," 0.06663465"," 1.09821755"," 0.30656732","-0.10273692"," 0.22152686","-0.04012059"
"M1136.99T908.053","-0.2669334","-0.2412455","-0.1609595"," 0.2454370","-0.1275223","-0.7201141"," 0.4023869"," 1.2055822"," 0.3686523"," 0.5543712","-0.6559289","-0.6037259"
"M851.276T990.376","-0.31758091","-1.44267699","-0.74477299","-0.02034654","-0.15436384"," 0.10902511"," 0.19502574"," 0.84448362"," 0.83787228"," 0.44711357"," 0.03222890"," 0.21399205"
"M491.181T794.382","-0.49712640","-0.65441903","-0.25988489","-0.03897084","-0.01464322","-0.33174994","-0.31334850"," 1.11811943"," 0.61712211"," 0.46225261","-0.03020421","-0.05714712"
