"","X16.C9.3.neg","X19.C9.2.neg","X21.C9.4.neg","X45.C9.1.neg","X13.D9.4.neg","X20.D9.1.neg","X49.D9.2.neg","X48.D9.3.neg","X26.F9.1.neg","X34.F9.2.neg","X36.F9.3.neg","X46.F9.4.neg","X14.X9.2.neg","X23.X9.1.neg","X27.X9.3.neg","X40.X9.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg","X15.C15.4.neg","X31.C15.3.neg","X47.C15.1.neg","X50.C15.2.neg","X04.D15.4.neg","X06.D15.2.neg","X35.D15.1.neg","X37.D15.3.neg","X17.F15.3.neg","X25.F15.1.neg","X30.F15.2.neg","X51.F15.4.neg","X08.X15.4.neg","X11.X15.3.neg","X29.X15.1.neg","X42.X15.2.neg"
"M521.022T764.729","5548.8509","7129.1856","8934.4631","7659.1233","6802.5551","5485.8405","7733.228","5666.094","6862.7508","33.77296","10793.486","33.77296","5950.6393","3736.2876","3610.1535","6162.7664","33.77296","7581.9196","6786.3056","6728.8642","4769.6056","6999.3417","6612.3572","4948.591","2139.4256","33.77296","6509.9399","5622.4289","6007.8208","4819.2043","7040.4405","222","4710.7015","6641.6768","4609.3137","8739.3715","4701.5076","10991.6585","290.5793","5160","168.8648","454.2836","435.8572","33.77296","15267.3196","15240.5258","8214.8904","3880.0929","5438.5556","483"
"M559.276T958.275","7820.1804","5368.3913","9207.3677","8453.7888","9206.4663","6827.4896","8969.9073","19921.9381","6948.0252","280.3026","12297.5891","447","13825.196","9000.0644","12327.9984","11637.2571","990.2258","11245.2133","12720.6686","11811.733","8251.9385","4622.126","12483.641","14792.9056","17239.6892","38.23236","32543.9381","9722.4228","15372.8422","11706.4803","17416.6692","230","11555.9766","16916.7425","5351.3042","7210.3098","9056.9011","10080.1885","710.9496","25000","38.23236","381.1458","317.1907","191.1618","3895.8105","9763.7407","8486.996","15613.7139","11787.1129","501"
"M383.156T805.681","23465.9627","13634.0656","6363.2016","5966.7679","13268.2833","13618.4946","14595.4282","17100.798","10567.8063","854.40884","13773.2759","854.40884","7686.4175","16630.846","5389.2962","25503.0568","854.40884","10966.9855","15155.6704","14605.7629","13752.4767","5143.9971","16408.7155","16663.9365","15483.0684","854.40884","19017.0189","13996.5331","24197.7129","22482.6882","5114.3625","854.40884","20034.738","13460.324","4272.0442","30251.908","17830.593","32494.6499","854.40884","10000","854.40884","854.40884","854.40884","854.40884","9183.7653","29507.8588","22848.184","12578.92","20787.0488","854.40884"
"M943.39T965.159","17278.847","544.4854","12647.3787","7845.3375","31594.5","25385.2676","10883.4369","34766.1204","23344.2563","108.89708","34356.5592","108.89708","7737.8659","20574.1143","26788.8535","8839.7315","108.89708","12395.3419","26200.5295","14324.3808","12144.671","2724.407","17386.788","40583.0229","11634.7368","108.89708","52731.3391","30673.1777","10161.6234","21798.9585","10755.803","108.89708","16339.9042","12544.4459","2387.5383","16067.3495","4958.754","9644.3971","108.89708","65700","108.89708","108.89708","108.89708","108.89708","108.89708","12860.6194","6288.1137","7171.7163","14504.0139","108.89708"
"M613.983T886.617","4734.4238","3388.0026","6396.9047","8947.6406","7942.8587","7734.8145","6239.4333","8713.7467","9040.3777","322.20186","9539.8228","322.20186","7756.6857","1611.0093","5296.7651","7418.8513","322.20186","6910.6051","5903.223","7744.7398","6570.1033","9458.163","7019.9703","7008.7436","7630.7365","322.20186","5277.0581","6066.3186","5834.2101","5265.976","9027.5967","322.20186","5558.5845","3596.1797","6292.9906","4943.1505","5064.4416","7698.823","322.20186","6970","322.20186","322.20186","322.20186","322.20186","4706.9355","8364.1833","6847.2893","7863.8229","8385.2355","322.20186"
"M570.147T892.591","6995.2266","2274.0778","10909.9845","5763.685","3339.8689","6614.619","8154.2154","8080.1933","4716.5482","256.11352","10587.9825","256.11352","7177.071","6395.9598","6314.9434","5871.471","256.11352","5945.732","9927.414","9714.0233","7712.3364","7118.5828","13672.9509","2800.1956","6629.5151","256.11352","8607.1719","4275.9277","11220.7126","10083.0192","6887.8351","256.11352","5859.4752","7301.1183","6218.2397","3390.7312","6966.435","4373.1013","256.11352","8820","256.11352","256.11352","1280.5676","256.11352","5743.8926","7075.5268","3074.8934","4594.2373","7841.7113","256.11352"
"M349.02T88.804","8563.1806","5467.2058","37.37724","18033.3044","2525.9935","7304.8031","2768.5407","2769.035","8028.5728","37.37724","13180.6919","249","11038.8018","9528.3311","9861.252","12110.6866","562.2324","8739.6799","11855.7644","1943.5557","37.37724","3190.3043","2778.0391","12372.0247","12389.7324","37.37724","2915.5391","7402.881","6669.426","7081.3288","37.37724","37.37724","3641.4355","3345.0489","9503.0288","9281.213","14725.9893","37.37724","242.846","37.37724","37.37724","474.1784","186.8862","206.2831","15872.5603","37.37724","6505.8066","3274.328","1341.3744","37.37724"
"M173.008T106.871","4233.4681","3183.9889","3262.4811","5526.0063","4351.0941","6390.3037","3073.814","5471.0624","4962.1979","1046.6001","5412.6529","1530","3117.1818","5294.324","5216.0001","4396.6893","1241.9582","4564.6917","6587.7378","4785.4177","4944.0229","4479.4093","4227.7673","3822.5093","4209.1012","1661.03374","6765.846","5001.8517","5177.8187","6257.3827","7210.1072","1420","5289.1873","7733.5273","7045.5997","4479.0787","3548.1891","3052.1677","1009.9862","3990","1158.305","1321.7684","1030.9702","1863.0849","6941.085","7348.6369","6095.496","16105.9003","4991.142","1680"
"M693.333T1246.11","2430.1659","2226.0944","3247.577","6437.4668","9423.2682","3016.8081","3255.9135","1665.415","2596.0103","50.90122","5228.7111","50.90122","5904.8083","930.8123","1588.3964","3818.9786","1024.9217","2756.4679","4426.629","3704.5624","1240.9297","4699.641","5022.9219","4595.0766","3170.5694","50.90122","3225.8319","1081.8542","324.7602","1486.9079","2671.875","326","7536.422","1248.5196","2889.3984","4550","6161.6071","6597.6449","50.90122","1330","254.5061","50.90122","50.90122","569.8259","10956.365","7452.5344","3147.8574","5164.8234","2435.7544","50.90122"
"M737.363T997.317","59893.3575","93856.5802","133735.9112","285944.1713","52270.4187","30639.753","73711.1931","26686.9091","90063.6464","63.04752","727822.5301","63.04752","209738.4576","44161.8489","117643.218","284483.651","63.04752","64328.7118","72749.7725","117169.7623","53968.9933","108727.8914","84919.0822","56267.1045","126313.6628","63.04752","64220.7164","83640.6514","29019.0919","43648.429","45084.7267","63.04752","238272.255","46208.573","35926.3583","79088.4971","195419.4626","98115.6371","315.2376","51600","63.04752","63.04752","63.04752","63.04752","213548.2474","217855.1564","58140.9356","135210.6707","45204.5831","63.04752"
"M653.091T90.81","4638.8512","5093.6107","4020.0612","11579.4029","8500.0709","8195.7647","7930.751","10978.0375","13205.1671","170.2339","9258.5828","34.04678","7425.703","10831.0118","7041.4458","8793.5513","702.8275","10160.5911","10011.5206","9690.8213","4009.313","9340.3238","11089.2","7365.327","8120.5184","34.04678","11458.2449","9966.184","20981.22","9858.2393","5899.0062","34.04678","8482.1063","26336.6549","9789.4863","5789.8412","5952.9734","6173.41","34.04678","3940","34.04678","34.04678","34.04678","186.582","4293.1685","12363.6198","10529.9444","43904.7095","13100.7911","34.04678"
"M1167.533T908.078","240.8427","2087.0294","1492.1672","15622.9963","9210.209","898.0973","12290.4485","5136.213","6792.8112","48.16854","6794.5752","48.16854","1549.1718","3925.6265","8007.958","5691.6955","48.16854","3504.0809","7020.6201","8875.0643","9118.5071","10332.2824","11467.6781","5366.2204","4511.6012","48.16854","8719.7865","11770.0613","497.7896","10093.2398","9655.4855","48.16854","2843.6509","2494.4524","894.8927","5339.9703","1597.7386","12351.9344","48.16854","5050","48.16854","48.16854","48.16854","48.16854","5725.6203","34903.6896","16693.3191","3712.4607","1767.8605","48.16854"
"M377.496T89.073","10970.4375","5406.2556","36.21886","7775.9609","6999.925","7896.7703","9857.7152","11634.71","25913.6522","36.21886","9287.2744","36.21886","5674.6636","14957.1194","8590.0643","9826.1437","181.0943","7795.432","8690.9514","9043.3515","36.21886","10989.1974","9248.1953","8812.9284","9668.7035","36.21886","10238.3394","5379.3962","9765.604","18224.5365","36.21886","36.21886","11845.0538","10424.4126","31958.496","9660.7814","5919.4894","36.21886","36.21886","36.21886","36.21886","36.21886","36.21886","36.21886","7822.0221","36.21886","7991.586","8299.8287","36.21886","36.21886"
"M429.486T320.767","9413.2909","5336.2753","9004.6255","10991.9178","9644.5927","8296.7157","9556.2193","8140.7034","10546.0517","40.10978","7357.491","204","10021.41","13131.5723","9115.6186","13590.2597","200.5489","6755.958","11362.8607","11507.7107","10727.3881","10841.5811","11687.9353","10211.2522","9952.1095","40.10978","13107.6024","11106.9815","10465.1014","6803.3317","12210.2945","40.10978","9893.0787","11798.1745","11138.9559","11688.9563","7708.7995","9987.7233","40.10978","13300","202.8512","574.7668","40.10978","436.6113","4808.1842","10221.4761","11290.7892","6807.0974","11982.9324","40.10978"
"M693.17T791.92","721.829","44.6","1313.3181","1746.3311","1812.3484","1234.4158","1322.8146","2949.264","1424.6593","44.6","1531.148","44.6","1285.2894","1186.5717","2535.4186","1410.1746","278.5389","1214.9599","1433.5907","1870.415","1929.3915","1383.7498","1827.1094","1219.0565","1361.963","44.6","2170.9751","2242.1693","2328.3457","958.8442","2198.8553","44.6","1172.0133","1097.8771","1671.4117","1406.8885","2314.5181","2132.7022","44.6","12200","44.6","304.8168","44.6","44.6","15457.3476","1414.1449","2685.0573","2468.7666","2481.4725","223"
"M433.376T793.769","3617.0372","43.7332","6256.3987","1537.7117","6349.5973","4363.3381","4409.5859","3028.5684","5394.2183","43.7332","3440.635","43.7332","1567.3661","5853.5093","4237.8044","6046.5539","218.666","3569.9897","3250.3958","4006.7273","3928.0923","3969.8617","5350.9186","7823.5808","4287.3326","43.7332","4538.0934","14233.8432","4055.5717","3502.6666","6501.4647","43.7332","3189.9507","4411.3494","732.0628","43.7332","4209.0571","1601.9945","43.7332","3980","43.7332","43.7332","43.7332","43.7332","4065.1687","4990.5779","5654.1716","2575.1224","10367.0798","43.7332"
"M1396.865T985.147","8831.1526","12564.2847","9533.1399","1921.1787","2005.9357","6085.4342","7017.8357","2256.1568","6329.7291","276.4849","13840.7882","419","11497.5087","4785.2303","11541.1267","7528.7599","294.4086","8658.9605","11095.98","15016.2341","2620.96","7141.2421","9442.0145","17830.2815","4828.1909","625.08691","23766.0035","12639.4228","28704.6372","12418.62","6244.9142","439","5022.6106","2817.0829","1002.7488","20442.901","7969.7068","22523.769","46.96656","11300","234.8328","532.9371","46.96656","547.2845","10526.3881","18945.777","10771.2315","4821.712","16839.8441","46.96656"
"M575.196T930.136","14403.1393","6173.7671","6400.4524","8538.3189","21063.4337","12405.853","9001.1449","19482.9664","7889.4853","39.96782","13211.2167","39.96782","14436.238","12340.2462","9061.1433","9361.7974","39.96782","10697.5064","12292.9996","16146.3585","13678.7161","6630.0017","15054.4676","6573.24","22140.5285","39.96782","32075.918","6614.5483","8133.7577","16139.4095","17823.676","39.96782","24151.0374","26296.272","8567.6256","2510.8574","7175.5783","14776.5379","39.96782","17100","39.96782","199.8391","316.6919","39.96782","1802.521","9816.6502","12092.4925","11929.7203","13843.3971","39.96782"
"M760.823T66.885","6767.376","2941.2071","18261.612","2698.0318","6117.6023","35.47618","7808.2365","37987.74","13707.5356","195.467","35.47618","558","5692.8097","18599.8361","4885.6937","5544.3194","2399.193","4914.6517","6106.9202","4343.278","5628.0418","4016.635","15971.0755","1874.5761","2471.2825","35.47618","5053.9541","4453.5935","9994.0932","16004.821","22571.7449","35.47618","2141.6435","8036.5349","1880.7077","5432.0937","1585.8926","8540.2228","184.3644","15800","35.47618","177.3809","349.8748","35.47618","35.47618","23082.2827","34805.386","7575.4465","14192.0567","216"
"M747.152T89.636","8006.1836","3811.4413","4466.1839","5817.3689","5974.0954","8948.3972","9106.7004","5500.1358","6257.7352","172.5512","7914.4022","684","7656.7282","7766.9232","6257.1728","9402.4385","677.7113","7946.9638","8643.6897","8966.5521","5533.7464","3798.666","10270.2385","8974.5002","8026.3231","191.80281","6200.3","8036.9174","9469.9365","6184.6767","4707.6072","34.51024","8680.7407","14177.3027","6090.0909","5718.5262","6295.1237","5798.2474","34.51024","2530","34.51024","190.3765","34.51024","497.6474","8203.2407","9666.6797","9950.9483","44192.806","9603.1692","34.51024"
"M450.796T96.244","6200.2217","3663.2556","3581.6813","3035.3683","4948.1456","3706.9821","44.86898","16148.48","8074.5149","44.86898","5219.0099","392","44.86898","44.86898","6305.4219","21146.024","1364.426","5781.617","6534.3329","8562.3711","4752.6848","11755.094","29313.152","3410.8134","4540.852","44.86898","6241.1905","4949.3009","2759.7828","6362.4679","4725.2558","44.86898","13425.6157","8578.5263","7432.3897","13240.478","11533.7597","4298.6667","224.3449","11300","757.0547","44.86898","563.0189","403.5393","3159.3654","44.86898","3002.735","4431.3245","4171.5699","464"
"M277.145T1387.445","19965.9453","16636.2071","16288.262","19741.4223","18609.5838","16546.926","5709.9634","3807.4226","19287.7895","15539.6366","19127.466","13200","18812.5556","18222.2156","16523.848","20017.018","5834.3007","17535.4215","16993.4071","20916.0114","44786.2989","18823.881","20068.3426","19442.166","17580.8178","18517.49111","5977.1311","17692.434","18606.7661","19985.548","18320.3152","13800","18169.1797","19138.8602","19175.72","18398.0496","6468.6334","7069.5934","21397.6748","18000","18572.7698","17056.5004","15241.9474","18014.5013","19452.9413","4143.9484","18715.5091","17509.908","17701.1476","19500"
"M469.095T760.602","18833.9785","4606.6656","49325.4357","14544.9016","35673.218","20577.215","22199.7904","49228.2572","42647.8734","56.18492","17624.5953","56.18492","35908.4989","32819.7183","33012.954","20401.0561","56.18492","20495.4347","19652.937","25260.5929","23142.5842","24163.6389","37791.5963","19915.0117","18692.213","56.18492","44060.3147","30062.217","16986.3627","34637.476","38817.685","56.18492","24760.0308","27701.0257","19907.1586","34850.8405","18165.4419","11053.4389","56.18492","28500","56.18492","280.9246","56.18492","56.18492","4229.6777","38814.2425","29487.6833","69149.1901","74644.3905","56.18492"
"M478.284T1182.278","442.1247","5834.2933","6217.5511","3657.5618","2467.5519","1039.3275","2474.2574","2529.48","1217.6027","41.327402","3127.4241","41.327402","5108.7416","1012.2549","2404.1276","4913.627","41.327402","619.0627","3805.3723","3654.7095","2790.1945","5161.9481","727.0869","1909.1243","1061.8897","206.63701","2796.3816","958.0139","870.35","1192.3918","4911.2769","41.327402","2658.5142","1283.3516","710.3989","4684.694","1878.9551","8758.7043","41.327402","301","2431.3562","41.327402","41.327402","1020.0637","4339.6187","1914.1531","3208.0924","3772.3076","1814.7378","447"
"M937.334T882.127","10986.121","1178.0107","4494.6333","11808.4207","13815.4925","8299.1986","13701.6962","24739.3167","11071.9671","630.7755","27881.6176","61.15932","11701.7882","4035.0407","15237.1489","18081.9836","386.5383","11240.9673","11090.122","15991.6891","7014.2268","3285.197","9922.7144","9624.957","18169.5177","61.15932","30404.3854","14694.7216","8448.4458","16403.4816","14553.0581","61.15932","10664.2422","6981.1008","1504.2568","3896.5499","6748.7967","10192.1426","61.15932","12500","305.7966","61.15932","61.15932","61.15932","354.5036","22628.4364","3382.671","14637.2937","15323.6199","61.15932"
"M728.269T963.544","7410.3702","40.69514","4455.8186","1010.4023","8483.0872","9696.6146","4590.6262","10031.512","3550.8523","40.69514","7742.928","345","4721.9108","3244.6385","8616.037","2226.5442","215.1061","5228.3745","7236.0351","7586.3763","4347.2791","675.2067","4710.4898","7934.5043","4820.051","40.69514","16399.3373","6443.8646","2697.3509","18327.1648","5082.6266","40.69514","5369.6385","4025.3342","736.0081","2655.3766","1583.6017","4293.2876","40.69514","8640","252.4083","203.4757","40.69514","40.69514","429.3376","6850.2227","1410.7136","5810.3116","13204.6833","40.69514"
"M723.784T1121.279","7344.936","5212.0288","9498.5985","7452.7755","5306.6324","5700.7509","6180.6163","9568.0288","11723.7475","256.8449","32135.855","51.36898","7726.9546","7495.1196","11821.7316","11374.4173","742.7319","7830.2618","4891.2787","12396.2892","508.2253","5280.0752","9738.6665","7492.0402","3756.3435","654.07471","10991.0692","3344.7504","4010.5236","7112.6787","5514.6357","1080","15925.1791","8116.4971","7871.775","7517.2193","9003.0312","17728.8008","316.483","6460","1119.2071","1182.7446","2460.0363","1158.2963","14892.1836","12223.0586","14108.0009","12447.4727","10429.3565","2080"
"M507.891T66.852","15236.1932","11357.1635","22964.076","3374.6826","5645.334","753.802","6313.3301","34447.386","12641.3352","2170.7968","215.8649","1380","4498.6022","15313.8792","5558.8046","4260.5876","2095.7392","4897.0806","4157.6675","4685.8149","15057.1826","14241.9669","20565.4152","3199.8578","2699.8654","1210.76807","16140.6081","4046.7541","5538.5086","19316.332","20162.5482","1110","432.086","7827.4921","2057.7155","5363.8113","2307.3296","11482.7575","1871.9187","15900","874.2654","1422.2897","1375.5517","1512.9081","43.17298","42811.8578","34339.32","8486.0214","17925.8024","593"
"M656.58T941.504","13745.572","8399.0515","17619.623","26125.0894","20141.2487","22695.9326","7772.909","11760.82","22636.235","57.90012","9657.6864","57.90012","13406.9587","11114.8093","21158.9197","12279.7278","289.5006","31236.2565","11801.902","11596.9219","12553.3551","19168.6212","10300.0306","6200.9787","22365.4402","57.90012","2846.0098","13342.2524","25897.8485","13556.0772","22653.6065","57.90012","12849.5634","11321.4684","19528.6537","21541.785","11395.9823","7985.4293","57.90012","13800","57.90012","57.90012","57.90012","57.90012","22889.5774","16552.8613","14958.6588","11841.3166","9758.8007","57.90012"
