"","X16.C9.3.neg","X19.C9.2.neg","X21.C9.4.neg","X45.C9.1.neg","X13.D9.4.neg","X20.D9.1.neg","X49.D9.2.neg","X48.D9.3.neg","X26.F9.1.neg","X34.F9.2.neg","X36.F9.3.neg","X46.F9.4.neg","X14.X9.2.neg","X23.X9.1.neg","X27.X9.3.neg","X40.X9.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg","X15.C15.4.neg","X31.C15.3.neg","X47.C15.1.neg","X50.C15.2.neg","X04.D15.4.neg","X06.D15.2.neg","X35.D15.1.neg","X37.D15.3.neg","X17.F15.3.neg","X25.F15.1.neg","X30.F15.2.neg","X51.F15.4.neg","X08.X15.4.neg","X11.X15.3.neg","X29.X15.1.neg","X42.X15.2.neg"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas"
"M823.815T68.208","11337.9770"," 3935.0804","11224.5866"," 1723.6016"," 6102.7446","    0.0000"," 7881.8904","12397.4400","13638.0156","  172.4363"," 2084.4882","    0.0000"," 6146.9419","19527.3544"," 5172.7279"," 3486.5541"," 1097.0048"," 4209.0395"," 4348.2997"," 6466.2519","10498.0909"," 5235.5379","13994.2213"," 2529.5210"," 2100.1984","    0.0000"," 4117.4127"," 7501.6493","    0.0000","17731.7514","13327.1320","    0.0000"," 1359.8385","14770.5080","    0.0000"," 7404.1963"," 2930.6010"," 5641.4200","  554.0563","10900.0000","    0.0000","  209.6697","  317.2818","    0.0000","    0.0000","14601.5443"," 9728.1430"," 9010.8419","18155.4686","  511.0000"
"M637.322T1108.089"," 8464.2693"," 2765.8677","13474.4223"," 8530.5510","17656.9489"," 8916.3109"," 9761.7905"," 5309.6550"," 8742.9208","  684.2988","26857.4256","    0.0000","28968.7341"," 4084.8806"," 9670.5584","18629.8840"," 2328.1803","13161.8717","15816.5718","14848.5892"," 1803.6894","15018.2500","13397.9277","22785.8624","11102.3413","  648.9077","13697.0267"," 4488.3489"," 3062.3252"," 4684.7278","11745.2758","    0.0000","16745.6120"," 7148.1353"," 4544.6975","11776.8766","12356.2281","13862.8820","  344.1594"," 7190.0000"," 1530.3176","    0.0000"," 1297.5136","  347.7393","11628.5469","14588.3800"," 8549.5352","20832.5173","13567.4665","    0.0000"
"M497.083T319.72"," 3315.9000","16964.6902","27605.9325","35934.4906","19182.6000","31327.1642","18951.0593","32083.7945","35634.1831"," 1052.2269","32864.9587"," 1430.0000","17870.6994","24328.5417","34648.0449","38001.7361"," 1100.9056","15295.9547","39240.9147"," 6295.7880","26156.1070"," 2127.3720","19965.8735","17133.0423","31785.3060"," 1358.1412","35206.7618","15502.6795","18691.9533","30726.1838","29463.8901","  926.0000","23398.4170","26613.5056","17839.3485","19257.6700","37195.3016","37552.2786","  711.7536","34200.0000","  382.7351","  705.1990","  666.2906","  199.2905","27409.4414","38500.5298"," 6675.8120","14352.2353","27426.3440"," 1150.0000"
"M459.203T1145.05"," 2498.8186"," 7849.5532","16621.7415"," 4505.9993"," 8402.5275"," 6296.8134","    0.0000"," 4010.1273","13719.9006","    0.0000"," 4014.7583","    0.0000"," 7134.9000"," 8831.8823"," 5092.9728"," 4544.9623"," 3926.2772","16560.1831"," 4506.5239"," 5462.9815","14825.6131"," 9785.2773"," 1277.2961"," 6699.3706"," 8848.8300","    0.0000"," 2481.0415"," 1538.8204"," 8388.7974"," 7417.5193"," 2042.4729","    0.0000"," 7619.9360"," 4755.5532"," 6190.6463"," 7310.1841","17125.2296"," 4307.1665","    0.0000"," 8980.0000","    0.0000","  474.9500","  211.9972","    0.0000"," 1967.8412"," 3078.3362","16015.3280"," 6896.0814"," 1830.8381","    0.0000"
"M567.119T89.158","15996.0113"," 4581.1187","    0.0000","15721.2890","15546.8744","11065.9378"," 6211.6954"," 8012.6040"," 9633.2474","    0.0000","12757.0574","    0.0000","12892.5092"," 4736.1890","17056.5920","16193.1912","  913.5311","12161.6266","16089.9098"," 6045.4397","    0.0000"," 6095.5197","20894.4000","14061.2871"," 6689.2944","    0.0000","12277.4520","16171.0625","15051.2571"," 6050.7397","    0.0000","    0.0000","17115.2608"," 6150.4653","15846.4114","19705.8231","15190.1215","    0.0000","  246.8804"," 4790.0000","    0.0000","  405.1209","    0.0000","  257.8567"," 7984.9219","    0.0000","31307.7360"," 3456.4842"," 8084.4626","    0.0000"
"M615.334T1182.849"," 2254.2510"," 2782.6958"," 8210.2248"," 4115.4944"," 6042.0586"," 1667.4195"," 5007.5217"," 1371.0153"," 1919.0250","  668.9355"," 6225.1907","    0.0000"," 8600.0275"," 1783.6884"," 3208.9674"," 4216.1276","  808.8507"," 3670.3846"," 6118.1753"," 6874.3606"," 4968.1154"," 7247.5259"," 2597.3036"," 5532.6089"," 2411.3438","  791.8161"," 6872.3462"," 2519.3972"," 1169.7665"," 5221.8176","10722.0450","  289.0000"," 3041.2559"," 2873.1606","  787.9434"," 2725.0125"," 1593.8565"," 5457.8191","    0.0000"," 2980.0000","    0.0000","  150.9593","    0.0000","    0.0000"," 5610.8838","16232.5154"," 2266.1813"," 8241.5031","12212.5929","  378.0000"
"M563.035T1151.624","10014.0256"," 9462.4965"," 4693.6763","15969.9343","20883.5227","10968.0714","  429.4658"," 5871.6030","10441.7213","    0.0000","24915.1590","    0.0000","16918.7202"," 4131.4246"," 9568.6759","24787.8002","    0.0000"," 1532.1352"," 8375.2160"," 8438.9611"," 9117.1328"," 8285.3751","11526.7146","22569.1894"," 7351.6329","    0.0000","14451.0625"," 3344.5211"," 3921.7716"," 7684.7010"," 7845.7325","    0.0000","18111.2856"," 8317.1801"," 8144.3134"," 1158.1442"," 8606.8898"," 7377.5984","  644.4973"," 4780.0000","    0.0000","  491.8247","  435.9777","  417.9119","14642.2991","11044.1051","12728.0742"," 6421.0752","13381.5079","    0.0000"
"M685.881T68.139","18131.4818"," 6050.1651","13918.0273","  671.5324"," 9786.4033","    0.0000"," 7287.8568","19152.5000"," 7853.3449","    0.0000"," 3863.2547","  502.0000"," 5899.1990","10249.7320"," 4842.1496"," 7380.4626"," 1396.0240"," 5705.1504"," 1129.3221","10176.8674"," 8663.3475"," 3192.8915","11968.8841"," 3388.8617"," 3468.9301","    0.0000"," 7941.6867","12628.0187","    0.0000"," 8640.8290","12831.3458","  219.0000","    0.0000","18028.8295","    0.0000"," 3417.7943","  644.3292"," 6091.6550","    0.0000","11500.0000","    0.0000","    0.0000","    0.0000","  325.8706"," 4957.4301","15621.6680","19279.3960","16023.8959"," 9102.4996","    0.0000"
"M265.148T1629.604"," 942809.6","1051457.9","1103200.6"," 966473.3","1057924.3","1125523.2"," 869135.5"," 800193.8"," 923614.2"," 794587.3"," 969436.7"," 840000.0","1004327.0"," 934845.3"," 866177.2"," 928613.6"," 833330.4"," 986785.0"," 944344.0"," 956820.9"," 162608.1"," 988398.5","1100945.6"," 874340.0"," 930764.8"," 401072.8"," 839820.1"," 941476.2"," 981565.2"," 880781.3"," 923736.2"," 790000.0"," 929772.6"," 907128.1"," 934292.3","1303889.9"," 881504.4"," 873493.4"," 778224.6","3810000.0"," 820921.1"," 715468.3"," 817448.4"," 670287.1","1009595.4"," 958743.7"," 925764.6"," 955690.9"," 918575.7"," 801000.0"
"M413.108T298.268","4819.5073"," 763.9777","4611.8449","3361.5994","5115.5425","4934.4550","6534.9404","5714.9520","5979.5641","   0.0000","2149.2772"," 195.0000","3560.0852","5191.7611","5571.0392","3624.1776"," 180.1194","4455.4027","4817.4373","4876.9643","2466.7128","4786.8643","6893.0490","5737.8775","4355.5847","   0.0000","8659.3088","4328.4477","2345.7123","7532.7607","5478.0963"," 172.0000","9112.0061","8080.7709","3256.9145","4679.2880","5903.1028","8923.0115"," 498.5610","5700.0000","   0.0000"," 356.3495","   0.0000","   0.0000","2470.8850","9542.8667","7234.4718","4143.9717","6965.0269","   0.0000"
"M463.021T778.363","   0.0000"," 164.8683"," 331.7086"," 173.7924"," 215.9905"," 213.5606","   0.0000"," 262.2500"," 157.2418","2227.3364","1718.6211","   0.0000","1138.6383","   0.0000"," 453.1219","1043.2607"," 702.0923","1343.8528","2114.5357","1453.3099"," 462.1559"," 251.8582"," 161.9806"," 909.9193"," 627.0524","   0.0000","   0.0000"," 747.2196","1390.4803"," 643.8102","2534.8718"," 217.0000","   0.0000"," 958.4895"," 180.1291"," 218.5644","   0.0000"," 215.6191","   0.0000","3600.0000"," 201.4329"," 325.5237","   0.0000","   0.0000"," 714.2778"," 408.7609","   0.0000","7642.1300","3846.2168"," 206.0000"
"M434.871T1737.903","12357.58","16183.41","11241.67","22504.70","17343.23","14340.94","27484.44","20395.85","17455.16","26738.76","28888.66","20600.00","22609.46","17807.00","18498.12","20342.09","21477.62","25809.96","21924.63","25152.64","21186.65","13015.36","19834.88","15130.43","12858.30","12662.94","24465.67","17351.79","17045.41","26120.69","18306.94"," 8370.00","22352.21","16084.76","20159.74","25665.95","19006.67","21836.34","15349.56","17700.00","25932.81","20856.25","21411.48","20003.72","21715.85","22196.35","18979.87","14424.31","23083.56","21500.00"
"M353.052T831.694","12614.4040"," 9070.2876"," 3879.4236"," 9221.2629","14252.6347","10335.4089","31026.0912","15413.4933"," 7679.8306","    0.0000","35944.7744","    0.0000","13211.1060","18304.8384","11502.1832","20584.9874","  655.2325","20309.8158","18278.7000","29205.6499","17354.5320"," 3362.4954","30426.8544"," 4786.1429","17211.9920","  246.9070","16861.8380","17515.5326","10416.0519","22280.5329","45142.2669","    0.0000","11030.6419","18771.9188","10798.4060"," 4857.2768","14774.7740","30704.6143","    0.0000","50000.0000","    0.0000","    0.0000","  201.2116","  863.8862","23527.6340","51921.9890"," 6791.2681","42793.1666"," 1405.5105","    0.0000"
"M701.85T68.208"," 5836.1323"," 2257.3828","15273.9359"," 2269.7359"," 2966.1209","    0.0000"," 4736.7459"," 6226.9840"," 4539.4268","    0.0000"," 3342.9840","  776.0000"," 2988.2646"," 8607.6674"," 2990.4697"," 2225.4841"," 1872.0056"," 2955.9930"," 3344.7405"," 3433.5767"," 3720.1373"," 2303.2152"," 5798.6846"," 2072.9324"," 1809.3542","  444.5262"," 3129.1495"," 4176.5965"," 7394.3820"," 7424.3975"," 7290.8223","  491.0000","  705.5317","13340.0967"," 2336.8833"," 3539.9068"," 2612.0712"," 5594.8017","  179.4164","10300.0000","  185.9991","  596.0516","  165.1583","  160.7418"," 3457.6982","11878.0929"," 6495.3873"," 4741.4364","11687.6880","    0.0000"
"M1337.578T936.747","3111.1406"," 309.0366","3430.9450","2173.0783","2272.6295","2144.6949","2860.9627","4533.9450","1859.8865"," 280.8037","3681.3751"," 399.0000","2176.0532","2312.1266","2985.0206","2773.2876","   0.0000","3513.7243","3519.0100","2613.1188","3334.0184","3421.4670","2474.0435","2804.3452","3883.4664","   0.0000","6567.9431","2330.5246","4000.2451","5296.2140","2162.9458","   0.0000","5746.5953","3542.1555","3108.6000","1367.2596","1537.8181","1987.7881","   0.0000","7560.0000","1581.2046"," 369.3746","   0.0000"," 199.9183","   0.0000","4287.1814","3325.7104","9093.8224","7087.6747","   0.0000"
"M775.338T1039.594"," 3853.6982","  418.0341"," 3570.5627"," 3134.5588"," 6456.7951","  769.6838"," 1620.4062"," 7931.3021"," 3974.8623","    0.0000"," 6917.5440","    0.0000"," 3484.2418"," 1932.2478"," 3734.6445","11036.7262","  403.1259"," 6316.9590"," 2920.8787"," 4848.7022"," 1121.2606","  897.0923"," 4138.1078"," 2348.2776"," 2458.3983","    0.0000"," 7335.9531"," 1845.2496"," 6654.9029","11630.8603"," 7492.4072","    0.0000"," 7958.8645"," 9994.7792","  568.2282"," 3475.2678"," 6071.2771"," 5085.0426","    0.0000"," 3990.0000","    0.0000","  942.3756","    0.0000","    0.0000","    0.0000","11370.7627"," 3871.4396"," 5858.3017"," 4287.6265","    0.0000"
"M612.262T1245.504"," 5789.5491"," 2361.9086"," 6200.7808"," 5804.7404"," 7446.3929"," 5617.8040"," 4885.8185"," 5336.0167"," 7731.1508","    0.0000"," 6730.5879","    0.0000"," 5823.6431"," 3228.8504"," 5307.3346"," 5917.7547","    0.0000"," 5778.7393"," 7174.9801"," 7306.8457","  785.7396"," 8464.7373"," 5717.2009"," 5334.2245"," 6086.7359","    0.0000"," 5965.9262"," 3579.5545"," 2340.6968"," 6078.2030"," 6956.1410","    0.0000"," 5278.1117"," 5369.4468"," 3053.5716"," 5124.5536"," 5885.0952"," 6847.5564","    0.0000"," 3330.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 5006.6328","14668.3170"," 4331.8900"," 7912.1865"," 5756.1592","    0.0000"
"M901.173T87.737","20002.6959","25585.9429","    0.0000","13323.3481","15457.7745","13185.7172","22142.5971"," 5061.7700"," 3387.0541","  216.9674","15904.3998","    0.0000","14733.2097","    0.0000","10217.6736"," 4708.0843","  349.2126","13484.0775","10743.2289","14706.4435","52023.7686","12034.3077","14096.0896","12444.3214","11092.4098","    0.0000","11162.1590","10673.4075","14351.6167"," 7728.3537","42925.5418","    0.0000","17921.5864","12640.0116"," 7750.3380","13930.9348","14420.5945","    0.0000","    0.0000"," 1910.0000","  225.6770","  182.7228","    0.0000","  214.1665","21568.8825","31312.0185","24507.7966","14458.7998","    0.0000","    0.0000"
"M744.855T68.606"," 6727.8264"," 1025.8051","18869.7751","  213.7676","  975.3487","    0.0000"," 1285.7395"," 8118.4440"," 6283.8011","    0.0000","    0.0000","  232.0000"," 1336.8931","15825.3191"," 1343.5628","    0.0000","  764.4905","  332.6039"," 1813.2777"," 1527.3920"," 1901.6422","  194.5990"," 4054.2711","  312.8588","    0.0000","    0.0000","  943.4255"," 3020.9993","    0.0000","11648.9123","25433.8448","    0.0000","    0.0000"," 3834.7743","    0.0000"," 1628.2677","  872.6959"," 1651.4832","    0.0000","17000.0000","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000","11502.1544","30697.5460"," 1559.0376","12561.1939","    0.0000"
"M773.832T1687.362","  268.8970","  155.6466","  434.9599"," 1764.6246","  324.0029","  687.0623","    0.0000"," 3384.0740","  708.0875","  919.0317","    0.0000","    0.0000","  626.6582","  996.8750","  450.7366"," 2011.7139","    0.0000"," 1078.6173","  705.3730"," 1800.9863","    0.0000","  457.9359","  605.7308"," 1058.2357","  711.0044"," 4287.9639"," 4578.5021","    0.0000","    0.0000"," 7543.7480"," 4136.5693","    0.0000"," 2570.8447","18738.1982","  211.8298"," 2885.7524"," 1707.8743","    0.0000","  951.9170","    0.0000"," 3166.5464"," 7135.1823","  585.5981","  224.4785","    0.0000"," 1674.7186","  175.1862","    0.0000","    0.0000"," 3800.0000"
"M893.177T89.251"," 2686.1840"," 5989.0553","    0.0000","16067.1004"," 2008.6872"," 9169.3506"," 1452.5490"," 2784.1900","11514.1409","  181.9847"," 3035.6452","    0.0000"," 2342.1148","11704.3136"," 2110.0273"," 1695.1742","  383.7847"," 2258.5456"," 2484.7010"," 2035.0152","    0.0000"," 2901.2498"," 2815.9502"," 2512.9411"," 3122.1395","    0.0000"," 1750.1996"," 1971.2365"," 8876.1003"," 3001.4769","    0.0000","    0.0000"," 4106.9131"," 2137.5195","10293.2593"," 3601.3173"," 4145.2647","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 6390.9719","    0.0000","20444.2184"," 3378.4414","    0.0000","    0.0000"
"M429.074T115.482","4745.4830","3084.5140","5070.2876","6042.2575","4866.3395","5234.9320","2301.8564","7396.0369","4715.0146"," 440.2464","4577.2212","1500.0000","3793.2681","3107.8785","5706.7866","4140.7167","1505.1294","4168.5642","5831.4664","6047.6945","5580.9605","3836.0946","4629.2654","7526.5281","7150.6831"," 906.9278","7723.1650","4751.7396","3903.2385","5184.6327","5140.1531"," 947.0000","6086.0999","5615.8219","3357.2022","6630.2704","4222.9430","2802.1238","1274.8885","7950.0000"," 177.4220"," 635.1308"," 559.9104"," 818.4985","3697.6101","5331.2755","7613.5457","5002.7144","6545.9859"," 247.0000"
"M563.801T1148.286"," 5992.5425","  901.1359"," 1428.3320","11295.6149"," 3182.1726"," 3659.9578","  152.3320"," 1832.0529"," 3244.6565","    0.0000"," 8652.5888","  581.0000"," 2734.7664"," 2966.5375"," 2190.3549"," 5366.7682","  569.0400","    0.0000"," 5732.4110"," 4762.8358"," 1639.9007"," 6386.6401"," 3168.7971"," 4625.5075"," 3321.8574","  400.2689"," 8327.2404","  908.9335"," 1685.4688"," 1554.5664"," 2754.9092","    0.0000"," 5323.6172"," 3074.1605"," 3557.8433"," 1029.1176"," 4488.7268"," 3340.9900","    0.0000"," 1570.0000","  291.9111","    0.0000","    0.0000","  102.6134"," 5998.9267"," 4539.4748"," 3353.3877"," 2197.3795"," 5198.8848","    0.0000"
"M979.331T964.868","3850.7060","   0.0000","3627.4255","   0.0000","3086.3125","1609.6068"," 916.3475","7045.9700","4282.6055","   0.0000","2874.0781","   0.0000"," 852.0758"," 798.7676","2729.0306","1138.5272","   0.0000"," 571.5088","4571.4393","2629.4485"," 363.9365","   0.0000","2247.8027","4686.8681","1060.1240","   0.0000","3512.6045","4005.3806"," 969.4483","4097.3803","1220.0917"," 206.0000","1417.8482"," 356.1813"," 348.5138","1922.1152"," 770.4360","1881.7383","   0.0000","8020.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","2921.6675"," 794.0986","1714.1920","1863.6716","   0.0000"
"M1337.483T909.092","2940.3240","3053.9886","4855.2443","5319.2758","4890.3656","2685.6436","2673.8044","3342.7093","6926.8179","   0.0000","2907.4091"," 415.0000","2128.7713","3374.8485","5668.5489","7084.5736","   0.0000","3646.3926","3041.0670","6210.7437","4504.1245"," 996.4096","5952.0081","4113.1927","3341.8771","   0.0000"," 349.6183","2430.8508","1136.8400","3040.5901","1487.2816"," 509.0000","3578.2633","3537.3958","5626.7257","1581.5032","2578.8988","8263.5945","   0.0000","3890.0000"," 362.8413"," 701.3417","   0.0000","   0.0000","7473.2324","7661.7793","5534.3320","5332.3106","   0.0000","   0.0000"
"M957.829T69.273","14533.6082"," 1058.4146","14337.1894","  433.8065"," 7350.4486","    0.0000"," 5986.1801","17951.4800"," 9748.1594","    0.0000"," 3508.8276","    0.0000"," 4100.1170"," 7327.2320"," 7427.4726"," 1525.5678","  985.5094"," 4306.9166"," 1529.1761"," 2507.3378"," 8290.1316"," 1662.2310","12719.7707"," 4097.9986","  767.7477","    0.0000"," 3001.3597","14285.6044","    0.0000"," 9491.2903","17787.8221","    0.0000","    0.0000","15043.9227","    0.0000"," 1287.7078"," 2287.0954","  672.7623","    0.0000","11100.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 3507.2975"," 8769.2933","22875.5340"," 7995.0286"," 8027.8212","    0.0000"
"M475.877T67.555"," 6237.2713"," 4617.6194"," 5028.3219"," 5204.4593"," 5816.2536"," 1165.1021","21669.6800"," 4056.1400"," 5311.5456","    0.0000"," 2490.7068"," 1030.0000"," 6474.8985"," 5100.9949"," 5853.4631"," 5755.9049"," 1778.7623"," 5704.5428"," 5252.5200"," 6387.7399"," 4725.0756"," 5027.1337"," 6563.1844"," 4009.6604"," 4145.1832","  194.3923"," 6509.6084"," 3120.5451"," 2212.9352"," 7827.4734"," 5728.6606"," 1000.0000"," 6487.6086"," 4949.6693"," 2600.9062"," 6752.8078"," 4083.5317"," 6040.1050","    0.0000"," 6560.0000","  365.0231"," 1061.0556","  623.6430","  902.9691"," 2251.0132"," 6898.4194"," 3945.2655"," 5984.4018"," 9357.5914","  535.0000"
"M655.06T89.987"," 2574.4626","20446.2162","    0.0000","17349.2589"," 1585.4133"," 8268.0348"," 1876.5163"," 3293.4980"," 4201.4163","    0.0000"," 8306.7748","    0.0000"," 3085.3596"," 5457.6411"," 7933.2891"," 2497.6176","  437.2248"," 2014.5461"," 1916.9351"," 2356.8422","    0.0000"," 3118.7931"," 2140.4006"," 2476.5134"," 4609.0479","    0.0000"," 1994.4758"," 2505.0948"," 6866.5530"," 2890.8842","    0.0000","    0.0000"," 3335.2340"," 3190.5346"," 7329.6392"," 9715.9264","11444.6528","    0.0000","    0.0000"," 4660.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 9309.6009","    0.0000","10188.9065"," 4441.1803","13624.9853","    0.0000"
"M299.259T1433.689"," 3094.8105"," 2831.3442"," 2264.5144"," 4207.4507"," 6161.3822"," 4942.8163"," 4159.6699"," 5004.2373"," 3922.3828"," 2636.0652","10225.6520"," 2080.0000"," 3871.5416"," 1948.6284"," 6449.4320"," 5087.6500"," 3425.5442"," 5582.5113"," 5803.9307"," 5695.0503"," 2574.0314"," 3588.2782"," 1978.7087"," 7397.2656"," 3638.0388","  562.2716","10346.0208"," 1879.2052"," 2568.7900"," 4751.7444"," 3250.9336","  733.0000"," 3995.3769"," 3042.0756"," 2604.6916"," 2799.7346"," 2679.8762"," 2956.1549","  408.2956","10500.0000"," 2315.8856"," 1333.1058"," 1177.6621"," 1400.8756"," 4113.4093"," 3122.6695"," 2407.8696"," 4606.4458"," 6488.2330"," 2270.0000"
"M831.18T89.251"," 2489.2652"," 5472.8995","    0.0000","17148.4577"," 2481.7934"," 8327.1433"," 1978.6943"," 2454.7077"," 8205.0200","    0.0000"," 3725.8189","    0.0000"," 1793.7243"," 3284.4183"," 1757.4268"," 1250.5555","    0.0000"," 2821.6128"," 2280.4288"," 3064.6402","    0.0000"," 4362.9018"," 2345.6445"," 1567.0839"," 4228.9427","    0.0000"," 1345.5140"," 1495.6803"," 8450.6448"," 2208.3143","    0.0000","    0.0000"," 4042.8013"," 2939.2253","13868.9003"," 5119.9689"," 6355.1365","    0.0000","    0.0000"," 3240.0000","    0.0000","    0.0000","    0.0000","  319.3956"," 5352.5997","    0.0000","21779.8686"," 4025.0037"," 7228.4916","    0.0000"
"M565.362T1392.429"," 5887.127"," 5418.581"," 3364.203"," 4853.494"," 7065.166"," 4692.794"," 5459.367"," 4132.099"," 4402.041","  769.634"," 5234.007"," 2130.000"," 7183.917"," 3184.716"," 3477.834"," 6473.426"," 2184.427"," 4659.986"," 3976.356"," 5055.665","14308.057"," 5117.464"," 4179.207"," 5018.607"," 5546.206"," 1473.301"," 4933.399"," 5257.445"," 2793.311"," 3661.817"," 4930.611"," 1670.000"," 5956.835"," 3898.492"," 4367.221"," 5531.580"," 8070.697"," 6626.247","10023.841"," 4450.000"," 1727.434"," 1807.556"," 1814.229"," 1877.129"," 6292.692"," 6188.536"," 3781.974"," 2986.737"," 5292.246"," 2090.000"
"M909.235T90.379"," 2823.1927"," 6821.7889","    0.0000","13865.8214"," 1613.4165"," 7375.0870"," 2825.4365"," 3907.5400"," 5771.9458","    0.0000"," 2539.3833","    0.0000"," 2269.0249"," 3055.3387"," 1689.4487"," 1344.0569","  622.8621"," 2419.1236"," 2354.4728"," 2009.4278","    0.0000"," 3411.4492"," 3162.9407"," 2882.5266"," 3667.3294","    0.0000"," 3443.1912"," 2231.1988"," 7781.3274"," 5704.2588","    0.0000","    0.0000"," 4105.4013"," 1464.1893"," 5320.0579"," 3795.0579"," 3718.7861","    0.0000","  310.8791","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 4897.3594","    0.0000","31904.6012"," 3081.3619","    0.0000","    0.0000"
