"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other"
"M699.455T1253.346"," 776145.14"," 136384.62","1516379.11"," 253201.46"," 404724.02"," 281170.97"," 201149.16","2439904.23","1638393.82","1630000.00","2844168.69","  26751.35"," 192463.47","1494089.37"," 280000.00"," 357000.00","  23420.63","2026147.78","1720000.00","1712404.10"
"M430.319T1390.137","408865.8","193266.5","156715.5","209918.3","454092.3","292271.4","198349.9","415698.7","349543.0","453000.0","475176.6","155517.3","184206.4","163622.2","372000.0","334000.0","268754.5","333138.1","190000.0","409280.1"
"M431.216T1372.484","134767.59","100562.13","131616.56"," 89245.80","107801.52","118048.46"," 34625.32","107632.69","137575.12","100000.00"," 91799.02"," 28424.12","109695.10"," 69314.74","103000.00","107000.00"," 37737.39","139738.51"," 84200.00","138329.70"
"M371.26T1411.481","216291.5","128944.0","175421.1","168511.4","188396.0","200190.3","255796.4","227209.6","188762.8","263000.0","243681.9","168622.6","197750.5","171341.8","184000.0","207000.0","162788.1","192799.7","190000.0","272952.8"
"M844.603T1428.316","18234.01","34874.33","36459.37","24916.45","50926.93","21599.33","35856.44","54521.70","36756.32","36300.00","28276.31","25660.61","27284.09","52722.29","93200.00","51100.00","18849.19","39119.08","25600.00","20328.31"
"M463.37T1420.709","544969.3","424319.3","365321.8","485732.4","393555.4","556715.0","489132.5","972484.2","503402.7","510000.0","622902.6","161095.7","374077.1","505908.3","419000.0","475000.0","183245.8","572576.3","495000.0","598694.0"
"M601.255T812.644","114946.674"," 43436.114","101854.800","109486.772","117852.890"," 81749.155","204907.805","120592.541","106622.064","146000.000","111750.410","  9446.544","142951.091","111080.344","120000.000"," 96000.000"," 10959.116","102529.594","119000.000","113033.296"
"M557.203T893.494"," 93182.572"," 34397.842","122471.438","102275.424","120736.232"," 90728.199"," 71719.723","127947.415","140035.018","191000.000","115619.990","  5901.791","126073.418","138727.610","130000.000","108000.000","  5679.689","156443.141","149000.000","169517.287"
"M331.187T1136.851","127043.945","115184.175","168138.317","136117.683","163419.098","108382.301","183372.109","129152.883"," 73157.148","246000.000"," 93773.535","  7056.712","149838.807","322162.522","110000.000","147000.000","  8821.373"," 97844.142","218000.000"," 95496.075"
"M432.723T1389.363","129989.733"," 67795.217","102094.470"," 84026.794","131167.082"," 92137.159"," 24088.372"," 78836.764","141122.385","122000.000"," 81897.166","  6403.664"," 98516.613"," 70415.792"," 98400.000"," 95600.000","  5109.529","105805.611"," 61700.000","130100.506"
"M900.587T1474.354"," 28537.05"," 97344.06"," 44772.48"," 50974.58","148444.73"," 24687.31"," 20364.71","115719.08"," 39247.75"," 32300.00"," 22665.18"," 12699.04"," 34005.14","131015.49","260000.00"," 35000.00"," 12369.36"," 82379.62"," 31600.00"," 23337.38"
"M523.599T1382.768","248431.77","186690.78","226068.01","186871.58","264996.01","106949.82","379393.17","233861.24"," 80550.23"," 88600.00","254177.28","185672.63","191675.09","214451.48","273000.00","246000.00","210897.28","264040.23","206000.00","195436.67"
"M388.255T1573.977","160805.9","125960.8","134351.6","155939.1","141151.2","191289.2","134548.7","118822.5","141711.5","179000.0","132625.0","117351.0","183108.3","134960.6","185000.0","225000.0","111590.7","163721.9","182000.0","150349.2"
"M301.141T1305.07","399348.3","102690.7","112875.9","142670.3","311178.6","184158.6","154567.4","343299.3","291775.8","391000.0","372449.0","131556.7","111099.9","143877.1","220000.0","208000.0","256790.7","349196.3","103000.0","349148.5"
"M323.109T600.082","140590.767"," 28388.230","144765.062","200323.411","149057.269","154970.066","  7975.998","220244.724","132808.169","244000.000","150820.043","  1017.395","165693.612","121513.689","147000.000"," 95300.000","     0.000","163159.863","138000.000","104002.978"
"M623.287T1439.965"," 439959.24","1436742.32","3561011.79","2912735.25"," 421302.36"," 881455.57"," 902555.99","1089078.06","1016835.38"," 306000.00","1567456.27","  95525.95","1135777.44","3277220.88"," 384000.00"," 411000.00"," 117185.76"," 808311.90","2790000.00"," 814509.16"
"M600.493T1607.83","125782.48"," 63536.96"," 71597.27"," 91046.70"," 73175.83","122321.65"," 68958.03"," 64891.46","609463.39"," 99000.00","121761.51","100383.01","192050.52"," 58812.77","214000.00","111000.00","114779.92","115585.59","429000.00"," 96368.28"
"M549.431T1507.08"," 86794.06"," 99084.15","130924.78","129127.71","114796.21","102897.35"," 53247.84","121035.79","126160.79","102000.00"," 88069.10"," 78705.25","173909.73","109488.98"," 99300.00","143000.00"," 79866.95","145549.24","147000.00","130258.34"
"M815.568T1575.234","164925.09","270060.83","202943.18","208223.29","270643.24","267729.96"," 43806.97","161006.24","245447.31","415000.00","213709.59","280541.43","193301.06","176084.40","246000.00","315000.00"," 36747.98","245840.91","176000.00","410775.88"
"M824.544T1245.233","200832.434","167698.633","165107.186","232700.439","215603.416","192274.833","331370.800","138466.105","193732.620","235000.000","111694.186","  5607.652","238866.636","175420.244","187000.000","184000.000"," 16843.731","184485.724","159000.000","178374.374"
"M694.269T843.183","32998.066","14668.591","57890.864","43533.648","50210.341","27558.893","46985.328","80724.448","53603.526","82000.000","52697.451"," 1209.226","49330.503","61908.021","56200.000","45600.000","    0.000","67715.398","60500.000","67518.827"
"M461.357T1435.338"," 62884.71"," 83070.28","111643.74"," 78530.03","109958.32"," 83152.24"," 74931.40","103656.92"," 85574.20"," 94400.00"," 72417.34"," 55173.10","108355.31","120137.57"," 76100.00","123000.00"," 96187.89"," 93443.63"," 96700.00","101857.16"
"M539.393T1476.552","184637.5","211956.6","209122.8","284521.0","202541.0","198921.6","218619.5","177013.6","400141.6","156000.0","141642.4","186242.7","413379.1","203228.9","240000.0","333000.0","145437.8","304557.9","490000.0","272699.3"
"M565.421T1472.855"," 64345.01"," 83939.96"," 85557.11","175801.51","132479.25"," 77387.49"," 66004.09"," 83588.34"," 46207.74"," 67000.00"," 62395.48"," 49432.42","195369.83"," 78739.33"," 58900.00","108000.00"," 50395.37","155861.74","134000.00","115109.96"
"M301.14T1288.592","399476.7","102690.7","115150.3","142670.3","314869.7","184158.6","159956.9","330647.2","291775.8","391000.0","368331.9","131556.7","111113.8","143877.1","220000.0","208000.0","228436.1","339012.0","103000.0","349148.5"
"M439.146T909.479","116963.922"," 40952.546","199194.187","116247.440","101823.416"," 97484.747","131340.099","374025.574","169839.293","196000.000","207914.997","  9323.757","131248.307","183129.991","131000.000","168000.000","  7139.882","230491.654","261000.000","320083.025"
"M793.328T942.609"," 81633.917"," 17360.928","105828.978"," 64783.312","109092.076"," 83921.925"," 51749.203","184884.596","150772.867","292000.000","172102.252","  2868.888"," 93355.906","144913.639","153000.000","132000.000","  6031.461","220160.248","161000.000","207867.991"
"M809.525T1357.137","139486.22","160300.98","344377.00","396379.90","164037.71","158976.33","132998.09","354126.11","158570.00","157000.00"," 96996.04"," 35146.13","253777.42","173845.66","148000.00","122000.00"," 41882.91","270657.52","139000.00","120765.86"
"M758.249T769.852","701650.34"," 54493.91"," 92954.94","113626.64","291630.45","175195.37","109372.68","369361.99","451195.10","828000.00","657065.92"," 16004.92","115333.80"," 97058.06","176000.00","165000.00"," 14932.97","365490.55"," 86500.00","520843.87"
"M326.288T1489.992","202656.12","141414.01","211294.53","180995.91","179521.97","171099.77"," 73577.86","171481.67","216590.55","203000.00","204902.55","195230.84","172580.70","206142.91","170000.00","176000.00","190544.69","177055.34","216000.00","204235.74"
"M569.411T1423.013","166437.91","104025.69","105631.44","120927.69","206479.74","120092.28"," 68583.57","126293.60","132316.47","138000.00","114563.36"," 60913.79","165664.18","106745.90","184000.00","159000.00"," 50773.82","136645.44","131000.00","157413.47"
"M325.161T1474.624","163212.8","211282.9","157333.6","175575.7","151228.3","180951.1","180845.9","157378.6","142869.3","164000.0","166514.2","159918.6","155477.1","168252.1","160000.0","146000.0","169512.3","160260.5","174000.0","177654.1"
"M658.501T1302.601","111021.49"," 65608.90"," 55170.27"," 69443.19","113570.87","128708.05","139949.03"," 74232.42"," 53957.97","112000.00"," 81692.52"," 40248.08"," 76327.21"," 62729.55","101000.00","128000.00"," 59868.68"," 81522.04"," 84100.00","106523.14"
"M854.583T1499.87","14993.953","22451.769","18974.934","20362.445","46725.782","18247.707"," 5868.418","24894.677","20376.821","21300.000","12342.945","13613.252","23790.987","39372.332","67100.000","22000.000","12988.042","31681.086","25800.000","16895.723"
"M347.221T1237.746","311140.58","811393.46","256240.33","361253.22","330054.80","300045.95","136320.72","385762.19","310153.71","598000.00","648445.33"," 31425.04","166587.88","545041.99","369000.00","390000.00"," 24564.55","396256.40","323000.00","404544.16"
"M383.187T1473.566","216688.7","226048.8","302356.2","207245.7","187577.9","191538.0","184202.8","201263.6","189086.9","203000.0","207037.0","178227.4","190099.2","207210.6","208000.0","219000.0","173547.4","219170.8","189000.0","214687.3"
"M439.316T1439.553","146065.39","134579.76","141763.18","199752.63","152921.90","179910.81","242240.29","141668.88","171788.69","178000.00","126372.56"," 95122.68","263843.69","162932.33","182000.00","233000.00","121736.69","229618.89","187000.00","257491.58"
"M643.247T769.174"," 41970.774"," 26276.200"," 55767.857"," 72088.725"," 55263.742"," 49014.412","141239.954"," 69504.056"," 69087.456"," 90300.000"," 49438.898"," 14698.410"," 70576.485"," 60063.206"," 74800.000"," 68600.000","  8549.025"," 80646.539"," 74600.000"," 54951.374"
"M513.386T1523.593","51385.74","67080.57","64639.59","32827.73","48904.00","49068.51","22914.89","28323.98","44692.37","34200.00","40556.73","42520.58","44195.51","30053.31","46600.00","51300.00","30811.23","51149.92","71300.00","39893.42"
"M439.315T1456.515","202244.0","164573.9","203265.9","296380.1","205923.2","243743.6","189468.0","181568.3","217927.0","208000.0","187038.1","121386.5","227696.0","217630.2","208000.0","296000.0","175962.9","287801.7","251000.0","335478.5"
"M693.444T1356.441","286021.2","583663.1","462566.8","250878.3","401637.0","238956.2","376984.5","280335.5","309743.1","274000.0","249662.1","230278.3","231350.0","264149.2","201000.0","235000.0","326665.1","352102.9","290000.0","365260.2"
"M683.462T1387.796","119160.82","111233.64","110153.92","157336.74","111773.06","113966.58","142214.66","103352.86","680829.47","151000.00","118631.69"," 77313.34","191723.54","103953.57","321000.00","166000.00"," 59153.50","176434.59","381000.00","166579.95"
"M343.88T1825.664","180706.7","125456.7","121668.7","148103.4","121669.3","134291.2","110820.2","124678.9","127289.8","138000.0","123319.4","151791.7","114279.7","119483.3","130000.0","120000.0","128862.6","133591.3","135000.0","123823.7"
"M625.445T1372.464","315370.57","246925.98","225030.62","276594.50","297671.78","256862.25","181239.73","231542.45","301398.91","301000.00","150925.83"," 42650.63","321194.41","219189.64","212000.00","292000.00"," 46678.50","337260.59","689000.00","325546.10"
"M326.286T1473.082","211281.4","150846.4","219588.8","191456.6","187126.2","174273.3","108231.3","182538.5","227555.3","209000.0","206117.8","204267.7","176666.6","218852.7","178000.0","184000.0","205237.3","188888.6","226000.0","211280.6"
"M655.419T1280.542","194391.550","100216.835"," 85049.807","141295.291","159992.960","134634.127","133497.595","228380.098","137488.394","167000.000","221523.073","  8207.526","125118.616"," 87950.832","143000.000","183000.000"," 16783.722","172574.715","124000.000","187676.164"
"M812.504T1608.07","267445.69","220919.02","228511.19","216772.24","277134.74","220349.94"," 98132.54","175313.06","199771.75","241000.00","106377.71"," 43187.72","260385.24","225814.45","377000.00","217000.00"," 44612.49","263359.68","209000.00","233386.69"
"M351.179T1358.969","121132.51","198992.30","108112.24","124004.69","126925.65","125943.54","207767.58","201246.14","200697.20","176000.00","117094.88"," 98648.66","133835.28","124127.07","151000.00","158000.00","109444.11","168496.36","124000.00","201169.75"
"M330.262T1456.934"," 91254.92","112249.17","123321.82","108398.89"," 96918.70","126378.49","134478.43","116007.47","105376.69","122000.00","113609.30","119522.75","113596.88","118414.66","107000.00","113000.00","114084.61","123821.96"," 97300.00","122322.80"
"M658.499T1325.086","122863.79"," 81045.95"," 76808.88"," 87155.31","126969.25","141842.84","153669.07"," 92047.46"," 74704.56","126000.00"," 96310.50"," 54052.50"," 94993.37"," 85624.99","118000.00","148000.00"," 82622.64","100031.37","101000.00","121445.69"
"M497.355T1490.329","294656.4","250854.3","254870.0","239159.3","306399.1","216141.1","144798.0","300228.3","252317.5","234000.0","215180.5","203280.5","284493.0","270220.2","356000.0","303000.0","201330.4","306732.2","288000.0","313084.8"
"M538.537T1456.786","118056.87","113928.03","106414.56","101385.36","108024.75","104152.72"," 61673.87","102762.32","103631.79","122000.00","110486.50","113529.73","103951.25","108476.29"," 92000.00"," 99600.00","100958.48","101973.85","114000.00","103879.59"
"M787.545T1557.515","107632.29","213287.97","264097.76","250714.50"," 98039.50"," 63075.69"," 22830.62","216646.84"," 95095.15"," 56100.00"," 33952.55"," 34742.20"," 89861.12","187538.86"," 46900.00"," 57800.00"," 21688.12","125526.61"," 50900.00"," 38668.40"
"M623.282T1454.879"," 409395.54","1404717.94","3529959.60","2873403.57"," 406607.04"," 862142.47"," 895008.06","1060403.50"," 993434.22"," 292000.00","1538259.77","  78085.16","1108764.24","3247823.92"," 364000.00"," 487000.00","  93686.24"," 855001.91","2760000.00"," 790576.23"
"M1153.43T843.183"," 38987.848"," 26300.053"," 59110.797"," 54901.406"," 35062.931"," 53767.192"," 53704.105"," 60806.343"," 45585.202","110000.000"," 55772.859","  6203.227"," 59950.882"," 62811.560"," 70400.000"," 64400.000"," 11685.271"," 72394.877"," 47100.000"," 67386.846"
"M409.18T831.535","296250.71"," 43378.44"," 78699.16","121164.49","344199.30","252124.65","116020.35","269669.53","145605.97","821000.00","297394.24"," 22893.94","167481.98"," 92451.62","341000.00","282000.00"," 25736.26","186296.62","102000.00","211473.18"
"M285.298T1492.083"," 112195.41","1077405.80"," 246387.85"," 615303.41"," 208573.82","1110192.57","  33843.13"," 130719.66"," 112178.26"," 218000.00"," 146104.40"," 115848.17"," 484396.27"," 244524.59"," 325000.00"," 290000.00"," 159928.68"," 116762.29"," 402000.00"," 114880.76"
"M743.434T1372.484","124501.47"," 67104.07"," 73679.54"," 82319.20","132740.67"," 99352.14"," 32351.55"," 82507.58","206032.52","145000.00"," 50197.38"," 17079.41"," 86073.20"," 65699.06","106000.00"," 94900.00"," 22559.04","132520.68"," 57000.00","158801.43"
"M778.292T940.951"," 81067.507"," 14448.236"," 51943.541"," 54310.163"," 52096.731"," 43541.521"," 31398.621"," 95907.191"," 70521.553","115000.000"," 68457.666","  1266.345"," 74787.148"," 72758.947"," 80800.000"," 75000.000","     0.000"," 92528.080"," 75000.000"," 99667.391"
"M1071.697T1308.231"," 2142.396"," 6407.382","10789.250"," 3333.685"," 9402.327"," 5051.288"," 5161.091","22436.098"," 7947.302","11200.000"," 9719.416"," 4337.643"," 5327.781","21855.038","18200.000"," 4920.000","    0.000"," 5711.017"," 2200.000"," 2206.406"
"M435.346T1540.43","71728.71","69809.60","78595.02","68818.64","77642.87","69024.74","38219.90","80120.11","71106.86","65200.00","64511.70","52594.46","90682.97","90848.68","52700.00","76500.00","66094.48","87745.36","80700.00","76505.04"
"M576.484T1557.453"," 70018.32"," 48937.25"," 80562.45"," 75784.26","104995.56"," 56520.32"," 20936.27"," 55866.44","303784.29"," 62300.00"," 33932.58"," 26672.29","159297.50"," 63862.47","139000.00","127000.00"," 25245.28","119350.21","274000.00"," 98509.22"
"M467.383T1523.593"," 68501.80"," 53809.19"," 55159.09"," 83872.57","101409.38"," 91395.54"," 62190.01"," 64995.32"," 93199.13"," 83200.00"," 23514.95"," 37404.30","148791.83"," 36681.56"," 77500.00","104000.00"," 73786.59"," 78910.71","109000.00","106786.20"
"M313.162T1474.572","233149.3","198319.9","200634.7","200543.6","172733.3","229130.3","148285.8","193215.3","197314.0","235000.0","197515.7","196125.9","211041.8","186414.3","208000.0","226000.0","180040.9","184692.1","191000.0","221126.3"
"M284.292T1489.634"," 750608.0","6205029.5","1618486.8","3802265.1","1437570.6","6430190.9","2859043.0"," 901767.9"," 750110.1","1640000.0"," 959719.6"," 602360.1","3107916.7","1615700.7","2080000.0","1910000.0"," 915064.0"," 834412.6","2300000.0"," 741079.5"
"M284.292T1454.541"," 764369.1","6204947.4","1620564.6","3803378.7","1447545.0","6410817.2","2859043.0"," 904517.7"," 737129.4","1650000.0"," 970627.6"," 605716.9","3111264.8","1620243.4","2150000.0","1910000.0"," 917916.4"," 839659.4","2310000.0"," 746120.5"
