"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"M298.885T1775.701",-0.0020444,0.0017028,-0.007026,0.015058,0.0079802,-0.009802,-0.0048244,-0.0065926,-0.022092,0.019687,-0.0090132,0.0022592,-0.0065069,0.02837,0.0041112
"M949.601T1512.562",-0.023361,-0.027902,0.04102,-0.037234,0.012807,-0.029693,0.0073442,-0.038899,-0.019881,-0.020409,0.017626,-0.035295,-0.0016001,-0.02632,0.0056722
"M943.582T1475.069",-0.016954,-0.024253,0.038514,-0.042377,0.01482,-0.011839,0.0047473,-0.013036,-0.011425,-0.024428,-0.0061978,-0.023148,0.01446,-0.02138,-0.0007676
"M361.236T1475.069",0.0032404,-0.0071668,-0.0032597,0.013362,0.028088,0.045654,-0.036513,0.0091115,0.040676,0.044113,0.011062,0.014086,-0.021206,0.039419,0.0002967
"M553.458T1657.822",-0.019127,-0.036086,0.024823,-0.0089087,-0.021701,0.0064414,-0.082244,0.064409,0.031329,0.014612,-0.092083,0.024684,-0.006912,0.0083413,0.016464
"M474.347T1575.715",-0.015903,-0.015558,-0.016564,0.002399,-0.016106,0.0048233,0.006351,0.0047703,-0.015967,-0.0078255,0.012924,0.027168,-0.007118,-0.011943,0.0041108
"M898.572T1557.672",-0.024812,-0.037497,0.044262,-0.057097,0.016054,-0.011778,-0.015215,0.019202,-0.0020425,0.0093219,-0.028211,-0.002645,-0.013756,-0.011331,0.0064106
"M619.437T1280.542",0.0078366,0.021238,0.017253,0.019225,0.035965,0.051934,-0.031399,-0.0084849,0.026496,-0.018707,0.0201,0.014841,-0.011917,-0.00036184,0.0095123
"M569.451T1621.712",-0.016227,-0.034971,0.0034164,-0.0092123,0.013794,0.009902,-0.0025287,0.0078841,-0.029356,-0.028604,-0.018214,0.021007,0.0033882,1.3412e-05,-0.0059888
"M340.355T1382.768",0.0049092,0.0085648,0.0080846,-0.013614,0.0040499,0.016571,0.0088182,0.012653,-0.0067989,-0.042067,-0.029163,0.0093103,-0.00042176,-0.0092171,0.00863
"M384.193T1439.78",0.0080792,0.0042933,-0.014484,-0.0042523,0.0075803,-0.00028139,-0.0020352,-0.034313,-0.0011657,-0.0031918,0.013743,0.034059,-0.0096605,-0.008858,-0.00031797
"M492.408T1557.26",-0.0083311,-0.022664,-0.0022181,0.018973,0.00029303,0.0053819,0.013561,0.014996,-0.0072726,0.0047087,0.00076024,0.010816,-0.009024,-0.0077139,0.0024417
"M834.581T1591.283",-0.0096467,-0.033539,0.020102,-0.011895,0.00081878,0.0053996,-0.026847,-0.012687,0.012268,0.026809,-0.00082632,-0.02571,0.010203,0.036044,-0.0038951
"M293.173T1490.995",-0.0050486,-0.014709,-0.0045476,0.012919,0.053852,0.068294,-0.03814,-0.0054095,0.032379,0.041925,0.007693,0.017881,-0.019377,0.049319,-0.0016985
"M666.518T1641.124",-0.024709,-0.028259,0.0074986,0.025432,-0.014781,-0.0023828,0.013944,0.022406,0.0088572,-0.0047849,-0.012613,0.00033108,0.041892,-0.02225,0.0073067
"M515.359T1439.799",0.0034079,-0.019291,-0.0021836,0.005146,0.0073376,-0.057992,0.015541,-0.0040168,0.029923,0.012584,-0.0007596,0.012751,-0.0051733,0.0055491,0.0011999
"M267.266T1390.374",-0.018814,-0.02227,0.0059632,0.0081304,-0.010954,-0.010247,-0.020491,0.0059977,0.018074,0.010568,0.030768,-0.029547,0.011724,-0.017738,-0.0011336
"M600.431T1540.699",-0.017914,-0.025617,-0.0032832,-0.0027473,0.0053511,0.063311,0.0047944,-0.0071673,-0.0082365,-0.011613,0.028786,0.05962,0.024418,-0.03384,0.00049188
"M760.575T1390.36",-0.01079,-0.014331,-0.0023077,-0.029227,-0.052187,0.04544,0.032032,0.0050192,-0.007238,0.041607,0.0061817,0.015582,-0.055862,-0.0074865,0.011965
"M843.596T1549.933",-0.010878,-0.025842,0.01391,-0.037697,0.015744,-0.016703,-0.019059,0.016755,-0.0020762,-0.005888,0.028555,-0.012313,-0.013095,0.02435,-0.0047938
"M1059.694T1439.78",-0.017189,-0.046059,0.0071145,-0.0492,-0.03313,0.022538,-0.019584,-0.040831,0.048166,-0.0050263,-0.066578,0.066744,0.044498,-0.11759,-0.011548
"M881.574T1540.566",-0.0258,-0.038371,0.044692,-0.054774,0.020927,-0.023118,-9.3225e-05,-0.016505,0.0020794,-0.0021085,-0.0025422,-0.017507,-0.017537,0.011035,0.0020418
"M427.301T1423.014",0.011973,-0.00302,-0.011257,-0.0037364,0.027096,0.028268,-0.00449,0.00514,-0.012584,0.044028,-0.0039028,0.032638,0.0086666,-0.048329,0.0081133
"M304.299T1591.903",-0.027943,0.01155,0.01265,0.01195,0.0090878,0.0029021,-0.045369,-0.0040098,0.045495,0.0025488,-0.012438,-0.050131,0.0071729,-0.028385,-0.010051
"M434.107T1440.116",-0.024036,-0.030264,-0.0012349,-0.0010208,-0.024424,-0.0017812,-0.0053616,-0.0089404,-0.0026396,-0.010645,0.011856,-0.0051916,0.0044995,0.0096103,-0.0010517
"M533.436T1590.96",-0.00072729,-0.024802,0.0030453,0.027177,0.015959,-0.062082,0.00091071,0.037011,0.0057136,0.0088231,-0.016057,0.017154,-0.029988,-0.003783,0.00097727
"M297.24T1335.811",0.0093552,-0.0024257,-0.0019695,0.0027757,0.049572,0.037037,-0.033835,-0.017124,-0.0013028,-0.010299,9.8938e-05,0.017389,-0.0086076,-0.0035396,-0.0013853
"M665.513T1641.124",-0.025024,-0.025078,0.012715,0.026026,-0.0083064,0.00091841,-0.0058111,0.0063099,-0.0062297,0.00035079,-0.031644,0.019319,0.012363,0.0019119,0.0012238
"M308.129T1438.751",-0.00010661,0.0071771,0.0004764,-0.020667,-0.0031641,-0.00087623,-0.0074928,-0.00016675,0.005219,0.0015694,-0.0051819,0.01313,0.020598,-0.021469,-0.0012374
"M997.722T1591.283",-0.0024823,-0.041591,0.0071295,-0.04713,-0.026579,-0.029961,-0.030067,0.00027154,-0.045245,0.027633,0.056461,0.047352,0.0072762,0.033571,0.0094019
"M753.585T1558.832",-0.0081957,-0.018689,-0.00512,0.0096674,-0.030255,-0.046801,0.019014,0.041089,-0.026782,-0.0053214,0.026677,-0.0092574,-0.020107,0.030412,0.002424
"M844.601T1557.588",-0.0076504,-0.030991,0.033696,-0.020636,0.016778,-0.0021357,-0.005651,-0.0060669,0.0086897,0.020159,0.026438,0.0067793,-0.010509,0.030747,0.0031096
"M514.422T1505.037",-0.011865,-0.015329,0.0070087,-0.0087851,-0.016444,-0.012355,-0.0023759,0.014627,-0.0028732,-0.0086098,-0.0047299,-0.029473,-0.016915,-0.024222,0.0022414
"M619.438T1351.666",0.0039861,0.016903,0.01525,0.018655,0.032332,0.052292,-0.0351,-0.0066041,0.02854,-0.016072,0.014698,0.012671,-0.0096308,0.0034564,-0.00046261
"M913.568T1574.274",-0.026981,-0.030273,0.039192,-0.05255,0.015785,-0.0019188,0.012966,-0.018034,-0.017111,-0.015392,-0.025468,-0.017545,-0.011858,-0.015278,0.0017949
"M548.503T1657.822",-0.022494,-0.02887,0.0028939,-0.010357,-0.0089029,0.0043188,0.01917,0.0089161,0.010748,0.00051301,0.01627,0.0069243,-0.015334,0.048475,0.0061397
"M909.618T1376.163",-0.0046043,-0.01955,0.017137,-0.039822,-0.011401,-0.0039713,-0.0096153,-0.0011128,-0.059471,-0.0091975,0.021705,0.0030936,-0.0018215,-0.03236,-0.0036489
"M913.568T1608.07",-0.028182,-0.032154,0.041726,-0.05177,0.014353,-0.0040464,0.0092563,-0.014139,-0.017446,-0.0082103,-0.022107,-0.014554,-0.011304,-0.012216,0.0092932
"M915.582T1601.965",-0.017996,-0.035598,0.017612,-0.043295,0.020092,0.0010417,0.0034669,-0.011175,-0.03155,0.0046738,0.026264,-0.019855,-0.014369,-0.011696,-0.0060381
"M425.215T1625.274",-0.020728,-0.029877,-0.015653,0.015878,0.0046726,0.0047763,-0.0027389,-0.0081687,0.018326,-0.0092731,0.0064164,-0.0030731,-0.017364,0.010043,0.00084524
"M621.24T920.434",-0.00070718,-0.025198,-0.032659,0.019278,-0.015033,0.023017,0.010009,-0.033557,-0.024947,-0.034274,0.0046342,-0.030599,-0.0089765,-0.0067739,-0.0030459
"M614.483T1621.712",-0.012708,-0.026633,-0.012184,0.01128,0.009256,-0.019259,0.01848,0.011931,-0.021264,-0.013621,-0.0055835,0.019688,0.0091814,-0.016519,0.0020899
"M997.719T1446.028",-0.013903,-0.04601,-0.0091118,-0.034499,-0.019239,-0.0088881,-0.024086,0.011588,-0.024056,0.0034694,0.039378,0.027344,0.0042612,0.024723,-0.0030368
"M1009.727T1421.54",-0.01294,-0.040409,0.0044542,-0.036914,-0.033539,-0.00091309,-0.037947,0.0054852,-0.054904,-0.00054466,0.060864,0.037185,0.034277,0.030694,-0.013183
"M939.607T1601.965",-0.026664,-0.038767,0.02482,-0.025377,0.016843,0.0083714,0.032302,-0.014237,-0.0058363,-0.0057498,0.0054788,-0.023741,-0.013344,0.011356,0.0031678
"M602.477T1571.719",-0.020384,-0.014351,0.011248,0.015123,-0.023177,0.011413,0.046701,0.034377,-0.017545,-0.0071193,-0.017604,-0.0092941,0.010856,0.038826,0.0033542
"M568.457T1473.551",-0.01263,-0.028165,0.0078428,-0.018858,0.026799,0.0072164,0.0091394,0.0058076,-0.011252,-0.030428,-0.018322,0.028397,0.018015,0.0080304,-0.0026842
"M303.179T1456.078",-0.02306,0.0046264,-0.00046335,-0.0031184,-0.010282,0.0030025,-0.0096665,-0.0048707,0.0026193,0.044146,0.026465,0.027256,0.0011978,-0.019781,-0.0055691
"M658.504T1422.678",-0.0021175,-0.013161,-0.01332,0.016259,0.031623,0.027664,0.0024354,0.0077398,0.009657,-0.0013456,-0.011541,-0.0059602,0.0127,-0.010624,-0.00039301
"M1159.542T903.94",0.026525,-0.017723,-0.040057,0.0048783,0.029682,-0.0041526,-0.0013082,-0.028954,-0.027449,-0.025109,0.0019445,-0.010412,-0.0092118,-0.0046978,0.00044955
"M373.364T1605.092",-0.012265,-0.014158,0.0049755,-0.0040298,-0.01549,-0.0023818,0.0075725,0.010178,-0.025562,-0.0078548,-0.018237,-0.017025,-0.0086316,0.018987,0.0066748
"M899.584T1518.016",-0.025114,-0.039689,0.042947,-0.045378,0.016059,-0.011441,-0.01865,0.0046568,0.0074593,0.0064205,-0.026557,-0.012468,-0.0033479,-0.016476,0.0003129
"M879.622T1574.486",-0.013014,-0.033204,0.034366,-0.015269,-0.0039058,-0.0050066,0.015012,-0.012778,-0.027509,0.00030848,0.050282,0.015591,0.015047,-0.0075904,0.003487
"M915.581T1473.64",-0.01823,-0.035661,0.018218,-0.04273,0.020362,0.0004338,0.0022763,-0.011035,-0.031807,0.0045609,0.026906,-0.019974,-0.01119,-0.013905,0.0022808
"M677.268T942.609",0.013399,-0.015804,-0.022874,0.017177,0.0065863,0.015282,0.01115,-0.022834,-0.028885,-0.029463,-0.0082692,-0.055991,0.00032422,0.047794,-0.0079382
"M602.477T1591.044",-0.02102,-0.017805,0.011661,0.018983,-0.02592,0.01136,0.043007,0.032136,-0.019917,-0.0067004,-0.012421,-0.0065899,0.019328,0.028257,0.0021896
"M843.597T1463.866",0.002632,-0.019814,0.0029924,-0.04823,0.024725,-0.0094385,-0.005305,0.0068481,-0.0036137,0.00016379,0.042858,-0.014341,-0.030988,0.017587,0.0049814
"M377.325T1390.374",-0.01242,-0.020297,-0.058236,0.003525,0.049207,-0.0036573,-0.0057565,-0.013953,-0.0091008,0.02334,-0.001553,-0.012623,0.0044772,0.0056171,-0.0028981
"M605.428T1389.921",0.0029236,0.0053576,0.0047373,0.016245,0.052154,0.06693,-0.037099,0.012109,0.0078069,-0.027809,0.018666,-0.0097674,0.032608,0.013698,-0.0032924
"M907.627T1557.26",-0.0088367,-0.033177,0.016551,-0.0428,-0.0079915,-0.024819,-0.027915,-0.011873,-0.031901,0.016763,-0.01064,-0.0011411,-0.013494,0.0046946,0.005101
"M897.571T1491.061",-0.028377,-0.038934,0.047347,-0.055331,0.011154,-0.016491,0.00055404,-0.0061323,-0.032493,0.005529,-0.007241,-0.0097289,-0.0010867,-0.008544,-0.0080859
"M925.592T1490.371",-0.013931,-0.027504,0.032045,-0.034143,0.013649,-0.0059788,-0.0089263,0.0067444,0.024583,-0.023261,-0.031571,0.0037577,-0.020639,-0.0020422,-0.0064852
"M672.592T1624.962",-0.030983,-0.011638,0.027086,0.017286,0.002139,-0.022227,0.031826,-0.042871,0.023373,-0.063558,-0.03199,0.077124,0.020655,0.010798,0.0027253
"M299.109T1591.154",-0.031899,-0.0205,-0.01392,0.0089179,0.0050276,-0.001423,-0.015623,-0.0079006,0.01257,0.025111,0.0031653,0.0072765,0.012686,-0.0061888,-0.0063009
"M898.573T1506.898",-0.028404,-0.044405,0.040185,-0.053163,0.016123,-0.0081767,-0.014482,0.01033,-0.0073408,0.0056122,-0.023666,-0.012298,-0.013728,-0.0089169,0.00077067
"M628.514T1473.756",-0.017955,-0.01816,0.016444,0.029901,-0.02256,-0.032496,-0.025634,-0.018347,0.046006,0.006495,-0.0080528,-0.0015022,-0.025294,-0.011213,0.0082828
"M505.253T1389.277",-0.0015854,-0.034264,-0.0090022,0.019183,-0.054492,0.011995,0.0096059,0.013108,0.0018139,-0.048367,-0.049237,0.019218,-0.061889,-5.5942e-06,0.0017708
"M603.466T1540.694",-0.0099196,-0.003198,0.0036618,0.01429,-0.030332,0.018506,0.050532,0.00016842,0.012065,0.0010091,0.019571,0.034475,-0.0078015,0.027297,-0.0001294
"M511.378T1591.725",-0.017,-0.028639,-0.011375,0.0013685,-0.011464,-0.0054678,0.037348,-0.0053781,0.0018899,-0.012102,-0.058814,0.0030074,0.05166,0.059394,-0.004485
"M565.563T1608.07",-0.028365,0.0036139,0.0087699,0.018999,-0.00020598,0.016737,-0.032743,-0.013604,0.025953,0.0088122,-0.030084,-0.014553,0.0094015,-0.0015386,-0.00070286
"M646.595T1557.26",-0.026055,-0.028883,0.0035916,0.0056304,-0.013566,0.0027768,0.019343,0.0020147,-0.032987,-0.0028928,0.0062289,0.014468,0.033663,-0.0091421,-6.6527e-05
"M861.571T1506.859",-0.012508,-0.037535,0.0024564,-0.010867,0.0055649,0.00193,-0.029025,-0.014931,-0.039786,0.012457,0.056271,0.0058638,0.033804,-0.0020656,-0.011055
"M511.372T1473.254",-0.00067524,-0.01586,-0.0088483,-0.0010701,-0.01789,-0.0036512,0.044351,-0.0098691,0.0050096,-0.017102,-0.052315,-0.0031795,0.048191,0.064903,0.0057102
"M628.526T1540.694",-0.012655,-0.023746,0.015713,0.039046,-0.00060506,-0.070026,-0.0012375,0.0095218,0.0099401,-0.0040153,-0.016101,0.029914,0.005195,-0.0086997,0.0044283
"M311.153T1423.174",0.006881,0.005241,-0.023583,-0.013049,-0.0041331,-0.032824,-0.010051,0.02481,0.01376,-0.010805,0.013508,0.016626,0.0063537,-0.020791,0.0011
"M515.356T1423.01",0.0032582,-0.020658,-0.0033547,-0.00050385,0.0033735,-0.049452,0.019598,-0.0024168,0.026943,0.011909,0.0027928,0.0051463,-0.015661,0.0028724,-0.00058133
"M602.509T1557.998",-0.019486,-0.01228,0.01582,0.016991,-0.026102,0.010295,0.039038,0.03918,-0.019695,-0.005854,-0.019345,-0.00078247,0.013919,0.032248,0.0027362
"M893.613T1591.283",-0.013963,-0.029328,0.029547,-0.032857,0.014928,-0.020016,-0.019476,-0.0055402,-0.02153,0.007665,0.0022344,-0.0051641,-0.010457,0.0069596,-0.008298
"M841.605T1491.422",-5.5263e-05,-0.029097,-0.0062454,-0.04536,-0.0085702,0.028802,-0.030755,-0.0031429,0.0097457,-0.0053915,-0.013544,0.05686,0.0004435,0.01475,0.015111
"M427.285T1591.149",-0.013547,-0.036145,-0.0056426,0.020079,0.010395,0.012602,0.032905,0.021543,0.038086,-0.015655,-0.034791,0.016606,-0.023382,-0.0051064,-0.0050889
"M536.576T1574.556",-0.031468,-0.019718,0.00086365,-0.032876,-0.054094,0.045799,0.021495,0.024225,-0.006201,0.096108,0.054777,0.023757,0.0072951,0.0040407,-0.015112
"M628.529T1624.373",-0.01944,-0.030279,0.014748,0.035294,-0.0063102,-0.076454,-0.01339,0.018671,0.0053503,-0.00037982,-0.016846,0.015051,0.0040682,-0.009484,-0.0032196
"M534.319T1540.699",-0.012913,-0.028528,-0.0011008,-0.023801,0.013587,-0.012809,-0.0094531,0.003774,0.040646,-0.01783,0.033032,0.017172,-0.001112,-0.032147,-0.0029331
"M1131.542T920.434",0.015726,0.018338,0.0025001,0.0074505,0.007123,0.0007084,-0.020951,-0.032875,-0.027459,-0.039382,0.03072,-0.042854,-0.031162,0.023382,-0.0044793
"M425.376T1574.185",-0.024008,-0.030643,0.0070109,0.0032956,-0.011911,0.0066991,0.015951,-0.013693,-0.0063325,0.0018642,0.0061745,0.0056728,0.02312,0.001961,-0.00099013
"M588.498T1591.739",-0.019279,-0.018017,0.01042,0.031288,-0.0076118,-0.045161,-0.021786,-0.00084461,-0.04422,-0.050781,-0.040611,-0.0085056,-0.0086494,0.002859,0.0050299
"M281.915T1831.297",0.00030437,-0.0035476,0.0090207,-0.014448,0.0077726,-0.00474,0.0022807,0.01693,0.0065164,-0.020107,0.00063792,0.018576,-0.028427,-0.0088349,0.0053087
"M635.243T900.968",0.024147,-0.010192,-0.038015,0.015124,0.0077713,-0.0018944,-0.005662,-0.01143,-0.0045453,-0.014065,-0.0057471,-0.012323,-0.01703,-0.0096991,0.0067777
"M829.58T1573.977",-0.010885,-0.03138,0.010345,-0.0098967,0.014196,-0.0044258,0.0006526,-0.016593,0.0092083,0.023172,0.021578,-0.0043655,0.017554,-0.035824,-0.001086
"M845.591T1540.701",-0.011422,-0.031161,0.012139,-0.014234,0.0063723,-0.0094886,-0.0083953,-0.016079,0.015908,0.016348,0.025636,-0.0025919,0.026443,0.050216,-0.0069475
"M886.576T1624.867",-0.019272,-0.019321,0.022366,-0.050926,0.0063898,-0.038129,-5.8122e-05,-0.0027171,-0.011778,-0.01444,0.043893,-0.039127,-0.016259,0.039031,-0.0059548
"M882.581T1540.697",-0.021026,-0.035961,0.041083,-0.060348,0.018937,-0.022904,-0.013693,-0.0068852,0.0056697,0.0041968,0.0021952,-0.0018715,-0.013592,0.017262,0.0051254
"M628.513T1455.855",-0.019497,-0.016836,0.0149,0.035926,-0.0084463,-0.013565,-0.0001666,-0.0090203,0.011949,0.0086549,-0.00025044,0.021809,-0.046772,-0.0087335,0.00093038
"M1035.703T1411.385",-0.027025,-0.045852,0.034144,-0.052093,-0.0015124,-0.014749,-0.00011832,0.01189,-0.032645,-0.015473,0.0075284,0.018077,-0.015956,0.049695,-0.002206
"M881.576T1491.938",-0.027627,-0.040006,0.042768,-0.051661,0.023759,-0.02106,-0.0080317,-0.016811,0.00038799,-0.0071387,0.010551,-0.0091729,-0.027662,0.0131,-0.0018591
"M641.509T1471.536",0.012494,-0.01561,-0.022859,-0.015935,0.015605,-0.001166,0.048676,0.020963,0.0065888,0.020041,-0.065247,-0.033091,0.037579,0.024192,-0.0020825
"M434.105T1421.35",-0.017584,-0.023466,0.0030247,-0.0083289,-0.029612,-0.011507,-0.0015824,-0.0069221,-0.0010916,-0.007171,0.0062371,-0.0066745,0.0023261,0.0025547,0.0015475
"M395.294T1607.927",-0.020752,-0.028674,-0.018399,0.027195,-0.011292,0.018989,0.0022337,0.011479,0.002361,0.0021567,-0.0056392,0.0090073,0.013068,-0.0027226,0.0010239
"M609.518T1624.418",-0.0089656,-0.031991,0.0049178,0.021728,-0.01775,-0.0037337,0.015898,0.022752,0.012641,0.0072423,-0.025949,0.033142,0.0098158,-0.0048378,0.0073582
"M426.382T1540.699",-0.018234,-0.032416,0.0022329,0.0062421,-0.00080864,0.004387,0.011727,0.0074784,0.0055599,0.0083328,0.011574,0.010125,-0.001898,-0.0041591,-0.00075255
"M902.575T1473.64",-0.013796,-0.02768,0.019131,-0.041178,-0.00095151,-0.0045255,-0.013356,-0.025164,0.0034462,-0.01564,-0.0073836,0.010237,0.016348,-0.017291,-0.0019098
"M650.569T1641.124",-0.0043734,-0.0012064,-0.015856,0.023912,-0.023971,-0.023747,-0.0163,0.033315,-0.10517,0.11281,-0.045445,-0.020388,-0.050277,-0.16674,0.0071072
"M999.709T1492.083",-0.014105,-0.028506,0.027893,-0.043933,-0.010503,-0.029364,-0.024024,-0.04486,0.023275,-0.045303,0.012036,-0.046011,0.024477,-0.026612,-0.015386
"M672.565T1621.712",-0.032744,-0.013148,0.02453,0.01727,-0.0047621,-0.019022,0.033962,-0.038484,0.021102,-0.06485,-0.032557,0.073323,0.019912,0.015353,0.016837
"M966.708T1619.342",-0.0069619,-0.038419,0.0012622,-0.010462,0.022753,-0.064004,0.0070368,-0.033428,0.075787,-0.0050471,0.073968,-0.044417,0.0032807,0.04747,-0.018372
"M897.572T1523.593",-0.02869,-0.040471,0.04554,-0.053424,0.011818,-0.018075,-3.6615e-05,-0.0078646,-0.028364,0.0072836,-0.0067764,-0.0097092,-0.0015755,-0.0092642,-0.011003
"M943.585T1584.638",-0.019611,-0.028012,0.039945,-0.056338,0.029852,-0.0098011,0.0070065,-0.0035257,0.0087277,0.017559,0.0095943,-0.035114,-0.063021,0.027089,-0.012004
"M1009.698T1619.342",-0.0059069,-0.039765,0.01962,-0.051186,-0.032666,-0.042477,-0.036029,0.01035,-0.065429,0.012899,0.069518,0.040669,0.026736,0.034766,0.0038011
"M385.291T1372.761",0.0070017,-0.012848,-0.032614,-0.00074908,0.055123,0.017708,-0.012095,-0.00796,-0.018401,4.0796e-05,-0.0038261,0.0027745,0.011243,-0.0034534,-0.0039579
"M336.324T1558.832",-0.016636,-0.034261,-0.043554,-0.016965,-0.010525,-0.015626,0.036394,0.011329,-0.018035,-0.025814,-0.027473,0.034319,-0.01199,-0.011068,-0.0012894
"M377.324T1406.262",-0.0066749,-0.016832,-0.052141,-0.0038718,0.059246,-0.0041013,-0.004322,-0.010678,-0.013864,0.017749,0.0013348,-0.0024012,0.0007043,0.011166,-0.0072298
"M672.566T1593.359",-0.027405,-0.010882,0.02974,0.014325,0.0040185,-0.022166,0.030302,-0.031773,0.026497,-0.060075,-0.031462,0.079089,0.017077,0.022298,-0.0044639
"M297.239T1372.882",0.0028418,-0.0089135,-0.0056167,0.0015283,0.041216,0.040244,-0.031899,-0.02202,0.0042775,-0.015604,0.0023123,0.024907,-0.0014231,0.014313,-0.0046979
"M383.32T1400.494",-0.0029915,-0.0067989,0.0024946,0.001298,0.033153,0.020473,-0.0081585,-0.019895,0.0059035,0.033536,0.012433,0.0023381,0.0047636,0.027322,0.0040503
"M874.548T1573.977",-0.0081539,-0.027921,0.016875,-0.033168,-0.013474,-0.013853,-0.040309,0.0025894,0.027962,0.033647,-0.03897,0.038998,-0.016006,0.0099071,0.0098639
"M433.101T1293.719",-0.012496,-0.015029,0.013222,-0.02022,-0.024364,-0.0083448,0.0062783,-0.0027056,-0.018618,-0.0068976,-0.0063725,0.011793,0.013011,-0.0069438,0.0010167
"M747.513T1691.813",-0.015801,-0.032043,0.020288,-0.032545,-0.0219,0.013532,0.015248,0.0085008,0.027859,0.0062369,-0.0058945,-0.0037373,0.014152,-0.018127,0.0028567
"M606.449T1440.513",0.0036878,-0.0065911,0.0065893,0.023974,0.056889,-0.022125,-0.0097378,0.024068,0.039657,0.0060814,-0.0021139,-0.0063279,-0.027602,0.0019512,-0.0017179
"M569.45T1658.237",-0.012379,-0.038107,0.00076327,-0.0094829,0.020269,0.0038377,0.0013905,0.0064827,-0.024048,-0.029321,-0.013995,0.035057,0.0059047,-0.015203,0.0036272
"M671.547T1376.163",-0.028546,-0.0018536,0.025908,-0.025616,-0.029208,0.020553,0.027197,-0.03175,-0.015618,-0.016394,-0.03118,0.12493,0.0015399,0.038566,0.0075193
"M267.266T1423.012",-0.021553,-0.020896,-0.00059628,0.008217,-0.014196,-0.018974,-0.019874,0.0026241,0.032755,0.0031781,0.021786,-0.032277,-0.0084917,-0.029006,-0.0075281
"M389.258T1456.786",-0.0055407,-0.0089115,-0.0014998,0.01358,0.00476,0.023288,-0.0080622,-0.014217,0.013035,0.0089761,0.011241,-0.0015479,0.0018054,-0.021266,-0.0013433
"M993.706T1608.07",-0.0070987,-0.039529,-0.01503,-0.03834,-0.021764,0.0012971,-0.025095,-0.049126,0.011248,-0.0059397,0.014805,-0.03474,0.014432,-0.029298,-0.01759
"M997.698T1423.395",-0.024955,-0.061654,-0.025586,-0.0068934,-0.01888,0.010519,-0.021901,0.02349,-0.0024195,0.0035277,0.018667,0.011578,-0.013292,0.038649,-0.0031541
"M495.275T1540.43",-0.011371,-0.011988,0.003456,0.016191,0.014433,-0.0055442,0.0052687,0.0033953,-0.0079349,0.0094857,0.0028256,0.013462,0.051546,-0.0089108,-0.004976
"M903.583T1523.593",-0.007999,-0.02818,0.007696,-0.035588,0.016363,-0.0047793,-0.020889,-0.0088923,0.0018142,-0.0067612,0.01107,-0.0041744,0.024779,-0.05915,-0.011069
"M658.506T1373.389",0.0046288,-0.0066533,-0.021022,0.0084384,0.048131,0.040087,-0.0053027,0.0014437,-0.010168,0.0021894,-0.0037915,-0.014411,0.012807,-0.013854,-0.0040844
"M297.24T1355.686",0.0058772,-0.0063926,-0.0051443,0.0035784,0.045534,0.040006,-0.037612,-0.019233,-0.0040503,-0.012072,0.001419,0.015373,-0.0025824,0.002136,0.0074221
"M297.24T1406.34",0.003337,-0.0089299,-0.0058212,0.0052355,0.042604,0.034658,-0.034454,-0.018101,-0.0018158,-0.013832,-0.00017608,0.017381,-0.0017193,0.00093324,-0.0085134
