"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M694.269T843.183,1.552,0.25639,0.5911,0.61314,""
M1007.556T1205.605,1.5501,0.25682,0.59038,0.61352,""
M549.424T1386.472,1.5485,0.25721,0.58972,0.61364,""
M557.466T1607.198,1.5476,0.2574,0.58939,0.61364,""
M653.412T1258.482,1.5452,0.25796,0.58844,0.61434,""
M563.398T1372.544,1.5417,0.25879,0.58706,0.61566,""
M1071.408T843.183,1.5344,0.26051,0.58417,0.61857,""
M1007.555T1099.137,1.5332,0.2608,0.58369,0.61857,""
M331.187T1104.601,1.5331,0.26082,0.58366,0.61857,""
M886.58T1536.307,1.5301,0.26155,0.58245,0.61965,""
M537.533T1295.888,1.5181,0.26441,0.57773,0.62578,""
M643.447T1372.623,1.5159,0.26494,0.57685,0.6264,""
M796.294T940.951,1.5146,0.26526,0.57634,0.6265,""
M645.59T1576.223,1.5108,0.26617,0.57484,0.62706,""
M1111.407T857.905,1.5105,0.26624,0.57472,0.62706,""
M859.337T973.898,1.5102,0.26632,0.5746,0.62706,""
M987.596T1238.129,1.5086,0.26672,0.57395,0.6271,""
M1003.334T806.646,1.5079,0.26688,0.57368,0.6271,""
M1122.429T942.609,1.504,0.26784,0.57212,0.62862,""
M812.54T1212.039,1.5023,0.26824,0.57147,0.62862,""
M349.198T1373.219,1.5019,0.26835,0.5713,0.62862,""
M387.248T1607.528,1.4986,0.26915,0.57001,0.62979,""
M587.251T901.604,1.4958,0.26984,0.56889,0.62979,""
M966.708T1619.342,1.4955,0.26992,0.56876,0.62979,""
M812.504T1608.07,1.4938,0.27033,0.56811,0.62979,""
M602.477T1591.044,1.4937,0.27036,0.56806,0.62979,""
M439.314T1352.626,1.4932,0.2705,0.56783,0.62979,""
M549.406T1423.559,1.4891,0.27151,0.56621,0.63054,""
M298.885T1775.701,1.4891,0.27151,0.56621,0.63054,""
M951.568T1338.092,1.4885,0.27165,0.566,0.63054,""
M866.584T1473.64,1.4861,0.27225,0.56504,0.63074,""
M849.588T1608.07,1.486,0.27228,0.56498,0.63074,""
M671.411T1339.403,1.484,0.27276,0.56421,0.63082,""
M563.402T1408.532,1.4836,0.27287,0.56405,0.63082,""
M655.416T1372.761,1.4823,0.2732,0.56352,0.63095,""
M576.484T1473.551,1.4803,0.27369,0.56274,0.63142,""
M855.589T1474.624,1.4782,0.27422,0.5619,0.63142,""
M476.193T884.787,1.4782,0.27423,0.56188,0.63142,""
M879.622T1574.486,1.4753,0.27495,0.56074,0.63244,""
M495.298T1036.333,1.4709,0.27607,0.55898,0.63438,""
M683.462T1387.796,1.467,0.27705,0.55744,0.63599,""
M991.717T1439.372,1.4647,0.27765,0.55651,0.63672,""
M737.493T1439.78,1.4619,0.27834,0.55542,0.63759,""
M388.255T1573.977,1.4601,0.27881,0.55468,0.63759,
M661.446T1372.452,1.4583,0.27926,0.55399,0.63759,
M440.221T1305.648,1.4575,0.27947,0.55367,0.63759,
M1093.415T940.951,1.4575,0.27949,0.55364,0.63759,
M639.424T1291.55,1.4556,0.27995,0.55291,0.63759,
M961.302T847.893,1.4556,0.27997,0.55289,0.63759,
M303.178T1312.999,1.453,0.28063,0.55187,0.63827,
M293.172T1591.081,1.4523,0.28083,0.55156,0.63827,
M387.249T1423.063,1.4496,0.28151,0.55051,0.63856,
M991.561T1287.599,1.4487,0.28173,0.55016,0.63856,
M431.232T1239.816,1.4483,0.28186,0.54997,0.63856,
M692.263T843.183,1.4474,0.28207,0.54964,0.63856,
M707.266T798.136,1.4457,0.28253,0.54894,0.63897,
M810.529T1306.211,1.4438,0.283,0.54821,0.63931,
M873.584T1509.101,1.4428,0.28327,0.54779,0.63931,
M522.254T1237.452,1.4419,0.28352,0.54742,0.63931,
M933.558T1114.912,1.4399,0.28404,0.54662,0.63958,
M623.427T1295.888,1.4393,0.2842,0.54638,0.63958,
M873.58T1556.7,1.438,0.28453,0.54587,0.63971,
M424.216T1338.866,1.4346,0.28543,0.5445,0.64058,
M586.241T903.94,1.4344,0.28548,0.54443,0.64058,
M970.603T1291.55,1.4323,0.28602,0.5436,0.64097,
M329.158T1439.992,1.4312,0.2863,0.54317,0.64097,
M549.428T1523.962,1.4298,0.28667,0.54262,0.64097,
M367.179T1456.129,1.4293,0.2868,0.54242,0.64097,
M430.318T1538.64,1.428,0.28715,0.5419,0.64097,
M299.109T1341.992,1.4272,0.28738,0.54155,0.64097,
M533.436T1590.96,1.4255,0.28781,0.54089,0.64097,
M357.157T1003.085,1.4252,0.28789,0.54077,0.64097,
M677.475T1440.046,1.4233,0.28841,0.53999,0.6415,
M504.266T1201.385,1.4212,0.28896,0.53916,0.64192,
M608.454T1439.392,1.4205,0.28916,0.53887,0.64192,
M557.47T1591.049,1.4184,0.28969,0.53806,0.64209,
M865.485T1406.262,1.4181,0.2898,0.53791,0.64209,
M572.199T910.079,1.4122,0.29136,0.53557,0.64459,
M772.55T1170.538,1.4098,0.292,0.53461,0.64459,
M1123.351T817.469,1.4097,0.29204,0.53456,0.64459,
M767.537T1356.112,1.4097,0.29205,0.53455,0.64459,
M658.501T1302.601,1.4011,0.29436,0.53112,0.64745,
M1105.447T942.609,1.4004,0.29456,0.53083,0.64745,
M311.255T1422.18,1.3984,0.2951,0.53004,0.64745,
M569.292T994.771,1.3973,0.29538,0.52961,0.64745,
M351.177T1540.43,1.3973,0.29539,0.5296,0.64745,
M809.528T1642.498,1.3972,0.29542,0.52956,0.64745,
M563.405T1612.829,1.3971,0.29545,0.52951,0.64745,
M986.591T1195.638,1.3957,0.29583,0.52895,0.64745,
M671.547T1376.163,1.3937,0.29638,0.52815,0.64745,
M351.18T1571.719,1.3924,0.29672,0.52765,0.64745,
M476.38T1456.538,1.3918,0.29689,0.52741,0.64745,
M601.496T1459.491,1.3918,0.2969,0.52739,0.64745,
M439.316T1312.999,1.389,0.29768,0.52625,0.64745,
M759.217T1590.788,1.3874,0.29811,0.52562,0.64745,
M565.421T1472.855,1.3869,0.29823,0.52544,0.64745,
M629.464T1456.367,1.3864,0.29838,0.52523,0.64745,
M505.27T1240.129,1.3863,0.29841,0.52518,0.64745,
M748.268T940.951,1.3862,0.29843,0.52516,0.64745,
M455.313T1308.231,1.3828,0.29937,0.52379,0.64827,
M861.513T1356.533,1.3828,0.29938,0.52378,0.64827,
M554.462T1657.822,1.3798,0.30022,0.52255,0.64943,
M812.538T1253.346,1.377,0.30098,0.52146,0.64943,
M772.579T1708.588,1.3765,0.30114,0.52123,0.64943,
M315.215T1607.605,1.3753,0.30148,0.52075,0.64943,
M477.407T1590.788,1.3734,0.30199,0.52,0.64943,
M810.525T1675.036,1.3732,0.30205,0.51992,0.64943,
M587.498T1557.26,1.3726,0.30223,0.51966,0.64943,
M884.327T872.624,1.3714,0.30254,0.51922,0.64943,
M471.313T1295.888,1.3714,0.30255,0.5192,0.64943,
M651.489T1439.586,1.3707,0.30275,0.51892,0.64943,
M991.717T1676.434,1.3685,0.30338,0.51802,0.65017,
M1114.43T957.42,1.3669,0.30382,0.51738,0.65053,
M494.565T1319.161,1.3655,0.30421,0.51682,0.65075,
M303.176T1424.513,1.3642,0.30459,0.51629,0.65081,
M545.399T1295.888,1.3632,0.30485,0.51592,0.65081,
M369.163T896.878,1.3615,0.30535,0.5152,0.65081,
M691.436T1356.203,1.3591,0.30602,0.51425,0.65081,
M642.513T1591.557,1.3589,0.30607,0.51419,0.65081,
M365.193T1440.036,1.3571,0.30659,0.51345,0.65081,
M589.228T896.878,1.3567,0.3067,0.51329,0.65081,
M453.3T1369.526,1.3562,0.30683,0.5131,0.65081,
M507.38T1474.624,1.3555,0.30703,0.51281,0.65081,
M625.472T1308.231,1.354,0.30747,0.5122,0.65081,
M515.408T1574.181,1.3534,0.30765,0.51194,0.65081,
M1005.66T1302.601,1.3532,0.3077,0.51188,0.65081,
M693.269T926.987,1.3515,0.30817,0.5112,0.65081,
M455.315T1295.888,1.3478,0.30923,0.50972,0.65081,
M555.365T1404.858,1.3475,0.30934,0.50957,0.65081,
M605.428T1389.921,1.3455,0.3099,0.50878,0.65081,
M839.557T1356.291,1.3452,0.30998,0.50867,0.65081,
M697.464T1209.593,1.3451,0.31,0.50864,0.65081,
M758.22T1573.977,1.3427,0.31069,0.50767,0.65081,
M544.443T1574.274,1.3417,0.31099,0.50725,0.65081,
M927.605T1584.638,1.3409,0.31123,0.50692,0.65081,
M863.507T1099.137,1.3406,0.31132,0.5068,0.65081,
M504.765T1256.694,1.34,0.31149,0.50655,0.65081,
M670.538T1472.8,1.3376,0.31217,0.50561,0.65081,
M575.477T1491.784,1.3371,0.31233,0.50539,0.65081,
M885.576T1456.932,1.3367,0.31245,0.50521,0.65081,
M447.35T1507.107,1.3348,0.31298,0.50448,0.65081,
M565.563T1608.07,1.333,0.31351,0.50374,0.65081,
M512.377T1621.712,1.332,0.31381,0.50333,0.65081,
M659.255T908.018,1.3315,0.31394,0.50315,0.65081,
M329.158T1625.781,1.3314,0.31399,0.50308,0.65081,
M440.239T1157.441,1.3293,0.3146,0.50224,0.65081,
M943.401T977.152,1.3287,0.31477,0.50201,0.65081,
M261.116T1002.572,1.3282,0.31493,0.50178,0.65081,
M559.389T1424.253,1.3277,0.31506,0.50161,0.65081,
M312.324T1556.858,1.3264,0.31544,0.50108,0.65081,
M775.526T1457.082,1.3257,0.31565,0.50079,0.65081,
M1099.692T1423.824,1.3242,0.3161,0.50018,0.65081,
M702.257T908.018,1.3235,0.31631,0.49989,0.65081,
M305.302T1591.458,1.3231,0.31641,0.49975,0.65081,
M817.317T940.819,1.3229,0.31647,0.49967,0.65081,
M516.434T1624.418,1.3223,0.31665,0.49942,0.65081,
M861.504T1319.031,1.3223,0.31666,0.4994,0.65081,
M619.312T1321.849,1.322,0.31674,0.49929,0.65081,
M826.526T1130.872,1.3209,0.31705,0.49887,0.65086,
M749.513T1384.421,1.3194,0.3175,0.49825,0.65107,
M555.365T1456.26,1.3187,0.31772,0.49796,0.65107,
M453.296T1425.43,1.3144,0.319,0.49621,0.65222,
M735.519T1611.099,1.314,0.31911,0.49606,0.65222,
M938.6T1518.016,1.3121,0.31968,0.49529,0.65222,
M993.57T1306.532,1.312,0.31969,0.49527,0.65222,
M535.447T1540.43,1.3119,0.31974,0.49521,0.65222,
M257.088T864.231,1.311,0.31999,0.49486,0.65222,
M736.519T1283.896,1.3096,0.32041,0.49429,0.65244,
M943.383T973.898,1.3088,0.32067,0.49394,0.65244,
M487.275T1254.627,1.307,0.3212,0.49323,0.65249,
M530.464T1557.882,1.3068,0.32126,0.49314,0.65249,
M313.162T1474.572,1.3051,0.32177,0.49246,0.65294,
M463.37T1420.709,1.3037,0.32219,0.49189,0.65321,
M735.517T1069.529,1.2996,0.32343,0.49022,0.65364,
M291.195T1053.001,1.2994,0.32346,0.49018,0.65364,
M609.489T1506.592,1.2989,0.32361,0.48997,0.65364,
M939.612T1475.069,1.2989,0.32364,0.48994,0.65364,
M424.206T1456.482,1.2982,0.32382,0.48969,0.65364,
M963.689T1446.028,1.2957,0.32459,0.48867,0.6546,
M605.416T1473.993,1.2937,0.32519,0.48786,0.65466,
M484.408T1495.193,1.2933,0.32531,0.4877,0.65466,
M672.565T1621.712,1.2928,0.32547,0.48749,0.65466,
M644.519T1506.823,1.2894,0.32649,0.48613,0.65574,
M600.417T1406.141,1.2886,0.32675,0.48578,0.65574,
M423.321T1473.286,1.2882,0.32687,0.48563,0.65574,
M605.42T1439.891,1.2865,0.32738,0.48495,0.65618,
M993.57T1273.542,1.2807,0.32917,0.48257,0.65855,
M539.396T1624.559,1.2796,0.32951,0.48213,0.65855,
M425.216T1473.286,1.2788,0.32974,0.48183,0.65855,
M512.387T1540.565,1.2782,0.32995,0.48155,0.65855,
M937.305T817.469,1.278,0.32999,0.48149,0.65855,
M552.249T887.511,1.2758,0.33067,0.48061,0.65932,
M365.192T1471.536,1.2731,0.3315,0.47952,0.6604,
M424.206T1605.092,1.2674,0.33327,0.47721,0.66335,
M854.583T1499.87,1.2652,0.33396,0.47631,0.66379,
M416.157T975.822,1.2648,0.33408,0.47615,0.66379,
M471.317T1423.334,1.2631,0.33462,0.47545,0.66379,
M383.199T1456.651,1.2625,0.33481,0.4752,0.66379,
M455.313T1352.626,1.2621,0.33494,0.47504,0.66379,
M860.602T1570.854,1.2603,0.33552,0.47429,0.66436,
M643.247T769.174,1.258,0.33621,0.47339,0.66453,
M555.451T1436.867,1.257,0.33655,0.47296,0.66453,
M419.164T891.807,1.2564,0.33671,0.47274,0.66453,
M779.481T1678.566,1.2563,0.33676,0.47268,0.66453,
M718.535T1356.181,1.2543,0.33738,0.47187,0.66519,
M461.357T1435.338,1.2515,0.33828,0.47073,0.66638,
M629.459T1473.698,1.2466,0.33983,0.46874,0.66732,
M299.11T1437.651,1.2463,0.33992,0.46863,0.66732,
M853.581T1456.932,1.2458,0.34008,0.46842,0.66732,
M341.283T1305.932,1.2449,0.34038,0.46804,0.66732,
M862.498T1168.702,1.2422,0.34123,0.46696,0.66732,
M575.479T1473.048,1.2422,0.34123,0.46695,0.66732,
M608.447T1456.373,1.2415,0.34145,0.46668,0.66732,
M749.502T1458.08,1.2397,0.34202,0.46595,0.66732,
M555.368T1312.999,1.2393,0.34216,0.46577,0.66732,
M986.584T1288.291,1.2391,0.34223,0.46569,0.66732,
M775.529T1416.7,1.2389,0.34228,0.46562,0.66732,
M921.307T891.652,1.2383,0.34247,0.46537,0.66732,
M862.501T1188.24,1.2381,0.34255,0.46528,0.66732,
M422.212T1355.605,1.2357,0.34331,0.46432,0.66782,
M736.521T1355.744,1.2348,0.34359,0.46396,0.66782,
M875.492T1306.216,1.2346,0.34368,0.46385,0.66782,
M914.568T1454.879,1.2336,0.344,0.46344,0.66789,
M722.259T892.9,1.2283,0.34569,0.46131,0.67011,
M504.265T1239.89,1.2276,0.34595,0.46099,0.67011,
M387.235T1746.448,1.2273,0.34603,0.46089,0.67011,
M535.409T1440.116,1.2236,0.34723,0.45938,0.67144,
M553.172T831.535,1.2225,0.34758,0.45895,0.67144,
M493.153T817.469,1.2223,0.34766,0.45884,0.67144,
M575.479T1456.772,1.2216,0.34788,0.45857,0.67144,
M692.264T921.146,1.2199,0.34843,0.45789,0.67193,
M333.198T1457.004,1.2184,0.34893,0.45726,0.67234,
M349.197T1405.871,1.2161,0.34968,0.45633,0.6732,
M396.223T1712.492,1.2135,0.35055,0.45525,0.6743,
M929.562T1512.438,1.2126,0.35083,0.4549,0.6743,
M505.27T1185.014,1.2105,0.35152,0.45405,0.67453,
M341.156T1442.696,1.2095,0.35185,0.45364,0.67453,
M649.52T1646.826,1.2087,0.35214,0.45329,0.67453,
M512.762T1189.92,1.2077,0.35247,0.45288,0.67453,
M686.443T1641.482,1.2075,0.35253,0.4528,0.67453,
M860.506T1372.394,1.2069,0.35272,0.45257,0.67453,
M711.441T1125.643,1.2013,0.35457,0.4503,0.67718,
M578.503T1590.788,1.2,0.35502,0.44975,0.67718,
M945.367T957.42,1.1969,0.35606,0.44848,0.67718,
M929.566T1475.069,1.1963,0.35626,0.44823,0.67718,
M507.368T1440.116,1.196,0.35635,0.44812,0.67718,
M735.519T1091.088,1.1957,0.35646,0.44799,0.67718,
M715.229T800.587,1.1948,0.35675,0.44764,0.67718,
M474.347T1608.13,1.1945,0.35685,0.44751,0.67718,
M477.403T1542.988,1.1945,0.35687,0.44749,0.67718,
M629.529T1601.79,1.1932,0.3573,0.44697,0.67718,
M477.398T1574.327,1.193,0.35737,0.44688,0.67718,
M575.481T1540.694,1.1905,0.35821,0.44586,0.67718,
M809.525T1357.137,1.1903,0.35827,0.44579,0.67718,
M555.365T1423.011,1.1903,0.35829,0.44577,0.67718,
M593.489T1519.555,1.1885,0.35887,0.44506,0.67718,
M1000.719T1341.992,1.1884,0.35892,0.445,0.67718,
M1012.723T1358.969,1.1874,0.35926,0.44459,0.67718,
M555.366T1440.123,1.1869,0.35943,0.44439,0.67718,
M1007.556T1256.694,1.1854,0.35992,0.4438,0.67754,
M913.563T1454.879,1.1844,0.36025,0.4434,0.67761,
M534.317T1557.588,1.1822,0.36101,0.44249,0.67848,
M603.466T1540.694,1.1801,0.36171,0.44164,0.67888,
M590.446T1338.898,1.179,0.36209,0.44118,0.67888,
M775.254T776.817,1.179,0.36211,0.44116,0.67888,
M628.503T1369.501,1.1776,0.36259,0.44058,0.67923,
M595.171T851.23,1.1757,0.36321,0.43984,0.67984,
M945.39T951.54,1.1703,0.36506,0.43763,0.68274,
M820.317T975.822,1.1671,0.36617,0.43632,0.68313,
M512.413T1558.325,1.1658,0.36664,0.43576,0.68313,
M349.193T1438.11,1.1641,0.36721,0.43509,0.68313,
M434.107T1440.116,1.163,0.36762,0.4346,0.68313,
M369.188T1341.992,1.1628,0.36765,0.43456,0.68313,
M520.268T1356.47,1.1624,0.3678,0.43438,0.68313,
M895.471T1240.129,1.1621,0.36793,0.43424,0.68313,
M409.264T1339.403,1.1608,0.36836,0.43373,0.68313,
M417.157T908.195,1.1589,0.36904,0.43293,0.68313,
M576.484T1557.453,1.1587,0.36908,0.43288,0.68313,
M1003.384T957.42,1.1584,0.3692,0.43274,0.68313,
M993.569T1322.588,1.1575,0.36952,0.43236,0.68313,
M623.265T920.434,1.1573,0.36958,0.43229,0.68313,
M773.519T1472.663,1.157,0.36968,0.43218,0.68313,
M711.567T1574.614,1.1566,0.36984,0.43199,0.68313,
M820.327T1006.792,1.1553,0.37028,0.43147,0.68313,
M643.444T1405.963,1.1543,0.37062,0.43107,0.68313,
M549.424T1473.203,1.1528,0.37115,0.43045,0.68313,
M484.402T1523.787,1.1527,0.37119,0.43041,0.68313,
M688.591T1657.822,1.152,0.37144,0.43011,0.68313,
M483.269T1036.129,1.1512,0.3717,0.42981,0.68313,
M439.145T828.514,1.1498,0.37222,0.42921,0.68313,
M654.545T1490.203,1.1495,0.3723,0.4291,0.68313,
M655.418T1406.703,1.1492,0.37243,0.42896,0.68313,
M773.52T1456.872,1.1456,0.37369,0.42749,0.68417,
M672.569T1574.276,1.1455,0.37372,0.42746,0.68417,
M723.451T1338.726,1.145,0.37389,0.42726,0.68417,
M471.315T1439.847,1.1372,0.37667,0.42404,0.68871,
M563.502T1108.062,1.1333,0.37804,0.42246,0.69067,
M773.52T1405.986,1.1308,0.37895,0.42141,0.69104,
M587.368T1406.262,1.1302,0.37915,0.42119,0.69104,
M672.592T1624.962,1.1302,0.37917,0.42117,0.69104,
M501.359T1626.501,1.1294,0.37945,0.42084,0.69104,
M943.576T1440.166,1.1273,0.38021,0.41998,0.69187,
M898.575T1473.64,1.1252,0.38096,0.41913,0.69267,
M654.545T1540.694,1.1232,0.38168,0.4183,0.69317,
M877.322T926.75,1.1226,0.38189,0.41806,0.69317,
M513.386T1523.593,1.1219,0.38214,0.41778,0.69317,
M869.576T1472.958,1.1201,0.38281,0.41702,0.69372,
M979.316T816.552,1.1194,0.38304,0.41675,0.69372,
M299.109T1473.429,1.117,0.38393,0.41575,0.69461,
M655.419T1280.542,1.1164,0.38415,0.4155,0.69461,
M513.269T1221.408,1.1156,0.38445,0.41517,0.69461,
M932.586T1456.932,1.1119,0.38577,0.41367,0.69592,
M781.432T903.94,1.1119,0.38578,0.41366,0.69592,
M512.261T1189.341,1.1102,0.38641,0.41295,0.69651,
M580.199T843.183,1.1084,0.38704,0.41224,0.69681,
M997.722T1591.283,1.1081,0.38718,0.41209,0.69681,
M702.262T869.338,1.1071,0.38755,0.41167,0.69692,
M424.212T1357.137,1.1054,0.38817,0.41098,0.69699,
M325.876T1824.647,1.1045,0.38848,0.41063,0.69699,
M426.391T1557.26,1.1042,0.38859,0.41051,0.69699,
M303.179T1456.078,1.1036,0.38881,0.41027,0.69699,
M763.448T1339.403,1.1007,0.3899,0.40905,0.69761,
M569.435T1691.217,1.1004,0.39001,0.40892,0.69761,
M1063.337T834.347,1.0985,0.39072,0.40814,0.69761,
M479.188T913.185,1.0966,0.39139,0.40739,0.69761,
M808.52T1220.972,1.0952,0.39192,0.4068,0.69761,
M897.569T1456.348,1.0952,0.39192,0.4068,0.69761,
M951.567T1355.083,1.0933,0.39264,0.406,0.69761,
M425.215T1355.365,1.0931,0.39269,0.40594,0.69761,
M513.251T1355.541,1.0924,0.39296,0.40565,0.69761,
M652.499T1471.536,1.0924,0.39299,0.40562,0.69761,
M608.261T1390.374,1.0916,0.39326,0.40531,0.69761,
M709.527T1642.128,1.0913,0.39338,0.40519,0.69761,
M757.5T1592.201,1.0913,0.39339,0.40518,0.69761,
M395.292T1508.139,1.0909,0.39354,0.40501,0.69761,
M559.381T1440.166,1.0897,0.39399,0.40452,0.69761,
M901.581T1474.354,1.0896,0.39403,0.40448,0.69761,
M419.316T1593.794,1.0863,0.39525,0.40313,0.69924,
M506.357T1474.354,1.0849,0.39579,0.40254,0.69966,
M844.601T1526.07,1.0839,0.39614,0.40215,0.69973,
M864.518T1223.69,1.08,0.39762,0.40053,0.69975,
M693.467T1225.817,1.0792,0.39791,0.40021,0.69975,
M616.21T891.652,1.079,0.39801,0.40011,0.69975,
M931.588T1473.551,1.0785,0.3982,0.3999,0.69975,
M491.175T936.403,1.0784,0.3982,0.3999,0.69975,
M299.11T1608.887,1.0767,0.39887,0.39916,0.69975,
M419.314T1508.139,1.0758,0.39919,0.39882,0.69975,
M339.335T1490.042,1.0755,0.3993,0.3987,0.69975,
M430.319T1557.453,1.0755,0.39931,0.39869,0.69975,
M903.583T1473.64,1.0751,0.39945,0.39854,0.69975,
M651.489T1456.786,1.0749,0.39953,0.39846,0.69975,
M609.485T1523.905,1.0742,0.39981,0.39814,0.69975,
M563.503T1704.229,1.0722,0.40057,0.39732,0.70054,
M839.506T1306.415,1.0704,0.40124,0.39659,0.70118,
M565.558T1423.01,1.0621,0.40444,0.39315,0.70554,
M652.503T1490.314,1.0621,0.40444,0.39315,0.70554,
M711.565T1605.092,1.0613,0.40472,0.39284,0.70554,
M329.157T1608.526,1.0601,0.40521,0.39232,0.70554,
M503.259T1255.66,1.0586,0.40577,0.39172,0.70554,
M659.432T1389.647,1.0584,0.40583,0.39165,0.70554,
M539.369T1312.999,1.0582,0.40593,0.39155,0.70554,
M430.312T1463.866,1.0569,0.40643,0.39102,0.70554,
M311.311T1540.43,1.0567,0.40651,0.39093,0.70554,
M567.43T1621.712,1.0543,0.40743,0.38995,0.70616,
M713.458T1120.063,1.0534,0.40777,0.38958,0.70616,
M1071.697T1308.231,1.053,0.40794,0.3894,0.70616,
M645.449T1440.08,1.0524,0.40818,0.38915,0.70616,
M674.519T1428.666,1.0516,0.40846,0.38885,0.70616,
M641.443T1389.187,1.0498,0.40918,0.38809,0.70616,
M806.54T1492.083,1.0492,0.40941,0.38785,0.70616,
M885.565T1438.11,1.0478,0.40995,0.38727,0.70616,
M813.466T1256.694,1.0469,0.41029,0.38691,0.70616,
M801.479T1239.153,1.0466,0.41041,0.38678,0.70616,
M826.525T1272.551,1.0465,0.41045,0.38674,0.70616,
M645.455T1406.122,1.0462,0.41056,0.38662,0.70616,
M832.52T1373.493,1.0453,0.41093,0.38623,0.70627,
M752.544T1678.566,1.0439,0.41148,0.38565,0.70668,
M521.219T985.794,1.0405,0.41282,0.38424,0.70844,
M539.393T1476.552,1.0366,0.41434,0.38264,0.71021,
M474.347T1575.715,1.0363,0.41447,0.38251,0.71021,
M439.326T1591.494,1.0354,0.41482,0.38215,0.71027,
M354.276T1307.46,1.0319,0.41618,0.38072,0.71208,
M1063.323T864.231,1.0308,0.41663,0.38025,0.71231,
M327.176T1612.829,1.0288,0.41742,0.37943,0.71313,
M601.255T947.668,1.0278,0.41781,0.37902,0.71326,
M411.288T1540.699,1.0268,0.41823,0.37858,0.71326,
M425.214T1609.261,1.0263,0.41843,0.37838,0.71326,
M299.109T1591.154,1.0248,0.41903,0.37775,0.71343,
M1102.351T817.469,1.0208,0.4206,0.37613,0.71343,
M707.272T940.951,1.0199,0.42098,0.37574,0.71343,
M332.329T1556.14,1.0195,0.42113,0.37558,0.71343,
M312.324T1587.373,1.0182,0.42166,0.37503,0.71343,
M439.146T909.479,1.0161,0.42251,0.37416,0.71343,
M672.566T1593.359,1.0156,0.42271,0.37396,0.71343,
M1143.683T1424.253,1.0155,0.42273,0.37393,0.71343,
M399.208T1428.24,1.0136,0.42353,0.37312,0.71343,
M945.585T1492.083,1.0119,0.42418,0.37245,0.71343,
M347.221T1237.746,1.0118,0.42423,0.3724,0.71343,
M469.396T1355.605,1.0113,0.42445,0.37218,0.71343,
M997.719T1446.028,1.0103,0.42483,0.37179,0.71343,
M1008.558T1205.605,1.0099,0.42499,0.37162,0.71343,
M549.431T1507.08,1.0075,0.42596,0.37063,0.71343,
M619.438T1351.666,1.0068,0.42628,0.3703,0.71343,
M846.507T1289.081,1.0056,0.42676,0.36982,0.71343,
M677.438T1339.916,1.0055,0.42677,0.3698,0.71343,
M512.41T1575.482,1.0055,0.42679,0.36979,0.71343,
M309.131T1610.851,1.0054,0.42683,0.36974,0.71343,
M503.293T1473.286,1.0049,0.42703,0.36954,0.71343,
M538.393T1458.161,1.0049,0.42705,0.36952,0.71343,
M1123.425T940.951,1.0044,0.42725,0.36931,0.71343,
M711.566T1557.453,1.0031,0.42776,0.3688,0.71343,
M549.426T1489.95,1.0025,0.428,0.36855,0.71343,
M395.287T1352.626,1.0025,0.42801,0.36854,0.71343,
M674.232T924.482,1.0024,0.42803,0.36852,0.71343,
M514.252T1322.055,1.0022,0.42814,0.36842,0.71343,
M284.199T1509.25,1.0012,0.42853,0.36802,0.71343,
M537.531T1591.374,1.0008,0.42871,0.36784,0.71343,
M351.108T857.905,0.99754,0.43004,0.3665,0.71343,
M855.591T1523.593,0.99694,0.43028,0.36625,0.71343,
M1022.363T909.479,0.99694,0.43028,0.36625,0.71343,
M409.225T1624.962,0.99561,0.43083,0.3657,0.71343,
M699.451T1372.842,0.99468,0.43121,0.36531,0.71343,
M825.585T1557.26,0.9943,0.43137,0.36515,0.71343,
M425.215T1625.274,0.99419,0.43141,0.36511,0.71343,
M713.46T1208.68,0.99418,0.43141,0.36511,0.71343,
M664.457T1578.697,0.99416,0.43143,0.36509,0.71343,
M656.533T1490.071,0.99388,0.43154,0.36498,0.71343,
M878.315T828.514,0.9929,0.43194,0.36457,0.71343,
M413.182T880.56,0.99217,0.43224,0.36427,0.71343,
M519.246T1106.56,0.99196,0.43233,0.36419,0.71343,
M601.255T812.644,0.99186,0.43237,0.36415,0.71343,
M497.353T1308.231,0.99144,0.43254,0.36397,0.71343,
M753.499T1355.744,0.98856,0.43373,0.36278,0.7138,
M585.449T1591.044,0.98807,0.43393,0.36258,0.7138,
M543.443T1588.441,0.98756,0.43414,0.36237,0.7138,
M481.366T1325.086,0.98529,0.43509,0.36142,0.7138,
M910.623T1410.795,0.98523,0.43511,0.3614,0.7138,
M997.698T1423.395,0.98498,0.43522,0.3613,0.7138,
M465.265T1237.073,0.98498,0.43522,0.36129,0.7138,
M854.586T1584.638,0.98487,0.43526,0.36125,0.7138,
M542.478T1573.977,0.98324,0.43594,0.36058,0.71404,
M610.257T918.479,0.98302,0.43603,0.36049,0.71404,
M385.181T1641.823,0.98044,0.4371,0.35942,0.71451,
M459.313T1390.374,0.97944,0.43752,0.359,0.71451,
M295.151T1624.873,0.97912,0.43765,0.35887,0.71451,
M901.578T1512.438,0.97864,0.43785,0.35867,0.71451,
M1017.703T1376.163,0.97859,0.43787,0.35865,0.71451,
M844.601T1557.588,0.97716,0.43847,0.35806,0.71497,
M549.392T1385.9,0.97477,0.43947,0.35707,0.71609,
M392.284T1436.378,0.97231,0.4405,0.35605,0.71651,
M965.704T1619.342,0.9723,0.44051,0.35605,0.71651,
M377.325T1390.374,0.97135,0.44091,0.35565,0.71651,
