"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"M413.182T880.56",0.022026,-0.016991,8.4195e-05,-0.022636,0.026363,0.0012308,0.0084087,-0.011399,-0.021326,0.009308,0.0052334,0.0013654,-0.0093462,-0.0050584,-0.00019378
"M439.235T1137.163",-0.015411,0.0037564,-0.0036281,0.0085213,-0.00048177,-0.0333,-0.0063606,-0.021153,0.029493,0.0085792,-0.0012159,-0.013076,0.0070126,0.02603,-0.0029444
"M904.648T1499.87",-0.029044,-0.010468,0.028806,-0.034106,0.0025082,-0.00051248,-0.01445,-0.0065942,0.020468,0.0016693,-0.0092152,-0.0076863,0.013848,-0.00729,-0.0010348
"M481.362T1439.996",0.025568,-0.0044265,-0.010862,0.00081271,-0.015581,-0.0069086,0.0032881,-0.013325,0.0065488,0.018753,-0.018167,-0.027127,-0.019738,0.014582,-0.0011913
"M587.443T1574.815",-0.014677,-0.018693,-0.014651,0.0081629,0.0060568,0.015153,-0.0037898,0.0080542,0.010843,0.0044959,-0.005117,-0.0014317,-0.013911,0.019197,-0.0022317
"M425.216T1401.37",-0.00086249,0.0028894,0.021316,0.013268,0.0024258,-0.0043634,0.0069683,-0.035955,-0.0020487,0.037747,0.0078338,-0.0090654,0.013217,0.02173,-0.0013753
"M890.585T1428.316",-0.026248,-0.0030141,0.010913,-0.017284,0.045472,0.023005,-0.0075927,-0.0042835,-0.029095,-0.014154,-0.037145,-0.003197,0.027136,-0.036578,0.001127
"M829.507T1333.909",-0.014345,0.0081938,0.041466,0.030516,-0.0032819,-0.032936,-0.0058687,0.0097679,-0.0061238,-0.0036511,0.0093367,0.0061935,0.0021105,0.0022085,0.0059068
"M430.319T1557.453",0.00049543,-0.018047,0.010629,-0.0083178,-0.013848,0.0086672,0.0052719,0.0067154,0.0069173,-0.037501,-0.020374,0.02522,0.0080019,-0.00048457,0.00014505
"M762.288T940.951",0.013224,-0.019119,0.00011795,-0.011504,0.026303,-0.019012,-0.0013512,-0.0026455,-0.024496,0.040029,-0.029062,-0.018225,0.0038246,-0.0046142,-0.0022431
"M909.343T957.42",0.022876,-0.027053,0.0085109,0.0033323,0.012863,-0.0089801,0.0067424,7.8749e-05,0.0056507,-0.00020835,0.010345,0.0013065,-0.0057781,0.0025873,-0.0044529
"M326.29T1508.218",0.0076894,0.0025567,0.013419,-0.0043429,-0.0067798,0.0053227,0.031015,-0.019868,-0.002667,-0.03643,-0.019562,-0.041982,-0.026931,0.02714,0.0011467
"M889.338T942.609",0.020611,-0.020757,0.010905,0.0017613,-0.0011938,-0.0041639,0.015965,0.008057,0.018689,-0.024157,-0.014318,0.017762,0.022475,0.0070815,-0.001337
"M679.391T1153.775",-0.011418,0.0061594,0.034706,0.027101,0.041771,-0.028539,0.030814,-0.0085843,-0.018458,-0.0019305,0.0048969,-0.0026374,0.0084694,0.0068582,-0.0024279
"M704.261T784.45",0.026479,-0.019488,0.015138,-0.0010955,0.0038588,-0.020712,0.0034057,-0.0064036,0.006591,-0.0060242,-0.024664,-0.0021387,-0.011858,0.00081149,-0.0042218
"M795.538T1365.583",-0.015027,-0.015101,-0.020676,-0.035895,0.0084401,0.01448,0.011064,0.0064747,-0.0031472,0.014375,0.028543,-0.023961,0.023404,0.031243,0.0095688
"M557.21T874.262",0.021698,-0.022167,0.016025,-0.012454,0.0016664,-0.026094,-0.0031586,0.0059084,-0.020413,0.01175,-0.004007,0.0059936,0.0098941,6.1985e-05,-0.00056213
"M885.332T901.88",0.017403,-0.023135,0.01085,0.0019809,0.018723,-0.0022175,0.012576,-0.0060956,0.021399,-0.018159,-0.0037433,0.016023,-0.003451,0.024929,0.00055211
"M885.34T952.01",0.019299,-0.025206,0.0089991,-0.00051883,0.0096936,-0.0047333,0.0068008,-0.021252,0.017921,-0.021733,0.0047966,0.011466,-0.0024522,0.027469,0.00079911
"M803.49T1305.244",-0.012986,-0.0037255,-0.005225,-0.0005117,-0.013919,-0.046302,0.0064622,0.015622,-0.010898,0.011082,-0.0047143,-0.001737,0.0060672,-0.010584,-0.0022923
"M699.261T909.479",0.018473,-0.018935,-0.025338,-0.025193,0.01928,0.0034234,0.011914,-0.0077279,0.014054,-0.0042457,0.0071097,-0.010985,-0.00042003,-0.0025199,-0.0029607
"M1091.429T900.968",0.013986,-0.018461,0.010099,0.012592,0.005568,-0.025595,-0.022487,-0.019132,0.0066794,-0.01998,-0.0080591,0.0042521,-0.0374,-0.023282,-0.0003907
"M889.348T1006.792",0.019688,-0.018121,0.0011538,0.0094508,-0.0034549,-0.0048846,0.020769,0.012716,0.022892,-0.029769,-0.028702,-0.0012951,0.025332,0.0067078,0.0036903
"M706.26T821.568",0.014575,-0.0065629,0.0024383,-0.01297,0.028838,-0.0097908,0.0093943,-0.016589,-0.022742,-0.028026,-0.033522,0.0089103,-0.012767,0.0012019,-0.0017479
"M643.444T1405.963",-0.015836,-0.026464,-0.01756,0.014529,-0.0040599,-0.013771,0.014948,0.0020421,4.9815e-05,0.022986,0.008925,0.012016,0.0019503,-0.026445,-0.0043194
"M854.343T843.183",0.014399,-0.027734,0.020193,0.013656,0.0354,0.00029427,0.010632,0.00052995,0.03152,-0.021513,-0.007051,0.0080362,-0.014149,0.02589,0.0061837
"M325.16T1604.382",-0.0073275,-0.01297,-0.015011,0.017119,0.0018633,-0.0014921,-0.0062857,0.017736,-0.031985,-0.014987,-0.017198,-0.013222,-0.013891,3.1392e-05,0.0012276
"M770.3T957.42",0.018056,-0.026776,0.015246,-0.011696,-0.007282,-0.0054337,0.016223,0.0077316,-0.0056058,-0.015713,-0.0038389,-0.027068,0.0038481,-0.026894,0.0041046
"M824.549T1406.219",-0.0054209,0.0020918,0.023957,0.018438,-0.0044472,-0.035975,-0.014057,0.02872,-0.0012385,0.0076764,0.0062081,0.014535,0.0018358,-0.0084451,-0.0057901
"M392.284T1436.378",-0.0081669,0.03592,-0.00043108,-0.0018694,0.029746,-0.0094752,-0.0020131,-0.034366,0.00081716,0.00083776,-0.0043889,0.015453,0.01222,0.0069776,0.0041002
"M837.325T924.637",0.026151,-0.033011,0.012354,0.0039886,0.0047353,-0.023527,0.0082975,-0.016258,0.007185,-0.0018639,-0.017793,-0.0063066,0.0078802,0.0074458,0.00038788
"M386.164T943.456",0.03097,-0.0097916,0.051689,0.023004,-0.0032201,0.011983,-0.0072534,-0.032176,0.0095224,-0.0081511,-0.013406,-0.022849,0.0071797,0.012766,-0.0034513
"M635.491T1472.841",-0.00098059,-0.021356,-0.025807,0.00044656,-0.032428,-0.0085746,0.031335,-0.021604,0.0027981,-0.058846,0.017433,0.016708,0.019379,0.024821,-0.0094584
"M1031.387T924.482",0.022709,-0.018435,0.011257,-0.012012,0.0011562,-0.044826,0.00083193,-0.0054969,-0.047255,-0.008485,-0.0020013,-0.0059023,-0.0032496,-0.012561,-0.001854
"M671.245T813.875",0.017247,-0.0095039,0.017118,-0.0040303,0.028091,-0.017165,0.011617,-0.03659,0.010627,-0.019336,-0.010263,0.019062,0.0067747,-0.0045271,-0.0020542
"M835.332T872.624",0.031018,-0.014301,0.019124,0.016164,0.0029909,-0.0074391,0.012286,-0.022931,0.00071896,0.014742,-0.0043969,0.040261,-0.023163,-0.015673,-0.008021
"M325.162T1456.762",-0.0063242,-0.0085084,-0.015072,-0.0040284,0.010761,0.011838,-0.009337,-0.0073427,-0.011835,-0.019661,0.010819,-0.029421,-0.020544,-0.0015019,0.0018067
"M506.856T1358.969",-0.00053882,-0.014628,0.012152,-0.0371,0.0089838,-0.018238,-0.018275,0.0049475,0.016547,-0.058204,-0.0093693,-0.029594,-0.015914,0.013504,-0.0011992
"M841.262T834.347",0.019577,-0.01274,0.026776,-0.014745,0.032255,0.014414,-0.00063379,0.0018481,-0.0055839,-0.011755,-0.0014369,0.05166,0.0011187,0.0041979,-0.00221
"M403.166T832.505",0.017025,-0.033195,-0.0040938,-0.0083326,0.01217,-0.00091054,0.016719,-0.029738,0.010764,0.025291,-0.022489,0.016995,-0.010713,0.0098345,0.0047995
"M499.192T900.968",0.011091,-0.032364,-0.012896,-0.0088216,0.025607,0.0036367,0.014829,-0.0049611,0.0061337,-0.0047835,0.004309,-0.026914,0.0027537,-0.0075766,0.0047105
"M600.417T1406.141",-0.0092032,-0.016114,-0.031826,-0.018647,0.0077484,0.050927,-0.00043706,-0.044564,-0.032441,-0.0060973,0.053787,-0.022727,-0.031554,0.038332,0.011595
"M1019.379T940.951",0.01473,-0.030058,0.018555,-0.0042381,-0.0044057,-0.011332,0.029047,-0.0092459,0.015785,-0.014603,0.014229,0.012462,-0.011269,0.00070888,0.00060886
"M901.307T872.2",0.024167,-0.017101,0.014548,-0.013694,0.010053,0.018247,-0.016242,-0.01393,-0.010918,0.019688,0.010705,-0.01269,-0.00059076,0.024405,0.00018038
"M507.38T1474.624",-0.0095091,-0.031597,-0.014315,-0.0081049,-0.013156,0.002084,0.030917,0.03863,0.01963,0.01536,-0.021577,0.011624,0.0094662,-0.0024042,-0.0027319
"M533.357T1207.169",-0.011019,0.0088621,0.0055987,0.064144,0.020312,-0.0063927,-0.0070041,0.060572,0.011813,-0.024617,0.031333,0.020316,0.026622,-0.018506,0.00055499
"M888.347T872.624",0.017612,-0.02675,0.013151,0.0014064,0.0099452,-0.0070242,0.014659,-0.003982,-0.0053746,-0.0041482,-0.0012671,-0.0018576,0.00022776,0.0014174,0.0040776
"M520.182T875.234",0.016557,-0.024895,0.0019416,0.00058757,0.010611,-0.01617,-0.0010921,-0.0085613,0.030279,0.026009,-0.016309,0.035715,0.011425,-0.0030812,-2.2047e-05
"M837.332T895.326",0.026367,-0.035265,0.013072,0.0058186,0.0083213,-0.022037,0.0084774,-0.022599,0.0081841,0.0069421,-0.013837,-0.0051291,0.0074758,-0.0031866,-0.0025531
"M1006.373T828.514",0.023198,-0.015877,0.0127,0.0036135,0.0098747,-0.0089674,0.0061491,-0.0066031,0.0072926,-0.018584,0.01541,0.015059,-0.015533,-0.026424,-0.00091134
"M991.719T1473.643",-0.031376,-0.016607,0.0012454,-0.01238,0.053426,-0.0084942,0.07512,0.048724,-0.032344,0.071664,0.006702,-0.0020202,-0.045581,-0.002162,0.01897
"M708.266T910.27",0.013818,-0.019767,0.0094142,-0.011293,0.017211,-0.0014669,-0.0022823,0.0014871,-0.015756,0.012063,-0.0078098,0.016777,-0.025942,-0.0036952,0.0031032
"M557.47T1591.049",-0.0021982,-0.027761,-0.028952,0.013802,-0.033117,0.00020239,-0.021276,0.0084259,0.051223,0.009897,-0.018138,0.025487,0.028908,-0.011702,-0.0072566
"M822.328T902.328",0.029293,-0.030783,0.022527,0.0015757,0.010389,-0.0083331,0.012518,-0.016619,0.0083513,0.0052119,0.00085251,0.017802,-0.0075574,0.013235,-0.00098164
"M499.365T1490.14",0.0037919,-0.015025,-0.028633,-0.014098,-0.01219,-0.020396,-0.013469,-0.026504,0.012909,-0.0051579,-0.029317,0.011102,0.015502,-0.028576,-0.0028557
"M999.386T843.183",0.018662,-0.030611,0.0063966,-0.0096036,0.00072341,-0.03255,0.0029386,-0.015224,0.0030411,0.029205,-0.014747,0.014397,0.037769,0.011945,-0.0050546
"M803.496T1340.099",-0.014676,0.00088493,-0.0060081,-0.0036502,-0.011475,-0.045655,0.0034223,0.0045774,-0.011774,0.0083249,-0.0073908,-0.009149,0.0051143,-0.014178,0.00021212
"M399.308T1262.042",-0.021132,0.055338,-0.014976,0.0038668,0.049893,-0.012581,-0.0048656,-0.048966,0.0072836,-0.01671,-0.023437,0.0081238,0.01377,0.026552,0.0034425
"M715.229T800.587",0.014497,-0.0095691,0.01037,-0.027286,0.026997,0.016366,0.0059568,0.013648,-0.028449,-0.0082838,0.0070654,0.023906,0.047446,-0.034744,-0.011166
"M1000.719T1341.992",-0.03543,-0.028766,0.052946,0.00028179,-0.012239,0.0355,-0.067828,0.046515,-0.011795,0.017463,-0.035419,-0.022985,-0.0077205,-0.04166,-0.010942
"M1006.382T812.644",0.02302,-0.014708,0.016845,0.0049923,0.013106,-0.0074338,0.0051024,-0.0082256,0.0099574,-0.018538,0.012125,0.010656,-0.0089806,-0.015634,-0.0013528
"M352.255T1036.333",-0.015758,-0.00088981,0.0093255,-0.0014877,0.049628,0.0005378,0.009393,0.011316,-0.049795,-0.039664,0.019915,-0.003362,0.0035385,-0.0097726,0.0055368
"M644.467T1354.385",0.0038509,0.0035722,0.023558,0.015458,0.010876,-0.022713,-0.0033634,0.020915,0.037166,0.014498,0.022831,-0.006324,0.0066679,-0.0099802,0.0037176
"M847.518T1306.823",-0.023367,-0.0086855,-0.00086229,-0.0033246,0.021713,-0.029744,0.024011,0.024024,-2.594e-05,-0.015323,-0.00079449,-0.00042568,-0.002354,0.0070012,0.00074199
"M689.542T1488.279",-0.0084523,-0.033107,-0.015387,0.0082477,0.0064882,-0.011562,-0.020761,-0.015077,-0.03061,-0.029146,0.003363,-0.019795,0.0087675,0.0025566,0.0016514
"M425.215T1440.098",-0.0018519,0.0021362,0.019951,0.01657,-0.0037432,0.00012719,0.0077888,-0.024454,-0.0026545,0.037769,0.0080433,0.00098759,0.0076628,0.017226,0.0028976
"M725.257T926.047",0.019779,-0.014109,0.0048179,0.0056253,0.026473,0.015671,-0.01258,-0.0018641,0.0043141,0.044875,0.048598,-0.0065736,-0.026436,-0.0057302,0.0037181
"M471.309T1335.803",-0.00078847,0.016035,-0.012794,0.0121,0.019906,-0.0050026,-0.048712,-0.023259,-0.011754,0.008187,-0.0073673,0.016595,0.0026009,0.014403,-0.0066065
"M451.316T1407.26",-0.0069339,-0.011731,-0.017106,-0.0074836,0.0019026,-0.010026,0.020468,-0.008557,-0.029156,0.0015367,-0.0064272,0.022483,-0.025948,-0.017519,0.00043982
"M991.717T1439.372",-0.030722,-0.017486,0.0036648,-0.012752,0.057916,-0.005537,0.075384,0.040588,-0.036988,0.069363,0.015469,-0.0075862,-0.049728,0.0013058,-0.0029343
"M945.39T951.54",0.0098651,-0.037006,-0.022818,-0.0071334,0.041545,0.03615,0.0054747,-0.014868,0.030571,-0.011791,0.026407,-0.040272,0.0058662,0.010912,-5.8635e-05
"M295.151T1418.277",-0.016464,-0.0011,0.019478,-0.0071557,0.0037849,0.022108,0.018137,-0.0029589,-0.019886,-0.033301,-0.0031794,-0.0088247,-0.0059998,0.021087,0.0096913
"M943.383T973.898",0.0099088,-0.049095,-0.048237,-0.01758,0.052706,0.040429,0.020142,-0.0056116,0.019271,-0.0093001,0.037453,-0.029559,0.0027215,-0.0056782,0.00946
"M689.544T1473.566",-0.0099177,-0.03435,-0.019297,0.011429,0.0043864,-0.019191,-0.023307,-0.027575,-0.032478,-0.027089,-0.0044946,-0.0056886,0.0072405,0.0061838,-0.0058597
"M379.264T1355.475",0.0037757,-0.0068426,-0.020812,-0.004096,-0.028329,-0.016649,0.0027408,-0.011526,0.030781,0.010092,-0.0001528,0.024417,0.0018293,0.0034707,-0.00062466
"M837.33T941.332",0.026891,-0.032885,0.012809,0.0026531,0.001882,-0.026465,0.0061035,-0.013582,0.0086778,0.0054172,-0.022769,-0.0097911,0.0021171,0.00025349,-0.0040932
"M530.251T1067.757",0.0016191,-0.026971,-0.0099876,0.0037747,0.009425,-0.020892,0.020502,-0.0025725,-0.0093336,-0.00014376,-0.028945,0.0059681,0.00082505,0.014407,-0.0005202
"M610.486T1325.086",-0.022341,0.0084053,0.018553,0.016728,0.013399,-0.030054,-0.0094287,-0.00037812,0.015177,-0.0029874,0.0079809,0.02575,-0.001217,0.0030796,0.0029691
"M601.255T947.668",0.016572,-0.01439,-0.013927,-0.026287,0.013688,0.021737,-0.0098189,-0.01233,-0.009604,-0.013333,-0.0066844,-0.013257,0.0068959,-0.018036,-0.010298
"M370.348T1575.63",0.012879,-0.015003,0.0094205,0.016926,-0.0068429,-0.016118,-0.020177,-0.024602,-0.025361,-0.022918,0.030837,-0.016589,0.011065,-0.028688,-0.0053993
"M387.25T1406.584",0.0025786,-0.018385,-0.026326,0.018148,0.018904,0.0037121,-0.0070996,0.026454,0.0017674,0.0010673,-0.040086,0.030776,-0.012984,0.03348,0.0042286
"M827.597T1446.028",-0.021134,-0.0029261,0.0286,0.0021121,0.065373,0.01814,-0.02296,-0.025581,-0.058564,0.027368,0.0084404,-0.042929,-0.021509,0.0033795,0.010241
"M801.479T1239.153",-0.022404,0.0071024,-0.0056394,0.0017129,-0.034428,-0.0026561,0.021673,-0.021441,-0.023372,0.025425,0.033673,-0.012113,0.042975,0.0012379,0.010831
"M476.38T1456.538",0.0077626,-0.011758,-0.026257,0.0035569,0.01794,-0.0032356,0.012535,0.023553,0.00074115,0.020782,-0.029808,0.014412,0.0062948,0.010527,0.00019793
"M943.401T977.152",0.011107,-0.050541,-0.049313,-0.017898,0.052976,0.039942,0.021232,-0.004455,0.021012,-0.0090131,0.039438,-0.031127,0.0040375,-0.0052507,-0.0019657
"M578.503T1590.788",-0.0058081,-0.027638,-0.016592,0.0003845,-0.027221,-0.01252,0.0067115,-0.004197,0.025533,-0.0099492,-0.0020822,0.026983,-0.0037895,0.020439,-0.0057199
"M857.33T957.42",0.019088,-0.024578,0.012164,0.0018025,0.0043524,-0.01659,0.0093089,0.0069374,0.0083393,-0.016194,-0.013604,0.01409,0.015188,-0.0057727,0.002759
"M933.368T973.898",0.022859,-0.022218,0.017089,0.0026624,-0.002185,-0.021102,0.0061299,-0.0059732,-0.0047785,-0.0092491,0.0014458,0.010621,0.015913,0.0077425,0.00056955
"M829.507T1405.065",-0.014339,0.0078696,0.040583,0.030917,-0.004378,-0.033524,-0.0064532,0.010346,-0.0057418,-0.0035668,0.0096636,0.0068043,0.0017904,0.0016352,0.00014162
"M549.428T1523.962",0.012647,-0.025768,-0.025366,0.012022,-0.010363,0.0052963,-0.0067779,0.0057091,-0.0081998,0.021907,-0.015774,-0.014296,-0.020771,-0.012335,-0.0052007
"M259.067T312.641",0.0098139,-0.0097974,0.015241,-0.0024018,0.05482,0.016176,-0.0091253,-0.032706,-0.022179,0.0066834,0.01442,-0.025291,0.021193,0.013547,-0.0028049
"M824.341T924.482",0.035735,-0.026839,0.020937,-0.0041066,-0.0015832,0.001465,0.012123,-0.036247,0.023935,-0.0042793,-0.020341,0.00054484,0.019798,0.028557,0.0082245
"M608.277T903.94",0.0046316,0.013686,0.06896,0.04239,-0.0068195,-0.018284,0.06153,-0.017716,0.020114,0.0070762,-0.0055743,-0.00069719,-0.029953,0.10176,-0.006767
"M512.413T1558.325",-0.0057387,-0.029425,-0.0014549,0.027331,-0.013767,-0.030026,-0.0015131,-0.0264,-0.032569,0.0040905,0.0068609,-0.0021237,0.0072134,-0.029923,-0.0029963
"M1063.401T857.905",0.014326,-0.025528,-0.0085889,-0.0025125,0.030818,-0.014036,0.025933,-0.0011059,-0.0064775,-0.0093749,0.0038598,-0.013781,-0.016254,-0.022577,-0.0044778
"M491.175T936.403",0.0026342,-0.040882,-0.040264,-0.012964,0.04976,0.038204,0.011742,-0.0028898,0.018484,-0.010233,0.027313,-0.036616,-0.0020372,-0.0087068,0.0048133
"M824.536T1352.157",-0.003448,0.0031614,0.021494,0.017383,-0.0035255,-0.039041,-0.0078384,0.027646,0.00022031,-0.00046358,0.012705,0.026749,0.0094761,-0.012333,0.00072779
"M829.508T1389.189",-0.014322,0.0078462,0.040876,0.030864,-0.0051806,-0.03287,-0.0068535,0.0118,-0.0067355,-0.0038358,0.0092304,0.0068394,0.00079611,0.0013244,0.0043946
"M807.348T918.929",0.027278,-0.0094962,0.073714,0.018748,-0.011585,0.015772,0.0077962,-0.013198,0.0094167,-0.0025125,0.12942,-0.013246,-0.041893,0.0063551,-0.012884
"M641.443T1389.187",-0.013752,-0.021403,-0.0044956,0.027423,-0.0052061,-0.020615,-0.0071647,-0.046285,-0.013702,0.010835,0.004649,-0.0093774,-0.0010846,-0.020484,0.0026997
"M803.498T1269.605",-0.016459,0.0043693,-0.0043637,-0.006807,-0.0073576,-0.042858,0.0060171,0.0062988,-0.0098862,0.0073182,-0.0055592,-0.0050146,0.010214,-0.011432,-0.0067577
"M488.187T973.898",0.024447,-0.013372,0.0098442,0.0059744,-0.018199,-0.022689,0.0062226,0.02273,0.0088228,-0.014818,0.010999,-0.010829,-0.0025158,0.01667,-0.01016
"M610.257T918.479",0.013601,-0.012278,-0.0055514,-0.020201,0.014079,-0.0022432,0.021201,-0.0069351,0.017667,-0.010185,-0.017548,-0.014367,-0.0026968,0.013505,-0.0063464
"M906.636T1393.418",-0.041456,-0.0051387,0.0089587,-0.020837,0.025486,0.013723,-0.016365,-0.025513,-0.034002,0.041593,0.067105,-0.021437,-0.039386,0.070374,-0.0079195
"M481.361T1422.828",0.02757,-0.0045525,-0.0056764,0.0026005,-0.013852,-8.2989e-05,-0.00070619,-0.0074083,-0.0031852,0.0081601,-0.016015,-0.0063322,-0.0093221,0.0098757,-0.0081198
"M815.507T1358.969",-0.015992,-0.0048948,0.013598,0.017142,0.012352,-0.037368,-0.0016492,0.027865,0.0052459,-9.9258e-05,-0.0068443,0.0069029,0.0020476,-0.0036223,-0.0048311
"M367.199T1319.161",-0.00531,0.0085567,0.0023956,-0.021847,0.039316,0.0067851,-0.0028154,-0.021606,-0.012597,0.01863,-0.0048233,-0.0006669,0.0090543,0.009855,0.00042853
"M519.181T769.174",0.019866,-0.014885,0.0034146,-0.011897,0.034157,0.021065,0.02752,-0.012982,-0.012024,-0.0055808,-0.0012498,0.034606,-0.0089924,0.00050022,-0.00058429
"M821.327T902.328",0.029794,-0.034904,0.026853,-0.0026266,0.0056746,-0.010564,0.019889,-0.021723,0.025318,0.0065137,-0.002127,0.003302,-0.010122,0.017643,-0.007384
"M837.318T945.789",0.026842,-0.038411,0.014672,0.0064427,-0.0020939,-0.021542,0.0091618,-0.014206,0.0078837,0.0010995,-0.0157,-0.0077909,0.00184,0.00037537,-0.0096994
"M967.614T1358.969",-0.0061155,-0.0052222,0.0081356,0.024262,-0.035715,0.0036605,-0.047245,0.035859,-0.0027614,-0.028227,-0.011254,0.007687,-0.039089,-0.030362,-0.00049488
"M395.255T1390.374",-0.013017,0.0097205,-0.010435,-0.0010441,0.018389,0.0059323,0.010634,-0.020132,0.0053073,-0.010254,-0.031428,0.046411,0.029632,0.0091802,-0.0027548
"M566.424T1474.624",-0.0080356,-0.042452,-0.029276,0.037935,-0.0058932,-0.035312,-0.016876,-0.0094651,-0.0098317,-0.00045329,0.014441,-0.010926,-0.0072557,0.017995,0.0060708
"M623.265T920.434",0.012994,-0.017414,0.015395,-0.013378,-0.0053645,-0.018048,0.0095264,0.011179,-0.036628,-0.023691,-0.017913,0.02496,-0.021279,-0.011987,-0.00040593
"M878.315T828.514",0.017303,-0.01509,0.01136,0.0036554,0.053085,0.0090957,0.014662,-0.029076,-0.020513,-0.0054795,0.0030554,0.048288,0.00010578,-0.024903,-0.0063968
"M855.591T1523.593",-0.030897,-0.025532,0.0051205,-0.025581,0.033371,-0.010722,0.037146,0.034463,-0.040707,0.060747,0.021148,0.032477,-0.016259,0.004394,0.0085933
"M471.315T1439.847",0.017054,-0.0048953,-0.0094848,0.0048481,0.0027649,0.0040423,-0.035256,-0.014506,-0.0053286,0.040139,0.00085653,0.0070394,0.004101,-0.0055799,-0.00098882
"M819.483T1052.14",-0.015176,0.023476,0.0067506,-0.012626,-0.0083645,-0.025589,-0.0040798,-0.00033933,-0.020054,-0.023989,0.010051,0.0086755,-0.0084217,0.050351,-0.0058968
"M858.336T973.898",0.017218,-0.018182,0.016925,0.0095759,0.0062082,-0.011266,0.0089807,0.0050548,0.012177,-0.018603,-0.013453,0.01121,0.0018534,0.012223,0.0051168
"M542.478T1573.977",0.0021717,-0.033589,0.0017799,-0.002035,-0.066685,0.010902,-0.018893,0.02656,0.011079,-0.025949,-0.042072,0.0026325,-0.033783,0.0025764,-0.018075
"M873.589T1438.489",-0.022334,-0.023186,0.025138,-0.020876,0.050741,-0.016575,-0.01357,0.013951,-0.031167,0.048413,-0.023558,-0.023829,0.027131,-0.01895,0.0059254
"M432.221T1406.201",-0.0032786,0.0075698,0.022667,0.023216,-0.021147,-0.034712,-0.010614,0.0375,0.0031529,0.0041974,-0.019864,0.0044947,0.0025337,0.0020081,-0.0053986
"M965.537T1163.004",-0.017153,0.0039296,-0.0030008,-0.0039189,0.0097229,-0.046101,-0.0087316,-0.0087869,-0.010922,-0.0057994,-0.025663,0.016066,-0.015384,0.01291,-0.0094666
"M256.263T1593.285",0.0024262,-0.0088294,-0.0064013,0.020497,-0.019933,0.033112,0.0017081,0.02764,-0.00027936,-0.010824,-0.04231,0.005296,-0.013002,-0.013603,-0.0017235
"M579.488T1406.122",-0.0012558,-0.0024242,0.0069908,0.012192,-0.0026034,-0.0027769,0.02504,-0.041943,-0.054234,0.012153,-0.025813,-0.0053618,0.0098033,-0.056499,0.0042735
"M522.261T1109.944",-0.019934,0.013952,-0.0038771,-0.0036196,0.052549,-0.0087694,0.022861,-0.0088657,0.013543,0.01866,-0.017384,-0.00064887,-0.010788,0.020025,0.0078826
"M785.299T924.482",0.025501,-0.023098,0.011741,0.0024107,0.0098684,-0.0085627,0.0051257,-0.0044124,-0.015831,0.023978,0.0021522,-0.010599,-0.0065342,0.0067353,0.004241
"M469.321T1405.986",0.0051105,-0.000225,-0.02382,0.010274,0.0030508,0.01301,-0.034604,-0.03157,-0.0003022,-0.0056079,0.010546,-0.027546,-0.024855,0.023661,-0.0019974
"M403.243T1438.94",0.011875,-0.0061363,-0.0021622,0.010974,-0.010284,0.022369,-0.036089,-0.0095443,-0.007827,-0.0053448,-0.0081298,-0.0028713,0.019956,0.026691,0.0046187
