"",F.stat,p.value,-log10(p),FDR
M671.245T813.875,0.92875,0.48517,0.31411,0.78314
M569.45T1658.237,0.92861,0.48524,0.31404,0.78314
M625.445T1372.464,0.92832,0.48538,0.31392,0.78314
M658.499T1325.086,0.92821,0.48543,0.31387,0.78314
M496.341T1238.352,0.92813,0.48547,0.31383,0.78314
M642.503T1456.373,0.92757,0.48575,0.31359,0.78314
M520.182T875.234,0.92563,0.48669,0.31274,0.78412
M708.511T1644.207,0.92455,0.48722,0.31227,0.78442
M424.205T1508.296,0.92261,0.48818,0.31142,0.78472
M439.315T1456.515,0.92191,0.48852,0.31112,0.78472
M610.486T1325.086,0.92163,0.48866,0.311,0.78472
M702.257T908.018,0.92139,0.48878,0.31089,0.78472
M1023.555T1146.934,0.92012,0.4894,0.31033,0.78517
M677.439T1269.605,0.91839,0.49025,0.30958,0.78599
M539.37T1440.062,0.91531,0.49178,0.30823,0.78722
M707.266T798.136,0.9151,0.49188,0.30814,0.78722
M1100.695T1308.231,0.91474,0.49206,0.30799,0.78722
M901.85T990.311,0.91036,0.49423,0.30607,0.78912
M627.495T1641.124,0.90926,0.49478,0.30559,0.78912
M691.432T1339.057,0.90846,0.49518,0.30524,0.78912
M613.499T1578.697,0.90834,0.49523,0.30519,0.78912
M600.431T1540.699,0.90828,0.49526,0.30516,0.78912
M679.391T1153.775,0.90809,0.49536,0.30508,0.78912
M332.33T1504.004,0.9075,0.49566,0.30482,0.78912
M335.219T1456.26,0.90651,0.49615,0.30439,0.78935
M788.544T1540.701,0.90493,0.49694,0.3037,0.79007
M698.466T1253.346,0.90388,0.49746,0.30324,0.79035
M351.18T1571.719,0.90024,0.49929,0.30165,0.7927
M609.462T1356.757,0.89903,0.49989,0.30112,0.79311
M613.479T1523.593,0.89739,0.50072,0.30041,0.79332
M656.533T1490.071,0.89685,0.50099,0.30017,0.79332
M643.527T1558.978,0.8967,0.50106,0.30011,0.79332
M834.581T1591.283,0.89454,0.50215,0.29917,0.794
M1018.384T812.644,0.89419,0.50233,0.29901,0.794
M949.6T1341.992,0.89379,0.50253,0.29883,0.794
M855.589T1474.624,0.89294,0.50296,0.29846,0.79413
M354.338T1291.55,0.889,0.50496,0.29675,0.79673
M702.262T869.338,0.88619,0.50639,0.29552,0.79801
M508.544T1507.08,0.88604,0.50646,0.29545,0.79801
M453.424T1540.43,0.88435,0.50732,0.29472,0.79881
M613.47T1623.158,0.8835,0.50775,0.29435,0.79887
M608.261T1390.374,0.88245,0.50829,0.29389,0.79887
M319.223T1203.571,0.88198,0.50853,0.29369,0.79887
M417.157T908.195,0.88154,0.50876,0.29349,0.79887
M952.356T828.514,0.87752,0.51081,0.29174,0.80156
M411.251T1437.383,0.87676,0.5112,0.29141,0.80162
M579.486T1558.522,0.87562,0.51179,0.29091,0.80174
M1143.432T957.42,0.87524,0.51198,0.29075,0.80174
M769.488T1114.912,0.87447,0.51238,0.29041,0.80181
M499.199T868.008,0.87368,0.51278,0.29006,0.80189
M377.325T1390.374,0.87269,0.51329,0.28964,0.80189
M312.324T1609.304,0.87104,0.51414,0.28892,0.80189
M484.186T924.637,0.87104,0.51414,0.28892,0.80189
M697.464T1209.593,0.87098,0.51418,0.28889,0.80189
M658.501T1302.601,0.86996,0.5147,0.28844,0.80217
M568.457T1473.551,0.86724,0.51611,0.28726,0.80337
M705.258T877.183,0.86711,0.51618,0.2872,0.80337
M293.173T1490.995,0.86558,0.51697,0.28654,0.80372
M572.199T910.079,0.86531,0.51711,0.28642,0.80372
M627.494T1593.359,0.86416,0.51771,0.28592,0.80411
M690.257T892.9,0.86212,0.51876,0.28503,0.80521
M377.324T1406.262,0.86129,0.5192,0.28467,0.80533
M808.523T1304.698,0.85903,0.52037,0.28369,0.80604
M989.369T828.514,0.85902,0.52038,0.28368,0.80604
M787.547T1591.444,0.85791,0.52096,0.2832,0.80604
M862.501T1188.24,0.85686,0.52151,0.28274,0.80604
M440.221T1305.648,0.85616,0.52187,0.28244,0.80604
M511.167T891.652,0.85542,0.52226,0.28211,0.80604
M401.317T1390.374,0.85523,0.52236,0.28203,0.80604
M862.322T843.183,0.85503,0.52246,0.28194,0.80604
M991.717T1439.372,0.85259,0.52374,0.28088,0.8071
M745.448T1339.004,0.85202,0.52404,0.28064,0.8071
M421.346T1406.262,0.85118,0.52448,0.28027,0.8071
M744.276T1008.897,0.85103,0.52456,0.2802,0.8071
M574.479T1609.148,0.85022,0.52499,0.27985,0.80721
M463.37T1506.898,0.84849,0.5259,0.2791,0.80779
M419.164T891.807,0.84816,0.52607,0.27896,0.80779
M900.588T1507.107,0.84707,0.52664,0.27848,0.80813
M852.321T857.905,0.84597,0.52723,0.278,0.80849
M706.585T1658.237,0.84427,0.52813,0.27726,0.80896
M259.067T312.641,0.84341,0.52858,0.27689,0.80896
M643.5T1557.545,0.84326,0.52866,0.27683,0.80896
M694.61T1663.824,0.84271,0.52895,0.27659,0.80896
M587.498T1557.26,0.8419,0.52938,0.27624,0.80907
M514.174T908.018,0.83847,0.5312,0.27474,0.81122
M654.541T1386.472,0.8376,0.53166,0.27436,0.81122
M557.21T874.262,0.83726,0.53184,0.27422,0.81122
M872.592T1376.163,0.83434,0.5334,0.27295,0.81305
M840.547T1302.363,0.83315,0.53404,0.27243,0.81342
M513.174T813.875,0.83256,0.53435,0.27217,0.81342
M301.141T1305.07,0.83006,0.53568,0.27109,0.81491
M521.267T1106.551,0.82836,0.5366,0.27035,0.81576
M463.371T1540.701,0.82694,0.53736,0.26974,0.81637
M923.341T843.183,0.82606,0.53783,0.26936,0.81655
M615.477T1390.077,0.82516,0.53832,0.26896,0.81673
M664.462T1368.515,0.82425,0.53881,0.26857,0.81673
M315.251T1401.37,0.82377,0.53906,0.26836,0.81673
M806.333T841.952,0.8231,0.53943,0.26807,0.81673
M607.446T1439.489,0.82252,0.53974,0.26782,0.81673
M655.523T1471.536,0.82092,0.5406,0.26713,0.81696
M458.26T1559.927,0.82086,0.54063,0.2671,0.81696
M1131.443T843.183,0.81928,0.54148,0.26641,0.81696
M707.545T1574.274,0.81824,0.54205,0.26596,0.81696
M281.247T1473.551,0.81712,0.54265,0.26548,0.81696
M303.177T1540.698,0.81708,0.54268,0.26546,0.81696
M319.222T1221.035,0.81596,0.54328,0.26497,0.81696
M326.288T1489.992,0.81568,0.54343,0.26485,0.81696
M1121.44T843.183,0.81505,0.54378,0.26458,0.81696
M966.373T919.58,0.81443,0.54411,0.26431,0.81696
M863.509T1256.368,0.81394,0.54438,0.2641,0.81696
M463.374T1523.897,0.81378,0.54447,0.26403,0.81696
M301.14T1288.592,0.81361,0.54456,0.26396,0.81696
M365.192T1471.536,0.8127,0.54506,0.26356,0.81696
M568.208T909.479,0.81237,0.54524,0.26342,0.81696
M718.53T1372.761,0.81097,0.546,0.26281,0.81726
M621.24T920.434,0.81069,0.54615,0.26269,0.81726
M319.223T1240.387,0.80964,0.54672,0.26223,0.81758
M427.301T1423.014,0.80793,0.54766,0.26149,0.81845
M715.234T828.282,0.80059,0.55168,0.25832,0.82392
M585.449T1591.044,0.79932,0.55237,0.25777,0.82442
M975.566T1291.55,0.79858,0.55278,0.25745,0.82447
M511.374T1540.43,0.79796,0.55312,0.25718,0.82447
M403.244T1423.342,0.79708,0.55361,0.2568,0.82458
M855.591T1523.593,0.79611,0.55414,0.25638,0.82458
M611.437T1557.675,0.79519,0.55465,0.25598,0.82458
M312.324T1587.373,0.79483,0.55485,0.25582,0.82458
M372.364T1473.637,0.79413,0.55524,0.25552,0.82458
M312.323T1418.36,0.79269,0.55604,0.2549,0.82458
M514.422T1423.013,0.7917,0.55658,0.25447,0.82458
M484.409T1591.044,0.79159,0.55664,0.25442,0.82458
M809.542T1457.035,0.79093,0.55701,0.25414,0.82458
M613.48T1674.955,0.79069,0.55714,0.25403,0.82458
M625.448T1228.528,0.79066,0.55716,0.25402,0.82458
M451.243T1439.78,0.78933,0.5579,0.25345,0.82508
M303.178T1312.999,0.78875,0.55822,0.2532,0.82508
M369.188T1341.992,0.78568,0.55993,0.25187,0.82707
M587.443T1574.815,0.78443,0.56062,0.25133,0.82757
M576.483T1456.027,0.78314,0.56134,0.25078,0.82809
M651.489T1456.786,0.78017,0.563,0.24949,0.83001
M768.289T941.124,0.77873,0.5638,0.24887,0.83048
M652.499T1471.536,0.77758,0.56445,0.24838,0.83048
M749.513T1384.421,0.77744,0.56453,0.24832,0.83048
M693.444T1356.441,0.77606,0.5653,0.24772,0.83048
M795.538T1275.021,0.77514,0.56582,0.24732,0.83048
M579.488T1473.637,0.77392,0.5665,0.2468,0.83048
M655.525T1490.395,0.77392,0.56651,0.2468,0.83048
M327.176T1612.829,0.7737,0.56663,0.2467,0.83048
M473.199T864.231,0.77367,0.56665,0.24669,0.83048
M826.572T1358.969,0.77287,0.56709,0.24635,0.83048
M579.488T1406.122,0.77132,0.56797,0.24567,0.83048
M937.608T1536.307,0.77122,0.56802,0.24563,0.83048
M371.256T1312.999,0.77121,0.56803,0.24563,0.83048
M989.551T1288.291,0.76983,0.56881,0.24504,0.83108
M865.306T813.875,0.76664,0.57061,0.24366,0.83307
M671.411T1339.403,0.76614,0.57089,0.24344,0.83307
M499.192T900.968,0.76453,0.57181,0.24275,0.83387
M506.357T1325.086,0.76219,0.57313,0.24174,0.8348
M1070.417T942.609,0.76213,0.57317,0.24172,0.8348
M298.939T128.158,0.75805,0.57549,0.23996,0.83764
M643.521T1591.044,0.75715,0.576,0.23957,0.83786
M937.305T817.469,0.75454,0.57749,0.23845,0.83949
M927.368T919.58,0.75188,0.57902,0.23731,0.84117
M997.379T940.951,0.75074,0.57967,0.23682,0.84159
M791.523T1408.532,0.74808,0.58119,0.23568,0.84326
M1013.72T1325.086,0.74502,0.58295,0.23437,0.84329
M826.526T1130.872,0.74494,0.583,0.23433,0.84329
M299.109T1591.154,0.74491,0.58302,0.23431,0.84329
M273.168T1570.267,0.74437,0.58333,0.23408,0.84329
M609.452T1220.972,0.74429,0.58338,0.23405,0.84329
M1105.447T942.609,0.74422,0.58342,0.23402,0.84329
M617.433T1456.129,0.73892,0.58648,0.23175,0.84708
M737.58T1624.418,0.73789,0.58708,0.2313,0.84708
M261.116T1002.572,0.73776,0.58715,0.23125,0.84708
M1033.392T828.514,0.73712,0.58752,0.23097,0.84708
M515.356T1423.01,0.73507,0.58871,0.2301,0.84826
M731.268T924.482,0.733,0.58991,0.22921,0.84946
M1041.415T857.905,0.72981,0.59177,0.22784,0.85161
M463.37T1420.709,0.72686,0.5935,0.22658,0.85337
M372.363T1453.652,0.72643,0.59374,0.2264,0.85337
M809.533T1473.254,0.72286,0.59584,0.22487,0.85568
M440.232T1219.408,0.72222,0.59621,0.2246,0.85568
M826.523T1305.342,0.72157,0.59659,0.22432,0.85568
M1141.365T817.469,0.72056,0.59719,0.22389,0.85568
M637.556T1540.43,0.71982,0.59762,0.22357,0.85568
M547.412T1341.992,0.71977,0.59765,0.22355,0.85568
M409.227T1333.055,0.71923,0.59797,0.22332,0.85568
M718.535T1356.181,0.71838,0.59847,0.22296,0.85586
M572.206T940.951,0.71662,0.59951,0.22221,0.85676
M829.58T1573.977,0.71597,0.59989,0.22193,0.85676
M991.723T1642.233,0.71541,0.60022,0.22169,0.85676
M539.369T1312.999,0.71357,0.60131,0.2209,0.85755
M853.581T1456.932,0.71255,0.60191,0.22047,0.85755
M901.581T1474.354,0.71241,0.60199,0.22041,0.85755
M469.321T1405.986,0.71078,0.60295,0.21972,0.85755
M792.472T1524.351,0.71038,0.60319,0.21955,0.85755
M606.436T1258.482,0.71029,0.60324,0.21951,0.85755
M884.327T872.624,0.71004,0.60339,0.2194,0.85755
M327.228T1608.501,0.70738,0.60497,0.21827,0.85764
M484.189T891.652,0.70702,0.60518,0.21811,0.85764
M565.563T1608.07,0.70662,0.60542,0.21794,0.85764
M846.528T1240.644,0.70615,0.6057,0.21774,0.85764
M885.565T1438.11,0.70583,0.60589,0.21761,0.85764
M599.276T1170.704,0.705,0.60639,0.21725,0.85764
M844.601T1526.07,0.70497,0.6064,0.21724,0.85764
M427.165T783.656,0.70365,0.60719,0.21668,0.85764
M655.524T1523.779,0.70304,0.60755,0.21642,0.85764
M1025.558T1119.866,0.70295,0.6076,0.21638,0.85764
M401.342T1557.26,0.70295,0.6076,0.21638,0.85764
M530.464T1642.868,0.70237,0.60795,0.21613,0.85764
M627.535T1557.388,0.69983,0.60946,0.21505,0.85872
M1093.415T940.951,0.69899,0.60996,0.2147,0.85872
M771.505T1209.593,0.69864,0.61017,0.21455,0.85872
M339.344T1608.535,0.69857,0.61022,0.21452,0.85872
M909.347T843.183,0.69339,0.61331,0.21232,0.86255
M983.608T1358.969,0.68967,0.61555,0.21074,0.86517
M785.481T1083.452,0.68749,0.61686,0.20981,0.86586
M293.131T985.458,0.68729,0.61699,0.20972,0.86586
M419.314T1508.139,0.68671,0.61734,0.20948,0.86586
M608.525T1624.418,0.68628,0.61759,0.2093,0.86586
M572.541T1526.07,0.68511,0.6183,0.2088,0.86586
M385.292T1245.233,0.6851,0.61831,0.2088,0.86586
M563.477T1540.702,0.68425,0.61882,0.20844,0.86598
M481.366T1325.086,0.68369,0.61915,0.2082,0.86598
M723.451T1338.726,0.68172,0.62035,0.20737,0.86658
M568.443T1523.593,0.68097,0.6208,0.20705,0.86658
M787.545T1557.515,0.68073,0.62095,0.20694,0.86658
M532.193T923.948,0.68028,0.62122,0.20676,0.86658
M532.196T942.609,0.67986,0.62147,0.20658,0.86658
M822.528T1302.363,0.67884,0.62209,0.20615,0.86692
M395.29T1621.712,0.67668,0.6234,0.20523,0.86822
M569.418T1387.824,0.67602,0.6238,0.20495,0.86825
M945.579T1325.086,0.67492,0.62447,0.20449,0.86865
M608.267T945.789,0.67079,0.62699,0.20274,0.8702
M753.585T1558.832,0.6705,0.62716,0.20262,0.8702
M530.463T1607.833,0.66983,0.62757,0.20234,0.8702
M430.312T1463.866,0.6686,0.62832,0.20182,0.8702
M340.355T1382.768,0.66835,0.62847,0.20171,0.8702
M844.601T1557.588,0.66834,0.62848,0.20171,0.8702
M692.263T843.183,0.66736,0.62908,0.20129,0.8702
M600.449T1506.859,0.66701,0.6293,0.20114,0.8702
M559.381T1440.166,0.66689,0.62937,0.2011,0.8702
M506.176T828.514,0.66687,0.62938,0.20109,0.8702
M851.322T857.905,0.66607,0.62987,0.20075,0.87034
M603.481T1573.977,0.66296,0.63178,0.19944,0.87204
M500.359T1492.083,0.66283,0.63186,0.19938,0.87204
M854.583T1499.87,0.66137,0.63275,0.19877,0.87224
M723.435T1322.772,0.66135,0.63276,0.19876,0.87224
M702.26T836.496,0.65492,0.63672,0.19605,0.87655
M505.27T1185.014,0.65406,0.63725,0.19569,0.87655
M873.579T1393.418,0.65368,0.63749,0.19553,0.87655
M424.216T1338.866,0.65316,0.63781,0.19531,0.87655
M279.157T1436.378,0.65278,0.63804,0.19515,0.87655
M338.341T1608.332,0.6525,0.63821,0.19503,0.87655
M515.408T1574.181,0.65166,0.63873,0.19468,0.87655
M687.446T1352.626,0.65131,0.63895,0.19453,0.87655
M835.332T872.624,0.64863,0.64061,0.19341,0.87829
M770.485T1321.424,0.64508,0.64281,0.19192,0.88073
M1059.694T1439.78,0.64453,0.64315,0.19169,0.88073
M563.503T1355.746,0.64274,0.64426,0.19094,0.88172
M655.531T1610.398,0.6421,0.64466,0.19067,0.88174
M395.294T1607.927,0.64088,0.64542,0.19016,0.88226
M889.582T1376.163,0.63802,0.6472,0.18896,0.88394
M511.361T1439.891,0.63767,0.64742,0.18881,0.88394
M642.51T1439.707,0.63617,0.64836,0.18819,0.88465
M923.356T798.136,0.6356,0.64872,0.18795,0.88465
M419.316T1593.794,0.63321,0.65021,0.18695,0.88615
M298.885T1775.701,0.63257,0.65061,0.18668,0.88618
M349.193T1607.528,0.63013,0.65214,0.18566,0.88712
M993.368T827.274,0.63003,0.6522,0.18562,0.88712
M409.12T816.318,0.62961,0.65246,0.18544,0.88712
M511.372T1473.254,0.62824,0.65332,0.18487,0.88732
M312.324T1556.858,0.62814,0.65339,0.18483,0.88732
M445.364T1523.593,0.62733,0.65389,0.18449,0.88748
M659.269T953.298,0.62361,0.65623,0.18294,0.89013
M701.542T1438.11,0.62177,0.65739,0.18217,0.89077
M558.209T908.106,0.62138,0.65764,0.18201,0.89077
M503.259T1255.66,0.62101,0.65787,0.18186,0.89077
M933.598T1473.64,0.61986,0.6586,0.18138,0.89112
M731.469T1179.269,0.61938,0.6589,0.18118,0.89112
M772.579T1708.588,0.61614,0.66095,0.17983,0.89336
M339.335T1490.042,0.61404,0.66228,0.17896,0.8934
M559.389T1424.253,0.61397,0.66233,0.17893,0.8934
M586.241T903.94,0.61298,0.66295,0.17852,0.8934
M603.41T1440.081,0.61297,0.66296,0.17851,0.8934
M303.179T1456.078,0.612,0.66357,0.17811,0.8934
M813.295T891.652,0.61196,0.6636,0.17809,0.8934
M1011.604T1223.69,0.61177,0.66372,0.17802,0.8934
M915.582T1601.965,0.61057,0.66448,0.17752,0.89391
M530.464T1557.882,0.60909,0.66542,0.17691,0.89464
M903.587T1358.969,0.60729,0.66657,0.17616,0.89501
M642.507T1561.719,0.60692,0.6668,0.17601,0.89501
M587.251T901.604,0.60683,0.66686,0.17597,0.89501
M751.515T1356.037,0.60484,0.66812,0.17514,0.89605
M683.47T1389.183,0.60438,0.66842,0.17495,0.89605
M730.537T1371.065,0.60264,0.66953,0.17423,0.89701
M836.499T1557.453,0.60166,0.67015,0.17383,0.89732
M506.256T1389.363,0.59965,0.67144,0.17299,0.89852
M651.516T1408.532,0.59899,0.67186,0.17272,0.89855
M861.571T1506.859,0.59561,0.67402,0.17133,0.90064
M505.179T828.514,0.59532,0.67421,0.17121,0.90064
M683.47T1371.844,0.59191,0.6764,0.1698,0.90304
M557.469T1325.086,0.59096,0.677,0.16941,0.90313
M561.213T812.644,0.59044,0.67734,0.1692,0.90313
M1115.431T857.905,0.58997,0.67764,0.169,0.90313
M685.435T1661.058,0.58879,0.6784,0.16852,0.90322
M293.127T903.94,0.58864,0.6785,0.16845,0.90322
M351.177T1540.43,0.58663,0.67979,0.16763,0.90391
M847.518T1306.823,0.5866,0.67981,0.16761,0.90391
M901.578T1512.438,0.58511,0.68077,0.167,0.90466
M965.374T872.624,0.58433,0.68127,0.16668,0.90468
M733.555T1707.904,0.58386,0.68157,0.16649,0.90468
M369.19T1418.277,0.58051,0.68374,0.16511,0.90644
M622.23T911.332,0.57984,0.68416,0.16484,0.90644
M427.236T1595.406,0.57965,0.68429,0.16476,0.90644
M1071.408T843.183,0.57935,0.68448,0.16464,0.90644
M1119.432T843.183,0.57414,0.68786,0.1625,0.90913
M511.378T1591.725,0.57395,0.68798,0.16242,0.90913
M416.157T975.822,0.57369,0.68815,0.16232,0.90913
M547.366T1373.389,0.57356,0.68824,0.16226,0.90913
M899.333T857.905,0.57107,0.68985,0.16125,0.90913
M447.159T891.807,0.57009,0.69049,0.16084,0.90913
M736.521T1490.314,0.56982,0.69066,0.16073,0.90913
M433.146T798.136,0.56977,0.69069,0.16071,0.90913
M504.266T1201.385,0.56964,0.69078,0.16066,0.90913
M490.398T1557.593,0.56946,0.69089,0.16059,0.90913
M385.289T1269.605,0.56925,0.69103,0.1605,0.90913
M326.288T1456.744,0.56888,0.69127,0.16035,0.90913
M930.569T1490.033,0.56826,0.69168,0.1601,0.90914
M603.466T1540.694,0.56759,0.69211,0.15982,0.90919
M459.313T1390.374,0.56676,0.69265,0.15949,0.90938
M497.351T1457.506,0.56465,0.69403,0.15862,0.91039
M697.593T1624.559,0.56435,0.69422,0.1585,0.91039
M505.253T1389.277,0.56364,0.69468,0.15821,0.91045
M885.576T1456.932,0.5626,0.69536,0.15779,0.91045
M503.293T1473.286,0.56246,0.69546,0.15773,0.91045
M489.39T1540.701,0.56081,0.69653,0.15706,0.91104
M353.341T1280.542,0.56054,0.6967,0.15695,0.91104
M945.367T957.42,0.55949,0.69739,0.15652,0.91142
M439.316T1312.999,0.55847,0.69806,0.15611,0.91178
M329.158T1439.992,0.55748,0.69871,0.15571,0.9121
M973.378T827.274,0.55614,0.69958,0.15516,0.91234
M627.535T1591.081,0.55598,0.69969,0.1551,0.91234
M628.488T1423.366,0.55454,0.70063,0.15451,0.91305
M609.483T1341.992,0.55372,0.70116,0.15418,0.9132
M1141.384T769.852,0.55305,0.7016,0.15391,0.9132
M915.581T1473.64,0.55206,0.70225,0.15351,0.9132
M825.582T1428.316,0.55193,0.70234,0.15345,0.9132
M979.605T1440.166,0.55035,0.70338,0.15281,0.91403
M469.396T1355.605,0.54823,0.70477,0.15195,0.91492
M850.318T843.183,0.54794,0.70496,0.15184,0.91492
M607.458T1423.366,0.54748,0.70526,0.15165,0.91492
M490.399T1658.237,0.54489,0.70697,0.1506,0.91625
M883.58T1438.11,0.54471,0.70708,0.15053,0.91625
M979.612T1358.969,0.54199,0.70887,0.14943,0.91805
M869.576T1472.958,0.54104,0.7095,0.14905,0.91834
M893.613T1591.283,0.53894,0.71088,0.1482,0.91961
M709.527T1642.128,0.5375,0.71183,0.14762,0.92031
M1028.908T973.898,0.5369,0.71223,0.14738,0.92031
M367.178T1438.88,0.53587,0.71291,0.14697,0.92042
M354.284T1347.637,0.53556,0.71311,0.14684,0.92042
M813.466T1256.694,0.5313,0.71593,0.14513,0.9232
M483.269T1036.129,0.53109,0.71607,0.14504,0.9232
M372.364T1625.538,0.53014,0.7167,0.14467,0.92331
M665.516T1659.646,0.52974,0.71696,0.1445,0.92331
M385.291T1372.761,0.52523,0.71995,0.1427,0.92664
M1017.703T1376.163,0.52225,0.72193,0.14151,0.92866
M601.255T947.668,0.51988,0.72351,0.14056,0.92918
M984.375T812.644,0.51969,0.72363,0.14048,0.92918
M991.717T1676.434,0.51922,0.72395,0.14029,0.92918
M557.203T893.494,0.5192,0.72396,0.14028,0.92918
M565.558T1423.01,0.51747,0.72511,0.1396,0.93014
M688.591T1657.822,0.51403,0.7274,0.13823,0.93255
M808.55T1386.472,0.51153,0.72907,0.13723,0.93397
M506.357T1474.354,0.51115,0.72932,0.13708,0.93397
M917.583T1475.069,0.51017,0.72998,0.13669,0.93429
M945.39T951.54,0.50809,0.73136,0.13587,0.93467
M904.648T1499.87,0.50788,0.7315,0.13578,0.93467
M641.446T1339.403,0.5074,0.73182,0.13559,0.93467
M683.472T1406.703,0.50672,0.73228,0.13532,0.93467
M808.552T1473.499,0.50667,0.73232,0.1353,0.93467
M311.146T1456.932,0.50496,0.73346,0.13462,0.93504
M993.379T943.327,0.50452,0.73375,0.13445,0.93504
M538.393T1458.161,0.50383,0.73421,0.13418,0.93504
M876.617T1570.854,0.50366,0.73432,0.13411,0.93504
M677.441T1317.16,0.50318,0.73465,0.13392,0.93504
M501.275T1492.083,0.50218,0.73531,0.13353,0.93537
M605.218T850.472,0.5006,0.73638,0.1329,0.9362
M424.204T1541.842,0.49739,0.73852,0.13164,0.93816
M874.325T843.183,0.49671,0.73898,0.13137,0.93816
M365.193T1440.036,0.49647,0.73914,0.13127,0.93816
M915.58T1520.804,0.48919,0.74403,0.12841,0.9424
M779.29T843.183,0.48888,0.74423,0.12829,0.9424
M832.52T1373.493,0.48843,0.74454,0.12811,0.9424
M965.705T1641.413,0.48808,0.74478,0.12797,0.9424
M767.537T1356.112,0.48799,0.74484,0.12794,0.9424
M983.38T881.272,0.48673,0.74569,0.12744,0.9424
M1018.708T1492.083,0.48652,0.74583,0.12736,0.9424
M385.291T1472.833,0.48629,0.74598,0.12728,0.9424
M311.159T1389.016,0.48598,0.74619,0.12715,0.9424
M876.605T1557.26,0.48403,0.7475,0.12639,0.94317
M379.265T1372.423,0.48368,0.74774,0.12625,0.94317
M422.212T1355.605,0.48269,0.7484,0.12587,0.94317
M866.582T1523.593,0.48263,0.74845,0.12584,0.94317
M353.192T1505.037,0.47702,0.75222,0.12366,0.94617
M699.266T892.331,0.47632,0.7527,0.12338,0.94617
M700.272T813.875,0.4762,0.75278,0.12333,0.94617
M489.392T1576.24,0.47587,0.753,0.12321,0.94617
M505.253T1373.377,0.47557,0.7532,0.12309,0.94617
M771.505T1321.652,0.47542,0.7533,0.12303,0.94617
M876.621T1509.101,0.47347,0.75462,0.12227,0.94711
M845.506T1193.498,0.47308,0.75488,0.12212,0.94711
M1019.391T857.905,0.47076,0.75644,0.12122,0.94856
M426.391T1557.26,0.4692,0.7575,0.12062,0.94917
M519.185T891.73,0.46881,0.75776,0.12047,0.94917
M676.511T1297.075,0.46758,0.7586,0.11999,0.94925
M843.597T1463.866,0.46672,0.75917,0.11966,0.94925
