"","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas"
"M423.145T941.689","  19958.68","2268906.76"," 630000.00","2300254.90","  17990.71"," 251178.67"," 294088.77","3649352.23"," 415000.00","1237474.27","3160000.00"," 365000.00","2204821.83","  29252.58"," 470185.32"," 215939.08"," 896735.25"," 350000.00"
"M437.323T1509.101","212339.3","234709.3","212000.0","223001.9","150920.4","250223.1","238453.7","230004.3","222000.0","241609.9","205000.0","245000.0","240500.4","164184.9","235150.6","288607.3","224112.2","249000.0"
"M439.317T1473.604","183677.2","291739.7","248000.0","343156.5","168416.3","219022.7","297716.9","325910.8","331000.0","164426.5","325000.0","379000.0","352227.2","171393.8","344407.8","363420.6","267360.0","259000.0"
"M1022.363T909.479"," 42196.08","102592.01","111000.00","101190.63"," 17484.60"," 71398.39","138122.20","159673.17","138000.00","131096.03","150000.00","116000.00","131979.65"," 22015.78","100206.94","123405.52","137712.15","122000.00"
"M847.317T919.58","  7211.689","140671.746","131000.000","126616.517","  4605.200"," 38011.535","119716.259","234626.852","112000.000","101166.349","215000.000","117000.000","192092.365","  9753.329","114978.227","110827.529"," 94969.166","110000.000"
"M409.264T1339.403"," 20619.73"," 50961.27"," 47100.00"," 34045.55"," 28949.24","108310.26"," 59676.76"," 56712.00"," 68900.00"," 48123.90"," 51800.00"," 65000.00"," 34666.98"," 12956.80"," 67970.50"," 66567.06"," 60610.11"," 48000.00"
"M860.602T1570.854"," 31008.41"," 83972.13"," 51900.00","122629.46"," 92879.53"," 67946.36"," 67897.39","108327.90"," 90000.00","368630.96"," 30900.00"," 64800.00","120277.11"," 81116.34"," 90990.27","139075.50"," 56164.28"," 65700.00"
"M744.276T1008.897","  4878.091","136394.864"," 92500.000","177994.910","  2556.154"," 44459.040","111138.323","229237.347"," 82400.000"," 74572.728","307000.000"," 91000.000","140297.361","  7078.026"," 99988.596","115502.020"," 94761.021"," 89000.000"
"M609.269T1439.891","  30169.73"," 262688.05"," 786000.00"," 205982.20","  28510.68"," 762512.14","3372546.52"," 216022.78","1820000.00"," 308339.27"," 188000.00"," 453000.00"," 200121.34","  35218.33"," 963820.78","1119614.35"," 429484.11","2350000.00"
"M674.519T1442.536"," 35693.99"," 52116.38","217000.00"," 46954.78"," 37290.81"," 33593.54"," 72482.19"," 74789.25"," 81300.00"," 91432.97"," 66300.00"," 87900.00"," 73811.29"," 39629.02"," 53852.95","103067.89"," 81764.88"," 65600.00"
"M439.318T1571.719","122794.67","126614.89","142000.00","157984.39","109443.64"," 93133.36","123092.68","143191.90","172000.00"," 69345.88","155000.00","192000.00","184099.02","116459.73","187639.17","178229.33","151241.91","139000.00"
"M737.173T1002.572","  7755.767","343593.726","589000.000","411520.289","  8652.535","266887.894","750112.265","431837.466","679000.000","329950.382","596000.000","752000.000","422697.599"," 21806.673","266041.863","612206.917","368914.328","357000.000"
"M569.435T1691.217","24171.09","35536.53","29200.00","17004.38","18914.64","20600.63","23283.22","25543.84","27700.00","11800.21","20100.00","28100.00","31616.36","29536.53","91456.17","39192.94","33234.66","36600.00"
"M886.576T1523.593"," 11393.32"," 79846.74"," 50700.00"," 27164.15"," 80407.91"," 54863.31"," 55192.19"," 44000.23","108000.00","215595.05"," 28700.00"," 60600.00"," 42880.70"," 23373.67","107381.40"," 61326.94"," 68335.52"," 84800.00"
"M311.311T1540.43"," 389015.14","1773953.76"," 216000.00","1935291.46","  63314.23","  83354.05","  57841.83","2423075.25"," 120000.00"," 831251.36","1800000.00"," 122000.00"," 405187.55","  75237.71"," 313643.86"," 118780.13"," 872186.96"," 253000.00"
"M455.313T1352.626"," 90543.59","267285.68","300000.00","290336.54"," 88556.29","417144.63","337474.98","341773.85","362000.00","250569.69","327000.00","356000.00","342235.15"," 88061.68","317295.55","395425.44","303032.25","285000.00"
"M471.218T918.479","  5428.280","148170.302","128000.000","126748.019","  9163.697"," 56988.966","100253.093","186584.377","110000.000","126107.207","142000.000","108000.000","136517.860","  1924.804","119243.087","154445.679","112813.482","101000.000"
"M497.351T1457.506","221400.5","352726.6","315000.0","345433.1","292448.1","324174.8","301415.1","357148.1","340000.0","290102.2","353000.0","327000.0","304740.8","214124.4","354952.4","336200.9","300303.7","282000.0"
"M503.174T828.514","  7289.501"," 57037.116"," 63700.000"," 62979.522","  4231.501"," 31668.233","101629.533","111169.537"," 62700.000"," 77140.050"," 72900.000"," 70600.000"," 77849.631","     0.000"," 44632.001"," 79550.593"," 56848.742"," 55600.000"
"M693.269T926.987","  6210.501","134032.094","148000.000","128026.003"," 10107.418"," 61606.694","150478.840","223485.603","141000.000","126937.287","235000.000","126000.000","174005.294","  8584.565","140642.877","116983.856","179949.336","113000.000"
"M671.411T1339.403"," 27451.28","111559.14","130000.00","101433.42"," 19773.51","140785.39","137802.54","124760.32","174000.00","112446.64","101000.00","136000.00","120092.74"," 25767.25"," 99160.56","146320.10","150981.63","110000.00"
"M629.463T1474.173","103705.6","343314.1","433000.0","285791.7","192573.1","287930.2","303186.4","366995.4","353000.0","339980.9","276000.0","468000.0","364847.9","116945.4","489047.7","415905.7","323758.7","404000.0"
"M1143.432T957.42","  9136.920"," 69896.542","104000.000"," 69973.934","  1972.545"," 45045.134","105579.072","112806.944"," 72900.000","106343.294"," 96400.000"," 99900.000","116569.137","  1531.233"," 79738.818"," 79084.829"," 95448.639"," 84000.000"
"M556.438T1591.725"," 83047.63"," 90494.98"," 98400.00"," 81631.80"," 78898.09"," 70294.86"," 83801.07"," 89836.48"," 97200.00"," 99002.21","112000.00","134000.00"," 94794.62"," 88563.43"," 84952.40","123691.15"," 87328.41","105000.00"
"M440.239T1021.299","  9136.562"," 92615.973"," 92000.000"," 44544.256","  2182.011","120857.026","183904.258"," 92187.662"," 67300.000"," 86216.290"," 99100.000","104000.000","156814.054","  8889.568"," 74982.536"," 84736.809","109537.091"," 88700.000"
"M757.232T831.535","  55600.31"," 705737.22"," 168000.00","1018456.93","  21261.51"," 344267.82"," 138210.90"," 940524.21"," 207000.00"," 185735.40","1160000.00"," 143000.00"," 159655.30","  41663.59"," 245173.38"," 193535.68"," 182631.36"," 184000.00"
"M511.254T1186.899"," 66848.62","129489.36","132000.00","154081.67","167516.48","238201.05","222877.21","128818.57","183000.00","234627.81","167000.00","155000.00","204238.96"," 51190.75","245001.51","151971.56","215350.73","210000.00"
"M909.347T843.183"," 6838.310","53324.893","57200.000","57440.179"," 8867.882","33635.049","73605.807","92932.185","66300.000","42586.887","84900.000","60900.000","75938.508"," 2922.521","59529.371","52771.336","63203.008","60300.000"
"M424.207T1477.169","198709.1","280985.6","246000.0","292311.9","220256.2","336802.7","251163.8","266695.1","250000.0","298861.7","251000.0","245000.0","256397.3","218423.5","305413.8","213904.8","238065.5","290000.0"
"M475.409T1390.36"," 31891.94"," 58091.01"," 82400.00"," 69536.67"," 53264.90"," 22518.63","114547.27"," 77804.16","109000.00"," 67501.12"," 75400.00","129000.00","118744.30"," 27607.33"," 99079.99","111865.54"," 95213.24","292000.00"
"M424.206T1605.092","197301.2","232700.8","221000.0","234527.0","221711.0","226575.5","176022.0","207819.3","203000.0","226317.6","195000.0","215000.0","225176.0","231967.2","271547.0","186599.6","186710.2","238000.0"
"M753.276T940.951","  5911.265"," 82187.152"," 79900.000","144190.995","  3758.657"," 39755.190"," 93413.047","166776.490","101000.000"," 75070.285"," 86100.000"," 80700.000","121405.417","     0.000","129546.360","103164.639"," 96099.453","145000.000"
"M519.308T1473.566"," 62474.31"," 82946.83"," 75200.00"," 66112.05","108147.33"," 88155.66","111483.76"," 79757.66","104000.00"," 74581.12"," 70000.00","102000.00"," 59121.86"," 59896.48"," 93824.35"," 94289.09"," 94563.88"," 94100.00"
"M299.11T1456.862","184519.8","205739.9","211000.0","178685.0","253918.6","237789.3","216813.5","186033.8","220000.0","175714.1","178000.0","199000.0","193627.0","178195.5","244781.1","198785.8","177420.1","227000.0"
"M547.382T1348.634","129700.4","170180.6","182000.0","185383.5","105950.9","194446.2","232561.2","229381.9","162000.0","168428.4","191000.0","260000.0","184206.0","121532.1","187594.4","306749.2","180029.9","179000.0"
"M692.263T843.183"," 12218.470"," 78647.153","110000.000"," 83679.367"," 12825.539"," 59620.230","126187.323","130446.178","120000.000"," 74460.341","128000.000","110000.000","116648.374","  7513.294"," 84406.553","110567.186","110451.304","103000.000"
"M551.445T1525.109"," 95216.06","144744.87","138000.00","141046.82","108857.00","115882.53","137471.98","244223.01","148000.00","125440.80","155000.00","180000.00","146959.85","160755.85","184398.50","168002.26","152025.88","118000.00"
"M447.35T1507.107"," 69448.01"," 68686.54"," 84300.00"," 64065.73"," 76515.01","116777.74","199474.34"," 69949.35"," 85000.00"," 81049.61"," 78700.00"," 86300.00"," 94581.53"," 68236.57"," 75445.92","120724.19"," 57278.38"," 80000.00"
"M311.143T1624.867","113818.6","151691.1","149000.0","146784.0","131013.9","112559.5","108784.6","146252.9","162000.0","120724.8","129000.0","146000.0","109785.4","150373.3","172755.4","142693.4","132849.8","159000.0"
"M707.266T798.136","  5024.481"," 59960.410"," 60900.000"," 43966.111","  2567.257","118405.806"," 85331.645","101438.472"," 81800.000"," 63221.332"," 89400.000"," 29300.000","123791.717","  3391.562"," 96062.862"," 79504.062"," 74314.512"," 75100.000"
"M469.396T1355.605"," 74623.03","311825.99"," 45200.00","291779.04","145112.44","173837.25","218676.96"," 83973.71"," 81000.00"," 94345.47","265000.00","117000.00"," 63967.05"," 34171.49"," 45226.79"," 96008.31","364492.88"," 21900.00"
"M431.146T926.047"," 14019.639","290422.693","253000.000","246836.549","  5882.483","104681.193","250551.275","421736.903","266000.000","233114.730","298000.000","240000.000","430652.983"," 10263.347","198735.169","193827.487","282010.859","177000.000"
"M353.341T1488.518","2668885","2851234","2570000","3269458","2430599","2535170","2333080","3729513","2220000","3209472","3700000","2350000","2659329","2677465","2960749","2726573","3087534","4290000"
"M799.256T845.172"," 58778.51","152116.69","327000.00","178148.32"," 23835.55","110216.11","299916.12","230762.19","195000.00","209780.43","213000.00","204000.00","383871.75"," 39324.27","120302.76","235900.58","358039.66","158000.00"
"M580.199T843.183","  1948.287"," 98727.260","120000.000"," 80658.083","  3149.759"," 53399.172","174317.406"," 92013.928","114000.000"," 87439.433","117000.000","249000.000","120017.808","     0.000"," 63728.624","133832.448"," 94922.314"," 71600.000"
"M722.259T892.9","  11995.725","  68042.554","  58100.000","  67617.770","  10426.699"," 540138.794","6109886.122","  93337.556","  66400.000","  57704.086","  82800.000","  63100.000","  82529.257","   8841.846","  71557.100","  71196.574","  70023.067","  82300.000"
"M842.586T1446.028"," 14353.33"," 83094.22"," 87100.00"," 97224.62"," 46302.20"," 65256.73"," 57528.87"," 63408.44"," 94900.00","162754.83"," 90200.00"," 81300.00"," 89805.07"," 18627.82","122413.41"," 79906.66","113106.37","155000.00"
"M437.308T1490.329","236156.8","274793.2","257000.0","276490.1","180713.4","284600.9","300146.9","275684.3","281000.0","277326.6","246000.0","295000.0","276188.3","193830.7","275273.9","334780.4","272180.8","289000.0"
"M737.493T1439.78"," 57008.16"," 86077.02","140000.00"," 92131.20"," 72204.24"," 71122.17"," 90444.85","102202.67"," 97800.00","135077.16","102000.00","130000.00","111826.54"," 67710.22","134458.51","119919.43","122662.45","104000.00"
"M312.323T1418.36","159568.9","373843.2","130000.0","362659.5","110592.2","307723.4","183808.3","458651.6","149000.0","188526.9","391000.0","152000.0","194061.3","138123.7","172798.5","149401.5","211895.0","147000.0"
"M512.387T1540.565","142189.6","221611.6","141000.0","147972.9","183273.5","114083.2","116649.7","138023.5","124000.0","136013.9","140000.0","137000.0","155790.6","150821.7","356019.2","147128.4","135901.6","132000.0"
"M734.268T924.482","  4055.150","150780.167"," 76100.000","123392.418","  8203.065"," 45527.416"," 73697.706","166601.482"," 72700.000","108890.241","135000.000"," 75900.000","129954.592","  6565.740"," 92167.811"," 75205.196"," 76676.742"," 88500.000"
"M862.521T1333.909","  7156.990","135960.226","157000.000","164813.230"," 15383.710","145579.180","199459.373","130882.434","119000.000","164002.045","147000.000","199000.000","160668.514","  4432.847","244093.583","171206.661","150493.725","169000.000"
"M1114.43T957.42"," 5251.056","50314.425","55900.000","55940.236"," 4978.886","30177.378","49118.954","56568.694","39300.000","48654.312","72800.000","49600.000","72749.523"," 8441.683","75384.584","48011.452","55977.142","61900.000"
"M699.455T1253.346","  23420.631","2026147.783","1720000.000","1712404.096","   6815.948"," 376821.323"," 842481.091","2043141.880"," 255000.000","2121487.951","1540000.000"," 272000.000","1044823.413","  10846.637"," 179708.983"," 380564.048","2923204.657"," 225000.000"
"M430.319T1390.137","268754.5","333138.1","190000.0","409280.1","127645.0","425918.5","187501.0","316318.2","184000.0","204731.6","437000.0","175000.0","185798.5","182495.0","177706.1","152424.9","167526.4","191000.0"
"M431.216T1372.484"," 37737.39","139738.51"," 84200.00","138329.70"," 41648.61","115082.66","101883.66","108940.92"," 58200.00","129246.41","127000.00","100000.00","111364.32"," 36225.53","101380.86","105948.93","119618.04"," 87200.00"
"M371.26T1411.481","162788.1","192799.7","190000.0","272952.8","129654.6","216958.0","190963.2","258936.7","216000.0","176974.6","288000.0","207000.0","233992.1","121865.4","200901.2","186624.6","171024.6","187000.0"
"M844.603T1428.316"," 18849.19"," 39119.08"," 25600.00"," 20328.31"," 53337.14"," 44640.77"," 36381.05"," 39402.87"," 46400.00","171191.82"," 33400.00"," 24700.00"," 34359.95"," 22303.45"," 35027.18"," 24298.43"," 49518.21"," 50200.00"
"M463.37T1420.709","183245.8","572576.3","495000.0","598694.0","167223.6","403553.9","630695.2","576788.5","701000.0","416929.0","643000.0","453000.0","475947.2","163739.8","445883.5","629916.9","536307.5","537000.0"
"M601.255T812.644"," 10959.116","102529.594","119000.000","113033.296","  5609.159"," 88034.736","199506.861","136824.812","160000.000","101360.798","140000.000","123000.000","149459.883","  2843.093"," 92320.564","167099.655","125690.922"," 94300.000"
"M557.203T893.494","  5679.689","156443.141","149000.000","169517.287","  3892.913"," 75613.980","199914.588","236918.980","122000.000","138651.424","178000.000","138000.000","222319.520","  1615.577","166295.978","172414.682","187704.440","146000.000"
"M331.187T1136.851","  8821.373"," 97844.142","218000.000"," 95496.075"," 10821.767","172718.168","160499.463"," 83340.093","141000.000","162273.597"," 81300.000","124000.000","136205.186"," 14883.728","148780.848","185807.064","222758.552","206000.000"
"M432.723T1389.363","  5109.529","105805.611"," 61700.000","130100.506","     0.000","111916.012"," 74678.599"," 85853.371"," 63800.000","104850.349","109000.000"," 82100.000"," 81643.302","     0.000"," 89153.519"," 59305.918"," 94484.771","102000.000"
"M900.587T1474.354"," 12369.36"," 82379.62"," 31600.00"," 23337.38","119860.80"," 58325.66"," 44991.62"," 48541.84","158000.00","345149.46"," 41700.00"," 35200.00"," 24946.42"," 10985.14","102256.08"," 74116.86"," 77006.68","110000.00"
"M523.599T1382.768","210897.3","264040.2","206000.0","195436.7","218080.1","317868.6","315921.9","208311.9","235000.0","209973.2","234000.0","189000.0","187901.6","136725.9","211283.5","148600.1","189794.4","216000.0"
"M388.255T1573.977","111590.7","163721.9","182000.0","150349.2","119330.5","146026.8","166041.6","186865.3","168000.0","140475.1","170000.0","173000.0","204775.1","104370.2","253833.4","194839.5","164420.7","206000.0"
"M301.141T1305.07","256790.7","349196.3","103000.0","349148.5","110732.9","312230.0","128042.5","303125.4","137000.0","180397.2","315000.0","125000.0","161932.1","105810.0","199966.6","128033.4","113705.0","147000.0"
"M323.109T600.082","     0.000","163159.863","138000.000","104002.978","     0.000","115721.993","162771.409","177637.568","181000.000"," 57750.686","145000.000"," 65700.000","206567.516","   603.904","110489.578"," 84577.607","132030.594","126000.000"
"M623.287T1439.965"," 117185.8"," 808311.9","2790000.0"," 814509.2"," 128260.6"," 438603.4","1648013.7"," 860937.2","1920000.0","2112922.0"," 698000.0"," 872000.0","1852536.5"," 109216.6"," 615674.3"," 489775.0","1809712.1"," 923000.0"
"M600.493T1607.83","114779.92","115585.59","429000.00"," 96368.28"," 99422.99"," 80083.55","112407.27"," 91904.17"," 67100.00","100869.77","119000.00","105000.00","122870.79"," 94937.85","133774.23"," 99183.04","100757.12","109000.00"
