"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14"
"M558.878T1192.321",0.022588,-0.019892,-0.0018054,-0.017039,0.015728,-0.010188,0.021915,0.0015234,0.017185,0.0032706,-0.021996,0.006303,0.053503,-0.0041048
"M567.276T907.878",0.016082,0.0028677,0.016251,-0.0043016,-0.021156,-0.00050317,-0.0067878,0.029182,-0.027694,0.032902,-0.0038997,-0.0073113,0.033252,-0.00024075
"M664.226T813.714",0.026253,0.020431,-0.023846,-0.0038229,0.0014121,0.011822,0.017783,-0.0020682,-0.0072576,0.020921,0.00017128,-0.011049,-0.0075567,-0.0013181
"M990.602T1181.647",0.014676,-0.033709,0.028009,-0.034834,0.024676,0.031791,-0.0093693,0.019227,-0.0046523,0.11543,-0.019077,0.045214,-0.046223,0.0034287
"M1035.397T978.889",0.030094,0.027441,-0.013767,-0.0032535,0.014203,0.036389,-0.00051849,0.0083994,0.0063315,0.010686,0.013739,-0.020432,-0.024609,-0.0020621
"M509.875T67.374",-0.016819,0.02393,0.029819,-0.021498,-0.029621,-0.023896,-0.029544,0.016802,0.018658,-0.013257,-0.019159,0.0060984,0.017477,-0.0035154
"M1162.051T893.06",0.027244,-0.0037785,0.020708,0.0051726,0.012462,-0.018942,0.0051344,0.014891,0.012723,0.011012,-0.011576,0.0047987,0.01685,0.0025414
"M319.045T832.748",0.027778,0.031562,-0.035604,-0.0010815,0.0051416,-0.017419,-0.011924,-0.031914,0.0002436,0.01115,0.041402,-0.037429,-0.020546,0.0010337
"M812.842T69.273",0.011905,0.014898,0.020168,-0.027402,-0.037562,-0.0083979,-0.005537,-0.043891,0.027118,-0.011102,0.020286,0.015999,0.023245,0.0021845
"M199.135T972.397",0.016326,-0.0012594,-0.0060874,0.011813,-0.028146,0.049107,-0.0072436,0.040399,-0.0095102,-0.056163,-0.01412,-0.050426,0.021263,-0.0011961
"M691.153T854.793",0.025041,0.0057922,-0.0032433,-0.0061342,0.0018641,-0.017626,0.0087301,0.014248,0.010179,0.011797,-0.0022379,0.0067352,-0.011335,0.0020432
"M1191.866T903.98",0.024342,0.0040061,0.0066056,-0.014777,0.0073425,0.0024487,0.0010307,0.034355,-0.0049646,0.006344,0.032718,0.0051477,0.01118,0.0014622
"M433.351T780.04",0.024899,-0.018437,0.015966,-0.010161,0.0074552,0.023095,-0.020277,-0.022164,0.016711,0.029843,0.024016,-0.022473,0.041444,-0.00093207
"M1730.319T908.053",0.016751,0.0041528,-0.02448,0.057462,-0.057412,0.080814,0.073335,-0.0089301,-0.0045913,0.04286,-0.025388,0.0028408,0.026232,-0.0016516
"M1134.823T908.781",0.010216,-0.027873,0.007733,0.03088,-0.018433,0.047974,0.012223,0.00099924,-0.044412,0.0077258,0.050061,0.0578,-0.001954,-0.005022
"M209.961T64.78",0.015334,-0.012656,0.020541,0.01455,-0.0032701,-0.0079078,-0.0022836,-0.0078028,0.0091873,0.024178,-0.023702,-0.021942,0.016162,0.00056745
"M309.554T1123.923",0.022589,-0.01379,-0.0095101,-0.0012528,-0.004735,0.018336,-0.0048419,-0.026411,-0.0046163,0.021765,-0.011177,-0.0061936,-0.020169,0.0024648
"M1134.728T916.618",0.029122,-0.0056659,-0.003694,0.020756,-0.0018952,0.02525,0.024092,0.0031673,-0.0072884,-0.015195,0.014004,0.015514,0.014319,-0.00085879
"M1363.57T899.951",0.019663,0.0064461,0.025492,0.0055112,-0.01249,0.0051772,0.027048,0.033451,0.01182,0.0047664,0.043534,-0.017254,-0.0088414,-0.001683
"M410.078T615.621",0.021654,0.0032216,-0.039473,0.0097143,-0.029384,0.028585,0.014677,0.0033477,0.011977,0.026452,-0.0073411,0.012816,0.0066256,-0.0017482
"M1125.418T877.844",0.023746,0.029663,-0.012996,0.0098921,-0.0024865,0.0085804,-0.0071199,0.015008,0.014857,0.014043,0.0033727,0.0046749,0.0022402,-0.00094898
"M430.212T847.65",0.02377,-0.00018025,-0.0079029,0.0073563,0.035497,-0.012823,0.024041,-0.021257,-0.0089754,-0.0026717,-0.0050689,0.012844,0.013897,-0.0021579
"M483.183T857.732",0.021952,0.019615,0.0065975,-0.00037076,-0.0031581,0.001732,-0.017102,0.0025873,0.0051315,0.010306,0.0090992,0.026303,0.0015251,0.0011892
"M873.309T1120.281",0.024824,-0.016242,0.0062534,-0.017876,-0.017565,-0.014806,0.010442,-0.013812,-0.011092,0.012458,0.03154,-0.011421,0.022891,0.0035212
"M1323.575T889.628",0.023427,0.005613,-0.0078285,-4.9121e-05,0.020561,-0.017785,0.0057457,0.017016,0.021566,-0.011224,0.0032508,0.0048856,0.013041,0.00034188
"M695.298T853.355",0.020518,0.016406,-0.013497,0.011723,-0.022855,0.0068541,-0.016859,0.019452,0.0088013,-0.0060583,0.017066,0.0037454,0.010412,-0.0039105
"M383.364T319.344",0.025604,0.0037403,0.0020589,0.0073055,0.011869,-0.0043453,-0.0092535,0.0011648,-0.013532,-0.01115,0.0015025,0.013419,-0.012217,0.0012808
"M921.12T945.55",0.023553,-0.0049424,0.012368,-0.00023848,0.020526,0.0088853,-0.0074794,0.0065992,-0.0080062,0.013802,0.014874,0.01466,0.019119,-0.0005074
"M331.103T255.151",0.019592,0.00057802,0.012162,-0.0057626,-0.0027607,-0.013819,0.020175,0.017272,0.014688,0.0022429,0.01379,-0.0079049,-0.0097065,4.8103e-06
"M671.384T1191.062",0.022725,-0.023201,-0.0038101,0.00010485,0.017754,0.01105,-0.015818,-0.011572,-0.016107,0.015263,-0.018773,-0.013421,-0.01002,0.00065591
"M322.871T96.154",0.019185,-0.025081,0.0020938,0.021895,-0.014503,0.00025774,-0.01819,-0.0019658,0.019103,-0.0013674,0.010294,0.014311,0.00076817,-3.8959e-05
"M443.165T1058.069",0.019019,-0.02178,-0.014977,-0.0064695,-0.0031022,0.01627,0.0057754,-0.037964,-0.012803,0.0036089,-0.026851,-0.011587,0.013392,-0.0002236
"M539.134T89.251",0.021707,-0.0097525,0.016951,0.0068806,0.018015,0.0048801,0.0099526,0.0018559,0.0047167,-0.0096455,-0.017468,0.0056916,0.0039795,-0.0013713
"M678.98T96.154",0.019225,-0.019761,0.0044773,0.023796,-0.010084,-0.016251,0.0028406,-0.0081032,-0.016286,-0.0061946,-0.003645,0.018693,0.02333,0.0011722
"M502.995T105.736",0.023646,-0.0049208,0.00017584,0.023519,-0.022921,-0.011787,-0.0066445,0.0037504,0.013781,0.0035622,0.0080047,0.00027824,-0.0075215,-0.0011904
"M290.212T948.503",0.015103,-0.018326,0.015317,-0.027898,-0.029728,-0.047777,0.012843,-0.064439,0.050517,-0.024426,0.076621,-0.065705,-0.062347,0.0034525
"M633.074T312.26",0.024489,0.034233,0.0016879,0.007,0.0002684,-0.019395,0.0012801,-0.0039071,0.0080556,-0.0026874,0.017989,0.025088,0.02012,0.00043673
"M417.498T853.501",0.023972,0.014621,0.0030817,0.006026,0.0042679,-0.022665,-0.0069388,0.0077706,-0.0053758,-0.0060095,0.019422,0.02783,-0.018913,-0.0020539
"M641.302T1183.734",0.031613,0.028104,-0.040806,0.005219,0.01152,0.025893,0.016599,0.0095539,0.00035524,0.014963,0.0014502,0.0059858,0.0061182,0.0004871
"M315.093T821.98",0.0013812,-0.016578,0.020379,-0.02985,-0.039885,0.028496,-0.041317,0.090493,0.0093159,-0.050624,-0.005093,0.039675,0.039346,-0.0018489
"M610.723T834.826",0.020647,-0.0039706,0.0088094,-0.036173,0.03871,0.00076374,0.002264,-0.085774,0.063354,-0.061321,-0.026805,-0.029499,-0.013704,0.0041392
"M967.36T964.868",0.031541,0.033187,-0.018905,-0.012131,-0.03265,0.024548,-0.0062746,-0.006225,-0.016235,0.0114,0.0082066,-0.034494,0.0068845,-0.0019479
"M329.088T474.939",0.022918,0.0049542,0.011042,0.01011,-0.0032591,-0.010836,0.0087455,0.0014577,0.0035556,0.010162,-0.0022959,-0.0056312,0.0088377,-0.0014871
"M617.133T750.744",0.01522,-0.023078,0.020446,0.0085656,-0.033202,-0.023867,0.0095694,0.0035985,0.015426,0.0055613,-0.0016783,-0.022791,0.0053337,0.004328
"M669.182T316.584",0.026324,0.021763,-0.0069251,0.0064091,0.015511,-0.017767,0.0033306,0.013217,-0.0055359,-0.0046441,0.015945,-0.014382,-0.0040834,0.00032307
"M447.152T782.273",0.019781,-0.011275,0.012381,-0.0096455,-0.018217,0.0037729,0.033127,-0.0018185,0.0089586,0.0025876,-0.0052428,-0.0088065,-0.0010884,0.00092943
"M1097.514T1402.931",0.020621,-0.0062249,0.01601,0.018135,0.0035994,0.0042833,0.00069829,-0.0014503,-0.0010843,0.009212,-0.0046312,-0.018183,0.00053014,-0.00045656
"M437.042T89.308",0.021957,-0.0066784,-0.013404,0.017442,0.0042463,-0.0051557,0.0012188,-0.004089,0.0034145,0.018449,0.013223,-0.015244,0.0090393,0.00096762
"M413.091T89.817",0.017748,-0.036019,0.0048822,0.0053379,0.010325,-0.0054223,-0.0025601,-0.0053906,-0.0038183,-0.0028896,-0.0071875,0.0013382,0.00073381,0.0029787
"M990.329T838.789",0.028262,0.030978,-0.021618,0.0011773,-0.0050135,0.0068727,-0.0080223,0.0046248,0.014392,0.0016861,0.017848,-0.0031984,-0.013321,0.0030104
"M1229.54T895.369",0.022902,-0.0053723,0.024235,0.002684,0.01957,-0.026249,0.0006142,0.019254,-0.00058968,0.014096,-0.013114,-0.013653,-0.0088916,-0.00076139
"M332.842T96.154",0.01976,-0.0020457,-0.00021392,-0.0023865,-0.035588,0.022572,0.0011308,0.0022928,-0.0086267,-0.0087135,-0.014761,-0.055843,-0.00044574,0.0034444
"M593.926T757.244",0.01983,-0.009627,0.023346,-0.0026478,-0.028178,-0.0071151,0.0069982,0.022794,-0.015983,-0.031221,-0.009604,-0.0066884,-0.012083,-0.00033193
"M293.484T1191.137",0.02166,-0.019426,0.0077873,-0.0071566,0.0097973,0.0088551,-0.028621,-0.031034,-0.012253,-0.0071402,0.0090238,0.0022004,-0.013149,-8.3215e-05
"M240.933T64.89",0.012217,-0.015529,0.012998,0.019142,0.01256,0.019727,-0.0028779,-0.0026864,0.0071217,0.037707,-0.013164,-0.014785,0.011961,0.00061359
"M769.704T939.803",0.025846,0.024296,-0.001335,-0.027493,0.020752,-0.00045991,-0.012917,-0.0070687,-0.0029991,0.0085455,-0.0090271,-0.027776,-0.0052443,0.0042125
"M811.384T988.304",0.017887,-0.0035301,0.014783,-0.014459,-0.049449,0.0067364,0.033361,-0.041757,0.016607,0.024235,0.017122,-0.018652,-0.010632,-0.0021167
"M548.979T106.308",0.022658,-0.011077,0.011572,0.0071812,-0.020436,0.0097605,-0.0034977,-0.0039109,-0.019467,0.00020019,0.006623,0.0015286,0.0040967,-0.0017634
"M630.629T315.233",0.026246,0.031452,-0.015315,0.0019827,0.03195,-0.011063,-0.015284,-0.00058711,-0.014712,0.00041267,0.014279,0.028349,-0.014981,0.0011168
"M647.255T794.469",0.02346,0.019205,0.0061087,0.011264,-0.0098437,0.023241,0.00088061,0.013469,0.0095844,-0.0088584,-0.00085385,0.029073,-0.0064485,0.0023627
"M353.228T471.773",0.016083,-0.030054,-0.034187,0.057293,-0.037963,-0.005279,-0.042258,-0.0026807,0.018494,0.013624,0.01125,-0.013591,-0.0018657,4.3832e-05
"M1031.288T315.245",0.025439,0.032026,-0.0093171,0.0081112,0.021064,-0.012973,-0.0063558,-0.001734,-0.0045555,-0.00050783,0.0035035,0.004161,5.3092e-05,-0.0021595
"M422.897T65.252",0.0044865,-0.017766,0.015667,0.0081013,0.0035448,0.02361,-0.010039,-0.0020386,0.018167,0.051054,-0.02299,-0.061108,0.034318,-0.00010427
"M333.109T769.719",0.016984,0.021634,-0.022486,-0.036102,0.0096805,-0.010195,-0.034935,0.010596,0.010987,-0.017908,-0.030251,-0.013999,0.0058098,-0.0022251
"M324.072T215.478",0.015502,-0.040142,0.0087917,-0.057,0.021491,-0.0056621,-0.0034418,-0.011577,0.0077653,0.0060624,0.0086803,-0.018884,0.0035587,-0.0019589
"M681.067T90.379",0.016087,-0.024148,-0.018809,0.0053491,0.0055391,-0.0033258,0.024849,-0.030736,0.014725,-0.0089455,0.008998,0.02007,0.020867,0.00071916
"M830.24T316.247",0.027052,0.024639,-0.0092274,0.012692,0.018726,-0.01315,-0.0018897,0.0019071,0.0070046,-0.0082839,0.015623,0.015758,-0.0046108,-0.00091676
"M695.289T1193.403",0.024009,-0.011033,0.0082404,0.0065009,-0.016715,-0.019589,0.014868,0.0043634,-0.0084329,-0.0030325,-0.005324,0.033694,0.032448,-0.0018056
"M277.537T1369.612",0.018636,-0.02009,0.0037594,-0.016291,0.027356,-0.016927,-0.01801,-0.01951,-0.0053208,0.0024942,-0.0016584,0.026322,0.014481,0.0017174
"M1087.412T876.684",0.029295,0.031716,-0.019882,0.00034005,0.027874,-0.014885,-0.012616,-0.0026742,-0.029815,-0.0071127,0.012716,0.030069,-0.026234,0.0036801
"M591.32T1106.747",0.024594,-0.0065158,-0.017855,0.0052999,0.017376,0.0035801,-0.0097255,-0.015489,0.0029018,-0.00085403,-0.042257,-0.017801,0.012417,-0.0024881
"M318.971T91.239",0.021003,-0.015586,-0.0032326,0.036059,-0.016162,0.0047741,-0.0055842,-0.0029683,0.019294,0.0082779,-0.0065309,-0.00089962,0.0014642,0.00037699
"M470.174T323.906",0.027162,0.010437,-0.01234,0.012438,0.023071,-0.0039088,-0.011489,0.0027697,-0.010487,-0.00046825,0.0025587,0.015151,-0.020309,0.0034297
"M393.305T1367.865",0.024677,-0.0024612,0.006968,-0.010727,0.0052612,-0.0091087,-0.023649,-0.035748,-0.013488,-0.0092815,-0.029429,-0.033969,0.039905,0.0017816
"M208.961T65.652",0.0090809,-0.01513,0.012997,0.0073229,0.018159,-0.0045745,-0.023419,-0.010827,-0.00058202,0.027573,0.01271,0.014591,0.0022682,0.0014352
"M297.244T1278.646",0.022924,-0.016379,0.02088,-0.0020676,-0.011074,-0.0025327,-0.0074344,-0.0033203,0.020365,0.0030316,-0.013034,-0.0095661,-0.026197,-0.0021434
"M563.307T901.93",0.018733,-0.0069957,0.021374,-0.0097736,-0.0091172,0.014323,-0.015518,-0.017229,-0.01616,0.016003,0.02774,-0.022402,0.022254,-0.00091604
"M211.134T1369.064",0.021075,-0.028294,0.009257,0.0015627,5.165e-05,-0.0085222,-0.015383,-0.00038373,-0.0013542,0.010288,-0.0063923,-0.0051018,0.014024,-9.7029e-05
"M1094.946T896.052",0.027119,-0.0050993,0.012887,0.017188,0.039404,-0.020628,0.0045084,0.020327,-0.013076,0.0087749,0.0075065,0.0088998,0.014594,0.0010584
"M561.985T1245.624",0.022703,-0.0053342,0.005035,-0.010349,0.00767,-0.025239,-0.010847,-0.0049498,-0.0070389,-0.0093733,-0.0087011,-0.044325,0.01429,-0.00059595
"M314.124T880.028",0.029444,0.023861,-0.02831,0.01292,0.0056266,0.012442,0.00016529,0.0019409,-0.0020507,-0.017979,0.00028306,0.033706,-0.026439,5.3224e-05
"M373.204T1368.554",0.02077,-0.027456,0.0022817,-0.0090105,0.013662,-0.0055809,-0.0061403,-0.0071536,-0.003109,0.0097315,-0.0074127,-0.0085971,0.0042468,0.0016643
"M393.188T983.065",0.021936,-0.015037,0.0074276,-0.0086673,-0.0024182,0.017542,-0.0052283,-0.0071281,0.011828,0.0074693,-0.039931,-0.0018883,-0.011707,-0.0021353
"M385.077T649.201",0.022476,-0.007768,0.013806,-0.0075827,-0.0025175,0.0098079,0.022675,0.014243,-0.0040195,-0.004228,-0.00082498,-0.0030238,0.0071819,-0.0037402
"M549.205T845.853",0.012903,0.039527,-0.011206,-0.018545,0.0030254,0.0047208,-0.029463,0.035135,0.019499,-0.016927,-0.0030341,-0.0065805,-0.00084707,-0.0046621
"M419.03T798.766",0.024795,0.017037,0.0072817,0.0060736,0.024304,-0.0045369,0.018111,0.021648,-0.014644,-0.0021875,0.030645,0.04053,0.001886,-0.000965
"M925.624T1190.066",0.019313,-0.035202,-0.0065679,-0.0057873,0.026191,0.02409,-0.026953,-0.015912,0.0014132,0.0079435,-0.036173,-0.022051,-0.015831,0.0028051
"M1074.113T1194.359",0.032122,0.0030506,-0.02774,-0.021546,0.018889,0.028378,0.012737,0.034819,0.087722,0.059114,0.033756,0.011732,-0.058178,0.0002127
"M389.108T489.956",0.023571,0.036975,0.0036011,0.045158,0.00023306,-0.0038532,0.01219,-0.014233,-0.024291,0.0097611,0.0086399,0.017553,0.014372,-0.0033845
"M632.847T316.374",0.025327,0.024509,-0.0054714,0.0079078,0.010518,-0.016324,-0.0049886,-0.0025308,-0.001566,0.0063539,-0.0012186,0.0070746,0.0036911,6.4182e-05
"M1624.518T315.279",0.019238,0.041049,-0.027773,0.00028433,0.027907,-0.034096,0.02472,0.018621,0.0087964,0.021611,-0.020812,0.021245,0.0085321,0.00044519
"M341.535T617.585",0.022538,-0.0041864,-0.015279,-0.0028877,-0.019031,0.030567,0.016048,0.0017583,-0.0070157,-0.0021307,0.0011921,0.0076201,0.0049618,-0.0010992
"M561.721T1244.705",0.030961,0.02362,-0.032213,0.010966,0.027468,-0.0081206,-0.016435,-0.0038251,-0.011526,-0.028469,-0.02986,-0.011374,0.035814,0.0021684
"M433.006T89.826",0.020733,-0.021572,-0.026332,0.031885,-0.016807,-0.0040458,-0.013085,-0.010926,0.039655,-0.0048025,0.00075324,0.0066475,-0.00092174,-0.002812
"M387.034T831.689",0.020872,0.011179,-0.079281,-0.018873,-0.052235,0.011655,0.029056,-0.036163,-0.025604,-0.022935,0.024016,-0.011982,0.021768,-0.0039518
"M235.171T1189.523",0.019098,-0.035355,6.4926e-05,-0.0070496,0.011044,0.0056737,-0.026899,-0.01586,-0.015764,0.0054356,-0.010791,-0.0060684,-0.004435,0.00022224
"M611.538T834.844",0.022715,0.0073802,-0.0035448,-0.026781,0.021499,-0.006057,0.016102,-0.030097,0.0045598,0.0016464,0.018416,0.011391,-0.012376,-0.0010927
"M455.021T825.04",0.020104,-0.012634,-0.028892,-0.038006,-0.04075,0.0098806,0.051151,0.036121,0.022212,0.046896,-0.042481,-0.01261,-0.02813,-0.0025874
"M941.462T1306.809",0.019289,0.0024061,0.022719,0.0083923,-0.0024309,-0.01345,-0.001291,0.0065061,0.0032056,0.0032949,-0.00044083,-0.0080483,-0.0074406,1.7888e-05
"M1036.399T977.849",0.027681,0.013931,-0.009016,0.00031451,-0.0027981,0.035035,0.0036335,0.035387,0.02139,0.028133,-0.027619,-0.024836,-0.0083143,0.0013936
"M305.082T1122.457",0.020113,-0.013635,0.0059833,-0.009238,-0.011613,-0.025238,0.010364,-0.0056704,0.00278,0.0060018,-0.046382,-0.0016453,-0.032095,-0.00022705
"M435.217T805.716",0.020855,0.0025236,0.017916,0.01737,-0.0045478,0.016752,0.00098023,-0.0046045,0.03208,-0.0024664,-0.013503,0.0039356,0.0067788,0.001102
"M1014.009T1346.556",0.018496,0.0025302,0.019215,0.025302,0.0086146,0.0034075,0.0093315,0.0071171,0.0093449,0.046204,-0.021283,0.0008012,-0.01394,-0.0011844
"M647.941T1161.118",0.021379,-0.036473,0.008451,-0.016654,0.01049,0.018558,-0.018892,0.011151,-0.0078305,-0.011783,-0.0039722,-0.016398,-0.032563,0.00050212
"M609.777T834.854",0.021049,-0.0050725,-0.0032945,-0.0078498,0.0081091,-0.028308,0.041177,-0.062461,-0.0085574,-0.012481,-0.034403,0.013636,-0.028888,0.0025483
"M323.221T1368.561",0.018981,-0.037661,0.0062229,-0.0075437,0.011374,-0.0040631,-0.022115,-0.012797,-0.00019996,0.0087433,-0.021716,-0.006539,0.0055216,-0.0034039
"M808.805T1193.415",0.024184,0.0073797,0.005639,0.012252,0.03287,-0.016394,0.0068212,-0.055246,0.013858,-0.071854,-0.01584,-0.015971,0.0028444,0.0022474
"M1452.98T315.276",0.016675,0.032836,0.0047412,0.010446,0.014122,-0.047827,0.015699,-0.028045,-0.0036544,-0.010447,0.011062,0.07039,-0.025379,-0.0052112
"M1136.545T907.7",0.017247,-0.0053513,0.014242,-0.011698,-0.019059,0.018555,0.00041104,0.029129,-0.021303,0.036209,0.0046423,-0.0059006,0.032059,-0.0025227
"M345.37T608.086",0.023043,0.0079831,-0.0043477,-0.0036099,0.029266,-0.0054781,-0.0065843,-0.01422,-0.023315,0.0076766,0.0030935,0.0067548,-0.00312,0.0033145
"M642.302T1183.207",0.031512,0.0068281,-0.052482,0.0031298,-0.0040852,0.018766,0.031014,0.033122,0.012054,0.073516,-0.01928,0.015726,0.00089796,0.0044779
"M1130.454T886.215",0.024505,0.0080033,-0.0062811,-0.0098997,0.0074253,-0.0065316,0.0012622,-0.004261,0.026371,-0.023837,0.0046363,-0.018964,0.016055,0.00058585
"M476.12T661.378",0.019248,0.048385,0.00059823,0.053751,0.0027422,-0.01265,-0.0062381,-0.019922,-0.024141,0.007115,-0.0048648,0.028287,0.024266,0.00012308
"M277.031T88.663",0.023225,0.0062384,0.00010001,-0.019274,0.013735,0.00065513,0.019946,-0.0045046,-0.005512,-0.022455,0.0065881,-0.012649,0.018211,-0.0024797
"M1163.579T906.602",0.024768,0.025782,0.015812,-0.03101,-0.038584,-0.0084042,0.042453,-0.060116,0.011767,0.054853,0.024058,-0.0007863,-0.020087,-0.0039916
"M415.086T168.579",0.023672,-0.00019006,0.01131,0.0037907,0.0010794,-0.016519,0.0045276,0.010085,0.0053397,0.0059028,0.012592,0.0030926,0.0078876,2.8301e-05
"M176.071T136.177",0.014842,-0.0381,0.018743,-0.034098,0.014691,-0.010817,-0.042752,-0.017354,-0.0028845,-0.0088829,-0.024278,0.0080428,-0.001736,0.0041309
"M567.333T903.822",0.018985,-0.0030625,0.010947,-0.0020809,-0.018599,-0.023138,-0.013529,0.0045926,0.015731,0.0011141,-0.062203,-0.0082586,-0.0053807,-0.00038527
"M524.849T67.744",0.018326,-0.018362,0.0012017,-0.0034645,-0.0019077,-0.010465,-0.020651,-0.018225,0.0049378,0.016025,0.01429,-0.0089353,-0.0028473,0.00055063
"M1163.56T905.015",0.031112,0.0034545,0.015878,-0.0062476,0.01377,0.020251,0.014161,-0.0020588,0.017931,0.01432,0.0059165,-0.00098194,-0.012817,-0.0012497
"M211.133T1418.651",0.017271,-0.035974,0.0031023,-0.014639,0.0075888,-0.0078223,-0.0078216,-0.0071179,-0.0049049,-0.0039904,-0.0068418,-0.0044069,0.013222,0.0010486
"M401.18T764.21",0.025875,0.037399,-0.011947,-0.010433,0.021934,0.008333,0.016943,0.011638,-0.0058057,-0.018872,0.01214,-0.0027044,0.0068919,0.00066764
"M1463.124T939.772",0.013336,0.048575,-0.022582,-0.053902,-0.013316,-0.0069888,-0.039516,0.013674,0.031408,-0.0060844,0.033235,-0.001022,-0.0010686,-0.00016136
"M207.014T91.656",0.018688,-0.04662,0.008795,0.018961,0.011175,0.00037487,-0.0027666,0.029671,0.0054203,0.021231,0.0094242,0.019037,1.1928e-05,0.0042762
"M823.337T914.416",0.028332,0.030605,-0.031374,-0.0087404,0.0009463,0.0056854,0.0024581,-0.0053054,-0.011125,0.001043,0.014832,-0.00018461,0.0041677,0.005842
"M279.124T874.724",0.024744,-0.0058877,-0.0016832,-0.024439,0.010279,0.0156,0.038959,-0.030532,-0.0057557,-0.029464,0.026152,-0.018405,0.00058484,-0.001506
"M655.811T942.736",0.0214,-0.0036351,0.013395,-0.0019721,0.016866,-0.01572,0.0025399,0.025176,-0.001791,-0.015213,0.004377,-0.011274,0.0034355,0.0017779
"M397.259T1311.545",0.015123,0.0078488,0.040181,-0.0092063,-0.021848,-0.026449,0.011416,0.0087342,0.0014694,-0.015406,0.027126,0.00075112,0.014992,0.0028965
"M499.195T1235.932",0.01511,-0.021816,-0.00025118,-0.023984,0.014238,0.04374,0.019329,-0.03341,-0.00040257,-0.013147,-0.018588,-0.0096876,0.0042385,0.0014663
"M443.191T791.98",0.025393,0.0097595,0.010537,0.0058173,-0.0022338,0.0020871,-0.0013821,-0.0044437,0.014058,0.0065644,-0.0047892,-0.0010779,0.0044184,0.0012952
"M361.451T316.325",0.02508,0.0081848,0.0053983,0.0059047,0.0070431,-0.0064403,-0.0061972,-0.00019345,-0.0077663,-0.0018988,0.0026058,0.015289,-0.0019309,0.0012161
"M413.167T733.785",0.023633,-0.0053527,0.017014,-0.00058308,-0.027878,0.020486,-0.021453,0.011068,-0.010061,-0.009663,0.015455,0.015306,-0.023435,-0.0035095
"M687.305T1181.604",0.025592,0.00098226,-0.026558,-0.018625,-0.037167,0.02805,0.049151,-0.0085163,-0.01369,0.047493,-0.016352,-0.0027533,0.012955,-0.0019329
"M947.338T316.358",0.01798,0.043713,-0.023744,0.029242,0.031447,-0.012174,0.019283,-0.0022834,0.015387,0.021592,-0.0040106,-0.0078544,0.0089645,-0.0070065
"M341.259T618.637",0.021917,-0.0027027,-0.0033405,0.0055456,-0.014188,0.037178,0.0098944,-0.0086681,-0.0041078,0.0054438,-0.011031,0.0010337,0.015995,-7.0707e-05
"M859.153T942.886",0.021389,-0.0022927,0.023537,-0.0053753,0.024459,0.0086758,0.0023094,0.014969,-0.008757,0.0056851,0.011321,0.008037,0.018159,0.00068598
"M679.015T89.631",0.019768,-0.021478,0.0102,0.0056434,-0.021068,-0.0082854,0.0078898,-0.020691,-0.012959,0.0021552,0.0078503,0.0091752,0.017473,0.0047039
