"",F.stat,p.value,-log10(p),FDR
M313.094T115.286,0.85464,0.49552,0.30494,0.99434
M1162.522T896.44,0.85383,0.4959,0.3046,0.99434
M415.225T881.978,0.85118,0.49714,0.30353,0.99434
M237.04T858.99,0.85105,0.4972,0.30347,0.99434
M1219.316T833.268,0.85015,0.49762,0.3031,0.99434
M559.758T1184.709,0.8476,0.49882,0.30206,0.99434
M429.414T851.13,0.8466,0.49929,0.30165,0.99434
M333.109T769.719,0.84621,0.49947,0.30149,0.99434
M401.18T764.21,0.84598,0.49958,0.3014,0.99434
M707.828T66.684,0.84484,0.50011,0.30093,0.99434
M1201.918T909.936,0.84363,0.50068,0.30044,0.99434
M545.633T89.251,0.84352,0.50073,0.30039,0.99434
M353.082T316.368,0.84198,0.50146,0.29976,0.99434
M463.192T974.227,0.84151,0.50168,0.29957,0.99434
M443.191T791.98,0.84044,0.50219,0.29913,0.99434
M745.161T766.586,0.83783,0.50343,0.29806,0.99434
M555.158T835.854,0.83558,0.50449,0.29715,0.99434
M389.182T799.355,0.83526,0.50464,0.29702,0.99434
M448.965T106.062,0.8341,0.50519,0.29654,0.99434
M458.904T66.375,0.83366,0.50541,0.29636,0.99434
M701.85T68.208,0.83348,0.50549,0.29629,0.99434
M799.191T949.166,0.83342,0.50552,0.29626,0.99434
M609.176T851.021,0.83249,0.50596,0.29588,0.99434
M647.255T794.469,0.83206,0.50617,0.29571,0.99434
M1095.84T892.791,0.83178,0.5063,0.29559,0.99434
M1337.578T936.747,0.82736,0.50841,0.29378,0.99434
M569.181T807.905,0.82683,0.50867,0.29357,0.99434
M633.552T319.689,0.82676,0.5087,0.29354,0.99434
M698.988T986.183,0.82548,0.50931,0.29301,0.99434
M429.504T310.912,0.82482,0.50963,0.29274,0.99434
M555.17T790.902,0.82477,0.50965,0.29273,0.99434
M501.271T1065.78,0.8242,0.50993,0.29249,0.99434
M429.141T889.195,0.82416,0.50995,0.29248,0.99434
M351.13T801.057,0.82393,0.51006,0.29238,0.99434
M509.875T67.374,0.82328,0.51037,0.29212,0.99434
M322.969T105.104,0.82226,0.51086,0.2917,0.99434
M1323.575T889.628,0.82118,0.51138,0.29126,0.99434
M521.224T935.29,0.82086,0.51153,0.29113,0.99434
M579.21T872.654,0.82009,0.5119,0.29081,0.99434
M639.158T840.392,0.81688,0.51346,0.2895,0.99434
M409.172T733.287,0.8146,0.51456,0.28856,0.99434
M610.723T834.826,0.81405,0.51483,0.28834,0.99434
M970.599T316.501,0.81395,0.51487,0.2883,0.99434
M427.009T107.872,0.81064,0.51648,0.28694,0.99434
M1094.293T897.844,0.80813,0.5177,0.28592,0.99434
M565.23T844.341,0.808,0.51777,0.28587,0.99434
M455.265T1063.258,0.80748,0.51802,0.28565,0.99434
M1030.642T1193.369,0.80565,0.51892,0.2849,0.99434
M1014.009T1346.556,0.80365,0.5199,0.28408,0.99434
M405.137T316.499,0.80349,0.51997,0.28402,0.99434
M293.177T1149.195,0.80256,0.52043,0.28364,0.99434
M491.181T794.382,0.80159,0.5209,0.28324,0.99434
M597.052T106.853,0.80157,0.52091,0.28323,0.99434
M223.134T1071.799,0.80123,0.52108,0.28309,0.99434
M260.967T89.826,0.80016,0.5216,0.28266,0.99434
M549.147T750.744,0.79948,0.52194,0.28238,0.99434
M537.062T88.106,0.79918,0.52209,0.28226,0.99434
M637.025T106.841,0.79902,0.52217,0.28219,0.99434
M455.081T704.884,0.79891,0.52222,0.28215,0.99434
M785.833T68.422,0.79842,0.52246,0.28195,0.99434
M196.925T95.796,0.79817,0.52258,0.28184,0.99434
M847.154T89.251,0.79664,0.52334,0.28122,0.99434
M563.052T1148.286,0.79601,0.52365,0.28096,0.99434
M1163.085T907.707,0.79373,0.52477,0.28003,0.99434
M609.707T835.895,0.79279,0.52524,0.27964,0.99434
M901.161T984.095,0.7917,0.52578,0.27919,0.99434
M385.188T793.619,0.79167,0.52579,0.27918,0.99434
M641.167T774.439,0.79094,0.52615,0.27889,0.99434
M507.209T930.4,0.79034,0.52645,0.27864,0.99434
M505.249T1581.431,0.78994,0.52665,0.27848,0.99434
M633.572T315.643,0.78994,0.52665,0.27848,0.99434
M454.975T107.571,0.78857,0.52733,0.27792,0.99434
M353.461T751.667,0.78693,0.52815,0.27724,0.99434
M613.488T897.436,0.78639,0.52841,0.27703,0.99434
M399.092T115.22,0.78365,0.52978,0.27591,0.99434
M393.176T847.594,0.78332,0.52994,0.27577,0.99434
M265.261T1518.666,0.78271,0.53025,0.27552,0.99434
M1509.388T983.04,0.78238,0.53041,0.27538,0.99434
M405.167T106.416,0.78228,0.53046,0.27534,0.99434
M225.002T107.866,0.78191,0.53065,0.27519,0.99434
M1194.582T905.904,0.78058,0.53131,0.27465,0.99434
M445.135T747.805,0.77987,0.53167,0.27436,0.99434
M433.554T806.299,0.77975,0.53173,0.27431,0.99434
M615.152T88.13,0.77973,0.53174,0.2743,0.99434
M593.785T851.246,0.77702,0.5331,0.27319,0.99434
M383.433T314.152,0.77676,0.53323,0.27308,0.99434
M549.205T845.853,0.77168,0.53579,0.27101,0.99434
M983.568T1252.43,0.77129,0.53598,0.27085,0.99434
M191.056T750.478,0.7708,0.53623,0.27065,0.99434
M343.871T91.064,0.77063,0.53632,0.27058,0.99434
M845.458T1184.78,0.77025,0.53651,0.27042,0.99434
M1396.865T985.147,0.76913,0.53708,0.26996,0.99434
M1343.805T1193.201,0.76891,0.53719,0.26987,0.99434
M354.305T750.63,0.76766,0.53782,0.26936,0.99434
M589.773T907.878,0.76597,0.53868,0.26867,0.99434
M447.095T869.265,0.76585,0.53874,0.26862,0.99434
M463.049T87.708,0.76518,0.53908,0.26835,0.99434
M656.666T946.513,0.76375,0.5398,0.26776,0.99434
M385.113T835.894,0.76295,0.54021,0.26743,0.99434
M771.369T883.552,0.76264,0.54037,0.26731,0.99434
M475.267T1205.634,0.76238,0.5405,0.2672,0.99434
M315.108T761.986,0.76224,0.54057,0.26715,0.99434
M789.663T1119.968,0.76172,0.54084,0.26693,0.99434
M779.462T1401.836,0.76101,0.5412,0.26664,0.99434
M1323.606T888.291,0.7593,0.54207,0.26594,0.99434
M683.129T316.242,0.75837,0.54255,0.26556,0.99434
M769.704T939.803,0.75619,0.54366,0.26467,0.99434
M419.228T901.259,0.75607,0.54373,0.26462,0.99434
M656.998T95.285,0.75589,0.54382,0.26455,0.99434
M593.543T760.107,0.75555,0.54399,0.26441,0.99434
M353.228T471.773,0.75551,0.54401,0.26439,0.99434
M271.212T1226.316,0.75479,0.54438,0.2641,0.99434
M409.002T109.878,0.75217,0.54573,0.26302,0.99434
M489.062T89.797,0.74902,0.54735,0.26174,0.99434
M484.016T89.822,0.74853,0.5476,0.26154,0.99434
M625.178T776.712,0.74827,0.54773,0.26143,0.99434
M685.993T90.522,0.7479,0.54792,0.26128,0.99434
M643.314T1251.925,0.7477,0.54803,0.2612,0.99434
M465.141T849.089,0.74764,0.54806,0.26117,0.99434
M459.149T771.729,0.74708,0.54835,0.26094,0.99434
M527.287T1209.141,0.74678,0.5485,0.26082,0.99434
M314.905T90.961,0.74668,0.54855,0.26078,0.99434
M796.86T67.938,0.74619,0.54881,0.26058,0.99434
M808.202T1200.672,0.74532,0.54926,0.26023,0.99434
M723.231T1108.539,0.7447,0.54958,0.25997,0.99434
M1095.906T894.31,0.74468,0.54959,0.25996,0.99434
M723.346T899.128,0.74407,0.5499,0.25971,0.99434
M483.046T750.368,0.74393,0.54997,0.25966,0.99434
M251.019T152.27,0.74329,0.55031,0.25939,0.99434
M1085.513T1348.399,0.74195,0.551,0.25885,0.99434
M747.152T89.636,0.74167,0.55115,0.25873,0.99434
M399.065T319.722,0.74165,0.55116,0.25872,0.99434
M772.366T884.107,0.74085,0.55158,0.25839,0.99434
M549.13T89.631,0.73946,0.55229,0.25783,0.99434
M873.309T1120.281,0.736,0.5541,0.25641,0.99434
M853.704T1327.629,0.73512,0.55456,0.25605,0.99434
M318.971T91.239,0.73348,0.55542,0.25538,0.99434
M645.124T781.203,0.73262,0.55586,0.25503,0.99434
M211.02T89.692,0.72989,0.5573,0.25391,0.99434
M1161.521T895.466,0.72687,0.55888,0.25268,0.99434
M502.273T1072.442,0.72666,0.55899,0.25259,0.99434
M350.951T91.708,0.72607,0.5593,0.25235,0.99434
M392.068T765.784,0.72373,0.56054,0.2514,0.99434
M383.364T319.344,0.723,0.56092,0.2511,0.99434
M526.316T1188.04,0.72219,0.56135,0.25077,0.99434
M576.861T67.042,0.72189,0.56151,0.25064,0.99434
M437.065T776.272,0.72074,0.56211,0.25018,0.99434
M551.031T750.36,0.72036,0.56232,0.25002,0.99434
M479.19T902.518,0.72013,0.56244,0.24993,0.99434
M294.948T66.364,0.72008,0.56246,0.24991,0.99434
M789.181T317.533,0.71931,0.56287,0.24959,0.99434
M347.091T1147.321,0.71931,0.56287,0.24959,0.99434
M854.516T1290.85,0.71892,0.56308,0.24943,0.99434
M435.187T981.992,0.71882,0.56313,0.24939,0.99434
M776.814T66.22,0.71825,0.56343,0.24916,0.99434
M1074.422T1191.812,0.71726,0.56396,0.24875,0.99434
M793.131T89.251,0.7172,0.56399,0.24873,0.99434
M793.382T1217.731,0.71676,0.56423,0.24855,0.99434
M636.318T1109.802,0.71662,0.5643,0.24849,0.99434
M1136.545T907.7,0.71649,0.56436,0.24844,0.99434
M679.015T89.631,0.71404,0.56567,0.24744,0.99434
M765.403T989.552,0.71317,0.56613,0.24708,0.99434
M869.826T1310.173,0.71229,0.5666,0.24672,0.99434
M216.91T95.357,0.71191,0.56681,0.24656,0.99434
M1015.586T1347.819,0.71052,0.56755,0.246,0.99434
M402.053T876.272,0.71035,0.56763,0.24593,0.99434
M559.826T1188.911,0.70953,0.56808,0.24559,0.99434
M408.955T91.269,0.70948,0.5681,0.24558,0.99434
M439.661T87.494,0.70948,0.5681,0.24558,0.99434
M593.857T757.673,0.70631,0.5698,0.24428,0.99434
M369.388T763.979,0.70592,0.57001,0.24412,0.99434
M607.169T776.722,0.70549,0.57024,0.24394,0.99434
M401.144T790.222,0.70504,0.57048,0.24376,0.99434
M316.508T323.984,0.70387,0.57111,0.24328,0.99434
M429.435T314.237,0.70382,0.57114,0.24326,0.99434
M203.286T106.975,0.70371,0.57119,0.24322,0.99434
M543.278T1086.647,0.70245,0.57187,0.2427,0.99434
M309.119T137.634,0.70154,0.57236,0.24233,0.99434
M403.918T66.912,0.69925,0.57359,0.2414,0.99434
M361.323T326.759,0.69913,0.57366,0.24135,0.99434
M649.307T1120.24,0.69913,0.57366,0.24134,0.99434
M265.093T134.502,0.69816,0.57418,0.24095,0.99434
M243.065T108.531,0.69805,0.57424,0.24091,0.99434
M276.001T167.936,0.69507,0.57585,0.23969,0.99434
M770.81T67.374,0.6942,0.57633,0.23933,0.99434
M1134.728T916.618,0.69388,0.5765,0.2392,0.99434
M649.026T106.128,0.69262,0.57718,0.23869,0.99434
M777.852T69.273,0.69231,0.57735,0.23856,0.99434
M252.965T98.618,0.69199,0.57752,0.23843,0.99434
M344.099T126.621,0.69137,0.57786,0.23818,0.99434
M940.798T67.938,0.69127,0.57792,0.23814,0.99434
M591.094T89.826,0.69076,0.57819,0.23793,0.99434
M698.032T993.076,0.69076,0.57819,0.23793,0.99434
M795.134T88.13,0.68887,0.57922,0.23716,0.99434
M948.606T1193.747,0.68795,0.57972,0.23678,0.99434
M429.211T843.933,0.68622,0.58066,0.23608,0.99434
M349.186T846.471,0.68549,0.58106,0.23578,0.99434
M160.975T67.374,0.68426,0.58174,0.23527,0.99434
M259.023T89.815,0.6838,0.58198,0.23509,0.99434
M441.162T763.637,0.68337,0.58222,0.23491,0.99434
M1013.583T1347.533,0.68256,0.58267,0.23458,0.99434
M429.365T315.31,0.6808,0.58363,0.23387,0.99434
M477.088T1628.76,0.68039,0.58386,0.23369,0.99434
M333.926T91.902,0.67977,0.58419,0.23345,0.99434
M633.053T106.254,0.67977,0.58419,0.23345,0.99434
M395.189T761.387,0.67714,0.58564,0.23237,0.99434
M433.13T1193.416,0.67697,0.58573,0.2323,0.99434
M352.831T96.52,0.67695,0.58574,0.23229,0.99434
M266.946T113.686,0.67618,0.58617,0.23198,0.99434
M619.04T106.905,0.67587,0.58633,0.23185,0.99434
M627.743T1194.304,0.67316,0.58783,0.23075,0.99434
M295.081T793.997,0.67168,0.58865,0.23015,0.99434
M444.062T749.895,0.67098,0.58904,0.22986,0.99434
M755.604T807.443,0.6698,0.58969,0.22938,0.99434
M312.981T1548.536,0.66886,0.59021,0.229,0.99434
M575.926T1053.198,0.66867,0.59032,0.22892,0.99434
M293.179T1541.097,0.66801,0.59068,0.22865,0.99434
M723.577T942.094,0.66733,0.59106,0.22837,0.99434
M611.136T89.266,0.66352,0.59317,0.22682,0.99434
M607.262T1433.034,0.6632,0.59336,0.22668,0.99434
M359.061T194.361,0.66203,0.594,0.22621,0.99434
M447.152T782.273,0.66153,0.59428,0.22601,0.99434
M413.192T1370.63,0.66142,0.59435,0.22596,0.99434
M372.9T1734.569,0.6614,0.59435,0.22595,0.99434
M560.054T1184.801,0.6603,0.59497,0.22551,0.99434
M561.896T1245.178,0.65968,0.59532,0.22525,0.99434
M1013.97T1244.591,0.65771,0.59642,0.22445,0.99434
M415.086T168.579,0.65663,0.59702,0.22401,0.99434
M238.892T97.993,0.65542,0.5977,0.22351,0.99434
M447.259T942.596,0.65535,0.59774,0.22349,0.99434
M472.92T68.092,0.6535,0.59878,0.22274,0.99434
M587.158T88.482,0.65163,0.59983,0.22197,0.99434
M361.512T316.902,0.65039,0.60053,0.22147,0.99434
M309.61T1127.503,0.65017,0.60065,0.22138,0.99434
M209.025T89.634,0.64959,0.60098,0.22114,0.99434
M508.881T66.935,0.64896,0.60133,0.22089,0.99434
M413.167T733.785,0.64772,0.60203,0.22038,0.99434
M559.667T1200.71,0.64635,0.6028,0.21982,0.99434
M213.056T916.687,0.64596,0.60303,0.21966,0.99434
M656.69T947.865,0.64557,0.60325,0.21951,0.99434
M951.444T1329.777,0.64482,0.60367,0.2192,0.99434
M311.113T844.512,0.64318,0.6046,0.21853,0.99434
M489.187T785.097,0.64241,0.60504,0.21822,0.99434
M420.999T106.905,0.64126,0.60569,0.21775,0.99434
M772.809T66.771,0.6391,0.60691,0.21687,0.99434
M869.81T67.545,0.63842,0.6073,0.2166,0.99434
M491.126T414.484,0.63754,0.6078,0.21624,0.99434
M241.033T103.182,0.63735,0.60791,0.21616,0.99434
M721.695T1111.272,0.63649,0.6084,0.21581,0.99434
M420.228T902.138,0.63598,0.60869,0.2156,0.99434
M367.102T765.544,0.63552,0.60895,0.21542,0.99434
M755.669T805.268,0.6344,0.60959,0.21496,0.99434
M1071.559T892.477,0.63381,0.60993,0.21472,0.99434
M773.866T69.273,0.63317,0.6103,0.21446,0.99434
M831.18T89.251,0.63295,0.61042,0.21437,0.99434
M439.009T107.459,0.63278,0.61052,0.2143,0.99434
M968.577T1247.645,0.63196,0.61099,0.21397,0.99434
M565.23T912.919,0.6315,0.61125,0.21378,0.99434
M413.106T699.494,0.63148,0.61126,0.21377,0.99434
M1130.454T886.215,0.63102,0.61152,0.21359,0.99434
M484.876T65.991,0.62879,0.6128,0.21268,0.99434
M305.084T1149.057,0.62855,0.61294,0.21258,0.99434
M465.105T746.988,0.62662,0.61405,0.2118,0.99434
M826.798T68.208,0.62605,0.61438,0.21157,0.99434
M173.008T106.871,0.62595,0.61443,0.21152,0.99434
M450.796T96.244,0.62573,0.61456,0.21144,0.99434
M647.193T836.421,0.62297,0.61615,0.21031,0.99434
M439.365T89.079,0.62243,0.61646,0.2101,0.99434
M551.147T89.35,0.62146,0.61702,0.2097,0.99434
M1101.781T69.273,0.6212,0.61717,0.20959,0.99434
M241.219T1426.495,0.62034,0.61766,0.20925,0.99434
M706.816T67.734,0.61968,0.61805,0.20898,0.99434
M317.087T121.975,0.61927,0.61828,0.20881,0.99434
M397.074T474.916,0.619,0.61844,0.2087,0.99434
M517.159T795.678,0.61866,0.61864,0.20856,0.99434
M601.323T1160.225,0.61795,0.61905,0.20827,0.99434
M631.8T325.95,0.6173,0.61942,0.20801,0.99434
M562.892T1151.046,0.6166,0.61983,0.20773,0.99434
M601.172T845.875,0.61602,0.62016,0.20749,0.99434
M355.318T1470.36,0.61594,0.62021,0.20746,0.99434
M532.307T1586.442,0.61414,0.62125,0.20673,0.99434
M367.08T114.463,0.61266,0.62212,0.20613,0.99434
M569.35T895.921,0.6124,0.62227,0.20602,0.99434
M544.284T936.329,0.61215,0.62241,0.20592,0.99434
M615.195T761.983,0.6114,0.62285,0.20562,0.99434
M1595.86T892.477,0.60982,0.62377,0.20498,0.99434
M560.75T1181.655,0.60911,0.62419,0.20469,0.99434
M425.046T798.077,0.60901,0.62424,0.20465,0.99434
M643.188T792.118,0.60898,0.62426,0.20464,0.99434
M1209.581T888.373,0.6089,0.6243,0.2046,0.99434
M632.993T321.252,0.60854,0.62451,0.20446,0.99434
M988.804T68.066,0.60751,0.62511,0.20404,0.99434
M568.015T908.774,0.60724,0.62527,0.20393,0.99434
M309.551T1628.43,0.60724,0.62527,0.20393,0.99434
M516.896T66.912,0.60718,0.62531,0.2039,0.99434
M292.951T1190.066,0.60689,0.62548,0.20379,0.99434
M397.002T110.368,0.60601,0.626,0.20343,0.99434
M564.995T1201.416,0.60579,0.62612,0.20334,0.99434
M434.83T95.362,0.60472,0.62675,0.20291,0.99434
M633.146T772.656,0.60468,0.62677,0.20289,0.99434
M584.88T67.734,0.60371,0.62734,0.2025,0.99434
M507.891T66.852,0.60359,0.62741,0.20245,0.99434
M869.849T1307.413,0.60311,0.62769,0.20225,0.99434
M823.815T68.208,0.60305,0.62773,0.20223,0.99434
M1192.04T901.764,0.60296,0.62778,0.20219,0.99434
M643.847T66.912,0.60247,0.62807,0.20199,0.99434
M574.868T66.858,0.60172,0.62851,0.20169,0.99434
M277.031T88.663,0.60116,0.62884,0.20146,0.99434
M486.878T66.684,0.60023,0.62938,0.20109,0.99434
M221.03T89.496,0.59883,0.6302,0.20052,0.99434
M1032.753T1226.13,0.5966,0.63152,0.19961,0.99434
M570.167T894.567,0.59568,0.63206,0.19924,0.99434
M822.854T69.273,0.5955,0.63216,0.19917,0.99434
M478.295T1238.56,0.59487,0.63254,0.19891,0.99434
M245.043T89.713,0.59424,0.63291,0.19866,0.99434
M489.125T757.244,0.59377,0.63319,0.19847,0.99434
M608.815T67.972,0.59303,0.63362,0.19817,0.99434
M698.83T984.108,0.5926,0.63388,0.19799,0.99434
M139.002T112.479,0.59258,0.63389,0.19799,0.99434
M613.529T893,0.59135,0.63462,0.19749,0.99434
M800.341T69.273,0.59045,0.63515,0.19712,0.99434
M773.806T66.912,0.59044,0.63516,0.19712,0.99434
M938.802T67.374,0.58959,0.63566,0.19678,0.99434
M1074.325T1193.301,0.58936,0.63579,0.19668,0.99434
M633.616T316.413,0.58854,0.63628,0.19635,0.99434
M1327.552T905.478,0.58773,0.63676,0.19602,0.99434
M701.195T940.853,0.587,0.63719,0.19573,0.99434
M563.801T1148.286,0.5869,0.63725,0.19569,0.99434
M1203.469T868.759,0.58629,0.63761,0.19544,0.99434
M422.897T65.252,0.58419,0.63886,0.19459,0.99434
M497.175T1191.749,0.58274,0.63973,0.194,0.99434
M277.537T1369.612,0.58268,0.63976,0.19398,0.99434
M745.856T67.938,0.58232,0.63998,0.19384,0.99434
M888.803T66.684,0.58196,0.64019,0.19369,0.99434
M1074.439T1194.382,0.58175,0.64032,0.1936,0.99434
M317.054T89.176,0.58073,0.64092,0.19319,0.99434
M901.173T87.737,0.57899,0.64197,0.19249,0.99434
M331.103T255.151,0.57824,0.64241,0.19219,0.99434
M805.628T943.759,0.57711,0.64309,0.19173,0.99434
M874.812T68.208,0.57641,0.6435,0.19145,0.99434
M330.967T90.669,0.57546,0.64407,0.19106,0.99434
M548.979T106.308,0.57529,0.64418,0.191,0.99434
M347.184T1141.626,0.57442,0.6447,0.19064,0.99434
M747.52T1691.175,0.57371,0.64512,0.19036,0.99434
M523.18T894.843,0.57198,0.64616,0.18966,0.99434
M625.227T868.289,0.57115,0.64666,0.18932,0.99434
M501.375T66.858,0.57066,0.64696,0.18912,0.99434
M610.241T1134.504,0.56917,0.64785,0.18852,0.99434
M403.16T816.749,0.56831,0.64837,0.18818,0.99434
M764.865T68.038,0.56787,0.64864,0.188,0.99434
M377.162T1630.7,0.56778,0.64869,0.18796,0.99434
M501.206T823.684,0.56711,0.6491,0.18769,0.99434
M377.049T427.197,0.567,0.64916,0.18765,0.99434
M577.665T1674.316,0.56695,0.64919,0.18763,0.99434
M610.83T67.188,0.56678,0.6493,0.18756,0.99434
M504.906T66.788,0.56528,0.6502,0.18695,0.99434
M265.426T1576.148,0.56524,0.65023,0.18694,0.99434
M437.044T765.875,0.56473,0.65053,0.18673,0.99434
M563.035T1151.624,0.56466,0.65058,0.1867,0.99434
M692.275T1148.653,0.56388,0.65105,0.18639,0.99434
M306.936T1813.234,0.56333,0.65138,0.18617,0.99434
M366.264T1266.032,0.56319,0.65146,0.18611,0.99434
M1096.548T894.929,0.56285,0.65167,0.18597,0.99434
M445.095T115.802,0.56239,0.65195,0.18579,0.99434
M415.233T929.494,0.56231,0.652,0.18576,0.99434
M272.216T1223.783,0.56197,0.6522,0.18562,0.99434
M417.893T66.858,0.5618,0.6523,0.18555,0.99434
M1128.561T892.565,0.56024,0.65325,0.18492,0.99434
M499.04T88.414,0.56009,0.65334,0.18486,0.99434
M511.046T749.487,0.55947,0.65372,0.18461,0.99434
M505.037T89.053,0.5582,0.65449,0.1841,0.99434
M611.22T783.374,0.55816,0.65451,0.18408,0.99434
M459.959T106.348,0.55783,0.65472,0.18395,0.99434
M460.969T105.772,0.55694,0.65525,0.18359,0.99434
M1204.491T868.846,0.55523,0.65629,0.1829,0.99434
M1337.483T909.092,0.5544,0.6568,0.18257,0.99434
M203.204T105.674,0.55321,0.65753,0.18209,0.99434
M158.977T67.376,0.55295,0.65768,0.18198,0.99434
M419.03T798.766,0.55295,0.65768,0.18198,0.99434
M281.069T746.743,0.55278,0.65779,0.18191,0.99434
M264.918T1583.467,0.55132,0.65868,0.18133,0.99434
M578.278T1654.313,0.55044,0.65922,0.18097,0.99434
M387.165T771.864,0.54982,0.6596,0.18072,0.99434
M277.145T1387.445,0.54836,0.66049,0.18013,0.99434
M659.273T944.298,0.54814,0.66062,0.18005,0.99434
M613.774T885.363,0.54802,0.6607,0.18,0.99434
M445.207T780.093,0.54801,0.6607,0.17999,0.99434
M270.565T1223.783,0.54797,0.66073,0.17998,0.99434
M1031.994T1223.73,0.54744,0.66105,0.17976,0.99434
M1224.522T894.229,0.54725,0.66117,0.17969,0.99434
M1163.56T905.015,0.54704,0.6613,0.1796,0.99434
M338.088T840.136,0.54648,0.66164,0.17938,0.99434
M194.906T1368.205,0.54625,0.66178,0.17928,0.99434
M700.309T1205.376,0.54605,0.6619,0.17921,0.99434
M893.826T69.273,0.54563,0.66216,0.17904,0.99434
M383.462T316.499,0.54518,0.66244,0.17886,0.99434
M655.999T943.196,0.54509,0.66249,0.17882,0.99434
M264T169.106,0.54359,0.66342,0.17821,0.99434
M986.8T69.273,0.54101,0.665,0.17718,0.99434
M760.823T66.885,0.54089,0.66507,0.17713,0.99434
M453.035T765.753,0.53982,0.66573,0.1767,0.99434
M505.3T1291.082,0.53934,0.66603,0.17651,0.99434
M527.103T89.251,0.53664,0.66769,0.17542,0.99434
M287.076T110.312,0.53545,0.66843,0.17495,0.99434
M1056.664T1245.704,0.53519,0.66859,0.17484,0.99434
M244.992T90.87,0.5351,0.66864,0.1748,0.99434
M677.532T831.69,0.53445,0.66905,0.17454,0.99434
M706.319T1147.92,0.53335,0.66972,0.1741,0.99434
M199.135T972.397,0.53323,0.6698,0.17406,0.99434
M299.652T1305.804,0.53246,0.67028,0.17374,0.99434
M338.938T105.668,0.53136,0.67096,0.1733,0.99434
M459.203T1145.05,0.52707,0.67362,0.17158,0.99434
M419.115T799.29,0.52655,0.67395,0.17138,0.99434
M383.156T805.681,0.52626,0.67413,0.17126,0.99434
M429.486T320.767,0.52614,0.6742,0.17121,0.99434
M385.077T746.611,0.52564,0.67451,0.17101,0.99434
M285.243T1390.408,0.52512,0.67484,0.1708,0.99434
M875.467T1241.171,0.52483,0.67502,0.17069,0.99434
M647.689T1159.779,0.52451,0.67522,0.17056,0.99434
M579.301T894.416,0.52428,0.67536,0.17046,0.99434
M561.985T1245.624,0.52424,0.67538,0.17045,0.99434
M481.224T887.168,0.52406,0.6755,0.17038,0.99434
M455.098T785.732,0.52385,0.67563,0.17029,0.99434
M985.574T1225.672,0.52314,0.67607,0.17001,0.99434
M570.518T894.146,0.52235,0.67656,0.16969,0.99434
M371.09T764.993,0.52009,0.67798,0.16879,0.99434
M901.267T743.636,0.51801,0.67928,0.16795,0.99434
M487.282T1221.234,0.51796,0.67931,0.16793,0.99434
M609.153T789.212,0.51645,0.68025,0.16733,0.99434
M323.019T128.103,0.51605,0.6805,0.16717,0.99434
M1100.582T1225.322,0.51544,0.68089,0.16692,0.99434
M375.129T680.648,0.51302,0.6824,0.16596,0.99434
M367.058T823.98,0.50966,0.68452,0.16461,0.99434
M1009.554T1308.282,0.50836,0.68533,0.1641,0.99434
M449.202T630.506,0.50722,0.68606,0.16364,0.99434
M1265.573T897.223,0.50703,0.68618,0.16356,0.99434
M354.093T469.671,0.50654,0.68648,0.16337,0.99434
M293.177T1099.499,0.50628,0.68665,0.16326,0.99434
M675.158T785.506,0.50583,0.68693,0.16308,0.99434
M287.077T663.979,0.50578,0.68697,0.16306,0.99434
M246.886T1784.096,0.50559,0.68708,0.16299,0.99434
M424.907T94.227,0.50536,0.68723,0.1629,0.99434
M361.677T1190.955,0.50522,0.68732,0.16284,0.99434
M309.118T727.508,0.50483,0.68757,0.16269,0.99434
M1014.043T1346.26,0.50383,0.6882,0.16229,0.99434
M613.564T887.981,0.50373,0.68826,0.16225,0.99434
M701.333T69.273,0.50342,0.68846,0.16212,0.99434
M323.22T1468.402,0.50325,0.68856,0.16206,0.99434
M589.566T906.625,0.5028,0.68885,0.16188,0.99434
M405.08T802.267,0.50256,0.689,0.16178,0.99434
M998.816T1403.341,0.50219,0.68924,0.16163,0.99434
M808.835T67.938,0.50164,0.68958,0.16141,0.99434
M613.854T887.38,0.50147,0.68969,0.16135,0.99434
M698.637T990.954,0.50128,0.68981,0.16127,0.99434
M565.362T1392.429,0.5008,0.69011,0.16108,0.99434
M743.208T992.462,0.50063,0.69022,0.16101,0.99434
M1191.866T903.98,0.50008,0.69057,0.16079,0.99434
M954.676T1175.377,0.49989,0.69069,0.16072,0.99434
M930.812T67.938,0.49975,0.69078,0.16066,0.99434
M693.333T1246.11,0.49922,0.69112,0.16045,0.99434
M777.164T88.682,0.49903,0.69124,0.16037,0.99434
M462.884T65.896,0.49843,0.69162,0.16013,0.99434
M573.017T749.518,0.49832,0.69169,0.16009,0.99434
M574.01T89.959,0.49796,0.69192,0.15995,0.99434
M327.29T1570.958,0.49767,0.6921,0.15983,0.99434
M375.07T470.729,0.49758,0.69216,0.1598,0.99434
M206.081T834.983,0.4966,0.69278,0.1594,0.99434
M327.643T975.837,0.49616,0.69306,0.15923,0.99434
M529.159T788.61,0.49557,0.69344,0.15899,0.99434
M316.359T322.539,0.49522,0.69366,0.15886,0.99434
M439.32T90.793,0.49486,0.69389,0.15871,0.99434
M424.902T66.171,0.49444,0.69416,0.15854,0.99434
M893.177T89.251,0.49307,0.69503,0.158,0.99434
M469.171T990.382,0.49103,0.69632,0.15719,0.99434
M577.137T781.037,0.49071,0.69653,0.15706,0.99434
M427.197T838.449,0.48984,0.69708,0.15671,0.99434
M870.702T1303.064,0.48938,0.69738,0.15653,0.99434
