"",F.stat,p.value,-log10(p),FDR
M691.276T938.382,0.43419,0.65223,0.1856,0.99678
M877.498T1237.158,0.43388,0.65243,0.18547,0.99678
M951.567T1289.006,0.43142,0.65399,0.18443,0.99678
M545.399T1295.888,0.43136,0.65402,0.18441,0.99678
M826.526T1130.872,0.43133,0.65404,0.18439,0.99678
M702.262T869.338,0.43124,0.6541,0.18436,0.99678
M606.436T1258.482,0.43038,0.65465,0.18399,0.99678
M819.302T866.333,0.42707,0.65675,0.1826,0.99678
M815.568T1575.234,0.42666,0.65701,0.18243,0.99678
M476.194T828.514,0.42661,0.65704,0.18241,0.99678
M887.355T973.898,0.42314,0.65926,0.18094,0.99678
M585.449T1591.044,0.4228,0.65947,0.1808,0.99678
M692.264T921.146,0.42094,0.66067,0.18002,0.99678
M1005.548T1271.069,0.42079,0.66076,0.17996,0.99678
M1114.43T957.42,0.42067,0.66083,0.17991,0.99678
M892.608T1557.588,0.42051,0.66094,0.17984,0.99678
M369.19T1418.277,0.41958,0.66154,0.17945,0.99678
M615.484T1373.389,0.419,0.66191,0.1792,0.99678
M700.613T1641.124,0.41847,0.66225,0.17898,0.99678
M897.335T957.42,0.41794,0.66259,0.17876,0.99678
M615.411T1474.624,0.41759,0.66281,0.17861,0.99678
M1077.42T926.047,0.41716,0.66309,0.17843,0.99678
M847.518T1306.823,0.41714,0.6631,0.17842,0.99678
M425.215T1625.274,0.41699,0.6632,0.17836,0.99678
M1080.395T940.951,0.41697,0.66321,0.17835,0.99678
M956.379T959.199,0.41631,0.66363,0.17807,0.99678
M1047.412T924.482,0.41598,0.66385,0.17793,0.99678
M381.188T1626.129,0.41434,0.66491,0.17724,0.99678
M1005.541T1234.319,0.41426,0.66496,0.17721,0.99678
M579.486T1558.522,0.41399,0.66513,0.17709,0.99678
M803.498T1269.605,0.41389,0.6652,0.17705,0.99678
M820.314T857.905,0.41359,0.66539,0.17692,0.99678
M699.264T863.447,0.41307,0.66573,0.1767,0.99678
M798.336T1042.058,0.41296,0.6658,0.17666,0.99678
M433.152T909.874,0.41291,0.66583,0.17664,0.99678
M505.27T1185.014,0.41244,0.66614,0.17644,0.99678
M440.232T1219.408,0.41144,0.66678,0.17602,0.99678
M906.636T1393.418,0.40957,0.66799,0.17523,0.99678
M702.257T908.018,0.40939,0.66811,0.17515,0.99678
M786.289T924.482,0.40928,0.66818,0.17511,0.99678
M613.193T831.535,0.40918,0.66825,0.17506,0.99678
M861.603T1557.588,0.40908,0.66831,0.17502,0.99678
M888.347T872.624,0.40861,0.66861,0.17483,0.99678
M293.132T1011.058,0.40661,0.66992,0.17398,0.99678
M699.595T1557.568,0.40558,0.67058,0.17355,0.99678
M692.263T843.183,0.40469,0.67116,0.17317,0.99678
M986.389T942.609,0.4044,0.67135,0.17305,0.99678
M875.59T1584.638,0.40401,0.6716,0.17289,0.99678
M878.848T990.311,0.40241,0.67265,0.17221,0.99678
M409.12T816.318,0.40229,0.67273,0.17216,0.99678
M419.313T1610.334,0.40131,0.67337,0.17175,0.99678
M864.319T940.951,0.40051,0.67389,0.17141,0.99678
M326.29T1508.218,0.39929,0.67469,0.17089,0.99678
M295.152T1325.086,0.39754,0.67584,0.17016,0.99678
M432.221T1406.201,0.39717,0.67608,0.17,0.99678
M808.55T1386.472,0.39717,0.67608,0.17,0.99678
M847.319T941.78,0.39683,0.67631,0.16986,0.99678
M611.437T1557.675,0.39623,0.6767,0.1696,0.99678
M721.577T1536.307,0.39612,0.67677,0.16956,0.99678
M326.288T1489.992,0.39605,0.67682,0.16953,0.99678
M993.379T943.327,0.39548,0.67719,0.16929,0.99678
M488.187T973.898,0.39511,0.67744,0.16913,0.99678
M913.563T1454.879,0.39368,0.67838,0.16853,0.99678
M813.513T1358.969,0.39344,0.67854,0.16843,0.99678
M947.375T872.624,0.39336,0.67859,0.16839,0.99678
M1017.391T843.183,0.39285,0.67893,0.16818,0.99678
M921.335T902.791,0.39169,0.67969,0.16769,0.99678
M835.332T872.624,0.39125,0.67998,0.1675,0.99678
M821.327T902.328,0.38994,0.68085,0.16695,0.99678
M527.227T886.063,0.38905,0.68144,0.16657,0.99678
M505.253T1373.377,0.38903,0.68145,0.16656,0.99678
M329.158T1625.781,0.3881,0.68207,0.16617,0.99678
M858.58T1574.486,0.38797,0.68216,0.16612,0.99678
M690.257T892.9,0.38783,0.68224,0.16606,0.99678
M602.51T1575.45,0.38744,0.6825,0.16589,0.99678
M896.342T959.199,0.38577,0.68362,0.16519,0.99678
M557.461T1262.042,0.38528,0.68394,0.16498,0.99678
M827.326T866.333,0.38316,0.68535,0.16409,0.99678
M827.318T827.274,0.38315,0.68536,0.16408,0.99678
M787.311T955.77,0.38182,0.68625,0.16352,0.99678
M855.342T925.437,0.38081,0.68692,0.1631,0.99678
M1087.418T959.199,0.3806,0.68706,0.16301,0.99678
M402.157T908.195,0.37966,0.68769,0.16261,0.99678
M504.265T1239.89,0.37895,0.68817,0.16231,0.99678
M847.317T919.58,0.37868,0.68834,0.1622,0.99678
M423.199T1490.395,0.37801,0.68879,0.16191,0.99678
M803.494T1321.954,0.37719,0.68935,0.16156,0.99678
M876.617T1446.028,0.37524,0.69065,0.16074,0.99678
M773.297T924.482,0.37421,0.69134,0.16031,0.99678
M812.54T1212.039,0.37371,0.69168,0.1601,0.99678
M569.411T1423.013,0.37301,0.69215,0.1598,0.99678
M327.228T1608.501,0.37247,0.69252,0.15957,0.99678
M959.573T1587.713,0.37231,0.69263,0.1595,0.99678
M787.312T881.272,0.37225,0.69266,0.15948,0.99678
M505.273T1221.035,0.37211,0.69276,0.15942,0.99678
M951.568T1338.092,0.37108,0.69345,0.15898,0.99678
M1147.442T940.951,0.37106,0.69346,0.15898,0.99678
M431.216T1372.484,0.37106,0.69347,0.15897,0.99678
M795.538T1390.404,0.36928,0.69467,0.15822,0.99678
M938.605T1475.069,0.3691,0.69479,0.15814,0.99678
M790.34T953.298,0.36894,0.6949,0.15808,0.99678
M906.342T957.42,0.36657,0.69651,0.15708,0.99678
M690.261T940.951,0.36542,0.69728,0.15659,0.99678
M259.067T312.641,0.36477,0.69773,0.15631,0.99678
M670.245T959.199,0.36358,0.69854,0.15581,0.99678
M424.212T1390.408,0.36358,0.69854,0.15581,0.99678
M430.312T1463.866,0.36337,0.69868,0.15572,0.99678
M716.614T1523.905,0.36241,0.69933,0.15532,0.99678
M507.18T901.88,0.36217,0.6995,0.15521,0.99678
M505.253T1269.605,0.36199,0.69962,0.15514,0.99678
M812.538T1253.346,0.36173,0.69979,0.15503,0.99678
M257.088T864.231,0.36117,0.70018,0.15479,0.99678
M609.269T1439.891,0.36072,0.70049,0.1546,0.99678
M503.18T942.609,0.35988,0.70105,0.15425,0.99678
M1102.351T817.469,0.35948,0.70133,0.15408,0.99678
M572.502T1624.418,0.35874,0.70184,0.15376,0.99678
M818.326T857.905,0.3587,0.70186,0.15375,0.99678
M614.484T1372.967,0.3586,0.70193,0.15371,0.99678
M930.353T957.42,0.35834,0.70211,0.15359,0.99678
M386.164T943.456,0.35788,0.70242,0.1534,0.99678
M557.203T893.494,0.35724,0.70286,0.15313,0.99678
M655.419T1280.542,0.35719,0.7029,0.15311,0.99678
M993.569T1322.588,0.35642,0.70342,0.15278,0.99678
M440.239T1157.441,0.35618,0.70359,0.15268,0.99678
M991.383T954.894,0.3559,0.70378,0.15256,0.99678
M821.503T1322.584,0.35567,0.70394,0.15246,0.99678
M931.349T957.42,0.35553,0.70403,0.15241,0.99678
M539.282T935.356,0.35512,0.70432,0.15223,0.99678
M810.527T1193.498,0.35493,0.70444,0.15215,0.99678
M1085.421T973.898,0.3544,0.70481,0.15193,0.99678
M698.269T891.807,0.35427,0.7049,0.15187,0.99678
M855.334T832.505,0.35415,0.70498,0.15182,0.99678
M809.538T1490.286,0.3532,0.70564,0.15142,0.99678
M309.131T1610.851,0.35308,0.70571,0.15137,0.99678
M967.562T1198.781,0.35308,0.70572,0.15137,0.99678
M803.496T1340.099,0.35281,0.7059,0.15126,0.99678
M610.486T1325.086,0.3517,0.70666,0.15079,0.99678
M790.519T1321.956,0.35135,0.7069,0.15064,0.99678
M846.528T1240.644,0.35109,0.70709,0.15053,0.99678
M785.299T924.482,0.35108,0.7071,0.15052,0.99678
M824.544T1245.233,0.34993,0.70789,0.15004,0.99678
M519.225T1025.439,0.34868,0.70875,0.14951,0.99678
M809.528T1642.498,0.34762,0.70948,0.14906,0.99678
M798.333T1001.921,0.34751,0.70956,0.14901,0.99678
M806.333T896.321,0.34714,0.70981,0.14886,0.99678
M508.544T1507.08,0.34632,0.71038,0.14851,0.99678
M823.522T1339.243,0.34497,0.71132,0.14794,0.99678
M505.27T1240.129,0.34389,0.71206,0.14748,0.99678
M840.333T885.833,0.34363,0.71225,0.14737,0.99678
M861.571T1506.859,0.34076,0.71424,0.14615,0.99678
M1029.422T872.624,0.34064,0.71433,0.1461,0.99678
M993.57T1306.532,0.34047,0.71445,0.14603,0.99678
M764.517T1325.086,0.34038,0.71451,0.14599,0.99678
M700.599T1557.484,0.3399,0.71484,0.14579,0.99678
M1038.388T940.951,0.33906,0.71543,0.14544,0.99678
M851.325T943.327,0.33853,0.7158,0.14521,0.99678
M1005.378T843.183,0.33768,0.71639,0.14485,0.99678
M990.389T957.42,0.3353,0.71806,0.14384,0.99678
M787.547T1591.444,0.33475,0.71844,0.14361,0.99678
M877.506T1205.117,0.33379,0.71912,0.1432,0.99678
M931.376T975.822,0.33371,0.71918,0.14316,0.99678
M897.571T1491.061,0.33313,0.71958,0.14292,0.99678
M542.195T828.514,0.33256,0.71998,0.14268,0.99678
M706.253T891.652,0.33247,0.72004,0.14264,0.99678
M898.573T1506.898,0.33216,0.72026,0.14251,0.99678
M887.334T886.012,0.33211,0.7203,0.14249,0.99678
M993.57T1273.542,0.33178,0.72053,0.14235,0.99678
M897.572T1523.593,0.33096,0.72111,0.142,0.99678
M673.587T1576.856,0.33075,0.72125,0.14191,0.99678
M809.524T1626.651,0.3305,0.72143,0.14181,0.99678
M534.317T1573.977,0.32999,0.72179,0.14159,0.99678
M538.537T1456.786,0.32922,0.72233,0.14126,0.99678
M654.247T924.482,0.32809,0.72313,0.14078,0.99678
M349.188T1656.418,0.32754,0.72352,0.14055,0.99678
M699.266T892.331,0.32653,0.72423,0.14012,0.99678
M823.518T1283.896,0.3263,0.72439,0.14003,0.99678
M892.609T1509.101,0.32543,0.72501,0.13966,0.99678
M877.503T1170,0.32392,0.72608,0.13902,0.99678
M882.48T1339.403,0.32392,0.72608,0.13901,0.99678
M952.356T828.514,0.32292,0.72679,0.13859,0.99678
M325.876T1824.647,0.32292,0.72679,0.13859,0.99678
M1000.38T828.514,0.32271,0.72694,0.1385,0.99678
M440.152T910.27,0.32185,0.72755,0.13814,0.99678
M381.12T920.434,0.32172,0.72764,0.13808,0.99678
M824.549T1406.219,0.32105,0.72812,0.1378,0.99678
M970.4T881.272,0.32092,0.72821,0.13774,0.99678
M561.213T812.644,0.32027,0.72868,0.13747,0.99678
M471.218T918.479,0.31976,0.72904,0.13725,0.99678
M1095.412T857.905,0.3193,0.72936,0.13706,0.99678
M818.274T858.699,0.31906,0.72953,0.13695,0.99678
M416.157T975.822,0.31902,0.72956,0.13694,0.99678
M876.605T1557.26,0.3182,0.73015,0.13659,0.99678
M927.368T919.58,0.31807,0.73024,0.13653,0.99678
M996.384T957.42,0.31774,0.73048,0.13639,0.99678
M1023.387T857.905,0.31682,0.73113,0.136,0.99678
M675.44T1356.706,0.31669,0.73123,0.13595,0.99678
M533.202T872.624,0.31483,0.73256,0.13516,0.99678
M689.269T924.637,0.31457,0.73274,0.13505,0.99678
M854.586T1584.638,0.31435,0.7329,0.13496,0.99678
M383.199T1456.651,0.31358,0.73345,0.13463,0.99678
M849.325T990.311,0.31345,0.73355,0.13457,0.99678
M861.513T1356.533,0.31164,0.73484,0.13381,0.99678
M569.451T1621.712,0.31124,0.73513,0.13363,0.99678
M787.311T857.905,0.31105,0.73527,0.13355,0.99678
M923.356T798.136,0.31102,0.73529,0.13354,0.99678
M937.305T817.469,0.31022,0.73586,0.1332,0.99678
M854.583T1499.87,0.30892,0.7368,0.13265,0.99678
M331.187T1136.851,0.30576,0.73908,0.13131,0.99678
M505.179T828.514,0.30539,0.73935,0.13115,0.99678
M803.314T959.886,0.30523,0.73946,0.13108,0.99678
M1001.365T875.234,0.30465,0.73988,0.13084,0.99678
M507.173T926.047,0.3035,0.74072,0.13035,0.99678
M305.302T1540.694,0.30309,0.74101,0.13018,0.99678
M494.565T1422.678,0.30272,0.74128,0.13002,0.99678
M869.334T919.017,0.30228,0.7416,0.12983,0.99678
M821.502T1286.343,0.30183,0.74193,0.12964,0.99678
M530.218T901.604,0.30115,0.74242,0.12935,0.99678
M437.323T1509.101,0.30052,0.74288,0.12908,0.99678
M1131.542T920.434,0.3004,0.74297,0.12903,0.99678
M803.491T1338.543,0.30036,0.743,0.12901,0.99678
M843.597T1509.101,0.30029,0.74304,0.12899,0.99678
M586.241T903.94,0.30023,0.74309,0.12896,0.99678
M860.314T843.183,0.29997,0.74327,0.12885,0.99678
M534.317T1557.588,0.29983,0.74338,0.12879,0.99678
M842.586T1446.028,0.29933,0.74375,0.12858,0.99678
M351.208T1439.835,0.29847,0.74437,0.12821,0.99678
M303.179T1456.078,0.29811,0.74463,0.12806,0.99678
M569.45T1658.237,0.29771,0.74492,0.12789,0.99678
M805.328T827.274,0.2976,0.745,0.12784,0.99678
M1123.425T940.951,0.29644,0.74585,0.12735,0.99678
M873.355T919.58,0.29631,0.74594,0.12729,0.99678
M700.272T813.875,0.29525,0.74672,0.12684,0.99678
M987.582T1306.56,0.29519,0.74676,0.12682,0.99678
M383.317T1433.132,0.2946,0.74719,0.12657,0.99678
M803.31T992.353,0.2946,0.74719,0.12657,0.99678
M209.153T884.787,0.29348,0.74801,0.12609,0.99678
M402.158T851.401,0.29237,0.74883,0.12562,0.99678
M805.331T872.624,0.29157,0.74941,0.12528,0.99678
M708.266T910.27,0.29131,0.74961,0.12517,0.99678
M669.562T1624.559,0.29124,0.74966,0.12514,0.99678
M521.219T985.794,0.29102,0.74982,0.12504,0.99678
M369.296T1295.888,0.29077,0.75,0.12494,0.99678
M815.507T1358.969,0.2907,0.75005,0.12491,0.99678
M861.595T1526.07,0.2905,0.7502,0.12482,0.99678
M919.314T784.45,0.28988,0.75066,0.12456,0.99678
M513.265T1237.158,0.2897,0.75079,0.12448,0.99678
M836.312T942.609,0.28969,0.75079,0.12448,0.99678
M521.208T925.1,0.2896,0.75086,0.12444,0.99678
M691.436T1356.203,0.28944,0.75098,0.12437,0.99678
M997.719T1446.028,0.2887,0.75152,0.12406,0.99678
M840.325T843.183,0.28864,0.75156,0.12403,0.99678
M1063.401T857.905,0.28812,0.75195,0.12381,0.99678
M875.588T1557.588,0.28718,0.75264,0.12341,0.99678
M1017.38T900.968,0.28653,0.75312,0.12314,0.99678
M455.152T813.875,0.28616,0.7534,0.12298,0.99678
M873.342T973.898,0.28521,0.75409,0.12258,0.99678
M744.276T1008.897,0.28477,0.75441,0.12239,0.99678
M675.447T1389.557,0.28472,0.75446,0.12237,0.99678
M622.23T911.332,0.28028,0.75774,0.12048,0.99678
M372.364T1473.637,0.27971,0.75817,0.12024,0.99678
M671.56T1406.45,0.27908,0.75863,0.11997,0.99678
M975.373T872.624,0.27907,0.75864,0.11996,0.99678
M523.599T1382.768,0.27776,0.75962,0.1194,0.99678
M851.323T925.442,0.27724,0.76,0.11919,0.99678
M882.575T1523.543,0.27643,0.76061,0.11884,0.99678
M420.286T1339.593,0.27348,0.76281,0.11759,0.99678
M1023.385T959.199,0.27339,0.76288,0.11754,0.99678
M308.129T1438.751,0.27285,0.76328,0.11732,0.99678
M803.49T1305.244,0.27219,0.76378,0.11703,0.99678
M1153.43T843.183,0.27194,0.76396,0.11693,0.99678
M993.569T1356.685,0.27177,0.76409,0.11685,0.99678
M851.322T857.905,0.27129,0.76445,0.11665,0.99678
M893.341T926.592,0.27023,0.76525,0.1162,0.99678
M806.333T872.624,0.26941,0.76586,0.11585,0.99678
M839.501T1289.163,0.26903,0.76615,0.11569,0.99678
M512.821T1418.36,0.26892,0.76623,0.11564,0.99678
M393.235T1355.605,0.26769,0.76715,0.11512,0.99678
M437.308T1490.329,0.26761,0.76721,0.11508,0.99678
M993.368T827.274,0.26711,0.76759,0.11487,0.99678
M937.358T812.644,0.26706,0.76762,0.11485,0.99678
M1035.703T1411.385,0.26648,0.76806,0.1146,0.99678
M841.332T843.183,0.26556,0.76875,0.11421,0.99678
M886.576T1624.867,0.26555,0.76876,0.11421,0.99678
M1006.55T1130.872,0.2645,0.76955,0.11376,0.99678
M970.603T1291.55,0.26328,0.77048,0.11324,0.99678
M790.331T974.804,0.26308,0.77062,0.11316,0.99678
M903.346T812.644,0.26303,0.77067,0.11313,0.99678
M495.326T1408.99,0.26269,0.77092,0.11299,0.99678
M512.178T893.689,0.2615,0.77182,0.11248,0.99678
M556.199T909.479,0.26145,0.77186,0.11246,0.99678
M311.143T1624.867,0.26093,0.77226,0.11224,0.99678
M805.508T1280.356,0.26087,0.7723,0.11221,0.99678
M822.526T1338.796,0.26022,0.77279,0.11194,0.99678
M557.21T874.262,0.2595,0.77334,0.11163,0.99678
M762.288T940.951,0.25897,0.77374,0.1114,0.99678
M585.283T918.479,0.25894,0.77376,0.11139,0.99678
M1033.392T828.514,0.25846,0.77413,0.11119,0.99678
M1005.544T1254.622,0.25822,0.77431,0.11108,0.99678
M385.183T1625.289,0.25796,0.77451,0.11098,0.99678
M327.177T1330.308,0.25733,0.77499,0.11071,0.99678
M898.572T1557.672,0.2564,0.7757,0.11031,0.99678
M887.348T943.327,0.25574,0.77619,0.11003,0.99678
M503.174T828.514,0.25568,0.77625,0.11,0.99678
M339.257T1389.773,0.25508,0.7767,0.10974,0.99678
M619.438T1245.233,0.25352,0.77789,0.10908,0.99678
M898.344T887.472,0.25343,0.77796,0.10904,0.99678
M609.483T1341.992,0.25317,0.77816,0.10893,0.99678
M702.26T836.496,0.2521,0.77897,0.10848,0.99678
M313.162T1474.572,0.25178,0.77922,0.10834,0.99678
M965.543T1234.319,0.25174,0.77925,0.10832,0.99678
M808.523T1304.698,0.25105,0.77978,0.10803,0.99678
M881.574T1540.566,0.25091,0.77989,0.10797,0.99678
M433.151T843.183,0.25085,0.77993,0.10794,0.99678
M339.335T1490.042,0.24995,0.78062,0.10756,0.99678
M329.158T1439.992,0.24938,0.78106,0.10732,0.99678
M1021.696T1456.932,0.24924,0.78117,0.10726,0.99678
M806.54T1492.083,0.24921,0.78119,0.10724,0.99678
M655.208T834.347,0.2492,0.78119,0.10724,0.99678
M834.317T857.905,0.24808,0.78206,0.10676,0.99678
M933.608T1624.867,0.24744,0.78255,0.10649,0.99678
M901.85T990.311,0.24715,0.78277,0.10637,0.99678
M423.198T1506.423,0.24613,0.78356,0.10593,0.99678
M979.613T1608.07,0.24564,0.78394,0.10572,0.99678
M882.577T1472.663,0.24481,0.78457,0.10537,0.99678
M886.334T992.353,0.24367,0.78545,0.10488,0.99678
M979.316T816.552,0.24347,0.7856,0.1048,0.99678
M476.193T884.787,0.24329,0.78575,0.10472,0.99678
M586.464T1571.719,0.24148,0.78714,0.10395,0.99678
M916.584T1523.593,0.24122,0.78735,0.10383,0.99678
M881.576T1491.938,0.24104,0.78748,0.10376,0.99678
M791.348T1042.058,0.24096,0.78754,0.10373,0.99678
M775.259T825.968,0.24078,0.78768,0.10365,0.99678
M283.275T1527.558,0.23924,0.78887,0.10299,0.99678
M748.268T940.951,0.23899,0.78907,0.10288,0.99678
M789.34T911.399,0.23841,0.78952,0.10264,0.99678
M1001.706T1624.867,0.23767,0.79009,0.10232,0.99678
M521.219T1019.35,0.23686,0.79073,0.10197,0.99678
M987.596T1238.129,0.23647,0.79103,0.10181,0.99678
M965.534T1338.605,0.2362,0.79124,0.10169,0.99678
M763.456T1354.833,0.23602,0.79137,0.10162,0.99678
M580.199T843.183,0.23527,0.79196,0.1013,0.99678
M965.539T1305.274,0.23503,0.79215,0.10119,0.99678
M512.175T909.479,0.23491,0.79224,0.10114,0.99678
M803.315T940.951,0.23491,0.79224,0.10114,0.99678
M655.531T1610.398,0.23487,0.79227,0.10112,0.99678
M1059.419T884.787,0.23443,0.79261,0.10094,0.99678
M711.441T1125.643,0.23323,0.79355,0.10043,0.99678
M387.236T1123.32,0.23228,0.79429,0.10002,0.99678
M565.563T1608.07,0.23201,0.7945,0.099903,0.99678
M499.199T868.008,0.2311,0.79521,0.099516,0.99678
M549.39T1245.233,0.23078,0.79546,0.09938,0.99678
M1007.555T1186.469,0.2306,0.7956,0.099304,0.99678
M846.507T1289.081,0.23016,0.79595,0.099113,0.99678
M455.313T1352.626,0.22984,0.7962,0.098979,0.99678
M557.469T1325.086,0.22941,0.79654,0.098794,0.99678
M427.165T783.656,0.22925,0.79666,0.098726,0.99678
M387.235T1141.287,0.22893,0.79691,0.09859,0.99678
M587.498T1557.26,0.22889,0.79695,0.098571,0.99678
M779.29T843.183,0.22886,0.79697,0.098561,0.99678
M733.555T1707.904,0.22858,0.79719,0.09844,0.99678
M367.179T1456.129,0.22848,0.79726,0.098398,0.99678
M877.342T1006.792,0.228,0.79764,0.098194,0.99678
M838.515T1340.539,0.22737,0.79814,0.097924,0.99678
M319.224T1130.198,0.22733,0.79817,0.097907,0.99678
M810.529T1306.211,0.22538,0.7997,0.097073,0.99678
M424.206T1605.092,0.22473,0.80021,0.096795,0.99678
M811.341T843.183,0.22392,0.80085,0.096449,0.99678
M565.21T891.79,0.22317,0.80144,0.096131,0.99678
M866.582T1523.593,0.22284,0.8017,0.095989,0.99678
M907.344T940.951,0.22233,0.80211,0.095769,0.99678
M333.203T1439.392,0.22178,0.80253,0.095537,0.99678
M666.429T1691.217,0.22164,0.80265,0.095474,0.99678
M433.222T1389.363,0.22151,0.80275,0.09542,0.99678
M804.315T943.327,0.22148,0.80277,0.095408,0.99678
M1066.691T1440.166,0.21766,0.8058,0.093773,0.99678
M812.504T1608.07,0.21711,0.80623,0.09354,0.99678
M964.375T959.199,0.21595,0.80715,0.093043,0.99678
M256.171T1610.743,0.21587,0.80721,0.093011,0.99678
M551.407T1609.206,0.21557,0.80745,0.092883,0.99678
M877.495T1300.456,0.21499,0.80792,0.092633,0.99678
M985.385T959.199,0.2144,0.80839,0.09238,0.99678
M737.173T1002.572,0.21376,0.8089,0.092107,0.99678
M875.492T1306.216,0.21342,0.80917,0.091963,0.99678
M285.134T1052.907,0.2121,0.81022,0.091397,0.99678
M653.413T1286.062,0.21191,0.81037,0.091318,0.99678
M655.524T1523.779,0.21149,0.81071,0.091135,0.99678
M881.577T1523.839,0.21011,0.81181,0.090547,0.99678
M371.26T1411.481,0.21003,0.81187,0.090514,0.99678
M693.269T926.987,0.20989,0.81199,0.090451,0.99678
M789.339T976.015,0.20955,0.81225,0.090309,0.99678
M538.212T908.195,0.20862,0.813,0.08991,0.99678
M635.243T900.968,0.20642,0.81476,0.08897,0.99678
M1018.708T1492.083,0.20628,0.81487,0.08891,0.99678
M822.526T1356.611,0.20548,0.81552,0.088565,0.99678
M789.338T992.058,0.20491,0.81598,0.088322,0.99678
M779.628T1605.092,0.20461,0.81622,0.088192,0.99678
M985.395T812.644,0.20366,0.81698,0.087787,0.99678
M959.579T1341.992,0.20333,0.81724,0.087649,0.99678
M605.427T1212.039,0.20323,0.81733,0.087602,0.99678
M669.243T917.809,0.20322,0.81734,0.087599,0.99678
M938.605T1619.342,0.20321,0.81734,0.087597,0.99678
M861.313T812.644,0.20229,0.81808,0.087203,0.99678
M565.558T1423.01,0.20201,0.81831,0.087082,0.99678
M945.579T1325.086,0.20153,0.8187,0.086877,0.99678
M427.241T1439.043,0.20099,0.81913,0.086646,0.99678
M989.369T828.514,0.20065,0.81941,0.086501,0.99678
M898.576T1540.43,0.19971,0.82016,0.0861,0.99678
M353.192T1505.037,0.19925,0.82054,0.085902,0.99678
M949.601T1512.562,0.19884,0.82087,0.085724,0.99678
M775.258T842.567,0.19722,0.82218,0.085031,0.99678
M508.198T891.652,0.19666,0.82264,0.084791,0.99678
M848.522T1297.532,0.19654,0.82274,0.084739,0.99678
M902.349T917.809,0.19582,0.82331,0.084435,0.99678
M1159.542T903.94,0.19522,0.8238,0.084177,0.99678
M949.6T1601.965,0.19443,0.82444,0.083839,0.99678
M1077.418T843.183,0.19429,0.82456,0.083779,0.99678
M909.343T957.42,0.19406,0.82474,0.083681,0.99678
M605.218T850.472,0.19389,0.82489,0.083606,0.99678
M431.146T926.047,0.1937,0.82504,0.083524,0.99678
M843.597T1463.866,0.19364,0.82509,0.083498,0.99678
M256.263T1593.285,0.19339,0.8253,0.08339,0.99678
M967.563T1306.933,0.19329,0.82537,0.08335,0.99678
M822.528T1302.363,0.19314,0.8255,0.083284,0.99678
M887.342T862.119,0.19292,0.82568,0.08319,0.99678
M840.543T1338.528,0.19281,0.82576,0.083144,0.99678
M980.373T973.898,0.19265,0.82589,0.083076,0.99678
M1003.558T1223.957,0.19168,0.82669,0.082659,0.99678
M815.515T1474.31,0.19139,0.82692,0.082536,0.99678
M870.334T843.183,0.19096,0.82727,0.082352,0.99678
M705.258T877.183,0.19088,0.82734,0.082318,0.99678
M983.38T881.272,0.19061,0.82756,0.082201,0.99678
M1014.372T940.951,0.19038,0.82774,0.082104,0.99678
M884.327T872.624,0.19009,0.82798,0.081981,0.99678
M899.333T857.905,0.19009,0.82798,0.08198,0.99678
M369.163T896.878,0.19004,0.82802,0.081957,0.99678
M1013.365T908.018,0.18966,0.82833,0.081797,0.99678
M1063.337T834.347,0.1894,0.82854,0.081684,0.99678
M973.378T827.274,0.18926,0.82866,0.081622,0.99678
M566.199T909.479,0.18915,0.82875,0.081575,0.99678
M534.319T1540.699,0.18912,0.82877,0.081564,0.99678
M519.184T799.156,0.18882,0.82902,0.081436,0.99678
M519.181T769.174,0.18812,0.82959,0.081135,0.99678
M424.212T1357.137,0.18808,0.82963,0.081118,0.99678
M370.348T1575.63,0.18805,0.82965,0.081105,0.99678
M329.322T1280.542,0.18795,0.82973,0.081062,0.99678
M605.221T880.56,0.18768,0.82996,0.080945,0.99678
M913.569T1491.061,0.18756,0.83005,0.080898,0.99678
M961.302T847.893,0.18738,0.8302,0.08082,0.99678
M267.266T1390.374,0.18726,0.8303,0.080766,0.99678
M471.796T1446.028,0.18696,0.83054,0.08064,0.99678
M367.199T1319.161,0.18696,0.83054,0.080637,0.99678
M844.318T843.183,0.18634,0.83105,0.080371,0.99678
M643.247T821.568,0.18578,0.83151,0.080132,0.99678
M738.263T893.689,0.18573,0.83155,0.080112,0.99678
M826.525T1272.551,0.1857,0.83157,0.0801,0.99678
M789.329T927.31,0.18488,0.83225,0.079748,0.99678
M858.336T973.898,0.18464,0.83244,0.079645,0.99678
M602.243T872.624,0.18462,0.83246,0.079638,0.99678
M892.611T1446.028,0.18411,0.83288,0.079417,0.99678
M521.768T1141.562,0.18368,0.83323,0.079234,0.99678
M985.395T851.401,0.18362,0.83328,0.079207,0.99678
M608.261T1390.374,0.18318,0.83364,0.079021,0.99678
M842.492T1254.627,0.18316,0.83366,0.079011,0.99678
M913.567T1470.553,0.18302,0.83378,0.078951,0.99678
M517.372T1212.039,0.18269,0.83404,0.078811,0.99678
M659.255T908.018,0.18243,0.83426,0.0787,0.99678
M811.324T926.047,0.18238,0.83431,0.078675,0.99678
M672.569T1574.276,0.18124,0.83525,0.078186,0.99678
M1009.698T1619.342,0.1812,0.83528,0.07817,0.99678
M303.177T1540.698,0.18114,0.83532,0.078146,0.99678
M839.506T1306.415,0.17984,0.8364,0.077586,0.99678
M789.338T955.098,0.17952,0.83666,0.077452,0.99678
