"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"M692.264T921.146",0.026654,-0.0023729,0.0082931,-0.0054805,0.0093814,-0.0022763,0.018716,-0.023548,0.013247,0.0020175,-0.012861,0.012972,0.0033816,-0.0016385,-0.0093892,-0.010988,-0.0013993,0.0092597,0.0063326,0.00096629,0.0072437,0.022099,-0.0067446,0.01638,-0.0182,0.013911,-0.027294,-0.018737,0.017126,-0.0024365
"M327.176T1435.338",0.00011353,-0.0044761,0.01923,0.018766,-0.0029644,0.015336,0.0162,-0.013309,-0.0028499,0.024598,-0.00035963,-0.01757,-0.006205,-0.015285,-0.016591,-0.019528,0.0013564,0.01819,0.0022494,-0.0054,-0.021216,-0.01288,-0.00072382,0.0087893,0.0084827,-0.0039591,0.020394,0.020919,0.0069506,-0.0010127
"M333.203T1439.392",0.012973,0.0079319,0.012095,0.00038068,0.0041107,0.018041,-0.033635,0.017658,0.042462,-0.0032939,0.010957,-0.034076,0.0018421,-0.013984,0.0030785,-0.0039034,0.001315,-0.022316,0.0045516,0.017379,-0.0076637,-0.0086361,-0.013647,-0.012005,-0.04037,-6.1787e-05,-0.0011696,0.0031642,0.017542,-0.0030811
"M297.239T1245.233",0.0033419,0.0017562,-0.016531,-0.0043764,-0.01423,0.047585,-0.07308,-0.014034,0.043041,-0.021057,-0.013901,-0.007349,-0.0072663,-0.013719,-0.02155,-0.024571,0.012453,0.0087751,0.0046097,-0.0074813,-0.0044243,0.0091809,0.0087068,0.0032556,0.00059687,-0.0050502,0.012574,0.0010819,-0.0044137,0.01317
"M484.402T1523.787",0.0033103,-0.00043783,0.0037379,0.0010794,0.015003,-0.023493,0.001193,-0.0017914,-0.00024971,0.022313,-0.0035081,0.01878,-0.019145,0.00029795,-0.0023144,0.027385,-0.0023647,0.0086151,0.024485,-0.028963,-0.0084595,-0.0024088,-0.018238,-0.0041497,0.025648,-0.030585,0.014787,-0.018583,-0.021956,-0.0014832
"M877.615T1591.283",-0.0050402,-0.040625,-0.032983,-0.018222,0.016459,-0.0085997,-0.00053324,0.014892,0.004801,0.017915,0.018974,-0.0065754,-0.030298,0.0041352,0.0028801,0.016878,-0.019341,0.001353,-0.0046069,-0.0069286,-0.010111,-0.014474,0.013934,-0.0091714,-0.032853,-0.00074247,-0.015279,6.1127e-05,0.0073564,-0.0010072
"M395.217T1369.501",0.00052425,0.0064019,0.010602,-0.036883,-0.018523,-0.020991,0.032925,0.011221,0.036984,0.019357,0.027812,0.0027842,-0.021956,-0.017904,-0.0022481,0.0081686,-0.018776,0.012091,-0.01196,-0.033189,0.011742,-0.044533,-0.028703,-0.0069086,-0.0073127,0.0073351,-0.02613,-0.022517,0.030414,-0.0091999
"M566.427T1621.712",-0.014451,-0.032532,0.041656,0.0028713,-0.0013744,0.050747,-0.028673,-0.044726,-0.0053615,0.046361,-0.040813,-0.029091,-0.0093462,-0.022198,0.014001,0.0096208,0.0098567,0.0047265,-0.030741,-0.011212,-0.026181,0.013828,-0.015608,-0.018608,0.012766,-0.0040404,-0.018639,-0.0057103,0.0019521,0.004302
"M281.247T1473.551",0.00997,-0.018776,0.0040468,0.031216,-0.033745,0.00061467,0.0037544,0.022767,0.02417,0.01662,0.024275,0.0037164,-0.02136,-0.035227,0.028895,0.027608,0.023228,0.013242,0.0075111,-0.010284,-0.027417,0.025464,0.041771,0.030626,-0.029916,-0.041143,0.020874,0.024415,0.024326,0.0067776
"M513.351T1439.707",-0.0040433,-0.020009,0.014014,-0.010239,-0.0031851,-0.020347,0.011848,-0.00099784,0.019269,0.010973,0.0077943,0.023767,-0.037769,-0.013595,0.0094062,-0.021565,-0.0016493,0.027198,0.014706,-0.038269,0.035517,0.01136,0.00056304,-0.010434,-0.021935,-0.0027131,0.044558,-0.016204,-0.029915,0.0051799
"M539.396T1624.559",0.0063635,-0.028892,0.056157,0.023587,-0.016197,-0.020165,-0.011536,-0.017911,-0.012265,-0.01494,0.050541,-0.00047134,-0.010985,0.027123,-0.010725,-0.0094029,0.0065763,0.0062567,0.012049,-0.0023007,0.022825,0.0027822,0.012085,0.011172,0.00043785,0.0015922,0.0058307,-0.041194,-0.0088393,0.0012058
"M500.359T1492.083",-6.4749e-05,-0.012215,0.003261,-0.018168,0.0057885,-0.023192,-0.017475,0.010266,-0.014159,0.033131,-0.015824,-0.0030074,-0.029612,-0.028646,-0.017613,-0.0076306,-0.054416,-0.030622,0.00060794,-0.020893,-0.0036931,-0.054155,0.0094379,-0.0018653,0.0061967,-0.015769,0.030397,-0.0091269,0.018194,0.0045327
"M536.574T1557.26",-0.00094799,-0.025731,-0.0097461,0.0033829,-0.019801,0.049636,0.082284,0.036261,0.0088475,-0.012281,0.065347,-0.027866,0.011226,0.064526,0.013368,-0.11363,0.017056,0.015086,-0.0041531,0.089922,-0.011539,-0.072346,0.037224,0.0024791,-0.027867,0.031185,-0.062748,-0.06366,-0.043071,-0.0065778
"M999.712T1325.086",-0.0084133,-0.044915,-0.027669,-0.01867,0.039606,-0.01877,0.027587,-0.0022251,-0.020064,0.021176,-0.0076414,-0.036973,0.02732,-0.022362,-0.035879,-0.038858,-0.07702,0.011361,0.016192,0.026928,-0.025359,-0.015201,0.047447,0.051858,0.047232,-0.027372,0.053458,0.00075198,-0.0018378,0.0026902
"M843.597T1509.101",-0.0075109,-0.037879,-0.041452,-0.0040405,0.018991,-0.0231,-0.0027218,0.0028553,0.010324,0.011278,0.0015917,-0.012895,-0.00040918,-0.0076563,-0.024317,-0.010345,-0.027336,-0.019967,-0.0067045,-0.036525,0.022047,-0.027666,0.01465,-0.026103,-0.0073286,0.039736,-0.0092241,0.02119,0.034683,0.00077833
"M857.584T1492.083",-0.0022969,-0.040925,-0.034807,-0.0043523,0.022185,-0.0073896,0.0041523,-0.014416,0.036206,0.042164,-0.0026524,0.0094584,0.015732,0.0069078,-0.0020422,-0.0023744,-0.0089999,-0.017347,0.011517,-0.015575,0.0041685,0.0069075,-0.008346,-0.00065863,-0.021166,-0.020445,-0.01339,0.027196,-0.011613,0.0016618
"M865.582T1597.662",-0.010463,-0.056287,-0.037907,-0.011725,0.015855,-0.01944,-0.017065,0.0091907,-0.0044662,-0.032038,-0.002797,0.0048631,-0.005048,0.0048871,-0.0022007,0.0018873,-0.028933,0.015827,-0.0074401,0.017478,-0.014522,-0.010674,0.0043616,-0.031387,-0.028527,0.018871,0.022101,-0.017872,0.0011565,0.0070018
"M685.435T1661.058",-0.0046515,-0.038583,0.026007,0.048895,-0.01146,0.023997,-0.010126,-0.0034565,0.014452,0.02653,0.010764,0.018423,0.013485,-0.0038621,0.023467,0.022537,-0.021651,-0.0053832,-0.0053743,0.0027842,0.011794,-0.0073622,0.0022189,0.0087223,-0.0056926,0.034433,0.019014,0.00066288,-0.038998,-0.0028818
"M686.443T1641.482",-0.0043417,-0.038262,0.022499,0.045852,-0.018906,0.019252,-0.01559,0.00043591,0.0064219,0.022153,0.028381,0.018743,0.016865,0.011489,-0.0089315,0.016075,-0.010936,-0.016949,-0.025749,0.040778,-0.025073,-0.020036,0.014058,0.026254,-0.024252,0.026062,0.017227,0.022849,-0.024973,-0.0023342
"M385.181T1641.823",-0.0011719,-0.026298,0.011575,0.035153,-0.030673,0.013362,-0.058689,0.023935,0.046567,-0.018716,0.024421,0.0072671,-0.020601,0.013116,0.033202,-0.044247,0.003528,-0.010513,-0.012931,-0.0081276,-0.0018006,-0.011993,0.045271,0.0072038,-0.0439,-0.0042431,-0.016696,0.051064,0.026504,0.0039302
"M332.329T1556.14",0.0029148,0.00026701,-0.0027871,0.011757,0.0060406,-0.0098224,0.018666,0.006683,-0.016428,0.018735,0.0074449,-0.0049448,-0.025083,-0.0026463,-0.0089365,0.016716,0.0024602,0.0055524,-0.010267,-0.0047961,-0.022797,0.0081401,0.023266,0.023564,-0.00014653,0.017802,0.020598,0.0094127,-0.0066797,-0.0012794
"M315.251T1401.37",-0.0025599,0.0037793,0.0047724,-0.035703,-0.016043,0.002135,-0.001564,0.0020223,0.046218,-0.032277,0.0011309,-0.0018408,0.012331,-0.025049,0.0060543,-0.040075,0.0058036,-0.011456,-0.0050417,-0.0098344,-0.0019138,-0.0032875,-0.025898,0.0071926,-0.016189,0.006552,0.011679,-0.0040775,0.0012479,0.0069637
"M931.588T1473.551",-0.0079925,-0.060356,-0.020382,-0.0060332,-0.00074217,0.00046061,-0.0050493,0.013292,-0.015087,-0.032036,-0.019385,-0.020869,-0.012185,0.0037723,-0.017477,0.019794,0.0082034,0.0093033,-0.02688,0.014349,-0.029413,0.023107,0.022345,-0.00013282,0.01487,-0.057123,0.016945,-0.027425,-0.04736,-0.0020867
"M841.585T1446.028",-0.00079922,-0.035906,-0.033277,0.0021794,0.024317,0.0026444,0.0094781,0.0072688,0.054287,0.053886,-0.0084999,0.010921,-0.00033034,-0.012786,0.012907,-0.021924,0.012235,-0.030459,0.053986,-0.0013117,-0.0039383,-0.0020323,-0.031045,0.025813,0.016394,-0.016238,-0.017157,0.011256,-0.0053009,0.0029923
"M882.577T1472.663",-0.012826,-0.059893,-0.054884,-0.011939,0.01601,-0.012631,-0.010822,0.0032072,-0.0021717,-0.015007,0.0096692,-0.024205,-0.02767,0.015351,-0.0071327,0.0047161,-0.0059421,0.011652,-0.0096265,0.02297,-0.037266,-0.0095492,-0.01443,-0.016692,-0.031504,0.021439,-1.6871e-05,-0.0094734,-5.7065e-05,-0.0055179
"M930.57T1457.506",0.00024487,-0.043141,-0.016653,-0.0008884,-0.007822,0.01126,-0.01447,0.014794,-0.020884,-0.014254,-0.0096804,-0.0061984,0.0014249,0.020126,0.045891,0.02369,0.012968,0.0062602,-0.025782,0.00033737,-0.024568,0.061828,0.0032373,0.011191,-0.0044854,0.027219,-0.017974,-0.0042268,-0.024127,0.00058492
"M605.42T1439.891",0.0090488,0.0020381,0.016094,-0.012325,-0.017873,0.017475,-0.057902,0.0315,0.04881,-0.012094,-0.016038,0.0036501,-0.033907,-0.0011441,0.0034353,0.0019332,0.0081416,-0.027083,0.017607,0.0019177,-0.0046409,-0.040618,0.063129,0.0012671,-0.0045449,-0.016255,0.027017,0.0063813,0.02544,-0.0073589
"M873.584T1509.101",-0.0010646,-0.028038,-0.030021,0.0062989,0.031581,-0.016089,0.005181,-0.006973,0.017927,0.056466,0.049308,0.022841,0.013492,0.024907,0.025988,-0.0338,-0.012192,-0.022241,0.022125,-0.0068577,-0.020021,0.06496,-0.060981,0.015125,0.0096858,0.027983,0.010542,0.010136,-0.0346,-0.011246
"M1066.691T1440.166",-0.014583,-0.080117,-0.047367,-0.028635,0.01521,0.023139,0.0097164,-0.015634,0.010025,-0.014791,0.0077596,-0.031436,-0.031692,-0.00067956,0.0085021,0.0079381,0.068506,-0.044901,-0.009959,-0.010853,-0.06536,-0.02718,-0.0075669,0.016259,-0.0024672,-0.0075052,-0.016987,-0.074183,0.024909,-0.00042938
"M411.287T1496.037",0.0011324,-0.0051884,0.022258,-0.00049216,-0.0090805,0.0055253,-0.013273,0.0058247,0.025184,0.015752,0.018899,-0.00087559,0.0056028,0.011418,-0.025803,0.00059799,-0.014813,0.016945,-0.014858,-0.022217,-0.0029082,-0.0027595,-0.032838,0.037577,-0.045978,-0.00054346,-0.010933,0.004242,-0.04334,-0.003558
"M841.582T1567.222",-0.0027493,-0.03844,-0.028674,0.013727,0.018264,-0.0058881,0.016985,0.0021498,0.051982,0.053787,0.0015763,0.017981,0.0056657,-0.02133,0.014045,-0.023923,0.00060563,-0.0046707,0.032799,-0.011656,0.0080434,0.0184,-0.015916,-0.0019795,0.012865,-0.0022233,-0.014605,-0.00014182,-0.0038222,-0.00034535
"M545.456T1607.833",-0.0010724,-0.026302,0.025894,0.027967,-0.0073649,0.0077763,-0.012189,-0.0044711,-0.0078228,0.0049029,0.014425,-0.004218,0.0168,-0.013824,0.00054884,0.0014266,0.00957,-0.0080311,0.011958,0.0025769,0.012275,0.019393,0.0056952,-0.0016488,-0.003786,-0.011678,0.023515,-0.0039871,-0.016354,0.0045397
"M613.479T1523.593",-0.015558,-0.029283,0.029471,0.015291,0.020483,0.023311,-0.030107,-0.016924,-0.035068,0.029708,-0.0090333,0.025923,-0.036768,-0.0052502,0.027853,0.0077431,0.015084,0.020788,-0.011995,-0.035886,-0.012707,-0.010701,0.034558,-0.00167,0.021928,0.00069316,-0.011161,0.0024321,0.0020166,0.0010272
"M427.241T1439.043",0.0035222,-0.0059687,0.005806,0.0088633,0.00080894,-0.017274,0.011767,-0.00099476,0.041792,-0.029602,0.012857,-0.0008914,0.016655,-0.0082551,0.038201,-0.013273,0.022342,-0.012376,0.014384,0.0061682,0.003069,-0.025167,-0.019568,0.0012968,-0.00020702,0.015601,-0.028959,0.0019604,-0.023103,-0.0017874
"M293.17T1476.452",0.0060652,-0.015253,-0.010317,0.0053921,-0.018061,0.043412,-0.053726,0.0022748,0.054844,-0.029635,0.018481,-0.02946,0.04123,0.0015213,0.012336,-0.11832,0.011659,-0.029733,-0.0068985,-0.057838,-0.050925,0.0091341,0.036293,-0.019331,-0.028026,0.040007,0.0033049,0.0033348,0.03809,0.0013973
"M820.502T1525.061",-0.0042856,-0.030053,-0.0099853,-0.016062,-0.042051,0.024302,0.023229,-0.030508,-0.033932,-0.038747,-0.010282,-0.029295,0.029353,-0.0071074,0.00079551,-0.014632,-0.015247,0.0018423,0.075237,0.003562,-0.049928,-0.0030795,0.0059079,-0.024664,-0.046093,0.0094171,-0.048726,0.020614,0.011764,-0.0045214
"M330.261T1608.211",-0.0030903,-0.023937,0.013201,0.042524,-0.020779,0.0049656,0.0050011,0.017364,0.01358,-0.0015484,-0.0034052,-0.0035402,0.006879,0.024847,0.026421,-0.0059842,-0.012589,-0.00092817,-0.011927,0.031666,0.019104,0.016242,0.030824,-0.027083,0.029517,-0.042711,-0.013004,-0.0041105,0.011116,0.0031901
"M423.273T1204.064",0.021464,0.0058242,-0.046746,0.068612,-0.028381,0.039402,-0.012685,0.02746,0.0094407,-0.002747,0.020076,-0.022792,0.0017763,0.021899,-0.032754,-0.0078508,0.026183,0.01367,-0.028852,-0.01451,0.034179,-0.0033984,-0.0018436,-0.010593,0.0064392,-0.0096242,0.014584,-0.0024096,0.019911,0.0081667
"M920.647T1608.07",-0.0028643,-0.042577,-0.031969,-0.025609,0.012213,-0.011064,0.00038466,0.01568,0.0052708,0.015135,-0.0051416,-0.025991,0.007068,-0.027668,0.01912,0.014758,-0.0081559,-0.018316,-0.029557,0.02025,-0.023602,-0.0057851,-0.054421,0.0099817,0.035867,-0.021003,0.035129,-0.023891,-0.050554,0.0033462
"M882.575T1523.543",-0.012359,-0.059095,-0.053055,-0.012279,0.016381,-0.01399,-0.010624,0.0045298,-0.007155,-0.012094,0.0099535,-0.027819,-0.02685,0.01359,-0.015341,-0.0019641,-0.013406,0.0097482,-0.0058853,0.01985,-0.029433,-0.004781,-0.013859,-0.019686,-0.030823,0.023976,-2.8198e-05,-0.0094855,0.0034628,-0.0039475
"M544.447T1588.441",-0.0036661,-0.025322,0.027585,0.01328,0.0040045,0.015545,-0.001368,-0.0011356,-0.0025514,0.0087889,-0.039022,0.001811,0.00070727,-0.0061952,-0.005978,0.0026939,-0.0018472,0.020854,-0.03363,-0.018866,-0.0075841,-0.03004,0.021698,-0.012035,0.018159,-0.01359,-0.010104,-0.0010869,0.027406,0.00086282
"M1143.683T1424.253",-0.013913,-0.058813,-0.040144,0.0094937,0.034101,0.018703,-0.020709,0.063468,0.023133,0.028136,0.017504,-0.071578,-0.11802,-0.094324,-0.033122,0.076613,0.060918,-0.069112,-0.0090013,0.046903,0.062198,-0.047226,0.040799,0.070949,-0.01737,-0.074098,0.030007,-0.012621,-0.048593,0.012565
"M700.613T1641.124",-0.0030856,-0.015044,-0.0077924,-0.012518,-0.035172,-0.045281,-0.0073448,-0.069839,0.024198,-0.020602,-0.0082114,-0.029716,0.057879,-0.020562,0.03643,0.025661,0.017698,0.056586,0.013579,-0.013182,0.034955,0.013899,0.040873,-0.017346,-0.0022965,-0.00088774,0.028642,-0.0047148,-0.02208,0.0032369
"M585.446T1557.882",0.00085476,-0.032578,0.017225,0.0082951,-0.0074775,0.017699,-0.019143,-0.024064,-0.01057,0.015665,0.0024871,-0.0021235,-0.03663,0.0062545,-0.042443,-0.025796,0.013917,-0.00058333,-0.0032767,-0.030565,-0.022045,0.0099934,0.027392,0.010915,0.013211,0.01634,-0.0066847,-0.0067997,-0.013748,-0.0064247
"M858.58T1574.486",-0.0042359,-0.038563,-0.034122,-0.002959,0.01378,-0.0051258,0.00072178,-0.0022425,0.034325,0.038462,-0.014813,0.010889,0.01138,-0.0054007,0.0019329,-0.0045841,0.002895,-0.042656,0.0024282,-0.0007482,-0.010827,-0.025008,-0.012896,-0.009757,-0.034449,-0.021508,-0.0095772,-0.00039351,-0.016874,-0.003037
"M911.589T1490.35",-0.0084214,-0.047123,-0.029695,0.0050544,0.0082918,-0.014727,-0.025902,0.014947,-0.0058011,-0.0017522,-0.033782,0.012326,-0.0094609,0.0085179,-0.0086327,-0.0020532,-0.004952,0.029691,-0.0029597,0.00091004,0.0015672,-0.018278,0.014028,-0.0096697,0.027126,0.013741,0.0088995,0.0114,0.023692,0.0063403
"M353.192T1505.037",-0.00011208,-0.0073541,-0.0044122,0.0031473,-0.004945,0.0072198,-0.020621,0.0045841,0.012528,-0.0050656,0.0071491,0.010621,-0.0077513,-0.014721,-0.0066514,-0.010881,0.03158,-0.0061596,0.0017704,-0.019795,-0.00016936,0.0071188,0.046927,-0.011715,-0.0088484,0.0087821,-0.0029722,-0.002198,0.0049478,-0.0024573
"M615.477T1390.077",-0.0074046,-0.0056703,0.0060978,-0.011911,-0.004593,-0.058079,-0.039219,-0.055754,-0.023187,-0.073784,0.077121,0.049863,-0.019175,0.029701,-0.029258,-0.010803,0.0013301,0.014769,-0.023202,0.013701,-0.0052868,-0.017833,0.010998,0.040758,0.0067788,0.015226,-0.021835,-0.017308,0.0020163,0.012822
"M637.556T1540.43",-0.0033333,-0.030506,0.020038,0.0083638,-0.01319,0.0038331,-0.022215,-0.043077,-0.0062074,0.0069413,0.032572,-0.015715,-0.013872,-0.0014455,0.0015251,-0.023556,0.0095191,0.031537,-0.0072737,-0.018982,0.015725,-0.043528,0.016236,0.02002,0.014549,0.0099265,-0.04763,0.01651,0.002107,0.0038889
"M841.587T1509.04",-0.0017821,-0.03702,-0.03148,0.0093502,0.021201,-0.0033175,0.012799,0.00054026,0.055856,0.053084,0.0021851,0.01968,0.00068918,-0.011612,0.0081116,-0.027465,-0.0064604,-0.019583,0.034836,-0.00072771,0.0011369,0.0039992,-0.025607,0.0025887,0.0060711,-0.016239,-0.00084967,0.01651,-0.0044877,0.01095
"M701.547T1638.372",-0.0093697,-0.022925,0.021117,0.0016493,-0.017474,0.0050445,-0.028995,-0.058817,0.0023709,0.019528,-0.024592,-0.024329,0.00085356,-0.0066911,0.012304,0.025729,0.024566,0.063086,-0.031439,-0.035968,0.010666,-0.0084425,0.045555,-0.0024909,0.0071279,-0.0038173,0.0072137,0.0012822,-0.029715,0.00021183
"M857.595T1473.143",-0.0024343,-0.040998,-0.035396,-0.0042419,0.022044,-0.0078349,0.0023041,-0.013734,0.03412,0.041066,-0.0032398,0.010011,0.013966,0.0033627,0.0038273,-0.003714,-0.010344,-0.015739,0.01733,-0.01752,0.011329,0.0057469,-0.0060438,0.0045889,-0.021052,-0.023766,-0.017915,0.03006,-0.02141,-0.00024212
"M870.583T1512.438",-0.0061254,-0.043295,-0.037305,-0.0060124,0.025084,-0.00038116,-0.0096397,0.017109,0.0043611,-0.011744,0.0059931,-0.020621,-0.04017,0.0067462,0.014702,0.013241,0.0028792,-0.013118,0.0008673,-0.0070815,0.033531,-0.010894,-0.0043996,-0.010362,-0.0013906,0.03258,-0.017115,0.0015335,0.0023943,-0.00035759
"M469.421T1521.98",0.0010117,-0.017776,-0.0067713,0.0074717,-0.0060032,-0.011308,-0.01987,0.018298,0.0049287,0.0084255,0.008346,0.0094902,-8.937e-05,-0.0079221,0.0027767,0.0022508,-0.016747,-0.0069552,-0.0030821,-0.0082304,0.018932,-0.011304,-0.0024064,-0.012075,0.012152,0.022012,0.0022948,-0.00194,0.018968,0.0004451
"M387.235T1746.448",0.014016,-0.011725,0.027214,0.04431,-0.035238,-0.11419,-0.067362,0.018489,0.046818,-0.0032573,-0.021767,-0.0286,0.031592,0.019421,0.018455,0.03099,0.01326,-0.01751,0.00033694,-0.036716,-0.014129,0.0047239,-0.018192,0.0092514,0.0012216,-0.0028404,-0.0083216,-0.01973,0.00063478,-0.0022189
"M312.324T1556.858",0.0072251,0.002509,-0.011057,0.052377,0.01503,0.01307,-0.0076955,0.0045308,-0.030509,0.0089542,-0.0010656,-0.034769,0.012699,0.019214,-0.0048378,0.024762,0.012379,-0.017763,0.032723,0.015883,-0.032946,0.016367,-0.0033174,0.0065386,0.0067631,-0.010706,-0.012704,0.030885,0.034568,-0.002942
"M385.292T1245.233",0.0044602,0.023089,-0.033333,0.03055,-0.0048128,0.06064,-0.081336,-0.0012344,0.024093,-0.038152,0.0013582,-0.044629,0.027478,0.013897,-0.015582,-0.007931,-0.020247,-0.0085298,-0.0058576,0.0043975,0.016892,0.0007894,-0.012621,0.0080576,0.019563,0.009625,-0.020616,0.0021572,0.0090107,0.0049116
"M929.566T1475.069",-0.0030013,-0.04911,-0.025554,-0.0018044,-0.001898,0.01638,-0.013908,0.012174,-0.0413,-0.02451,-0.019123,0.012684,0.010682,0.014366,0.0042685,-0.023596,0.0035111,0.0077714,-0.0097648,-0.0092661,0.013343,0.0050438,-0.013446,-0.016274,0.052462,-0.039248,0.0197,-0.036717,-0.078225,-0.0016024
"M506.256T1389.363",0.011897,-0.0041968,0.0086939,-0.0082277,-0.0078275,0.0023442,0.054374,-0.0058437,0.041591,-0.022578,-0.05195,0.005098,-0.027671,-0.030827,0.0080035,0.045402,0.028529,0.0072527,0.023218,-0.0079322,-0.0073481,-0.028131,0.0050728,-0.060802,0.0017474,0.038819,-0.00072361,-0.0052258,-0.0083189,0.0018604
"M543.444T1574.274",-0.0077604,-0.033473,0.030745,-0.0020577,-0.0030652,0.0099881,-0.0065539,-0.012999,-0.0036044,0.011333,-0.0081335,0.014144,-0.021459,-0.010244,-0.0039435,0.0071067,-0.0047757,-4.9047e-05,-0.030748,-0.012617,0.012345,-0.022619,0.0082949,0.0026256,0.01163,-0.034829,-0.029512,-0.022602,-0.021687,-0.0081093
"M273.891T1991.413",-0.0022618,0.0078356,0.00046573,-0.0047461,0.017538,-0.017255,0.006551,-0.016744,0.0030031,-0.0060683,-0.0097759,0.022096,0.025354,0.0037152,-0.014138,-0.0098432,-0.032565,-0.0027708,0.020548,0.031345,-0.0053212,0.050701,0.053078,-0.013342,-0.0441,0.031541,-0.036042,-0.0080888,-0.0033846,0.0056447
"M991.717T1676.434",-0.015906,-0.034683,-0.0021111,0.018676,0.0078245,-0.0062476,-0.012751,-0.021238,0.076629,0.072187,0.014324,0.06386,0.11172,0.0078305,0.041543,0.049184,0.036556,0.032453,-0.012983,0.035022,-0.011019,0.032955,-0.047372,-0.0099051,-0.016398,-0.049792,0.010368,0.046324,0.031069,8.8238e-05
"M519.387T1507.107",0.0077431,-0.01314,0.025371,0.016879,0.0064269,0.0092732,-0.018066,0.0091038,0.0081363,-0.0024869,0.01585,0.014968,-0.0031163,-0.012219,-0.023217,-0.023123,-0.025542,-0.016846,0.00907,-0.01692,0.04452,0.013043,0.019869,-0.032201,-0.010839,-0.053405,0.010009,0.041094,-0.004766,0.0083714
"M908.619T1557.26",-0.0094957,-0.053127,-0.040664,-0.02037,-0.0027922,-0.00018331,-0.002739,-0.01633,0.02312,0.014185,-0.031073,-0.02211,0.028356,0.044927,-0.0067832,0.029969,-0.015292,0.060745,0.015741,0.056202,-0.056868,0.025653,0.055369,-0.046363,-0.019993,-0.057243,0.03772,-0.010055,-0.032545,0.0023619
"M886.58T1536.307",-0.0076747,-0.048053,-0.024332,-0.026042,0.0073194,-0.0027333,0.002459,0.006039,0.0050318,-0.0043985,-0.01039,-0.02151,-0.04776,-0.015269,-0.0050173,0.035294,0.017315,-0.044865,0.0050025,0.0068609,0.051885,0.00091613,0.00062759,0.022569,-0.0026301,0.0093182,-0.029691,0.012005,0.012785,0.0033552
"M615.484T1373.389",-0.010205,-0.0074105,0.0058118,-0.0094943,-0.0053179,-0.037133,-0.038557,-0.031542,0.0005694,-0.069692,0.045949,0.062963,0.00055755,0.027894,-0.018094,-0.0041073,-0.011659,-0.001468,-0.003993,0.014604,-0.0019615,-0.040748,0.020916,0.022654,0.014013,0.015108,-0.010633,-0.010051,0.020181,0.0017817
"M669.539T1543.447",-4.5569e-05,-0.02694,0.031321,-0.0029074,-0.0020872,0.025023,0.026519,-0.014683,-0.0021594,-0.010085,-0.026233,-0.014626,-0.032351,0.020742,0.037284,0.015398,0.049293,-0.041148,0.021244,-0.02,0.0047632,0.022438,-0.030009,-0.039378,0.029272,0.0078182,-0.011468,-0.019712,0.024447,0.0043608
"M833.242T1612.704",-0.0013026,-0.0074661,-0.00498,0.0094939,0.00041023,0.018347,-0.029316,-0.046441,-0.006984,-0.055278,-0.14578,-0.048219,0.09017,0.0070884,-0.02459,0.04515,0.10561,-0.04657,0.032966,-0.059033,-0.040346,0.076008,-0.063729,0.040796,-0.04751,0.05581,0.08528,-0.035447,-0.05257,0.0069963
"M857.578T1508.978",-0.002726,-0.044115,-0.032984,-0.0002963,0.017322,-0.01069,0.0068119,-0.0077318,0.039545,0.048669,-0.0095201,0.0076698,0.019295,-0.0008157,0.00099241,-0.0012966,-0.0076923,-0.026652,0.013931,0.00077464,-0.0023788,0.0086635,-0.018526,0.017503,-0.025304,-0.020114,0.002296,0.02939,-0.0053231,-0.0027038
"M284.199T1509.25",-0.003907,-0.0096279,-0.000354,-0.014297,-0.010294,0.0015921,0.0022318,-0.018674,0.017739,-0.0057935,0.017912,-0.0060628,-0.0082516,0.012082,-0.0086182,0.0016736,0.0033309,-0.011459,0.019753,-0.02076,-0.00080924,-0.0075128,-0.012435,-0.0059194,0.029058,-0.042258,0.0053371,0.0095253,0.01183,0.0029722
"M545.398T1401.37",-0.0015937,0.007856,0.0068421,-0.012095,0.019284,-0.0047375,0.035503,0.010279,-0.028718,0.029554,0.018574,-0.013851,0.011633,0.0092471,-0.0063013,0.0405,-0.03521,0.026667,0.00075764,0.018245,0.011802,-0.0087577,-0.033308,-0.0074551,0.021052,0.011604,0.014909,-0.01138,-0.0022704,-0.0073999
"M709.527T1642.128",-0.004754,-0.036665,0.016814,0.029844,-0.0035734,0.016778,-0.0017479,0.0019583,-0.00090017,0.021297,0.012748,0.0049314,0.00013906,-0.010879,0.012037,0.016442,-0.041234,9.3379e-05,-0.006063,0.020558,-0.0034905,-0.0083761,-0.041815,-0.012328,-0.023878,0.03267,0.017218,0.051203,-0.031223,0.0033854
"M891.586T1523.868",-0.0059019,-0.040968,-0.0293,0.0048941,0.012934,-0.021438,-0.0077845,0.011195,0.016049,0.017265,0.020015,0.0073102,0.00034622,-0.022303,0.0073045,-0.004614,-0.013849,0.036543,0.034693,0.023369,-0.016436,0.024984,-0.012786,-0.0060352,-0.032442,-0.032366,-0.016377,0.006068,-0.028659,0.0012654
