"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21"
"M1162.76T17.56",0.031613,-0.0071229,0.0036996,-0.020669,0.032274,0.02991,0.07341,0.051017,-0.010805,-0.0083351,-0.022276,0.014217,-0.0077412,0.037749,0.0048497,-0.033161,-0.0069009,-0.044874,0.059958,-0.0042445,0.0039805
"M1163.44T16.55",0.059229,-0.0011707,-0.040516,0.0097221,-0.0035414,0.0067378,0.020965,-0.029172,-0.0054897,0.0075398,-0.0045893,-0.011196,-0.032447,0.0045955,0.027909,0.0045692,-0.021108,-0.029736,0.019549,-0.00093057,-0.00072131
"M1163.77T17.56",0.033657,-0.015842,-0.048735,0.011783,0.026575,0.0041309,0.051397,0.094777,0.035181,-0.041585,0.030882,0.0002919,0.059184,-0.013576,-0.0326,0.017038,-0.011889,0.061681,0.0064449,-0.00074292,-0.0045587
"M1166.44T14.63",0.023974,0.019009,-0.019686,-0.025842,0.0090711,-0.060328,-0.019492,0.022125,-0.04442,0.064216,-0.02797,0.053126,0.01137,0.062577,-0.037339,0.001418,0.011084,0.00655,0.051716,0.014145,-0.01484
"M1166.77T17.55",0.040651,-0.014757,-0.0062739,-0.059352,-0.0083655,0.02746,0.034927,-0.010003,-0.020051,0.0053926,-0.0046525,0.010246,0.03453,0.037226,-0.051995,0.031843,-0.009792,-0.023092,0.052643,0.003751,-0.0014721
"M1167.1T17.55",0.03595,-0.030816,-0.040005,0.024062,-0.029651,-0.028662,-0.018337,0.038962,-0.022203,0.039686,-0.047096,-0.011918,-0.032036,-0.029841,-0.019175,0.0029497,-0.0022371,-0.0080039,-0.031362,-0.0052847,-0.0039399
"M1167.27T17.54",0.022119,-0.023105,-0.081938,0.018185,0.070691,0.023836,-0.010827,-0.0018421,0.030746,0.017801,0.058401,-0.0048924,-0.034841,0.033456,-0.001485,0.024557,0.10477,0.020287,0.032983,-0.00023088,-0.002657
"M1167.77T17.56",0.017968,-0.037896,0.024924,-0.0068703,0.0011033,0.017849,-0.045646,0.016301,-0.0055563,-0.0095059,0.026234,0.053246,-0.0051912,0.033496,0.075117,0.012988,-0.045803,0.02556,0.037887,-0.0072101,-0.0018515
"M1167.77T12.54",-0.029251,-0.0095918,-0.021697,-0.034073,-0.02578,0.025441,0.0045976,-0.0082361,0.0038454,-0.0011452,-0.00031563,0.0027529,-0.029906,-0.0061088,0.015725,0.0091811,0.02519,0.034658,-0.0096541,-0.0082794,-0.0021876
"M1169.27T13.55",0.013345,-0.0019034,0.071026,-0.01245,0.0052976,-0.0072754,-0.02898,0.032427,0.0080464,0.01178,0.01365,-0.010964,0.02418,0.018571,0.027668,0.027234,-0.018994,0.006428,0.0048722,0.013352,0.016822
"M1169.5T13.55",-0.0073377,-0.023533,-0.010452,-0.0034624,0.019353,-0.040243,0.044493,-0.027748,-0.028515,0.051226,-0.027264,0.0034228,0.015873,-0.037853,0.084288,0.042639,0.035194,-0.0040979,0.087928,0.0073585,-0.005797
"M1169.77T16.56",0.060904,-0.0027697,-0.02129,-0.0096134,-0.010365,-0.016217,0.018444,0.0015445,0.001959,-0.0037562,-0.0024676,-0.022898,0.018913,-0.030543,-0.017373,0.04635,-0.025346,-0.0048215,0.01479,-0.0037415,0.00067352
"M1170.09T14.07",-0.0095003,-0.0016694,-0.066166,-0.0047497,-0.0050209,0.0012192,0.033855,0.0034838,0.0090946,-0.0055302,0.054932,-0.039987,0.01978,-0.032756,0.046256,-0.0032689,0.060869,0.022427,0.021945,-0.0043083,-0.0056807
"M1170.77T16.68",0.064241,-0.012352,-0.009184,-0.0034368,0.0070775,0.00089471,0.030971,-0.0072931,0.024484,0.00082897,0.0029841,0.014967,0.01506,0.0044589,-0.0060908,-0.038057,0.023854,0.033269,-0.0075948,-0.0031714,0.0064669
"M1171.43T17.56",0.028728,-0.043853,-0.016274,0.0079554,-0.067978,0.042859,0.0073633,0.026587,-0.026121,0.0087756,0.028795,-0.0042536,0.027844,0.018949,0.0023613,-0.012443,0.048298,-0.022826,-0.035723,-0.007838,-0.00016973
"M1171.77T12.55",-0.033445,-0.0079286,-0.014622,-0.044413,-0.0060293,0.024804,-0.015086,0.018579,0.03307,-0.0035359,-0.00050419,0.037807,-0.012845,-0.017558,0.0089212,-0.0099527,0.075739,0.0097752,0.013342,0.0038779,0.0038832
"M1172.77T13.55",0.016322,0.016474,-0.041595,-0.047895,-0.0013348,-0.03743,-0.040482,0.027638,-0.023834,0.014588,0.036186,-0.06409,-0.0331,0.0043325,-0.023428,0.046913,0.015533,0.030037,0.073873,0.0068783,-0.0099501
"M1173.44T13.55",0.016005,-0.00077139,0.017706,-0.042265,0.015771,-0.02709,-0.033568,0.016256,-0.00073047,-0.0046575,-0.055381,-0.0031171,0.016699,-0.055119,0.0086183,-0.0016013,-0.055363,0.010834,0.016084,0.002321,0.0074854
"M1174.45T13.55",-0.014349,-0.016777,-0.043257,0.016628,-0.0052248,-0.032783,0.047143,-0.015757,-0.0086411,0.026,-0.01559,0.020205,-0.023885,-0.050275,0.044668,0.051235,0.00060603,-0.017997,0.0050525,-0.0074868,-0.0055219
"M1175.76T17.47",0.026862,-0.036638,-0.0071548,0.011857,0.008473,-0.029289,-0.069306,0.021497,0.022833,0.033639,0.015649,-0.022679,0.0083275,0.051623,-0.037265,-0.059606,-0.092696,0.0081563,-0.0041317,-0.00011361,-0.00275
"M1176.77T17.56",0.040877,-0.041797,-0.015357,0.024133,-0.022224,-0.030541,-0.013153,0.052218,-0.045689,-0.010809,-0.027511,0.040859,0.011188,-0.0084317,0.034845,0.011156,0.023074,0.0082004,-0.035664,-0.0039615,-0.0032106
"M1177.1T13.54",-0.018496,0.011578,-0.065267,-0.047056,-0.0094687,0.019312,-0.0054387,0.0068065,0.049132,-0.001094,-0.0065638,-0.034201,-0.041287,0.0292,-0.0052606,-0.02523,-0.0028454,0.0058618,0.005012,0.006376,-0.0063343
"M1177.44T13.55",0.0049484,-0.006186,-0.018263,-0.018307,-0.022479,0.0044296,-0.0059433,0.011072,-0.015512,-0.055407,0.096424,0.032952,-0.010635,0.043027,0.026296,-0.033146,-0.020056,-0.085662,-0.029759,-0.0080935,-0.00087546
"M1180.76T17.56",0.027275,-0.031337,0.027531,-0.040194,0.048172,0.023836,0.02088,-0.069015,0.01571,-0.012133,-0.033746,-0.076021,0.010279,0.0095515,0.0022259,-0.045114,0.011075,0.014971,-0.032573,0.001933,-0.001262
"M1181.76T17.56",0.04318,-0.011483,-0.0067148,0.0021755,0.031595,0.035018,-0.023815,0.028432,0.04579,-0.025876,-0.0066235,-0.0029937,0.0058382,0.016048,0.00078768,-0.0016787,-0.029866,-0.024872,0.014438,-0.0053575,0.0037673
"M1182.1T17.55",0.045881,-0.024553,-0.015937,-0.0070854,-0.064089,-0.037447,0.0040726,-0.0092612,0.0033782,0.0048634,0.020724,0.02507,-0.011678,-0.042736,0.011146,-0.0021206,-0.0092181,0.030406,-0.013391,-0.0016883,-6.4742e-05
"M1182.27T12.55",-0.021732,-0.020343,0.019651,0.0030688,-0.0091969,0.024243,0.016654,-0.011356,-0.010586,-0.0044948,0.035552,0.050849,0.041317,0.00027727,-0.033247,-0.032515,0.06589,-0.024718,-0.032633,0.0083209,-0.0047512
"M1182.76T17.56",0.02051,-0.044116,0.0098105,-0.016355,-0.034365,-0.0063311,0.015927,0.03849,-0.011379,0.029695,0.036403,-0.055556,-0.014222,-0.0093937,0.028933,-0.024328,0.007936,-0.00046205,-0.034558,-0.002501,-0.0014286
"M1182.77T12.5",-0.031271,0.0078253,-0.04019,-0.017517,-0.012175,0.063801,-0.0053961,-0.01989,0.0071543,-0.037152,0.037292,0.03288,0.0088151,0.024712,-0.0068844,0.014208,-0.02157,0.012755,-0.0031355,0.002278,0.00061485
"M1183.43T17.56",0.021103,-0.071281,0.01909,-0.0029184,-0.019298,0.033634,-0.010486,-0.015866,-0.002409,-0.020494,-0.0073083,0.0012745,0.0034155,0.018746,-0.011247,0.024476,-0.021731,-0.031207,-0.015237,-0.0057867,0.0032238
"M1183.76T17.55",0.048601,-0.0056376,0.0037305,0.02793,0.0061915,0.020117,0.027685,0.058067,0.0010959,0.01852,-0.024201,0.0073557,0.032389,-0.0037906,0.0136,0.0019614,-0.0078932,0.013867,0.0077167,0.0011444,0.0013223
"M1183.77T11.73",-0.031027,-0.0025151,-0.002559,-0.031449,-0.034451,0.037728,-0.0093324,-0.010647,0.001424,0.0092207,-0.017779,-0.014941,0.020833,0.016461,0.015443,0.014022,0.0016964,-0.042702,0.032902,-0.00078173,0.00057225
"M1184.09T17.56",0.0088608,-0.057253,-0.00080568,0.023769,-0.0062377,-0.010054,-0.0095127,0.013083,-0.066011,-0.04568,0.037335,0.0058388,0.02905,0.019897,0.0097953,0.024367,-0.032931,0.031092,-0.033542,-0.0065782,-0.0016468
"M1184.1T12.55",-0.012318,-0.014978,-0.038135,0.059784,-0.026356,0.019693,0.001266,0.011603,0.041975,-0.011288,-0.0077665,-0.0090799,-0.025753,-0.031181,-0.022232,-0.091945,0.032978,-0.0054219,0.030601,0.0128,0.0047853
"M1184.43T13.55",0.0018972,-0.012123,-0.07477,-0.038091,0.0085907,-0.017878,-0.03008,0.027449,-0.034133,-0.0018394,0.0087303,-0.011212,0.019944,-0.0071882,-0.05118,-0.040172,0.0097066,0.055893,-0.034054,0.00090081,-0.00053501
"M1184.76T17.56",0.02074,-0.053527,-0.022191,0.044194,-0.033493,0.0029795,-0.050041,0.0072701,0.050146,0.033176,-0.014902,0.020534,-0.01126,0.01789,-0.031812,-0.039073,-0.030105,0.0095948,0.0076186,0.0081683,-0.0036346
"M1185.52T13.55",0.0048759,-0.014744,-0.011816,-0.022267,-0.021447,-0.020738,-0.008046,-0.019351,-0.014139,0.008541,0.013283,-0.032182,-0.041396,-0.0019154,-0.0060751,-0.027009,-0.028916,-0.0055642,-0.019627,-0.00072982,-0.0017541
"M1186.05T14.49",-0.0055927,-0.0016,-0.035771,0.002461,0.001621,-0.02184,-0.0039484,0.03205,0.036912,-0.070178,0.040946,0.0035253,0.01102,0.010569,-0.023752,0.00040467,-0.018877,-0.03272,-0.023532,-0.010488,-0.0015941
"M1186.76T17.56",0.022771,-0.017389,-0.005159,0.010079,0.058731,0.065275,-0.00069608,0.01224,-0.011636,-0.031717,-0.027611,0.014519,0.0060473,0.0069323,0.0082781,0.023389,-0.0025241,-0.01591,0.052813,-0.0086785,0.0076811
"M1189.76T17.56",0.018287,-0.03317,-0.0012063,0.0080414,-0.0073598,-0.0011783,-0.035325,0.0070076,-0.039738,0.031351,0.027627,-0.010473,0.037126,-0.026607,-0.046106,0.0090066,-0.0048112,0.008313,0.0034056,-0.002667,0.00041346
"M1190.76T17.56",0.031501,-0.024869,-0.02527,-0.0075842,0.00054328,0.069263,0.047247,0.028986,-0.024438,0.022146,-0.019169,-0.011825,0.020416,0.025043,0.0051588,0.024127,-0.033097,-0.00034098,0.011278,-0.0062683,0.00094325
"M1190.77T11.72",-0.030886,0.0032904,-0.030944,-0.043081,-0.01596,0.040855,0.0025166,0.0053702,0.0019725,-0.032868,-0.01658,0.0011221,-0.0097161,0.0057127,0.0012629,0.0042678,0.0098161,-0.0054481,-0.011032,-0.0045288,0.0024063
"M1192.02T13.55",0.0011739,-0.0014341,0.048939,-0.013315,-0.010277,-0.035066,-0.0074806,0.014177,-0.019713,-0.015923,0.0064659,-0.020791,0.024109,-0.0048027,-0.03572,-0.021505,0.022548,0.024349,0.026656,0.00093037,-0.0021074
"M1193.42T17.06",0.005606,-0.037492,-0.039977,0.022835,0.017919,0.053864,0.029752,-2.4381e-05,-0.017616,-0.028451,0.035693,-0.023092,0.024274,0.023874,0.011279,0.030824,0.030253,-0.028608,0.058313,-0.0057127,-0.0067035
"M1193.76T17.56",0.038524,-0.011436,0.0052768,-0.045126,0.0067018,0.00098145,0.066441,-0.01575,-0.012059,-0.013902,0.035673,-0.010623,-0.019265,0.015046,-0.0038946,0.0030844,0.023112,0.0040394,0.026781,0.0090977,0.0016687
"M1194.27T17.56",0.037615,-0.017671,0.0059172,0.013932,0.055777,0.018807,0.01914,0.016004,0.048194,-0.020181,-0.0050461,0.051652,-0.0081888,-0.06062,-0.0049041,-0.081345,0.043058,-0.015431,-0.040453,0.0041601,0.0034542
"M1194.28T12.55",-0.012262,0.018291,-0.0015881,-0.016062,-0.032602,0.0041678,0.0018223,-0.012113,-0.050638,0.0051842,-0.012442,-0.011307,-0.074645,-0.046281,-0.039852,0.093966,-0.0013075,-0.025839,0.052539,-0.0022368,0.0050984
"M1196.76T17.56",0.0052814,-0.062496,0.043046,0.015595,-0.038791,0.010246,0.0099986,-0.021231,0.0021541,-0.0094998,0.02116,-0.014023,0.0016529,0.0088272,-0.014501,0.014787,-0.016278,-0.0072095,0.05372,-0.00056003,0.0064635
"M1197.1T13.55",0.0006814,-0.015107,0.0056853,-0.030432,0.019881,-0.012293,0.046285,0.0033953,-0.014256,0.0041117,-0.016356,0.026991,-0.095388,0.023925,0.098269,0.032039,-0.011646,-0.025569,0.013051,-0.0056401,0.0034348
"M1197.43T17.56",0.028808,0.0046996,0.049363,-0.043447,-0.025187,0.0026411,-2.2646e-05,-0.068148,-0.040741,0.024747,0.078613,0.0075245,0.039839,0.0075941,-0.031411,-0.033082,-0.019076,0.014695,0.05598,0.0070655,-0.0041977
"M1197.76T17.56",0.037392,-0.014857,-0.0036984,-0.024772,0.044872,0.013338,0.011612,-0.068163,-0.0058109,-0.0071098,0.011655,-0.019454,-0.015915,-0.017278,0.00070021,0.0048112,0.032896,-0.024199,-0.043239,-0.0046678,-0.0022259
"M1198.1T13.55",0.001519,-0.01786,-0.067416,-0.016371,0.020438,-0.046811,-0.023092,0.011264,0.0049305,0.039429,0.03902,-0.038423,0.019383,0.062471,0.024067,-0.001279,-0.050364,0.0081164,-0.027633,-0.0013569,-0.013229
"M1198.76T17.56",0.021777,-0.037971,-0.022318,-0.0028306,-0.011211,-0.015754,0.020095,-0.081581,0.01376,-0.0046937,0.040003,0.020829,0.020077,0.064208,0.0063008,0.011385,-0.006231,-0.017016,-0.02138,-0.00033561,0.0036204
"M1199.28T13.55",0.015284,-0.010062,-0.026682,-0.0051291,0.039469,-0.0056459,-0.022958,-0.00057194,0.0096729,-0.066566,-0.0022392,-0.016308,0.0051998,0.039269,-0.0069249,0.015709,0.025839,0.064586,-0.080671,-0.0038777,-0.0039227
"M1199.44T12.55",-0.033709,-0.006695,-0.058279,-0.049802,-0.0023965,-0.0023193,0.00058835,0.0024153,0.0072381,-0.016559,-0.0078167,-0.029789,0.014053,0.0050179,-0.0074217,-0.0063018,-0.021761,-0.013383,0.0098367,-0.00035909,-0.0053971
"M1199.75T17.56",0.04047,-0.016747,-0.016537,-0.045093,-0.062489,-0.015638,-0.0012721,-0.014139,-0.032745,-0.015322,0.020044,-0.033805,0.021628,-0.029343,0.0058104,-0.012552,-0.017534,0.0024772,-0.0079479,-0.0070778,-5.8348e-05
"M1199.76T12.55",-0.010888,-0.0024264,-0.074458,0.035283,0.046596,-0.0065393,-0.043786,-7.4467e-06,0.069455,-0.010474,-0.026355,0.043648,-0.0031959,0.00082229,0.02869,-0.04514,-0.035595,-0.029518,0.018561,0.0028159,-0.0050352
"M1200.1T13.54",0.011073,-0.013084,-0.021184,-0.012042,-0.016152,0.0055578,-0.026738,0.018303,-0.0068756,-0.066401,0.033005,-0.035902,-0.071057,0.04451,0.048866,0.003797,0.003551,-0.071608,-0.014219,-0.0095787,0.0013376
"M1200.44T13.6",0.005932,0.001871,-0.021918,-0.0084358,0.0074783,0.013344,-0.023943,0.0051441,-0.030804,-0.017575,0.039824,-0.032417,-0.015791,0.0010776,-0.02783,-0.01196,0.029645,-0.048806,-0.027346,-0.0018083,-0.0013424
"M1200.76T17.54",0.035867,-0.037435,-0.013423,0.045977,-0.048928,-0.0096642,0.0056023,0.027024,0.0092527,-0.0073192,-0.033899,-0.0046642,0.025219,0.00039902,0.057645,0.094724,0.010254,-0.044348,-0.044185,-0.0067076,-0.00091335
"M1201.1T13.6",-0.005017,0.0051616,-0.026481,-0.017371,-0.0154,0.012934,-0.03104,0.024577,-0.0166,-0.032774,0.02247,0.031008,0.013844,-0.0092341,0.034213,-0.0015451,-0.0042762,0.019387,0.0046907,-0.011713,-0.0041834
"M1204.77T16.56",0.052151,-0.027905,0.0099614,0.010642,0.015608,0.05758,-8.5306e-05,0.058062,0.01195,0.031647,0.028372,0.015274,0.0064611,-0.035922,0.016618,0.012997,-0.046316,-0.0018436,-0.0017859,-0.0095196,0.01618
"M1205.09T17.55",0.01341,-0.052162,0.01144,0.011952,-0.010496,0.023864,-0.022321,-0.010789,0.019683,-0.055572,-0.010694,-0.072081,0.0028298,0.0099894,0.048054,0.021914,-0.024794,0.010359,0.02808,-0.009102,0.0054297
"M1205.27T12.55",-0.01649,0.0087747,-0.0049815,-0.043286,-0.019926,0.03812,-0.018724,-0.020588,0.018301,-0.0084807,-0.022964,0.00099035,-0.04235,0.0045411,-0.020109,-0.019386,0.014188,-0.038101,-0.01431,-0.0063341,0.0028461
"M1205.43T12.54",0.0018844,0.0030181,0.025765,-0.065391,-0.056584,0.059473,-0.017034,-0.00073944,0.13851,0.069495,-0.046322,0.044704,-0.040814,0.0035548,-0.027679,-0.0052995,-0.027477,-0.018858,0.034394,0.0082918,0.0098496
"M1205.77T17.55",0.036136,-0.024129,-0.022028,-0.018003,-0.047072,-0.064094,0.003346,-0.0087246,0.035819,-0.008432,0.0041555,-0.011214,0.050895,0.012454,0.027775,-0.010804,-0.044271,0.022465,0.0080357,-0.0009709,-0.0012964
"M1206.09T17.56",0.020925,-0.050239,0.073352,0.013678,0.010647,-0.0036696,-0.038455,0.032177,-0.029714,-0.053709,-0.0044753,0.013571,0.038063,-0.031942,0.0069027,-0.024065,0.011439,0.013687,-0.03702,-0.0093012,-0.00077398
"M1206.09T12.55",0.014292,-0.011243,-0.041702,0.027981,-0.010744,-0.034716,-0.016422,-0.0028207,0.074394,0.031042,0.00036472,-0.021266,-0.033992,0.018457,0.0059112,0.022623,-0.059683,-0.0076128,0.02389,-0.001081,-0.00042217
"M1206.44T13.04",0.031051,0.01902,-0.034544,0.0044803,0.019016,0.006625,-0.0047165,0.0090072,0.083391,-0.0044709,0.012248,-0.0056606,-0.027772,-0.0082092,0.0026955,-0.006812,0.013016,-0.012857,0.037438,-0.00049741,0.0011115
"M1206.76T17.55",0.060918,0.011252,-0.031756,-0.010876,-0.0098587,0.0021269,0.002524,-0.0033656,3.2788e-05,0.0054412,0.013326,-0.0022575,0.024768,0.020318,-0.018536,0.003239,0.032463,-0.016457,-0.026704,-0.0026552,-0.0011019
"M1207.09T13.54",-0.0098203,0.0088166,-0.085056,-0.035297,0.0018853,0.0068857,-0.013894,0.012472,0.049291,-0.010218,-0.059379,0.0086198,-0.0079532,0.048645,0.0033238,-0.024287,0.01425,0.020014,0.013866,0.011563,-0.001638
"M1207.43T13.55",-0.0084938,-0.016958,-0.065957,0.017718,-0.0056068,-0.017328,0.029552,0.0015734,0.013354,-0.012487,0.04128,-0.029129,-0.034461,-0.059485,0.0051603,0.061999,0.048182,-0.024784,0.015454,-0.0024814,-0.0035071
"M1208.09T16.56",0.049637,-0.027636,-0.031199,-0.0035459,0.044358,0.0032267,-0.029961,-0.040404,0.015191,-0.0059601,0.048465,0.0097133,-0.079606,0.022128,-0.053633,0.051053,0.047797,-0.035645,0.0016997,0.0011595,-0.0017177
"M1208.09T12.61",-0.028526,-0.0069008,-0.047187,-0.0098562,0.03404,-0.022014,0.019244,0.016335,-0.037622,-0.02072,-0.014282,-0.017483,0.016906,0.0051816,0.0075527,-0.071149,0.0016222,-0.0016385,-0.025554,-0.0056107,-0.010539
"M1209.02T13.55",-0.0026754,-0.0020191,0.013408,-0.035198,0.050919,-0.042544,-0.02277,-0.020043,0.014612,-0.044445,0.038398,0.023557,-0.010697,-0.032033,-0.0057511,-0.011733,-0.024953,0.013922,-0.015546,-0.0060929,0.0021266
"M1209.27T13.55",0.011877,-0.0018411,-0.0038177,-0.010909,0.027802,0.01099,-0.080367,0.0039262,0.028127,0.030791,-0.018828,-0.019898,0.021568,0.027754,-0.0043792,0.029007,-0.024826,0.01114,-0.046141,0.00098427,-0.0084307
"M1209.76T16.68",0.0082414,-0.035585,-0.038409,0.057012,-0.0099742,-0.0067839,-0.037089,-0.00033802,0.036114,-0.030992,0.040278,-0.026013,0.0088118,-0.031008,-0.0002548,0.0020782,0.01156,-0.022203,-0.0076044,0.0081789,0.0022621
"M1210.26T12.61",-0.0082164,-0.014161,-0.056137,0.026021,0.010924,0.020928,0.050193,0.039747,-0.018199,0.1048,0.024455,0.00061981,0.028037,0.076732,-0.0078009,0.0086834,-0.048237,0.057974,0.073318,0.010059,-0.005166
"M1212.09T16.56",0.037225,-0.019837,0.0062361,-0.0040143,0.062539,0.045045,-0.01556,0.013378,-0.032641,0.0013768,-0.015438,0.0011592,-0.021363,0.031099,0.034936,-0.034329,-0.0055202,0.024177,0.016209,-0.0045848,-0.0012227
"M1212.43T14.57",0.014264,0.01123,0.014299,-0.034134,0.02982,-0.024487,-0.028251,-0.0089183,-0.0045528,-0.010031,0.051897,0.045199,0.06355,-0.0012164,-0.035648,0.0646,-0.0084909,0.0063988,0.047877,0.0023067,-0.0036701
"M1215.26T17.55",0.010389,-0.036242,0.042145,0.019895,-0.0090947,0.014252,-0.033169,-0.0095101,-0.03095,0.010155,-0.013692,-0.015746,0.018709,-0.022359,-0.0032924,-0.029669,0.079819,0.055064,0.0016042,0.00065626,0.0075945
"M1215.76T17.4",0.046104,0.011828,-0.023181,0.0042178,-0.0026225,-0.036113,0.068189,0.0197,0.012766,-0.061179,0.043684,0.028316,-0.01129,0.0086741,-0.02012,0.02231,-0.010534,0.012057,0.0072773,-0.0066852,0.0083373
"M1216.76T17.55",0.002935,-0.011663,-0.045772,-0.040664,-0.043871,-0.039978,0.035725,0.00066362,0.0049031,-0.058535,0.020305,0.038516,0.049183,-0.052855,-0.0011457,0.020327,0.014015,-0.02475,-0.0065267,0.0047496,-0.014
"M1217.76T17.56",0.010391,-0.04206,0.011045,0.0067035,-0.024568,0.026183,-0.033486,0.019202,0.017258,0.0011748,-0.0024299,0.019857,0.034361,0.001369,-0.011371,0.0058721,0.008886,0.023738,0.047679,0.001045,0.0017564
"M1219.5T14.55",-0.022172,-0.010083,0.051181,0.019254,-0.026064,0.024822,0.046143,-0.074535,-0.034036,-0.030728,0.017314,-0.063817,0.0049288,-0.016667,-0.030624,-0.028912,-0.0005208,0.019016,0.0096926,0.0017363,0.00020389
"M1220.5T13.6",0.018042,-0.0042416,0.037365,-0.014368,0.020718,0.006483,0.0089576,0.029446,0.046112,0.0079496,0.011311,0.028957,0.010105,0.00082753,-0.025163,0.0041889,0.052539,-0.0091699,-0.02674,0.0052707,0.00048293
"M1220.75T17.55",0.052283,-0.014875,-0.012524,0.019317,0.048883,-0.024628,-0.00045306,-0.049343,-0.019183,-0.031376,-0.004512,0.01468,-0.020725,-0.0015439,-0.0061049,0.035825,0.028254,0.037287,0.027741,0.00027939,-0.005273
"M1221.76T12.55",-0.02687,-0.0088162,-0.017558,-0.053716,-0.013546,0.027594,-0.012361,0.034207,0.0015808,-0.012378,-0.011246,-0.0029119,-0.004089,0.0015611,0.0068791,0.00033187,0.0085901,-0.039537,-0.023866,-0.0054548,-0.0020929
"M1221.75T17.47",0.046671,-0.0091291,-0.023289,0.036124,0.023606,0.017086,0.017725,-0.050029,0.01689,-0.018343,-0.016134,0.043906,-0.0065719,-0.030749,-0.013823,0.0092212,0.023728,0.0037041,0.0016015,-0.0035391,0.0042856
"M1222.08T17.56",0.006064,-0.055204,-0.013669,0.0036432,0.0004782,0.010849,-0.01708,0.012908,-0.051078,-0.013842,0.020841,0.019456,0.035578,-0.0089362,0.0037181,-0.038278,0.051849,-0.0055495,0.022547,0.0017881,0.0015076
"M1222.76T17.55",0.026477,0.018885,-0.041388,0.012098,0.0050567,-0.006938,0.045418,0.08612,0.017995,-0.031601,0.0020228,0.027431,0.015592,-0.033025,-0.058099,0.021374,0.009632,-0.00242,0.039622,0.0030807,0.00085228
"M1225.1T13.55",0.009451,-0.00066442,0.043602,-0.016779,0.011847,-0.026426,-0.021261,0.0014607,0.0010505,-0.0098101,-0.0058681,0.020976,-0.018111,-0.0036567,0.0012463,0.011924,-0.018071,-0.0087717,0.024301,-0.0020292,-0.0019514
"M1225.26T13.55",-0.0039633,-0.001416,-0.040298,0.0033762,0.014371,-0.019989,0.03402,-0.019256,0.0088759,0.0059151,0.026981,-0.057903,0.022386,-0.044176,0.024241,0.06244,-0.019816,-0.0033255,0.022818,-0.0050939,0.0014179
"M1227.42T17.55",0.030413,-0.04111,0.030111,-0.0056303,-0.053614,-0.034995,0.025019,-0.030221,-0.049896,-0.012715,0.028513,-0.0034433,0.039522,-0.0097671,-0.014625,0.010511,0.032287,-0.002852,0.011122,-0.0015673,0.0016437
"M1227.76T17.55",0.040737,-0.023413,0.01485,-0.010684,0.012687,0.055747,0.030378,0.037259,-0.0091754,0.01079,0.0020121,-0.020609,0.035447,-0.0048444,0.0037642,-0.023696,0.04452,0.0021447,0.033539,-0.00095067,-0.0005336
"M1228.09T17.56",0.01482,-0.039582,-0.038353,0.0032544,-0.040185,0.016314,0.044435,0.028746,0.012494,0.034403,-0.0073818,-0.06723,0.037859,0.062159,0.014409,-0.0042503,0.057284,0.012244,0.0032192,-0.0012805,-0.0054641
"M1228.25T16.56",0.012073,-0.039562,0.059807,-0.006466,0.033772,-0.00061367,-0.029326,0.0031675,0.00094369,5.1302e-05,0.050527,-0.063752,-0.034824,-0.044733,-0.0047804,-0.01115,-0.077572,0.0045586,0.017226,-0.0047948,-0.0010178
"M1228.76T12.55",-0.042226,-0.01431,-0.023657,-0.028395,0.015926,-0.017599,0.03279,-0.015568,0.049319,0.043947,0.012521,0.031148,0.033413,0.0070011,0.066417,-0.039959,0.0049438,0.011146,-0.049915,0.00099062,-0.0072127
"M1229.42T12.55",0.0018888,-0.0057048,-0.052937,0.029079,0.059048,-0.016013,-0.0072282,0.053574,0.0073572,-0.0048356,0.055423,0.0058401,-0.021952,0.0016489,-0.034301,0.039757,0.06249,-0.026205,-0.01524,-0.00061411,-0.0028447
