"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1485.45T13.55"," 0.01099139","-0.17053377","-0.17053377","-0.24869398"," 0.11539987"," 0.31104503","-0.02096512"," 0.63013368","-0.18455875","-0.05010409","-0.05102773"," 0.17498244","-0.21007831","-0.02325610"," 0.10869151"," 0.19687849"," 0.06765925","-0.47418367"," 0.15976398"," 0.08392797","-0.25553829"
"M1487.43T13.54","-0.090863899","-0.385904071","-0.385904071","-0.078125258"," 0.071717402","-0.042907796","-0.098443713"," 0.355272589","-0.072799787","-0.024482154"," 0.154536253"," 0.106116866"," 0.153611169","-0.297106320"," 0.009706222","-0.002445799"," 0.157733830"," 0.120799889"," 0.086960469"," 0.044559903"," 0.217968275"
"M1488.71T12.55","-0.001935894"," 0.348179414"," 0.348179414"," 0.053654876"," 0.166198741"," 0.184130755"," 0.271145881"," 0.196176033","-0.096578131","-0.174901207","-0.333620125","-0.030457355"," 0.025899777","-0.052485955","-0.658705332"," 0.109203010"," 0.094772034"," 0.094494153"," 0.170843575"," 0.008429148","-0.722622814"
"M1491.21T13.55","-0.004719443","-0.458023441","-0.458023441"," 0.322143700","-0.060847392"," 0.068855070"," 0.014720527"," 0.241418246"," 0.078743878","-0.043260180","-0.105481377","-0.201857819","-0.001665742"," 0.220343298","-0.056511855"," 0.026146818"," 0.212654756"," 0.139057712"," 0.051344210","-0.073020728"," 0.087983201"
"M1492.71T13.55"," 0.06923798","-0.01479364","-0.01479364"," 0.20612700"," 0.11271735","-0.03334033"," 0.24472841"," 0.10427691","-0.70945339"," 0.15578696"," 0.15853435","-0.07242692"," 0.06305098"," 0.22546145"," 0.05100281"," 0.14261487","-0.58871718"," 0.12714164","-0.06270288","-0.12396794","-0.04048478"
"M1493.71T16.56","-0.472228120"," 0.294298054"," 0.294298054"," 0.015299126","-0.134042720","-0.056659062","-0.159731635"," 0.927624101","-0.182818688"," 0.073623138"," 0.118607319","-0.112490908"," 0.169895833"," 0.037762470"," 0.038811597","-0.094253958","-0.006837507","-0.155135439","-0.040857501","-0.576220010"," 0.021055857"
"M1494.7T17.06","-0.76069196"," 0.17062859"," 0.17062859"," 0.01364016"," 0.02779062","-0.13284732","-0.40698710"," 0.22316431"," 0.02627427"," 0.03449064","-0.16739666"," 0.82955938"," 0.10552665","-0.01692476","-0.24766748","-0.09203455"," 0.35387468","-0.04089805"," 0.01135354","-0.46869674"," 0.36721320"
"M1495.71T13.55"," 0.141548287"," 0.286281244"," 0.286281244"," 0.138802539"," 0.228254347","-0.567995239"," 0.165139628"," 0.115362524","-0.827046769"," 0.032511201"," 0.093998400"," 0.175343405"," 0.209909581","-0.128512876"," 0.008636661"," 0.083438542"," 0.211337936"," 0.265465663","-0.324878681","-0.019575473","-0.574302164"
"M1496.04T13.55","-0.04529318","-0.40285393","-0.40285393"," 0.26618473"," 0.03215401","-0.04976827"," 0.15739475"," 0.20220265"," 0.12588398"," 0.01806401"," 0.06401369","-0.02945884"," 0.36944443","-0.07640263","-0.07621362","-0.13035047","-0.12208528","-0.03128991"," 0.12425973"," 0.07786467","-0.07089659"
"M1497.05T13.55"," 0.01304562","-0.13254073","-0.13254073"," 0.31797674","-0.11674021","-0.07549781"," 0.06297643","-0.09249025"," 0.34459487","-0.23323664","-0.15654312"," 0.12545307","-0.09661770","-0.02558920"," 0.10464709"," 0.11644611"," 0.21608618","-0.12063390"," 0.22757018","-0.28303936","-0.06332665"
"M1497.42T13.54"," 0.0745808292","-0.3488540615","-0.3488540615"," 0.0379268326"," 0.0571626972","-0.0646052321","-0.0004426516","-0.1155397530","-0.0980223614","-0.2757156360"," 0.0172209561","-0.1407928551","-0.0125795921"," 0.0391341895"," 0.0892705917"," 0.1048099252"," 0.6609708412"," 0.1913682857"," 0.0474821898","-0.0176093738"," 0.1030882398"
"M1497.96T13.55"," 0.06212506","-0.38197433","-0.38197433"," 0.01007958"," 0.19719676","-0.01207620"," 0.10431494"," 0.17876934","-0.03009063","-0.16534088"," 0.15774314"," 0.01652779"," 0.13249360","-0.03021318","-0.34569505"," 0.18059224"," 0.23405029","-0.13398718","-0.06664730"," 0.04995930"," 0.22414703"
"M1498.21T13.55","-0.10262424","-0.55843037","-0.55843037","-0.02328921"," 0.03704574","-0.18154368"," 0.17127248","-0.01365923"," 0.10049739"," 0.06377872"," 0.22089043"," 0.20384686"," 0.16358874"," 0.10044654","-0.04766356"," 0.18243596","-0.08377870"," 0.16474922"," 0.10624530"," 0.10907464","-0.05445266"
"M1500.7T17.55","-0.27086136"," 0.09051726"," 0.09051726","-0.11679106"," 0.05558160"," 0.38390283","-0.03400777"," 0.18703693","-0.19873830"," 0.33178890"," 0.19218239","-0.24028111"," 0.49408440","-0.21752501"," 0.11986608","-0.06068068","-0.26461764","-0.12284875"," 0.07151310","-0.74503622"," 0.25439716"
"M1502.46T13.55"," 0.20424306","-0.02849072","-0.02849072","-0.11081671"," 0.28428078"," 0.17169101"," 0.05489765","-0.17337875","-0.02738238"," 0.04378551","-0.24378430","-0.13044006"," 0.08825717"," 0.18320397"," 0.07304394"," 0.32777273"," 0.21817641","-0.28757817","-0.25464421"," 0.10242760","-0.46677379"
"M1502.71T13.55"," 0.160132718"," 0.086832998"," 0.086832998"," 0.004170771"," 0.086120427"," 0.138299148"," 0.273808852"," 0.078472918"," 0.173870486","-0.014911334"," 0.046089396","-0.022443821"," 0.119090132","-0.060364731"," 0.070822354"," 0.275124586","-0.372200410","-0.563822265"," 0.275582101","-0.020358353","-0.821148973"
"M1504.04T13.55"," 0.07544381"," 0.23205178"," 0.23205178","-0.04463013"," 0.13753046"," 0.13319232","-0.16019858","-0.05412233"," 0.38413245"," 0.04743509","-0.03644943","-0.06309320"," 0.15926647","-0.19919166","-0.13733473"," 0.12085990","-0.56736408","-0.38982983"," 0.15551209"," 0.25062666","-0.27588883"
"M1505.38T13.55","-0.036671324","-0.306056119","-0.306056119"," 0.118618585","-0.094622250","-0.092848033"," 0.308228499"," 0.124827134","-0.119493900","-0.163709493","-0.066970762"," 0.108811528","-0.025517249"," 0.136563197","-0.078497777"," 0.149134737"," 0.327199937"," 0.135256068"," 0.052004213"," 0.008420677","-0.178621550"
"M1507.7T16.55","-0.42678761"," 0.47695361"," 0.47695361","-0.01774585"," 0.61092938"," 0.08937597"," 0.17598524"," 0.17179521","-0.10990002"," 0.14201406","-0.15254294","-0.23177515","-0.07999215","-0.03776110","-0.35477492"," 0.05291372","-0.13848191","-0.29534569"," 0.10720924","-0.31871016","-0.14031254"
"M1509.45T13.55","-0.32278464"," 0.06646557"," 0.06646557"," 0.26103956","-0.05411841"," 0.15802588"," 0.03356270"," 0.09488282"," 0.17152002","-0.03589778"," 0.11701766"," 0.15633313","-0.79081866","-0.27100598","-0.01014992"," 0.14626932"," 0.14482015"," 0.08578579"," 0.15505602","-0.15518717","-0.01728161"
"M1510.46T13.05"," 0.14114330"," 0.60390924"," 0.60390924"," 0.12257350","-0.07851673","-0.06612320","-0.19808604","-0.06911178"," 0.05412103"," 0.01561935","-0.12580876","-0.08247465"," 0.15198868","-0.03863222","-0.11732955"," 0.08571611","-0.07404573","-0.16520647","-0.32565416"," 0.12297514","-0.56096633"
"M1514.96T13.55","-0.06594906","-0.46009613","-0.46009613"," 0.16018633"," 0.14435536"," 0.18144989"," 0.07092074"," 0.28481428","-0.03576962"," 0.03984824"," 0.20788430","-0.05675781"," 0.05143696"," 0.13027730","-0.18167342"," 0.04142474"," 0.25138406"," 0.04489014"," 0.02798828","-0.34219079","-0.03432766"
"M1515.2T13.55"," 0.009895320","-0.119167424","-0.119167424","-0.030342799"," 0.282664070","-0.255932825"," 0.175292230","-0.486508539","-0.254541624","-0.097617778"," 0.153591637","-0.016305980","-0.057132500","-0.064618111"," 0.153437050"," 0.003923421"," 0.054185909","-0.214424777"," 0.514278278"," 0.165521135"," 0.202970731"
"M1515.45T13.55"," 0.03432677"," 0.03507886"," 0.03507886"," 0.33471555"," 0.07801703","-0.09990170"," 0.15224099"," 0.01263062"," 0.07637327"," 0.23899919","-0.06204676"," 0.04978054"," 0.05263946"," 0.15578639","-0.03811613","-0.01402783"," 0.15896380"," 0.02743808"," 0.26831231","-0.42860060","-1.06768870"
"M1516.19T14.52"," 0.11986934","-0.04213729","-0.04213729"," 0.27724601","-0.15240390"," 0.23556707","-0.12774107"," 0.30003813","-0.08280965","-0.15141975"," 0.32900466","-0.38175100"," 0.28971282","-0.17887130","-0.59313007"," 0.03459145"," 0.10386491"," 0.02844269"," 0.34171876","-0.27176645","-0.03588804"
"M1519.03T13.55"," 0.038296844","-0.292688956","-0.292688956"," 0.310060823"," 0.171807788"," 0.047894658"," 0.194813893"," 0.108370228"," 0.123854717","-0.201569383","-0.414596605","-0.009194171"," 0.002779136"," 0.008347290","-0.039099956"," 0.199046081","-0.085710013"," 0.152818250"," 0.076064813","-0.050103608","-0.048502871"
"M1520.03T13.55","-0.01194864","-0.18806839","-0.18806839","-0.05881808"," 0.04188846","-0.45123403"," 0.27606406"," 0.03341385"," 0.17601554","-0.36852725"," 0.27880206"," 0.03076564"," 0.29509005"," 0.15108171"," 0.20642033"," 0.07886715"," 0.48954370","-0.72778268"," 0.31034945","-0.04367906","-0.33017547"
"M1523.41T13.11"," 0.12658365"," 0.13437878"," 0.13437878"," 0.16574468"," 0.02037372","-0.55780066","-0.09511997"," 0.23752728"," 0.48595340"," 0.07962134"," 0.15302472","-0.15261876","-0.01440554","-0.28340412","-0.06884949"," 0.19713078","-0.20079892","-0.04922648"," 0.05485907","-0.18785338","-0.17949887"
"M1524.7T13.54","-0.001351043"," 0.208786123"," 0.208786123","-0.514976370","-0.010672977","-0.333954373"," 0.178623115"," 0.060125905","-0.311041117","-0.117586955","-0.185029212"," 0.253113764"," 0.117903757","-0.167574357","-0.017383146","-0.009338640"," 0.283715899"," 0.228609934"," 0.145824765"," 0.222555451","-0.239136648"
"M1525.96T13.55","-0.016025983"," 0.120228678"," 0.120228678","-0.084820674","-0.053430818","-0.007582288","-0.024869808"," 0.237954939"," 0.499120528","-0.057398990"," 0.045360860","-0.040581639"," 0.041983334","-0.094664106"," 0.166283905"," 0.021452370","-0.442662616"," 0.225649695"," 0.168526835","-0.268475005","-0.556277893"
"M1529.71T13.54"," 0.043920558"," 0.046442957"," 0.046442957","-0.355025618"," 0.240620439"," 0.162286057","-0.001493373","-0.141018863","-0.739013759","-0.041330193"," 0.005535324","-0.054733928"," 0.192741450","-0.038155718","-0.045395219"," 0.055518742"," 0.061301892"," 0.100884603"," 0.507086994"," 0.037044722","-0.083660024"
"M1530.7T16.98","-0.26067274","-0.23078462","-0.23078462"," 0.14664787","-0.12977880","-0.07777614"," 0.01551686"," 0.14572661","-0.10812617"," 0.61079609","-0.25871798","-0.34617443"," 0.01801713"," 0.32603469"," 0.39401796"," 0.11868512"," 0.33029535","-0.20599059"," 0.54577011","-0.51642810","-0.28627359"
"M1530.7T12.55","-0.181620227"," 0.346800319"," 0.346800319"," 0.096847240","-0.005970023"," 0.203277398","-0.135542850","-0.480043688","-0.001002671","-0.711574176","-0.014460513","-0.240808163"," 0.354096311","-0.113321540"," 0.064887982","-0.070089831","-0.037964308"," 0.282246329"," 0.171851451"," 0.206617964","-0.081027323"
"M1531.2T13.55","-0.2211662553","-0.0008528912","-0.0008528912"," 0.1405778640"," 0.2858977588","-0.0867837646"," 0.2220981681","-0.2242093079"," 0.1794470272","-0.4173401473","-0.1159906522"," 0.0730798128","-0.0354075705","-0.1544248799","-0.0883498814"," 0.2146884605","-0.2974825964"," 0.0369192990"," 0.4270167900"," 0.2557624089","-0.1926267514"
"M1531.95T13.55"," 0.07093516","-0.32952313","-0.32952313"," 0.38731392","-0.02302762","-0.17832578","-0.09864045"," 0.11569946","-0.31469382","-0.01199434"," 0.07592939"," 0.18747251"," 0.09692244"," 0.18915555"," 0.04341380","-0.04031151","-0.23602700"," 0.11835918"," 0.26957938","-0.07659648"," 0.08388245"
"M1533.7T13.54","-0.13234390"," 0.42958027"," 0.42958027"," 0.06637615"," 0.05105757","-0.04586144"," 0.16194864","-0.23083360","-0.16422552","-0.01642284"," 0.30667363","-0.04055825","-0.72828281","-0.12062615","-0.11508853","-0.17145554"," 0.10361456"," 0.07092277"," 0.16137882"," 0.07554542","-0.09097953"
"M1535.37T13.54","-0.1800088705","-0.0824372807","-0.0824372807"," 0.0007249432"," 0.2629515770","-0.0773505718"," 0.2251056640"," 0.2729379770"," 0.0313238544","-0.0123130205"," 0.0359039850"," 0.2647529742","-0.1282582149","-0.6623769419"," 0.4280856497","-0.1106867269","-0.0530696600"," 0.0476289525"," 0.0916245200","-0.1723567372","-0.0997447919"
"M1536.01T13.6","-0.201472561","-0.168674432","-0.168674432"," 0.393708872","-0.054556495"," 0.025376461"," 0.001999933","-0.213388262","-0.003905427","-0.146903357"," 0.323864526"," 0.316570511"," 0.246449646","-0.128720631"," 0.058919885","-0.032578761","-0.056987336","-0.239266474"," 0.465411135","-0.290778548","-0.126394250"
"M1536.7T13.55"," 0.047152755","-0.275254508","-0.275254508"," 0.198257240"," 0.142349980"," 0.084653681"," 0.181822972"," 0.168066960"," 0.001478362"," 0.041792516"," 0.047171919","-0.016316180"," 0.248636744","-0.080558252","-0.058704280"," 0.054106611","-0.010985496"," 0.206023940"," 0.028459745"," 0.059758522","-0.792658721"
"M1537.02T14.08","-0.019865959"," 0.085737861"," 0.085737861","-0.130057323"," 0.224231950"," 0.007726539"," 0.113962660"," 0.087516186","-0.406532326"," 0.378105067"," 0.172448316"," 0.069204549"," 0.422882936"," 0.057060041","-0.329946394","-0.207882086"," 0.035776851","-0.493958650"," 0.401723260","-0.292233171","-0.261638168"
"M1537.7T13.55","-0.17811476"," 0.25917654"," 0.25917654"," 0.33869516"," 0.33159757"," 0.12010258","-0.08879168","-0.41750386","-0.24976612","-0.08353574"," 0.12503373"," 0.08766541"," 0.02784005"," 0.04582616","-0.01550815"," 0.04462664","-0.10724249"," 0.19004292"," 0.03962155"," 0.04971648","-0.77865854"
"M1538.45T13.55","-0.010997284","-0.214341485","-0.214341485"," 0.399340013","-0.138833487"," 0.396733628","-0.016956005","-0.025212615","-0.135733360"," 0.147737487"," 0.199628731","-0.049584355"," 0.050548641","-0.159975393","-0.066064445"," 0.131333570","-0.107894767"," 0.234315211"," 0.302762551"," 0.009283188","-0.731748338"
"M1540.7T12.55","-0.064476927","-0.494718763","-0.494718763"," 0.289773798","-0.007255526"," 0.101266931"," 0.099947490"," 0.166238064","-0.559179157","-0.050182391"," 0.179611595","-0.180359043"," 0.366734427"," 0.490233346","-0.041507660"," 0.057802332"," 0.078940672"," 0.247223782"," 0.165662274"," 0.190384970","-0.541421452"
"M1542.2T13.55"," 0.10401713","-0.41309916","-0.41309916"," 0.24401108"," 0.08373273"," 0.04827251"," 0.22033912"," 0.03043699","-0.26181674","-0.17190038"," 0.16291830","-0.03311153"," 0.22316649","-0.03077909","-0.09992892","-0.12448928"," 0.18697241"," 0.18858965","-0.02983791"," 0.07044114"," 0.01516461"
"M1542.95T13.55"," 0.02446216","-0.09204485","-0.09204485","-0.23320933"," 0.48543395"," 0.13854581","-0.16385310"," 0.15322001","-0.09913487","-0.15176601","-0.01163264","-0.09740716"," 0.68805463"," 0.03878087","-0.27526588","-0.10550733"," 0.17596667","-0.05053988"," 0.06298723","-0.24158085","-0.15346456"
"M1544.7T16.56","-0.33168017","-0.21774611","-0.21774611"," 0.14474626"," 0.07749328"," 0.12832623"," 0.03937950"," 0.07951316","-0.20591093"," 0.07624090"," 0.11913398"," 0.03779669"," 0.16699183"," 0.09355171","-0.21532653"," 0.09254519"," 0.26659159","-0.26669193"," 0.36464979","-0.55647076"," 0.32461244"
"M1549.41T14.54","-0.01009588"," 0.37637321"," 0.37637321"," 0.07430157","-0.26268210","-0.25747501","-0.57642133"," 0.27664744","-0.01264570","-0.13880368"," 0.41150541","-0.30945640","-0.10945127","-0.21907209","-0.01416046"," 0.34967984"," 0.13060928","-0.12010919"," 0.23127654","-0.24850873"," 0.05211536"
"M1549.7T13.55","-0.067877086","-0.004063212","-0.004063212"," 0.172995367"," 0.030902867"," 0.302669198"," 0.030044660"," 0.126102809","-0.113869155","-0.215223660","-0.037349002","-0.126705097"," 0.193352386","-0.063293989"," 0.188322784","-0.155301103","-0.148647073"," 0.299050534"," 0.197979605","-0.383699687","-0.221327934"
"M1558.03T13.55"," 0.041972734"," 0.128745038"," 0.128745038","-0.198747744","-0.040194937"," 0.248556668"," 0.182429753"," 0.162574557","-0.639209969","-0.004666817"," 0.517591597","-0.082930872"," 0.222032328","-0.148201202"," 0.259701694"," 0.177752464","-0.243587969","-0.032307949","-0.010074065","-0.071858704","-0.598321641"
"M1558.36T14.49"," 0.098411292"," 0.073569951"," 0.073569951"," 0.387796789"," 0.162086414"," 0.096586476","-0.005408736","-0.035156811","-0.263307644","-0.112741397","-0.786325255","-0.128320817"," 0.172942518"," 0.154335409"," 0.107236961"," 0.123112091"," 0.199666525"," 0.127036958","-0.140678070","-0.090552969","-0.213859637"
"M1559.96T13.55","-0.023685417","-0.239019460","-0.239019460"," 0.155058654"," 0.347388943"," 0.330283195"," 0.085024041"," 0.009503748"," 0.053565220","-0.074205787"," 0.021088030","-0.052760735","-0.035742743","-0.123093389","-0.862560238"," 0.104933231"," 0.324682775","-0.043842176"," 0.088920619"," 0.067079876"," 0.106401072"
"M1560.19T13.55"," 0.15267750","-0.26061359","-0.26061359"," 0.36618056"," 0.30563425","-0.03264254","-0.12147371","-0.23532609"," 0.17523234","-0.04227763"," 0.15967399","-0.18752336"," 0.22958660"," 0.01901354"," 0.25059051"," 0.03109213","-0.09883996","-0.02414999","-0.28216933","-0.01547368","-0.12857796"
"M1560.44T13.55","-0.1576015213"," 0.0007915001"," 0.0007915001"," 0.4034047479"," 0.2050534468"," 0.0621430216","-0.3617219179","-0.1690106723","-0.0315879812"," 0.0576353233","-0.0557882285","-0.1684394611","-0.1881878895"," 0.0566125070"," 0.0150133469","-0.0064074155"," 0.3067757920"," 0.3156066539"," 0.0533097950","-0.1139580523","-0.2244344952"
"M1563.69T15.56","-0.353040760"," 0.563943911"," 0.563943911"," 0.250734225","-0.100821576"," 0.001765421"," 0.088599749"," 0.517693561","-0.211358165"," 0.183685921","-0.049940204","-0.052045531"," 0.023147616"," 0.045080424","-0.402604026","-0.010020477"," 0.148747648","-0.280165929","-0.132600988","-0.715843515","-0.078901215"
"M1566.7T12.67"," 0.13445563"," 0.05729344"," 0.05729344"," 0.27275603"," 0.16375011"," 0.18622959","-0.61416802"," 0.18361236"," 0.28994185","-0.16982739","-0.21689472","-0.06556973","-0.39545281"," 0.17876596","-0.72647192"," 0.10576279"," 0.26211890"," 0.30844613","-0.37604864"," 0.22197247"," 0.14203451"
"M1570.69T13.55","-0.20328082"," 0.13659314"," 0.13659314"," 0.14203876"," 0.02322181"," 0.20009242","-0.04744480"," 0.20578659"," 0.10407965"," 0.30464252","-0.04498464"," 0.08774640","-0.38185427","-0.09899920"," 0.01601693","-0.02729693"," 0.13775513","-0.15696153"," 0.34166522","-0.10014785","-0.77526167"
"M1572.44T14.02","-0.084724038","-0.079960902","-0.079960902"," 0.315951381","-0.158390537","-0.026442687","-0.260396466"," 0.111057574","-0.238074348","-0.206444442"," 0.209274425","-0.047977988"," 0.342618519"," 0.027889277","-0.047013316","-0.330331006","-0.043109004"," 0.239105811"," 0.167898685"," 0.185409951"," 0.003620012"
"M1576.95T13.55","-0.098311031","-0.147445692","-0.147445692"," 0.284855778","-0.096328914","-0.183652956","-0.142903482","-0.323306333"," 0.017274972","-0.227661987"," 0.085974201"," 0.222080910"," 0.129513464","-0.222569074"," 0.128811091"," 0.003372398","-0.020381274"," 0.311599655"," 0.502348111","-0.064966760","-0.010857387"
"M1580.69T13.55"," 0.085969768"," 0.015450844"," 0.015450844"," 0.106032775"," 0.125561133","-0.071854038"," 0.006061355"," 0.368851220","-0.055693012","-0.079073777"," 0.164720868"," 0.185701271","-0.430027961"," 0.141121172"," 0.052541407"," 0.184754950","-0.301584358"," 0.125007317"," 0.073967226"," 0.033268532","-0.746227537"
"M1582.95T13.55","-0.17712780","-0.49897455","-0.49897455"," 0.03542496"," 0.24874241"," 0.19159819"," 0.27187455"," 0.03848108","-0.05109393"," 0.19847746"," 0.05973975"," 0.05693317"," 0.40969431"," 0.01846547","-0.11005664","-0.02214726","-0.14611927"," 0.02366849"," 0.04933588","-0.08370070","-0.01424100"
"M1585.7T12.66"," 0.09693477","-0.05013357","-0.05013357","-0.07178668"," 0.23439505","-0.04255199"," 0.01162384"," 0.08040827","-0.03142606","-0.07813315","-0.01285455"," 0.32906904"," 0.24440886","-0.18563504"," 0.07387892","-0.20403229"," 0.16102872"," 0.19020132"," 0.04376843"," 0.25963167","-0.99866200"
"M1587.37T13.55","-0.10460789","-0.49168530","-0.49168530"," 0.24027325"," 0.10293555"," 0.14557940"," 0.04694041","-0.06109727"," 0.05441116","-0.03783064","-0.23279970","-0.26953534"," 0.16604589"," 0.15427292"," 0.23775045"," 0.15546748","-0.09040119"," 0.14483256"," 0.36248643"," 0.09907799","-0.13043086"
"M1587.38T13.99","-0.08442982","-0.46500214","-0.46500214"," 0.26689992"," 0.12113569","-0.04222087","-0.20840478"," 0.17522779"," 0.09576149","-0.05264933","-0.08290427","-0.24839108"," 0.02661554"," 0.10784483","-0.10568804"," 0.17954529","-0.06533108"," 0.49716177"," 0.12584862"," 0.00281546"," 0.22116716"
"M1588.01T13.55","-0.06880829","-0.20158558","-0.20158558"," 0.31421605"," 0.01500909"," 0.42969298"," 0.28058400","-0.06844739","-0.46950167","-0.09675328"," 0.30981867"," 0.13906391","-0.03972879","-0.21969030"," 0.01219425"," 0.01166289"," 0.17012957","-0.22476937"," 0.12325446","-0.05218540","-0.16257020"
"M1592.69T13.55","-0.013778470"," 0.362511685"," 0.362511685"," 0.213848037","-0.102805401","-0.011597609"," 0.518167001","-0.003475641","-0.095056924","-0.001507137","-0.008113664","-0.159116665"," 0.054982865","-0.177709989","-0.145786686"," 0.031668267","-0.506844505","-0.014278089"," 0.076365423"," 0.250593496","-0.630577678"
"M1594.19T13.55","-0.069250227","-0.566839995","-0.566839995"," 0.202727524","-0.048060891","-0.112720005"," 0.311572916"," 0.303021806"," 0.043771220","-0.023461624","-0.041893591"," 0.012020563"," 0.156823365","-0.076339744","-0.059684783"," 0.373956830"," 0.189841372"," 0.247868899"," 0.112868114","-0.386193720","-0.003188035"
"M1594.44T13.55"," 0.113045837","-0.289299808","-0.289299808"," 0.118989970"," 0.147765711"," 0.094287127"," 0.090478622","-0.067772464","-0.223263171","-0.083346097","-0.134694830"," 0.089566409"," 0.459699836"," 0.006979351","-0.041411640"," 0.053633587","-0.036924257","-0.001971741"," 0.258439277"," 0.060973333","-0.325875243"
"M1595.36T13.55","-0.03487662","-0.38314606","-0.38314606"," 0.28883668","-0.01751204"," 0.14826728","-0.02051626"," 0.19847513"," 0.02608422"," 0.14670126","-0.11913123"," 0.10756527","-0.31019389"," 0.17189171","-0.05400432","-0.44711828"," 0.31361965"," 0.18883733"," 0.18084018"," 0.03978638","-0.04126034"
"M1596.37T13.55","-0.11961311","-0.09617580","-0.09617580"," 0.31389481"," 0.20465617"," 0.15455871","-0.12992680","-0.16322290"," 0.26938453"," 0.10434751","-0.07935426"," 0.03940000"," 0.17781318","-0.59410884","-0.48625010"," 0.05134629","-0.50958214"," 0.43644494"," 0.15017197"," 0.30863422"," 0.06375742"
"M1597.03T13.54","-0.02946359"," 0.23557321"," 0.23557321"," 0.04737684"," 0.19994505"," 0.11275760"," 0.07023184","-0.14619129","-0.34905521","-0.16723215","-0.24897200"," 0.10584422"," 0.21218317"," 0.18028342","-0.89117308"," 0.03344073"," 0.17779753"," 0.30157175"," 0.14059970","-0.54264556"," 0.32155461"
"M1599.43T13.55","-0.11862259"," 0.09719108"," 0.09719108","-0.07297760"," 0.11656009"," 0.08113866","-0.67191370","-0.13824769"," 0.01560142"," 0.03216939"," 0.15710336"," 0.11683512"," 0.15424287"," 0.03479329","-0.02963660","-0.07922419"," 0.11298757"," 0.38450314"," 0.06863734"," 0.07333901","-0.43167105"
"M1599.94T13.55"," 0.05016592","-0.45490192","-0.45490192"," 0.29093033","-0.06151488"," 0.07724221","-0.33780013","-0.20380405"," 0.06608678"," 0.17343214"," 0.11240657","-0.02508479"," 0.23403692"," 0.02576573","-0.20522381"," 0.07687485"," 0.30711483"," 0.14217202"," 0.19453447"," 0.14896799","-0.15649925"
"M1600.69T13.55","-0.145342493","-0.657445267","-0.657445267"," 0.230705425"," 0.043707380","-0.066541409"," 0.234274105"," 0.349897401","-0.034798691"," 0.062904025"," 0.098379525"," 0.109738518"," 0.045455956"," 0.062371197","-0.192345840"," 0.053657802"," 0.033440491"," 0.091614108"," 0.214808691"," 0.130302480","-0.007338138"
"M1603.36T13.55","-1.620709e-01"," 1.899445e-02"," 1.899445e-02"," 3.034522e-01"," 4.575155e-03"," 9.621404e-06"," 1.523238e-01"," 2.376322e-01"," 8.280005e-02"," 8.287383e-02"," 2.267155e-01","-2.089552e-02"," 8.025967e-02"," 1.230985e-01","-1.024060e-01"," 1.059945e-01"," 3.424020e-01","-9.468663e-01"," 1.783556e-01","-5.479217e-01","-1.783212e-01"
"M1604.01T13.55"," 0.038205595","-0.536398121","-0.536398121"," 0.196243995"," 0.004378268"," 0.029768458"," 0.248065517","-0.069824062","-0.189652095","-0.174457413","-0.013300513"," 0.022674148"," 0.098357534","-0.030440219","-0.152696488"," 0.137565389"," 0.445466378"," 0.235505244"," 0.157361611"," 0.024481346"," 0.065093547"
"M1610.02T13.55","-0.09053398","-0.22808364","-0.22808364"," 0.31099324"," 0.16374396","-0.25243371"," 0.07998131","-0.28834436"," 0.13772259"," 0.03098411"," 0.08846967","-0.03745534","-0.09968447"," 0.22899529"," 0.20786180"," 0.00453036"," 0.19914679"," 0.08350220"," 0.03423459","-0.06787829","-0.27766850"
"M1610.94T13.55","-0.029313214","-0.633226056","-0.633226056"," 0.325860754","-0.170617628"," 0.372414980"," 0.079195755"," 0.197854608","-0.034544971","-0.143251953"," 0.008373559"," 0.016272081","-0.032788289","-0.161898706"," 0.117654876"," 0.105383753"," 0.030823363"," 0.140891032"," 0.199560525"," 0.175204841"," 0.069376746"
"M1610.96T13.55","-0.04958760","-0.30051986","-0.30051986"," 0.24972775","-0.37834218","-0.12830478"," 0.15350152"," 0.16269983","-0.15906455","-0.13190899"," 0.19988220"," 0.10396435"," 0.12392831","-0.22735851"," 0.13649681"," 0.22262403"," 0.02885107"," 0.17517781"," 0.11873307"," 0.03146899","-0.03144942"
"M1611.18T13.55","-0.235573737","-0.422386426","-0.422386426","-0.015990083","-0.136198401"," 0.377768128","-0.014282798"," 0.395489229"," 0.245970277"," 0.151240487","-0.058254028","-0.209908540"," 0.214090041","-0.077679264"," 0.060069690","-0.020263198"," 0.014055086"," 0.100222455"," 0.114483727","-0.003099398","-0.057366820"
