"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M981.81T12.55","9519.172","11668.902","11668.902","8543.554","8750.172","11201.935","10136.96","7210","9780.826","7566.2887","10271.615","9845.105","6864.435","18742.058","11849.76","10783.378","9994.237","8385.414","8906.891","9851.468","11411.268"
"M984.29T13.55","10961.002","10370.656","10370.656","10894.586","11819.408","11857.779","11732.9","10100","10526.99","9086.9073","12005.506","10151.884","11736.47","9973.509","9392.585","9086.416","9937.45","12086.546","12800.468","11392.801","8111.573"
"M985.47T17.56","6332.336","9392.76","9392.76","8734.124","7783.04","8412.373","9789.659","9140","8552.268","15841.7483","7553.45","15479.115","9101.331","15693.521","6671.965","15442.794","9587.087","8044.871","10636.525","4792.588","13033.131"
"M985.47T12.55","6991.504","7500.434","7500.434","6479.38","7814.187","10658.58","7609.246","5730","6626.017","5172.5422","8258.423","6823.076","9198.254","7685.334","9974.18","6995.469","7256.261","7549.062","7364.026","7671.079","6789.607"
"M985.8T17.56","6066.829","10898.877","10898.877","9141.342","8885.145","10617.117","9033.562","8440","9121.035","9264.3792","10097.876","8429.15","11632.917","17099.445","9258.356","9777.244","10601.073","7792.207","12910.336","8710.737","11547.258"
"M985.8T12.54","7392.993","8487.995","8487.995","7468.338","7459.725","6962.67","7267.43","5140","6781.241","5352.3916","9884.65","6638.265","7212.65","7472.633","6636.215","6885.175","6606.446","7288.35","5031.048","7346.831","8418.389"
"M986.8T18.55","12926.053","20185.926","20185.926","16758.124","20454.274","16267.379","18914.222","14100","16065.39","27493.3995","16583.047","19967.724","20626.766","27550.404","17631.816","27388.029","16994.925","17039.317","16074.752","11653.893","18951.3"
"M989.8T17.56","18463.358","21139.727","21139.727","23540.41","28938.446","30781.323","29677.077","19200","27606.651","27454.4069","30083.719","46067.974","29042.743","46452.942","30508.92","44263.624","29243.314","25749.703","27335.997","22916.544","31407.017"
"M989.8T12.54","19704.688","24314.726","24314.726","19402.032","19329.816","20160.269","19161.502","20700","18108.162","13441.8655","19925.707","18387.769","19025.552","19106.985","19875.448","19902.085","18838.601","19514.488","19179.366","14252.169","22453.717"
"M990.14T17.56","5925.811","9483.627","9483.627","10593.686","10199.774","12744.309","13500.463","9770","9603.132","16351.6568","9508.03","16293.488","11167.552","6860.948","8243.396","16180.396","9232.914","7459.498","11683.135","5673.799","11835.439"
"M990.29T17.56","7843.096","9334.373","9334.373","9688.98","9223.754","12802.17","10225.044","9700","10076.472","18938.611","12336.944","19290.222","11999.397","11356.446","11416.255","18447.51","9828.263","8113.031","12110.2","5908.122","12255.677"
"M990.79T18.35","9166.434","14944.577","14944.577","15245.6","13596.372","12371.385","15093.269","13400","14750.023","24194.816","12092.349","14084.509","15598.44","24065.982","13235.409","21887.653","13722.771","12828.117","13857.344","8952.672","16216.473"
"M995.46T17.54","4828.122","10556.108","10556.108","7965.826","9599.121","8043.774","7745.636","8120","8092.054","6771.157","13259.462","13573.372","9699.634","13376.801","8108.849","7426.469","7881.854","7770.796","9489.323","6495.038","8925.217"
"M996.14T12.55","7174.004","9986.451","9986.451","11552.554","12025.048","5958.266","7861.639","4770","6272.405","5595.4122","5479.118","6339.552","6464.12","7255.173","6887.459","5690.225","7389.465","8337.252","11334.829","5519.606","8665.236"
"M996.8T17.56","13137.862","26934.062","26934.062","22910.526","18387.952","21747.444","21230.486","19300","17456.742","36401.8305","19727.807","35557.408","18712.654","35098.982","22162.617","32899.731","19280.474","14992.88","23149.73","12789.581","21817.057"
"M997.14T13.55","10049.912","10721.241","10721.241","10914.646","10139.823","11743.798","10143.218","8550","10015.632","9484.2722","8140.3","10031.659","11760.678","10300.806","9818.243","10774.016","10891.764","5397.07","11239.726","10580.749","11277.239"
"M999.14T16.55","9071.908","11960.074","11960.074","11452.254","11076.929","12836.748","12140.589","10900","8987.392","18333.522","18694.537","11551.121","11554.461","18782.178","12160.918","18985.069","11925.694","11635.456","12781.555","14968.424","13478.4"
"M1000.81T17.56","36410.43","50335.406","50335.406","61708.572","65035.747","69550.268","63480.857","50700","61583.451","105894.411","65282.531","101769.966","64489.731","102727.26","60268.278","103438.819","63063.669","54468.864","61963.732","32036.19","69921.273"
"M1001.14T16.56","5811.544","5889.1","5889.1","6934.742","6278.735","7164.61","5035.123","4770","7995.525","7925.5612","7234.077","11788.193","7675.564","8560.011","7827.348","6454.806","7050.676","6377.048","6417.87","5333.51","9085.036"
"M1001.3T17.55","9858.703","10447.518","10447.518","10589.674","14882.047","12170.157","11505.742","11900","15417.56","15071.0381","12289.741","22519.321","10861.831","11123.417","12853.427","11985.669","12065.821","9890.287","11128.31","7702.588","16723.962"
"M1001.81T17.56","10807.892","13895.259","13895.259","12862.472","16352.2","13100.688","11759.172","14300","10677.814","14847.1824","17139.394","26069.619","13744.834","22677.78","14168.378","24387.213","13266.05","10691.078","16134.235","9334.832","16456.495"
"M1002.13T17.56","5176.095","7256.502","7256.502","6070.156","9846.227","6466.054","8199.725","6670","5780.023","5201.525","5653.54","13394.854","7895.372","12135.2","6050.99","6351.165","6993.76","6156.807","9017.667","5949.796","8152.167"
"M1002.47T16.93","5193.317","7574.746","7574.746","7097.228","6080.275","8696.282","5117.306","6400","6590.777","6272.9806","6220.61","4740.779","6105.45","6187.984","4921.761","5317.141","6333.737","4845.036","5623.697","4646.773","7521.078"
"M1003.47T13.55","12666.082","17396.461","17396.461","14962.754","15919.607","16223.64","16326.127","13000","12957.712","16580.5958","16100.957","14666.543","14113.204","15860.43","12034.286","14834.052","16201.49","13382.138","16402.342","14139.698","11776.204"
"M1003.79T17.56","6521.884","11038.571","11038.571","9646.854","8512.736","8911.025","10122.105","11100","11047.212","11533.6766","8256.747","7471.041","13843.111","9395.394","11590.668","7997.023","13387.825","6112.726","10585.344","5733.784","11550.634"
"M1004.13T17.56","6496.144","8668.512","8668.512","5969.856","9026.93","9781.793","8679.861","6300","8856.029","8324.7539","7113.576","7235.047","8536.154","8529.87","8058.769","7572.728","8934.604","7814.042","7529.658","6563.133","9101.95"
"M1004.8T12.55","11307.04","16330.846","16330.846","12509.416","13087.144","11909.7","10625.669","6670","9745.148","7038.4792","11138.669","10599.569","12665.585","10121.364","12583.553","9251.704","13349.717","11690.617","9875.538","7823.343","12523.307"
"M1005.47T17.56","4876.409","10515.545","10515.545","7518.488","8806.809","7953.416","9972.175","9510","6893.128","8634.708","7742.236","14664.537","6233.349","6737.113","7654.896","14592.327","7013.816","7297.117","7359.143","4195.768","9175.493"
"M1007.47T16.56","11299.503","16749.906","16749.906","21869.412","21746.06","20780.296","22619.877","27700","20515.201","37615.71","19627.959","33958.502","32762.146","38385.343","22766.814","18429.242","23729.042","23251.985","19189.391","13753.138","21193.533"
"M1008.13T17.48","6812.602","6932.886","6932.886","9235.624","9142.078","9093.914","11079.303","9210","16090.898","10448.5133","8566.064","18539.777","8048.473","9316.741","10814.555","6319.207","8461.626","7104.665","11478.625","5870.069","10283.053"
"M1011.79T12.55","11450.706","16025.657","16025.657","9729.1","12740.078","10952.349","9977.86","10400","9945.748","10282.3442","10801.862","11923.371","12723.73","12324.762","11025.15","11101.95","12357.206","11831.428","9912.605","13667.143","11959.808"
"M1012.8T17.55","14134.501","24607.524","24607.524","19337.84","23647.371","23717.043","22439.931","17700","15629.44","36743.4702","23252.851","35753.709","17998.093","17930.808","21577.474","34243.328","18441.774","20412.288","24706.88","19582.572","19501.097"
"M1012.81T12.55","16729.937","19155.294","19155.294","16296.744","17925.616","16635.83","16297.506","11600","14142.236","11692.0812","17221.232","14840.89","16262.05","33873.316","15804.908","16162.929","16656.757","17556.985","17805.256","16125.332","18545.323"
"M1013.8T17.56","9423.631","13277.291","13277.291","13420.14","14806.58","12619.634","12895.329","12100","12874.743","21821.3236","15113.081","21406.507","16168.063","21203.42","11531.245","22718.726","17124.789","14256.592","14244.019","8047.198","16684.093"
"M1013.8T11.54","7981.22","8828.878","8828.878","9311.852","10531.73","9462.667","9286.495","5440","9001.135","6673.1603","9861.611","8471.441","9546.858","8028.465","9487.761","9730.62","9458.41","9121.469","9224.062","9626.675","9987.033"
"M1015.79T18.56","4936.809","10423.177","10423.177","9690.986","10358.733","8558.272","10170.316","8600","8479.317","9646.825","9429.76","8998.908","9844.783","9628.471","11452.254","8976.018","8129.944","7388.216","10343.848","5976.825","11608.272"
"M1015.8T13.55","13861.478","15334.08","15334.08","15333.864","15444","17468.805","14275.968","10400","23025.108","24270.561","13501.67","21933.604","15560.805","21887.488","13813.026","20702.049","21078.759","14637.355","18697.276","20376.973","16640.681"
"M1016.14T12.55","5073.696","5123.276","5123.276","5937.76","5485.151","6614.495","6581.504","2970","4557.608","4314.511","5652.717","5150.442","5006.947","4914.199","4511.101","4476.566","5765.468","5391.053","6072.424","4682.001","5633.601"
"M1017.79T17.56","10817.413","14579.098","14579.098","13608.704","15141.137","15549.355","19358.695","16200","14120.286","30844.59","14956.273","14585.569","14637.355","29682.782","17714.048","15645.651","16095.57","12509.343","14468.48","9607.453","19691.635"
"M1018.13T17.55","4543.626","9159.447","9159.447","7767.232","9006.972","8069.979","12790.136","9520","7945.721","7838.7766","8780.506","12333.776","7264.556","7814.526","8586.777","10891.593","8645.938","12636.369","6106.621","7083.857","6297.793"
"M1018.8T12.55","11381.735","18218.492","18218.492","12027.976","11458.272","16294.635","12755.616","7740","10804.316","9771.8147","11447.408","10179.544","11980.685","11925.311","11309.861","12754.407","12731.549","9127.3","14075.979","13253.507","12446.076"
"M1018.79T17.56","10874.148","14783.278","14783.278","17107.168","19098.411","16409.643","19481.503","14500","17600.456","30914.7825","18347.483","26063.798","17923.063","29285.594","15456.048","27271.697","19908.72","18900.477","16701.06","11039.16","17654.589"
"M1019.8T12.61","13840.862","16452.874","16452.874","11049.048","15736.538","13976.855","13684.108","10700","16842.376","23571.481","15162.89","23978.016","12320.725","21785.16","23163.511","22507.456","15662.623","13949.412","16039.976","16045.624","26040.49"
"M1021.29T17.56","4948.26","7874.636","7874.636","5171.468","6244.393","6124.288","6627.824","6840","5220.684","7815.817","7312.447","12871.585","6277.472","7185.183","6181.615","5834.654","6400.498","6180.497","7490.68","3901.363","7759.749"
"M1021.33T830.41","44197.262","107782.972","107782.972","112465.155","122099.878","68360.823","91281.614","111000","127124.572","48131.1643","72192.294","38141.066","16895.057","42409.954","40686.294","40205.372","111076.532","100379.373","87849.046","112591.496","44496.277"
"M1022.13T17.55","6269.939","10798.766","10798.766","10104.222","8702.588","9645.251","7688.998","8220","8409.76","15560.6745","10087.844","9570.519","8591.99","8344.537","8591.159","9598.947","9397.286","14631.398","8486.996","6762.226","9662.968"
"M1023.79T17.56","19660.46","19268.897","19268.897","32481.152","27803.413","31679.755","26367.311","25900","29239.823","48559.1715","28521.358","45812.887","28318.818","46908.304","29863.08","46972.605","32987.983","27903.533","31421.055","18362.924","30231.836"
"M1024.13T17.48","4129.537","4915.265","4915.265","4762.244","7552.046","8299.449","6755.021","5260","6307.545","6621.9199","7852.648","6173.004","6444.104","6714.243","6304.471","7660.83","7383.369","6914.316","7064.072","3659.153","7288.593"
"M1024.29T17.56","7606.23","8523.843","8523.843","9490.386","11646.906","9849.568","11037.184","10100","17380.415","11700.5607","11803.259","17326.257","10066.016","10659.226","10042.111","10449.917","9234.089","11370.78","11697.17","5647.764","12294.737"
"M1024.29T12.55","7495.699","6797.614","6797.614","7991.904","8294.81","7674.762","8732.382","9920","7473.205","6365.9176","9190.003","7147.895","8243.315","8666.569","8141.254","8247.783","10549.807","8239.005","8804.334","9157.472","10265.301"
"M1024.79T17.56","10792.828","11910.378","11910.378","13702.986","14476.454","18582.301","14900.555","14500","11582.854","27299.3895","16587.97","12437.629","15483.093","26402.972","14740.621","26119.962","18504.72","14127.573","15166.336","11490.368","17395.707"
"M1024.8T12.54","11729.07","9845.512","9845.512","13528.464","12139.827","11485.499","10388.35","6850","9515.432","8357.3745","10936.184","9989.132","11537.834","11427.671","9999.474","10908.875","11255.427","10539.428","14647.812","12241.046","13834.795"
"M1025.46T17.56","6082.748","10782.04","10782.04","7077.168","8078.396","10464.326","8391.098","8210","7453.776","9445.9458","8610.25","16337.389","8600.013","7702.991","7722.908","8517.714","8620.355","8461.849","10943.29","5735.885","13214.606"
"M1025.8T13.55","21018.625","29656.022","29656.022","23347.834","18482.986","22495.149","23731.048","20800","23099.177","23086.0704","21867.784","24296.659","16380.012","22715.944","15891.274","23779.154","23164.375","18072.353","16437.164","19373.698","20863.794"
"M1026.78T18.56","10997.073","17118.771","17118.771","15618.716","16921.127","15610.256","19216.749","15000","17401.887","26757.381","18278.944","27229.188","18627.069","16490.155","16591.564","16963.138","17203.011","15575.424","16109.037","10094.033","19966.758"
"M1026.79T12.54","10858.867","11329.888","11329.888","13871.49","11667.21","13680.115","10364.941","6790","10015.958","7827.1936","10767.781","10315.818","10495.128","12210.25","10637.818","10193.506","8367.363","10832.246","10255.873","12361.685","12150.315"
"M1027.79T17.56","6981.518","15748.869","15748.869","12208.516","12118.238","16757.958","13877.537","17800","7994.622","21500.4218","9460.176","23761.102","12323.359","11874.84","10962.52","12035.578","12131.874","13161.003","12318.763","8458.083","11388.969"
"M1028.47T13.54","8375.573","14810.355","14810.355","10693.986","10766.982","9630.938","9420.176","7390","8729.754","7547.8789","9410.067","9153.05","8093.011","8343.976","8861.38","9359.182","10669.029","5515.4","9645.503","10985.951","6476.796"
"M1030.79T17.56","13894.325","25898.66","25898.66","19177.36","22072.362","19241.482","22275.463","16900","15878.431","33617.3883","21569.194","31983.013","18598.547","17163.263","21473.177","31285.131","19480.126","18929.24","22693.43","15827.34","27084.278"
