"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1629.68T15.51","5173.108","7697.539","7697.539","4964.850","6391.750","4076.136","6959.990","5770.000","7552.294","7265.641","6892.820","6761.679","6812.848","7548.310","5839.512","6758.331","5777.024","6966.580","6167.894","4707.285","7983.441"
"M1633.03T13.55"," 8372.425"," 9170.897"," 9170.897","11388.062"," 8418.108"," 8690.628"," 9751.475"," 6160.000"," 8778.750"," 8067.019"," 7923.760"," 8182.136"," 8573.002"," 8245.539"," 8313.686"," 9774.140"," 9350.430"," 7250.597"," 8568.319"," 8976.968"," 8821.880"
"M1633.39T13.55"," 7406.724"," 7546.359"," 7546.359","11729.082"," 7634.836"," 9757.435","11510.138"," 9670.000","14285.437"," 9700.285","11307.949"," 8674.965"," 9933.761"," 9697.394","12492.122"," 8662.878"," 8514.652","12747.374"," 8022.354"," 8621.277","12061.125"
"M1633.93T13.55"," 8110.356"," 8440.196"," 8440.196"," 9668.920"," 8390.531","11780.633","12026.777","10400.000","11162.277"," 8740.148"," 9904.241"," 7296.437","11984.549"," 7584.044","12113.136","11510.212"," 9867.299","11247.915"," 7329.924"," 5956.876","12537.460"
"M1634.68T13.55","10004.522","10711.219","10711.219","12174.414","10857.640"," 6006.381","10383.275","10000.000","10068.885","10326.031"," 7606.211","11350.422","11983.110","12003.551"," 8600.775","11861.633","11061.786","10518.598"," 8437.641"," 8711.436","12364.552"
"M1638.68T13.55"," 8831.569"," 9403.190"," 9403.190","10565.602"," 9880.461","11248.455","11176.581","11000.000","10185.452","10392.345"," 9250.218","11425.140"," 9148.815"," 9172.336"," 7716.120"," 8710.950"," 9749.043"," 9394.987","10281.713"," 8858.173","11058.878"
"M1641.68T13.55","10765.935","10925.593","10925.593","11020.964","11904.291","11180.307","12090.962"," 8840.000","10014.224","11831.362","12192.427","11267.050"," 9935.326","11280.688","11920.469","10951.425","12515.171","10428.370","11669.740"," 9483.315","14032.378"
"M1645.68T13.55"," 8569.824"," 9041.753"," 9041.753","10180.450"," 8895.723"," 8541.424"," 9356.998"," 9350.000"," 7648.678"," 8277.107","10718.121","10532.395"," 8662.489"," 8770.745"," 9561.242"," 7618.731","10947.630"," 5726.280","10763.386"," 7641.953"," 5288.943"
"M1646.68T13.52","10325.854","11529.443","11529.443"," 9713.052","11886.371","11070.912","11797.168"," 9530.000"," 9808.727","10568.551","10899.683","11513.859"," 8372.880","11632.080","10199.729","11424.984","12667.749","10801.084","11403.610"," 8953.894"," 5094.705"
"M1650.02T13.54"," 6638.988"," 9324.213"," 9324.213"," 9947.754"," 8358.643"," 6798.781"," 9371.056"," 9000.000"," 5333.248"," 6947.808"," 8298.691"," 8695.979"," 9219.937"," 8788.816"," 7754.230"," 8468.589"," 9395.951"," 8386.583"," 7770.667"," 5950.544","10455.414"
"M1650.18T13.55","5287.602","6949.057","6949.057","5041.078","5047.096","6328.245","6892.600","5260.000","6041.467","4801.624","5427.850","5011.431","6342.674","4747.380","5676.434","5686.492","5372.818","4998.270","5253.922","4132.144","6188.100"
"M1650.92T13.6"," 6840.354"," 5837.348"," 5837.348"," 7339.954"," 8130.275"," 5839.573"," 9823.782"," 3310.000"," 6918.810","10933.904"," 5045.870","10514.940","10194.434"," 7952.418"," 7595.074"," 9083.370"," 8329.882"," 8585.873","10190.648"," 8122.261","10864.717"
"M1655.36T13.55","12130.46","11326.75","11326.75","16037.97","12977.20","10916.58","11929.68","10300.00","12060.58","11765.37","13446.49","12279.95","11883.64","10804.80","12381.67","14444.34","13583.32","11914.13","13141.39","10103.33","11740.97"
"M1660.67T13.55","7414.986","8551.005","8551.005","7259.714","6859.625","7522.555","7013.065","6150.000","6332.770","6938.938","6453.222","6317.090","7231.009","5803.245","6784.423","6345.477","7359.558","6882.896","7488.744","6905.512","7431.525"
"M1662.18T13.6","7280.161","7837.121","7837.121","8316.876","7994.789","7660.655","5123.324","5100.000","9713.982","7843.577","6427.754","8677.054","8815.079","6508.896","8359.966","8249.620","8240.550","6813.475","7548.711","7082.932","9667.015"
"M1662.68T13.52"," 9288.571","10658.918","10658.918","10902.610","12319.053"," 9931.745","10096.198"," 9390.000"," 9269.558"," 8975.121"," 9807.908"," 9975.297","10676.802"," 9248.638","10965.808","11014.052"," 9172.875","11252.605"," 9044.053"," 7859.609"," 6274.271"
"M1663.68T13.55","14343.31","14146.91","14146.91","16090.13","15124.14","16447.93","16260.64","13400.00","16060.05","17379.03","17149.89","16159.08","14676.60","16137.93","16116.60","17470.61","16345.28","17159.39","15312.73","12870.50","17267.83"
"M1664.01T13.55","11002.742"," 9956.681"," 9956.681","12772.202","11726.357","10446.649"," 8940.742"," 9070.000","10839.995","10531.395","10784.235","11927.302","10011.993","10240.567","10103.353","10785.191","12403.399","10679.961","12295.442"," 7570.644","14938.969"
"M1668.44T13.55","7373.603","7270.982","7270.982","8465.320","7912.342","9330.534","6501.446","6470.000","7850.899","8023.495","6644.570","7883.202","8500.808","7699.506","8353.467","8412.170","8219.718","9335.391","7423.435","7666.491","8206.133"
"M1668.68T13.55"," 8561.294","10963.952","10963.952","10056.078","10590.507"," 8134.308","10935.577"," 9010.000"," 9309.819","10726.370"," 8461.703"," 8588.263","10234.571"," 9228.558","10338.268","10498.788","11849.909","10524.339"," 7053.096"," 9076.572"," 9231.572"
"M1671.36T13.55","6941.373","8195.349","8195.349","8423.194","6671.291","7029.067","7827.412","6270.000","7373.773","7135.990","6368.334","7636.635","7437.957","7109.244","6924.083","7681.112","7688.443","7021.540","7524.626","7063.351","7999.625"
"M1671.67T13.55","10638.24","11579.30","11579.30","13285.74","12963.34","12202.53","10698.00","11000.00","10955.94","10554.19","11470.82","11231.38","13490.39","13788.84","11507.35","12217.21","12212.45","10840.83","14232.36","11451.52"," 9668.11"
"M1671.98T13.55","11071.87","10641.07","10641.07","11831.39","16080.50","15031.97","13012.92","10200.00","11846.25","12321.13","13433.75","12143.19","14142.68","12919.18","13563.34","11098.50","12934.40","12368.90","13948.52","10582.82","17518.04"
"M1672.4T13.49"," 9690.706"," 9830.426"," 9830.426","11600.698"," 8810.462"," 8901.352","12357.503"," 9520.000","12572.354"," 7148.645","10389.920"," 9376.028"," 7288.923","11005.598"," 8314.385","12738.937"," 8616.599"," 9744.641","10382.062","10155.384","10222.644"
"M1674.67T13.6"," 8054.264"," 9232.169"," 9232.169"," 8106.246"," 9137.996"," 9258.128"," 8780.595"," 7370.000"," 8155.273"," 8891.024","10197.120"," 9178.439","11604.864"," 7634.242"," 5364.980"," 8926.573"," 9444.386"," 8773.333"," 7756.943"," 7521.733","13084.772"
"M1678.17T13.55"," 8874.343"," 8776.084"," 8776.084","10417.158"," 9503.375"," 8610.083"," 9199.516","10900.000"," 9633.751"," 8399.075"," 9392.591"," 8699.630","10250.128"," 9020.569","11156.136"," 9203.314"," 9569.451"," 8126.300"," 9335.032"," 8376.243","10232.061"
"M1678.94T13.55"," 7901.768"," 9973.620"," 9973.620","11392.074"," 9050.366"," 9714.225","10768.882"," 8340.000","10751.330"," 8302.508"," 9229.910"," 9520.679"," 9833.923"," 9638.181","12845.260","10319.341","11545.291","11695.493","10339.915"," 8167.331","12751.836"
"M1679.43T13.55","7686.198","8735.259","8735.259","9492.392","9473.288","8410.284","8573.733","8670.000","7528.089","9051.853","9534.965","9476.186","9254.025","7559.948","9098.082","9781.778","8668.711","8377.183","8668.108","6533.542","9417.828"
"M1684.67T13.55","10666.150","11057.975","11057.975","14054.036","12801.656","12177.883","10860.484"," 8800.000","12853.024"," 9602.457","13088.783","10584.801","12400.193","10338.957","11876.259"," 9102.821","14369.016","12355.243","12966.916","10636.872","13858.947"
"M1687.34T13.6"," 8083.839"," 7358.075"," 7358.075","10042.036"," 9889.554"," 9304.228"," 9465.450"," 8660.000"," 7345.056"," 9214.023"," 9685.485"," 8727.852"," 9125.692"," 8706.490"," 9318.295"," 9962.031"," 8880.637"," 9305.531"," 9593.322"," 8108.805"," 9988.624"
"M1687.68T13.55"," 7308.171"," 9005.942"," 9005.942","10204.522"," 5923.718"," 9860.590","11200.682","10400.000","10204.620","11282.847","11516.364"," 9820.823","12276.362","11405.181","11041.929"," 9714.441"," 9706.205"," 9363.887","10016.793","10799.136","12516.042"
"M1689.67T13.55"," 8078.407"," 9310.182"," 9310.182","11161.384","10656.815","10110.230"," 7276.326"," 8110.000"," 9525.946"," 9102.065"," 9484.791","10418.125","11267.627"," 9618.101","10183.447","11022.386","10252.459"," 8323.046"," 8762.436"," 6751.964"," 9964.248"
"M1694.67T13.55","11684.41","11910.02","11910.02","12015.94","12431.95","11554.73","13502.27","11500.00","11998.70","12126.22","13423.48","13284.56","12446.31","10473.49","13201.42","11701.40","13009.16","12433.44","14757.74","12021.95","13739.42"
"M1695.93T13.55"," 7727.008"," 8735.259"," 8735.259"," 9043.048"," 9796.066"," 9063.705"," 8229.706"," 8760.000"," 9659.796"," 9920.569"," 8645.891"," 8902.624"," 9755.327"," 8893.230"," 8579.417"," 9754.501","12423.453"," 9962.827"," 9090.478"," 6658.744","12204.389"
"M1696.67T13.55"," 8099.077"," 8572.728"," 8572.728"," 7889.598"," 9690.186","10188.222"," 8019.423"," 9490.000"," 8517.361"," 8478.714","11356.203"," 7852.493"," 8959.260"," 9019.731"," 9641.555"," 8489.958"," 7430.038"," 7933.099","10803.526"," 7403.517"," 9526.471"
"M1700.67T13.55","10805.02","11455.00","11455.00","13151.34","10877.18","13527.41","13466.94","10300.00","10654.54","11661.21","13530.23","13693.60","12087.35","12547.71","10928.57","13776.48","14282.41","10190.68","13043.31","11508.39","14911.91"
"M1701.38T13.51"," 6386.699"," 9018.391"," 9018.391"," 6569.650"," 8064.977"," 7467.865"," 7200.008"," 5540.000"," 7322.795"," 7931.724"," 5157.832"," 6611.554"," 7498.012"," 7453.527"," 8802.286"," 9613.252","12072.508"," 6592.671"," 7933.557"," 8088.643"," 7764.651"
"M1701.92T13.55"," 7050.191"," 8380.140"," 8380.140"," 9570.626","10311.704"," 9807.322"," 8559.675"," 9440.000"," 8433.224"," 7996.206","11052.617"," 9828.353","11078.730"," 8865.118"," 9051.950","10191.150"," 8186.159"," 9349.175"," 7263.228"," 8598.668","10851.733"
"M1702.42T13.55","6055.007","5775.228","5775.228","6395.128","6538.977","7397.728","6032.047","5550.000","8586.391","6210.639","6183.382","6899.917","5951.432","4929.836","6752.712","5813.277","7469.622","6356.193","6028.030","4539.971","7461.482"
"M1705.67T13.55"," 7810.000"," 9231.021"," 9231.021"," 6505.458"," 9539.347","10024.245"," 6931.584"," 7760.000"," 8914.504"," 7634.998"," 8542.913"," 6800.272"," 7736.758"," 8785.669"," 8971.796","10064.560"," 7838.804"," 9445.120"," 8546.241"," 8755.154","10504.399"
"M1706.17T13.55","5007.279","9314.832","9314.832","7414.176","7984.891","7303.120","9119.444","7190.000","8294.810","5427.213","7077.955","7089.806","7139.155","4824.489","8712.821","8820.761","5042.095","9102.511","7814.459","6329.965","4690.466"
"M1706.67T13.55","7783.848","9048.064","9048.064","5550.602","8888.207","8331.814","6832.052","6390.000","7460.286","5227.899","8171.733","8030.730","5409.490","7364.221","8327.369","9210.974","5742.395","7280.187","8897.484","7403.517","7785.236"
"M1708.67T13.55","13807.46","12334.95","12334.95","17004.86","14734.24","17578.75","16796.57","13100.00","15777.62","14585.87","17053.93","12940.32","13666.08","14971.31","15330.16","15910.41","16219.01","14869.55","15816.94","13717.05","16971.01"
"M1709.01T13.55","10150.441"," 9942.751"," 9942.751","10768.208","13473.183","11163.227","11133.300"," 9650.000","10100.957"," 9409.259","10704.024","11378.755","13752.160","11620.032","11890.251","11366.009","11583.505","11535.061","11936.465"," 9916.894","12422.686"
"M1709.34T13.55"," 9239.480"," 8317.845"," 8317.845"," 9715.058","10662.833"," 9823.056","12714.766"," 8670.000"," 8982.868"," 8597.986","10716.268","10616.785"," 7774.160"," 9407.985"," 8400.368","10246.432"," 8882.150"," 8699.733"," 8312.501"," 8733.206","11541.972"
"M1709.67T13.55"," 8144.822","10154.925","10154.925"," 6696.028"," 9062.104"," 9362.067"," 8668.972"," 6420.000"," 8252.684"," 9361.375"," 8125.500"," 9486.916"," 6357.057"," 9143.038"," 8132.635"," 8418.178"," 8657.024"," 7798.001"," 9096.192"," 6930.730"," 8509.876"
"M1712.17T13.55"," 7933.267"," 9202.103"," 9202.103"," 9486.374"," 6497.765"," 7292.977"," 9437.289"," 6940.000"," 9475.399"," 9206.441"," 9673.009"," 7922.609"," 8435.636"," 7938.422"," 9841.071"," 7029.902"," 9087.616"," 8271.214"," 8614.482"," 6696.226","11329.383"
"M1712.92T13.55","5349.624","5691.728","5691.728","8070.138","5587.417","6133.146","5968.864","5810.000","5868.844","7800.200","5265.822","6625.424","6475.374","6948.629","5919.309","8392.141","7904.963","7326.792","5676.980","5780.927","6804.564"
"M1717.34T13.55"," 9225.130"," 9616.847"," 9616.847","10284.762","11948.365"," 9930.111"," 9603.770"," 7750.000"," 9205.238"," 9981.650"," 9340.454","10227.435","11367.967"," 9909.255","11095.217","10725.945","10727.499","10899.349"," 7973.584"," 8107.144","11220.419"
"M1719.17T13.55","7745.052","7807.055","7807.055","8487.386","8259.678","9238.291","7873.550","6230.000","8427.752","8357.257","7681.999","7879.337","7963.860","7141.315","7609.131","7420.452","8325.221","6966.239","7185.451","7898.421","8529.091"
"M1722.98T13.55"," 9821.357","14116.664","14116.664","14052.030"," 9066.012","10837.229","10705.958"," 9820.000","11717.046","11133.174","14626.901","10793.992","10384.470"," 9189.215"," 9947.472","11634.387","13229.184","10776.661","12120.235"," 8306.846","12115.359"
"M1725.67T15.5","7880.567","8362.268","8362.268","8407.146","8276.605","7909.195","7368.574","7490.000","7291.002","7472.059","6915.245","7924.490","7944.626","7573.022","7508.283","8081.383","8881.170","7134.040","8012.352","5608.240","7709.273"
"M1729.92T13.55","5081.808","6946.313","6946.313","8096.216","8376.128","5113.905","7676.650","5210.000","7140.467","3695.728","6797.004","7205.793","7289.559","6263.959","8366.268","7360.648","8035.275","4650.059","7835.727","6488.264","6601.239"
"M1730.67T13.55"," 7670.634"," 9803.417"," 9803.417"," 7843.460"," 9603.740"," 8648.803"," 8782.268"," 7480.000"," 9686.008"," 9604.156","10008.602"," 7912.608"," 8908.709"," 7335.057"," 8576.801"," 6423.047"," 8654.681"," 7028.693"," 6725.360"," 6137.205"," 6709.845"
"M1731.34T13.55"," 9980.978","10270.437","10270.437","12557.560","12670.639","11824.756","12785.286"," 7810.000"," 9287.780","10925.042","10534.420","12245.079","11995.142","10828.898","10967.593","13260.678","12017.941","12088.551","11270.348"," 8870.532","11821.006"
"M1731.67T13.55","10904.82","10573.10","10573.10","13388.04","12266.00","13429.20","13630.77"," 9430.00","11047.31","12122.75","14364.37","11599.75","11453.19","12457.35","13314.50","10502.79","12828.12","10055.43","15068.58","10033.26","15012.57"
"M1739.67T13.55"," 8565.670"," 8332.556"," 8332.556","10940.724"," 8751.087","10698.009","10595.505"," 9740.000"," 7499.095"," 8332.616"," 8721.517"," 8885.890"," 7321.645"," 9827.662","10771.027"," 8329.732","10294.240"," 9585.493","10397.999"," 9056.212","13123.992"
"M1739.98T13.57"," 6317.679"," 7700.823"," 7700.823"," 9622.782"," 7690.987"," 9342.311"," 6975.070"," 7200.000"," 9178.792"," 9229.187","13671.872"," 9798.233"," 8712.620"," 8834.999","10444.085"," 6825.614"," 9891.351","10506.568","10570.717"," 6103.143","11938.611"
"M1746T13.55","7731.877","8643.811","8643.811","6635.848","8114.248","9497.685","7743.796","6780.000","7101.240","7338.470","6778.943","8628.137","8689.314","7962.514","8769.358","8211.880","9407.465","7178.411","8917.555","6098.240","7564.746"
"M1747.15T13.58"," 7488.358"," 7742.915"," 7742.915"," 5973.868"," 8776.076"," 8732.986"," 7091.556"," 8450.000"," 8542.702"," 8945.895"," 8049.830"," 8235.725"," 7661.892"," 8431.400"," 8159.783"," 8285.670"," 8261.833"," 7256.349"," 7536.177"," 5576.181","10926.509"
"M1747.42T13.55","6456.181","7035.370","7035.370","9016.970","7592.335","7494.553","7446.575","6820.000","7486.654","7526.813","7457.238","6534.589","7131.134","7631.245","7584.571","8339.747","9427.072","8448.469","8536.205","7451.027","8992.911"
"M1752.91T13.55","6450.132","6824.062","6824.062","8832.418","8444.208","9207.506","8410.533","7990.000","7710.496","8389.481","9741.376","8223.634","9544.329","9353.846","8632.518","8187.532","8438.242","6568.408","9269.421","7563.810","7899.664"
"M1755.66T13.54"," 7863.627"," 8419.349"," 8419.349"," 8385.080"," 8691.981"," 5064.630"," 8155.486"," 8500.000"," 8863.532"," 7640.665"," 8737.571"," 9820.950"," 6578.405"," 8095.022","10525.649"," 9239.366"," 8275.725"," 5360.256"," 8528.177"," 8011.142"," 9687.152"
"M1756.66T13.55"," 7359.445"," 8793.210"," 8793.210","10320.870"," 8870.055"," 8829.195","10620.263"," 9560.000"," 9198.696"," 8054.711"," 9439.104"," 6525.203","10828.080"," 8971.540","11948.418","10020.113","10077.130"," 9741.909","10347.943"," 5199.493"," 9394.056"
"M1757.66T13.6"," 7447.672"," 8552.684"," 8552.684"," 9213.558"," 8976.149"," 7840.853"," 8138.342"," 7320.000"," 7740.696"," 7904.233"," 8348.864"," 8319.586"," 8054.659","10427.307"," 8500.657"," 8483.950"," 6536.662"," 8373.173"," 8465.404"," 7585.850"," 8784.333"
"M1764.66T13.55","7967.881","8468.500","8468.500","8413.164","8402.523","9067.714","8484.838","7350.000","7680.648","8334.744","7427.136","7908.711","5694.088","7653.329","7650.820","8650.184","8730.846","7576.149","7344.141","5420.984","8578.949"
"M1767.99T13.55"," 6905.229"," 7294.610"," 7294.610"," 8308.852"," 8564.041"," 8619.495"," 7905.516"," 6600.000"," 9266.796"," 8023.495"," 7357.442"," 8056.170"," 7930.764"," 6702.248"," 5938.779","10040.525"," 8697.690"," 8463.142"," 8187.436"," 6622.631"," 8756.061"
"M1770.66T13.55"," 7597.937"," 8171.852"," 8171.852"," 8425.200"," 9265.968"," 8803.138"," 9664.278"," 7940.000"," 8315.365"," 8098.230"," 8427.135"," 8787.248"," 9219.937"," 9351.043"," 9391.241"," 9707.673","10310.255"," 7712.768"," 8880.847"," 7978.567"," 8418.495"
"M1774.42T13.55","5679.100","5885.080","5885.080","8174.450","6305.655","4369.592","5426.944","4600.000","5857.520","6168.574","5787.031","5605.050","6320.616","5516.194","4956.002","5514.235","5306.661","5746.330","7412.064","6204.228","6877.317"
