"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"M544.888T18.116","-0.282465561","-0.282465561","-0.282465561","-0.282465561"," 0.111101331","-0.259127992"," 0.250555062"," 0.207066332"," 0.110505863","-0.449285525","-0.080316434"," 0.168456851"," 0.232269150"," 0.158813809","-0.055583399"," 0.066483025","-0.076633932"," 0.236906131"," 0.298120107"," 0.251785999"," 0.203246012"," 0.319808308"," 0.137473164"," 0.038477554","-0.032428606","-0.455149779","-0.072801756"," 0.030875507","-0.148199102","-0.628471857","-0.315289611"," 0.799207689"," 0.219162117","-0.091364110"," 0.135676731","-0.101814716"," 0.059149822","-0.049228580"," 0.246568017","-0.282583628","-0.282583628","-0.014105250"," 0.252444564"," 0.016331003"," 0.317146871"," 0.225339279","-0.292706764"," 0.133727748","-0.532163250"," 0.074906238","-0.046815811","-0.008409534"," 0.058787777"," 0.044533446"
"M573.464T1458.338","-1.17568507","-1.17568507","-1.17568507","-1.17568507","-0.81214436"," 0.25202197"," 0.49966444"," 0.10460297"," 0.18915724"," 0.46300188"," 0.30364426","-0.05581864","-0.29032015"," 0.07521750"," 0.28640378"," 0.62428656"," 0.67878165"," 0.56418200"," 0.43949087","-1.29983002"," 0.52742359","-1.96769769","-0.88896405"," 0.19217703"," 0.07584369"," 0.50998614"," 0.02603311"," 0.74472007"," 0.68981770","-1.03480571"," 0.60580648","-1.20009580","-0.30294695","-1.08818786"," 0.21558794"," 0.14144300","-0.09510451","-0.50688882","-1.24040042"," 0.32518621"," 0.32518621"," 0.48355768"," 0.32864896"," 0.77376814"," 0.46965128"," 0.57577883"," 0.80019648"," 0.72792296"," 0.50265157"," 0.38568450"," 0.55144227"," 0.17668045"," 0.20812954"," 0.64216632"
"M575.48T1424.867","-2.21629835","-2.21629835","-2.21629835","-2.21629835","-1.09005506"," 0.42097983"," 0.79419061"," 0.36986802"," 0.30451688"," 0.52158710"," 0.45607022"," 0.22143858"," 0.09189082"," 0.33583360"," 0.40737939"," 0.65735476"," 0.88948834"," 0.68956635"," 0.50876569","-2.25988670"," 0.52535818","-2.26346925","-0.45460867"," 0.39502127"," 0.20938065"," 0.54531351"," 0.26720963"," 0.61301964"," 0.68453344","-1.44324235"," 0.59908515","-1.12546825","-0.04650271","-0.34100111"," 0.42101652"," 0.37844755"," 0.21336165","-0.96420148","-1.22764517"," 0.50550829"," 0.50550829"," 0.47431417"," 0.52161991"," 0.70109958"," 0.56712920"," 0.61269410"," 0.74722942"," 0.57802182"," 0.70938430"," 0.46734328"," 0.61772307"," 0.36306664"," 0.40588873"," 0.78406601"
"M591.475T1442.976","-1.33156831","-1.33156831","-1.33156831","-1.33156831","-0.55685315"," 0.20361410"," 0.49452189"," 0.08880097"," 0.26567661"," 0.49697806"," 0.16361472","-0.22537084","-0.12382491","-0.10661599"," 0.17528886"," 0.62139586"," 0.67077829"," 0.51854183"," 0.50627358","-0.97641024"," 0.71035859","-1.23472398","-0.28695770"," 0.19190477","-0.35429834"," 0.26850833","-0.15510750"," 0.70504382"," 0.74725291","-1.00103736"," 0.75975588","-1.00482557","-0.45554897","-1.06686739"," 0.14111956"," 0.10177053","-0.07861399","-0.68242932","-1.25973953"," 0.33315524"," 0.33315524"," 0.43987806"," 0.24498779"," 0.84606436"," 0.35614167"," 0.57868291"," 0.91499147"," 0.74755509"," 0.55888716"," 0.35833695"," 0.44436803","-0.02994169"," 0.26357703"," 0.67445952"
"M602.869T15.948","-0.237155290","-0.237155290","-0.237155290","-0.237155290"," 0.581362183","-0.565397889"," 0.066554389"," 0.018023238"," 0.097917632","-0.290264732","-0.044390140","-0.126169839","-0.562843109"," 0.153134141"," 0.122677485","-0.572827858"," 0.071311494","-0.183168432","-0.207589514"," 0.509282809","-0.005820351"," 0.483253394","-0.131426222","-0.175945723"," 0.055038479"," 0.004929797","-0.001978533"," 0.007424373","-0.047161027"," 0.511178114"," 0.545805020"," 0.526841773"," 0.094730785","-0.118854133"," 0.014539516","-0.218161050","-0.287295942"," 0.071700940"," 0.567051497","-0.344972445","-0.344972445"," 0.006817892"," 0.084193356"," 0.020685840"," 0.088373382","-0.034986748"," 0.009091028"," 0.071293186"," 0.418840847","-0.602628935","-0.288216246"," 0.178122233"," 0.687476502"," 0.036041149"
"M612.874T18.123","-0.481663090","-0.481663090","-0.481663090","-0.481663090"," 0.138742004","-0.044308158"," 0.114735964"," 0.119907197"," 0.170653364","-0.349096870","-0.267198277"," 0.089121240"," 0.178032318"," 0.083231716","-0.273081524"," 0.033696222","-0.049051051"," 0.185510574"," 0.106838814"," 0.598903266"," 0.425103099"," 0.177469296"," 0.105039825"," 0.054852560"," 0.169688896"," 0.002959718","-0.057357488"," 0.108864204","-0.248253585","-0.473499586","-0.220510837"," 0.704040821"," 0.067511270","-0.058168609"," 0.140745532"," 0.046366874"," 0.122504252","-0.085505986"," 0.101626065","-0.083753498","-0.083753498","-0.101619964"," 0.283177577"," 0.247904909"," 0.352125749","-0.080752052","-0.165357094"," 0.090504146","-0.426497953","-0.095435453"," 0.087341796","-0.110917808","-0.020628757"," 0.114201137"
"M612.876T11.11","-0.055941604","-0.055941604","-0.055941604","-0.055941604","-0.256333072","-0.373892179","-0.065151933","-0.009215499"," 0.099394466","-0.184530867","-0.410252329","-0.129560836","-0.013710321"," 0.218627703"," 0.231867620"," 0.097473492"," 0.019502347"," 0.077134372"," 0.114533494","-0.040766071"," 0.679391444","-0.072437144","-0.019144869"," 0.290120633"," 0.105170619"," 0.216247893","-0.336388808","-0.279014462","-0.301231857"," 0.015483065","-0.236450835","-0.201293477"," 0.283984600","-0.543025429","-0.255732063","-0.104213724"," 0.189726498"," 0.025196300","-0.113941281"," 0.900586895"," 0.900586895","-0.053617319"," 0.504698974"," 0.015541074"," 0.140842278","-0.383312765","-0.077752824"," 0.214547894"," 0.118162574","-0.341448829"," 0.031327045","-0.290396562","-0.024445616","-0.149120788"
"M626.856T18.124","-0.2586438570","-0.2586438570","-0.2586438570","-0.2586438570"," 0.2419375070","-0.0406091670"," 0.2532757435"," 0.2061260223"," 0.1661521445","-0.1718505250"," 0.1464175346"," 0.1578540370"," 0.1123090579"," 0.0189628312","-1.3668878124"," 0.0732472297","-0.1155491576"," 0.1206814225"," 0.1094164713"," 0.0936212411"," 0.0224632624","-0.0309150584","-0.1070782670"," 0.2272239623"," 0.2237278702","-0.2645540444","-0.0039390758"," 0.2356236023"," 0.1024536319","-0.1899146641","-0.2499253693"," 0.1754335624"," 0.0010864041","-0.1122086932"," 0.1813184225"," 0.0363915652"," 0.0806229908","-0.1297069987"," 0.2962286136","-0.1085551671","-0.1085551671"," 0.1609790215"," 0.2134079606"," 0.0277188654"," 0.1323166753","-0.0944355462"," 0.0004692963"," 0.0944878313","-0.1928564320","-0.0836342203"," 0.0690636996"," 0.2045259687"," 0.1842318761"," 0.0359744684"
"M626.858T11.105","-0.011771463","-0.011771463","-0.011771463","-0.011771463","-0.054513014"," 0.191785321","-0.396218823","-0.155166440","-0.007186422"," 0.136726294"," 0.302830532","-0.131644581","-0.087372441","-0.142927974","-0.179207020","-0.053979854","-0.418472282"," 0.065341435","-0.113085937"," 0.311888566","-0.157694910","-0.262955903","-0.033143136"," 0.308376537"," 0.116851453"," 0.297705258","-0.332790894"," 0.105056064"," 0.093001553"," 0.241359654"," 0.332178693"," 0.333453475"," 0.037955947","-0.611931462"," 0.366632473"," 0.208562583"," 0.222771855"," 0.055554219","-0.241119985","-0.036139822","-0.036139822","-0.231469719","-0.145350719"," 0.548961795","-0.180719764","-0.444160978"," 0.078696384"," 0.265407210"," 0.108395016"," 0.129015701","-0.194297207","-0.385124951","-0.108380650"," 0.329772548"
"M631.468T1459.998","-1.19927737","-1.19927737","-1.19927737","-1.19927737","-0.83734774"," 0.31963226"," 0.56510770"," 0.04288465"," 0.37970024"," 0.45118485"," 0.15938005","-0.09903866","-0.28858480"," 0.05367551"," 0.36883682"," 0.54555386"," 0.69681177"," 0.43438864"," 0.37571132","-1.25614359"," 0.61730009","-1.31916950","-1.05497873"," 0.17461800"," 0.17082667"," 0.51657962","-0.13602772"," 0.70107953"," 0.63557596","-0.82384198"," 0.74551871","-1.12227751","-0.45050640","-1.05136444"," 0.11242379"," 0.13757818","-0.11037198","-0.55470424","-1.39455077"," 0.32539763"," 0.32539763"," 0.52233744"," 0.35299028"," 0.77274575"," 0.45896814"," 0.60203879"," 0.47430429"," 0.62690578"," 0.56517492"," 0.42766177"," 0.52862584"," 0.15537264"," 0.23403434"," 0.71969410"
"M632.472T1474.795","-1.30268377","-1.30268377","-1.30268377","-1.30268377","-0.67420652"," 0.30362486"," 0.59090131","-0.02968365"," 0.31750906"," 0.38293227"," 0.20216825","-0.10371136","-0.08935164"," 0.05162374"," 0.36518485"," 0.52784129"," 0.61841894"," 0.39438653"," 0.34427469","-1.05539723"," 0.62996277","-1.10905462","-0.84315565"," 0.22570702"," 0.07887405"," 0.48302575","-0.03084707"," 0.65641810"," 0.57082063","-1.32529658"," 0.68234229","-1.08583700","-0.38292669","-0.85020038"," 0.14107076"," 0.06806433"," 0.04137214","-0.53914882","-1.48438745"," 0.28282418"," 0.28282418"," 0.49870627"," 0.33740553"," 0.79395840"," 0.49995302"," 0.61062567"," 0.49688980"," 0.62347179"," 0.52948563"," 0.38979519"," 0.52424296"," 0.21971361"," 0.25076398"," 0.79675592"
"M633.474T1424.866","-0.930769787","-0.930769787","-0.930769787","-0.930769787"," 0.032041817"," 0.141097182"," 0.465274456","-0.096130445"," 0.133345192"," 0.298991070"," 0.147484959","-0.180494560","-0.014295256"," 0.026379955"," 0.244811349"," 0.444536499"," 0.590411982"," 0.418050548"," 0.215689211","-1.067927304"," 0.465716287","-1.313492066","-0.342013980"," 0.010770946"," 0.003986775"," 0.360693471","-0.135240944"," 0.424134407"," 0.585117094","-0.726025162"," 0.738139962","-0.710280756","-0.409833898","-0.884448047"," 0.040857030","-0.033889628","-0.111474680","-0.818968740","-0.798712576"," 0.239837123"," 0.239837123"," 0.380243985"," 0.202998084"," 0.529587378"," 0.381319251"," 0.536292655"," 0.419150099"," 0.424781626"," 0.534412370"," 0.256300494"," 0.441755646"," 0.193851411"," 0.171689638"," 0.626720114"
"M633.482T1643.428","-0.735255466","-0.735255466","-0.735255466","-0.735255466"," 0.373956626"," 0.018899924"," 0.341449373","-0.261212052","-0.168361588"," 0.090424184","-0.186819051","-0.455691097","-0.445295059","-0.199062134"," 0.290429100"," 0.224760097"," 0.629063640"," 0.032999230"," 0.423024709","-0.943514833"," 1.063211191","-0.917827544"," 0.009835871"," 0.084846371","-0.383528351"," 0.579486536","-0.095594167"," 0.825169049"," 0.806037247","-1.209138394"," 1.302890698","-0.193752721","-0.565807701","-0.894199288","-0.105543248"," 0.230335708","-0.369094656","-0.608983690","-1.167346880"," 0.243645767"," 0.243645767"," 0.320912475"," 0.094101219"," 0.721358188"," 0.091015630"," 0.363555312"," 1.009181951"," 0.407076064"," 0.245276504"," 0.093994845"," 0.731360941","-0.059147411"," 0.190434939"," 0.088562574"
"M634.485T1424.862","-0.8366096170","-0.8366096170","-0.8366096170","-0.8366096170","-0.2415232244"," 0.1547715492"," 0.4006183905"," 0.0542352813"," 0.2203559768"," 0.2908513738"," 0.0636743105","-0.1037791608","-0.0148981607"," 0.1476548120"," 0.1856145826"," 0.4259031511"," 0.5832250641"," 0.4577873673"," 0.3117461818","-0.8137652977"," 0.5123022413","-1.4348160127","-0.3050798541"," 0.0007660416","-0.0392838482"," 0.3611543079","-0.1147800259"," 0.3749239642"," 0.4625259970","-0.7953062530"," 0.6992954622","-0.8844440540","-0.3987315719","-0.9432421393"," 0.0358288960"," 0.1070382764","-0.1416726458","-0.7551004234","-0.9988712503"," 0.2110134941"," 0.2110134941"," 0.3743736444"," 0.1470739908"," 0.4958186412"," 0.4139322626"," 0.4462309065"," 0.3187523179"," 0.5111589557"," 0.5092484357"," 0.2840212891"," 0.4705900253"," 0.2564884709"," 0.1247985207"," 0.7069447138"
"M636.377T13.112","-6.080465e-02","-6.080465e-02","-6.080465e-02","-6.080465e-02","-1.241153e-01","-8.493542e-02","-4.421402e-02"," 1.994489e-01"," 2.284317e-01","-3.378145e-01"," 2.246001e-01","-1.600067e-01"," 2.117281e-01"," 2.173503e-01","-2.888170e-01"," 1.236981e-01","-3.451486e-02"," 2.012536e-01"," 1.024860e-01","-2.203799e-01"," 1.680637e-01","-9.627974e-02","-1.111939e-01"," 5.363519e-02","-1.686725e-01"," 2.109769e-01","-1.010629e-01","-2.373680e-01"," 4.099221e-01"," 3.590626e-02","-1.317221e-01"," 2.821327e-01","-1.258857e-01","-2.274295e-01"," 2.917439e-01","-2.502412e-02"," 1.168081e-01"," 1.424513e-01","-1.339778e-01","-3.696273e-02","-3.696273e-02","-1.996269e-01","-1.728493e-01"," 3.272219e-01"," 1.258312e-01","-6.913990e-02","-1.257208e-01"," 2.234030e-01"," 7.849653e-05","-5.070450e-02"," 1.670164e-01"," 1.059890e-02","-2.847844e-01","-2.014029e-01"
"M637.868T17.018","-0.027045049","-0.027045049","-0.027045049","-0.027045049"," 0.181897555"," 0.236820704"," 0.419365416"," 0.005446008"," 0.236385107","-0.276728387","-0.027429310","-0.251788605"," 0.414490493","-0.048086224","-0.162317022","-0.070518313"," 0.217278170"," 0.278831828"," 0.105505800","-0.097111709","-0.667971096"," 0.485052159","-0.387052948","-0.007251977","-0.207643354","-0.736998585","-0.013272845","-0.083092439","-0.046859496","-0.068330373"," 0.065219327"," 0.276206622"," 0.099684305"," 0.263443494"," 0.167766557","-0.028827098"," 0.007955339"," 0.193374216","-0.175964530","-0.355043709","-0.355043709","-0.014743241"," 0.101497177"," 0.455348268"," 0.072884385","-0.066525511"," 0.027898176"," 0.177344316","-0.090713477","-0.536155816"," 0.033200778","-0.049621824"," 0.114058118"," 0.296317471"
"M647.463T1427.898","-1.139552172","-1.139552172","-1.139552172","-1.139552172","-0.762706129"," 0.448828812"," 0.597179052"," 0.134528077"," 0.236179070"," 0.329952559"," 0.302978835","-0.182683894","-0.281220941","-0.005852755"," 0.377004659"," 0.605633461"," 0.807413509"," 0.294425830"," 0.440860272","-1.336199091"," 0.804695584","-1.290891495","-0.747255083"," 0.175173082"," 0.060834326"," 0.509096065","-0.135875410"," 0.859697270"," 0.690971666","-1.102689997"," 0.693367699","-1.256681249","-0.524161189","-1.159739662"," 0.137714241"," 0.134543814","-0.385256031","-0.601304703","-1.815240506"," 0.405486750"," 0.405486750"," 0.393294562"," 0.373150076"," 0.933618923"," 0.443439665"," 0.700373372"," 0.688383693"," 0.775808161"," 0.616904739"," 0.425796590"," 0.578424322"," 0.157338412"," 0.050621142"," 0.556761781"
"M648.465T1441.075","-1.07706419","-1.07706419","-1.07706419","-1.07706419","-1.07711227"," 0.20784154"," 0.59395731"," 0.08982691"," 0.28523612"," 0.45902341","-0.06750116","-0.23022014","-0.40297415","-0.09998624"," 0.30726743"," 0.68157791"," 0.83393754"," 0.43403243"," 0.34907303","-1.06599326"," 0.77198845","-1.19023792","-0.62859601"," 0.14712790"," 0.02541081"," 0.48630976","-0.08588362"," 0.88377210"," 0.66812996","-0.99472379"," 0.73505340","-1.26945110","-0.75765717","-1.15511663"," 0.24871806"," 0.01888025","-0.20923130","-0.61874922","-1.28191447"," 0.41452541"," 0.41452541"," 0.32624416"," 0.34930622"," 0.88213507"," 0.43660033"," 0.67901105"," 0.66887186"," 0.78089289"," 0.43965349"," 0.44173348"," 0.50706613"," 0.16376956"," 0.13415861"," 0.57794724"
"M649.479T1424.057","-1.236859710","-1.236859710","-1.236859710","-1.236859710","-1.046615406"," 0.194019777"," 0.589371575"," 0.122451400"," 0.183708926"," 0.393507861"," 0.114946148","-0.176966619","-0.060479635","-0.109667711"," 0.295535977"," 0.597254762"," 0.702318769"," 0.418270719"," 0.251301863","-1.632327256"," 0.736678445","-1.418293697","-1.103800289"," 0.180810362","-0.116768458"," 0.555400043","-0.099282086"," 0.725630949"," 0.714909608","-1.008055714"," 0.763146194","-0.337349988","-0.608036871"," 0.243471497"," 0.113768639","-0.092098171","-0.220002742","-0.816380474","-1.341243270"," 0.440260798"," 0.440260798"," 0.489573785"," 0.256438943"," 0.860424612"," 0.423776267"," 0.550114167"," 0.784716555"," 0.877320813"," 0.476771991"," 0.413428835"," 0.568684881"," 0.002982056"," 0.142603741"," 0.510945475"
"M650.482T1423.88","-1.224949939","-1.224949939","-1.224949939","-1.224949939","-1.076841257"," 0.147068218"," 0.532065175"," 0.138798447"," 0.076016648"," 0.284533344","-0.010317568","-0.422050329"," 0.038558999","-0.008101718"," 0.273809344"," 0.688741970"," 0.670877477"," 0.438653939"," 0.436091772","-1.282322761"," 0.747769472","-1.231401682","-1.095130884"," 0.145656739","-0.047947453"," 0.445554891","-0.114029578"," 0.687857831"," 0.627280913","-0.978155127"," 0.742031633","-0.208462522","-0.581909942"," 0.223267451"," 0.143933538","-0.058614616","-0.143394042","-0.852577907","-1.262781819"," 0.248313544"," 0.248313544"," 0.473548436"," 0.341015021"," 0.831341943"," 0.382589911"," 0.494665551"," 0.735518652"," 0.911772896"," 0.608238473"," 0.395077780"," 0.522756357"," 0.060574766"," 0.058745486"," 0.472798800"
"M652.863T18.122","-0.197075865","-0.197075865","-0.197075865","-0.197075865"," 0.318099262","-0.094214472"," 0.262863333"," 0.212361204"," 0.237569616","-0.528621764"," 0.079264827"," 0.216060530"," 0.150996906","-0.775254980","-0.073746813"," 0.122733645","-1.037989485"," 0.291998226"," 0.219276722","-0.289007155"," 0.184815044"," 0.672761219"," 0.217728373"," 0.011953923"," 0.121003814","-0.203651082"," 0.080745166"," 0.007778662"," 0.070546510","-0.277629391","-0.118806436"," 0.680575287","-0.026676390"," 0.150158597"," 0.225287875"," 0.044057102"," 0.073719442","-0.681754899"," 0.295821659","-0.363964305","-0.363964305"," 0.281295308"," 0.014983697"," 0.145371134","-0.137365772"," 0.146389433","-0.030418829"," 0.142882336","-0.172339396"," 0.086131874"," 0.022752571","-0.031161184"," 0.119013947"," 0.087872873"
"M652.865T11.104","-0.102948599","-0.102948599","-0.102948599","-0.102948599"," 0.019776268","-0.047882016","-0.006284581","-0.022980269"," 0.305577422"," 0.042349987","-0.100731256"," 0.207521616","-0.286434652","-0.201372467","-0.242265511"," 0.034325649","-0.619160632"," 0.161152955"," 0.043770663"," 0.147195067"," 0.257114592"," 0.059910407","-0.079840149","-0.213318895"," 0.301460204"," 0.271934928","-0.075403916"," 0.048293006","-0.209424465"," 0.116173169","-0.051213257","-0.526322974"," 0.069210415"," 0.100618807"," 0.166334250","-0.226888001"," 0.089914929"," 1.003196819"," 0.020140335","-0.393270809","-0.393270809"," 0.394849874"," 0.181731905"," 0.336279282","-0.131199618"," 0.189043712"," 0.184780816"," 0.216334739","-0.080891894","-0.301564877","-0.311791120","-0.215214769"," 0.276082124","-0.096552607"
"M653.868T15.563"," 0.020649636"," 0.020649636"," 0.020649636"," 0.020649636"," 0.393491791","-0.175353531"," 0.047644496","-0.037022347"," 0.153192524","-0.038617509"," 0.013701856","-0.138177333","-0.050305322","-0.002518286","-0.105518363","-0.108329343"," 0.276613188"," 0.162974686"," 0.081511387","-0.246746117"," 0.133001606"," 0.698277486"," 0.214386801","-0.081569572","-0.039059325"," 0.081814975","-0.142617673","-0.291735067"," 0.063783303"," 0.216751989","-0.063052316"," 0.215139795","-0.035494372","-0.445234892"," 0.141420286"," 0.078000260","-0.229464274","-0.704568628","-0.062213893","-0.215217408","-0.215217408"," 0.035157225","-0.033551330"," 0.170244239"," 0.045462612"," 0.388986407"," 0.028106500","-0.018982251","-0.075811065","-0.354733341"," 0.117795916"," 0.061874603"," 0.264666049","-0.255487561"
