"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"M489.187T785.097",1.0947,0.81923,0.78604,0.77664,0.78194,0.78147,0.78161,0.78161
"M274.971T109.977",1.0946,0.80406,0.78697,0.7965,0.79712,0.79682,0.79682,0.79682
"M927.368T972.44",1.0937,0.80552,0.82303,0.82004,0.81988,0.81986,0.82011,0.82011
"M587.201T848.147",1.0929,0.80088,0.78007,0.77162,0.77613,0.77584,0.77581,0.77581
"M445.207T780.093",1.0923,0.80142,0.78883,0.77907,0.77729,0.7769,0.77691,0.77691
"M576.861T67.042",1.0913,0.83461,0.82414,0.81799,0.81726,0.82008,0.82011,0.82011
"M351.13T801.057",1.0912,0.79944,0.76675,0.7566,0.75528,0.75497,0.75494,0.75495
"M497.261T974.778",1.0908,0.79927,0.82988,0.83356,0.83202,0.83283,0.83279,0.83279
"M698.26T899.18",1.0901,0.87559,0.89869,0.89411,0.89192,0.89324,0.89324,0.89324
"M723.346T899.128",1.088,0.81767,0.78679,0.78333,0.78161,0.78239,0.7825,0.7825
"M851.338T916.834",1.0876,0.80388,0.79838,0.79869,0.7972,0.79681,0.79678,0.79678
"M728.269T963.544",1.0832,0.79378,0.99225,1.0011,0.9991,0.99967,0.99963,0.99963
"M413.081T316.361",1.0829,0.80339,0.77956,0.77361,0.77182,0.77142,0.77139,0.77139
"M644.248T900.496",1.0825,0.88414,0.85121,0.84485,0.84308,0.84424,0.84421,0.84421
"M225.002T107.866",1.0824,0.79399,0.76656,0.75723,0.7565,0.75915,0.75912,0.75912
"M784.154T761.471",1.082,0.7928,0.76425,0.77257,0.772,0.77168,0.77165,0.77165
"M432.997T107.064",1.0819,0.79707,0.76439,0.76608,0.76895,0.76855,0.76858,0.76859
"M808.342T938.944",1.0802,0.87726,0.91354,0.90163,0.90088,0.90083,0.90082,0.90082
"M449.202T630.506",1.0799,0.82458,0.8195,0.80937,0.80765,0.80719,0.80716,0.80716
"M630.654T314.128",1.0793,0.84803,0.81582,0.80512,0.80314,0.80274,0.80274,0.80274
"M1015.586T1347.819",1.0792,0.79808,0.77369,0.77202,0.77009,0.77004,0.77001,0.77001
"M399.165T851.906",1.0791,0.7934,0.7669,0.75717,0.75681,0.75655,0.75653,0.75653
"M1005.392T917.562",1.0784,0.79049,0.78383,0.77807,0.77616,0.77608,0.77605,0.77604
"M693.278T872.306",1.077,0.79611,0.78295,0.77818,0.77762,0.77717,0.77727,0.77727
"M1013.583T1347.533",1.0758,0.79757,0.76713,0.76525,0.7635,0.76355,0.76352,0.76352
"M684.191T618.708",1.0756,1.4823,1.438,1.5242,1.5391,1.5407,1.5407,1.5407
"M431.769T791.594",1.0744,0.80066,0.76842,0.80643,0.80494,0.80554,0.80551,0.80551
"M559.276T958.275",1.0744,0.79117,0.80464,0.79973,0.79982,0.7994,0.79937,0.79937
"M460.969T105.772",1.0736,0.78656,0.7788,0.76979,0.77415,0.77388,0.77384,0.77384
"M581.318T900.123",1.0727,0.7885,0.76119,0.76529,0.76343,0.763,0.76301,0.76301
"M751.173T317.266",1.0709,0.79502,0.77599,0.76576,0.76391,0.76348,0.76345,0.76345
"M306.936T1813.234",1.0708,0.82537,0.84773,0.8366,0.83456,0.83406,0.83404,0.83404
"M427.009T107.872",1.0703,0.79162,0.76135,0.76273,0.77036,0.76994,0.7699,0.7699
"M265.148T1629.604",1.0702,0.78423,0.79756,0.78797,0.79708,0.79716,0.79716,0.79716
"M397.259T1311.545",1.0698,0.78408,0.80668,0.79709,0.79513,0.79466,0.79463,0.79463
"M1031.288T315.245",1.0691,0.81638,0.78787,0.77746,0.77642,0.77604,0.77602,0.77602
"M941.317T938.576",1.0663,0.92994,0.94014,0.92767,0.92538,0.9249,0.92486,0.92486
"M341.465T625.973",1.0655,0.78566,0.75391,0.79085,0.80287,0.80297,0.8031,0.8031
"M665.267T889.419",1.0642,0.79924,0.7847,0.78975,0.78797,0.78755,0.78752,0.78752
"M548.179T817.387",1.0639,0.77978,0.74812,0.76947,0.78307,0.78321,0.78324,0.78325
"M451.218T291.531",1.0637,0.8257,0.79181,0.79573,0.79583,0.79536,0.79532,0.79532
"M311.138T170.155",1.059,0.77668,0.74502,0.74969,0.75264,0.75237,0.75238,0.75238
"M548.979T106.308",1.0563,0.77391,0.74824,0.74562,0.74988,0.74945,0.74943,0.74942
"M295.104T156.471",1.0555,0.77699,0.77355,0.76488,0.76338,0.76341,0.76338,0.76338
"M1103.415T879.391",1.0552,0.82387,0.9578,0.95291,0.95056,0.95096,0.95095,0.95094
"M643.245T933.361",1.0524,0.79851,0.77924,0.82016,0.81937,0.81966,0.81973,0.81973
"M669.182T316.584",1.0521,0.78727,0.75492,0.74769,0.74614,0.74574,0.74571,0.74571
"M1097.514T1402.931",1.0518,0.77815,0.74618,0.74412,0.74398,0.74398,0.74397,0.74397
"M545.298T995.647",1.0512,0.81797,0.78782,0.77742,0.77626,0.77684,0.77682,0.77682
"M395.28T1470.273",1.0495,0.7706,0.74036,0.76864,0.76686,0.76656,0.76655,0.76655
"M890.319T900.562",1.0495,0.81251,0.89256,0.88324,0.88118,0.88067,0.88063,0.88063
"M806.159T933.966",1.0494,0.93851,1.0082,1.0035,1.0019,1.002,1.002,1.002
"M433.038T831.69",1.0494,0.82834,0.88384,1.0213,1.0213,1.0216,1.0217,1.0217
"M968.365T965.957",1.0493,0.78744,0.99408,0.98131,0.98059,0.98012,0.98008,0.98008
"M642.242T817.768",1.0478,0.81639,0.83892,0.8677,0.87367,0.87353,0.87375,0.87375
"M345.082T140.774",1.0476,0.78541,0.77603,0.76575,0.76394,0.76351,0.76348,0.76348
"M1323.386T316.247",1.0474,0.81346,0.78343,0.77442,0.78,0.78046,0.78045,0.78045
"M265.093T134.502",1.0474,0.77762,0.74749,0.73773,0.73599,0.73564,0.73565,0.73565
"M836.522T1479.692",1.0458,0.76761,0.74844,0.74766,0.74663,0.74738,0.74735,0.74735
"M937.388T970.431",1.0446,0.80744,0.79222,0.78173,0.7827,0.78318,0.78315,0.78315
"M567.171T792.05",1.0403,0.76523,0.74858,0.73875,0.73852,0.73882,0.73878,0.73878
"M1117.54T932.512",1.0399,0.81874,0.78517,0.77489,0.77754,0.77724,0.77725,0.77725
"M461.152T871.999",1.0385,0.76138,0.7428,0.73536,0.73376,0.73348,0.7335,0.73351
"M653.935T315.929",1.0375,0.7606,0.72949,0.72081,0.71931,0.71979,0.71977,0.71977
"M632.783T316.499",1.0374,0.85605,0.86849,0.85776,0.85797,0.8578,0.85794,0.85795
"M470.098T771.956",1.0359,0.76109,0.73323,0.72469,0.72404,0.72386,0.72389,0.72389
"M1037.324T316.098",1.0357,0.7616,0.73122,0.72233,0.72052,0.7201,0.72007,0.72007
"M401.049T776.54",1.034,0.77161,0.74027,0.73113,0.73451,0.73413,0.7341,0.7341
"M881.515T1351.787",1.0328,0.75939,0.81867,0.80872,0.8067,0.80643,0.8064,0.8064
"M459.149T771.729",1.0325,0.76633,0.73486,0.75342,0.75348,0.75344,0.75344,0.75344
"M988.804T68.066",1.0321,0.77618,0.85242,0.92757,0.9322,0.93192,0.93193,0.93193
"M441.162T763.637",1.032,0.75869,0.72803,0.74636,0.74876,0.74839,0.74841,0.74841
"M503.143T589.731",1.0317,0.77492,0.80178,0.81396,0.81367,0.81561,0.81557,0.81557
"M970.768T318.573",1.0304,0.78272,0.76979,0.75959,0.75947,0.75975,0.75972,0.75972
"M649.302T900.549",1.0302,0.75536,0.72432,0.72005,0.72012,0.71972,0.71969,0.71968
"M476.876T67.016",1.0278,0.79186,0.76043,0.75492,0.7537,0.754,0.75397,0.75398
"M971.627T318.415",1.0277,0.77798,0.74882,0.74592,0.74409,0.74364,0.74361,0.74361
"M323.019T128.103",1.027,0.75386,0.72315,0.71608,0.71534,0.71529,0.71526,0.71526
"M807.744T937.741",1.026,0.84314,0.84016,0.82986,0.82821,0.82816,0.82813,0.82814
"M767.194T317.413",1.0255,0.75218,0.72621,0.7259,0.72741,0.72699,0.72697,0.72697
"M335.137T198.47",1.0248,0.78178,0.75453,0.74454,0.74278,0.74235,0.74233,0.74233
"M344.099T126.621",1.0244,0.76648,0.75446,0.74767,0.74599,0.74566,0.74565,0.74565
"M448.965T106.062",1.0234,0.75188,0.72226,0.73322,0.74188,0.74163,0.74161,0.74161
"M603.083T90.379",1.0219,0.76145,0.73628,0.75454,0.76538,0.76502,0.765,0.765
"M524.981T106.871",1.0213,0.74838,0.74038,0.78462,0.78617,0.78831,0.7883,0.7883
"M631.833T319.717",1.0202,0.75684,0.84544,0.83741,0.8383,0.83969,0.8397,0.8397
"M377.181T797.379",1.0196,0.7478,0.7175,0.70816,0.70642,0.70603,0.7061,0.7061
"M1053.286T316.584",1.0186,0.75026,0.72238,0.7131,0.71165,0.71123,0.7112,0.7112
"M272.073T418.674",1.0185,1.4081,1.351,1.3857,1.4469,1.4462,1.4461,1.4461
"M799.852T67.938",1.0184,0.74835,0.84827,0.8374,0.84928,0.84969,0.8497,0.8497
"M451.125T735.96",1.018,0.77565,0.74395,0.73764,0.73593,0.73551,0.73549,0.73549
"M970.001T316.098",1.0177,0.87903,1.0786,1.078,1.0885,1.0879,1.0879,1.0879
"M637.025T106.841",1.0175,0.74932,0.71852,0.72555,0.72378,0.72355,0.72359,0.72359
"M238.069T801.926",1.0165,0.76604,0.73578,0.81991,0.81865,0.81891,0.81887,0.81887
"M429.504T310.912",1.0162,0.74616,0.73952,0.72998,0.72816,0.7278,0.72777,0.72777
"M631.863T318.629",1.0159,0.75214,0.73036,0.72084,0.7193,0.71914,0.71911,0.71911
"M329.089T195.942",1.0158,0.83082,0.85084,0.84424,0.84585,0.84539,0.84544,0.84543
"M413.167T733.785",1.0152,0.77591,0.7445,0.73631,0.73816,0.73809,0.73807,0.73807
"M871.351T913.248",1.0127,0.74203,0.71788,0.73463,0.73353,0.73311,0.7331,0.7331
"M885.489T1408.277",1.0121,0.79842,0.76693,0.76395,0.76232,0.76191,0.76187,0.76187
"M619.189T858.982",1.0117,0.74374,0.71704,0.72052,0.71925,0.71906,0.71953,0.71953
"M967.561T1349.704",1.0109,0.74974,0.73632,0.73463,0.73348,0.73409,0.73406,0.73406
"M485.063T759.194",1.0106,0.78117,0.76936,0.75983,0.75824,0.7593,0.75928,0.75928
"M385.188T793.619",1.01,0.74339,0.74892,0.73899,0.7374,0.73708,0.73711,0.73711
"M479.19T902.518",1.0093,0.74805,0.7351,0.76718,0.76832,0.76913,0.76909,0.76909
"M509.218T928.864",1.009,0.74767,0.72082,0.7128,0.71123,0.71085,0.71085,0.71085
"M443.058T752.856",1.0089,0.73992,0.71037,0.70459,0.70923,0.70981,0.70978,0.70978
"M721.31T972.44",1.0083,0.85887,0.97452,0.98505,0.98912,0.98854,0.98851,0.98851
"M609.153T789.212",1.007,0.79634,0.77059,0.761,0.76027,0.75986,0.75983,0.75983
"M417.177T763.775",1.0066,0.74254,0.81873,0.82757,0.82902,0.82852,0.82851,0.82851
"M329.088T425.59",1.0062,0.7452,0.74056,0.73282,0.73265,0.73229,0.73233,0.73233
"M361.589T316.501",1.0053,0.73675,0.70684,0.70995,0.70909,0.70884,0.70888,0.70888
"M409.075T617.585",1.0051,0.74255,0.71365,0.77103,0.78733,0.78811,0.78809,0.7881
"M268.959T125.12",1.0037,0.74899,0.72812,0.76094,0.76224,0.76195,0.76192,0.76192
"M467.156T971.498",1.0031,0.74173,0.77863,0.77391,0.77425,0.77532,0.77537,0.77537
"M643.245T813.714",1.0009,0.73937,0.70906,0.7004,0.70216,0.70174,0.70172,0.70172
"M467.051T320.771",0.99944,0.78803,0.75745,0.75258,0.75128,0.75085,0.75113,0.75113
"M676.835T65.732",0.99733,0.78066,0.82268,0.82789,0.8401,0.83963,0.83966,0.83966
"M401.144T790.222",0.99688,0.78376,0.76492,0.75546,0.75368,0.75423,0.75425,0.75425
"M359.098T671.316",0.99508,0.73725,0.70696,0.69815,0.69664,0.69672,0.6968,0.6968
"M691.153T854.793",0.99497,0.7796,0.89635,0.88446,0.88232,0.88209,0.88211,0.88211
"M723.538T832.745",0.99304,0.82605,0.86822,0.8578,0.85983,0.85998,0.85995,0.85997
"M340.859T1719.351",0.98995,0.73807,0.71069,0.70339,0.70437,0.70401,0.70398,0.70398
"M638.078T817.768",0.98776,0.82676,0.81807,0.81476,0.82151,0.82102,0.82098,0.82098
"M415.744T872.34",0.98565,0.73939,0.73547,0.73793,0.73762,0.73814,0.73811,0.73811
"M632.663T319.55",0.98533,0.72208,0.69503,0.70189,0.70069,0.70047,0.70043,0.70043
"M998.841T1404.514",0.98519,0.72346,0.76482,0.75499,0.75568,0.75617,0.75615,0.75615
"M937.334T882.127",0.98494,0.76121,0.80046,0.82157,0.82118,0.82116,0.82113,0.82113
"M988.312T316.465",0.98481,0.7356,0.71321,0.7043,0.70408,0.70367,0.70368,0.70368
"M328.886T98.013",0.98465,0.72699,0.84353,0.84013,0.83826,0.83906,0.83906,0.83906
"M180.971T1182.798",0.98385,0.72084,0.69774,0.68941,0.69013,0.69,0.69001,0.69001
"M313.094T115.286",0.98367,0.76243,0.7565,0.74843,0.74736,0.74692,0.7469,0.7469
"M454.975T107.571",0.98292,0.73225,0.70879,0.70629,0.71063,0.71039,0.7104,0.7104
"M313.119T883.187",0.98139,0.75757,0.9852,1.0031,1.0139,1.0134,1.0134,1.0134
"M991.316T318.206",0.98128,0.72048,0.69103,0.68242,0.6826,0.68226,0.68223,0.68224
"M653.861T317.501",0.9807,0.71916,0.70069,0.69523,0.69521,0.6948,0.69477,0.69477
"M313.093T320.692",0.98048,0.71865,0.70351,0.6952,0.69552,0.69517,0.69515,0.69515
"M429.25T1071.941",0.97984,0.7366,0.74052,0.73096,0.72913,0.72913,0.7291,0.7291
"M351.085T316.423",0.97707,0.72472,0.69506,0.6897,0.68872,0.68836,0.68835,0.68835
"M530.968T106.005",0.97634,0.73496,0.70757,0.71369,0.71438,0.71402,0.71399,0.71399
"M310.974T92.682",0.97575,0.90407,0.86696,0.86096,0.86272,0.86248,0.86246,0.86246
"M429.414T851.13",0.97535,0.716,0.78889,0.78461,0.78774,0.78808,0.78807,0.78807
"M425.165T761.881",0.9751,0.71453,0.69945,0.7054,0.70509,0.70623,0.70621,0.70621
"M353.052T831.694",0.97423,0.76598,0.7995,0.78902,0.81094,0.81067,0.81065,0.81065
"M561.217T921.818",0.97395,0.74992,0.78392,0.78663,0.79486,0.79452,0.79453,0.79453
"M365.052T459.24",0.97384,1.1344,1.0993,1.1893,1.1866,1.1887,1.1887,1.1887
"M559.04T89.345",0.97354,0.71513,0.68662,0.67869,0.67756,0.67921,0.67935,0.67936
"M621.125T857.148",0.9713,0.82926,0.87382,0.86282,0.86153,0.86217,0.8622,0.8622
"M331.103T255.151",0.96795,0.73804,0.71171,0.70748,0.70664,0.70626,0.70623,0.70623
"M503.126T874.193",0.96675,0.71036,0.76161,0.76668,0.77055,0.77059,0.7708,0.77079
"M707.828T66.684",0.96466,0.70679,0.68071,0.69234,0.69082,0.69146,0.69148,0.6915
"M562.892T1151.046",0.96425,0.95969,0.92594,0.91367,0.9148,0.9143,0.91432,0.91432
"M401.05T875.074",0.96399,1.003,0.96869,1.03,1.0274,1.0271,1.0271,1.0271
"M799.289T814.54",0.96341,0.87295,0.9079,0.89601,0.89698,0.89649,0.89652,0.89652
"M702.25T942.066",0.96334,0.70701,0.71152,0.70292,0.70235,0.70207,0.70204,0.70205
"M1009.607T1323.757",0.96149,0.70466,0.67751,0.69772,0.69605,0.69723,0.6972,0.6972
"M255.115T921.266",0.96107,0.70922,0.77474,0.76496,0.76928,0.77226,0.7724,0.7724
"M481.183T769.795",0.96062,0.8388,0.86281,0.88781,0.88585,0.88535,0.8855,0.8855
"M545.846T78.22",0.9597,0.73763,0.7128,0.70637,0.715,0.71495,0.71494,0.71494
"M821.506T1329.663",0.95907,0.78062,0.74998,0.7603,0.75984,0.7598,0.75977,0.75977
"M317.087T121.975",0.959,0.79107,0.75989,0.75651,0.75475,0.75435,0.75431,0.75431
"M633.753T316.098",0.95829,0.70208,0.67565,0.66688,0.66534,0.66508,0.66513,0.66514
"M565.23T844.341",0.9582,0.70417,0.68889,0.68635,0.68762,0.68723,0.68719,0.68719
"M537.08T758.19",0.95811,0.70554,0.67658,0.66827,0.66747,0.66749,0.66746,0.66746
"M527.309T1189.176",0.95796,0.73754,0.73825,0.73678,0.7382,0.73814,0.73814,0.73814
"M889.313T902.886",0.95736,0.90643,0.90502,0.89946,0.89777,0.89822,0.89821,0.89821
"M579.301T894.416",0.95611,0.72548,0.69626,0.694,0.69537,0.69555,0.69556,0.69556
"M601.172T845.875",0.95591,0.74622,0.72042,0.71237,0.71104,0.71068,0.71065,0.71065
"M553.164T782.325",0.95487,0.70622,0.69418,0.69972,0.69804,0.69863,0.6986,0.69861
"M544.284T936.329",0.95417,0.77762,0.77599,0.77707,0.77625,0.77615,0.77622,0.77622
"M919.334T939.971",0.9541,0.70553,0.72092,0.73388,0.73471,0.7343,0.73432,0.73432
"M379.067T781.128",0.95373,1.0609,1.0714,1.136,1.1342,1.1348,1.1347,1.1347
"M331.068T223.104",0.95308,1.0194,0.97759,0.97158,0.96994,0.96962,0.96958,0.96958
"M824.341T916.725",0.95042,0.95944,1.0381,1.2044,1.2014,1.2007,1.2007,1.2007
"M429.646T308.971",0.95027,0.71304,0.68493,0.67725,0.67574,0.67565,0.67562,0.67562
"M699.004T983.059",0.94934,0.73772,0.80822,0.80734,0.80777,0.8074,0.80773,0.80774
"M1461.92T936.679",0.94916,0.94563,0.92769,0.91656,0.91429,0.91395,0.91395,0.91395
"M999.727T1404.686",0.94892,0.72048,0.71776,0.714,0.71274,0.71641,0.71645,0.71645
"M549.147T750.744",0.94892,0.7456,0.73473,0.7279,0.7263,0.72592,0.72595,0.72595
"M280.987T110.997",0.94177,0.72416,0.71739,0.71588,0.71415,0.71385,0.71383,0.71383
"M1095.872T896.96",0.94116,0.80373,0.8672,0.85657,0.85537,0.85496,0.855,0.855
"M473.173T881.847",0.94096,0.80762,0.78003,0.77492,0.77307,0.77261,0.77258,0.77258
"M981.364T901.259",0.94091,0.73939,0.7444,0.74211,0.74027,0.73982,0.74001,0.74001
"M647.193T836.421",0.93785,0.9436,0.93041,0.91811,0.91606,0.91567,0.91563,0.91563
"M349.072T1165.294",0.93457,0.75804,0.7269,0.75925,0.75737,0.75701,0.75703,0.75703
"M963.275T732.778",0.93387,0.75199,0.74381,0.73398,0.73566,0.73523,0.7352,0.7352
"M361.512T316.902",0.93231,0.73318,0.84473,0.84775,0.84761,0.84731,0.84729,0.84729
"M559.066T758.189",0.93231,0.75975,0.72869,0.72201,0.72513,0.72527,0.72524,0.72524
"M516.992T825.04",0.93128,0.68446,0.707,1.0953,1.0943,1.095,1.0954,1.0954
"M998.861T1404.179",0.93099,0.68667,0.76536,0.75663,0.75545,0.75736,0.75734,0.75734
"M425.103T1191.927",0.92891,0.77285,0.76892,0.75874,0.75689,0.75711,0.75711,0.75711
"M316.385T321.843",0.92787,0.68041,0.69623,0.68707,0.68563,0.68571,0.68568,0.68568
"M439.083T756.683",0.9273,0.70982,0.69161,0.69441,0.69661,0.69644,0.69643,0.69643
"M206.082T164.917",0.92471,1.0638,1.2366,1.2512,1.2484,1.2498,1.2498,1.2498
"M311.065T863.883",0.921,0.6751,0.72661,0.71932,0.71812,0.71813,0.71817,0.71817
"M836.743T1479.398",0.91778,0.67652,0.65094,0.64489,0.64566,0.64531,0.64543,0.64543
"M316.427T318.614",0.91731,0.68986,0.72067,0.71741,0.71599,0.71577,0.71575,0.71577
"M324.072T215.478",0.91645,1.8117,1.7994,1.7964,1.7972,1.7987,1.7987,1.7987
"M735.437T1351.512",0.9164,0.68914,0.67569,0.68638,0.68467,0.68606,0.68603,0.68603
"M373.167T930.605",0.91638,0.71242,0.70765,0.76597,0.77006,0.77012,0.77009,0.77009
"M313.275T1417.53",0.91624,0.68537,0.67346,0.66583,0.67691,0.67654,0.67652,0.67652
"M285.909T1803.837",0.91459,0.7054,0.68518,0.68191,0.68325,0.68284,0.68285,0.68285
"M434.871T1737.903",0.9138,0.73726,0.71554,0.71079,0.70919,0.70882,0.70879,0.70879
"M597.052T106.853",0.9137,0.68899,0.6688,0.69476,0.69707,0.69692,0.69689,0.69689
"M627.173T806.181",0.9136,0.73254,0.75322,0.74597,0.74684,0.7468,0.74676,0.74677
"M863.373T951.624",0.91354,0.66979,0.91907,0.93973,0.93738,0.93692,0.93692,0.93692
"M415.086T168.579",0.91309,0.75471,0.76452,0.75716,0.75527,0.75482,0.7548,0.7548
"M246.886T1784.096",0.91292,0.70361,0.6853,0.68054,0.67903,0.67871,0.67869,0.67869
"M806.073T940.272",0.9124,0.9215,0.92536,0.91312,0.91095,0.91081,0.91077,0.91077
"M577.255T863.306",0.91071,0.67048,0.73216,0.72799,0.72625,0.72593,0.72633,0.72632
"M429.074T115.482",0.90851,0.67024,0.66671,0.65807,0.6588,0.65867,0.65872,0.65872
"M795.198T1006.041",0.90459,0.67379,0.80506,0.85092,0.87122,0.88132,0.88129,0.8813
"M942.469T1308.469",0.90141,0.69018,0.6621,0.67477,0.67547,0.67636,0.67633,0.67633
"M289.086T1163.856",0.8988,0.77829,0.79857,0.8242,0.82215,0.82166,0.82167,0.82167
"M621.221T884.304",0.89847,0.73214,0.74344,0.74087,0.74241,0.74202,0.74201,0.74201
"M423.224T921.021",0.89668,0.78846,0.81425,0.87418,0.87309,0.87505,0.87519,0.87519
"M805.362T924.937",0.89592,0.70388,0.70159,0.7376,0.73879,0.73894,0.73891,0.73891
"M728.88T67.591",0.89465,0.97521,0.95458,0.95385,0.96265,0.9653,0.96549,0.96549
"M297.119T136.686",0.8927,0.81652,0.78723,0.78652,0.7846,0.78416,0.78419,0.78419
"M252.965T98.618",0.89024,0.68814,0.67897,0.71057,0.70883,0.70862,0.70862,0.70862
"M919.493T1102.884",0.88903,0.68439,0.69074,0.68294,0.68129,0.68309,0.68307,0.68307
"M1014.89T1344.191",0.88729,0.71203,0.75965,0.77311,0.77147,0.77143,0.7714,0.7714
"M1013.86T1346.532",0.88634,0.7324,0.70468,0.69711,0.69551,0.69688,0.69685,0.69685
"M711.218T782.65",0.88493,0.94087,0.9242,0.91691,0.91656,0.91738,0.91739,0.91738
"M362.298T315.255",0.88333,0.78472,0.75759,0.75077,0.74891,0.74934,0.74931,0.74931
"M937.515T1306.76",0.88256,0.69621,0.69034,0.70725,0.70557,0.70698,0.70695,0.70694
"M372.9T1734.569",0.88166,0.68791,0.66402,0.65713,0.65676,0.65653,0.65656,0.65656
"M405.08T802.267",0.88126,0.68966,0.66133,0.68535,0.68497,0.68521,0.68533,0.68533
"M339.058T415.891",0.88044,0.77713,0.81191,0.90091,0.93,0.92989,0.92991,0.92991
"M975.202T831.412",0.8804,0.98705,0.94818,1.0449,1.0542,1.0549,1.0549,1.0549
"M279.164T1571.945",0.8801,0.70166,0.67989,0.68358,0.68995,0.68969,0.68969,0.68969
"M265.261T1518.666",0.87976,0.7171,0.69825,0.72697,0.72743,0.72756,0.72753,0.72753
"M447.259T942.596",0.8794,0.81509,0.79326,0.78627,0.78476,0.78441,0.78438,0.78437
"M399.092T115.22",0.87656,0.65003,0.62333,0.61574,0.62554,0.62517,0.6252,0.6252
"M941.462T1306.809",0.87494,0.66629,0.65174,0.67034,0.66941,0.67263,0.6726,0.6726
"M447.151T677.76",0.87013,0.70047,0.70836,0.70787,0.70814,0.70821,0.70823,0.70823
"M868.801T68.637",0.87009,0.7639,0.80223,0.79579,0.8107,0.814,0.81408,0.81408
"M653.783T316.318",0.86983,0.63794,0.61842,0.6112,0.61009,0.60979,0.60976,0.60976
