"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
"M447.151T677.76",0.034094,0.0028517,-0.014547,0.0055905,-0.020398,-0.011105,0.035467,0.051455,-0.062154,0.031747,0.032512,-0.0098619
"M1162.522T896.44",0.032949,0.053435,-0.026313,0.0089206,0.023426,0.022819,-0.0064496,0.010727,-0.028019,-0.043218,0.017978,0.0182
"M379.565T877.71",0.040431,-0.082869,-0.12144,0.040632,0.065056,0.044261,0.085254,-0.030685,0.01347,-0.13654,0.060198,0.013296
"M433.038T831.69",0.039638,-0.096167,-0.042873,0.075091,0.058157,-0.099903,-0.03504,0.019387,0.01449,0.0027222,-0.010756,-0.011983
"M349.056T728.324",0.033869,-0.029705,-0.049104,0.030225,-0.052373,0.0047898,-0.025348,-0.0050381,0.065138,0.015222,0.027574,-0.0032989
"M391.065T766.545",0.028993,0.024659,-0.0015278,-0.0068864,-0.012401,-0.018518,0.044055,-0.003814,0.023023,0.016504,-0.018233,-0.0092829
"M861.166T878.352",0.037914,0.038207,0.042131,0.019491,-0.061167,0.030213,-0.0080242,0.018896,-0.018943,0.0024135,-0.031813,-0.0048287
"M531.009T876.272",0.044912,-0.068832,-0.12562,0.078375,0.10733,0.014007,0.008954,0.00034949,0.00040559,0.039873,0.021403,0.012311
"M409.045T138.763",0.035183,0.0058934,-0.011328,0.0025362,0.010797,-0.0071494,0.010455,0.0043053,0.0087451,-0.012004,0.061744,-0.0073155
"M395.189T761.387",0.038158,-0.00023366,0.013199,-0.022626,-0.0010392,0.00049107,-0.024254,0.022503,0.030437,0.034228,0.0066023,-0.0063745
"M306.936T1813.234",0.03185,0.0088373,0.015307,-0.020647,-0.011479,0.0033098,-0.040131,-0.043584,-0.022716,-0.020596,0.022606,0.0017305
"M335.137T198.47",0.037707,-0.0078651,8.3259e-05,-0.0016408,-0.0058612,0.0024174,0.017293,0.012845,0.0070564,-0.0029601,0.011443,0.0016884
"M661.226T856.483",0.039734,0.0035734,0.029253,0.032967,-0.0046873,0.028019,0.056326,-0.060389,-0.0032915,0.032262,0.031216,-0.010628
"M727.414T1292.189",0.029892,0.0074991,-0.013511,-0.040631,0.0039707,0.022842,0.014927,0.018949,-0.02389,0.046615,-0.019754,0.0045364
"M465.141T849.089",0.034707,0.0024367,0.03398,0.0041136,0.037083,-0.053266,0.018563,0.017375,0.063098,0.033285,0.0069217,0.011124
"M471.117T721.976",0.04727,0.037374,0.031527,-0.095756,0.11097,-0.12883,-0.0098791,-0.076518,-0.13428,-0.027721,-0.0047534,-0.008081
"M676.835T65.732",0.029126,0.0016302,0.015657,0.044094,0.004735,-0.012905,-0.041781,0.097381,-0.14031,0.0077734,0.022144,-0.012892
"M351.13T801.057",0.036363,-0.0013668,0.013071,0.00013206,-0.0034951,-0.0035588,0.02606,0.0018851,-0.0090658,0.047108,-0.024691,0.0069201
"M361.323T326.759",0.041783,-0.023741,0.030911,-0.025497,0.043817,-0.0048816,0.015543,-0.019019,-0.01867,-0.024735,-0.037305,0.0096812
"M661.142T919.275",0.042038,-0.053918,-0.0178,-0.004487,0.013108,0.061802,-0.067026,-0.035711,0.054911,-0.05638,-0.019331,-0.031663
"M409.075T617.585",0.035162,-0.066088,-0.047223,-0.01877,-0.083887,-0.020073,0.026271,0.0074448,-0.021494,-0.020609,-0.049173,-0.0211
"M402.187T763.436",0.037822,0.021244,0.038816,0.016668,0.0023063,-0.018078,-0.010237,0.036291,-0.0029727,0.033659,-0.066308,0.001248
"M426.882T91.046",0.029888,0.00050902,0.001515,-0.026461,0.021372,0.0029355,0.0051516,0.021126,-0.026739,-0.025161,-0.0036215,-0.00060204
"M1015.483T980.936",0.03839,-0.070813,0.022827,0.046474,0.019578,0.043348,0.064465,-0.03115,0.059096,0.0038634,0.025477,0.010388
"M545.846T78.22",0.028449,-0.0081274,0.0072953,-0.063488,-0.021551,0.017533,-0.019423,0.010113,0.031417,-0.025647,0.031311,0.0036832
"M365.528T823.98",0.045552,-0.10167,-0.051901,0.035726,0.06034,-0.033032,-0.015718,0.025741,-0.029226,0.048087,0.001137,0.0053831
"M937.388T970.431",0.038926,-0.0048246,0.0075676,0.008038,0.028083,0.040595,0.012382,-0.022116,-0.0012804,0.043878,0.0023185,0.010734
"M942.309T937.647",0.045221,-0.036981,0.0070332,0.020656,-0.01282,0.047283,0.0313,0.020986,0.0017226,-0.033352,-0.025278,-0.0083941
"M408.906T66.13",0.021874,0.020028,-0.0009016,0.0016085,-0.027351,-0.048667,-0.066707,0.029398,-0.029536,-0.022604,0.018068,0.003903
"M333.191T983.058",0.030878,0.0040279,0.045519,-0.088393,-0.036184,0.035914,-0.063597,0.059266,0.015956,0.045488,0.051147,0.025479
"M365.136T768.138",0.032261,-0.056801,-0.067448,0.0038557,-0.020268,0.028318,-0.026169,0.028799,-0.041177,-0.0048402,0.030173,-0.015469
"M461.152T871.999",0.035275,-0.0028881,0.0030609,0.017334,-0.048717,0.0072861,0.030904,0.022416,-0.062902,-0.019766,0.028984,-0.023341
"M481.183T807.444",0.040884,-0.006623,0.014633,0.008946,0.013965,0.034985,-0.021992,0.0087329,0.016645,-0.0063305,-0.049407,-0.0023017
"M405.177T839.252",0.03018,-0.041954,-0.029602,-0.016872,-0.054427,0.0010138,0.00081916,0.026082,0.011512,0.008483,-0.031544,0.0053816
"M1204.491T868.846",0.023277,-0.011586,0.039917,-0.0020644,-0.057916,-0.018472,0.0086632,0.035016,0.033896,0.098972,0.042654,0.023169
"M333.041T419.397",0.019929,-0.11639,-0.055402,-0.094782,-0.078062,-0.0081938,0.042487,0.002182,0.022015,-0.043975,-0.048386,-0.0126
"M367.103T818.837",0.039364,0.010846,0.04853,-0.01906,0.0070714,-0.050952,0.022615,-0.034955,-0.013195,0.021767,0.02495,-0.0078405
"M601.172T845.875",0.036264,0.010546,-0.00037463,-0.006961,-0.0114,-0.00097122,-0.017593,0.021218,0.027844,0.026276,-0.03511,0.0089669
"M610.849T834.902",0.041439,-0.0079751,0.030624,0.066237,0.045932,-0.064338,0.022984,0.01349,0.064822,-0.011546,0.065693,-0.015626
"M310.974T92.682",0.041735,0.014366,-0.011404,-0.019315,8.2978e-05,-0.035346,0.0078937,0.0026277,0.015269,-0.065111,0.0060493,0.0068023
"M1162.945T896.606",0.034581,0.058535,0.012581,-0.019361,0.029903,-0.029415,0.056388,0.0096676,0.033127,-0.011095,-0.030037,0.0084236
"M776.814T66.22",0.033558,0.029723,0.037386,0.032004,-0.046255,-0.00015081,-0.028659,0.040215,-0.076316,-0.003455,0.030737,-0.012188
"M779.158T89.251",0.032151,0.034664,0.0079974,-0.01726,-0.016638,0.029475,-0.01883,-0.044897,0.029342,0.071773,-0.069263,0.0032198
"M806.159T933.966",0.043407,-0.0041306,0.0073571,0.020095,0.0018316,0.011567,0.053198,0.029902,-0.0029067,-0.036522,-0.067026,0.0064927
"M806.921T938.616",0.039625,-0.046481,-0.0071469,0.025335,0.0083346,0.0073874,0.061505,-0.0097443,-0.058001,0.013582,0.011393,-0.0078749
"M287.076T110.312",0.032872,0.0036691,-0.010403,-0.01653,-0.0079824,0.02893,-0.001019,-0.0028262,0.018502,-0.032734,0.031254,0.011238
"M871.351T913.248",0.033507,-0.044977,-0.013389,0.0038132,-0.029991,0.038097,0.0014899,-0.054235,-0.016355,-0.021334,0.021367,-0.019016
"M807.113T936.925",0.039623,-0.005923,-0.038056,0.014943,-0.054535,0.04521,0.0020697,-0.034572,-0.033993,-0.041012,-0.001476,0.0062578
"M505.3T1291.082",0.027682,-0.024152,-0.027812,-0.070324,-0.0059572,0.025083,-0.00783,0.0022716,0.028676,0.036911,-0.0008595,0.0072313
"M204.975T113.721",0.032633,0.013994,-0.031919,0.00084543,0.0011785,0.010281,0.038771,0.0018723,0.028886,0.016164,0.0031075,0.0015021
"M613.854T887.38",0.030185,0.0068912,-0.025119,-0.053982,0.035084,-0.0075618,-0.014973,0.0033861,0.0091714,0.028759,-0.021304,3.4143e-05
"M333.06T88.804",0.03939,-3.3166e-05,-0.041934,-0.0041811,0.059527,-0.066114,0.018377,-0.027058,0.024794,0.054899,0.036663,-0.0012445
"M1197.439T886.215",0.039087,-0.031933,0.011492,0.024845,-0.034704,0.013728,-0.023508,0.018649,-0.020384,0.0085604,0.00017483,-0.0089426
"M267.196T1364.412",0.027948,0.026299,0.014324,-0.042145,0.02275,-0.011264,-0.024965,0.081851,-0.018226,0.024342,-0.053644,0.0013638
"M593.934T851.064",0.042257,-0.0072538,-0.036526,0.062523,0.0043143,-0.044681,0.014345,-0.0023909,0.084169,-0.019709,0.040856,-0.00014259
"M310.969T105.491",0.035701,0.020614,0.018222,0.0036941,-0.072536,-0.023075,0.03486,-0.043064,-0.012258,-0.014591,-0.030683,-0.0030175
"M232.059T185.959",0.025078,-0.032424,-0.039576,-0.0697,0.013127,0.013371,0.028387,-0.026271,0.041493,0.032091,-0.04533,0.0023387
"M401.144T790.222",0.037811,-0.0054361,3.0532e-05,-0.018265,-0.0033068,0.033988,0.053418,0.005791,-0.024397,-0.0035191,0.028457,0.0084132
"M712.22T783.012",0.037574,-0.03278,-0.0008513,-0.018175,-0.056299,-0.07876,-0.029493,0.04254,-0.010473,0.010879,-0.12353,-0.0072996
"M469.036T876.272",0.048132,-0.077301,-0.089687,-0.00026951,0.026559,-0.094092,-0.095046,-0.1077,-0.059494,-0.0025486,0.030605,-0.0081344
"M884.8T66.979",0.038329,0.064433,-0.00062015,0.11123,-0.11585,-0.035135,-0.017879,0.042088,-0.055675,-0.074358,0.0090103,-8.5434e-05
"M489.187T785.097",0.033747,-0.016276,0.0083399,-0.049216,0.0079863,-0.032911,0.028151,-0.043142,-0.016607,-0.00022511,-0.091497,0.0050702
"M333.926T91.902",0.036003,0.011534,0.023621,-0.062164,0.024262,-0.023597,-0.021695,0.029109,0.021299,-0.043577,-0.0046594,-0.0047484
"M473.173T881.847",0.038248,-0.014442,-0.015085,0.012349,-0.0018791,0.017358,0.01221,-0.0050139,-0.014363,0.002166,0.0032665,-0.012034
"M621.037T758.225",0.036898,-0.0023057,-0.0048946,-0.009446,-0.043978,-0.018503,-0.031349,-0.0042997,-0.032259,0.0069007,0.026881,-0.0034968
"M461.037T823.98",0.043116,-0.05169,-0.00042304,0.041877,0.015567,0.02032,0.021325,0.0021691,0.027213,0.0025282,-0.060572,-0.00080504
"M567.171T792.05",0.033762,0.0045321,0.012375,-0.010345,0.01723,-0.039615,0.0069187,0.0077824,0.01972,0.07815,-0.014812,0.0036207
"M476.876T67.016",0.030308,0.0030261,0.025843,-0.00064605,-0.012146,-0.012074,-0.043603,-0.018816,0.037897,-0.068496,0.052972,-0.00076213
"M431.759T791.911",0.03525,0.022602,0.03906,0.036605,-0.035543,-0.048722,0.0005203,-0.020465,0.010896,0.071551,-0.083538,0.0030087
"M609.054T106.871",0.035167,0.0015388,0.0094237,-0.024839,-0.058029,-0.011226,-0.015414,-0.020839,0.013951,-0.022377,0.026933,-0.0029497
"M657.266T958.998",0.029236,-0.019788,0.017865,-0.032517,-0.021584,0.008965,0.016939,-0.0096321,-0.057066,0.025648,-0.079977,-0.0074154
"M508.215T930.69",0.029103,-0.035006,0.044259,0.001348,-0.020652,0.02998,-0.053383,-0.024825,-0.0043484,0.022402,0.017628,0.0082611
"M957.274T935.63",0.047323,-0.079623,0.034967,0.078407,0.025699,0.029195,0.059059,0.00027999,0.074746,0.036518,0.024157,-0.0088691
"M915.823T68.606",0.036036,0.094717,0.023144,0.0702,0.031639,-0.082851,-0.061936,0.028929,-0.066235,-0.004992,-0.027525,0.0077136
"M1130.433T884.599",0.03822,-0.026326,0.0097085,0.0070164,-0.019991,0.0073045,-0.027728,0.017512,-0.0087893,-0.0074745,-0.013711,0.0064919
"M619.26T816.529",0.031328,0.011571,0.02032,-0.0062685,-0.0040642,-0.05288,-0.027527,-0.04311,0.054708,0.06922,0.057345,0.0057568
"M645.848T67.545",0.026109,0.012983,0.021167,0.048389,0.0377,-0.060132,-0.028243,0.029686,-0.083405,-0.029406,-0.0049792,-0.0094377
"M806.073T940.272",0.040622,-0.0063004,-0.0094959,0.037851,-0.012603,0.0018342,0.06922,0.0038539,-0.033655,-0.026834,-0.02029,0.011342
"M522.878T65.745",0.03218,0.0077249,-0.0045716,0.003313,0.0006994,-0.017275,-0.026385,0.028887,-0.002491,-0.044338,-0.084162,-0.0036408
"M255.115T921.266",0.030244,-0.017182,0.028586,-0.0099253,0.10513,0.019676,-0.0029811,0.034963,-0.04579,0.011513,0.018501,0.00083987
"M989.364T928.413",0.037984,-0.03263,0.04215,0.035304,0.024246,0.0087945,0.039755,0.042635,0.021755,-0.046214,-0.00077684,-0.007842
"M1093.54T895.081",0.034418,0.053011,-0.047601,0.0052955,-0.021079,0.053886,0.0080803,-0.020231,-0.0044306,-0.021669,0.0057431,-0.0022738
"M617.247T870.852",0.03838,-0.0058925,0.010809,-0.0064138,-0.012863,-0.025084,-0.015611,-0.053812,-0.011223,0.015681,0.0058404,0.0083338
"M626.212T761.224",0.034479,0.011582,0.020329,0.0023717,-0.070688,0.0093664,0.018929,0.038773,-0.0048159,0.014859,-0.021856,0.0051189
"M329.088T425.59",0.031997,0.0017772,0.011185,0.021289,-0.031567,-0.03884,0.014832,0.025931,-0.0016918,0.0288,0.02309,0.012851
"M495.025T292.616",0.036671,-0.022244,0.0347,-0.0028229,-0.027469,0.0132,-0.013238,0.039498,0.031435,0.028492,-0.010223,0.0082582
"M547.234T852.079",0.03773,-0.0090319,0.041054,0.015955,-0.024496,-0.0071896,-0.027796,0.014203,0.043179,0.017101,-0.025251,0.0073781
"M274.971T109.977",0.037698,0.026641,0.017424,-0.03038,-0.0060947,-0.015115,-0.0108,-0.040596,0.015455,-0.025232,-0.030504,-0.0012524
"M491.126T414.484",0.028603,-0.066922,-0.039438,0.036688,-0.00195,-0.0063806,0.024718,0.024127,0.024751,-0.096706,0.0043405,-0.014072
"M409.002T109.878",0.032476,-0.0015979,-0.02446,-0.019808,0.020113,-0.0073209,0.012028,-0.02553,0.018588,0.038286,-0.0010595,0.0038594
"M413.104T602.912",0.032303,0.029448,-0.016814,0.011951,-0.011104,-0.023823,0.0054803,0.036994,-0.016086,0.015102,-0.004656,0.0040365
"M807.744T937.741",0.040292,-0.014977,-0.0043805,0.0060432,0.0075298,0.035592,0.061663,-0.031573,-0.044617,0.0087218,-0.0057606,0.0081899
"M597.052T106.853",0.033327,0.031806,0.015977,-0.025606,-0.022542,-0.0012004,-0.0065375,-0.039005,0.064057,-0.0030383,-0.031877,-0.0098411
"M209.025T89.634",0.029742,0.048769,-0.022476,-0.024674,-0.023253,-0.0049405,0.044927,0.00094076,0.030847,0.033753,0.031472,0.0046147
"M941.306T938.915",0.043009,-0.022097,-0.0030371,0.019534,-0.0047828,0.065049,0.017167,-0.026828,-0.0094038,-0.018458,-0.025571,0.0042088
"M180.971T1182.798",0.032823,0.00062349,0.0056802,-0.018479,-0.011023,-0.025679,-0.0011381,0.02328,-0.034834,-0.053117,-0.0023086,-0.0049707
"M808.342T938.944",0.041898,-0.026589,-0.005489,0.018485,-0.025946,0.042384,0.024514,-0.010653,0.013592,-0.041999,-0.0068645,-0.002118
"M732.876T67.374",0.041199,0.066521,0.00071981,0.08467,0.02529,-0.052515,-0.087702,0.024461,0.0041662,-0.064431,-0.032849,0.011042
"M289.056T250.757",0.025971,-0.0087725,0.038765,-0.00071738,-0.025843,-0.058991,-0.02226,-0.08868,-0.04205,0.047349,0.031031,-0.0001019
"M851.338T916.834",0.034292,-0.038379,0.0060982,0.0095741,0.018572,0.011991,0.011097,0.014854,-0.06125,-0.029062,0.023716,-0.0035218
"M621.221T884.304",0.035011,-0.0037546,0.0030086,-0.010929,-0.011999,-0.0016666,0.051056,0.021947,0.011926,-0.034182,-0.012738,0.0099362
"M705.205T926.435",0.038849,-0.029078,0.038632,0.024159,-0.0241,-0.033884,0.00041543,0.064771,0.064958,-0.019014,0.024764,0.015409
"M699.004T983.059",0.036195,-0.0026793,-0.029385,-0.024466,-0.090958,0.037943,0.0055041,0.031162,0.0064302,0.064297,0.005809,0.002251
"M805.362T924.937",0.033901,0.022929,0.022782,-0.0094694,-0.0072115,0.022383,0.027754,0.0002679,-0.023987,-0.10414,0.0080053,-0.0035733
"M467.156T971.498",0.031451,-0.036544,0.012432,-0.0041041,0.077598,0.0023562,-0.017183,-0.057432,0.037618,0.054506,-0.014351,-0.0012218
"M359.098T671.316",0.035032,0.00082029,0.0069336,0.0010427,0.0076674,-0.034755,0.0043264,-0.020446,-0.0017287,0.016314,-0.082204,-0.0058316
"M431.769T791.594",0.03342,0.0375,0.052362,0.021657,-0.0085203,-0.054776,0.051038,0.023011,-0.0036946,-0.012389,-0.04399,-0.0058009
"M643.245T933.361",0.031835,-0.041936,-0.012024,0.0037022,-0.035584,0.065347,-0.01624,-0.074426,-0.013642,0.073663,0.026092,-0.0050356
"M287.077T663.979",0.028182,0.023669,-0.053397,0.029254,0.0018561,0.03515,0.046494,0.0069155,0.00034528,0.060373,0.040937,7.5259e-05
"M850.805T68.208",0.024036,0.047144,0.081965,0.088835,-0.11696,0.051954,-0.095209,-0.046452,-0.031926,0.038576,0.026127,-0.010911
"M619.189T858.982",0.034875,0.018595,0.016527,-0.015983,-0.058137,0.012467,0.070253,-0.025216,0.03646,0.0070291,0.059358,0.0048364
"M397.002T110.368",0.034078,0.021927,-0.018031,-0.0031619,-0.037462,-0.0013767,0.017075,0.031806,0.017138,0.017409,-0.062707,0.01928
"M1432.595T1048.493",0.037696,-0.03164,-0.048034,0.026248,-0.05369,0.057638,-0.014544,-0.022204,-0.031692,-0.02164,-0.087795,-0.0021348
"M627.173T806.181",0.035732,0.02219,-0.0073997,-0.018418,-0.028638,-0.031899,-0.016237,0.016854,0.014663,-0.026477,0.0028694,-0.0059839
"M564.68T1183.74",0.02848,0.060966,-0.0078925,-0.025591,0.063577,-0.0039206,-0.0046278,0.04964,0.013848,0.021919,-0.0068844,0.02153
"M503.143T589.731",0.036896,-0.053289,-0.01558,0.038058,-0.036745,-0.024353,0.025881,-0.0016762,0.022835,-0.0037613,-0.065203,0.0066965
"M799.852T67.938",0.033556,0.043437,0.027618,0.053891,0.0012725,-0.064226,-0.038246,0.035609,-0.053989,0.011579,0.011574,0.029085
"M927.368T972.44",0.034798,-0.037169,0.011278,0.024113,-0.0083791,-0.020491,0.067225,0.023206,0.037951,0.042777,0.056522,0.0029991
"M371.09T764.993",0.033928,0.031041,-0.00271,-0.0010953,-0.019084,-0.021776,0.0067385,-0.022179,-0.0016386,-0.028518,0.028381,-0.016989
"M811.459T986.188",0.034937,0.0064376,-0.046118,-0.050049,-0.020038,-0.042826,-0.0065828,0.027683,-0.046212,-0.0065096,0.036979,0.0033234
"M561.217T921.818",0.036672,0.0098331,-0.0068443,0.025788,0.03064,-0.071255,-0.0059647,-0.028083,-0.017035,0.070616,-0.0020779,0.0079358
"M463.02T875.074",0.045096,-0.060302,-0.1016,0.028143,0.035494,0.0098885,0.022209,-0.0047723,-0.040326,0.043428,0.020376,0.0059426
"M289.12T769.482",0.029357,-0.041281,-0.068938,0.0091284,0.014102,0.011893,0.037641,0.034266,-0.055196,0.026212,0.050177,-0.010613
"M942.303T939.917",0.045476,0.01496,0.062574,-0.0016203,0.12131,0.00044578,0.039162,0.053572,-0.013553,0.0074805,-0.040704,-0.0081349
"M723.346T899.128",0.033384,0.0070034,0.022152,-0.051608,0.049552,-0.030059,-0.0079622,0.032349,-0.022659,0.0038656,-0.0096024,-0.005337
"M655.655T928.688",0.032716,0.023182,-0.019377,-0.033783,0.048494,0.024117,-0.025281,0.010191,-0.013234,-0.0093887,0.03902,0.012181
"M427.197T838.449",0.035571,0.013403,0.044758,-0.024836,0.045388,-0.00108,0.010789,-0.02851,0.041951,-0.021991,0.027575,-0.0099133
"M999.727T1404.686",0.028775,0.017385,0.021674,-0.044818,0.0035511,0.055357,-0.0040771,-0.019109,-0.008458,0.030401,0.073808,0.0034422
"M293.177T1099.499",0.033071,-0.023224,0.012126,-0.047808,-0.014123,0.040948,-0.038745,0.040583,-0.000202,-0.013323,0.030778,-0.0084013
"M429.25T1071.941",0.035688,0.0082844,-0.004802,-0.021676,0.002464,-0.004067,-0.022641,-0.023924,0.019175,0.027126,0.021324,-0.0043684
"M975.202T831.412",0.041772,-0.038855,-0.051194,0.10294,0.036553,-0.12167,-0.063522,0.037935,0.035127,0.018294,0.050744,-0.0033662
"M341.088T439.204",0.030846,-0.025389,-0.019676,-0.0039831,-0.002283,-0.019345,0.012786,0.010747,-0.008082,0.0091065,0.0059426,0.0031191
"M1031.347T966.014",0.039374,-0.01604,0.014005,0.011004,-0.0015953,-0.012316,0.025691,-0.0048785,-0.005902,-0.029407,0.030632,0.0061249
"M630.879T67.545",0.037885,0.044518,0.0027846,0.063633,0.027971,-0.049258,-0.04037,0.026133,-0.023594,-0.047671,-0.039519,0.00091706
"M693.424T1336.51",0.016368,-0.019076,0.049014,-0.06901,-0.013401,-0.015579,-0.04927,0.065834,-0.036669,0.063278,-0.046991,0.0054202
"M806.978T940.468",0.037035,-0.059799,0.012202,0.033885,-0.0092377,0.053716,0.026669,-0.051853,-0.0017012,-0.0099588,-0.046208,-0.0012666
"M471.897T67.543",0.028747,0.035377,0.011734,0.052579,0.0075798,-0.065617,-0.028087,0.015437,-0.0085508,0.0026524,-0.0092829,-0.00050836
"M429.141T889.195",0.030525,-0.060156,-0.0464,-0.043312,0.025501,-0.036823,0.029483,-0.058028,-0.02813,-0.037151,0.018005,-0.0075391
"M798.851T67.54",0.030043,0.05616,0.016092,0.05552,-0.095943,0.032429,0.030149,0.041084,-0.05458,0.054044,-0.12143,0.017977
"M413.179T861.909",0.048068,-0.02545,0.013749,-0.083399,-0.12317,0.045443,-0.13874,0.022196,-0.015517,0.040891,0.082527,-0.035082
"M807.007T938.915",0.041601,-0.021506,0.028482,-0.0063762,0.0093856,0.059999,0.011667,-0.063814,-0.040165,0.029675,-0.052606,-0.0098122
"M359.022T90.408",0.036398,0.015681,0.023501,-0.031259,-0.030209,0.023665,0.022034,-0.02305,-0.0024191,-0.043094,0.018521,-0.0041665
"M359.061T194.361",0.033798,0.041394,-0.018075,0.026647,-0.032912,-0.013921,-0.021658,0.028838,0.0028167,0.08021,-0.0068447,0.014204
"M385.113T791.317",0.031976,0.0021304,-0.017469,-0.017881,-0.01596,-0.012482,0.035269,0.014461,-0.0014789,-0.020429,-0.0099384,0.0012553
"M203.083T418.775",0.021359,-0.11079,-0.063065,-0.086808,-0.078761,-0.029693,0.023667,0.014956,0.0090702,-0.012923,-0.031868,-0.0020618
"M341.465T625.973",0.037042,-0.05891,-0.039398,-0.01691,-0.089005,-0.0087014,0.036022,0.014707,-0.015451,-0.053447,0.030729,0.0077072
"M280.987T110.997",0.035283,0.026125,0.0065999,-0.019404,-0.0095806,-0.0029814,0.010238,-0.027339,0.0094594,-0.0017284,0.023779,0.002683
"M367.058T823.98",0.035869,-0.040186,0.087369,0.028695,0.019474,-0.021145,0.035063,-0.026381,0.046409,0.0062712,0.00066499,0.0060824
"M576.861T67.042",0.032694,0.012974,0.024598,0.0074473,-0.024634,-0.028058,-0.063964,0.0054474,-0.0071643,-0.087294,0.00083131,-0.0053032
"M868.801T68.637",0.036385,0.058293,0.019092,0.0844,0.022057,-0.040481,-0.10579,0.015494,0.0065037,-0.019589,0.010042,-0.023037
"M487.146T735.656",0.031096,-0.018205,0.054154,0.050608,-0.17068,-0.00735,0.019428,0.056008,0.011264,0.065356,0.015804,-0.0091681
"M373.167T930.605",0.026835,-0.059412,-0.032839,-0.046234,-0.035636,-0.031301,0.010715,0.027604,-0.026119,0.020316,0.014978,-0.0071827
"M365.143T832.741",0.039392,-0.041376,-0.080523,0.066536,0.021031,-0.10243,-0.036978,0.048563,-0.031112,-0.045916,-0.096275,-0.02338
"M408.822T1801.685",0.036067,-0.0030297,-0.014781,-0.020814,0.036274,0.03917,0.0055203,-0.011089,-0.024038,-0.012736,-0.019927,0.0017547
"M526.316T1188.04",0.021716,0.041225,0.010427,0.050203,-0.058138,-0.059559,0.020485,0.10575,-0.084395,-0.067569,-0.0041839,0.0089703
"M357.108T784.337",0.037234,-0.012964,-0.036708,0.0077271,0.012097,-0.037144,0.013943,0.019493,0.0043495,0.0004982,-0.033946,0.0026385
"M349.072T1165.294",0.036582,0.040812,0.023026,0.00048713,-0.008027,-0.017261,0.020791,0.02511,0.043666,-0.027916,0.031237,0.012385
"M527.309T1189.176",0.028476,0.013995,0.019529,-0.021465,-0.054341,-0.010339,0.010728,0.056989,-0.027327,-0.039989,0.010269,-0.005112
"M1103.384T928.554",0.037715,-0.024505,0.032446,0.015264,0.0084081,0.0020114,0.014826,0.0083529,0.014927,-0.012335,0.008558,0.0076096
"M553.164T782.325",0.033301,0.0078089,0.019619,-0.02599,0.0084387,0.066147,0.034789,-0.024478,-0.033717,0.0063685,-0.019265,-0.0096459
"M521.022T764.729",0.033399,0.038559,-0.0087485,-0.011275,-0.061467,-0.033505,0.018195,0.0039231,0.018763,0.004636,0.013655,-0.0040599
"M559.276T958.275",0.036864,-0.040977,-0.0055128,-0.0016461,-0.00378,0.012174,-0.012229,-0.031683,0.070099,0.023933,-0.038185,-0.0027755
"M173.008T106.871",0.036597,0.011391,0.0070096,-0.01155,-0.015921,-0.019956,-0.026659,-0.041912,-0.012996,-0.0028473,-0.021037,0.0044188
"M429.486T320.767",0.032191,0.017386,-0.0071762,-0.031113,0.0076033,-0.0094102,0.0047718,-0.029989,0.046258,0.019825,0.025854,-0.0023163
"M1396.865T985.147",0.039561,-0.014051,-0.072154,-0.039456,-0.052612,0.041938,0.068612,0.052751,0.025504,-0.039295,0.035608,0.01131
"M469.095T760.602",0.033142,0.011496,-0.004324,0.02368,-0.02844,0.013944,-0.024908,0.021194,-0.022729,0.0026539,0.0082154,0.0028504
"M937.334T882.127",0.036485,-0.05066,-0.015068,0.021483,0.029916,0.057898,-0.015127,-0.0063916,-0.022048,0.013131,0.020412,0.0028991
"M728.269T963.544",0.03568,-0.07137,0.004012,0.0656,0.010086,0.0071096,0.031881,0.023358,-0.049452,-0.068949,-0.0027418,0.018028
"M433.122T384.02",0.0090904,-0.12108,-0.08039,-0.042074,-0.064033,-0.066535,0.030683,0.038399,-0.035758,0.019339,-0.051358,-0.012675
"M951.343T881.927",0.033736,-0.033339,0.040494,0.0597,-0.044029,0.05025,-0.023776,-0.010047,-0.054322,0.0056775,0.025159,-0.0026944
"M715.392T322.783",0.035072,-0.0019793,-0.040144,-0.019427,0.015937,-0.054054,0.030804,-0.046185,-0.032352,0.069603,-0.065014,0.0031847
"M245.094T862.962",0.037948,-0.010968,-0.0056484,-0.034191,-0.077948,-0.01471,0.054481,-0.11109,-0.018912,-0.035583,0.012523,-0.022334
"M665.182T815.828",0.0409,-0.013666,0.021952,0.016996,0.0055824,0.0027775,0.021885,-0.0012181,0.038908,0.017797,-0.02997,-0.011265
"M447.959T106.92",0.039507,0.0047736,0.021023,-0.022829,-0.073182,0.0058944,-0.014041,0.040869,0.029475,-0.019831,-0.018389,0.018625
"M732.379T69.273",0.039245,0.10159,-0.022491,0.13734,0.021034,0.062239,-0.1663,-0.095785,0.052508,-0.057953,0.0051782,0.0040218
"M349.057T865.046",0.031927,-0.058759,-0.049831,0.021421,-0.07056,-0.01389,0.0079536,-0.042655,0.058668,0.054844,0.0045842,0.0034291
"M1014.811T1344.847",0.02709,0.017555,0.051306,-0.019188,0.015451,-0.0025257,-0.010547,-0.0067332,-0.077144,0.047764,0.063393,-0.0058079
