"","X16.C9.3.neg","X19.C9.2.neg","X21.C9.4.neg","X45.C9.1.neg","X13.D9.4.neg","X20.D9.1.neg","X49.D9.2.neg","X48.D9.3.neg","X26.F9.1.neg","X36.F9.3.neg","X14.X9.2.neg","X23.X9.1.neg","X27.X9.3.neg","X40.X9.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other"
"M241.013T89.266"," 0.27159828","-0.55120830","-2.14746529"," 0.35605601","-0.26805706"," 1.19816852","-0.62172419","-0.01059258"," 0.21516696"," 1.09897104"," 0.02861375"," 0.20025804"," 0.23766380"," 0.36756457","-0.59164748"," 0.09082836"," 0.03081110"," 0.09499448"
"M504.906T66.788"," 0.93162034","-0.53605651"," 1.11843312","-0.49487323"," 0.02051776","-0.66910154","-0.18380333"," 0.91560867"," 0.58204698","-1.92281313","-0.27831268"," 1.14200944","-0.21252313"," 0.38378526"," 0.09862667","-0.21873343","-0.34335345","-0.33307784"
"M433.122T384.02","-1.36473239","-1.44161945","-1.19363989","-0.54923832"," 1.37061979"," 0.64147672"," 0.10757492","-0.25380649","-1.30817334"," 1.31838408"," 0.59201665","-0.20079177","-0.51924598","-0.02944382"," 0.50887447"," 0.73349111"," 0.67425466"," 0.91399905"
"M381.071T774.821","-0.08002840","-1.02971370","-0.75645655","-0.06359824"," 0.44300775"," 0.03210632","-0.99246739","-1.19004953"," 0.04661506"," 1.41475768","-1.01547566","-0.51984541"," 0.34111396"," 1.56485069","-0.24528958"," 0.99688083"," 0.53654476"," 0.51704741"
"M951.343T881.927"," 0.005772487","-1.757793589","-0.162607590","-0.187026569","-0.195494530"," 0.692472544"," 0.211631273"," 0.478474150"," 0.465791425"," 0.697640834","-0.245881760"," 1.032010714"," 0.411189920"," 0.343367899","-1.820869111","-0.360528526"," 0.239009286"," 0.152841141"
"M343.139T875.835","-0.801324887"," 0.101664657"," 0.740729115","-0.576678481","-0.061203829"," 1.446231125"," 0.295935327"," 0.062345732"," 0.321076541"," 1.485201939","-0.067259235"," 0.351304053","-0.757223706","-0.422683457","-1.546389482","-0.247612716","-0.330227354"," 0.006114658"
"M687.004T87.737"," 0.112699574"," 0.476216668","-2.447829507"," 0.444812111"," 0.304171453"," 1.223230247"," 0.129161755","-0.948634761"," 0.027987866"," 0.807752546"," 0.010083284"," 0.195245418","-0.050994223"," 0.354938330","-0.802109092","-0.009804144"," 0.039978841"," 0.133093634"
"M453.14T913.155","-0.451212306","-0.501820710","-0.122323232"," 0.496739544"," 0.472907580"," 1.232368069","-0.118390509"," 0.170387782","-0.092697325"," 1.171874174","-0.178079294"," 0.402975186","-0.165058736"," 0.275965832","-2.797855333","-0.004896919"," 0.118935772"," 0.090180427"
"M706.319T1147.92","-0.28958662"," 0.29375069"," 0.68794892"," 0.45154780"," 0.44078943"," 0.97911620","-0.86396800","-0.88811939","-0.32206861"," 1.68007395"," 0.20778299","-0.95745043","-0.02851207"," 0.53430175","-1.56167498","-0.41651457"," 0.08380692","-0.03122398"
"M873.568T937.856"," 0.15465021","-2.38930350"," 0.21057023","-0.15875165"," 0.28323948"," 1.20673375","-0.10107033","-0.02971456"," 0.35151037"," 1.18057215"," 0.21540949"," 0.41120980"," 0.28365031"," 0.36260686","-1.63549170"," 0.26498581"," 0.17967277","-0.79047948"
"M377.58T89.42"," 0.233682800","-0.541416193","-1.826001424","-0.069827997"," 0.347395455"," 1.192426972","-0.393913207"," 0.008442733","-0.013014501"," 1.038669188"," 0.061248636","-0.002770190"," 0.164603455"," 0.482825617","-1.219071814"," 0.115636929"," 0.237677418"," 0.183406121"
"M401.027T415.826","-0.57965505","-1.15818934","-0.70533050","-0.89178640"," 0.73385799"," 1.09827196"," 0.11080101","-0.11999600","-0.10546241"," 1.36521897","-0.09440819","-0.81441244","-0.28572470"," 0.47222836","-0.12806458"," 0.39820514"," 0.28776992"," 0.41667626"
"M443.116T681.368"," 0.24677638","-1.12522887"," 0.16409845"," 0.11589964"," 0.23523079"," 1.45723159","-1.51919392"," 0.24232898"," 0.33824035"," 0.57866406","-0.10295984"," 0.55867170"," 0.07680568"," 0.17366168","-1.62436915","-0.10450543"," 0.05484283"," 0.23380507"
"M669.068T89.15"," 0.20017246","-0.12743143","-0.72333598"," 0.04759601"," 0.17506831"," 1.22920342","-0.14822236","-0.02640782","-0.07479401"," 1.01765976","-0.25210253"," 0.26418100","-0.09895238"," 0.41128264","-1.81107298","-0.08764014","-0.11456473"," 0.11936078"
"M715.392T322.783"," 0.2111535","-1.0134174"," 0.3371734","-0.1105505","-0.7122093"," 0.9895526"," 0.3496797","-0.4489704"," 0.4889657"," 0.9277921","-1.1118179"," 0.3753120","-0.1962174"," 0.3582099","-1.2018309"," 0.1661255"," 0.4620964"," 0.1289530"
"M245.094T862.962","-0.25646794","-1.04220462"," 0.37084375","-0.07646579"," 0.49822614"," 0.43055307","-1.13324314"," 0.05624306"," 0.45574173"," 0.66814352"," 0.44585626"," 0.67449685"," 0.28957285"," 0.73687371","-1.71052350","-0.36459745","-0.29966419"," 0.25661570"
"M880.534T1198.774","-0.61699332"," 0.41008880"," 0.24076628"," 0.47187788"," 0.16267229"," 1.23831481","-0.08479370","-0.68559047","-0.25890158"," 1.30104089","-0.31416483"," 0.21338939","-0.80365644"," 0.41199728","-0.96494553","-0.05854482","-0.63989872","-0.02265822"
"M665.182T815.828","-0.32705821","-0.74559973"," 0.28126086","-0.12454898"," 0.07825987"," 1.21783783","-0.02888023"," 0.00305033"," 0.08208610"," 0.59546729","-0.21966664"," 0.52680831","-0.08827128"," 0.55012518","-2.15931926"," 0.18981944"," 0.04083227"," 0.12779685"
"M447.959T106.92"," 0.106576666","-0.358200390","-0.093095251","-0.190563743","-0.004675473"," 1.024822323"," 0.030411675","-0.143318849"," 0.351576548"," 0.789429903","-0.199295120"," 0.781541149","-0.127358416"," 0.362355567","-2.542750465"," 0.116416422","-0.138158618"," 0.234286070"
"M701.131T783.655"," 0.21905838","-1.31024332"," 0.44120991","-1.16043698"," 0.03709386"," 0.98208675","-0.19525065"," 0.53979430"," 0.28076045"," 1.13104621","-0.16910320"," 0.32819921"," 0.17391641"," 0.39543828","-0.36677355","-0.13177246"," 0.09384469","-1.28886828"
"M1296.901T900.549","-0.27111100","-0.27259150"," 0.77053579","-0.72664045","-0.41784179"," 0.64302757","-0.18719187"," 0.04924907"," 0.19068416"," 0.91507756","-0.30018729"," 0.86767897"," 0.21725978"," 0.34464388","-1.85177678","-0.02951646","-0.17202686"," 0.23072720"
"M1005.407T928.554","-0.65085384","-1.61721349","-0.06746663"," 0.24966964"," 0.46110756"," 0.50432295"," 0.32078026"," 0.08621678"," 0.34502770"," 1.49601081"," 0.14267878"," 0.51631994","-0.13446250","-0.01718050","-1.68129249"," 0.16356943"," 0.14328340","-0.26051780"
"M499.04T88.414"," 0.18725784","-1.20880116"," 0.52217562","-0.92494455"," 0.36442587"," 1.20967020"," 0.27584688","-0.77879562","-0.51806641"," 0.98655622","-0.08100471","-0.04918603","-0.07014600"," 0.37558136","-0.57590594"," 0.12091270"," 0.04937912"," 0.11504464"
"M739.368T1006.616","-0.36485006","-0.29196777"," 0.43048976"," 0.25816914"," 0.03533554"," 0.79837883","-0.27181747","-0.67235684","-0.19301517"," 1.92552280"," 0.19775358","-0.09193375"," 0.01771456"," 0.62580518","-1.63576362","-0.41256779","-0.18840728","-0.16648966"
"M732.379T69.273"," 0.603767323","-2.435271113"," 0.860006131","-0.282790658"," 0.345787502"," 0.630887278"," 0.149802702"," 0.578384935"," 0.662829049"," 0.097813760","-0.217245147"," 1.203009080","-0.001503739","-0.573021277","-0.601914946","-0.225914293","-0.078189215","-0.716437369"
"M349.057T865.046","-0.82104802","-0.90880420","-0.21291780","-0.39739933","-0.04723803"," 0.34689261","-0.62045202"," 0.04986281","-0.16667481"," 1.08843690","-0.19327522"," 0.01930424","-0.11116586"," 0.36351294","-0.40977995"," 0.25898881"," 0.96004698"," 0.80170993"
"M436.82T95.439"," 0.134895471","-0.228989769","-0.998978722","-0.307116660"," 0.054194406"," 1.275241649"," 0.002769248","-0.944640506"," 0.284591129"," 0.768767630","-0.566410659"," 0.648342787"," 0.200706072"," 0.077780602","-0.356985097","-0.138479868","-0.092960548"," 0.187272835"
"M1014.811T1344.847"," 0.0447985384","-0.1435469191"," 0.2245320300","-0.2248768190"," 0.2638997470"," 1.4189664643","-0.1159248459","-0.3399573510"," 0.0976273909"," 0.4673187206"," 0.1387064223"," 0.1973315031","-0.0891226980","-0.0650110870","-1.5669872218","-0.1054257043","-0.2019864001","-0.0003417703"
"M723.413T940.853"," 0.23468758","-0.18946176"," 0.45216091","-0.71654662"," 0.22284259"," 0.98797179"," 0.33670061","-0.61066323","-0.07537694"," 1.04924006","-0.23941329"," 0.21133371","-0.11229735"," 0.55913619","-1.43732039","-0.10736572"," 0.11435887","-0.67998703"
"M656.666T946.513","-0.067718121","-0.373682175"," 0.016429363"," 0.159414899"," 0.506369509"," 1.525062483","-0.263394024","-0.204389660"," 0.031323145"," 0.874744967","-0.161127187"," 0.461304534","-0.023873329","-0.134565285","-1.886598987"," 0.005584993","-0.100393719","-0.364491406"
"M521.224T935.29"," 0.29375885","-0.41581964","-0.04555686","-0.10948486"," 0.22294751"," 1.20691089","-0.06069180","-0.05165751","-0.07210727"," 1.04816068","-0.03763548"," 0.53021521","-0.24950927"," 0.09062061","-2.14195426"," 0.01841557","-0.28372474"," 0.05711238"
"M677.702T838.115","-1.598962226","-0.840142411"," 0.346238009","-0.006351733"," 0.171005614"," 1.132541718"," 0.194967129"," 0.335419625"," 1.330291687"," 0.969363946"," 0.458359762","-0.300519429","-1.637160397"," 0.531501115","-0.917884365","-0.702120649"," 0.461282755"," 0.072169850"
"M431.674T89.564","-0.3335531877"," 1.0845326370"," 0.5671929566"," 0.8329109641","-0.5019388841"," 1.4690620656","-0.5520549769","-0.7636791187"," 0.0004468992"," 1.2240249522","-0.4002003062"," 0.1972360876"," 0.0426895410","-0.4318707949","-1.3070915453","-0.5940837774"," 0.0451826134","-0.5788061257"
"M1390.547T1005.094","-0.40030529","-0.01152884"," 0.67235065","-0.03694022"," 0.30220618","-1.04261370","-0.27726578","-2.29149650","-0.02260552"," 1.64939523"," 0.31222213"," 0.71669551"," 0.15708320"," 0.75115703","-0.30892923"," 0.15226837","-0.05756325","-0.26412997"
"M313.275T1417.53","-0.619649712","-0.917647395","-0.452419501","-0.088106360"," 0.008092358"," 1.060319928","-0.212709255","-0.342078746","-0.418367407"," 1.011012319","-0.111438789"," 0.299369514","-0.184647739"," 0.788923733"," 0.373762747","-0.311816514"," 0.015833459"," 0.101567360"
"M216.938T89.656"," 0.10072412"," 0.59916391","-1.52274510"," 0.47800627","-0.58448147"," 1.38505937","-0.08017779","-0.52757937","-0.30973875"," 0.75631098","-0.12871943"," 0.80578025","-0.22011825"," 0.93826113","-0.93612025","-0.11028152","-0.11688017","-0.52646394"
"M888.803T66.684"," 0.70366388"," 0.07934449"," 0.88561142","-0.91246721"," 0.45353657","-0.95323348"," 0.18069718"," 0.56364354"," 0.39892459","-1.27040620"," 0.14153537"," 1.08339009"," 0.04369863"," 0.31991430","-1.28160506","-0.19392911","-0.14338621","-0.09893278"
"M477.088T1628.76","-0.321926657","-0.356992565","-0.076547341","-0.009472012"," 0.015009033"," 1.230993652","-0.166546286","-0.551746831","-0.312158783"," 1.219370714","-0.460858621"," 0.249938068","-0.445669529"," 0.100566186"," 0.679578580","-0.302359027","-0.329871497","-0.161307085"
"M365.135T389.484","-2.03421213","-0.79558853","-0.98773809","-0.50866802"," 1.25497372"," 0.71067812"," 0.01226869","-0.08213725","-0.17868396"," 1.33702153"," 0.36602855","-0.77947540","-0.66361911"," 0.52846827","-0.58251543"," 0.79558943"," 0.79595153"," 0.81165809"
"M577.255T863.306","-0.02199052","-1.61440192"," 0.38770451","-0.05647680"," 0.25326132"," 1.07071604","-0.02681752","-0.05059221"," 0.06798244"," 0.94439547","-0.16476587"," 0.70465022"," 0.13248073","-0.01793974","-1.13645884","-0.04490750","-0.31086964","-0.11597017"
"M613.564T887.981","-0.13346233","-0.41183883"," 0.13971452"," 0.26205369"," 0.41469933"," 1.10105960","-0.03976196","-0.23651078","-0.20475989"," 0.90287677","-0.08063139"," 0.21826663"," 0.14571239"," 0.39887139","-2.51015715","-0.03529187","-0.08313553"," 0.15229540"
"M549.062T87.818"," 0.12953022","-0.15439522","-2.78675283"," 0.38589586"," 0.17766760"," 1.16110109","-0.37899090","-0.01272503"," 0.19086219"," 0.81948691","-0.05721989"," 0.62167951"," 0.11146419"," 0.50651746","-0.43635629"," 0.03201444"," 0.12492739","-0.43470670"
"M428.819T94.411"," 0.17693238","-0.47672431","-1.27094349","-0.16840793","-0.01152226"," 1.31874206","-0.15144566","-0.54596318"," 0.31258964"," 0.77633317","-0.65500995"," 0.59745184"," 0.04666941"," 0.19047367","-0.33680352","-0.07536188","-0.06695820"," 0.33994820"
"M395.28T1470.273","-0.15877134","-1.53955904"," 0.02999852","-0.25790338"," 0.01239047"," 1.30857829","-0.46898511"," 0.03213003","-0.12665405"," 0.93917627","-0.22143555","-0.08742650"," 0.08609099"," 0.78616094","-0.65959032"," 0.07078853"," 0.01962806"," 0.23538321"
"M697.753T1005.082"," 0.13797699","-0.09502482"," 0.25208642","-0.02083389"," 0.05182978"," 1.37539123"," 0.23953490","-0.88598717"," 0.07290069"," 0.77700416","-0.16830199"," 0.90767718"," 0.12701042"," 0.10633803","-2.35570047","-0.38157244"," 0.08364102","-0.22397002"
"M285.243T1390.408","-0.543931411","-0.124858972"," 0.345672145"," 0.333229780"," 0.001111428"," 1.448152938","-0.361565213","-0.821516678","-0.146198237"," 1.246111100","-0.469907253","-0.063106198","-0.374706433"," 0.163644721","-0.284335860","-0.052642082","-0.220152318","-0.075001459"
"M1463.523T939.044","-0.70255275","-1.74997705","-0.44876877"," 0.05632089"," 0.76065778"," 0.63732072","-0.33877567"," 0.44424638"," 0.32156041"," 0.73018631","-1.24009893"," 0.28565025"," 0.75189060"," 1.04622391","-0.96160003","-0.44806997"," 0.54178686"," 0.31399908"
"M436.953T95.439","-0.260463982","-0.128264945","-0.547888428","-0.009231186"," 0.005322966"," 1.272366300","-0.231091155","-0.720460269","-0.002961870"," 1.153934397","-0.475583681"," 0.358684840"," 0.002450229"," 0.127463636"," 0.091685498","-0.314361396","-0.180940713","-0.140660241"
"M481.224T887.168","-0.04136181","-0.20800332"," 0.24521469","-0.03769770"," 0.12370168"," 1.18681616","-0.27713195","-0.22155396","-0.02596272"," 1.02159268","-0.10816188"," 0.56925984","-0.06404496","-0.02163834","-1.80064175","-0.10670330","-0.19310575","-0.04057763"
"M426.023T92.476","-0.09098814"," 0.18613808","-0.26164339"," 0.15598758"," 0.25501021"," 1.38752823","-0.44997612","-0.62640964","-0.01933938"," 1.21094068","-0.10751251"," 0.30050473","-0.01449885"," 0.15636565","-1.36863525","-0.02251123","-0.49299161","-0.19796903"
"M486.878T66.684","-0.143016342"," 0.146458908"," 0.611577356","-0.630521987"," 0.569444288"," 0.003133903"," 0.306792936","-0.029731193","-0.191856180","-0.220286867","-0.498406005"," 0.432939282"," 0.212695985"," 0.733173624"," 0.475876062","-0.757029704","-0.518047207","-0.503196858"
"M325.35T1454.83","-0.33481529","-0.31341284"," 0.28753436","-0.24553713"," 0.27813197"," 1.26637763","-0.04076906","-0.65488578","-0.31988693"," 0.86114447","-0.42434565"," 0.36294063","-0.13444996","-0.13561207"," 0.51522925","-0.18684609","-0.37845857","-0.40233893"
"M343.103T489.112"," 0.28650469","-1.39123177"," 0.22797410","-0.32303479"," 0.37439510"," 1.41891491"," 0.19020956","-0.34105217"," 0.69578346"," 0.05300275","-0.41538183"," 0.98694885"," 0.40539996"," 0.07682678","-2.25501756"," 0.02075363","-0.05592741"," 0.04493175"
"M871.81T66.912"," 0.48257240","-0.82065537"," 1.17752429","-0.50461539"," 0.14853671","-1.42273881"," 0.04795191"," 1.10395345"," 0.79799550","-0.18928590","-0.59068609"," 1.45896178","-0.33371287","-0.03285996"," 0.06720175","-0.64124837","-0.48622004","-0.26267498"
"M429.156T412.291","-0.34199491","-1.14173117","-0.14035809","-1.04311822"," 0.75389355"," 1.28025294","-0.17928942"," 0.03179709"," 0.03453295"," 1.19634920","-0.21877159","-0.09673229","-1.17447852","-0.14972950"," 0.28111047"," 0.30781464"," 0.24462734"," 0.35582552"
"M444.872T67.426","-0.24949064","-0.21777726","-0.05091457","-0.06724765"," 0.03108107"," 1.01986777","-0.04766533","-0.92623056","-0.30428476"," 0.94953100","-0.33829165"," 0.12767692","-0.20760522"," 0.30047996"," 0.81933752","-0.28095017","-0.32311518","-0.23440127"
"M643.851T67.124"," 0.20527666","-0.55670170"," 1.18274905","-0.38620085"," 0.05505599","-0.09329214","-0.22498922","-0.15346931"," 0.61755959","-0.30542742","-0.51779935"," 1.35274880","-0.32591926","-0.06660719"," 0.24936323","-0.26321482","-0.33242723","-0.43670482"
"M771.83T66.444"," 0.42454642","-0.48149355"," 1.22983709","-0.66530007"," 0.16565375","-1.72957302","-0.04484951"," 0.22198619"," 0.73640180","-0.31457080","-0.34834169"," 1.29841643","-0.13503846","-0.02506130"," 0.35257158","-0.14771950","-0.30412195","-0.23334340"
"M383.462T316.499"," 0.026798230","-1.048419690"," 0.099390978"," 0.229718276"," 0.083094420"," 1.349518408","-0.013720690","-0.342183069","-0.014351356"," 1.023844094","-0.762499431"," 0.653406344"," 0.002582825"," 0.504719353","-1.381851636"," 0.018128563","-0.115592255","-0.312583363"
"M532.307T1586.442","-0.714271664","-0.800035142"," 0.983388402"," 0.233023836"," 1.189480529"," 1.751042162","-0.762332402","-0.962342578","-0.651185174"," 0.930545702","-0.785622567","-0.283942500","-0.753993426","-0.502410989","-0.006044115"," 0.209507199"," 0.475596026"," 0.449596702"
"M607.262T1433.034","-0.18162542","-0.55582096"," 0.07330902","-0.02500915"," 0.27924942"," 1.43961927"," 0.10642783","-0.77232249","-0.29433044"," 1.31944665"," 0.16749827","-0.06174808","-0.31001495"," 0.03384490","-1.16331051","-0.03801394","-0.09230941"," 0.07510998"
"M463.182T861.112","-0.1284458480","-1.4565857079","-0.1317509170"," 0.3513363067"," 0.3321666242"," 1.3781658131"," 0.2462756266","-0.2632021356"," 0.0008327413"," 0.8492057894","-0.1321595804"," 0.5190197361"," 0.0900275474"," 0.1580208764","-0.5719748850","-0.4213396314","-0.4487963302","-0.3707960257"
"M951.444T1329.777","-0.09441157","-0.81024360"," 0.28095579"," 0.56071955","-0.24420191"," 0.92920502"," 0.13800294"," 0.13421273"," 0.25724136"," 0.83323399","-1.12381406"," 0.71875332","-0.14617837"," 0.07910047","-1.38133772","-0.09167559","-0.02021643","-0.01934591"
"M554.347T1333.324","-0.04429111","-0.49362386"," 0.17046140"," 0.06696177"," 0.42801451"," 1.22793518"," 0.09227908","-0.38108506"," 0.29932042"," 0.78131556"," 0.04585705","-0.09558641","-0.12200659"," 0.49264955","-2.30683506","-0.01777278","-0.10162748","-0.04196616"
"M970.574T320.828","-0.002351998","-1.729216936"," 0.029714499","-0.158504984","-0.050633318"," 1.364115543","-0.372183452","-0.033630774"," 0.446854435"," 0.636208586"," 0.102408217"," 0.052760086"," 0.049680559"," 0.460867711","-1.792812077"," 0.207934710"," 0.459479051"," 0.329310142"
"M323.042T818.446","-0.240409051","-0.298310618"," 0.486458265","-0.564613284"," 0.195916333"," 0.963681846"," 0.049820407"," 0.098477652"," 0.242077346"," 0.652873158"," 0.043326274"," 0.565125632"," 0.175130805","-0.473683820","-2.085275093"," 0.094163024"," 0.002590223"," 0.092650903"
"M484.016T89.822","-0.267992616"," 0.719896640","-0.003545162"," 0.773757802","-0.226723110"," 1.273509327","-0.431995357","-0.633232361"," 0.117595300"," 1.192093175","-0.495911247"," 0.175204592","-0.009918031"," 0.081261766","-1.348980169","-0.459885116","-0.040539170","-0.414596262"
"M927.398T981.461"," 0.495811339","-1.730436252","-1.467328127","-0.800437529"," 0.726538330"," 1.219126682","-0.450036200","-0.240186511"," 0.584764274"," 1.415771450","-0.009579922"," 0.839900269"," 0.186661561","-0.041413397","-0.975308430"," 0.471137571"," 0.058354826","-0.283339934"
"M333.062T954.304","-1.598684125"," 0.007092075"," 0.051250957","-0.762869385"," 0.082680396"," 1.033732291","-1.643717103"," 0.446871917"," 0.855915506"," 1.200268936"," 0.404187769","-1.195505380"," 0.540451904"," 0.316037223","-0.935156300"," 0.456836681","-0.078621222"," 0.819227859"
"M543.282T933.008"," 0.32688580","-0.21118891"," 0.09855410","-0.12923582"," 0.13545267"," 1.09102841"," 0.18961726","-0.47179644","-0.23171948"," 1.15661126"," 0.02368423"," 0.46548966","-0.43068959"," 0.07488295","-1.19583237","-0.27051939","-0.33911160","-0.28211275"
"M415.161T821.344"," 0.05379277","-0.38156496"," 0.61036602","-0.12583298"," 0.30724005"," 1.13438954"," 0.08721724"," 0.06371779"," 0.25081295"," 0.43957722","-0.10712299"," 0.49067776","-0.30081880","-0.04687722","-2.48127001"," 0.13675860"," 0.08247197","-0.21353493"
"M737.676T1009.279","-0.24535845","-0.22693675","-0.02783149"," 0.53716943","-0.31678753"," 1.41867554","-0.11006362","-1.24315804","-0.11784216"," 1.26848377"," 0.27514583","-0.17141543"," 0.32077833"," 0.45271859","-0.85411823","-0.46345364","-0.03262083","-0.46338533"
