"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M1627.95T13.58"," 8407.256","10306.342","10306.342"," 9921.676"," 8803.237","11005.423"," 9738.869"," 9904.640","11997.076","13279.115","11894.502","11210.272","10778.365"," 8764.983"," 9107.900"," 8567.296","10790.617","11449.717","12329.199"
"M1629.68T15.51","5173.108","7697.539","7697.539","4964.850","6391.750","6653.879","7122.376","6939.056","7545.995","6587.762","7555.482","6998.791","6815.496","5710.659","5354.226","7402.385","6864.413","5904.966","6080.860"
"M1633.03T13.55"," 8372.425"," 9170.897"," 9170.897","11388.062"," 8418.108"," 8933.577"," 8442.985"," 9102.220"," 7662.920"," 8283.515"," 7934.932"," 8832.222"," 6961.669"," 8323.915"," 8238.635"," 7588.406","10172.901"," 9211.824"," 6914.911"
"M1633.39T13.55"," 7406.724"," 7546.359"," 7546.359","11729.082"," 7634.836"," 8165.426"," 8893.926"," 8305.086"," 9310.687"," 7856.057"," 9567.030","10617.729"," 8940.964"," 9790.503"," 7715.643"," 9323.876"," 9368.259","10122.608"," 7805.437"
"M1633.93T13.55"," 8110.356"," 8440.196"," 8440.196"," 9668.920"," 8390.531"," 8779.817"," 8988.784","10164.506"," 9341.168"," 8406.206","11690.642","11961.398","10871.316","10696.813"," 8859.083"," 9330.753","11992.545"," 8331.539"," 9460.296"
"M1634.68T13.55","10004.522","10711.219","10711.219","12174.414","10857.640","12358.549","12330.053","10943.744","11601.749","10371.290","10695.510","11966.248"," 6510.768","10258.900"," 9071.781"," 9755.054"," 7959.829"," 6411.176"," 7043.066"
"M1638.68T13.55"," 8831.569"," 9403.190"," 9403.190","10565.602"," 9880.461"," 9098.090"," 9769.220"," 8972.930","10351.992"," 9415.480"," 9258.094","10479.602","10246.769","11197.361"," 8241.054"," 9922.195"," 6099.030","10347.014","10889.322"
"M1641.68T13.55","10765.935","10925.593","10925.593","11020.964","11904.291","11476.553","10734.879","10751.088"," 9738.203","10998.563","11043.970","11589.207","10443.940","10219.438"," 9627.606","11185.080","11230.027","11275.438","11259.176"
"M1645.68T13.55"," 8569.824"," 9041.753"," 9041.753","10180.450"," 8895.723"," 8346.038"," 9640.836"," 8095.319"," 5225.630"," 8687.862"," 9482.581"," 5821.412"," 8379.161"," 8756.962"," 8150.757"," 9493.490"," 8356.809","11000.720"," 4796.346"
"M1646.68T13.52","10325.854","11529.443","11529.443"," 9713.052","11886.371","11276.048"," 9183.957"," 9573.577","10474.486"," 9211.424","10767.369","11894.175","10284.883","11427.966"," 8409.607"," 9228.504","11418.632","10854.338","10396.856"
"M1650.02T13.54","6638.988","9324.213","9324.213","9947.754","8358.643","6417.951","7384.086","9644.947","7642.982","7125.035","7057.355","9750.855","6896.709","8979.546","7135.424","9414.163","9427.260","9033.022","8173.676"
"M1650.18T13.55","5287.602","6949.057","6949.057","5041.078","5047.096","6070.113","5489.056","6546.316","5370.062","3534.117","5835.126","7312.110","4629.699","4753.791","4089.638","3153.297","3809.965","6161.554","6441.621"
"M1650.92T13.6","6840.354","5837.348","5837.348","7339.954","8130.275","6614.145","6941.512","9010.349","8198.522","9366.523","9607.153","7577.516","8905.025","9163.361","5792.018","7418.038","8359.394","6430.214","7884.575"
"M1655.36T13.55","12130.46","11326.75","11326.75","16037.97","12977.20","12390.53","13317.98","10980.84","12721.45","11604.94","13299.13","14384.67","13255.80","11574.62","12537.16","12622.78","12676.67","12961.84","12163.96"
"M1660.67T13.55","7414.986","8551.005","8551.005","7259.714","6859.625","7780.918","6865.812","6401.868","6456.371","5488.597","4852.916","6466.125","6910.447","6796.859","7079.609","5994.706","4663.175","6828.553","7096.187"
"M1662.18T13.6","7280.161","7837.121","7837.121","8316.876","7994.789","8787.213","9148.976","8920.773","8789.260","8988.415","9568.768","8907.337","9669.855","8175.550","6866.198","5601.808","6465.640","9079.705","8936.062"
"M1662.68T13.52"," 9288.571","10658.918","10658.918","10902.610","12319.053","10847.495"," 9488.354"," 9556.682"," 6032.042"," 8875.640","10220.272","10366.611"," 9154.554","10535.724"," 8718.622"," 9489.202","10447.517"," 9753.638"," 9602.324"
"M1663.68T13.55","14343.31","14146.91","14146.91","16090.13","15124.14","14546.98","15123.23","16982.97","15724.60","12535.34","14601.32","15773.69","14373.16","13113.77","13522.39","12808.35","15007.02","14125.13","15523.80"
"M1664.01T13.55","11002.742"," 9956.681"," 9956.681","12772.202","11726.357","11761.037","11504.410","11587.218","11180.831","10790.910","11311.584","11119.111","11843.564"," 9366.853","10197.476","10309.016","12921.481","10024.171","11947.736"
"M1668.44T13.55","7373.603","7270.982","7270.982","8465.320","7912.342","7748.952","9742.675","5558.626","6704.052","7068.071","7512.030","6124.288","7433.310","7471.672","6354.544","6676.232","8614.166","8433.812","6943.236"
"M1668.68T13.55"," 8561.294","10963.952","10963.952","10056.078","10590.507"," 8082.399","10377.038"," 8873.438"," 9006.410"," 7102.414"," 8586.837","10720.830","10226.709","10156.632"," 8497.897","10387.329","10664.212","10252.768"," 9085.393"
"M1671.36T13.55","6941.373","8195.349","8195.349","8423.194","6671.291","7470.072","7806.156","5804.089","8288.060","6703.815","7532.072","7445.321","6655.865","6835.998","6015.448","6675.951","7528.870","7361.037","7415.308"
"M1671.67T13.55","10638.239","11579.296","11579.296","13285.738","12963.342","11354.785","12980.133","11996.690","13177.414","11079.016","11325.652","13036.426","12014.076","10108.980","10602.277"," 9480.463","12331.522","10570.990","11953.792"
"M1671.98T13.55","11071.87","10641.07","10641.07","11831.39","16080.50","11851.13","14551.52","12301.43","12777.49","11915.69","12653.82","12685.42","12345.70","15080.38","10963.99","11886.99","13515.36","13373.15","12159.55"
"M1672.4T13.49"," 9690.706"," 9830.426"," 9830.426","11600.698"," 8810.462"," 8761.489"," 9410.252"," 8674.033","10431.640"," 8072.022"," 8013.392"," 8516.718","10603.841"," 8602.557"," 7552.794","10044.489"," 7943.483","11826.761","11456.195"
"M1674.67T13.6"," 8054.264"," 9232.169"," 9232.169"," 8106.246"," 9137.996"," 8315.202"," 9054.649"," 8387.172"," 8898.165"," 7343.225"," 8079.152","10241.762","10127.284"," 8905.351"," 7582.893"," 6182.876"," 8642.896"," 8630.532"," 8348.230"
"M1678.17T13.55"," 8874.343"," 8776.084"," 8776.084","10417.158"," 9503.375"," 9037.470"," 8242.654"," 9559.537"," 9534.518"," 7705.679"," 9185.190"," 9438.712"," 9412.594","10441.491"," 9619.098"," 9976.397","10809.136"," 9841.452"," 9341.942"
"M1678.94T13.55"," 7901.768"," 9973.620"," 9973.620","11392.074"," 9050.366"," 7923.303"," 9806.945"," 9881.849","10919.868"," 8232.368"," 9951.876","10220.461"," 9338.162"," 8539.372"," 8710.595"," 9030.393"," 8984.824","10789.889"," 9521.172"
"M1679.43T13.55"," 7686.198"," 8735.259"," 8735.259"," 9492.392"," 9473.288"," 8270.143"," 7458.949"," 9794.410"," 8190.561"," 8828.015"," 8088.746","10923.711"," 9826.503"," 8119.276"," 7035.095"," 6781.842"," 8447.099"," 6736.475"," 5573.344"
"M1684.67T13.55","10666.150","11057.975","11057.975","14054.036","12801.656","12441.339","10990.874","10760.294","11646.392","10851.060"," 9767.573","11725.890","11007.708","10625.863"," 8204.935","12066.251","11298.246","11345.113","11962.211"
"M1687.34T13.6"," 8083.839"," 7358.075"," 7358.075","10042.036"," 9889.554"," 9125.906"," 9821.783"," 8978.948","10517.835"," 8159.701"," 9713.081","10854.504"," 9077.257"," 8241.611"," 8879.149"," 9397.011"," 9378.086"," 9404.553"," 8553.522"
"M1687.68T13.55"," 7308.171"," 9005.942"," 9005.942","10204.522"," 5923.718","11977.614"," 9317.870","10164.506","12092.869"," 8902.050"," 8526.089","10880.380","10210.794","10369.953"," 8640.365","10265.318","10227.667","10503.327","10507.529"
"M1689.67T13.55"," 8078.407"," 9310.182"," 9310.182","11161.384","10656.815"," 8434.484"," 8203.155"," 7796.350"," 8687.302"," 8688.883"," 8490.664","10095.250"," 9476.456"," 8040.122"," 7675.196"," 7981.919"," 5324.868"," 8983.454"," 9216.512"
"M1694.67T13.55","11684.41","11910.02","11910.02","12015.94","12431.95","12892.88","12678.15","12509.54","12933.31","10641.86","12717.30","13888.73","11218.32","13190.59","10570.70","11058.83","12401.86","13150.43","11241.47"
"M1695.93T13.55"," 7727.008"," 8735.259"," 8735.259"," 9043.048"," 9796.066"," 9663.573"," 9628.800"," 8246.750"," 9772.200"," 6276.991"," 8833.171"," 9277.906"," 9701.130"," 6902.646"," 8903.228"," 8532.992"," 9199.513"," 9725.391","10807.101"
"M1696.67T13.55","8099.077","8572.728","8572.728","7889.598","9690.186","7983.442","9073.138","9616.862","8204.593","8215.390","9883.597","5715.685","8066.221","9683.391","7745.427","7208.020","9364.041","7629.920","9619.309"
"M1700.67T13.55","10805.020","11454.997","11454.997","13151.336","10877.182","11932.415","12419.146","10933.343","13293.081"," 8933.602","12064.520","11117.106","12316.985","11881.174","10185.437","11267.476","10698.671","12352.217","13263.716"
"M1701.38T13.51"," 6386.699"," 9018.391"," 9018.391"," 6569.650"," 8064.977"," 8422.216"," 6483.057"," 6615.856"," 4728.996"," 7021.362"," 5893.968"," 4057.868","13372.790"," 7685.529"," 4926.172"," 7442.030"," 7128.870"," 8708.736"," 7942.885"
"M1701.92T13.55"," 7050.191"," 8380.140"," 8380.140"," 9570.626","10311.704"," 7286.382"," 9267.720"," 8391.184","10420.203"," 7128.357"," 9217.738","11378.426"," 8735.041","10908.656"," 8283.192"," 7245.554"," 7381.681"," 8574.386","10447.787"
"M1702.42T13.55","6055.007","5775.228","5775.228","6395.128","6538.977","6383.813","5768.242","7006.182","6708.075","4138.733","4759.447","6196.774","5808.322","6008.630","6738.964","6110.413","7796.545","6664.805","5919.784"
"M1705.67T13.55"," 7810.000"," 9231.021"," 9231.021"," 6505.458"," 9539.347"," 8523.659"," 9764.704","10071.213"," 6993.238"," 8392.980"," 7752.543"," 9096.946"," 9120.272"," 5275.780"," 6683.608"," 7055.086"," 8701.555","11588.357"," 9824.128"
"M1706.17T13.55","5007.279","9314.832","9314.832","7414.176","7984.891","5605.345","7365.583","7350.910","7199.688","5358.145","8298.759","7475.351","6367.003","6491.090","5708.455","7114.595","6780.597","7934.520","8942.079"
"M1706.67T13.55"," 7783.848"," 9048.064"," 9048.064"," 5550.602"," 8888.207"," 8345.241"," 7428.913"," 8197.549"," 7498.339"," 8246.616"," 8839.184","10797.911"," 7622.751"," 6192.303"," 7524.326"," 8144.283"," 6826.737"," 8359.156"," 8091.825"
"M1708.67T13.55","13807.46","12334.95","12334.95","17004.86","14734.24","13914.66","16096.14","15685.18","14478.91","13066.21","13870.31","16423.86","15658.89","14650.91","10303.83","13889.87","14656.22","13561.19","13957.12"
"M1709.01T13.55","10150.441"," 9942.751"," 9942.751","10768.208","13473.183","10396.007"," 9745.148","10598.383","13742.622","10102.959","10236.254","12168.767","11416.887","10217.432"," 9992.805","10172.266","11839.984","10104.380","10152.366"
"M1709.34T13.55"," 9239.480"," 8317.845"," 8317.845"," 9715.058","10662.833"," 9248.212"," 8140.348","11471.274"," 8547.566"," 8517.996"," 8571.986","12141.902"," 9142.436"," 8913.676"," 8081.139"," 9491.833"," 8439.637","10290.614","10237.227"
"M1709.67T13.55"," 8144.822","10154.925","10154.925"," 6696.028"," 9062.104"," 8202.118"," 6742.166"," 8679.962"," 9106.369"," 7736.188"," 9412.084"," 6455.168"," 9210.404"," 6386.043"," 6721.731"," 7979.045"," 8945.172"," 9012.717"," 9038.338"
"M1712.17T13.55"," 7933.267"," 9202.103"," 9202.103"," 9486.374"," 6497.765"," 7202.880"," 6393.671"," 7488.398","10402.147"," 3853.784"," 9900.331"," 9585.895"," 7713.161"," 7746.312"," 8088.149"," 7777.911"," 6989.748"," 6915.539"," 6642.448"
"M1712.92T13.55","5349.624","5691.728","5691.728","8070.138","5587.417","6946.039","7778.120","7617.742","6776.767","6730.238","8209.070","7209.089","4712.064","8229.667","6892.282","6017.009","4887.647","8449.593","7809.960"
"M1717.34T13.55"," 9225.130"," 9616.847"," 9616.847","10284.762","11948.365","10235.587"," 9424.188","11126.273","10974.384"," 9177.452","10250.532","11040.116","10505.683"," 9533.861"," 9220.268"," 9905.035"," 9573.683"," 9450.178","10552.829"
"M1719.17T13.55","7745.052","7807.055","7807.055","8487.386","8259.678","8132.406","9333.197","7993.910","8288.784","8370.646","9250.076","9119.511","7218.285","8534.378","6957.644","5672.263","7412.517","6389.295","7581.918"
"M1722.98T13.55"," 9821.357","14116.664","14116.664","14052.030"," 9066.012","10134.446","11071.467","10456.590","12144.463"," 7688.627","14737.195","11631.087"," 9983.798","11456.368"," 9119.483"," 8879.296","10714.546","15017.184","12726.064"
"M1725.67T15.5","7880.567","8362.268","8362.268","8407.146","8276.605","7588.614","7166.598","8446.330","4703.002","6339.853","8562.584","8350.878","7998.016","7654.070","5989.363","7848.522","7209.901","8195.396","8619.682"
"M1729.92T13.55","5081.808","6946.313","6946.313","8096.216","8376.128","7782.422","6906.986","6644.709","7514.374","6252.954","7445.888","7789.660","8273.925","7742.384","4494.531","6285.589","4890.856","6067.692","7270.021"
"M1730.67T13.55"," 7670.634"," 9803.417"," 9803.417"," 7843.460"," 9603.740"," 9519.731"," 7276.730","10506.476","10111.248"," 4381.362"," 6441.981"," 7059.815"," 8699.058"," 8177.442"," 7891.908"," 7580.485"," 9367.086"," 5008.982"," 8273.700"
"M1731.34T13.55"," 9980.978","10270.437","10270.437","12557.560","12670.639","11260.913","12042.447","10028.889","12286.105"," 9156.987","11835.688","12734.489","11569.166","12069.648","10149.318","11836.983"," 9944.508","10025.137","10831.165"
"M1731.67T13.55","10904.823","10573.098","10573.098","13388.044","12266.005","11303.402","11672.003","11291.890","13596.168","11795.415","12835.859","12139.628","11877.666"," 8371.653","10299.812","10943.930","12500.007","12763.638","12240.962"
"M1739.67T13.55"," 8565.670"," 8332.556"," 8332.556","10940.724"," 8751.087"," 7018.481"," 9225.067"," 8743.064"," 9632.812"," 8591.256"," 8925.371"," 9921.977"," 8830.516"," 7417.450"," 7737.013"," 8593.768"," 8707.881","11050.856"," 9372.014"
"M1739.98T13.57"," 6317.679"," 7700.823"," 7700.823"," 9622.782"," 7690.987","10674.389"," 9213.053"," 7995.998","11121.202"," 9374.860","12089.757"," 9724.323"," 6473.438"," 6894.077"," 7958.125","10556.963","10501.690"," 7629.920"," 9850.947"
"M1746T13.55"," 7731.877"," 8643.811"," 8643.811"," 6635.848"," 8114.248"," 8845.543"," 7421.656"," 7600.734"," 9118.280"," 6993.485"," 8714.596"," 9098.948"," 8912.601"," 6234.414"," 6910.341"," 6878.011"," 8535.929","10709.667"," 9193.498"
"M1747.15T13.58","7488.358","7742.915","7742.915","5973.868","8776.076","7834.974","7148.576","8585.680","7849.789","7053.406","9864.614","9096.494","7604.836","8588.520","7446.445","7152.277","8374.867","8000.888","7299.988"
"M1747.42T13.55","6456.181","7035.370","7035.370","9016.970","7592.335","7695.645","7957.802","6361.828","8046.957","6994.973","6508.125","8107.728","4613.770","6944.209","7233.385","5584.073","7388.443","5421.317","7203.836"
"M1752.91T13.55","6450.132","6824.062","6824.062","8832.418","8444.208","7148.313","8872.538","8033.036","8083.181","7773.385","6292.475","7135.877","7948.787","7483.703","6858.172","7592.234","9362.439","8638.340","8141.441"
"M1755.66T13.54","7863.627","8419.349","8419.349","8385.080","8691.981","9517.285","8627.224","8574.725","8881.353","8289.177","7698.427","8680.536","8046.015","8739.174","7761.091","8514.173","8832.831","8624.080","7983.683"
"M1756.66T13.55"," 7359.445"," 8793.210"," 8793.210","10320.870"," 8870.055"," 7153.064","10447.248"," 7273.830"," 7318.585"," 4503.096","10093.908","11002.478"," 7797.414"," 7343.255","10504.484"," 6992.231"," 7518.119"," 9851.289"," 6849.395"
"M1757.66T13.6"," 7447.672"," 8552.684"," 8552.684"," 9213.558"," 8976.149"," 8143.695"," 9609.529"," 5178.631","11161.384"," 6970.539"," 8437.712"," 9455.788"," 9156.477"," 8251.637"," 7267.859"," 8428.043"," 6973.123"," 9502.810"," 7277.052"
"M1764.66T13.55","7967.881","8468.500","8468.500","8413.164","8402.523","7421.538","7985.580","8266.811","7561.556","6427.609","8622.074","8008.596","5431.345","8377.968","6767.880","8123.810","6638.757","8073.077","8591.437"
"M1767.99T13.55"," 6905.229"," 7294.610"," 7294.610"," 8308.852"," 8564.041"," 7820.406"," 8152.384"," 7191.510"," 7923.265"," 7494.553"," 9243.606","10494.544"," 7629.737"," 7864.706"," 6891.438"," 6511.924"," 8085.178"," 7414.950"," 8019.988"
"M1770.66T13.55","7597.937","8171.852","8171.852","8425.200","9265.968","8384.667","7959.549","6573.662","6632.938","4424.133","9183.642","9433.402","8708.149","8362.088","8658.424","7666.336","9468.375","8610.480","7467.782"
"M1774.42T13.55","5679.100","5885.080","5885.080","8174.450","6305.655","5808.854","6315.025","4810.930","6377.074","5158.416","5594.880","6074.222","5867.361","6411.904","5418.068","3820.102","6249.626","6589.904","4746.264"
"M1780.66T13.55"," 9391.934"," 8819.267"," 8819.267","10421.170","10389.929","10239.832"," 8768.520","11222.451","10964.004"," 8516.651"," 9595.121"," 9226.155"," 8458.365","10570.449"," 7652.741"," 8072.088"," 9751.622"," 9681.276"," 8673.944"
"M1785.33T13.55","6248.742","4724.565","4724.565","8130.318","8029.017","7009.072","5742.890","7600.812","7840.425","6404.082","7630.293","7151.891","6380.221","8263.669","5168.969","6439.257","5760.480","5209.601","5827.737"
"M1785.65T13.55","6875.498","4779.504","4779.504","7903.640","8800.264","8220.842","8087.703","7700.227","8697.216","8340.420","8253.450","9679.973","8574.095","7777.280","7182.343","6510.075","7035.372","6487.792","7672.651"
"M1791.36T13.55"," 8420.452"," 8863.363"," 8863.363","10892.580"," 8468.143"," 9841.565"," 9136.962"," 7828.551"," 9016.433"," 7598.208"," 8478.401"," 9329.684"," 8525.600"," 9409.104"," 7847.763"," 8245.981","11284.631"," 8674.647","13201.099"
"M1797.15T13.55","7146.000","5581.770","5581.770","8104.240","7850.614","6519.198","7339.549","7391.255","8069.584","6592.462","7493.991","8025.892","6081.089","7622.068","8207.533","5878.710","6835.596","7964.598","6748.742"
"M1797.41T13.55"," 7018.542"," 7839.125"," 7839.125"," 6515.488"," 7954.805"," 7630.010"," 8812.573"," 8113.371"," 8577.438"," 7135.168"," 9069.685","10961.516"," 8303.714"," 9316.429"," 7774.765"," 8064.634"," 7997.853"," 8934.503"," 9688.980"
