"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M1334.74T12.55"," 0.09295341"," 0.64612429"," 0.64612429"," 0.07754612"," 0.53449765","-0.18362312","-0.03247033"," 0.08638552"," 0.04558129","-0.16464989","-0.09162297","-0.50964805","-0.18398969","-0.07484296","-0.05121178","-0.42309925","-0.10592502","-0.06597677","-0.24215275"
"M1335.73T17.55","-0.41279246","-0.31557285","-0.31557285"," 0.27094075"," 0.13174453","-0.08965606","-0.02867878"," 0.25477867"," 0.07056670"," 0.50870556","-0.32464553"," 0.14602976","-0.05980789","-0.21576347","-0.09491902"," 0.03627404"," 0.05864654","-0.10899327"," 0.48871563"
"M1339.73T16.56","-0.682024743","-0.141702243","-0.141702243"," 0.091279792"," 0.010856966"," 0.707007068","-0.245852044"," 0.062854363","-0.190833062"," 0.635267474","-0.123240030","-0.235393574"," 0.026370416","-0.327651487","-0.000803955"," 0.663484246","-0.314928084"," 0.075152134"," 0.131859006"
"M1340.74T16.56","-0.63722061","-0.36105648","-0.36105648","-0.02341641"," 0.09235616","-0.24675017","-0.10955806"," 0.39030148"," 0.12022177","-0.06492704"," 0.27323504"," 0.22609089"," 0.28107974"," 0.05994996"," 0.06279916"," 0.32661408"," 0.01692072","-0.08899051"," 0.04340675"
"M1341.42T17.55","-0.79216127","-0.22418331","-0.22418331"," 0.05177130"," 0.46500280","-0.10571715","-0.23637369"," 0.26494598","-0.03353870","-0.15350471"," 0.01652066"," 0.10619955"," 0.24986066"," 0.13852139","-0.20656035"," 0.37682688"," 0.31308218"," 0.07149441","-0.07800333"
"M1341.74T17.55","-0.26723872","-0.43284999","-0.43284999"," 0.38045924","-0.03140635"," 0.84031840","-0.05482916"," 0.05761735"," 0.18466582","-0.09905022"," 0.56071053"," 0.28155197","-0.02702476","-0.11587950","-0.13628143","-0.25644292","-0.42636569","-0.18998539"," 0.16488082"
"M1342.73T17.56","-0.696369787"," 0.256092232"," 0.256092232"," 0.221995368"," 0.211606014","-0.246994888"," 0.193253993"," 0.133644755"," 0.168882076","-0.421228180"," 0.260403924","-0.043299060","-0.053979750"," 0.030273669","-0.452384945"," 0.191065526"," 0.260113793","-0.009504352","-0.259662620"
"M1343.06T12.55"," 0.207052148"," 0.379979170"," 0.379979170"," 0.101758525"," 0.005683833","-0.152468821","-0.194226741"," 0.272898432","-0.019568524","-0.369017909","-0.146727224","-0.098083970","-0.088009676","-0.059765158","-0.177135190"," 0.132002530"," 0.020457289","-0.018758182","-0.176049701"
"M1343.73T17.56","-0.40622595"," 0.36911326"," 0.36911326","-0.11784557","-0.26253820","-0.34840519","-0.15037688"," 0.13092406","-0.09751353"," 0.86499192"," 0.37156361","-0.05638483"," 0.01239401","-0.11695999","-0.05149394","-0.31150058","-0.20661007","-0.36608332"," 0.37383794"
"M1344.23T13.55","-0.083759598"," 0.076272834"," 0.076272834"," 0.078585223"," 0.128102672"," 0.004602282","-0.064524570","-0.841248603"," 0.386871335","-0.133087834"," 0.015711117","-0.192030786","-0.045241007"," 0.231704056"," 0.209389868","-0.032890932"," 0.095235237"," 0.025364294"," 0.064671577"
"M1345.24T13.55","-0.245798938","-0.643507084","-0.643507084"," 0.279512499"," 0.261058641"," 0.172156039","-0.081667767"," 0.007661224"," 0.188255687","-0.042364026"," 0.014956107","-0.032264190"," 0.181450364"," 0.006492710"," 0.119667416"," 0.067796720"," 0.018707982"," 0.191198643"," 0.180195059"
"M1345.41T12.6","-0.32621989","-0.19697770","-0.19697770"," 0.27015586","-0.16935901"," 0.15735971","-0.34569348"," 0.28471912"," 0.21303335","-0.37229693","-0.21588193"," 0.08092657"," 0.15367958"," 0.52924540"," 0.03492872","-0.45413001"," 0.25789389"," 0.30805166","-0.01245720"
"M1348.23T13.54","-0.26206221"," 0.16332136"," 0.16332136"," 0.17535010","-0.25123185","-0.13917154","-0.15525876","-0.06142440"," 0.13370864","-0.80760205"," 0.22608876"," 0.30145531"," 0.25127914"," 0.15083415"," 0.17457937","-0.13399954"," 0.02891683","-0.08386671"," 0.12576205"
"M1348.4T17.55","-0.89824314"," 0.16186585"," 0.16186585"," 0.05368005"," 0.15103722"," 0.18237010","-0.10213151"," 0.05079598"," 0.36119334"," 0.56970814"," 0.10680794"," 0.06340195","-0.25693466","-0.12818340","-0.15800595"," 0.22756735","-0.08245348","-0.29570580","-0.16863582"
"M1348.98T13.55"," 0.08482586","-0.39992175","-0.39992175"," 0.23098871"," 0.04056751","-0.08711122"," 0.08731291"," 0.04426643"," 0.01145537","-0.13971861"," 0.19920066","-0.02735365","-0.01714957","-0.20381902"," 0.08857291"," 0.03600948","-0.01618503"," 0.09161330"," 0.37636743"
"M1350.24T13.55","-0.24012856","-0.37595334","-0.37595334"," 0.32553438"," 0.09369201"," 0.03460293"," 0.05666153","-0.81420436"," 0.27370578"," 0.21592251"," 0.10461166"," 0.02955275","-0.14891942"," 0.02089479"," 0.27091557"," 0.14616971"," 0.16888143"," 0.03952681"," 0.17448716"
"M1350.74T12.54"," 0.12509002","-0.02278654","-0.02278654","-0.09554066"," 0.53388854","-0.26040983"," 0.14565136"," 0.07771241","-0.06520579","-0.38967567","-0.53261301","-0.25312785"," 0.01623916"," 0.22312963"," 0.06180475"," 0.19007631"," 0.04396397"," 0.35568516","-0.13109542"
"M1352.23T15.53"," 0.01982701","-0.38435049","-0.38435049"," 0.05759486"," 0.14532696"," 0.23697267","-0.29155049","-0.09587554"," 0.10671489"," 0.18979103"," 0.34002608","-0.33907790"," 0.15746929","-0.62501223"," 0.05123362","-0.07850068"," 0.31607534"," 0.21358788"," 0.36409819"
"M1353.73T17.55","-0.56038704","-0.02818122","-0.02818122"," 0.13873963","-0.04845391","-0.58728403"," 0.06483111","-0.01389712"," 0.09086920","-0.15076216"," 0.29438204","-0.09643895"," 0.20763464"," 0.29651930"," 0.01600233","-0.10246290"," 0.01921607"," 0.27617602"," 0.21167819"
"M1355.99T13.55"," 0.126568362"," 0.149268130"," 0.149268130"," 0.122579566","-0.127190972","-0.024777424","-0.171538503"," 0.116360287","-0.286545274"," 0.236346829"," 0.527702781"," 0.419227267","-0.730414237","-0.220874274"," 0.041288994","-0.270325879"," 0.009736873"," 0.044711319","-0.111391978"
"M1356.48T14.02"," 0.082260343","-0.104700805","-0.104700805"," 0.153803023"," 0.034992161","-0.398155867","-0.335467958"," 0.580236556"," 0.193095878"," 0.032745814","-0.150023189"," 0.137748382"," 0.155876942","-0.001868849","-0.431853658"," 0.068876332"," 0.206517652"," 0.049362727","-0.168744678"
"M1357.73T12.61","-0.105352918"," 0.223126763"," 0.223126763","-0.395485795","-0.043921265","-0.118719592","-0.083826531"," 0.002598019","-0.111546791","-0.036866994","-0.426138851"," 0.652658118"," 0.493093230"," 0.001263362","-0.111552488"," 0.474700537","-0.508190515","-0.024463916","-0.104501136"
"M1357.73T17.55","-0.31580210"," 0.12378306"," 0.12378306"," 0.39742142","-0.03815163","-0.07946054","-0.19281599","-0.02920311","-0.73936201","-0.11670820"," 0.04068018"," 0.17501858","-0.04449628","-0.01332400"," 0.17026617"," 0.14142947"," 0.07518517"," 0.21821950"," 0.10353723"
"M1359.74T13.52","-0.019396136"," 0.325431817"," 0.325431817","-0.322318426","-0.384168162"," 0.254775158"," 0.024579724","-0.066988527","-0.405814564"," 0.045905043"," 0.348721683","-0.702414735"," 0.031705531"," 0.201518715","-0.154729152"," 0.163236468","-0.005333166"," 0.297357488"," 0.042499424"
"M1361.41T13.55","-0.209574911","-0.507686038","-0.507686038","-0.113448698","-0.018820812"," 0.219810203","-0.021799727"," 0.077825406","-0.041385316","-0.045626036","-0.008842763"," 0.046162703"," 0.349758466"," 0.077581049","-0.045841575","-0.056861791"," 0.261207839"," 0.183819949"," 0.361408091"
"M1362.48T13.52"," 0.19463258"," 0.11671038"," 0.11671038"," 0.20491284"," 0.20047229","-0.48596760","-0.27385476"," 0.02293808"," 0.16152236","-0.63172042","-0.06362098"," 0.27148200","-0.11588449","-0.03615061"," 0.11670937"," 0.19754291","-0.50023921"," 0.16668229"," 0.33712260"
"M1363.4T16.56","-0.34418320","-0.50783691","-0.50783691"," 0.02342585"," 0.04421525"," 0.73796234","-0.18379192"," 0.58424174","-0.01056066","-0.05329640","-0.16479364"," 0.09087869"," 0.05176989","-0.06085724","-0.13186960"," 0.58635781","-0.21264576","-0.02882113"," 0.08764179"
"M1363.74T12.55"," 0.26299419","-0.16519345","-0.16519345"," 0.11750928"," 0.56904741","-0.25617574"," 0.04725157","-0.02982947"," 0.09245073","-0.29605359","-0.01351704"," 0.07191028","-0.35555632"," 0.23486009","-0.14754926","-0.01549244"," 0.05645576"," 0.07633396","-0.08425252"
"M1363.73T17.55","-0.32007906","-0.31305841","-0.31305841","-0.12624189","-0.32794251","-0.08418316"," 0.07708001"," 0.43080651","-0.03860697","-0.11711501"," 0.24785959"," 0.18990694"," 0.30835380","-0.13086659","-0.19120167"," 0.23481606"," 0.10909546"," 0.07211031"," 0.29232501"
"M1364.73T17.55","-0.500902323","-0.008916048","-0.008916048"," 0.117742452","-0.182759938"," 0.839727476","-0.052114880"," 0.152163733"," 0.194446434","-0.245788198"," 0.262894452","-0.034828942","-0.192177139","-0.105098365","-0.084862749"," 0.030998668","-0.179147847"," 0.193157676","-0.195618415"
"M1364.73T12.54","-0.15533028","-0.07869799","-0.07869799","-0.05856979"," 0.23200480","-0.19013143","-0.09644845","-0.33804237"," 0.06085464","-0.07503940","-0.09392540"," 0.26943683","-0.01403187"," 0.12999440"," 0.20082299"," 0.03969767"," 0.42420784","-0.12247692","-0.05562728"
"M1365.98T13.55","-0.010961130","-0.317719053","-0.317719053"," 0.267552363","-0.102473170"," 0.083686891","-0.017215411","-0.105906573"," 0.141431533","-0.049721698","-0.105085028"," 0.217434554","-0.095133770","-0.016779526"," 0.104419037"," 0.004243019"," 0.300614538"," 0.251004491","-0.231672015"
"M1366.23T13.55","-0.070581400","-0.159266188","-0.159266188"," 0.254144308","-0.438864393","-0.177724185","-0.050847434"," 0.026786072","-0.029181327","-0.007652986"," 0.167296279"," 0.163669116","-0.050869319","-0.196090035"," 0.316750550","-0.071537360"," 0.072557841"," 0.075511964"," 0.335164684"
"M1367.73T12.55","-0.078587906"," 0.188859268"," 0.188859268"," 0.104107038"," 0.356572459"," 0.197267990"," 0.008573559"," 0.531067571"," 0.260828379","-0.192398342"," 0.167087963","-0.157697946","-0.507531133","-0.516626287","-0.291105220","-0.415093687","-0.003783084"," 0.007283543"," 0.152316569"
"M1370.72T17.04","-0.36245430","-0.08548891","-0.08548891"," 0.41866992"," 0.08445848"," 0.91854784","-0.00141645","-0.25531144"," 0.28124397"," 0.17042855","-0.01017757"," 0.11815000","-0.16193983","-0.22529538","-0.31401803"," 0.18155710","-0.10649077","-0.34921842","-0.21575585"
"M1372.99T13.55","-0.01695012","-0.11093506","-0.11093506"," 0.12407022"," 0.01564486"," 0.13373524","-0.32172196"," 0.24021908"," 0.19596184","-0.28137533","-0.20262880"," 0.11919182"," 0.07727104"," 0.37935117"," 0.15073525"," 0.16303582","-0.34729450","-0.13293704","-0.07443846"
"M1373.73T16.56","-0.554616915","-0.035035663","-0.035035663","-0.053268166","-0.078186233","-0.339964962","-0.117424835"," 0.137995475"," 0.001426373","-0.012198779"," 0.421496650","-0.297490146","-0.266293715"," 0.098595211"," 0.280086581"," 0.060588947","-0.126382378"," 0.106055795"," 0.809652424"
"M1375.23T16.56","-0.78026668"," 0.17003096"," 0.17003096"," 0.52421584","-0.09221842","-0.26678465","-0.54602163"," 0.04595645"," 0.11076252"," 0.09227857","-0.08498829","-0.07010831"," 0.63286764"," 0.50895532","-0.10665331"," 0.05800582","-0.39701110"," 0.09755563","-0.06660730"
"M1375.39T13.55","-0.529048461"," 0.351897299"," 0.351897299","-0.007917826","-0.578851892"," 0.286785290"," 0.102243906"," 0.138576383"," 0.093936836"," 0.076938905","-0.261316048","-0.064025179"," 0.187511439","-0.130572619"," 0.227996950"," 0.179902723","-0.323507245","-0.192200411"," 0.089752650"
"M1375.73T17.55","-0.324450630","-0.274382363","-0.274382363","-0.059156175","-0.045544253","-0.060298110","-0.213333800"," 0.243223907","-0.074583111","-0.575520740"," 0.454088857"," 0.186088298"," 0.931535371","-0.099341761","-0.008558603"," 0.047282585","-0.152789671"," 0.339209670","-0.039087109"
"M1375.73T12.54","-0.13822870"," 0.51606336"," 0.51606336"," 0.39451974"," 0.34785614","-0.14921034"," 0.10978978","-0.23102552"," 0.11818399"," 0.38664544","-0.25661092","-0.66715883","-0.04018224"," 0.12184193"," 0.02628243","-0.62896944","-0.31135488","-0.01921884","-0.09528646"
"M1378.73T13.55"," 0.02268753","-0.24518172","-0.24518172","-0.02210793"," 0.13221179","-0.06224867"," 0.16350670","-0.08621244","-0.12613810","-0.25170472"," 0.33128258"," 0.02187427","-0.02245963"," 0.06251685"," 0.13144647"," 0.05244950"," 0.12062709"," 0.04327227","-0.02064013"
"M1380.72T17.48","-0.196469177","-0.412795905","-0.412795905"," 0.109322273"," 0.070247272"," 0.073441971","-0.312561207"," 1.043781264","-0.018473425","-0.136981908","-0.029357856"," 0.125940070"," 0.044634073","-0.079734027"," 0.039602450","-0.001923189"," 0.038069077"," 0.052275054"," 0.003779093"
"M1381.4T13.54","-0.55116671","-0.01425455","-0.01425455","-0.09809055"," 0.07053035"," 0.35412370","-0.17950508","-0.33767043"," 0.07421768","-0.03331802"," 0.05341611"," 0.03688625","-0.05729154"," 0.09789167"," 0.28195380"," 0.14009365"," 0.08331731"," 0.06250161"," 0.03061931"
"M1384.72T17.55","-0.42208419","-0.22355774","-0.22355774","-0.08045032"," 0.01785719"," 0.84247891","-0.34880021"," 0.09461546","-0.03274435"," 0.83067681","-0.10114016","-0.03131265"," 0.24542678","-0.15344817","-0.10274808","-0.07366277","-0.21849778"," 0.20619323","-0.22524419"
"M1386.72T16.56","-0.316069638"," 0.005792461"," 0.005792461","-0.084432103","-0.062154045"," 0.797927632"," 0.037018915"," 0.109562358"," 0.148105101","-0.126878821","-0.216775328","-0.297363846"," 0.082409585","-0.078124892","-0.137882981"," 0.682786043","-0.614159731"," 0.164820461","-0.100373632"
"M1394.72T17.56","-0.51108370","-0.25921859","-0.25921859","-0.10132119","-0.36883953"," 0.68671193","-0.04956533"," 0.41647507","-0.08557242","-0.07014744"," 0.07386180"," 0.11022693"," 0.27688986"," 0.46600757","-0.12458364"," 0.13560250","-0.08831906","-0.17874959","-0.06915659"
"M1395.47T13.55","-0.41106074"," 0.19738452"," 0.19738452"," 0.19567608","-0.36045515"," 0.05201582"," 0.28210032"," 0.03378017"," 0.37369032"," 0.10776246","-0.08832074"," 0.08694109","-0.23780719"," 0.02675788","-0.29436036","-0.17317861"," 0.31170144"," 0.18599125","-0.48600308"
"M1398.72T17.56","-0.23632336","-0.08407941","-0.08407941","-0.03396194","-0.14046572"," 0.94464976","-0.18036093","-0.11315780"," 0.17199693","-0.18479736","-0.19091894"," 0.07251353"," 0.16567236","-0.31609422","-0.29157453"," 0.76473974","-0.16454494"," 0.09474021","-0.19395397"
"M1401.05T13.55","-0.07492098","-0.07472835","-0.07472835","-0.05770690","-0.12034647"," 0.16406073"," 0.11881820","-0.10357360"," 0.11454601","-0.34093226","-0.65882190","-0.06244899"," 0.20993952"," 0.13775022"," 0.09473589"," 0.06913811"," 0.39287139"," 0.15392556"," 0.11242217"
"M1401.4T12.54"," 0.174876569","-0.084386569","-0.084386569"," 0.222745922"," 0.075025824","-0.028375068"," 0.064722399","-0.317086098"," 0.047538568","-0.194844487","-1.033722141"," 0.197882029"," 0.015045521"," 0.143087674","-0.004061372"," 0.206154519"," 0.481044469"," 0.206762091","-0.088023279"
"M1402.05T13.55"," 0.27594384"," 0.08170031"," 0.08170031"," 0.13623949"," 0.15099534","-0.07486157","-0.04074657"," 0.19025365","-0.43579977","-0.25664792","-0.08081189"," 0.14049283","-0.07086449"," 0.04078320","-0.04010154"," 0.34686192"," 0.02598871"," 0.01440035","-0.48552619"
"M1402.73T12.55"," 0.059409037"," 0.152485034"," 0.152485034"," 0.119865430","-0.165304227"," 0.306559730"," 0.113716075"," 0.111627712"," 0.051961331","-0.103191957"," 0.211061965"," 0.207465096","-0.010487083"," 0.025646614"," 0.215191101"," 0.008260771"," 0.132100468","-0.574178600","-1.014673530"
"M1404.71T17.55","-0.120855392","-0.080490628","-0.080490628","-0.007352802","-0.546427053"," 0.057468842","-0.420131476"," 0.016475663"," 0.908430520"," 0.114916075","-0.085247321"," 0.296098531","-0.085445862","-0.219055094","-0.130105847"," 0.104602432","-0.070907060","-0.107142420"," 0.455659522"
"M1405.73T13.55"," 0.07511586","-0.27531772","-0.27531772"," 0.29009052","-0.02400043","-0.22476068","-0.09362314","-0.05141390"," 0.14661523","-0.07964429"," 0.02565767"," 0.06304929"," 0.05286051"," 0.08226835"," 0.06288465","-0.05233378"," 0.03398641"," 0.15631367"," 0.08756951"
"M1406.22T13.55"," 0.01966553","-0.45723938","-0.45723938"," 0.10807190"," 0.12408043","-0.18855410","-0.09959208"," 0.15934295","-0.01482787"," 0.01607672"," 0.06890923","-0.02799008"," 0.11653493"," 0.17222424"," 0.31164925"," 0.02168462"," 0.08811148"," 0.13913136","-0.10003976"
"M1408.73T16.56","-0.62555634","-0.22870289","-0.22870289"," 0.11996951","-0.06824118","-0.28049292","-0.03559904"," 0.07200844"," 0.09377676"," 0.02910463"," 0.09699048"," 0.17398413"," 0.06715023","-0.11221142","-0.17376935"," 0.89183331"," 0.06973001"," 0.05795724"," 0.08077129"
"M1409.23T13.54","-0.07856114","-0.12727940","-0.12727940"," 0.11723506","-0.38788082"," 0.12224358","-0.47055297"," 0.23684021","-0.49955645"," 0.05389025","-0.08874295"," 0.52469570"," 0.11973702","-0.04230501"," 0.02839209"," 0.14379088"," 0.14078515"," 0.23470956"," 0.09983865"
"M1413.22T13.55","-0.06215305","-0.21369114","-0.21369114"," 0.37960309","-0.04579305"," 0.04856154"," 0.23959475","-0.06565381","-0.54816422"," 0.16331419"," 0.02121746"," 0.15903052","-0.02743963","-0.07804800"," 0.21020420"," 0.04883725","-0.07910562"," 0.23198917","-0.16861251"
"M1416.06T13.55"," 0.02322401"," 0.09142520"," 0.09142520"," 0.17475896","-0.02208941"," 0.07708211","-0.89645649"," 0.16331125"," 0.07942961"," 0.08176535"," 0.04766460","-0.63945952"," 0.29311704"," 0.09057151"," 0.22998983"," 0.04505663"," 0.09446782","-0.02283229","-0.00245140"
"M1417.47T13.55","-0.196989486","-0.560386240","-0.560386240","-0.007139586"," 0.051895230","-0.389690837"," 0.070291162"," 0.257738874","-0.260927535"," 0.342617236"," 0.482689572"," 0.320771957","-0.140607040"," 0.191539067"," 0.496890033"," 0.031545223","-0.143278804","-0.037141745"," 0.050569161"
"M1419.72T16.56","-0.47499736","-0.03921360","-0.03921360","-0.03743511","-0.38876413","-0.23512434","-0.08408341","-0.04680081","-0.04909030"," 0.73900058","-0.02256716"," 0.14132302"," 0.51410915","-0.43123257"," 0.11534978"," 0.21271647"," 0.14427149","-0.04082533"," 0.02257724"
"M1419.72T12.55"," 0.123474168"," 0.249520159"," 0.249520159"," 0.188900117","-0.515055605"," 0.136466415"," 0.085211356","-0.810209683"," 0.075878980","-0.065075878","-0.317290086"," 0.057408161","-0.040859754"," 0.001858288"," 0.211017726"," 0.072631242"," 0.027439390"," 0.102321502"," 0.166843345"
"M1421.72T17.55","-0.71248609"," 0.13363516"," 0.13363516","-0.06824506"," 0.17458488"," 0.01602675","-0.21005891"," 0.05733353","-0.10911742","-0.11100762"," 0.57747475","-0.19062515"," 0.13929058","-0.02484903","-0.18114522"," 0.31712145","-0.01730986","-0.07115996"," 0.14690208"
"M1421.72T12.54","-0.34269417"," 0.25861388"," 0.25861388"," 0.07739900","-0.21074862","-0.26339451"," 0.10670657","-0.05353469","-0.01854408"," 0.77489983","-0.19466101"," 0.26176645","-0.06336943","-0.13862100","-0.08210686","-0.14714923","-0.20146382"," 0.19801862","-0.21973081"
"M1422.39T13.55"," 0.132612674"," 0.187508762"," 0.187508762"," 0.258026347"," 0.046553555"," 0.072029091","-0.233088384"," 0.176533957"," 0.190329306","-0.009689193"," 0.163112118"," 0.246856729","-0.086658344"," 0.263326849"," 0.257418827","-0.400261153","-0.715633648","-0.079416214","-0.657070043"
"M1423.46T13.55"," 0.005511373","-0.457162289","-0.457162289"," 0.157666083","-0.058450149","-0.079926505"," 0.111153069"," 0.018681301"," 0.055157080","-0.228095927","-0.050292354"," 0.446181365","-0.249390661"," 0.179328713"," 0.013116599"," 0.149270313"," 0.217585889"," 0.297155905","-0.070327516"
"M1424.72T12.6"," 0.091984816","-0.199676134","-0.199676134"," 0.063731169"," 0.289710585"," 0.037779804","-0.001729108","-0.481294800","-0.742945882"," 0.138084051"," 0.180860270"," 0.218916287","-0.013833816"," 0.119073623"," 0.169233324","-0.086421916"," 0.238201184"," 0.162810152"," 0.015192525"
"M1427.4T13.43"," 0.17707606"," 0.06648507"," 0.06648507"," 0.07706324"," 0.62122141","-0.30982988","-0.06280192","-0.07749438","-0.08366572"," 0.18466255"," 0.11709114"," 0.28116719","-0.10270503"," 0.23146585"," 0.03881039","-0.46253339","-0.39254801","-0.05464478","-0.31530484"
"M1429.06T13.55"," 0.04803746","-0.34449835","-0.34449835","-0.15664233"," 0.26518833"," 0.09928674"," 0.18404375"," 0.14525463","-0.03329456","-0.07731471","-0.37203174","-0.06118927"," 0.21733811","-0.15246208"," 0.14388023"," 0.03918082"," 0.06029514"," 0.30141013"," 0.03801603"
"M1429.22T13.55"," 0.04789439"," 0.31535886"," 0.31535886"," 0.20764514"," 0.03370701"," 0.01537973","-0.09072838","-0.14964498","-0.25627706"," 0.02479215"," 0.12993160"," 0.06676240"," 0.07840781","-0.41703726","-0.20800988"," 0.11642367","-0.05041030","-0.04378386","-0.13576989"
"M1429.4T13.55","-0.443867762","-0.080854098","-0.080854098","-0.421040002","-0.055813006","-0.032828070"," 0.206758214"," 0.008013478","-0.080956327","-0.278713593","-0.043339450"," 0.653938352"," 0.098535588"," 0.042566631"," 0.042066732"," 0.127248435"," 0.122168096"," 0.245508494","-0.028537613"
"M1431.72T17.4","-0.642674045","-0.034003409","-0.034003409"," 0.199787740","-0.034642529","-0.320586173","-0.046435202"," 0.220310637"," 0.073963295"," 0.025011378"," 0.245132231","-0.178842608","-0.277470936"," 0.020947224","-0.018264929"," 0.306416837","-0.001108334"," 0.157381863"," 0.339080369"
"M1433.39T12.55","-0.14454972"," 0.19581639"," 0.19581639","-0.04268022","-0.69068112","-0.16786444","-0.16488269"," 0.06621493"," 0.05155174","-0.13907848"," 0.23337851"," 0.07683293"," 0.10287175","-0.06743970"," 0.13889667"," 0.07393733"," 0.29702247"," 0.18666294","-0.20182568"
"M1434.47T13.55","-0.122512129","-0.392635346","-0.392635346"," 0.048092239"," 0.057690048","-0.564140060"," 0.149739729","-0.259672248"," 0.177767025","-0.007139413"," 0.197917572"," 0.171193753"," 0.249531010"," 0.174855371"," 0.067333980","-0.359926036"," 0.360468169"," 0.329009222"," 0.115062462"
"M1435.72T12.55","-0.089877520","-0.056056640","-0.056056640","-0.216371814","-0.222977790"," 0.556186597","-0.412713616"," 0.163253484"," 0.658977152","-0.202936801"," 0.007859767","-0.042772867","-0.345171166","-0.025480381","-0.346615911"," 0.613258925"," 0.131195969","-0.067427772","-0.046272976"
"M1435.72T17.56","-0.744230709"," 0.533498273"," 0.533498273","-0.270801231"," 0.136859711"," 0.019045599","-0.042297121"," 0.051240831","-0.151744089"," 0.376317060"," 0.257245022","-0.022448346","-0.273740665","-0.309818413","-0.078391991"," 0.103350241","-0.008085921"," 0.099564733","-0.209061258"
"M1438.05T13.55","-0.123875800","-0.300961212","-0.300961212"," 0.137578788","-0.031142486"," 0.267200013"," 0.072861990"," 0.198743167"," 0.056449342","-0.148339488"," 0.136322036"," 0.007491291","-0.039316476"," 0.085030790"," 0.143523365"," 0.066500943"," 0.031294261","-0.178324216","-0.080075097"
"M1438.38T13.55","-0.03356472","-0.08136141","-0.08136141"," 0.27986776"," 0.10122722"," 0.07054700"," 0.01759768"," 0.32090122"," 0.10427116","-0.17485915"," 0.19624968","-0.72348120","-0.03768247"," 0.17937427"," 0.10057921"," 0.06732172"," 0.15460953"," 0.12023822","-0.58047431"
"M1438.71T16.56","-0.25370872","-0.08936920","-0.08936920","-0.05668612","-0.05259733","-0.26223469","-0.07645484"," 0.74600134"," 0.69456797"," 0.52595365"," 0.09284178","-0.42144206","-0.20648112","-0.13438338","-0.11537148"," 0.08689586","-0.20719540"," 0.04015631","-0.22112338"
"M1440.47T13.55"," 0.07723614","-0.17144539","-0.17144539"," 0.23069785","-0.15681761","-0.36529467"," 0.09633439","-0.04918831"," 0.02737786","-0.08083682","-0.11310129"," 0.15310626"," 0.05116069","-0.02221305","-0.36163960","-0.10225554"," 0.26642020"," 0.32014193"," 0.37176234"
"M1442.72T13.1","-0.003990108"," 0.113677272"," 0.113677272","-0.060292123","-0.075216428"," 0.459931315","-0.058124878","-0.074601568","-0.159191841"," 0.531105492","-0.131407313"," 0.628697253","-0.268198137","-0.296800234","-0.034567741","-0.506651474"," 0.067689919"," 0.029966148","-0.275702826"
"M1445.05T13.55"," 0.0142916801","-0.2463966283","-0.2463966283"," 0.2939173539","-0.0743871155","-0.2232287709","-0.1080191408"," 0.1083772354","-0.0007244574"," 0.0195217068","-0.0408789194"," 0.3002627320","-0.3191955374"," 0.0960790882"," 0.0171206374"," 0.0973185561"," 0.2093843585"," 0.0931101923"," 0.0098436570"
"M1446.21T13.55"," 0.251989537"," 0.246625486"," 0.246625486"," 0.215960295"," 0.007560941","-0.143665412","-0.435349062","-0.187685930","-0.203081425","-0.344803332"," 0.448235497"," 0.055220304","-0.167346000"," 0.031534414","-0.008516211"," 0.154164280"," 0.146342253","-0.068929585","-0.244881539"
"M1446.44T13.6","-0.07161135"," 0.00319716"," 0.00319716"," 0.15880970"," 0.06570997","-0.14720318","-0.01944022"," 0.20757214"," 0.14573168","-0.16958438","-0.71721075","-0.51749672"," 0.13884717","-0.07908897"," 0.03170499"," 0.34298506"," 0.07457922"," 0.40406292"," 0.14523841"
"M1447.22T13.55","-0.36614638","-0.19955258","-0.19955258"," 0.27906693"," 0.11071038"," 0.07973297"," 0.01980038"," 0.17650980","-0.20056445"," 0.04754570"," 0.03241952"," 0.04238578"," 0.22591789"," 0.05786347"," 0.04799231"," 0.03211070","-0.07677667"," 0.13379381","-0.24325700"
"M1447.46T13.54"," 0.089743195","-0.031779512","-0.031779512"," 0.105757710","-0.055645178"," 0.152456037"," 0.005958598"," 0.054100953","-1.020175751"," 0.198337642"," 0.115991356"," 0.007578021","-0.006504737"," 0.218708313"," 0.179547287"," 0.314621640","-0.091313964"," 0.036635837","-0.242237936"
"M1448.71T16.98","-0.52582647","-0.19735436","-0.19735436"," 0.22553136","-0.33845916"," 0.74760025"," 0.28375356","-0.02327016","-0.31265481","-0.10276266"," 0.15657126"," 0.28133515"," 0.68262494","-0.22009009","-0.19942846"," 0.02556906","-0.28680404"," 0.15376779","-0.15274879"
