"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1442.72T13.1","-0.019321062"," 0.454493823"," 0.018745610"," 0.178375944"," 0.178468131","-0.441655032"," 0.188158193","-0.166758815","-0.190716510","-0.372070305","-0.291866687","-0.068691757","-0.380302959","-0.082677380","-0.340086685","-0.245847139"," 0.031854883"," 0.146059672"," 0.146059672","-0.022790341","-0.037275472"," 0.482124455","-0.020686871","-0.036678704","-0.118779760"," 0.551204172","-0.091812840"," 0.645924071","-0.224578367","-0.252338804"," 0.002177054","-0.456014887"," 0.101425587"," 0.064811911","-0.231862219","-0.383950087"," 0.065351324","-0.269916791","-0.083468502","-0.404713162","-0.178620766"," 0.476533403"," 0.598217004","-0.236174871"," 0.500080633"," 0.639410219","-0.060075045"," 0.018764776"," 0.094186546"," 0.245832248","-0.118527510"
"M1445.05T13.55","-0.012163980","-0.068997210"," 0.252360608","-0.362873457"," 0.278210420"," 0.211871698","-0.021286505","-0.965760907","-0.052084882"," 0.058961517"," 0.054395534"," 0.119368059","-0.175580398"," 0.120181091"," 0.016316200","-0.049170118"," 0.033601532","-0.159730383","-0.159730383"," 0.240977746","-0.032164517","-0.142548613","-0.057106732"," 0.103377341"," 0.022465250"," 0.037480229","-0.007314138"," 0.245683610","-0.213719590"," 0.094256779"," 0.035699545"," 0.095175994"," 0.178286324"," 0.092054984"," 0.030302785"," 0.308911532"," 0.193782261"," 0.164185028","-0.084632247"," 0.130170349"," 0.023703988","-0.028364324","-0.043473676","-0.116512211","-0.017938225"," 0.145031353"," 0.173160296"," 0.081827035"," 0.223075027","-0.080349856","-0.913371764"
"M1446.21T13.55","-0.3015562181","-0.0012855065"," 0.1817836403","-0.2533585289","-0.1468146361"," 0.1135341286"," 0.1886722246"," 0.1348110625","-0.1009896391","-0.0236126158"," 0.0835408441","-0.0734082294","-0.0066328923","-0.3946805450","-0.0766571818"," 0.1265517967"," 0.2495552973"," 0.2444055367"," 0.2444055367"," 0.2149653988"," 0.0148914247","-0.1302936044","-0.4103249412","-0.1725555588","-0.1873360243","-0.3233963541"," 0.4379613387"," 0.0606468415","-0.1530281829"," 0.0379071805","-0.0005434612"," 0.1556380894"," 0.1481285458","-0.0585433857","-0.2274662828"," 0.3728258891"," 0.3407460586"," 0.3331149506"," 0.1933553872","-0.0849973120","-0.0360778925","-0.0857211725"," 0.2149963797"," 0.2099423915"," 0.1013732894"," 0.1080469078","-0.2220162606"," 0.0105880716"," 0.2672347061","-0.8190835619","-0.4992429302"
"M1446.44T13.6"," 0.299625349"," 0.076780901"," 0.134990379"," 0.444363042","-0.028356253"," 0.151898245","-0.114925347"," 0.149933740","-0.033106183"," 0.053341934","-0.055559705"," 0.082702641"," 0.139445995","-0.124251397"," 0.105601393","-0.022111217","-0.165718675","-0.079614165","-0.079614165"," 0.099495653","-0.007662005","-0.252724792","-0.105669767"," 0.155621154"," 0.084442876","-0.278485525","-0.908803373","-0.678932461"," 0.076518817","-0.174325406","-0.046801694"," 0.311481198"," 0.002546492"," 0.381781704"," 0.083875121","-0.025057983"," 0.190936611","-0.198075449","-0.223157741","-0.001943053","-0.113831173","-0.031403204"," 0.036755196"," 0.015372792"," 0.185230650","-0.103860992"," 0.012430411","-0.008705970"," 0.122900347"," 0.460606991"," 0.004018065"
"M1447.22T13.55","-0.265459500","-0.048511278","-0.072497402","-0.358269114","-0.041063889"," 0.094970765","-0.114437792"," 0.108962180"," 0.038360685","-0.926471166"," 0.088683598"," 0.070668685"," 0.322211126"," 0.190492800"," 0.004293619"," 0.067138236","-0.312623195","-0.173022556","-0.173022556"," 0.228046201"," 0.086968497"," 0.061010357"," 0.010788653"," 0.142106423","-0.173870468"," 0.034038396"," 0.021363109"," 0.029714535"," 0.183508915"," 0.042684373"," 0.034412642"," 0.021104331","-0.070140022"," 0.106311712","-0.209645550","-0.102103586"," 0.188883680","-0.248697187","-0.057425561","-0.009123034"," 0.156971824"," 0.084450550"," 0.339322564","-0.167473109","-0.017919869"," 0.001015582"," 0.205631697"," 0.049427105"," 0.239909885"," 0.028689745"," 0.259634362"
"M1447.46T13.54"," 5.069329e-01"," 3.064286e-01"," 2.268328e-01","-5.890494e-02"," 5.153381e-02","-2.905196e-01"," 7.028307e-01"," 2.476232e-01","-1.269110e-02","-1.207503e-01"," 1.100213e-01","-7.280065e-02","-3.054768e-01","-9.891528e-05","-1.436661e-01","-1.128406e-01"," 1.706961e-02","-1.158842e-01","-1.158842e-01"," 3.459053e-02","-1.419947e-01"," 8.568153e-02","-7.459620e-02","-2.192532e-02","-1.197256e+00"," 1.358790e-01"," 4.578680e-02","-7.282444e-02","-8.823190e-02"," 1.581658e-01"," 1.153211e-01"," 2.631012e-01","-1.810187e-01","-4.103330e-02","-3.461395e-01"," 2.113057e-01"," 1.087542e-01","-1.794446e-01","-1.895363e-01","-1.088144e-01","-7.669960e-03"," 3.767956e-02"," 1.281242e-01"," 6.872435e-02"," 9.970563e-02"," 8.360614e-02"," 1.484396e-01"," 1.625115e-01"," 4.227700e-02","-3.165972e-02","-6.726481e-02"
"M1448.71T16.98"," 0.486932144","-0.210884275"," 0.193096143","-0.141121083"," 0.198584801","-0.369113340","-0.403279750"," 0.148085019","-0.192090675","-0.039308840"," 0.117354739","-0.018654162","-0.076899937","-0.378704938"," 0.247879738"," 0.049996586","-0.546821834","-0.217036650","-0.217036650"," 0.207538593","-0.358705407"," 0.731692466"," 0.265993343","-0.042256845","-0.332797914","-0.122066956"," 0.138303040"," 0.263565275"," 0.666457696","-0.239863240","-0.219119034"," 0.006777498","-0.306843819"," 0.135488370","-0.172252830"," 0.074361730"," 0.277688315"," 0.288239778","-0.075865322"," 0.039962839","-0.170285769","-0.015543569","-0.046487843"," 1.016836216","-0.257218547"," 0.753125274","-0.205992993","-0.207809098","-0.156100919","-0.772981298"," 0.205183935"
"M1452.22T13.55"," 0.13404501"," 0.08150358"," 0.18958170"," 0.18254745","-0.05107868","-0.08511151"," 0.13485006","-0.09108445","-0.37911142","-0.21253675","-0.41944871"," 0.18836445"," 0.13619403","-0.03001912"," 0.11992463"," 0.10324853","-0.01773969","-0.53926888","-0.53926888"," 0.06069653"," 0.13379092"," 0.24781388","-0.29691900"," 0.25014813"," 0.13809214"," 0.01408619","-0.18112285"," 0.07574708"," 0.26629447"," 0.09765227"," 0.27535535","-0.23258697","-0.05498695"," 0.01591720","-0.64185634"," 0.25038274","-0.08922245"," 0.28596937"," 0.01309810"," 0.03406664"," 0.08016727","-0.11662721","-0.22369980","-0.01694337"," 0.10128081","-0.20203108"," 0.20064267"," 0.14459306"," 0.31578554"," 0.51778667","-0.36896239"
"M1455.71T16.56"," 0.068348816","-0.185263994","-0.147278622","-0.074155681","-0.037798975","-0.061726728","-0.246264472","-0.305592188","-0.161698586"," 0.655772316","-0.211212038","-0.206937300","-0.036334554","-0.117045350"," 1.034388493","-0.051262684","-0.158647566"," 0.011163953"," 0.011163953"," 0.006917846","-0.040412570"," 0.761515208"," 0.181320504","-0.106721247"," 0.430497204"," 0.010035171"," 0.335005063","-0.004690845","-0.226453665","-0.049535464","-0.019049025"," 0.128252574","-0.105433808"," 0.044198174"," 0.174618314","-0.455509026"," 0.640345025"," 0.284774599"," 0.052208354"," 0.208725359","-0.294713644","-0.481824538","-0.198224278"," 0.018593961"," 0.065400919","-0.350738060"," 0.274264344","-0.156309640","-0.205581548","-0.436625300","-0.264468750"
"M1456.05T13.55"," 0.1285351927","-0.0136923017","-0.7011713026","-0.2727839465"," 0.1247607568"," 0.1549445028"," 0.0967955102"," 0.1437695404","-0.0752099100"," 0.0260060345"," 0.0672656580"," 0.0317925456","-0.1604597471","-0.0007206684","-0.0108778600","-0.0592459329"," 0.0880343557"," 0.2681734713"," 0.2681734713","-0.1241196266","-0.2307913635","-0.0587790993"," 0.1905253126"," 0.3841370395"," 0.0679235852"," 0.0121477858"," 0.0603337423"," 0.2854857825","-0.8308559981","-0.4520580475"," 0.1743007252"," 0.3990413556"," 0.1209295903"," 0.1641083576"," 0.0417488597","-0.0061578106","-0.0631832454","-0.0860717957","-0.0294100287","-0.2097310310","-0.0748204798"," 0.0268367803"," 0.1489926053","-0.0570227814","-0.4283545301"," 0.0120668240"," 0.1930061093"," 0.0446410919"," 0.2592648300"," 0.0809033539","-0.1191272633"
"M1458.71T13.55","-0.42735753","-0.62615773"," 0.08397667","-0.59174804"," 0.11257206"," 0.15793342"," 0.20683217"," 0.14278363"," 0.15874195","-0.40419137"," 0.19998482"," 0.04084652"," 0.19092042","-0.70548546","-0.31036555"," 0.13709532"," 0.22309736"," 0.18204733"," 0.18204733"," 0.19046550"," 0.22265039"," 0.21688810"," 0.11455233"," 0.17814380","-0.42083273"," 0.18797601"," 0.16076724"," 0.16567760"," 0.03324932"," 0.16184661"," 0.12647572","-0.51931477"," 0.25613789","-0.69509289"," 0.14063841"," 0.29341218"," 0.35133753"," 0.21128829","-0.63305234","-0.09640001"," 0.22672652"," 0.03538686","-0.68161470"," 0.05262632"," 0.03514089"," 0.04513366"," 0.12434851"," 0.25800221"," 0.09804843"," 0.28399277","-0.07817896"
"M1461.71T12.67"," 0.147821501","-0.361732420"," 0.144725322"," 0.087161486","-0.734839097"," 0.049193626"," 0.189094046","-0.644469899"," 0.108768151","-0.005182333"," 0.240558774"," 0.260961550"," 0.032529431"," 0.056780377"," 0.261893531"," 0.078766911"," 0.074951129"," 0.308256939"," 0.308256939","-0.401595174"," 0.182610715","-0.004984709"," 0.164743493"," 0.106235628"," 0.032934022","-0.079077730"," 0.352174199"," 0.089815118","-0.069466768"," 0.240285808"," 0.224033695"," 0.211328593","-0.649379314"," 0.101005575","-0.003913565"," 0.082206265"," 0.108299627"," 0.238362070"," 0.199482987"," 0.119321868"," 0.101835513"," 0.046756360"," 0.049664164"," 0.065787444","-0.036572875"," 0.207405325","-0.602950074","-0.916500405","-0.331373531"," 0.165288289","-0.597258578"
"M1463.45T13.55","-0.055103910"," 0.469147638"," 0.340127819","-0.268148365","-0.039995249"," 0.048721804","-0.138521082","-0.119350647"," 0.105833201","-0.248911194","-0.121066290"," 0.108679769","-0.142980821"," 0.234694601"," 0.086113136"," 0.241797442","-0.253391328","-0.294167305","-0.294167305","-0.241823506","-0.249139942"," 0.033272700"," 0.046253672"," 0.002123289"," 0.093808361"," 0.056284605"," 0.183564702"," 0.137548142"," 0.130531125"," 0.173800845"," 0.263110700","-0.828794693"," 0.022186343"," 0.008057050"," 0.152492679","-0.068925580"," 0.272715814","-0.001041266"," 0.011678301"," 0.035407655"," 0.004467652","-0.021103384"," 0.284845925","-0.065835987","-0.340454758"," 0.054923234"," 0.246135198"," 0.188317499"," 0.104916778","-0.170216415","-0.178418651"
"M1463.96T13.55","-0.0542981543","-0.0065158002"," 0.2782679241","-0.1682680291","-0.0776820457","-0.0572037032"," 0.1785169609","-0.0026180550"," 0.3581880172","-0.1685803409"," 0.2903502571","-0.0259218036"," 0.0184278162"," 0.1073124458","-0.1280637038"," 0.0637990291","-0.0277504404","-0.4519351367","-0.4519351367"," 0.4766184975","-0.0261715852"," 0.0320540793"," 0.1776709172"," 0.0571108261","-0.1625088013","-0.2421659794"," 0.1209419872"," 0.2791643293","-0.1276261434"," 0.0480912819"," 0.0264902175"," 0.1090394058","-0.0304914147"," 0.0295563224"," 0.0366916601","-0.1255612348"," 0.4251974678","-0.0270621856"," 0.1407000629","-0.1143588727"," 0.0593242993","-0.0337663517","-0.6480300843","-0.3705270709"," 0.0230006573"," 0.1846915958"," 0.0665147807"," 0.2056788967","-0.1231667110"," 0.0003747626","-0.1415657129"
"M1464.72T13.55"," 0.348767888"," 0.091322502","-0.019092284"," 0.116391669","-0.083874241"," 0.243144599"," 0.180400404"," 0.019992060"," 0.185376514","-0.402779526","-0.110284044"," 0.017471283"," 0.136993637","-0.053197145"," 0.080200083"," 0.197902244"," 0.111476909"," 0.033725049"," 0.033725049","-0.076905140"," 0.178951429"," 0.150626523","-0.076398733","-0.118132131","-0.025916062","-0.067736989","-0.071139710","-0.354604457","-0.146931562"," 0.041635922","-0.043320165"," 0.105187734"," 0.065743854"," 0.202386302"," 0.006683115","-0.180110650"," 0.094798918","-0.070289786"," 0.056747983","-0.087243941"," 0.214569982"," 0.138226057"," 0.076377196"," 0.148262036"," 0.008551085"," 0.124926659","-0.354932008"," 0.041987247"," 0.138405072","-0.082979621","-1.165088811"
"M1465.21T13.54","-0.369907144","-0.143711111"," 0.155130182","-0.229604062","-0.339263341"," 0.019524376","-0.004671740","-0.137313041","-0.357999273","-0.267615321"," 0.030247069"," 0.234561972","-0.201481685"," 0.202263830"," 0.065774901","-0.093111407","-0.228824079"," 0.037810484"," 0.037810484"," 0.263408538","-0.005590670"," 0.123542693"," 0.251989868"," 0.068343154"," 0.198713433","-0.126269800","-0.395208177","-0.580294264","-0.061001677"," 0.074070885","-0.009227424"," 0.551104699","-0.547973312","-0.046892236","-0.094594431"," 0.335308253"," 0.270313568","-0.204411326","-0.097164380"," 0.172711279","-0.009125644","-0.058365440"," 0.037708102"," 0.199015377"," 0.170264643"," 0.209325150"," 0.065832275"," 0.526411211"," 0.212503009"," 0.239386409","-0.143454859"
"M1466.72T12.54","-0.153691499","-0.161184058","-0.357172709","-0.185296073"," 0.001029302","-0.070337246"," 0.017105382"," 0.053228172","-0.028541145","-0.054504357"," 0.164980848","-0.212451254","-0.286624672"," 0.136963737","-0.448552881","-0.217873094"," 0.065410386"," 0.279292631"," 0.279292631"," 0.165070708","-0.492527192"," 0.649276112"," 0.070529097"," 0.172763528"," 0.825002533","-0.186492208","-0.050036710"," 0.104068147","-0.024975243","-0.166086765","-0.504475693","-0.338191612"," 0.180339327","-0.113738657","-0.089400462"," 0.723398016","-0.229382333","-0.161083609","-0.027447646","-0.153529276"," 0.020643663","-0.095883374"," 0.179501377"," 0.155029039"," 0.013720011","-0.030892771"," 0.024058624"," 0.156822393","-0.025045775"," 0.458248136","-0.030355492"
"M1467.38T13.55"," 0.229499381","-0.624698380"," 0.217883425","-0.019843438"," 0.079799570"," 0.265197732"," 0.079814636"," 0.024609343","-0.436364541"," 0.197421929","-0.119641860"," 0.159172764","-0.502602485"," 0.298694112"," 0.318121703"," 0.188960165","-0.137683637","-0.071133940","-0.071133940"," 0.028847588","-0.151281448"," 0.001913767"," 0.020504426","-0.028075916"," 0.194593137","-0.133456467"," 0.132664331"," 0.235125250","-0.015027758"," 0.053408744"," 0.133276943"," 0.277288078"," 0.197617998"," 0.340414321","-0.016464914"," 0.193093960"," 0.007810420","-0.091449669","-0.036534088"," 0.009496642"," 0.145659799"," 0.349638436","-0.911858959"," 0.086973141"," 0.002607022","-0.075828285"," 0.169627850","-0.777826619","-0.628713160"," 0.247622853","-0.037739961"
"M1468.4T13.55"," 0.097408295","-0.011323689"," 0.099383296","-0.030854647","-0.099074369","-0.049168187"," 0.187665182","-0.183012163","-0.034539976"," 0.284863564","-0.011188436"," 0.011589044","-0.141713750","-0.199133295","-0.121858259"," 0.316849953","-0.135613022","-0.520818317","-0.520818317"," 0.014160589","-0.052930142"," 0.169401348"," 0.390237083"," 0.016965511","-0.057373459"," 0.037338048"," 0.178937203"," 0.130411916","-0.027748224"," 0.319038045"," 0.023348249"," 0.161746417"," 0.003740151"," 0.092547422"," 0.005579551","-0.049631160"," 0.560526039"," 0.203130118","-0.232381445","-0.021280022","-1.035054367"," 0.129213797","-0.061810253","-0.015867882"," 0.209006650"," 0.061455411"," 0.086750868"," 0.251604624","-0.019100524","-0.325682455","-0.084922011"
"M1469.4T13.55","-0.013520210"," 0.149265786","-0.168887729","-0.191273323"," 0.022672481","-0.024198227","-0.202582363"," 0.097092849","-0.266890731"," 0.145643324","-0.100806379"," 0.230435067"," 0.236979657","-0.174185779","-0.051082130"," 0.547585683"," 0.049477161"," 0.025468810"," 0.025468810"," 0.175048889","-0.062920762"," 0.331400704","-0.275095430"," 0.009569159","-0.084842540","-0.714463361","-0.076661463"," 0.033041326","-0.253160815"," 0.247312383","-0.007461999"," 0.053711305"," 0.274143053","-0.421798682","-0.035274791"," 0.148913681","-0.171897157"," 0.356222882","-0.414920796"," 0.186172036"," 0.093631709","-0.031865164","-0.707861638","-0.114213464"," 0.046345778"," 0.101400631"," 0.028447778"," 0.762746316"," 0.159597214"," 0.016335124"," 0.011735339"
"M1470.71T12.55","-0.109541082"," 0.046473339","-0.359690074","-0.349753936"," 0.159766620"," 0.106983704"," 0.323678449","-0.224553101"," 0.024926165"," 0.060448308"," 0.026507997"," 0.033515685","-0.070031683","-0.131325181","-0.136422867"," 0.104578167"," 0.187439655"," 0.390579799"," 0.390579799"," 0.349123855","-0.325202548","-0.009357469"," 0.296254438","-0.319434527","-0.743561513"," 0.186649168","-0.518569147"," 0.456942068","-0.092709293","-0.039399230","-0.004147044","-0.185104327","-0.067587403","-0.001448672"," 0.108542606"," 0.025998231","-0.077414690"," 0.002133928","-0.042873335"," 0.152863980","-0.047548909"," 0.178078415"," 0.402993947"," 0.342299501","-0.657355371"," 0.102491673"," 0.040799920"," 0.172475286","-0.047468981"," 0.261796179","-0.374420499"
"M1480.2T13.55","-0.323098887"," 0.016221179"," 0.005211562","-0.246678450"," 0.352451030","-0.054678859","-0.734718896"," 0.062619518"," 0.160907348"," 0.065564767","-0.336550298"," 0.081839568"," 0.109650684","-0.038336581","-0.105283875"," 0.034685057","-0.072665705","-0.043271504","-0.043271504"," 0.201777042"," 0.128215113","-0.130365674"," 0.086484328","-0.061956459","-0.239811517"," 0.343239756"," 0.261459249","-0.036697459","-0.477014448","-0.085475671"," 0.332360394","-0.295709050","-0.074653704"," 0.122462433"," 0.106311001"," 0.319228397","-0.408932462","-0.402804142","-0.045537955"," 0.131129012","-0.027752460"," 0.085909621"," 0.157901829"," 0.022714191"," 0.380874596"," 0.249622330"," 0.197898667"," 0.101316191"," 0.125813445"," 0.009970868"," 0.031426389"
"M1480.45T13.55","-0.011588515","-0.069666812"," 0.304482511","-0.153868899"," 0.007514948"," 0.078117238"," 0.158035622"," 0.113748484"," 0.401986535","-0.590954085"," 0.032367634","-0.045368038","-1.112850795"," 0.168506291"," 0.011793853","-0.067119382"," 0.106242477","-0.048522591","-0.048522591","-0.081459129"," 0.064622168","-0.109352436"," 0.231251792"," 0.206721797"," 0.197174720","-0.057334782","-0.590684729"," 0.183497190"," 0.160117749"," 0.056497777"," 0.163189451"," 0.007982379"," 0.012743173"," 0.265460939","-0.153966002","-0.156998531","-0.126414281"," 0.279183949"," 0.076780654","-0.161390900"," 0.274779579","-0.182485683"," 0.274567382"," 0.024385236","-0.126210728"," 0.046529051"," 0.079328572"," 0.039454275"," 0.291921071","-0.159833451","-0.264392137"
"M1481.21T13.55"," 0.096037983"," 0.126829592"," 0.167019399"," 0.098152772"," 0.053613765"," 0.173471171","-0.008597877","-0.173697249","-0.371989542"," 0.051527139","-0.102508372","-0.050132972"," 0.158787597"," 0.211418547"," 0.190034832","-0.041880839"," 0.043685081","-0.068751484","-0.068751484"," 0.069111649","-0.015416340","-0.027540460","-0.111089795"," 0.046109220"," 0.006643633","-0.140998642","-1.015889584","-0.092339531","-0.249058182"," 0.090433734"," 0.075468513","-0.463103167"," 0.297025064"," 0.200374312"," 0.036911863"," 0.044207249"," 0.057045173"," 0.160869818","-0.158307434"," 0.012960510"," 0.172885321","-0.256814688"," 0.189077330"," 0.184186436","-0.076497324"," 0.210884876"," 0.030588468"," 0.163443390"," 0.056263379"," 0.007231776"," 0.011065377"
"M1484.04T13.55","-0.055544016"," 0.287761316","-0.767980000","-0.003132261"," 0.034752218"," 0.299313157","-0.017314064"," 0.244458952"," 0.117777635"," 0.033941774"," 0.044973520"," 0.082464980"," 0.051950119"," 0.005748015"," 0.161603101"," 0.035321757"," 0.046959422","-0.073842912","-0.073842912"," 0.112293917"," 0.234118543"," 0.066839479"," 0.077610704"," 0.224732531"," 0.006152535"," 0.054273813"," 0.235170247"," 0.186025662","-0.807455419"," 0.157664773"," 0.145983912"," 0.016075719","-0.610913259"," 0.275895695","-0.011286932"," 0.051256363"," 0.357654507"," 0.138991445","-0.433766707"," 0.080956717","-0.529111932","-0.067905481","-0.738906286"," 0.223947412"," 0.186260034"," 0.179463051"," 0.234991999","-0.370785242"," 0.203696667"," 0.071634025","-0.406928294"
"M1485.45T13.55","-0.2862067877"," 0.0912288427"," 0.1618704930"," 0.0107870096","-0.1998097897"," 0.0141284524"," 0.3638546596"," 0.1161369173"," 0.1076850795","-0.2618428706"," 0.0016971888"," 0.0806311353"," 0.4494078583","-0.2308892621","-0.0494906971","-0.0922696190"," 0.0212156068","-0.1647056873","-0.1647056873","-0.2447587619"," 0.1281526149"," 0.1284965230"," 0.1208911577"," 0.0374046216","-0.5809739807","-0.2757778155"," 0.0208083530"," 0.2674831766"," 0.0306858490","-0.0971497835"," 0.0950933738"," 0.2167037218","-0.4997519102"," 0.0504707690","-0.0004210413"," 0.3285358369","-0.0115148192"," 0.6553520263","-0.1790703224","-0.0413594662","-0.0423054752"," 0.1891781350","-0.2052079078","-0.0138612783"," 0.1212817983"," 0.2116044579"," 0.0792558276","-0.4757093522"," 0.1735911193"," 0.0959185437","-0.2517688339"
"M1487.43T13.54"," 0.128334237"," 0.097119656","-0.046927758","-0.189980327"," 0.037447217"," 0.001690290"," 0.091782606","-0.352851630"," 0.007862731","-0.336278404"," 0.021458526","-0.075410646","-0.365848115"," 0.078992660","-0.150136179","-0.119578908","-0.070851134","-0.365281598","-0.365281598","-0.058138819"," 0.091394164"," 0.143850060"," 0.135097396"," 0.311606070"," 0.043462013","-0.396695588","-0.090479203"," 0.228082206","-0.027932114","-0.025757895"," 0.186074514","-0.014755686"," 0.111960371"," 0.348114574","-0.196627060","-0.022994139","-0.078415284"," 0.374363303","-0.052824353","-0.004606577"," 0.174041850"," 0.125722534"," 0.173118678","-0.276667343"," 0.029511143"," 0.017384237"," 0.177232818"," 0.140375211"," 0.106605728"," 0.064292793"," 0.237342772"
"M1488.71T12.55","-0.570405715"," 0.038880445","-0.048408773","-0.101901669"," 0.031289099"," 0.389372717"," 0.100282402","-0.973550996"," 0.188448309","-0.057944807"," 0.208035029"," 0.048718381","-0.007079619"," 0.058795951"," 0.147054945"," 0.095335769"," 0.036964252"," 0.370077905"," 0.370077905"," 0.089855529"," 0.196934249"," 0.117666315"," 0.105361825","-0.758086599","-0.001437638"," 0.150900409","-0.052928086"," 0.078477563","-0.755270968"," 0.050911710"," 0.073266125"," 0.305945121"," 0.044728176"," 0.082430829"," 0.196185315"," 0.213995482"," 0.296785136"," 0.225455838","-0.053082153","-0.127601859","-0.278613397"," 0.009827795"," 0.063448220","-0.011131095","-0.587912554"," 0.142706239"," 0.128976033"," 0.128711646"," 0.201353529"," 0.046825967","-0.648726234"
"M1491.21T13.55","-0.02676562","-0.02625627"," 0.34808461"," 0.16931522"," 0.34639385"," 0.06575368","-0.12900803","-0.20133150","-0.07970512","-0.15552987"," 0.09643479","-0.02623073"," 0.03419974"," 0.26011729"," 0.13684542","-0.04394056","-0.04556848","-0.51952022","-0.51952022"," 0.29618307","-0.10425302","-0.19154718"," 0.05754642","-0.08926133","-0.24895606","-0.25015658"," 0.10683492","-0.01679663"," 0.17991932","-0.14485091"," 0.38942396"," 0.07716532","-0.05874891"," 0.11522813"," 0.15913812"," 0.03135731","-0.02524303"," 0.21178063"," 0.04169655","-0.08586472","-0.15092006","-0.25168639","-0.04237568"," 0.18974573","-0.09972000","-0.01329628"," 0.18170698"," 0.10475764"," 0.01304884","-0.11698084"," 0.05135671"
"M1492.71T13.55"," 0.1482085978"," 0.0195911027"," 0.1087040853"," 0.0011616781","-0.4302895195"," 0.1979172632"," 0.0009846149","-0.8479750491","-0.0586280891"," 0.1155166481"," 0.2073681046"," 0.1632063735"," 0.1447945652","-0.5807134526","-0.5649634283","-0.0107394678"," 0.1355617030"," 0.0646513228"," 0.0646513228"," 0.2510759798"," 0.1722519190"," 0.1509430075"," 0.0712685733"," 0.2338468176","-0.3699036776","-0.1716999130","-0.7933716843"," 0.2078876219"," 0.0753272070"," 0.2487829393"," 0.1530299578"," 0.0997294901"," 0.1439969319","-0.5116744147"," 0.2278585408"," 0.0490006289"," 0.2836499202"," 0.1651294262","-0.5215398562"," 0.2085963673"," 0.2109147606"," 0.0160172723"," 0.1303407822"," 0.2673914244"," 0.1201738864"," 0.1974810483","-0.4196561523"," 0.1844239142"," 0.0242229383","-0.0274757967"," 0.0429717640"
"M1493.71T16.56"," 0.0135113393"," 0.1795764343"," 0.3261907372","-0.1214059685","-0.1638387220"," 0.0704163810","-0.2849813653","-0.0912325193","-0.0179417786","-0.3509727501"," 0.2002442483","-0.1316335956"," 0.0031867405","-0.2034852855"," 0.1759658070","-0.3303523978","-0.4972744697"," 0.2480550082"," 0.2480550082","-0.0232285643","-0.1684406404"," 1.2422773536","-0.1515469108"," 0.3506487132","-0.2394308775","-0.2454327637","-0.3036727023"," 0.2499672497","-0.1359174756","-0.1154792455","-0.1564061389"," 0.2122119581"," 0.2530698434"," 0.4390223435"," 0.1276407153","-0.0931968743","-0.1934191837"," 0.8638667470","-0.2158678157"," 0.0334825881"," 0.0772227952","-0.1474847989"," 0.1270929927","-0.0013864082","-0.0003662925","-0.1297521552","-0.0447530452","-0.1889500851","-0.0778322758","-0.5983908715","-0.0176310260"
