"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1566.7T12.67","13745.112","12136.3","7584.686","10693.982","7851.484","13577.653","12492.606","13363.532","12014.351","8808.346","12848.912","12960.149","12549.918","11656.866","13410.9","13214.898","11840.438","12309.595","12309.595","13670.89","13296.661","13713.1604","12718.559","13113.356","6920.7","12331.574","14018.663","8380.9","6761.534","10148.354","10935.901","12210.45","14243.186","7652.89","11919.866","13168.77","7404.675","11500","14251.209","10540.1304","9904.7","11425.566","8627.515","13200.292","7145.953","12752.958","13841.282","13614.661","8818.618","12107.454","15781.353"
"M1570.69T13.55","12300.792","12046.03","12531.113","10402.817","11055.066","11292.654","10068.742","12206.694","11791.752","13398.936","11269.708","12623.314","13386.453","12565.584","12693.332","11776.622","9536.617","12699.53","12699.53","12172.408","11938.63","10659.6239","10766.202","11875.872","12655.11","12418.97","12289.013","6861.794","12094.974","11546.239","10599.226","10962.108","10995.674","13798.778","10751.226","12874.282","10990.887","11300","12269.479","14022.7249","11157.153","12490.324","9085.302","10939.335","11894.262","11584.987","12385.687","9971.437","13837.636","9729.24","9126.272"
"M1572.44T14.02","8844.96","8520.544","9641.968","9208.65","8762.713","9143.478","9231.777","8421.35","8701.393","11602.704","7433.675","9871.534","9051.348","8568.278","8977.72","9247.215","8069.011","8871.381","8871.381","10080.15","8596.397","10357.05","8454.143","8768.316","8809.965","7294.677","8368.162","5015.005","7439.43","8279.851","7446.445","7438.55","10196.712","9889.82","8836.53","8879.304","7879.568","8250","8147.633","8421.7806","9809.915","9097.997","10260.638","9162.296","9029.169","7963.216","8786.967","9467.942","9585.294","8735.95","11119.554"
"M1576.95T13.55","8074.15","9298.514","9836.716","10097.609","9000.541","8735.041","8362.935","9326.276","9841.436","9530.506","8779.168","11367.56","9899.419","9961.796","9645.459","9788.696","8215.59","8806.146","8806.146","10328.894","9047.777","10230.4233","8509.452","8133.316","8196.516","8391.012","7241.259","10709.127","9766.132","9310.692","9205.762","8537.95","6060.923","9787.312","8822.388","8463.444","8482.434","6930","9371.183","8505.7888","9584.438","10611.141","9653.902","8372.084","10071.01","9473.705","9115.868","10161.384","11617.598","8029.012","11353.45"
"M1580.69T13.55","9199.993","9922.445","10044.796","12422.778","14152.231","13228.22","11698.642","12887.051","11984.27","13230.143","12988.85","11893.173","12000.257","6395.128","11540.488","12671.737","11932.976","12590.407","12590.407","12649.836","13420.659","12378.7508","12968.473","12652.701","12205.66","11579.4","11599.175","12019.013","12836.545","12815.604","11700.41","10389.668","12395.767","12663.06","12185.968","11728.489","12038.678","13100","11912.446","11987.6695","13325.448","13992.588","9455.58","13298.682","12893.282","13850.59","10293.67","12417.775","12607.793","11148.577","9974.875"
"M1582.95T13.55","12112.228","12145.383","11568.29","9728.334","10810.334","12343.386","11866.872","12627.258","10503.936","12324.864","10090.749","11754.787","13436.976","8665.92","12006.446","10113.376","10031.866","9352.431","9352.431","11711.028","13691.715","12132.7514","11012.94","12337.026","11979.319","11009.455","11994.032","15812.676","11845.96","10802.31","10131.259","8245.382","12935.498","11215.28","11954.189","12968.491","13277.337","10500","11545.925","13354.6245","12089.489","12530.177","14238.925","11971.424","11423.031","11922.793","10896.981","11308.451","11965.327","10117.379","14442.879"
"M1585.7T12.66","7571.275","7114.553","7503.946","7013.445","6748.502","7281.91","9450.495","8368.848","8530.687","8529.512","7599.138","8280.824","7921.026","6578.136","7971.996","7932.121","7385.381","7392.43","7392.43","6968.844","8853.516","9908.2913","5297.846","6728.883","5947.79","6925.138","4425.035","7874.196","7536.299","7462.51","6640.144","7121.805","7936.925","6830.558","6524.27","7262.051","7384.498","6860","7361.102","7288.6711","7372.244","9471.473","8540.452","6692.501","8012.845","6726.045","8219.61","7971.568","7598.813","7863.498","4942.818"
"M1587.37T13.55","15671.418","14643.896","12629.251","16229.315","15433.868","15442.269","16622.714","18730.945","15002.874","14894.55","17456.212","15850.21","16202.673","15752.31","17512.64","15081.36","13226.64","11841.948","11841.948","16619.71","16228.748","10342.9331","14511.404","16860.755","20561.544","15034.662","15539.389","15868.73","17420.531","14547.906","13634.76","13861.118","16374.943","13810.055","16534.523","16180.822","15103.674","12700","15526.511","15079.7947","13218.608","13457.746","16081.704","16378.884","17426.197","16661.468","14249.535","15354.828","17979.307","14160.112","17299.695"
"M1587.38T13.99","17267.648","19975.264","18084.092","15784.039","15465.935","16117.351","14685.411","11743.862","12883.56","14918.945","12861.327","15850.21","16710.295","19107.15","16089.156","14277.357","13190.289","11834.759","11834.759","16649.8","16178.452","9843.442","15733.98","16158.495","16261.813","13475.361","12277.095","12575.987","13009.063","14119.879","13634.76","13679.612","17957.61","13810.055","14145.612","14468.612","13027.49","14200","15666.412","14766.0246","14111.76","13420.217","14753.376","15782.482","14356.078","16664.438","14247.841","18266.581","15678.458","13287.34","20553.389"
"M1588.01T13.55","10588.176","8989.995","8432.173","9777.3","10550.1","10290.549","8282.925","7699.576","10461.824","9885.568","8605.345","11421.953","10033.821","9208.247","11573.571","10896.622","8927.606","9156.477","9156.477","11368.002","10249.638","8092.4223","10105.278","12887.382","9879.952","7222.872","9272.661","9579.796","9095.43","8336.865","9840.706","9886.107","8724.178","6904.148","9111.252","12334.433","11241.592","8380","7865.917","9689.2071","11566.039","11007.93","9556.36","8938.31","10238.925","10219.192","10777.609","8399.427","10467.84","8660.765","11286.081"
"M1592.69T13.55","6205.326","8702.028","10619.642","9037.289","8426.862","8779.599","9232.172","9637.856","9183.444","9991.886","8718.038","9384.174","10103.306","6072.162","5807.37","8204.108","8555.66","11807.795","11807.795","10304.822","8916.045","9064.3025","9683.528","9279.851","6828.424","7273.943","8160.606","8860.741","7788.521","7240.216","7825.69","7827.349","8640.891","8411.067","8329.377","9189.979","12479.258","8080","8791.874","9488.9305","9177.626","8687.755","9410.431","8368.068","8688.73","9665.614","6773.136","8710.025","9614.019","9669.884","7787.375"
"M1594.19T13.55","9692.009","9469.909","8725.133","9792.31","9210.694","9005.817","9554.578","8950.547","9263.708","8278.845","9368.02","9674.986","11191.815","9780.148","9751.543","9863.975","8311.579","6786.298","6786.298","10240.63","9260.676","9432.6121","9693.63","8971.004","10455.694","9233.969","8786.339","11189.216","11874.336","8685.018","8564.644","6480.01","8718.484","9270.202","9530.798","8688.748","10988.882","9730","9598.01","9401.6774","9030.563","9677.963","10026.029","8946.219","9200.503","11882.737","10365.913","10217.838","9849.788","6623.812","11460.366"
"M1594.44T13.55","9241.642","8706.04","8528.567","9356.502","9677.832","11198.483","8300.828","7446.272","10377.639","10456.22","10543.395","9757.215","9135.602","8806.34","9325.18","8825.891","9452.981","8705.017","8705.017","9935.718","10559.118","8719.5521","9060.87","8615.858","7492.41","7306.037","9069.685","9740.022","10161.383","8213.66","9186.157","8990.198","9073.107","8661.754","8812.358","10057.866","9871.141","8200","8817.399","9553.3173","9072.128","10381.798","11594.487","9756.65","9728.13","10122.257","9469.499","9156.352","10711.133","8889.571","10353.048"
"M1595.36T13.55","19028.916","17835.129","17464.307","20603.072","20569.524","19141.137","20134.218","19069.245","21032.635","17191.318","18286.696","20551.322","19996.417","19825.298","20430.852","20201.961","16832.708","15454.518","15454.518","20824.286","18685.567","16691.445","19044.964","13315.964","22627.93","9213.368","18885.445","20549.334","20091.876","18978.669","17082.077","16605.344","19040.848","18406.479","20898.273","19829.917","17881.707","17800","18752.016","20333.1001","17235.124","20088.087","15422.038","20224.116","18347.053","14980.269","21511.926","19219.754","19991.833","16822.715","22244.11"
"M1596.37T13.55","8455.29","7792.551","9201.684","7667.879","10173.553","10358.458","9181.637","7400.91","8032.924","9080.288","8477.595","8704.278","10931.61","9087.871","10098.429","9500.317","7449.584","8296.124","8296.124","10290.78","10075.022","8904.7197","8676.12","10080.253","12334.006","5701.912","11563.629","8522.123","10206.648","7624.639","6378.941","7103.866","9884.672","8471.232","9375.733","9514.566","7804.527","6800","10303.68","9456.7646","8170.246","9145.796","9494.65","5953.585","6493.292","9126.855","6215.354","10807.101","9407.465","9411.183","11099.149"
"M1597.03T13.54","9446.254","9558.569","8429.529","8069.077","8345.792","8444.418","10364.941","7197.528","8614.365","7913.67","8228.673","7701.481","6208.759","10011.946","9604.353","10541.434","7050.191","9302.9","9302.9","7797.322","9100.661","7907.8616","9939.092","10045.213","7962.043","8154.795","9474.454","6772.89","9063.215","6637.404","6089.992","10140.968","9273.751","6252.323","6286.671","8350.154","7969.214","6100","6094.007","7051.0097","6468.363","8595.338","8798.843","8818.936","4258.588","8094.032","8709.452","9040.862","8441.321","4744.19","11935.316"
"M1599.43T13.55","8942.283","9448.193","6548.278","9515.537","9128.47","8195.592","8062.14","8749.798","8874.362","4611.794","9381.258","7926.108","8692.263","9268.425","8453.518","8644.659","7285.411","8911.468","8911.468","7815.376","9024.376","7598.1769","8711.723","6651.896","8946.274","9060.509","7811.812","9156.39","6187.629","7894.042","8772.8","6647.475","6546.496","7730.182","8115.171","8642.79","5813.461","6770","8417.445","8653.0246","8948.939","9101.754","8816.89","8507.703","8386.667","8166.14","8754.897","9560.002","8515.578","7720.05","8249.441"
"M1599.94T13.55","11612.734","7087.198","11812.973","12831.219","10268.714","10733.036","11463.01","10499.083","10580.331","11736.562","8497.416","11626.429","10390.496","11709.913","10210.54","10879.837","10370.033","8753.311","8753.311","12318.846","10767.015","11169.6898","11421.703","11721.895","11168.639","10257.58","9811.688","13555.165","12704.596","10714.094","9324.611","10924.64","11701.837","11628.211","10072.126","11281.537","8940.742","8530","11290.726","12169.8719","11449.584","11065.133","12033.24","11067.844","9996.796","11554.274","12671.351","11077.001","11888.011","10500.567","12349.92"
"M1600.69T13.55","10970.907","10827.188","9579.595","10980.41","12070.657","10355.687","10934.289","11844.402","12032.203","12322.08","13480.799","12745.55","10819.285","9905.628","8030.018","11358.166","9995.126","8149.217","8149.217","13030.976","12271.072","12654.954","10591.79","12227.357","13078.418","10982.779","11586.351","13588.59","12098.329","10716.871","11040.243","10979.259","11114.015","11375.699","12533.75","11223.089","13135.111","12500","11507.298","12414.664","12306.362","12857.474","11775.365","12186.275","10705.699","12326.324","11855.317","11677.444","13099.273","11280.988","14355.369"
"M1603.36T13.55","8637.933","8927.773","6813.411","9173.87","10683.956","8591.214","9085.368","10445.13","8405.208","8913.869","9793.463","11325.684","9691.918","10096.973","9608.37","9221.104","7618.876","9434.452","9434.452","10902.61","9370.444","10169.672","10808.328","9801.606","12047.231","11406.962","10650.895","11132.2","9502.658","9084.737","7623.336","7956.522","10600.238","9311.794","8788.919","9108.008","9913.316","9340","9690.02","9878.8855","10561.49","9289.968","9448.908","9964.479","8727.139","10014.888","11414.077","4591.734","10173.959","5662.938","9992.01"
"M1604.01T13.55","15723.364","15672.878","15154.299","13566.443","15482.8","16539.644","16869.102","15110.568","15272.947","16606","13988.656","14364.064","15444.664","16061.258","15197.947","13469.118","14114.193","11376.662","11376.662","16106.174","15249.928","14598.7233","16555.555","15530.611","16466.89","14223.66","16395.605","11503.775","14461.424","15214.482","13383.937","12111.274","16081.591","16693.583","13731.625","15072.084","16658.169","12500","13486.764","13861.5125","14676.741","15530.278","15375.192","14704.25","14022.619","16358.812","18779.137","15978.404","16003.092","13477.652","18984.589"
"M1610.02T13.55","14451.224","12059.806","13812.554","13705.967","13528.539","14790.769","12965.917","13403.614","12976.814","12825.956","12783.516","14608.747","13434.7","13823.346","14353.505","14899.602","11801.088","12227.221","12227.221","14621.734","14433.577","13414.1416","11849.442","13528.603","12352.481","12273.93","12659.143","13022.726","12495.823","13294.861","11680.344","12950.295","13282.426","13276.41","12623.298","11834.353","13359.96","10200","14012.907","13664.6557","13590.987","13386.218","12399.803","14569.896","14706.659","13491.002","14236.007","12920.363","13220.613","11459.7","14473.693"
"M1610.94T13.55","7351.99","10734.106","10733.961","9678.811","10316.138","10854.491","10038.319","10645.933","8283.6","10507.428","11074.372","11275.45","10390.783","9870.271","8602.142","10980.565","9795.067","7546.428","7546.428","12641.812","9921.533","9374.0808","10383.056","12654.452","11010.952","8783.771","8124.839","10811.559","10889.368","10796.31","9467.079","11016.864","10656.186","8261.341","8700.022","13292.953","11006.733","10500","10544.586","10086.8372","10704.469","11161.926","10310.281","9796.809","11749.846","11646.404","10849.418","11019.866","11911.68","10620.823","13758.665"
"M1610.96T13.55","10980.92","10273.003","10733.961","10335.948","11163.556","12171.305","11042.283","13316.218","10072.684","10155.702","11380.293","11275.45","11105.554","8750.172","8602.142","10980.565","9801.575","9628.873","9628.873","11723.064","9330.878","9620.3482","10635.848","11438.329","11437.346","9043.532","10200.138","11505.777","10684.082","13722.315","9467.079","11182.936","11912.446","10864.364","10296.832","10156.08","11303.109","10100","10085.852","10405.6078","11694.43","11635.968","11158.971","9796.809","11709.61","12142.05","10849.418","11019.866","11226.996","9771.314","13099.164"
"M1611.18T13.55","8136.336","8662.289","10185.34","11994.793","10138.324","10440.189","8405.05","9629.84","9127.674","9957.784","9257.029","8716.312","8781.772","8766.87","11122.161","11275.688","7600.126","7594.591","7594.591","8892.598","8788.272","9408.1509","9131.312","10131.043","10148.999","9199.965","7349.547","9005.417","10755.197","7228.955","8467.375","7667.212","9471.283","10316.935","9434.393","11080.089","8952.778","9780","10441.934","10152.2951","8878.047","8541.592","10038.061","8890.069","9698.534","9301.101","9207.875","9155.151","9630.411","8212.564","11015.713"
"M1611.43T13.55","8968.826","9199.345","10420.131","10307.806","9940.152","9926.688","10956.35","10311.243","10273.012","9725.682","9826.076","9919.668","9893.131","10667.908","9616.404","10894.199","8320.924","8935.74","8935.74","10443.236","10081.151","10248.97","10012.012","10523.584","10912.73","9185.261","9765.194","11216.202","11011.942","10091.068","8040.395","7722.297","9614.845","7082.009","8691.115","9334.293","8583.674","7240","9016.003","9010.2267","10437.76","9607.591","10453.138","10357.029","8644.782","10200.367","10604.891","8945.792","11854.242","6252.702","12012.668"
"M1611.69T13.54","11612.389","10003.922","10669.782","9988.143","6416.254","9774.263","6939.997","11553.803","11159.343","12581.632","9191.492","11774.842","12343.294","10652.67","11022.311","10015.467","10204.323","10392.704","10392.704","11554.56","11556.681","10996.4287","8984.874","10653.975","11492.043","10607.38","11440.831","12069.433","12272.853","12188.031","9280.466","11382.325","10676.25","11140.861","9946.453","5940.222","12176.75","10500","10960.588","9971.7251","11562.494","11479.066","11405.611","11521.642","11621.266","11349.986","11460.738","10863.47","11441.742","9876.632","11822.134"
