"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"sodium_formate","4034768","3834774","3778849","4038728","3927945","3923776","3741009","4053882","3890744","4045781","3879945","4104744","3959808","3945214","3800063","4006431","3667732","4024050","4024050","3845071","4035455","3963239","3909794","3819856","3998858","3805402","3801631","3974273","3999728","3766924","3340263","3555483","3798360","3837318","3790177","3934423","3867787","3442128","3960498","4037492","3920796","4069493","3868514","3964440","4037002","4030309","3922006","3735045","3901010","3528208","4862692"
"M302.93T20.57","19277.66","17416.09","19643.45","20387.23","21177.34","19609.57","15712.25","17325.51","18069.56","22463.19","20009.64","18562.67","18943.01","22100.78","18978.14","20653.78","12462.75","17969.82","17969.82","20625.69","19458.20","22550.97","16334.83","21391.62","22651.80","19280.19","20375.02","18764.05","21274.13","15491.24","12736.09","15022.54","18126.22","18790.20","19789.19","23986.74","19884.88","12800.00","18667.65","21293.57","19300.41","21301.64","19257.34","21241.55","18682.02","21991.78","21550.90","14013.92","21544.92","12550.64","22648.74"
"M309.13T18.56","15976.69","17176.90","15922.09","16685.71","17132.85","16680.12","15347.09","14639.81","14324.17","17057.62","14921.80","17062.58","15622.96","17510.02","14867.41","18712.48","14532.18","24267.98","24267.98","17821.30","17974.63","28620.00","16470.97","18422.11","18500.41","15561.81","17395.99","17953.32","18612.74","17095.01","24162.67","16367.78","18099.60","16206.80","25574.84","19178.76","16467.91","17200.00","25544.91","17306.60","16471.75","26752.12","18108.78","30092.01","16551.86","17069.05","17821.37","17694.73","17543.09","18254.60","20905.61"
"M322.92T21.56","5585.914","6859.323","5352.816","8053.801","7539.484","7304.517","5993.254","7429.871","7234.373","7696.847","7443.721","5943.778","6704.070","6413.055","6728.722","6759.052","6396.367","6244.203","6244.203","6230.636","8778.042","7091.180","6002.691","6703.141","7328.198","6901.896","7731.819","9239.241","6133.295","7445.585","6357.413","6503.745","5586.710","7301.495","5794.178","8860.450","7518.318","6140.000","7733.255","7378.854","6855.940","7515.393","6856.541","6650.436","7113.276","5863.780","7796.728","6050.304","6789.428","4813.013","6056.620"
"M324.92T20.56"," 8929.941"," 7367.860"," 6990.937"," 8214.448"," 7411.469"," 7978.856"," 5329.606"," 8189.054"," 5680.732","10137.399"," 5905.664"," 7600.734"," 7422.200"," 8075.537"," 7404.406"," 8416.882"," 4951.827"," 7290.901"," 7290.901"," 7468.338"," 9447.301"," 8095.003"," 6998.658"," 7610.572"," 5685.004"," 6592.507"," 7388.098"," 8041.539"," 7326.419"," 5653.212"," 5583.576"," 5843.425"," 6752.196"," 7439.998"," 6082.192"," 7532.055"," 7439.407"," 6260.000"," 6871.019"," 7726.986"," 7041.402"," 6852.252"," 7118.019"," 8326.906"," 7655.026"," 7903.221"," 8397.029"," 6252.221"," 8325.911"," 4392.942"," 7469.015"
"M326.38T1622.84","227302.6","183698.2","202093.6","250058.5","218937.2","220478.2","209612.8","227561.3","223119.7","230801.8","226190.8","234841.1","232553.4","273411.0","261563.1","227441.3","209904.2","253874.6","253874.6","238278.2","219486.5","188412.1","253328.3","264380.4","230693.6","223024.6","227080.8","243244.2","224482.3","219691.2","270155.8","230249.8","224760.7","227955.2","237473.1","242273.2","267770.0","252000.0","226416.2","298333.5","228201.3","234718.6","223046.8","215881.6","214785.5","242359.2","248260.4","207534.0","265520.6","234139.1","219861.4"
"M337.06T22.56","11955.767","11503.577","12630.343","10574.306","12848.646","11549.577"," 8935.492","11555.260","11239.935","10244.095"," 9330.051","11147.342","11496.386","10979.974","10118.264","11368.002"," 6911.705"," 9280.022"," 9280.022","11831.388"," 9885.533","11147.139"," 8784.274"," 8894.604","11510.794"," 9966.980","10013.923","11314.135","10432.307"," 9617.172"," 9846.051"," 9882.760"," 9913.543","11617.678"," 9940.464","11799.829","10763.633","10600.000","10962.341","11652.854","10688.384","10060.842"," 9992.231"," 9759.190","11868.023","12298.786","10076.138","10137.180","12860.466"," 9027.506"," 9221.757"
"M338.34T1639.2"," 3612552.9"," 2075317.3","  825777.4"," 1084133.4","10369224.8"," 4199463.0"," 1214330.3"," 1176764.4","  842480.4"," 3284529.3"," 1085794.2","  487734.9","  853820.7"," 1158976.4"," 3376693.9"," 5799986.8","  586486.4"," 1532441.3"," 1532441.3","  963209.6"," 1752235.4","  616139.2"," 5854805.7"," 1421115.1"," 1278141.4"," 1111346.3","  727001.2"," 1279043.9"," 1406196.9","  666929.4","  990406.5"," 3585895.5"," 1955543.0","  626577.9"," 6936254.2","  790726.9"," 5883860.1","10400000.0","  646319.7"," 1393708.0"," 1352384.6","  898509.7","  828335.0"," 1589245.2"," 4159809.5"," 1378633.4","  996668.8","  760625.3"," 1729934.5"," 1728580.4"," 3474917.9"
"M341.27T1369.82","665227.4","317235.7","257595.9","349016.3","870669.2","637652.9","267207.5","287459.4","410731.0","907036.0","525230.7","225393.5","291191.5","274363.7","636469.5","602931.3","207023.5","246041.2","246041.2","267799.0","269622.4","270380.2","788994.1","310983.7","219943.9","325767.4","215774.4","323287.2","267487.1","256942.7","303597.5","557041.9","279902.6","201973.3","515394.3","221447.7","657515.6","582000.0","210256.9","573260.6","465856.6","704252.7","283826.5","895970.2","772582.6","614121.8","185437.3","248313.8","436158.1","290514.5","575034.5"
"M349.25T12.55"," 9482.120"," 7736.701"," 6747.734"," 6689.893"," 7765.783"," 6268.672"," 8138.316"," 7240.036"," 7317.243"," 8350.695"," 8643.218"," 7717.271"," 9059.094"," 7081.678"," 7174.849"," 7924.934"," 7220.087"," 5095.324"," 5095.324"," 8585.680"," 9119.501"," 5906.514"," 7528.518"," 7653.753"," 7179.474"," 5944.335"," 8240.536"," 7517.995"," 8777.460"," 8450.962"," 7509.041"," 5364.214"," 8774.062"," 7457.069"," 6017.215","10074.490"," 6588.615"," 7920.000"," 8115.649"," 7142.858"," 5858.026"," 8473.318"," 8598.605"," 7097.985"," 8321.958"," 7935.852"," 9179.901"," 8745.468"," 7412.106"," 7783.340","11112.080"
"M352.92T20.57","18174.98","16958.72","16295.88","17974.77","17300.10","18433.81","13873.99","17006.00","15049.76","16366.42","18067.22","20421.39","17637.68","14896.36","15359.89","16952.52","13557.76","15807.94","15807.94","14597.66","17538.37","17399.72","14090.55","25161.87","17750.76","15146.37","15235.14","18713.48","18155.36","13865.74","13223.56","14561.30","15709.38","17345.84","16423.04","20457.64","17484.83","14100.00","15201.28","18481.35","17632.17","15181.25","17798.21","16461.78","16596.28","18409.88","17373.25","11458.27","16805.25","10924.68","21534.41"
"M360.93T17.56","40105.65","31680.76","30942.90","35024.76","32322.68","31661.95","19525.47","30356.74","41165.73","37169.17","30971.78","67714.93","31660.70","30715.87","40651.59","39341.67","18205.67","27367.32","27367.32","30164.22","32695.15","65397.38","27668.76","32722.45","32465.10","31482.51","41060.81","36091.95","42651.06","31464.85","26629.44","31758.94","30449.07","42900.99","62875.64","34497.75","41381.90","29800.00","30390.26","64954.13","43417.26","26236.57","42673.58","65744.64","40100.96","65586.74","34615.70","35564.27","42501.05","23475.99","44648.86"
"M372.36T1639.49","170029.5","246273.9","233071.4","248105.5","222047.9","194935.4","177770.8","227765.4","202132.9","225826.8","208386.9","191617.3","234049.5","237536.9","166011.1","186972.4","168833.1","208986.4","208986.4","223256.8","159417.6","316354.8","240285.5","206883.2","185052.3","240473.5","187653.4","181582.6","274131.6","171349.7","219850.7","340410.1","179440.7","187241.9","288183.6","162215.0","194280.0","190000.0","230492.6","196162.2","292757.6","179937.7","320269.4","232630.0","198287.5","226008.7","172865.8","194129.2","169502.5","245989.3","271892.5"
"M372.36T1624.16","212305.9","277433.9","511418.4","249078.2","232948.0","226061.6","197744.5","299469.0","284474.7","231734.6","217011.5","201868.4","240121.2","281583.8","190668.7","211825.3","192652.1","253304.5","253304.5","226110.4","182837.0","324090.9","290931.7","212489.1","198814.9","272029.5","215109.0","219154.4","261360.0","225390.8","259790.6","347178.3","204977.7","218009.7","327204.8","189496.8","222511.3","216000.0","263869.1","239647.9","334875.2","223144.4","373083.3","234957.8","233060.2","286215.6","187648.5","226014.3","221032.0","239665.8","305678.0"
"M380.92T18.56","25242.64","23903.50","21668.50","22356.09","22549.45","21717.47","16634.06","22139.93","22998.21","24234.49","21439.17","27407.50","23782.09","18115.75","19699.17","23249.54","15621.10","15907.89","15907.89","21438.12","23308.98","35861.84","20834.32","22805.38","24402.99","19518.67","22348.14","25887.43","24169.27","18606.26","17274.89","20943.69","24300.68","23463.26","23927.57","26941.89","24965.57","20400.00","21794.48","22100.87","22922.75","35186.55","25431.75","32431.00","23701.95","20487.96","25373.59","18630.43","24070.02","13834.55","32327.55"
"M382.31T1622.76","145000.80","165664.23","138854.09","181491.35","164776.50","189684.29","170498.04","147834.25","192587.24","180325.91","137142.53","182570.56","152616.59","194350.75","139005.77","173845.57","146575.14","160580.21","160580.21","164090.10","152704.28","106312.85","141594.27","156305.26","172504.01","163557.97","139292.22","153505.94","177194.28","153799.58","162236.89","121250.10","187109.85","182954.74","144488.68","147039.80","190745.28","167000.00"," 95127.86","219912.92"," 98013.71","157436.14","103369.79","139328.83","152580.46","140909.88","193330.66","168327.88","140513.60","157482.94","119953.24"
"M385.29T1369.89","1184904.2"," 620647.9"," 258170.2"," 576120.6","1235346.2"," 986367.9"," 331926.3"," 660012.3"," 482083.9","1272435.1","1037128.6"," 526457.0"," 558091.6"," 307656.7"," 989168.0","1068821.2"," 423460.9"," 510284.3"," 510284.3"," 412582.2"," 720462.5"," 422022.7","1174897.3"," 432684.1"," 454051.6"," 606828.4"," 418367.2"," 856831.3"," 291328.6"," 318903.5"," 525261.9"," 696879.1"," 562915.0"," 240100.9"," 784662.2"," 292675.6"," 997860.1"," 916000.0"," 339653.5","1085636.0"," 572620.2","1063310.9"," 313377.5","1278990.0","1195801.2","1245584.5"," 330964.7"," 228326.7"," 687298.6"," 686150.2"," 942176.5"
"M392.9T19.57","11408.771","11541.620","10974.588","11046.304","11559.968","11474.725"," 8494.619","10267.082","11594.475","11711.692","10454.033","12337.259","11629.158","11673.954"," 9875.220","10229.688"," 8035.007"," 8724.857"," 8724.857","10744.136","10122.840","11573.962","10762.555","10946.929","11540.518"," 9608.645","12235.540","12100.857","11431.932","10312.182"," 7485.376"," 9643.858","10080.150","10799.855","11579.355","11202.877","12608.094"," 8070.000","10906.821","11747.946","10820.793","10503.658","10786.163","11375.407","10850.357","12289.530"," 9498.632"," 9190.545","12013.453"," 6732.916","13944.937"
"M400.92T17.56"," 8301.862"," 7177.468"," 8292.089"," 7342.595"," 6693.777"," 7619.093"," 6557.806"," 7211.179"," 7425.285"," 8005.946"," 7591.965"," 7347.698"," 9035.024"," 6808.979"," 6953.420"," 7052.024"," 6267.292"," 7423.949"," 7423.949"," 8822.388"," 8498.211","13506.842"," 7111.319"," 7865.492"," 7111.333"," 6295.752"," 7532.247"," 8793.988"," 8815.842"," 7858.695"," 6096.936"," 7553.559"," 7100.204"," 7611.134"," 6928.158"," 7723.849"," 7711.479"," 7870.000"," 9308.520","15071.869"," 7495.208"," 7911.073"," 9278.434"," 7450.407"," 9240.106"," 7546.514"," 7204.501"," 6816.393"," 8944.211"," 5560.629"," 9621.411"
"M408.91T18.56","29449.74","28645.68","26530.28","28421.48","28218.40","29292.85","20713.97","25067.01","28556.76","24025.92","26140.19","31377.85","27475.59","25313.71","27233.46","28565.44","19354.28","22825.14","22825.14","28960.62","32214.35","30310.27","26577.49","28884.81","29311.67","24372.78","30589.49","30186.29","29337.51","22489.97","28360.01","23043.10","27885.41","30914.62","28238.46","31812.12","29057.30","20500.00","26004.55","29803.26","33741.11","33508.22","29440.74","33815.14","29624.93","29834.54","30793.30","21714.19","27830.87","16227.76","34314.11"
"M408.91T11.54","14022.970","16619.710","13983.043","14250.624","15419.053","15381.889","13952.161","14667.572","14078.108","16957.311","15517.327","16951.534","14167.558","13371.996","13706.270","15933.319","15717.813","12089.327","12089.327","15496.350","20800.214","17839.822"," 8722.088","16599.650","15626.740","15098.157","13904.825","15557.248","13808.045","14663.078","11366.451","10667.254","17200.026","17602.650","13520.371","16168.712","15278.661","10800.000","13482.326","13207.504","25783.733","13771.769","16182.746","14066.369","17127.228","12446.133","14642.886","14480.401","17067.048","15493.713","18588.960"
"M409.18T18.56"," 8879.713"," 9264.990"," 7078.581"," 6456.024"," 7469.857"," 8352.254"," 6972.969"," 8511.970"," 8699.549"," 9260.536"," 9376.650"," 9253.033"," 8378.256"," 8295.527"," 8621.023"," 8454.886"," 5992.151"," 8383.752"," 8383.752"," 9087.180"," 7072.113"," 7507.188"," 6218.632"," 8397.315"," 8659.902"," 6030.232"," 7171.343"," 8818.376"," 8473.942"," 8197.500"," 8342.372"," 7854.368"," 9327.900"," 8704.034"," 9307.840"," 8067.978"," 9083.835"," 8580.000"," 6697.083"," 9359.638"," 9796.493"," 7074.441"," 8471.747"," 7502.529"," 8551.067"," 7194.029","10926.267"," 8524.501"," 8760.293"," 5354.114","11872.560"
"M411.2T18.56","12134.294","10222.576","10238.805","10275.658","10513.429","10833.442","10342.219"," 8267.875"," 9145.634"," 9729.119"," 9795.683","11421.179","10666.052","10509.644","10989.832","11507.768"," 6860.398","10163.255","10163.255","11921.658","11661.752"," 8750.537","10492.441","10026.536"," 9904.422"," 7970.396","11602.006","11878.166","10511.525","11024.620","15786.009"," 9945.627","10044.042","11840.727","13107.903","11853.188","10379.849","10600.000"," 9066.521","17747.554","10792.387"," 8765.656","10590.530","18364.189","11839.412"," 9753.555","12270.899","10479.930","10361.265"," 7865.437","13767.757"
"M420.91T18.56","10680.175","10479.344"," 9317.235","11412.718"," 9387.072"," 8977.116"," 8246.947"," 8991.784"," 9003.573"," 7945.766"," 7929.442","16874.472"," 9150.669"," 9069.294","10081.635"," 9204.511"," 6732.580","10598.030","10598.030"," 9560.596","10576.848"," 9644.857"," 8888.586","11366.585","10691.966"," 9328.423","10944.736","10458.928"," 9088.665"," 8111.465"," 7144.068"," 8057.429"," 9147.131","10266.443"," 9872.438","11429.940","10532.193"," 9090.000"," 8831.160","15936.271","10420.859"," 9083.998","12797.450","15103.174"," 8983.142","17197.158","11951.106"," 9878.741"," 9490.132"," 8978.856","11396.851"
"M428.92T12.55"," 9136.376"," 8328.912"," 9875.538"," 8873.223"," 7579.162"," 9630.323"," 8165.068"," 8680.237"," 9784.477"," 9266.971"," 9557.164"," 8861.895","11287.892"," 9027.449"," 9259.855"," 9824.128"," 9280.923"," 8834.894"," 8834.894","10256.678"," 9999.910"," 8569.033"," 9293.237"," 8270.738"," 8462.842"," 6549.963"," 8942.970"," 9971.056"," 8890.358"," 8835.749"," 8250.458"," 6947.191"," 9566.712"," 9047.060"," 7903.189"," 9238.177"," 9458.410"," 6440.000"," 9265.714"," 6586.982","10541.238"," 9061.343"," 9374.445"," 8265.246","10063.689"," 8462.193"," 7800.149"," 8896.822"," 9345.954"," 8519.174","12246.571"
"M428.92T17.56","12305.627","12870.496","10341.053","10539.815","13386.256","11553.213","10011.874","13013.226","11635.554","11236.742","11427.416","12116.781"," 9626.794","11860.497","13396.068","14242.600"," 8973.536","10349.445","10349.445","10567.608","13652.897","11076.986","10470.887","13217.657","19690.896","12576.469","13331.876","12182.295","15438.580","10551.099"," 8798.211","16409.147","13586.638","14621.657","10230.364","12018.661","13245.423","11300.000","12136.577","13604.725","14150.333","20525.693","13512.497","12835.276","10803.760","18112.675","11466.262","11116.735","13853.501"," 7320.727","14631.607"
"M468.42T1623.34"," 401633.5"," 533971.6"," 528947.8"," 534944.3"," 648292.0"," 546693.2"," 643525.2"," 426574.9"," 811128.3"," 565619.6"," 603652.0"," 586780.4"," 519043.0"," 590892.6"," 765754.9"," 563759.1"," 542007.5"," 628074.8"," 628074.8"," 549716.1"," 495555.1"," 606536.8"," 545056.4"," 597341.8"," 603362.1"," 542763.9","1075071.3"," 634062.8"," 572234.4"," 643757.9"," 619860.4"," 628881.4"," 566746.4"," 515698.4"," 595978.9"," 560420.0"," 554851.5"," 573000.0"," 578260.6"," 588952.0"," 599908.3"," 534901.8"," 680026.0"," 592141.1"," 891091.2"," 528290.0"," 583463.4","1147340.9"," 572543.9"," 614329.7"," 694111.8"
"M468.91T17.56","40130.68","45610.42","46344.28","37752.92","39125.02","46417.43","38771.97","35779.16","43188.63","45006.62","43375.90","74659.12","45895.27","43614.45","44601.40","46186.14","29462.32","33982.82","33982.82","43558.28","47826.26","74608.33","39458.02","43000.51","39131.04","35583.26","47760.85","49648.50","47239.88","40975.77","29906.69","36342.07","44109.93","44675.28","45718.75","45394.88","44796.42","38200.00","42126.02","73395.28","47564.18","74758.30","46368.10","69576.10","43935.17","71064.67","46944.74","43261.11","45940.36","38248.40","50943.71"
"M480.89T18.57","14497.421","16274.678","14841.010","12393.121","13382.026","16629.806","13416.128","16502.064","14991.112","16900.550","15123.234","15315.845","13291.643","14747.922","16391.026","14481.314"," 9054.941","13164.882","13164.882","15550.512","16984.802","21310.369","12104.204","14816.475","14751.546","15009.296","16330.846","15304.084","14981.360","12860.862","10096.842","12842.489","13524.027","14465.266","15972.008","15285.921","13733.308","12200.000","14226.785","20963.492","17004.975","22348.995","17829.389","24567.482","13931.670","23302.389","14707.829","13444.393","14985.856","11717.046","15496.928"
"M496.91T17.56","46465.58","46135.99","45203.51","41463.15","47746.81","47125.64","34472.51","43732.38","37433.35","49000.56","44930.77","41181.41","49427.84","44065.80","45231.29","47776.90","30901.49","40334.91","40334.91","46063.78","49178.11","76691.25","34812.25","48528.26","48922.33","41396.29","39847.18","43303.52","47456.46","40859.44","30831.87","34491.40","45457.97","47011.94","42996.60","49225.00","49833.98","43500.00","45509.66","76830.71","46742.44","73969.12","38570.98","74029.42","47204.49","74767.44","47482.22","34120.06","47191.75","39981.59","51230.68"
"M501.91T13.55","6066.144","5705.064","5734.706","5427.224","5729.136","4525.080","5424.290","5657.330","5240.855","4433.702","4922.724","5465.982","5023.360","6385.098","4604.688","5230.158","5019.482","5415.455","5415.455","5757.220","4971.728","6026.710","4635.866","3855.532","4505.476","3713.630","4349.008","5715.855","3998.975","6045.790","4662.962","4769.384","6992.103","5207.881","5172.429","7233.997","4919.900","4010.000","5177.516","5368.000","5212.023","5235.012","6035.147","5614.312","5827.050","6000.962","5667.057","5620.081","4901.632","5874.726","6134.806"
"M502.87T19.22"," 9353.408"," 8608.510"," 9441.915","10349.890"," 9687.234"," 9848.545"," 6582.026"," 8517.857"," 8681.073"," 9717.064","10098.025"," 9096.610","10316.794"," 8431.947","10146.348"," 8141.370"," 6388.386"," 8680.406"," 8680.406","10060.090"," 9489.228"," 7884.709"," 8303.695"," 9978.606"," 8972.755"," 8787.517"," 8736.130"," 9652.393"," 8693.061"," 8113.470"," 7314.630"," 7397.220"," 8918.376","10646.668"," 8479.017"," 9267.411"," 8519.235"," 4880.000"," 8675.590","15350.391"," 9902.388","15174.309"," 9433.536"," 8386.480"," 8932.901"," 9351.108","10470.660"," 6597.547"," 8874.715"," 5435.289","10241.510"
"M516.89T18.56","23808.59","20537.43","21962.41","19194.23","17059.63","23112.41","19955.69","22155.25","15739.43","20086.08","18138.47","35596.47","18885.69","17642.29","18983.78","21385.97","15235.15","17205.02","17205.02","21103.12","23013.98","34139.97","15371.17","22590.36","19933.37","19312.79","20691.89","24872.39","24013.00","18434.08","13320.50","19144.18","21213.45","20159.43","20908.54","23291.88","23990.78","17500.00","19345.11","32020.43","20826.08","35262.55","22393.80","30655.69","20761.52","21834.90","20576.62","15413.07","22219.09","11816.09","25168.13"
"M534.88T17.56","23274.92","20360.90","17209.21","18781.06","22850.35","20981.74","18204.45","18620.19","17028.77","22386.96","19906.37","17966.16","19412.06","18613.67","18166.34","18039.96","13402.62","16541.08","16541.08","21379.95","20532.50","33126.37","20916.56","19499.55","22104.11","20467.59","22350.85","22866.39","21434.02","18714.88","25981.13","17618.60","31429.40","20129.35","19241.55","19516.83","20101.27","18500.00","22486.06","31977.70","18895.65","33445.26","23422.73","35295.57","22821.02","32765.29","19883.04","19102.81","21073.04","16003.87","23542.56"
"M536.9T12.55","16659.07","14054.04","14383.02","12867.93","14438.79","14955.78","15435.05","16184.41","12278.73","11879.96","14592.90","14295.80","12476.84","10070.12","15030.47","13095.96","13801.49","22413.18","22413.18","15233.56","15034.97","13221.99","11271.71","13630.77","11781.24","12794.03","14872.02","12239.30","14330.86","14187.79","10032.17","11849.82","12218.11","13070.93","12875.20","15197.90","16331.43","10500.00","13544.51","10385.58","12290.35","24483.02","14728.73","13378.42","12330.88","23478.28","12797.73","15122.73","16481.30","13985.04","14758.27"
"M536.9T17.56","12290.241","10945.317","11145.119","12201.563","11907.616","12373.058"," 8053.811"," 9500.747","13878.307","14066.072","11187.272","24005.632","12779.045","13237.594","10854.466","13292.131"," 6900.825","11331.061","11331.061","13109.210","12470.821","10985.940","10669.211","10750.108","14891.006","10623.435","13771.190","15702.968","12526.720","13678.647","10893.406","12471.421","15053.024","10693.859","13342.117","12316.757","13933.676","19600.000","12256.629","23660.492","12371.511"," 8521.799","12034.000","23773.106","15580.389","11655.292","16581.240"," 9149.462","13040.683"," 8277.378","15463.690"
"M544.89T18.56","23714.30","23408.01","22083.50","19317.90","21373.93","20472.14","15119.12","18243.66","17906.26","22286.66","20042.79","25269.30","18319.78","20879.26","20928.60","21879.44","13845.16","18097.88","18097.88","20280.66","24929.47","20178.17","18667.84","23571.15","22124.17","19340.86","23269.60","23187.79","21666.65","18349.84","12748.41","16345.86","20397.01","24632.62","23040.92","23660.05","21964.97","16900.00","20085.22","24932.31","21426.56","26164.26","22323.22","33869.30","24451.66","18282.63","20709.43","16700.42","22460.80","11784.05","27038.15"
"M544.89T11.54","12733.554","12563.578","11359.718","10988.925","11814.990","12735.025","12941.568","11326.558","10760.494","13702.986","11839.057"," 9707.034","11894.907","10579.644","11506.127","12337.996","12132.426"," 9309.846"," 9309.846","11743.124","16433.152","11922.376","10834.406","13075.108","12003.904","10743.999","10743.999","14022.361","10670.035","11728.749"," 9899.748"," 9593.225","12926.092","14453.230","10699.618","12383.650","12290.317"," 7990.000","12774.208","10168.982","18514.755","12692.227","11407.312","10815.653","14064.066","11103.247","12690.046","11449.970","14599.668","11445.337","11417.609"
"M549.19T881.43"," 56430.5480"," 20056.1570","132456.7520","155848.3600","204714.6970","168548.1660","262128.1970","127681.7190","104157.8070","215168.4780"," 74453.1660","  1347.3330","288590.0480","170909.8450","274161.4090","223418.4190","  1168.4810","128359.6400","128359.6400","173481.1680","116269.4680","     0.0000"," 97279.7520","266230.8880","125829.7730","247451.8950"," 89552.5910","138886.2000","282613.2850","304291.9660","  1704.9920","387953.0590","282535.3050","190285.9500","391741.2140"," 93772.3860","104272.2380","203000.0000"," 64189.6300","   985.2931","360393.4380","   941.7110","     0.0000","     0.0000"," 15492.7890","     0.0000"," 68295.1010","310664.9420","328976.8960","123999.2440","134351.3260"
"M564.89T12.55","46186.89","44577.33","49768.86","49900.99","43706.04","46616.89","48429.59","42905.80","47554.24","57672.50","47406.37","96923.87","45206.22","44306.52","44460.14","57190.10","45405.56","47680.61","47680.61","45706.71","44836.11","42983.25","44735.81","45421.86","45508.12","41024.55","52083.15","46114.41","44768.80","44724.88","36374.65","41763.20","45912.19","42336.63","41952.44","45440.80","56023.00","46900.00","42707.74","33133.50","55648.78","42262.00","43151.32","43435.18","45480.03","42226.81","45025.72","45093.81","44085.86","43936.62","59558.40"
"M565.89T17.56"," 7869.277"," 6034.048"," 4993.968"," 7456.782"," 8547.566"," 7707.500"," 6396.843"," 7177.702"," 6475.802"," 5945.784"," 6182.440"," 7387.805"," 7170.152"," 6724.720"," 6933.329"," 8026.727"," 5444.639"," 6261.638"," 6261.638"," 7049.084"," 6486.110","11928.858"," 5744.806"," 6637.825"," 7120.820"," 6721.937"," 6994.975"," 8990.892"," 6615.392"," 6124.383"," 6018.667"," 6722.773"," 6016.510"," 7250.738"," 6120.698"," 7948.457"," 7381.963"," 7120.000"," 7023.079","13199.093"," 7148.566","13392.056"," 6991.459"," 6793.373"," 7323.084","12085.055"," 6813.434"," 7612.245"," 6555.435"," 4824.632"," 9563.889"
"M569.88T19.56","4481.404","4693.733","3583.166","4422.106","4850.501","5539.670","2774.709","4089.959","3459.629","5977.327","4154.505","4735.558","3368.488","5199.552","4573.565","5494.571","2780.451","5141.378","5141.378","4499.458","4782.304","3935.979","3885.645","6105.046","4263.931","7322.260","4907.495","5177.331","4237.221","3553.855","2308.424","4535.383","4665.420","3253.013","3102.752","5041.073","4266.640","4270.000","4579.033","3880.982","4384.865","3785.894","4628.147","4572.753","3987.193","4328.777","4503.535","3074.390","5859.173","2684.889","4690.346"
"M573.47T1437.42","135326.545"," 90831.793","151313.502","232404.351","230407.233","174956.609","344349.276","161369.351","182823.674","135449.861"," 64957.994"," 23545.445","385377.199","196409.938","204218.477","431319.139"," 17160.980","271111.302","271111.302","321061.515","264162.649"," 33420.400","210617.700","344590.723","422232.302","421945.132","350551.991","301309.842","490763.043","427155.105"," 18244.662","359082.971","531449.767","302680.434","367696.130","172846.757","212916.407","276000.000","216150.123"," 15717.672","354214.601","  6329.379"," 26551.058"," 16985.156"," 90207.022"," 17410.007","212221.567","513244.514","472354.529","305155.755","400890.981"
"M575.48T1420.61","121715.156"," 86040.367","145389.053","187108.205","206940.203"," 96574.524","255969.090","129681.611","215553.206","120058.067","  9580.152","  5670.335","317793.748","170978.292","201326.093","396169.886","     0.000","252221.125","252221.125","280112.464","211791.101","  7407.327","225844.944","272791.121","350204.630","338866.071","357414.302","250895.039","317688.872","350246.618","  2824.787","290936.113","366257.215","292774.021","278416.208","165964.755","181309.580","225000.000","205129.257","     0.000","297869.519","     0.000"," 21693.188","  6787.314"," 74320.579"," 31326.516","192647.575","352355.743","338284.104","346509.731","264605.789"
