"","C9.1","C9.2","C9.3","C9.4","C15.1","C15.2","C15.3","C15.4","C12.3","C12.4","D9.1","D9.2","D9.3","D9.4","D12.1","D12.2","D12.3","D12.4","D15.2","F9.1","F9.2","F9.3","F12.1","F12.2","F12.4","F15.2","F15.4","QC.1","QC.2","QC.3","X9.1","X9.2","X9.3","X9.4","X15.1","X15.2","X15.3","X15.4","X12.1","X12.2","X12.3"
"Label","Control","Control","Control","Control","Control","Control","Control","Control","Control","Control","Drought","Drought","Drought","Drought","Drought","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Fusarium","Fusarium","Fusarium","Fusarium","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas","Xanthomonas","Xanthomonas","Xanthomonas","Xanthomonas","Xanthomonas","Xanthomonas","Xanthomonas","Xanthomonas"
"M669.539T1543.447","-0.656480944","-0.211863270"," 0.538400403"," 0.356942156","-0.369752716","-0.279019818"," 0.007400897","-0.266931334","-0.243132905"," 0.060646598"," 0.486039529","-0.248291846","-0.731631916"," 0.508425899","-0.059834739"," 0.408348128","-0.365652484","-0.170751997"," 0.911291694","-0.133552973","-0.698906091","-0.435495216"," 0.390458136"," 0.520172144"," 0.956659729","-0.569442330"," 0.071882837"," 0.229866323"," 0.178023188","-0.110410734"," 0.027210582"," 0.127290614","-0.490538882"," 0.125501934","-0.405117978","-0.138922113"," 0.315958031","-0.075477610"," 0.164878897"," 0.091910041"," 0.183900135"
"M833.242T1612.704"," 0.097116117","-1.020643212"," 0.005849760"," 1.185749786"," 0.270449081"," 0.202329635","-0.006877509"," 0.624729857","-2.110965022","-0.641894174"," 2.186512233","-0.175759312"," 0.096511041","-0.301795496","-0.144022877","-0.112632306","-0.298389442","-0.352908486"," 0.384693627","-0.085703626"," 0.302030844","-0.174264390"," 0.723119270","-0.193563436"," 0.035110595","-0.428909478","-0.112119377"," 0.171030435","-0.443947115"," 0.235660886"," 0.008265308"," 0.359481138","-0.068604126","-0.167491459"," 0.311163948"," 0.468113904"," 0.289916135","-0.956161346","-0.793414593"," 0.113950549"," 0.518282634"
"M857.578T1508.978","-0.64893452","-0.10442900"," 0.12126311","-0.37441813","-0.39009611","-0.28111911"," 0.26045982"," 0.13666297","-0.07411999"," 0.27343105"," 0.14838039","-0.70945310","-0.79376587"," 0.15177420","-0.32310776"," 0.35452319"," 1.26543853","-0.97938612"," 0.20892996","-0.35548756"," 0.06756614"," 0.15706561","-0.16285606","-0.06609398"," 0.46145108"," 0.80077021","-0.62036102"," 0.33452162","-0.48912908","-0.26129481","-0.35457437"," 0.31910839"," 0.71359929","-0.50062361"," 1.00644005","-0.57294591"," 0.45120360"," 0.44750484","-0.49185360"," 0.25759854"," 0.61635712"
"M284.199T1509.25","-0.221413892"," 0.294506537"," 0.209343287"," 0.137109442","-0.094189343","-0.229854217"," 0.111992291","-0.024524846","-0.005423013"," 0.196588794"," 0.073243345","-0.030656967"," 0.025671673"," 0.046587838","-0.261911966"," 0.461811815","-0.038204469","-0.468876540"," 0.421921061","-0.060253019","-0.197051968","-0.004687144","-0.021660189"," 0.082546645"," 0.183723717","-0.255851480","-0.278432858","-0.089438127"," 0.313958217","-0.182120874"," 0.286045828","-0.052432605"," 0.204726495","-0.075419449"," 0.100159993","-0.246285281"," 0.146202310","-0.400726681","-0.114336277","-0.101447613"," 0.159059530"
"M545.398T1401.37","-0.003325567","-0.062914499","-0.116191944","-0.021025246"," 0.399150356","-0.344227021","-0.446155290"," 0.268167575","-0.310698104"," 0.152480461","-0.404131230","-0.232008338"," 0.480774531"," 0.070820956"," 0.314445145"," 0.299330868"," 0.178216659"," 0.323143102"," 0.501393107"," 0.157313560","-0.404348395"," 0.158955156","-0.006638777"," 0.120809776","-0.129639282","-0.726825170"," 0.317026500"," 0.303465645","-0.104888600"," 0.192657549","-0.063755800","-0.114692328","-0.522519638","-0.530040210"," 0.096684190"," 0.272381670"," 0.464425755","-0.631513487"," 0.312692648","-0.003357927","-0.205438359"
"M709.527T1642.128","-0.1740812105"," 0.1672626803"," 0.1073005011"," 0.0529493705"," 0.0479468011","-0.0970529663"," 0.1738566562","-0.0488088964"," 0.0644722140","-0.2310829855","-0.0244394689"," 0.0003285261","-1.4817614770"," 0.0562329556"," 0.0548552074"," 0.3416377504"," 0.2452173658"," 0.0193236175"," 0.4711962644"," 0.2753859748","-0.0713931839"," 0.0590231263"," 0.0914967695"," 0.0851188033"," 0.8795434328","-0.1706309649"," 0.2478653010"," 0.6399122626","-0.5090001636","-0.0759242365"," 0.1332044631"," 0.1377466845"," 0.1122728126","-0.0673421963","-1.6908956996","-1.0433431856"," 0.4266663054"," 0.1562606009"," 0.1537809586","-0.0463475623"," 0.5312467917"
"M891.586T1523.868","-0.591573104"," 0.232923229"," 0.025188206","-0.800842563","-0.012143135","-0.152233573"," 0.447902586"," 0.034950523","-0.068743679","-0.055190987"," 0.277868616","-0.360746711","-0.948034895"," 0.008957490"," 0.002656516"," 0.225143444"," 1.288646302","-0.691062997"," 0.293317410"," 0.051511970"," 0.051922629","-0.176037317","-0.264484006","-0.249179674"," 0.213435609"," 0.847232527","-0.607097053"," 0.128325841","-0.362342877","-0.559635969","-0.344293391"," 0.094154673"," 0.648106061","-0.549722631"," 1.136432422","-0.100597986"," 0.377151369"," 0.512712146","-0.250348419","-0.050632572"," 0.296403969"
"M641.505T1439.707","-0.021337632","-0.751396319","-0.440313247","-0.406001406","-0.078984103","-0.113813677","-0.042094712","-0.141608796"," 0.019301579","-0.251170008"," 0.028877868"," 0.117151479","-0.156186567"," 0.919330689"," 0.029727034"," 0.415884330","-0.497712831","-0.133128541"," 0.400933799","-0.011604188","-0.097581169","-0.070665566","-0.293029410","-0.084735323"," 1.656708692","-0.197194448","-0.253202755"," 1.113240588","-0.385641649","-0.086977131","-0.615703611","-0.521005513","-0.026727584","-0.001844841","-0.113915697","-0.496094169"," 1.070083558"," 0.567115845"," 0.150776150","-0.428880563"," 0.229419843"
"M930.569T1490.033","-0.4129794185"," 0.2753742465"," 0.0294709107"," 0.0003046513"," 0.0641139900","-0.3511882279"," 0.0740433869"," 0.1938045460"," 0.0557432500","-0.3917414122"," 0.6723754774","-0.3709817295","-1.1039054739"," 0.3059792017"," 0.0502988249"," 0.2485516018"," 0.9680010496","-0.2146142232"," 0.2080804579"," 0.0471683489","-0.4644883945","-0.9687301467","-0.1531290330","-0.5611598178"," 0.7030415033"," 0.5916772516","-0.2482983136"," 0.1173933771","-0.4779249591","-0.2987388148","-0.3613476173"," 0.3739487354"," 0.5908775131","-0.3103545323"," 1.0346298154","-0.8047567050"," 0.0389430967"," 0.7101069244","-0.2915920125"," 0.0416351992"," 0.3903674721"
"M393.862T1820.109","-0.0399437872"," 0.1116314831"," 0.0089903623","-0.1339751922","-0.0394240791","-0.0533834590"," 0.5343642423","-0.1621577704"," 0.2006773604"," 0.1339778227","-0.1022588520"," 0.1929252976","-0.3948222621","-0.1484104125"," 0.0109790831"," 0.0289569574","-0.1372463591","-0.1095470883"," 0.1364522869","-0.1207961548","-0.0001662429","-0.3414855506","-0.1965862472"," 0.2977414649"," 0.4577333143"," 0.0691646974"," 0.1104786074"," 0.0973562991","-0.0039053902","-0.1206447889","-0.1053695659"," 0.0029402765"," 0.0031113530"," 0.0683026705"," 0.0011166695"," 0.0798005525"," 0.2603647553","-0.3424263609"," 0.1136683938","-0.1527175435","-0.2154668432"
"M700.599T1557.484","-0.454709191"," 0.548931650","-0.173220611"," 0.562962524","-0.108366417","-0.249808106","-0.399603820"," 0.070935226"," 1.492178902"," 0.273776356"," 0.552025487","-0.188016149","-0.451571342","-0.280249553","-0.848847898","-0.310664800"," 0.158011502","-0.180852377","-0.499033129"," 0.367768267"," 0.502774217","-0.205178598"," 0.520090230","-0.187020981","-0.152627118"," 0.111844977","-0.002411499"," 0.035679715"," 0.739618773","-0.897778369"," 0.703922430"," 0.191230075","-0.069260639","-0.792634434"," 0.664747550","-0.441565836","-0.092077116","-0.037575613","-0.677482331"," 0.144290898"," 0.059767148"
"M669.531T1507.08","-0.526822607","-0.222621833"," 0.604846819"," 0.248008316","-0.250686643","-0.244459174"," 0.109511102","-0.460083321","-0.346500261","-0.037970816"," 0.612749294","-0.175910214","-0.949673569"," 0.526977002","-0.015595083"," 0.391436368","-0.386475626","-0.246574757"," 0.931896011","-0.122829653","-0.568304548","-0.408891853"," 0.370309986"," 0.564100138"," 0.958830459","-0.514593066"," 0.047355781"," 0.253025133"," 0.274494783","-0.071829381","-0.020930332"," 0.049028908","-0.368046958"," 0.062556399","-0.455956861","-0.416391224"," 0.408656731","-0.058580663"," 0.219438929","-0.007862989"," 0.244369270"
"M572.541T1526.07"," 0.22957317","-0.49331962","-0.08241218","-0.18706892"," 0.79051799"," 0.28588490"," 0.34433241"," 0.40182090","-0.13163364"," 0.01246005"," 0.48977095","-0.55903518","-0.96477452","-0.01707459"," 0.33453546"," 0.54522383","-0.24467234"," 0.39630049"," 0.23439498","-0.58986432","-0.06884465"," 0.37002127","-0.61461982","-0.37972100"," 0.47266669","-0.09218618","-0.16117179"," 0.24181352","-0.04688422","-0.27561321","-0.44957060"," 0.27413445","-0.21186362"," 0.53982036","-0.48472754","-0.37211372"," 0.03780461"," 0.45157569","-0.12108538","-0.21462339"," 0.31022868"
"M913.567T1470.553","-0.550859773"," 0.341531282"," 0.008307946","-0.214005830","-0.396190856","-0.424863977"," 0.171516495"," 0.352532841","-0.013090981","-0.350834734"," 0.846295470","-0.592094652","-0.674832308"," 0.622405733","-0.469759325"," 0.312454924"," 1.407081152","-0.806399380"," 0.448350042","-0.155221008","-0.758847752","-0.759122727","-0.343296189","-0.578332247"," 0.647453149"," 1.049416951","-0.459402957"," 0.210335736","-0.355030645","-0.588282520","-0.508044733"," 0.542288757"," 0.911902741","-0.803371809"," 1.541947495","-0.543709992"," 0.446126449"," 0.974566857","-0.664429093","-0.054394184"," 0.229903654"
"M396.223T1712.492"," 0.04347050","-0.23464485","-0.77329092"," 0.90832467"," 0.04372698","-0.07242176"," 0.81862844","-1.07133407","-0.53859812"," 0.70242471"," 0.75209035","-0.12382995","-1.45710352","-0.62976631"," 0.35500069","-0.80435872"," 0.85677638","-0.22696765","-0.51482607"," 0.83288914"," 0.52922790"," 0.57099046"," 0.95907255"," 0.49214992","-0.57794024"," 0.67447813","-0.08474035","-0.79609231"," 0.83004924"," 0.40245544"," 0.83217448","-0.79267726"," 0.81733389"," 0.26544557","-0.92251621","-1.06593988","-0.72428659","-0.76553068"," 0.46130515"," 0.66252443","-0.63367357"
"M387.235T1108.062","-0.27349499","-0.88181009","-0.39712379"," 0.20409630","-0.34230653","-0.44876664"," 0.40789061","-0.71532590","-0.70028207"," 0.28408974","-0.21284458","-0.59125635","-0.07248907"," 0.29459389"," 0.44159536","-0.36919249"," 0.19300850"," 0.27588595"," 0.39938502"," 0.49793833"," 0.36078882"," 0.09523868"," 0.38465725"," 0.38344085","-0.16922822"," 0.17319597","-0.42675375","-0.34959554"," 0.59507045"," 0.15653239"," 0.40434147","-0.35541799"," 0.22892631"," 0.01044521"," 0.50375756"," 0.57049620"," 0.43053725","-1.02614807","-0.02577279"," 0.28467685","-0.22278007"
"M857.586T1540.43","-0.64830165","-0.18702158"," 0.06334713","-0.49114004","-0.39050644","-0.28446860"," 0.28875741"," 0.11503372","-0.13849978"," 0.35971347"," 0.15405858","-0.73304191","-0.56790237"," 0.11121448","-0.33027065"," 0.37091285"," 1.21038398","-0.81505205"," 0.13169396","-0.29269590"," 0.02950532"," 0.11498125","-0.27384565","-0.13196433"," 0.52687440"," 0.77774435","-0.54107405"," 0.29071883","-0.40930485","-0.37340720","-0.32317308"," 0.29589642"," 0.71284282","-0.43176755"," 1.23718167","-0.31906863"," 0.43200296"," 0.36037889","-0.61049926"," 0.15778792"," 0.55197515"
"M913.569T1491.061","-0.50943158"," 0.40914244"," 0.02110998","-0.23258354","-0.39347592","-0.42076779"," 0.16216145"," 0.34530469","-0.03792948","-0.34624536"," 0.81532248","-0.65559560","-0.75734094"," 0.58664202","-0.44579458"," 0.55615014"," 1.42718406","-0.76139379"," 0.46755348","-0.16435123","-0.71347655","-0.79308214","-0.36790714","-0.58698389"," 0.65278341"," 1.04289898","-0.49604849"," 0.19992073","-0.29700611","-0.52328806","-0.53290319"," 0.55512995"," 0.94023174","-0.79684045"," 1.45120800","-0.65626943"," 0.47649493"," 0.98277317","-0.76634486","-0.10823582"," 0.27128427"
"M933.608T1624.867","-0.616593061"," 0.583721835"," 0.034171265"," 0.224581447","-0.299272129","-0.212080226"," 0.088867518","-0.070038410"," 0.201066633","-0.662889966"," 0.139281180","-1.071612120","-0.273716576"," 0.576187114","-1.300521284"," 0.383076998"," 1.550897556","-1.184074285"," 0.523859520"," 0.554069691","-0.791835726","-0.743838022","-0.235200570"," 0.099882093"," 0.495040543"," 0.549142441","-0.743380120"," 0.142185417","-0.333543115","-0.604118036","-0.001294551"," 0.324392548"," 0.987965420","-0.058642234"," 0.135304257","-0.188556594"," 0.398778901"," 0.421357973"," 0.137286455"," 0.235664213"," 0.604426003"
"M820.506T1574.276","-0.42491294"," 1.04922703"," 1.25605429"," 0.35623494","-0.73005571","-0.29659500"," 0.20961164"," 0.37337812"," 1.11962650","-0.96410342"," 0.73244168","-0.44765190","-0.14059395"," 0.04834716","-0.44913488"," 0.39276659"," 0.12500395","-0.35923908","-0.29146593","-0.02593435","-0.34781085","-0.63331957"," 0.37737022","-0.66360231"," 0.26618710","-0.19656571","-0.28113635"," 0.53727347","-0.01844459","-0.82234499"," 0.45133609"," 0.10396336"," 0.06805954","-0.26532064","-0.18881547","-0.34209828"," 0.51370175"," 0.23888355","-0.30709897","-0.55793602"," 0.53471394"
"M436.428T1590.788","-0.009267762"," 0.304032152"," 0.544791962"," 0.353608349","-1.599282514"," 0.471153753"," 0.138759176"," 0.067017975","-0.604600677","-0.083256974","-0.425532542"," 0.086820561","-0.580308069","-0.240798476","-0.215508783"," 0.071496004"," 0.162393627","-1.605190086"," 0.886190616"," 0.190540495","-1.613127436","-0.720949751"," 0.677949390","-0.653200126"," 0.915554811","-0.224574160"," 0.569551684"," 1.040224717"," 0.492274793"," 0.105705885"," 0.399321488"," 0.427290380"," 0.205735557","-0.228330700","-1.566429035","-0.032456520","-1.535414034"," 0.868825072"," 0.236324318"," 0.404032635"," 2.318632248"
"M629.509T1624.418"," 0.466328357","-0.222651887"," 0.028783990"," 0.151015374"," 0.043864854","-0.307721019","-0.061721737","-0.090575032","-0.313610412","-0.590441765"," 0.055101245","-0.504515800","-1.384287476"," 0.050383729"," 0.333791799"," 0.129541093","-0.128877193","-0.084897383"," 0.733769676"," 0.985811789","-0.338830643","-0.416346471"," 0.447409978"," 0.232568631"," 0.839584908","-0.585975221"," 0.032651816"," 0.392649421"," 1.077559028","-0.292845670"," 0.717092535","-0.197575974","-0.037910849","-0.286340990","-1.091071665","-0.904799923"," 0.124851239"," 0.221481263"," 0.301420041"," 0.006778689"," 0.468557656"
"M809.528T1642.498","-0.586038870"," 1.059358839"," 1.013746456"," 0.868950399","-0.592937384","-0.644438329","-0.635577998"," 0.106913552"," 0.103131206","-0.208334080"," 0.656256699","-0.511724634","-0.386382543"," 0.702434315","-0.682932016"," 0.845119208"," 0.030763872","-0.398974728"," 0.005053011","-0.435357191","-0.401964175","-0.451231165","-0.121113450","-0.053120175"," 0.151300140","-0.193752110","-0.707090528"," 0.185299327","-0.051384331","-0.318673618","-0.180686804"," 1.281004282"," 0.042635055","-0.287604010","-0.207551366","-0.415201540"," 1.210100300","-0.327096716","-0.528706669","-0.418717041"," 1.484524810"
"M699.594T1459.589","-0.88551213"," 0.66644462"," 0.07267621"," 0.57594715","-0.84202477","-0.77822103","-0.25193217"," 0.25868785"," 1.52533024"," 0.60056761"," 0.80592643","-0.88868638","-0.73554955","-0.04527716","-0.93160735","-0.06283813"," 0.37336822","-0.85767361","-0.09630191"," 0.44577738"," 0.63516392"," 0.13765726"," 0.57528717"," 0.03636820","-0.38912895"," 0.36662636","-0.84044655","-0.01358398"," 0.69477468","-0.75753651"," 0.87590432"," 0.37392248"," 0.32222789","-0.76014646"," 0.84265868","-0.11485908"," 0.20783728","-0.30730512","-0.73730474"," 0.14957839","-0.24679676"
"M642.513T1591.557","-0.0896118279","-0.3073315221","-0.2376779020","-0.0252096568","-0.1794246132","-0.3887005539","-0.2695257236"," 0.0090462189","-0.2526384401","-0.3582729543","-0.0761496139","-0.4223942085","-1.7970248301","-0.1616985700","-0.0738683941"," 0.3713260319","-0.0985227653"," 0.0750757479"," 1.0128666660"," 0.8802903406","-0.3491882363","-0.1910732274"," 0.1584739458"," 0.0850650499"," 0.5972356753","-0.3075252221","-0.0002639032"," 0.8483995759"," 0.8144493540","-0.3031254621"," 0.2197163970","-0.0415818968","-0.0603199728","-0.2288425796","-0.7762468577","-0.5766343720"," 1.0575787693"," 0.4683634084"," 0.2144513986","-0.0821522613"," 0.8426669877"
"M602.51T1575.45"," 0.08400601"," 0.02690727"," 0.49374037"," 0.38910122","-0.47228063","-0.40602885","-0.28049749"," 0.29048126"," 0.03803168","-0.40724216"," 0.10528493","-0.19451819","-0.62802403"," 0.45903028"," 0.06455113"," 0.29103422","-0.71820967","-0.49069240"," 1.52263566"," 0.00211539","-0.62818171","-0.38582225"," 0.48743753","-0.04593195"," 1.04375588","-0.56212840","-0.31762464"," 0.08944030"," 0.25750431"," 0.24458730"," 0.31419365"," 0.13128479","-0.32938829"," 0.12664690","-0.88128048","-0.14110357"," 0.17123182"," 0.18417283"," 0.15998968","-0.49418112"," 0.40597142"
"M383.284T1439.726","-0.211305788"," 0.018758277","-0.175742975","-0.181082178","-0.078804268"," 0.040143232","-0.075675326","-0.182971428"," 0.680222746"," 0.392511529","-0.173677121"," 0.129853191"," 0.400573662","-0.101800644","-0.113526000"," 0.198149898"," 0.067647310","-0.131414954"," 0.087917859"," 0.051564816","-0.009289304","-0.442414239","-0.170406647"," 0.054451391","-0.050478961","-0.225673204"," 0.209907771","-0.380124590"," 0.149435843","-0.058138678","-0.081374418","-0.097686413"," 0.846015727","-0.078900902"," 0.095964264"," 0.690164090","-0.214384608","-0.561385288","-0.103547397","-0.086457920","-0.127018357"
"M315.215T1607.605","-0.0778635840","-0.0344180426"," 0.1904413116","-0.1182635568"," 0.0003156533"," 0.1001792768"," 0.1251991599","-0.0168228945"," 0.0458488010","-0.2851884067"," 0.0422864745","-0.4087612169","-1.7537473138"," 0.1756144910"," 0.3244811226"," 0.1946262895","-0.0424547358"," 0.2767488753"," 0.5529583744"," 0.0490913258"," 0.0426902620"," 0.1801335532"," 0.0671182967"," 0.2271948727"," 0.4507492885"," 0.2057554855"," 0.0288899667"," 0.2263283858"," 0.2119128845"," 0.1053733741"," 0.1643650698"," 0.0509577113"," 0.0012970637"," 0.2256024128","-1.1151086810","-1.9850746094"," 0.2614592696"," 0.8085151916"," 0.2767833413","-0.0193145850"," 0.2441000406"
"M949.6T1601.965","-0.31694339"," 0.40452812"," 0.05289212","-0.22305182","-0.23120805","-0.18727685"," 0.35687971"," 0.31183772"," 0.28385505","-0.25292821"," 0.37401795","-0.90716926","-0.30545013"," 0.17638303","-0.49108453"," 0.46876017"," 1.29846481","-0.52022313"," 0.61275153"," 0.10860853","-0.65009936","-0.78578016","-0.13286492","-0.87997045"," 0.69357451"," 0.99969288","-0.48479948"," 0.40268246","-0.44631540","-0.50054660","-0.19321144"," 0.41135192"," 1.01958546","-1.03576529"," 0.97757314","-0.60270198"," 0.55479304"," 0.46894895","-0.84818272","-0.22268464"," 0.24107673"
"M361.241T1490.042","-0.35529981"," 0.09686590","-0.07139466","-0.30142949","-0.21968817"," 0.86406640"," 0.61713909","-0.27884516"," 0.13953096","-0.05710846","-0.06312908"," 0.60793159","-0.51917528","-0.26461020","-0.31602753","-0.02689887","-0.61152547","-0.32720537"," 0.06858082","-0.21907185"," 0.66025069","-0.31548016","-0.09453358","-0.16475571"," 0.35542197"," 0.89590712","-0.29622625","-0.12271230","-0.05728440","-0.18628308","-0.20837325"," 0.05046539"," 0.25446317"," 0.85461786","-0.42351250","-0.06803587","-0.03672818"," 0.05499677","-0.12276176","-0.24078771"," 0.44864645"
"M853.59T1540.43","-0.80335201"," 0.01424070","-0.11139827","-0.20866396"," 0.04370503","-0.18383977"," 0.36746227","-0.14821732","-0.06086789","-0.18119601"," 0.18088984","-0.28781876","-0.89764499"," 0.08139551","-0.34636104"," 0.22647519"," 1.36792601","-0.24329690"," 0.01938128","-0.03140842","-0.22652505","-0.38206457","-0.43293966","-0.18968906"," 0.32668193"," 0.94334135","-0.40632655"," 0.15868542","-0.06938036","-0.48446145","-0.25536613"," 0.21673869"," 0.94289572","-0.21585370"," 1.07484747","-0.59901439"," 0.41877183"," 0.15319327","-0.06852150"," 0.03572812"," 0.26184815"
"M313.164T1450.838"," 0.23136121","-0.30802004"," 0.21063234","-0.16975719","-0.09238851"," 0.28202043"," 0.16860776","-0.04168921"," 0.40002106"," 0.10956668"," 0.08210913"," 0.16290843","-0.01996076","-0.16363875"," 0.03470705","-0.06814310"," 0.13612739","-0.10426118"," 0.06494541","-0.11705556"," 0.31904183","-0.10384228","-0.05351593"," 0.23716742"," 0.19117075","-0.34109721","-0.29851474","-0.31177451"," 0.06144702"," 0.02810505"," 0.23370005","-0.12186383"," 0.16897117"," 0.21696321","-0.11190431"," 0.12441892"," 0.12332832","-0.54579473","-0.14845550","-0.62342263"," 0.15777934"
