"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas"
"M906.342T957.42"," 0.09723286","-0.61455071"," 0.13537500"," 0.01494916"," 0.18466333"," 0.07579473"," 0.52410933"," 0.33657542"," 0.20538338"," 0.64196874"," 0.22265817","-1.63604717"," 0.26051462"," 0.22104620"," 0.32874712"," 0.25750868","-1.09034321"," 0.44612535"," 0.36146051"," 0.29420821","-1.00420713","-0.09686772"," 0.28745830"," 0.55704907"," 0.36796514"," 0.17827515"," 0.57688360"," 0.25143820"," 0.62605462","-0.87243984"," 0.35669762"," 0.30762198"," 0.21969518"," 0.29375360"," 0.01481708"," 0.13554733"," 0.11002400"," 0.02574598","-0.77857761"," 0.65505272","-1.18012459","-1.15901821","-1.09716168","-0.33593858","-1.60212409"," 0.07520966"," 0.69150545"," 0.44855797"," 0.83693971","-0.15721266"
"M511.168T847.893","-0.041923314","-0.285501556"," 0.146512169"," 0.138593871"," 0.368758562"," 0.309823994"," 0.074897464"," 0.587411205"," 0.384504862"," 0.687530531"," 0.430776666","-1.336428049"," 0.158395017"," 0.216629612"," 0.485423245"," 0.428054049","-1.259229565"," 0.450689694"," 0.300269817"," 0.445447359","-1.594121256","-0.001066770"," 0.315714736"," 0.770945497"," 0.277857962"," 0.298035255"," 0.636364893"," 0.275154494"," 0.563184896","-1.175628831"," 0.619819599"," 0.336495749"," 0.412206673"," 0.381696747"," 0.170801437"," 0.298590957"," 0.267800088"," 0.001788241","-1.293456514"," 0.507310652","-1.898364060","-1.482391170","-1.321292752","-0.318515257","-1.467395315"," 0.239990338"," 0.637796258"," 0.248521837"," 0.651694932","-0.050174950"
"M816.307T940.951","-0.1543636","-0.5918822"," 0.1662431"," 0.2676716"," 0.2883480"," 0.2037840"," 0.4712998"," 0.3327007"," 0.4111222"," 0.5854403"," 0.1747881","-1.2963652"," 0.1861721"," 0.3472705"," 0.4185953"," 0.3949200","-1.1276684"," 0.4806918"," 0.4634033"," 0.3498473","-0.9326893","-0.1159267"," 0.5080718"," 0.5322363"," 0.4938947"," 0.4680704"," 0.5892228"," 0.3922982"," 0.6649605","-1.8691991"," 0.4830029"," 0.4166440"," 0.3231641"," 0.4485551"," 0.1657274"," 0.2078769"," 0.1077298","-0.1485670","-0.9979405"," 0.7631667","-1.3497341","-1.2774986","-1.4185607","-1.0265442","-1.7592089"," 0.1752488"," 0.5829563"," 0.4747275"," 0.9624033","-0.2361071"
"M461.356T1493.495","-0.01959858","-0.20370105"," 0.11171892","-0.11399113","-0.07836913"," 0.04953297","-0.27053474"," 0.22559376","-0.23796864","-0.41663219","-0.12032362","-0.66299465","-0.07487004"," 0.10954092"," 0.19622919"," 0.29428629","-0.13056318"," 0.12480645","-0.06678940"," 0.20506561","-0.45358413"," 0.36311245"," 0.37060600"," 0.39468387"," 0.07868064","-0.11880328"," 0.28217794"," 0.05835726"," 0.14069101","-0.27486746"," 0.22630945"," 0.58467882"," 0.37086448"," 0.25892772","-0.07369182"," 0.01686294"," 0.14384890","-0.09838775","-0.43926772"," 0.07469476","-0.34468855"," 0.09305255","-0.82572999","-0.01104263","-0.29621670"," 0.02957372"," 0.03084619"," 0.21465994"," 0.52223382","-0.23902018"
"M654.545T1540.694","-0.20797399","-0.21986334","-0.03897929"," 0.26708606"," 0.03615761"," 0.04899157","-0.51584193","-0.12248355"," 0.18137948","-0.14520334","-0.48696272","-0.73289958"," 0.46295736","-0.22407761"," 0.20106542"," 0.25011916","-0.68019741","-0.05750231"," 0.50755174"," 0.15935578","-0.28685902"," 0.03232370"," 0.14278107"," 0.36877613"," 0.55918944"," 0.27033748"," 0.33226360"," 0.80568168"," 0.72673669","-0.57292186"," 0.40572108"," 0.84694677"," 0.31612139"," 0.43100484","-0.08225768","-0.22017170"," 0.16008015","-0.12379645","-0.96768507"," 0.47198619","-0.85975159","-0.33078924","-0.47228958","-0.54102847","-0.70467436"," 0.34673922"," 0.05864944","-0.14443490"," 0.33851108"," 0.01013084"
"M803.31T992.353"," 0.140364950","-0.525156362"," 0.295645874"," 0.232872717"," 0.333745420"," 0.272889941"," 0.221012247"," 0.478339820"," 0.305828666"," 0.590888737"," 0.241567709","-1.249006874"," 0.274694868"," 0.433768099"," 0.408520097"," 0.409691013","-1.087479848"," 0.488019142"," 0.406174452"," 0.474544126","-1.408164660","-0.222733082"," 0.480993292"," 0.604853279"," 0.411242369"," 0.393440112"," 0.534111901"," 0.429076332"," 0.638410338","-1.083179294"," 0.585398205"," 0.378021568"," 0.498562515"," 0.585437225"," 0.164811295"," 0.046938931"," 0.154431539","-0.042246106","-1.950412144"," 0.772819107","-2.840535329","-1.106473887","-1.237065743","-0.635546277","-1.410257918"," 0.214506799"," 0.730025661"," 0.403031584"," 0.770735313","-0.007157719"
"M951.385T975.822"," 0.057665634","-0.839817407"," 0.248071207"," 0.121526864"," 0.173625517","-0.066221279"," 0.318308402"," 0.349024593"," 0.165753032"," 0.698651864"," 0.234352283","-1.552326658"," 0.305289167"," 0.306989141"," 0.617394984"," 0.301475905","-1.106615748"," 0.430273436"," 0.340875660"," 0.558545569","-1.003495094","-0.142509070"," 0.438084490"," 0.699558449"," 0.500851964"," 0.350002895"," 0.695315792"," 0.357259807"," 0.591395837","-1.051444802"," 0.498673382"," 0.341296049"," 0.444563420"," 0.503768115"," 0.012950946"," 0.009375589"," 0.216486110","-0.122974312","-1.853542850"," 0.830718133","-1.475805615","-1.322712265","-1.316897707","-0.423973044","-1.272807866"," 0.054382792"," 0.739743043"," 0.306524889"," 1.079950239","-0.347581484"
"M833.318T940.951","-0.07320230","-0.64002661"," 0.36038533"," 0.09103150"," 0.30776875"," 0.11538223"," 0.32322448"," 0.46412297"," 0.40390073"," 0.72901190"," 0.49129266","-1.22329154"," 0.20319350"," 0.21043527"," 0.36743989"," 0.31022340","-1.88450122"," 0.54020597"," 0.40858324"," 0.55935061","-1.07621465","-0.24137629"," 0.35598807"," 0.82345468"," 0.34370403"," 0.52245077"," 0.83629830"," 0.31507108"," 0.67788734","-1.47495514"," 0.41498396"," 0.20286454"," 0.43379000"," 0.39540983","-0.02792617","-0.03958136"," 0.05565617","-0.06225767","-1.16991750"," 0.78665224","-1.52157458","-1.19193412","-1.16410948","-0.33012447","-1.80228161"," 0.20238985"," 0.70303478"," 0.35593414"," 0.97161329","-0.35946082"
"M952.38T957.42","-0.286039517","-0.647465696"," 0.256631299"," 0.355307919"," 0.117675157"," 0.019558356"," 0.285901546"," 0.311835338"," 0.185070274"," 0.745250531","-0.099994136","-0.965076350"," 0.590645219"," 0.453488160"," 0.469192085"," 0.409156449","-0.769297164"," 0.302619190"," 0.524110583"," 0.389959720","-1.488051134","-0.267441234"," 0.543418627"," 0.619581615"," 0.488413519"," 0.332258218"," 0.720118260"," 0.709163221"," 0.609704705","-1.316548442"," 0.571256355"," 0.514505715"," 0.510281582"," 0.481559951","-0.252262074"," 0.014017327"," 0.325541256","-0.120727710","-1.896453086"," 0.902718922","-1.355389172","-1.210741476","-1.511594622","-0.713769627","-1.624008960"," 0.002251028"," 0.462784933"," 0.314498031"," 1.084315453","-0.097930145"
"M521.265T1141.562"," 0.29136738"," 1.16160411"," 0.35925101"," 0.96579759"," 0.40822311"," 0.73426856"," 0.22551387"," 0.19721239"," 0.14730817"," 0.39572280"," 0.05046020","-1.32555086"," 0.36661463"," 0.17782506"," 0.54468750"," 0.63561610","-1.41353042"," 0.20624318"," 0.35616081"," 0.15759191","-1.96528956"," 0.51657539"," 0.59095998"," 0.11658891"," 0.04058752"," 0.36960168"," 0.18839587"," 0.13330811"," 0.14432324","-1.58166584"," 0.47571632"," 0.06782770"," 0.28158141"," 0.72753043"," 0.15173289"," 0.86979427"," 0.80152582"," 0.17023182","-1.77136893"," 0.27199101","-1.41822146","-1.43595926","-1.21290437","-0.73059926","-1.21455867"," 0.15887351","-0.01601039"," 0.75111896"," 0.07434405","-0.19841822"
"M409.227T1333.055"," 0.078242482"," 0.001614208"," 0.023491872"," 0.097521040","-0.069952098"," 0.176670523"," 0.747883084","-0.067849235"," 0.155047910"," 0.258969661"," 0.072375608","-0.610163520"," 0.147662469","-0.122430770"," 0.110824001","-0.027328289","-0.272293327"," 0.159810938"," 0.023511275"," 0.005723137","-0.196236664"," 0.038098826"," 0.117936872"," 0.082005016"," 0.358117237"," 0.221183622","-0.060831219","-0.053247874","-0.045509169"," 0.006219069"," 0.094204885","-0.315301117"," 0.027512735"," 0.172833527","-0.220816383"," 0.050236297"," 0.308162331"," 0.122009183","-0.625417913","-0.025626133","-0.295071691","-0.483971112","-0.274379133","-0.043162938","-0.249992198","-0.331904527"," 0.545635264"," 0.070370326"," 0.459229944","-0.341618032"
"M838.304T872.624"," 0.001021186","-0.538988722"," 0.148713338"," 0.015565642"," 0.191967346"," 0.194196962"," 0.926941272"," 0.364542592"," 0.296249393"," 0.512980623"," 0.164591530","-1.483520619"," 0.238904330"," 0.238159023"," 0.467376943"," 0.416764644","-1.164355379"," 0.373995007"," 0.319123244"," 0.381022705","-1.263148625","-0.101656943"," 0.453465275"," 0.618221631"," 0.519023183"," 0.270745889"," 0.618157080"," 0.291689563"," 0.623222366","-1.972562938"," 0.385691634"," 0.242760215"," 0.344540734"," 0.384465686","-0.161133818"," 0.213541446"," 0.068073924","-0.085603651","-0.682336671"," 0.636411384","-1.088616373","-1.835697722","-1.230411287","-0.459057081","-1.168002622"," 0.024367718"," 1.031164068"," 0.892225567"," 0.585597392","-0.220388082"
"M881.354T990.311","-0.00491927","-0.52148232"," 0.21971494"," 0.30513077"," 0.17972189"," 0.04851171","-0.07468844"," 0.32456496"," 0.20827231"," 0.40187210"," 0.31462207","-1.09719735"," 0.66541747"," 0.42036012"," 0.04528031"," 0.32099157","-2.24751654"," 0.31970552"," 0.51690800"," 0.41303845","-0.59759543","-0.36013629"," 0.37313400"," 0.45500858"," 0.64488656"," 0.28305462"," 0.51031649"," 0.58782139"," 0.52189999","-1.12067317"," 0.47514052"," 0.54159246"," 0.37842378"," 0.49912398"," 0.02012146","-0.02255057","-0.03791704","-0.16001233","-1.18783253"," 1.30934216","-0.85498754","-1.26914492","-0.85139078","-0.42694361","-1.16051417"," 0.01366910"," 0.10845922"," 0.05284941"," 0.75907874","-0.24253232"
"M773.297T924.482"," 0.16508751","-0.65184315"," 0.30329899"," 0.20066984"," 0.27062778"," 0.20942365","-0.03290328"," 0.36794709"," 0.24059546"," 0.66576556"," 0.25918866","-1.28663942"," 0.36409891"," 0.27233876"," 0.46149620"," 0.40650963","-1.05944137"," 0.35893985"," 0.43986072"," 0.46819687","-1.43531470"," 0.15215418"," 0.41745594"," 0.52271030"," 0.33559899"," 0.43080203"," 0.61991686"," 0.41091197"," 0.60446171","-1.01539758"," 0.68642459"," 0.51553211"," 0.46032081"," 0.52769332"," 0.15205766"," 0.20826882"," 0.37991286","-0.11540264","-1.92344303"," 0.68212131","-1.50250769","-2.08921202","-1.05437759","-0.67333413","-1.56507557"," 0.23317928"," 0.51606225"," 0.32813111"," 0.73503430"," 0.03209628"
"M1023.387T857.905","-0.07564537","-0.47353947"," 0.08963828","-0.01615429"," 0.23874016"," 0.11452230"," 0.45631172"," 0.27313646"," 0.51289096"," 0.61396174"," 0.02318461","-0.71774831"," 0.16119437"," 0.27148357"," 0.56317193"," 0.58161991","-1.05119660"," 0.41071327"," 0.32043120"," 0.23165402","-0.91875824","-0.03921773"," 0.34837753"," 0.49033454"," 0.47917832"," 0.19627994"," 0.60268521"," 0.15993911"," 0.54753566","-1.19186915"," 0.60808615"," 0.41916765"," 0.43075413"," 0.50000609"," 0.04050493"," 0.22816300"," 0.06983950","-0.01139381","-0.93625323"," 0.65658696","-1.18424122","-1.45029094","-2.11849879","-0.58932334","-1.81025215"," 0.09529331"," 0.89847750"," 0.48058834"," 0.74661089","-0.27668063"
"M1077.42T926.047","-0.0797687749","-1.1344665152"," 0.2126103070"," 0.3722283187"," 0.4803553493","-0.0182728048"," 0.0997930168"," 0.4247098991"," 0.4441229989"," 0.5820437478"," 0.4146409589","-0.8872473399"," 0.5519218958"," 0.4047837289"," 0.5596036276"," 0.4575840931","-1.3918169228"," 0.4265586497"," 0.5097912663"," 0.4850435105","-1.3993845054","-0.0510413949"," 0.5003579707"," 0.6275952765"," 0.5129244377"," 0.4220268346"," 0.6080932086"," 0.4589128624"," 0.7697388477","-2.2772754703"," 0.5557170776"," 0.5317922515"," 0.5519290662"," 0.4940306522"," 0.3397138470"," 0.2229593389"," 0.4240994384"," 0.0707979510","-1.4440298030"," 0.7906124843","-1.0623136483","-2.3953294618","-0.9999400504","-1.3023168996","-1.5690248213","-0.0009680087"," 0.6307302328"," 0.2776439987"," 0.8558063550","-0.0580770790"
"M1057.419T812.644"," 0.2017024","-1.0934989"," 0.3372759"," 0.1976169"," 0.4836717"," 0.3934158"," 0.8185694"," 0.6697751"," 0.4718293"," 0.8271236"," 0.2365075","-1.8327508"," 0.3806355"," 0.2421650"," 0.6811123"," 0.4915148","-1.0602479"," 0.5234391"," 0.3684236"," 0.5371180","-1.8984641"," 0.2483825"," 0.5691212"," 0.6408013"," 0.3140628"," 0.1886676"," 0.6436576"," 0.4241778"," 0.5494576","-1.3241171"," 0.7276833"," 0.4992778"," 0.4482537"," 0.5916104"," 0.1546093"," 0.2077525"," 0.1556354","-0.1589661","-0.9747315"," 0.5996431","-1.3755895","-1.3808781","-2.7253309","-1.3112423","-1.8212705"," 0.2082963"," 0.6944202"," 0.6204786"," 0.8213341","-0.2121314"
"M427.172T904.493","-0.10662869","-0.67759124"," 0.13186805"," 0.09606806"," 0.05237018"," 0.15813671"," 0.05355081"," 0.30735788"," 0.18747416"," 0.58336796"," 0.36057907","-0.93796716"," 0.11561571"," 0.53504371"," 0.41783273"," 0.43996062","-0.89951216"," 0.29804154"," 0.29312031"," 0.23444737","-1.00640849","-0.26796328"," 0.45858553"," 0.74120603"," 0.68651369"," 0.21557746"," 0.82408432"," 0.24362050"," 0.36339412","-0.83212748"," 0.45558399"," 0.36016539"," 0.24825196"," 0.63064754","-0.09043496","-0.06546755","-0.10243626","-0.46263768","-1.08360194"," 0.65723540","-0.86564879","-1.12471962","-0.83841818","-0.73992315","-1.04420272"," 0.29695516"," 0.26454647"," 0.58965111"," 0.47010307","-0.62526720"
"M803.313T918.862"," 0.116304299","-0.403602171"," 0.280448889"," 0.238379657"," 0.311893632"," 0.282782796"," 0.405887967"," 0.467077885"," 0.357362309"," 0.536454720"," 0.214196931","-1.251389630"," 0.286269552"," 0.413780113"," 0.396190576"," 0.440743181","-1.095139222"," 0.453916205"," 0.393861640"," 0.454607251","-1.428408101","-0.231435425"," 0.502302649"," 0.604763197"," 0.449103890"," 0.351692960"," 0.544499010"," 0.376442188"," 0.612821100","-1.084596444"," 0.571207605"," 0.334394581"," 0.495103367"," 0.540133652"," 0.189982885"," 0.086473220"," 0.193874288","-0.007066501","-1.956855646"," 0.757060253","-2.840637314","-1.127791053","-1.177229343","-0.643763135","-1.607041128"," 0.196119979"," 0.773808246"," 0.468309462"," 0.748742086"," 0.007962892"
"M1075.422T902.377"," 0.14228942","-0.82637811"," 0.25808004","-0.09658191"," 0.41520437"," 0.10132030"," 0.11135190"," 0.41488470"," 0.30484670"," 0.68581820"," 0.24603974","-1.51936475"," 0.51065351"," 0.27627690"," 0.39270392"," 0.49076642","-1.35251153"," 0.22940554"," 0.49023132"," 0.49255786","-1.06513374","-0.08536096"," 0.61006003"," 0.57047259"," 0.43343925"," 0.45469493"," 0.49834810"," 0.52786965"," 0.68353729","-1.10855060"," 0.80871586"," 0.55736599"," 0.58237461"," 0.59229317"," 0.10057281"," 0.03775394"," 0.22205179","-0.08145821","-2.35731402"," 0.69777860","-1.29810334","-2.37556280","-1.27786502","-0.65191034","-0.86963614"," 0.17053751"," 0.49143767"," 0.50015453"," 0.82972099"," 0.03412131"
"M985.395T812.644"," 0.025327294","-0.419394129"," 0.289847007"," 0.103551547"," 0.372344125"," 0.233361237"," 0.830929642"," 0.489562040"," 0.367292414"," 0.751535781"," 0.286950035","-1.561422191"," 0.264778382"," 0.179073737"," 0.461276550"," 0.486397754","-2.327504499"," 0.486506240"," 0.445554398"," 0.465960568","-2.366296096"," 0.237186237"," 0.518277053"," 0.611304407"," 0.467740798"," 0.163179402"," 0.559486193"," 0.359523256"," 0.616542987","-0.873308765"," 0.483324240"," 0.475902552"," 0.417231416"," 0.543869339"," 0.023630156"," 0.231293371"," 0.306806430","-0.107340381","-1.390171298"," 0.624133595","-1.592649612","-1.535037120","-2.396809779","-0.778081014","-1.195360062"," 0.259189892"," 1.170311994"," 0.849482663"," 1.091927830","-0.007217615"
"M1051.398T857.905"," 0.259145128","-0.350116229"," 0.179759852","-0.092922523"," 0.174224866"," 0.108577960"," 0.435123659","-0.002814869"," 0.224460042"," 0.375244391"," 0.235406141","-2.010811082"," 0.382313419"," 0.286470222"," 0.547828515"," 0.504108686","-0.903538346"," 0.385090459"," 0.374064403"," 0.240778144","-0.987400584","-0.631916789"," 0.452146030"," 0.639815208"," 0.243986336"," 0.194525586"," 0.599466825"," 0.483107297"," 0.561740880","-1.604459203"," 0.627717348"," 0.560490695"," 0.222456908"," 0.545788806","-0.281677131","-0.009797681"," 0.180740573","-0.155798542","-1.204363365"," 0.786926573","-1.364456869","-1.386649133","-0.874753107","-0.258313987","-1.095168927"," 0.085862063"," 0.972320325"," 0.544947350"," 0.890014637","-0.089690963"
"M901.85T990.311","-0.058924322","-0.284075428"," 0.157520551"," 0.252671948"," 0.257403994"," 0.123267887"," 0.404661587"," 0.227131404"," 0.216313981"," 0.626492034"," 0.232301781","-1.751809962"," 0.102848151"," 0.289127005"," 0.431476920"," 0.262117612","-1.985719928"," 0.446902159"," 0.315205910"," 0.256290982","-1.017751766","-0.090367736"," 0.400083325"," 0.537865080"," 0.298417721"," 0.245293305"," 0.468135699"," 0.220724810"," 0.497120833","-0.720375623"," 0.485172874"," 0.412873204"," 0.396068094"," 0.312693502"," 0.007158149"," 0.166362892"," 0.173156504","-0.169674016","-1.670275403"," 0.714136204","-0.851141681","-0.684171718","-0.843930353","-0.692803625","-0.991071729"," 0.090630240"," 0.615030854"," 0.394087101"," 0.827053208","-0.051704216"
"M872.592T1376.163","-0.41326779","-0.53590480"," 0.04674778","-0.21050772"," 0.27311867","-1.01853052"," 0.70803855","-0.28124204"," 0.13352930"," 0.05451294","-2.00396744","-0.67909747","-0.32619822","-0.34869212"," 0.72081863"," 0.17585737","-1.96721653"," 0.35536058"," 0.29790113"," 0.12863557","-0.34038628"," 0.32314824"," 0.55186674"," 0.05144083"," 0.51737396"," 0.72525667"," 0.22157972"," 0.13787526"," 0.03534925","-0.40649679"," 0.46606161"," 0.50395283"," 0.42426220"," 0.48774791"," 0.46423695"," 0.05929654"," 0.53414665"," 0.28408090","-0.37022822"," 0.39447874","-0.12066553","-0.22838660","-0.47560706"," 0.60225099","-2.06527758","-0.89031927"," 1.58933425"," 0.81982965"," 0.63052793","-0.03662634"
"M1023.555T1146.934"," 0.18497968"," 0.10770213"," 0.28576582"," 0.28702355"," 0.21134261"," 0.30386017"," 0.70184849"," 0.17322995"," 0.33297586"," 0.41783747"," 0.08636682","-1.56717185"," 0.34929291"," 0.31971055"," 0.39538731"," 0.23848522","-1.00230274"," 0.31832127"," 0.34146328"," 0.26029876","-1.36566368"," 0.38156569"," 0.58536069"," 0.39035312"," 0.28218918"," 0.44176259"," 0.30777508"," 0.23793773"," 0.36609883","-0.83779079"," 0.58889090"," 0.31943764"," 0.43356970"," 0.35051217"," 0.29907994"," 0.28112287"," 0.31753350"," 0.05228575","-1.57430466"," 0.09389315","-1.68868388","-0.83644127","-1.21329674","-0.01078274","-2.03525050"," 0.14451293"," 0.33143700"," 0.42303105"," 0.14805406"," 0.03939344"
"M936.359T886.012"," 0.0006907932","-0.3771820342"," 0.2196264439"," 0.0891791477"," 0.2319161195"," 0.1434129269"," 0.2816973069"," 0.3022171655"," 0.2651958014"," 0.5280336773"," 0.2607209519","-1.5653762190"," 0.2058942320"," 0.2171466377"," 0.4410813412"," 0.3299897834","-1.3140552458"," 0.3663149744"," 0.3828715385"," 0.3634512554","-0.7958633830","-0.0025989582"," 0.3882617865"," 0.6404766208"," 0.3535089650"," 0.3212404625"," 0.6338983881"," 0.2497455920"," 0.6326693128","-1.1245037899"," 0.4087022357"," 0.3069398504"," 0.4143881365"," 0.4480057225"," 0.0483965641"," 0.1196713799"," 0.1001900226","-0.0990741278","-1.1956260307"," 0.6419529030","-1.3625079842","-1.0611124582","-1.4027072431","-0.5462262846","-1.0506337168"," 0.2321432190"," 0.5315882413"," 0.3046964574"," 0.7906146890","-0.2990631704"
"M900.341T957.42","-0.080317741","-0.195284737"," 0.209384442"," 0.167438211"," 0.140512698","-0.007424882"," 0.402041149"," 0.205273474"," 0.240028119"," 0.500002708"," 0.216498395","-1.089890718"," 0.281806051"," 0.300072096"," 0.363602761"," 0.200114845","-0.542876404"," 0.292361528"," 0.360436416"," 0.360923959","-1.803757541","-0.310129279"," 0.322892475"," 0.362186603"," 0.408983421"," 0.282207176"," 0.533136946"," 0.190918415"," 0.494429205","-0.812879555"," 0.474518800"," 0.330465816"," 0.376479278"," 0.370848475","-0.154437430"," 0.182073002"," 0.174743555","-0.004216187","-1.471283411"," 0.663270352","-1.030819008","-0.881501443","-1.219662269","-0.368966764","-1.014399335"," 0.152764512"," 0.573286192"," 0.341894231"," 0.700702802","-0.188451404"
"M808.55T1386.472"," 0.44519515"," 0.34751958"," 0.37105253"," 0.36182640"," 0.44758586"," 0.43719764","-0.12962851"," 0.22577235"," 0.39064687"," 0.38317352","-0.06072041","-1.47906773"," 0.25066095"," 0.22097233"," 0.40528936"," 0.38614370","-1.41516293"," 0.27063284"," 0.26072921"," 0.38611675","-1.21075757"," 0.30370389"," 0.11554402"," 0.31989066"," 0.18798895"," 0.44303538"," 0.40887716"," 0.29420021"," 0.20067842","-1.14505577"," 0.50931542"," 0.42549284"," 0.42354924"," 0.20782923"," 0.32159746"," 0.39582779"," 0.54649781"," 0.36692900","-1.13830849","-0.04400933","-1.73750555"," 0.10048548","-1.54577693","-0.02297178","-1.26555337"," 0.28678094","-0.36780431","-0.04734598","-0.10389495"," 0.26482465"
"M769.289T900.968"," 0.222631059","-1.816506082"," 0.205645181"," 0.047356472"," 0.435055108"," 0.177193667"," 0.267668465"," 0.386599257"," 0.417107720"," 0.619234577"," 0.256571960","-1.015919613"," 0.209017609"," 0.212384243"," 0.483121202"," 0.377557554","-0.754043987"," 0.346426593"," 0.383234045"," 0.453772432","-1.052052567"," 0.006817508"," 0.449988471"," 0.701505924"," 0.412457912"," 0.375698347"," 0.707267496"," 0.327517034"," 0.524599754","-0.970925094"," 0.587441386"," 0.441919677"," 0.438723206"," 0.496233608"," 0.003076719"," 0.075635844"," 0.247141729","-0.011096994","-1.303955907"," 0.621840497","-1.749898349","-1.117655242","-1.655744961","-0.476822622","-1.774229849"," 0.248002572"," 0.515521952"," 0.288431525"," 0.781113981","-0.052661021"
